osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,bridge
12780068,Depot Drive,residential,False,False,95.515,"LINESTRING (-92.4109448 33.8145929, -92.4104046 33.8138605)",,,,
12780068,Depot Drive,residential,False,True,95.515,"LINESTRING (-92.4104046 33.8138605, -92.4109448 33.8145929)",,,,
12784581,East 3rd Street,residential,False,True,42.922,"LINESTRING (-92.4104046 33.8138605, -92.4108032 33.8136622)",,,,
12780068,Depot Drive,residential,False,False,170.839,"LINESTRING (-92.4104046 33.8138605, -92.4100497 33.8131683, -92.4098847 33.8130292, -92.4098979 33.8127478, -92.4100058 33.8124541)",,,,
12784581,East 3rd Street,residential,False,False,65.429,"LINESTRING (-92.4104046 33.8138605, -92.4102574 33.8139261, -92.4097934 33.8141575)",,,,
12782910,Princeton,residential,False,False,26.091,"LINESTRING (-92.4100887 33.8122298, -92.4100058 33.8124541)",,,,
12783366,East 1st Street,residential,False,True,34.114,"LINESTRING (-92.4100887 33.8122298, -92.4103924 33.8120553)",,,,
12783366,East 1st Street,residential,False,False,187.01600000000002,"LINESTRING (-92.4100887 33.8122298, -92.4100564 33.8122489, -92.4097135 33.8124292, -92.4093356 33.812627, -92.4091758 33.8127037, -92.4083742 33.8131236)",,,,
12780144,North Pine Street,residential,False,False,107.171,"LINESTRING (-92.4173034 33.8099544, -92.4172589 33.8109175)",,,,
12785787,West 1st Street,residential,False,False,111.295,"LINESTRING (-92.4173034 33.8099544, -92.4160992 33.8099283)",,,,
12780144,North Pine Street,residential,False,False,162.686,"LINESTRING (-92.4172589 33.8109175, -92.4172194 33.8123802)",,,,
12780144,North Pine Street,residential,False,True,107.171,"LINESTRING (-92.4172589 33.8109175, -92.4173034 33.8099544)",,,,
12784609,West 2nd Street,residential,False,True,110.058,"LINESTRING (-92.4172589 33.8109175, -92.4160686 33.8108782)",,,,
12780144,North Pine Street,residential,False,True,162.686,"LINESTRING (-92.4172194 33.8123802, -92.4172589 33.8109175)",,,,
