osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed
8824709,Brice Street,residential,False,True,55.493,"LINESTRING (-77.17154 38.877958, -77.172179 38.877998)",,,
"[19980108, 8834933]",Liberty Avenue,residential,False,True,98.58099999999999,"LINESTRING (-77.17154 38.877958, -77.171538 38.877971, -77.171471 38.878632, -77.171454 38.878842)",,,
8824709,Brice Street,residential,False,False,55.493,"LINESTRING (-77.172179 38.877998, -77.17154 38.877958)",,,
"[8819761, 19980345]",Douglass Avenue,residential,False,True,118.44,"LINESTRING (-77.172179 38.877998, -77.172175 38.878129, -77.172167 38.878206, -77.172135 38.878671, -77.172127 38.878734, -77.172108 38.878782, -77.1720608 38.8788489, -77.171938 38.8790261)",,,
8824709,Brice Street,residential,False,True,96.281,"LINESTRING (-77.172179 38.877998, -77.17256 38.878022, -77.172711 38.878017, -77.173286 38.877965)",,,
468523530,Annandale Road,secondary,False,False,71.151,"LINESTRING (-77.173243 38.878604, -77.173286 38.877965)",4,SR 649,35 mph
19980096,East Annandale Road,secondary,False,True,103.35300000000001,"LINESTRING (-77.173243 38.878604, -77.1732397 38.8786945, -77.173224 38.879119, -77.173215 38.879426, -77.173207 38.879533)",4,,
19980283,,unclassified,False,False,119.03399999999999,"LINESTRING (-77.173243 38.878604, -77.172956 38.878599, -77.172924 38.878608, -77.172891 38.878631, -77.172874 38.878662, -77.17286 38.878922, -77.172838 38.878956, -77.172802 38.878981, -77.172542 38.879048, -77.17248 38.87908, -77.172448 38.879104, -77.17243 38.879129, -77.17239 38.879205)",2,,
468523530,Annandale Road,secondary,False,True,71.151,"LINESTRING (-77.173286 38.877965, -77.173243 38.878604)",4,SR 649,35 mph
8824709,Brice Street,residential,False,False,96.281,"LINESTRING (-77.173286 38.877965, -77.172711 38.878017, -77.17256 38.878022, -77.172179 38.877998)",,,
"[19980344, 8838658]","['Tinner Hill Road', 'Tinners Hill Street']",residential,False,"[False, True]",137.668,"LINESTRING (-77.17593 38.878522, -77.176002 38.878555, -77.176064 38.878599, -77.176112 38.87865, -77.17616 38.87873, -77.176245 38.878911, -77.176313 38.879085, -77.1764056 38.8793082, -77.176425 38.879355, -77.176552 38.879636)",,,
19980096,East Annandale Road,secondary,False,False,105.227,"LINESTRING (-77.173143 38.880478, -77.1731485 38.8803651, -77.1731813 38.8798865, -77.173207 38.879533)",4,,
19980415,West Annandale Road,tertiary,False,True,180.269,"LINESTRING (-77.173143 38.880478, -77.1731367 38.8805978, -77.173127 38.8808534, -77.1731188 38.881017, -77.173112 38.881192, -77.173102 38.881528, -77.1731069 38.8815985, -77.17311 38.881643, -77.173129 38.881734, -77.173169 38.881845, -77.173188 38.8818806, -77.173226 38.881952, -77.173312 38.882066)",4,,25 mph
"[468523424, 468523431]",South Washington Street,primary,False,True,63.902,"LINESTRING (-77.173143 38.880478, -77.1730312 38.8805062, -77.1729347 38.880531, -77.1728574 38.8805561, -77.1727419 38.8806044, -77.1726824 38.880631, -77.1725886 38.8806825, -77.172494 38.880741)","['4', '5']",US 29;VA 237,30 mph
"[468523435, 468523438, 1031318279]",South Washington Street,primary,False,False,171.34599999999998,"LINESTRING (-77.173143 38.880478, -77.1732589 38.8804492, -77.1733008 38.8804388, -77.1736213 38.8803592, -77.17378 38.8803198, -77.1740795 38.8802454, -77.1745406 38.8801308, -77.1745592 38.8801262, -77.1748306 38.8800588, -77.1750273 38.880006)","['4', '5']",US 29;VA 237,30 mph
19980096,East Annandale Road,secondary,False,False,103.35300000000001,"LINESTRING (-77.173207 38.879533, -77.173215 38.879426, -77.173224 38.879119, -77.1732397 38.8786945, -77.173243 38.878604)",4,,
19980096,East Annandale Road,secondary,False,True,105.22699999999999,"LINESTRING (-77.173207 38.879533, -77.1731813 38.8798865, -77.1731485 38.8803651, -77.173143 38.880478)",4,,
"[468523523, 19980498, 468523515]",Hillwood Avenue,secondary,False,"[False, True]",171.615,"LINESTRING (-77.173207 38.879533, -77.1733312 38.8795746, -77.173398 38.879597, -77.1735561 38.8796424, -77.173687 38.87968, -77.1737696 38.8796997, -77.173783 38.8797029, -77.173922 38.879736, -77.1742553 38.8797832, -77.1744379 38.8798117, -77.1746988 38.8798329, -77.1748457 38.8798448, -77.1749651 38.8799057, -77.1750273 38.880006)","['4', '3']",VA 338,25 mph
"[208694386, 468523518]",Hillwood Avenue,secondary,False,False,79.578,"LINESTRING (-77.173207 38.879533, -77.1730561 38.8794757, -77.173007 38.879457, -77.1728487 38.8793924, -77.17239 38.879205)",5,VA 338,25 mph
19980103,West Columbia Street,residential,False,False,9.544,"LINESTRING (-77.1664841 38.8849417, -77.1665287 38.8850202)",,,25 mph
19980417,East Columbia Street,tertiary,False,False,167.574,"LINESTRING (-77.1664841 38.8849417, -77.1662843 38.8845923, -77.166132 38.884326, -77.166031 38.884196, -77.165939 38.884098, -77.165488 38.883662)",,,29 mph
19980477,North Maple Avenue,residential,False,True,88.27499999999999,"LINESTRING (-77.167181 38.886171, -77.1672899 38.8861279, -77.16809 38.885811)",2,,25 mph
1082817231,West Columbia Street,tertiary,False,True,139.865,"LINESTRING (-77.167181 38.886171, -77.1671435 38.8861049, -77.1665287 38.8850202)",,,20 mph
1212638876,North Maple Avenue,residential,False,False,146.89,"LINESTRING (-77.167181 38.886171, -77.1671077 38.8862006, -77.1665286 38.8864348, -77.1663475 38.886508, -77.166155 38.8865859, -77.1659751 38.8866587, -77.1659292 38.8866772, -77.165675 38.88678)",2,,20 mph
"[19980108, 8834933]",Liberty Avenue,residential,False,False,98.581,"LINESTRING (-77.171454 38.878842, -77.171471 38.878632, -77.171538 38.877971, -77.17154 38.877958)",,,
208694386,Hillwood Avenue,secondary,False,False,73.05799999999999,"LINESTRING (-77.171454 38.878842, -77.1710787 38.8786895, -77.1709887 38.8786513, -77.1708708 38.8786034, -77.170759 38.878553, -77.1707099 38.8785321)",,VA 338,25 mph
208694386,Hillwood Avenue,secondary,False,True,26.29,"LINESTRING (-77.171454 38.878842, -77.171567 38.8788841, -77.171728 38.878944)",,VA 338,25 mph
19980123,South Cherry Street,tertiary,False,False,92.586,"LINESTRING (-77.166059 38.878987, -77.1661189 38.8789044, -77.166585 38.878262)",,,20 mph
19980313,North Cherry Street,residential,False,False,60.607,"LINESTRING (-77.166059 38.878987, -77.166016 38.8790511, -77.165986 38.879096, -77.165954 38.879161, -77.165817 38.879497)",,,20 mph
"[175868201, 468512075]",East Broad Street,primary,False,True,194.245,"LINESTRING (-77.166059 38.878987, -77.1661075 38.8790192, -77.1663516 38.8791812, -77.1668115 38.8794776, -77.166868 38.879514, -77.1672188 38.8797425, -77.16778 38.880108)",4,VA 7,25 mph
19980123,South Cherry Street,tertiary,False,False,39.883,"LINESTRING (-77.166585 38.878262, -77.16681 38.877949)",,,20 mph
19980123,South Cherry Street,tertiary,False,True,92.586,"LINESTRING (-77.166585 38.878262, -77.1661189 38.8789044, -77.166059 38.878987)",,,20 mph
19980511,Wrens Way,residential,False,False,87.879,"LINESTRING (-77.166585 38.878262, -77.166746 38.878314, -77.166819 38.878352, -77.166881 38.878401, -77.166929 38.878459, -77.167131 38.878879)",,,20 mph
19980123,South Cherry Street,tertiary,False,True,39.883,"LINESTRING (-77.16681 38.877949, -77.166585 38.878262)",,,20 mph
19980317,Rolling Trace,residential,False,False,74.423,"LINESTRING (-77.16681 38.877949, -77.167247 38.878136, -77.167563 38.878272)",,,20 mph
175868201,East Broad Street,primary,False,True,26.381,"LINESTRING (-77.16778 38.880108, -77.168014 38.88026)",4,VA 7,25 mph
"[175868201, 468512075]",East Broad Street,primary,False,False,194.245,"LINESTRING (-77.16778 38.880108, -77.1672188 38.8797425, -77.166868 38.879514, -77.1668115 38.8794776, -77.1663516 38.8791812, -77.1661075 38.8790192, -77.166059 38.878987)",4,VA 7,25 mph
468523405,East Broad Street,primary,False,False,11.51,"LINESTRING (-77.1711477 38.8822639, -77.1710458 38.8821974)",5,VA 7,25 mph
"[468523401, 468523394, 468523398]",West Broad Street,primary,False,False,159.10200000000003,"LINESTRING (-77.1711477 38.8822639, -77.1712115 38.8823046, -77.1716526 38.8825883, -77.1716905 38.8826127, -77.1718445 38.8827119, -77.1719431 38.8827748, -77.1721796 38.8829273, -77.172235 38.882963, -77.1724355 38.8830918, -77.1725003 38.8831334, -77.172565 38.883175)","['4', '5']",VA 7,25 mph
"[1082831458, 1082831466]",South Washington Street,primary,True,False,195.49900000000002,"LINESTRING (-77.1711477 38.8822639, -77.17125 38.8821785, -77.1716415 38.8817909, -77.1719101 38.8814737, -77.1720277 38.881333, -77.1721065 38.8812093, -77.1721961 38.8810894, -77.1723341 38.8809193, -77.1724036 38.8808093)","['3', '2']",US 29;VA 237,30 mph
"[19980146, 469191292]",South Washington Street,primary,True,False,136.709,"LINESTRING (-77.1719833 38.881213, -77.171835 38.8814261, -77.1713735 38.8819125, -77.1711334 38.8821213, -77.1710458 38.8821974)","['3', '2']",US 29;VA 237,30 mph
19980289,,residential,False,True,70.82400000000001,"LINESTRING (-77.1719833 38.881213, -77.171969 38.881117, -77.171975 38.881013, -77.171999 38.880912, -77.172132 38.880595)",,,
468523427,South Washington Street,primary,False,False,10.905,"LINESTRING (-77.1724036 38.8808093, -77.172494 38.880741)",5,US 29;VA 237,30 mph
19980146,South Washington Street,primary,True,False,58.38,"LINESTRING (-77.1724036 38.8808093, -77.1722658 38.8808942, -77.1721302 38.8810238, -77.1719833 38.881213)",2,US 29;VA 237,30 mph
468523427,South Washington Street,primary,False,True,10.905,"LINESTRING (-77.172494 38.880741, -77.1724036 38.8808093)",5,US 29;VA 237,30 mph
19980473,East Fairfax Street,residential,False,False,35.482,"LINESTRING (-77.172494 38.880741, -77.172295 38.880644, -77.172218 38.880616, -77.172132 38.880595)",2,,20 mph
"[468523424, 468523431]",South Washington Street,primary,False,False,63.902,"LINESTRING (-77.172494 38.880741, -77.1725886 38.8806825, -77.1726824 38.880631, -77.1727419 38.8806044, -77.1728574 38.8805561, -77.1729347 38.880531, -77.1730312 38.8805062, -77.173143 38.880478)","['4', '5']",US 29;VA 237,30 mph
"[19980498, 468523523, 468523515]",Hillwood Avenue,secondary,False,"[False, True]",171.61499999999998,"LINESTRING (-77.1750273 38.880006, -77.1749651 38.8799057, -77.1748457 38.8798448, -77.1746988 38.8798329, -77.1744379 38.8798117, -77.1742553 38.8797832, -77.173922 38.879736, -77.173783 38.8797029, -77.1737696 38.8796997, -77.173687 38.87968, -77.1735561 38.8796424, -77.173398 38.879597, -77.1733312 38.8795746, -77.173207 38.879533)","['4', '3']",VA 338,25 mph
"[468523435, 468523438, 1031318279]",South Washington Street,primary,False,True,171.34599999999998,"LINESTRING (-77.1750273 38.880006, -77.1748306 38.8800588, -77.1745592 38.8801262, -77.1745406 38.8801308, -77.1740795 38.8802454, -77.17378 38.8803198, -77.1736213 38.8803592, -77.1733008 38.8804388, -77.1732589 38.8804492, -77.173143 38.880478)","['4', '5']",US 29;VA 237,30 mph
1134941645,South Washington Street,primary,False,False,74.657,"LINESTRING (-77.1750273 38.880006, -77.1755184 38.8798889, -77.1757142 38.8798411, -77.175851 38.879807)",4,US 29;VA 237,30 mph
19980456,Wallace Street,residential,False,False,105.57199999999999,"LINESTRING (-77.175851 38.879807, -77.1759229 38.8801181, -77.1759609 38.8802486, -77.176009 38.8804418, -77.1760465 38.8805923, -77.176083 38.880739)",,,20 mph
1134941645,South Washington Street,primary,False,False,63.589,"LINESTRING (-77.175851 38.879807, -77.1761527 38.8797334, -77.1764162 38.8796691, -77.176552 38.879636)",4,US 29;VA 237,30 mph
1134941645,South Washington Street,primary,False,True,74.65700000000001,"LINESTRING (-77.175851 38.879807, -77.1757142 38.8798411, -77.1755184 38.8798889, -77.1750273 38.880006)",4,US 29;VA 237,30 mph
"[19980344, 8838658]","['Tinner Hill Road', 'Tinners Hill Street']",residential,False,"[False, True]",137.668,"LINESTRING (-77.176552 38.879636, -77.176425 38.879355, -77.1764056 38.8793082, -77.176313 38.879085, -77.176245 38.878911, -77.17616 38.87873, -77.176112 38.87865, -77.176064 38.878599, -77.176002 38.878555, -77.17593 38.878522)",,,
1134941645,South Washington Street,primary,False,True,63.589,"LINESTRING (-77.176552 38.879636, -77.1764162 38.8796691, -77.1761527 38.8797334, -77.175851 38.879807)",4,US 29;VA 237,30 mph
19980147,,residential,False,False,61.627,"LINESTRING (-77.175657 38.886081, -77.1752 38.886506)",,,
19980147,,residential,False,True,61.627,"LINESTRING (-77.1752 38.886506, -77.175657 38.886081)",,,
915785265,Park Avenue,residential,False,False,40.12,"LINESTRING (-77.1752 38.886506, -77.175555 38.886738)",2,,25 mph
915785265,Park Avenue,residential,False,True,11.006,"LINESTRING (-77.1752 38.886506, -77.175103 38.886442)",2,,25 mph
915785265,Park Avenue,residential,False,True,40.12,"LINESTRING (-77.175555 38.886738, -77.1752 38.886506)",2,,25 mph
19980457,Gundry Drive,residential,False,True,76.545,"LINESTRING (-77.176764 38.882468, -77.176632 38.88247, -77.176528 38.882481, -77.176339 38.882522, -77.176258 38.882547, -77.176152 38.882588, -77.176076 38.882623, -77.175946 38.882692)",,,20 mph
19980322,South Virginia Avenue,residential,False,True,46.689,"LINESTRING (-77.176605 38.884408, -77.176383 38.884565, -77.176222 38.884703)",,,20 mph
19980177,,residential,False,False,80.914,"LINESTRING (-77.176222 38.884703, -77.175872 38.884472, -77.175584 38.8842893, -77.175503 38.884238)",,,
19980322,South Virginia Avenue,residential,False,False,46.689,"LINESTRING (-77.176222 38.884703, -77.176383 38.884565, -77.176605 38.884408)",,,20 mph
19980322,South Virginia Avenue,residential,False,True,72.274,"LINESTRING (-77.176222 38.884703, -77.1760193 38.8848969, -77.1757752 38.885121, -77.175687 38.885202)",,,20 mph
19980415,West Annandale Road,tertiary,False,True,72.517,"LINESTRING (-77.175503 38.884238, -77.174989 38.884753)",4,,25 mph
19980177,,residential,False,False,95.721,"LINESTRING (-77.175503 38.884238, -77.175347 38.884142, -77.175284 38.884124, -77.175217 38.884121, -77.175165 38.884128, -77.175104 38.884151, -77.175064 38.884178, -77.175002 38.884228, -77.174964 38.884238, -77.174924 38.884234, -77.174891 38.884216, -77.174602 38.884013)",,,
19980177,,residential,False,True,80.914,"LINESTRING (-77.175503 38.884238, -77.175584 38.8842893, -77.175872 38.884472, -77.176222 38.884703)",,,
19980415,West Annandale Road,tertiary,False,False,116.702,"LINESTRING (-77.175503 38.884238, -77.175569 38.884149, -77.175607 38.884068, -77.175628 38.883965, -77.175627 38.883878, -77.175607 38.883793, -77.17556 38.883695, -77.175463 38.883565, -77.175422 38.883511, -77.175261 38.883336, -77.175218 38.883299)",4,,25 mph
19980177,,residential,False,True,95.721,"LINESTRING (-77.174602 38.884013, -77.174891 38.884216, -77.174924 38.884234, -77.174964 38.884238, -77.175002 38.884228, -77.175064 38.884178, -77.175104 38.884151, -77.175165 38.884128, -77.175217 38.884121, -77.175284 38.884124, -77.175347 38.884142, -77.175503 38.884238)",,,
"[19980211, 19980423]",Grace Lane,residential,False,"[False, True]",169.798,"LINESTRING (-77.168653 38.878701, -77.169054 38.878884, -77.169119 38.878908, -77.169313 38.878964, -77.16937 38.878967, -77.169426 38.878956, -77.169475 38.878933, -77.169506 38.878906, -77.169748 38.878552, -77.169991 38.878226)",,,20 mph
19980447,Whittier Circle,residential,True,False,102.078,"LINESTRING (-77.168653 38.878701, -77.168685 38.878687, -77.168728 38.878654, -77.16901 38.878245, -77.169238 38.877911)",,,20 mph
1201605777,Whittier Circle,residential,False,False,29.230999999999998,"LINESTRING (-77.168653 38.878701, -77.168585 38.878713, -77.168526 38.878708, -77.168472 38.878688, -77.168414 38.87865, -77.168377 38.878601)",,,20 mph
19980317,Rolling Trace,residential,False,True,79.393,"LINESTRING (-77.168377 38.878601, -77.167943 38.878426, -77.167563 38.878272)",,,20 mph
1201605777,Whittier Circle,residential,False,True,29.231,"LINESTRING (-77.168377 38.878601, -77.168414 38.87865, -77.168472 38.878688, -77.168526 38.878708, -77.168585 38.878713, -77.168653 38.878701)",,,20 mph
19980217,,residential,False,False,57.477999999999994,"LINESTRING (-77.167711 38.879078, -77.167381 38.878893, -77.167296 38.878869, -77.167206 38.878866, -77.167131 38.878879)",,,20 mph
19980217,,residential,False,True,57.477999999999994,"LINESTRING (-77.167131 38.878879, -77.167206 38.878866, -77.167296 38.878869, -77.167381 38.878893, -77.167711 38.879078)",,,20 mph
19980511,Wrens Way,residential,False,True,87.879,"LINESTRING (-77.167131 38.878879, -77.166929 38.878459, -77.166881 38.878401, -77.166819 38.878352, -77.166746 38.878314, -77.166585 38.878262)",,,20 mph
19980512,Wrens Way,residential,False,False,30.621000000000002,"LINESTRING (-77.167131 38.878879, -77.167064 38.878905, -77.167017 38.878934, -77.16697 38.87898, -77.166899 38.879077)",,,20 mph
19980218,,residential,False,False,51.071,"LINESTRING (-77.166326 38.879672, -77.166286 38.879691, -77.166239 38.879696, -77.166193 38.879687, -77.166111 38.879646, -77.165817 38.879497)",,,
19980218,,residential,False,True,51.071,"LINESTRING (-77.165817 38.879497, -77.166111 38.879646, -77.166193 38.879687, -77.166239 38.879696, -77.166286 38.879691, -77.166326 38.879672)",,,
19980313,North Cherry Street,residential,False,True,60.607,"LINESTRING (-77.165817 38.879497, -77.165954 38.879161, -77.165986 38.879096, -77.166016 38.8790511, -77.166059 38.878987)",,,20 mph
208694386,Hillwood Avenue,secondary,False,False,43.893,"LINESTRING (-77.17239 38.879205, -77.171938 38.8790261)",,VA 338,25 mph
19980283,,unclassified,False,True,119.03399999999999,"LINESTRING (-77.17239 38.879205, -77.17243 38.879129, -77.172448 38.879104, -77.17248 38.87908, -77.172542 38.879048, -77.172802 38.878981, -77.172838 38.878956, -77.17286 38.878922, -77.172874 38.878662, -77.172891 38.878631, -77.172924 38.878608, -77.172956 38.878599, -77.173243 38.878604)",2,,
"[208694386, 468523518]",Hillwood Avenue,secondary,False,True,79.578,"LINESTRING (-77.17239 38.879205, -77.1728487 38.8793924, -77.173007 38.879457, -77.1730561 38.8794757, -77.173207 38.879533)",5,VA 338,25 mph
19980289,,residential,False,False,70.824,"LINESTRING (-77.172132 38.880595, -77.171999 38.880912, -77.171975 38.881013, -77.171969 38.881117, -77.1719833 38.881213)",,,
19980473,East Fairfax Street,residential,False,False,132.015,"LINESTRING (-77.172132 38.880595, -77.172092 38.880588, -77.1714934 38.8805233, -77.170622 38.880429)",2,,20 mph
19980473,East Fairfax Street,residential,False,True,35.482,"LINESTRING (-77.172132 38.880595, -77.172218 38.880616, -77.172295 38.880644, -77.172494 38.880741)",2,,20 mph
19980317,Rolling Trace,residential,False,False,79.393,"LINESTRING (-77.167563 38.878272, -77.167943 38.878426, -77.168377 38.878601)",,,20 mph
19980317,Rolling Trace,residential,False,True,74.423,"LINESTRING (-77.167563 38.878272, -77.167247 38.878136, -77.16681 38.877949)",,,20 mph
19980322,South Virginia Avenue,residential,False,False,72.274,"LINESTRING (-77.175687 38.885202, -77.1757752 38.885121, -77.1760193 38.8848969, -77.176222 38.884703)",,,20 mph
19980435,North Virginia Avenue,residential,False,False,138.23499999999999,"LINESTRING (-77.175687 38.885202, -77.1756258 38.8852598, -77.1753768 38.8854952, -77.1752108 38.8856521, -77.175195 38.885667, -77.1751777 38.8856841, -77.1750574 38.8858027, -77.1750158 38.8858437, -77.1747372 38.8861185, -77.174685 38.88617)",,,
"[469191288, 468523375]",West Broad Street,primary,False,True,78.375,"LINESTRING (-77.175687 38.885202, -77.1756263 38.885163, -77.1753113 38.8849603, -77.174989 38.884753)",4,VA 7,25 mph
"[970256113, 19980466]",South Maple Avenue,tertiary,False,False,142.237,"LINESTRING (-77.172565 38.883175, -77.172664 38.8830819, -77.1727188 38.8830304, -77.1727481 38.8829985, -77.1727793 38.8829608, -77.1728075 38.8829192, -77.1728314 38.8828779, -77.172856 38.8828338, -77.1728764 38.882786, -77.1728884 38.8827512, -77.1728999 38.8827104, -77.1729077 38.8826785, -77.172944 38.88253, -77.1729549 38.882492, -77.1729685 38.8824583, -77.1730204 38.882353, -77.1730834 38.882266, -77.17315 38.882196, -77.173312 38.882066)",3,,
19980477,North Maple Avenue,residential,False,False,145.786,"LINESTRING (-77.172565 38.883175, -77.1724768 38.8832584, -77.17231 38.883416, -77.1721524 38.8835788, -77.1720844 38.8836573, -77.17205 38.883698, -77.17199 38.883745, -77.1718864 38.8838156, -77.1717616 38.8838819, -77.171579 38.8839525, -77.1714364 38.8839974, -77.171338 38.884027)",2,,25 mph
"[468523387, 468523383, 1014255450, 1014255451, 468523391]",West Broad Street,primary,False,False,126.386,"LINESTRING (-77.172565 38.883175, -77.1726815 38.88325, -77.1727574 38.8832989, -77.172798 38.883325, -77.1728459 38.8833558, -77.1730046 38.8834579, -77.1730166 38.8834656, -77.1731158 38.8835295, -77.1732803 38.8836353, -77.173683 38.883906)","['4', '5']",VA 7,25 mph
"[468523401, 468523394, 468523398]",West Broad Street,primary,False,True,159.10199999999998,"LINESTRING (-77.172565 38.883175, -77.1725003 38.8831334, -77.1724355 38.8830918, -77.172235 38.882963, -77.1721796 38.8829273, -77.1719431 38.8827748, -77.1718445 38.8827119, -77.1716905 38.8826127, -77.1716526 38.8825883, -77.1712115 38.8823046, -77.1711477 38.8822639)","['4', '5']",VA 7,25 mph
19980371,Little Falls Street,tertiary,False,False,139.755,"LINESTRING (-77.173683 38.883906, -77.1735724 38.8840018, -77.1733037 38.8842347, -77.1732693 38.8842645, -77.1731604 38.8843589, -77.1730884 38.8844212, -77.1729917 38.884505, -77.1728732 38.8846077, -77.1726568 38.8847953, -77.172604 38.884841)",2,,20 mph
"[468523379, 577310903]",West Broad Street,primary,False,False,147.135,"LINESTRING (-77.173683 38.883906, -77.1737691 38.8839618, -77.1741896 38.8842345, -77.1743309 38.8843262, -77.1745645 38.8844777, -77.174989 38.884753)",4,VA 7,25 mph
"[468523387, 468523383, 1014255450, 1014255451, 468523391]",West Broad Street,primary,False,True,126.386,"LINESTRING (-77.173683 38.883906, -77.1732803 38.8836353, -77.1731158 38.8835295, -77.1730166 38.8834656, -77.1730046 38.8834579, -77.1728459 38.8833558, -77.172798 38.883325, -77.1727574 38.8832989, -77.1726815 38.88325, -77.172565 38.883175)","['4', '5']",VA 7,25 mph
19980415,West Annandale Road,tertiary,False,False,72.517,"LINESTRING (-77.174989 38.884753, -77.175503 38.884238)",4,,25 mph
"[469191288, 468523375]",West Broad Street,primary,False,False,78.375,"LINESTRING (-77.174989 38.884753, -77.1753113 38.8849603, -77.1756263 38.885163, -77.175687 38.885202)",4,VA 7,25 mph
"[468523379, 577310903]",West Broad Street,primary,False,True,147.135,"LINESTRING (-77.174989 38.884753, -77.1745645 38.8844777, -77.1743309 38.8843262, -77.1741896 38.8842345, -77.1737691 38.8839618, -77.173683 38.883906)",4,VA 7,25 mph
1238275216,Park Place,residential,False,False,9.003,"LINESTRING (-77.1701721 38.8828874, -77.1702444 38.8829456)",,,
19980335,Park Place,residential,False,False,95.28,"LINESTRING (-77.1701721 38.8828874, -77.1701272 38.8828579, -77.1700382 38.8828037, -77.1696899 38.8825915, -77.1694237 38.8824294, -77.1693066 38.882358)",,,
1082831463,North Washington Street,primary,True,False,24.598999999999997,"LINESTRING (-77.1701721 38.8828874, -77.1700398 38.8829929, -77.1700083 38.8830625)",2,US 29;VA 237,30 mph
208694386,Hillwood Avenue,secondary,False,False,20.342,"LINESTRING (-77.171938 38.8790261, -77.171728 38.878944)",,VA 338,25 mph
208694386,Hillwood Avenue,secondary,False,True,43.893,"LINESTRING (-77.171938 38.8790261, -77.17239 38.879205)",,VA 338,25 mph
"[19980345, 8819761]",Douglass Avenue,residential,False,False,118.44,"LINESTRING (-77.171938 38.8790261, -77.1720608 38.8788489, -77.172108 38.878782, -77.172127 38.878734, -77.172135 38.878671, -77.172167 38.878206, -77.172175 38.878129, -77.172179 38.877998)",,,
19980347,Douglass Avenue,residential,False,False,210.67899999999997,"LINESTRING (-77.170622 38.880429, -77.1707899 38.8798628, -77.170908 38.879489, -77.170962 38.879319, -77.171006 38.879192, -77.17103 38.879164, -77.171072 38.879137, -77.1711111 38.8791255, -77.171728 38.878944)",2,,20 mph
19980473,East Fairfax Street,residential,False,False,76.61500000000001,"LINESTRING (-77.170622 38.880429, -77.1701441 38.8803773, -77.169745 38.880336)",2,,20 mph
19980473,East Fairfax Street,residential,False,True,132.01500000000001,"LINESTRING (-77.170622 38.880429, -77.1714934 38.8805233, -77.172092 38.880588, -77.172132 38.880595)",2,,20 mph
208694386,Hillwood Avenue,secondary,False,True,20.342,"LINESTRING (-77.171728 38.878944, -77.171938 38.8790261)",,VA 338,25 mph
19980347,Douglass Avenue,residential,False,True,210.679,"LINESTRING (-77.171728 38.878944, -77.1711111 38.8791255, -77.171072 38.879137, -77.17103 38.879164, -77.171006 38.879192, -77.170962 38.879319, -77.170908 38.879489, -77.1707899 38.8798628, -77.170622 38.880429)",2,,20 mph
208694386,Hillwood Avenue,secondary,False,False,26.29,"LINESTRING (-77.171728 38.878944, -77.171567 38.8788841, -77.171454 38.878842)",,VA 338,25 mph
1212638876,North Maple Avenue,residential,False,True,146.89,"LINESTRING (-77.165675 38.88678, -77.1659292 38.8866772, -77.1659751 38.8866587, -77.166155 38.8865859, -77.1663475 38.886508, -77.1665286 38.8864348, -77.1671077 38.8862006, -77.167181 38.886171)",2,,20 mph
421918014,North Washington Street,primary,False,False,135.69,"LINESTRING (-77.1673506 38.8846739, -77.1676526 38.8845525, -77.16781 38.884497, -77.167945 38.884441, -77.168133 38.884345, -77.168376 38.884201, -77.168653 38.884008)",4,US 29;VA 237,30 mph
"[468515008, 1082817230]",North Washington Street,primary,True,False,81.208,"LINESTRING (-77.1673506 38.8846739, -77.1671613 38.8846971, -77.1668843 38.8847949, -77.1668184 38.8848197, -77.1664841 38.8849417)","['3', '2']",US 29;VA 237,30 mph
421918014,North Washington Street,primary,False,False,99.59700000000001,"LINESTRING (-77.168653 38.884008, -77.1690807 38.8837058, -77.169505 38.883406)",4,US 29;VA 237,30 mph
421918014,North Washington Street,primary,False,True,135.69,"LINESTRING (-77.168653 38.884008, -77.168376 38.884201, -77.168133 38.884345, -77.167945 38.884441, -77.16781 38.884497, -77.1676526 38.8845525, -77.1673506 38.8846739)",4,US 29;VA 237,30 mph
