osmid,highway,oneway,reversed,length,name,geometry,lanes,ref
20886362,residential,False,False,40.135,,"LINESTRING (-94.920478 29.486982, -94.920379 29.4873325)",,
20886362,residential,False,True,40.135,,"LINESTRING (-94.920379 29.4873325, -94.920478 29.486982)",,
20897717,residential,False,True,65.161,Avenue F 1/2,"LINESTRING (-94.920379 29.4873325, -94.9210277 29.4874892)",,
20901700,residential,False,True,100.283,8th Street,"LINESTRING (-94.920379 29.4873325, -94.9201271 29.4882073)",,
20906772,residential,False,False,411.237,13th Street,"LINESTRING (-94.9252189 29.4893996, -94.926269 29.485816)",,
20906772,residential,False,True,172.168,13th Street,"LINESTRING (-94.9252189 29.4893996, -94.9247874 29.4909017)",,
520090621,tertiary,False,False,99.013,Broadway Street,"LINESTRING (-94.9252189 29.4893996, -94.9242277 29.4891794)",,
520090621,tertiary,False,True,101.549,Broadway Street,"LINESTRING (-94.9252189 29.4893996, -94.9262355 29.4896254)",,
20906539,residential,False,True,208.145,12th Street,"LINESTRING (-94.9242277 29.4891794, -94.924752 29.487364)",,
520090621,tertiary,False,False,99.1,Broadway Street,"LINESTRING (-94.9242277 29.4891794, -94.9232356 29.4889591)",,
520090621,tertiary,False,True,99.013,Broadway Street,"LINESTRING (-94.9242277 29.4891794, -94.9252189 29.4893996)",,
20909759,residential,False,False,207.36,11th Street,"LINESTRING (-94.9232356 29.4889591, -94.92376 29.487151)",,
464787640,residential,False,True,190.83,,"LINESTRING (-94.9232356 29.4889591, -94.9227437 29.490621)",,
520090621,tertiary,False,False,100.861,Broadway Street,"LINESTRING (-94.9232356 29.4889591, -94.9222259 29.4887348)",,
520090621,tertiary,False,True,99.1,Broadway Street,"LINESTRING (-94.9232356 29.4889591, -94.9242277 29.4891794)",,
20909553,residential,False,False,62.921,10th Street,"LINESTRING (-94.9222259 29.4887348, -94.9220693 29.489284)",,
20909553,residential,False,True,106.512,10th Street,"LINESTRING (-94.9222259 29.4887348, -94.922495 29.487806)",,
520090621,tertiary,False,True,100.861,Broadway Street,"LINESTRING (-94.9222259 29.4887348, -94.9232356 29.4889591)",,
520090621,tertiary,False,False,105.875,Broadway Street,"LINESTRING (-94.9222259 29.4887348, -94.9216853 29.4886147, -94.9213111 29.4885237, -94.9211766 29.4884712)",,
103938370,secondary,False,False,106.036,9th Street,"LINESTRING (-94.9211766 29.4884712, -94.9212785 29.4881372, -94.921451 29.487548)",2,FM 517
103938370,secondary,False,True,177.493,9th Street,"LINESTRING (-94.9211766 29.4884712, -94.9209676 29.4892138, -94.9207334 29.4900201)",2,FM 517
520090621,tertiary,False,True,105.875,Broadway Street,"LINESTRING (-94.9211766 29.4884712, -94.9213111 29.4885237, -94.9216853 29.4886147, -94.9222259 29.4887348)",,
520582411,tertiary,False,True,106.19000000000001,Broadway Street,"LINESTRING (-94.9211766 29.4884712, -94.9210811 29.4884195, -94.9201271 29.4882073)",,
20901687,residential,False,True,215.272,8th Street,"LINESTRING (-94.9201271 29.4882073, -94.9195841 29.4900847)",,
20901700,residential,False,False,100.283,8th Street,"LINESTRING (-94.9201271 29.4882073, -94.920379 29.4873325)",,
520582411,tertiary,False,True,99.858,Broadway Street,"LINESTRING (-94.9201271 29.4882073, -94.919129 29.48798)",,
520582411,tertiary,False,False,106.19000000000001,Broadway Street,"LINESTRING (-94.9201271 29.4882073, -94.9210811 29.4884195, -94.9211766 29.4884712)",,
20901203,residential,False,False,402.854,7th Street,"LINESTRING (-94.919129 29.48798, -94.920142 29.484466)",,
20901203,residential,False,True,216.57,7th Street,"LINESTRING (-94.919129 29.48798, -94.918584 29.489869)",,
520582411,tertiary,False,False,99.858,Broadway Street,"LINESTRING (-94.919129 29.48798, -94.9201271 29.4882073)",,
520582411,tertiary,False,True,100.253,Broadway Street,"LINESTRING (-94.919129 29.48798, -94.918126 29.487755)",,
20901868,residential,False,False,200.482,6th Street,"LINESTRING (-94.918126 29.487755, -94.918629 29.486006)",,
20901868,residential,False,True,217.588,6th Street,"LINESTRING (-94.918126 29.487755, -94.917579 29.489653)",,
520582411,tertiary,False,False,100.253,Broadway Street,"LINESTRING (-94.918126 29.487755, -94.919129 29.48798)",,
520582411,tertiary,False,True,99.112,Broadway Street,"LINESTRING (-94.918126 29.487755, -94.917134 29.487534)",,
20901330,residential,False,False,200.772,5th Street,"LINESTRING (-94.917134 29.487534, -94.9176447 29.485784)",,
20901330,residential,False,True,216.917,5th Street,"LINESTRING (-94.917134 29.487534, -94.916588 29.489426)",,
520582411,tertiary,False,False,99.112,Broadway Street,"LINESTRING (-94.917134 29.487534, -94.918126 29.487755)",,
20897717,residential,False,False,65.161,Avenue F 1/2,"LINESTRING (-94.9210277 29.4874892, -94.920379 29.4873325)",,
20897719,residential,False,False,105.043,Avenue F 1/2,"LINESTRING (-94.922495 29.487806, -94.921451 29.487548)",,
20909553,residential,False,False,106.512,10th Street,"LINESTRING (-94.922495 29.487806, -94.9222259 29.4887348)",,
20909553,residential,False,True,101.826,10th Street,"LINESTRING (-94.922495 29.487806, -94.922752 29.486918)",,
20897719,residential,False,True,105.043,Avenue F 1/2,"LINESTRING (-94.921451 29.487548, -94.922495 29.487806)",,
103938370,secondary,False,False,98.341,9th Street,"LINESTRING (-94.921451 29.487548, -94.9216997 29.4866905)",2,FM 517
103938370,secondary,False,True,106.036,9th Street,"LINESTRING (-94.921451 29.487548, -94.9212785 29.4881372, -94.9211766 29.4884712)",2,FM 517
20907122,residential,False,True,100.379,Avenue G,"LINESTRING (-94.9166427 29.4855513, -94.9176447 29.485784)",,
"[20901027, 20907155]",residential,False,"[False, True]",296.889,"['4th Street', 'Avenue H']","LINESTRING (-94.9166427 29.4855513, -94.9169042 29.4846638, -94.9170344 29.4842277, -94.9171204 29.4839078, -94.9171429 29.4838604, -94.9171689 29.4838354, -94.9172147 29.4838187, -94.9172576 29.4838222, -94.9181557 29.4840298)",,
20901203,residential,False,False,216.57,7th Street,"LINESTRING (-94.918584 29.489869, -94.919129 29.48798)",,
20907072,residential,False,False,100.194,Avenue E,"LINESTRING (-94.918584 29.489869, -94.917579 29.489653)",,
20907072,residential,False,True,99.726,Avenue E,"LINESTRING (-94.918584 29.489869, -94.9195841 29.4900847)",,
20901203,residential,False,False,201.306,7th Street,"LINESTRING (-94.920142 29.484466, -94.920657 29.482712)",,
20901203,residential,False,True,402.854,7th Street,"LINESTRING (-94.920142 29.484466, -94.919129 29.48798)",,
20907158,residential,False,True,99.836,Avenue H,"LINESTRING (-94.920142 29.484466, -94.9211419 29.4846863)",,
20901203,residential,False,True,201.306,7th Street,"LINESTRING (-94.920657 29.482712, -94.920142 29.484466)",,
20907198,residential,False,False,100.233,Avenue I,"LINESTRING (-94.920657 29.482712, -94.9216614 29.4829313)",,
20907198,residential,False,True,99.4,Avenue I,"LINESTRING (-94.920657 29.482712, -94.9196611 29.482494)",,
20901330,residential,False,False,216.917,5th Street,"LINESTRING (-94.916588 29.489426, -94.917134 29.487534)",,
20907072,residential,False,True,99.184,Avenue E,"LINESTRING (-94.916588 29.489426, -94.917579 29.489653)",,
20901330,residential,False,False,201.232,5th Street,"LINESTRING (-94.9176447 29.485784, -94.9181557 29.4840298)",,
20901330,residential,False,True,200.772,5th Street,"LINESTRING (-94.9176447 29.485784, -94.917134 29.487534)",,
20907122,residential,False,False,100.379,Avenue G,"LINESTRING (-94.9176447 29.485784, -94.9166427 29.4855513)",,
20907122,residential,False,True,98.419,Avenue G,"LINESTRING (-94.9176447 29.485784, -94.918629 29.486006)",,
20901330,residential,False,True,201.232,5th Street,"LINESTRING (-94.9181557 29.4840298, -94.9176447 29.485784)",,
20907155,residential,False,True,97.958,Avenue H,"LINESTRING (-94.9181557 29.4840298, -94.919135 29.484252)",,
20901330,residential,False,False,201.886,5th Street,"LINESTRING (-94.9181557 29.4840298, -94.9182426 29.4837278, -94.9184378 29.4830495, -94.9184736 29.4829293, -94.9185556 29.4826543, -94.9186701 29.4822703)",,
"[20907155, 20901027]",residential,False,"[False, True]",296.889,"['4th Street', 'Avenue H']","LINESTRING (-94.9181557 29.4840298, -94.9172576 29.4838222, -94.9172147 29.4838187, -94.9171689 29.4838354, -94.9171429 29.4838604, -94.9171204 29.4839078, -94.9170344 29.4842277, -94.9169042 29.4846638, -94.9166427 29.4855513)",,
20907198,residential,False,False,99.098,Avenue I,"LINESTRING (-94.9186701 29.4822703, -94.9196611 29.482494)",,
20901330,residential,False,True,201.88599999999997,5th Street,"LINESTRING (-94.9186701 29.4822703, -94.9185556 29.4826543, -94.9184736 29.4829293, -94.9184378 29.4830495, -94.9182426 29.4837278, -94.9181557 29.4840298)",,
20901681,residential,False,False,201.522,8th Street,"LINESTRING (-94.9211419 29.4846863, -94.9216614 29.4829313)",,
20907158,residential,False,False,99.836,Avenue H,"LINESTRING (-94.9211419 29.4846863, -94.920142 29.484466)",,
20907158,residential,False,True,105.718,Avenue H,"LINESTRING (-94.9211419 29.4846863, -94.9222007 29.4849196)",,
20901681,residential,False,True,201.522,8th Street,"LINESTRING (-94.9216614 29.4829313, -94.9211419 29.4846863)",,
20907198,residential,False,True,100.233,Avenue I,"LINESTRING (-94.9216614 29.4829313, -94.920657 29.482712)",,
20907198,residential,False,False,105.487,Avenue I,"LINESTRING (-94.9216614 29.4829313, -94.922541 29.483117, -94.922722 29.483149)",,
20901687,residential,False,False,215.272,8th Street,"LINESTRING (-94.9195841 29.4900847, -94.9201271 29.4882073)",,
20907072,residential,False,False,99.726,Avenue E,"LINESTRING (-94.9195841 29.4900847, -94.918584 29.489869)",,
20907072,residential,False,True,106.086,Avenue E,"LINESTRING (-94.9195841 29.4900847, -94.920643 29.490331)",,
20901868,residential,False,False,217.588,6th Street,"LINESTRING (-94.917579 29.489653, -94.918126 29.487755)",,
20907072,residential,False,False,99.184,Avenue E,"LINESTRING (-94.917579 29.489653, -94.916588 29.489426)",,
20907072,residential,False,True,100.194,Avenue E,"LINESTRING (-94.917579 29.489653, -94.918584 29.489869)",,
20901868,residential,False,True,200.482,6th Street,"LINESTRING (-94.918629 29.486006, -94.918126 29.487755)",,
20907122,residential,False,False,98.419,Avenue G,"LINESTRING (-94.918629 29.486006, -94.9176447 29.485784)",,
20901868,residential,False,False,201.093,6th Street,"LINESTRING (-94.918629 29.486006, -94.919116 29.484315, -94.919135 29.484252)",,
20901868,residential,False,False,202.005,6th Street,"LINESTRING (-94.919135 29.484252, -94.9196611 29.482494)",,
20907155,residential,False,False,97.958,Avenue H,"LINESTRING (-94.919135 29.484252, -94.9181557 29.4840298)",,
20901868,residential,False,True,201.093,6th Street,"LINESTRING (-94.919135 29.484252, -94.919116 29.484315, -94.918629 29.486006)",,
20901868,residential,False,True,202.005,6th Street,"LINESTRING (-94.9196611 29.482494, -94.919135 29.484252)",,
20907198,residential,False,False,99.4,Avenue I,"LINESTRING (-94.9196611 29.482494, -94.920657 29.482712)",,
20907198,residential,False,True,99.098,Avenue I,"LINESTRING (-94.9196611 29.482494, -94.9186701 29.4822703)",,
20907072,residential,False,False,106.086,Avenue E,"LINESTRING (-94.920643 29.490331, -94.9195841 29.4900847)",,
103938370,secondary,False,False,35.661,9th Street,"LINESTRING (-94.920643 29.490331, -94.9207334 29.4900201)",2,FM 517
520582414,residential,False,True,109.74700000000001,,"LINESTRING (-94.920643 29.490331, -94.9212527 29.490481, -94.9213707 29.4904974, -94.9213924 29.4904848, -94.921411 29.490474, -94.9214923 29.4901935)",,
20907126,residential,False,True,104.949,Avenue G,"LINESTRING (-94.9216997 29.4866905, -94.922752 29.486918)",,
103938370,secondary,False,True,98.341,9th Street,"LINESTRING (-94.9216997 29.4866905, -94.921451 29.487548)",2,FM 517
103938370,secondary,False,False,202.799,9th Street,"LINESTRING (-94.9216997 29.4866905, -94.9219622 29.4857598, -94.9222007 29.4849196)",2,FM 517
20907158,residential,False,False,105.718,Avenue H,"LINESTRING (-94.9222007 29.4849196, -94.9211419 29.4846863)",,
20907158,residential,False,True,106.555,Avenue H,"LINESTRING (-94.9222007 29.4849196, -94.9232679 29.4851547)",,
103938370,secondary,False,False,203.24600000000004,9th Street,"LINESTRING (-94.9222007 29.4849196, -94.922298 29.484578, -94.9225502 29.4837282, -94.922722 29.483149)",2,FM 517
103938370,secondary,False,True,202.799,9th Street,"LINESTRING (-94.9222007 29.4849196, -94.9219622 29.4857598, -94.9216997 29.4866905)",2,FM 517
20905025,secondary,False,True,107.092,,"LINESTRING (-94.922722 29.483149, -94.9230226 29.4832152, -94.923795 29.4833838)",2,FM 517
20907198,residential,False,True,105.487,Avenue I,"LINESTRING (-94.922722 29.483149, -94.922541 29.483117, -94.9216614 29.4829313)",,
103938370,secondary,False,True,203.24600000000004,9th Street,"LINESTRING (-94.922722 29.483149, -94.9225502 29.4837282, -94.922298 29.484578, -94.9222007 29.4849196)",2,FM 517
20905011,secondary,False,False,99.422,,"LINESTRING (-94.9257863 29.4838244, -94.9256437 29.4837928, -94.9253965 29.4837362, -94.9252266 29.4837002, -94.9247901 29.4836067)",,FM 517
20906539,residential,False,False,203.234,12th Street,"LINESTRING (-94.9257863 29.4838244, -94.9257469 29.4839433, -94.9256371 29.4843384, -94.9252623 29.4855942)",,
