osmid,lanes,highway,maxspeed,oneway,reversed,length,name,geometry,ref
21159006,,secondary,,False,True,81.36,Main Street,"LINESTRING (-100.314348 32.0891963, -100.3150749 32.0888012)",FM 1170
21158501,2,residential,30 mph,False,False,109.969,Radford Street,"LINESTRING (-100.3151897 32.0892061, -100.3163566 32.0892324)",
21158501,2,residential,30 mph,False,True,79.301,Radford Street,"LINESTRING (-100.3151897 32.0892061, -100.314348 32.0891963)",
21160495,2,residential,30 mph,False,False,108.684,Central Avenue,"LINESTRING (-100.3151897 32.0892061, -100.3151973 32.0901835)",
21160495,2,residential,30 mph,False,True,46.304,Central Avenue,"LINESTRING (-100.3151897 32.0892061, -100.3150749 32.0888012)",
21158547,2,residential,30 mph,False,False,106.959,West Avenue,"LINESTRING (-100.3163764 32.0901706, -100.3163933 32.0911324)",
21158547,2,residential,30 mph,False,True,104.34,West Avenue,"LINESTRING (-100.3163764 32.0901706, -100.3163566 32.0892324)",
21159169,2,residential,30 mph,False,True,111.087,Monterey Street,"LINESTRING (-100.3163764 32.0901706, -100.3151973 32.0901835)",
21158547,2,residential,30 mph,False,True,106.959,West Avenue,"LINESTRING (-100.3163933 32.0911324, -100.3163764 32.0901706)",
21160039,2,residential,30 mph,False,True,113.04,Lottie Street,"LINESTRING (-100.3163933 32.0911324, -100.3151936 32.0911526)",
"[21159947, 21160039]",2,residential,30 mph,False,"[False, True]",214.01600000000002,"['Grand Street', 'Lottie Street']","LINESTRING (-100.3163933 32.0911324, -100.3174014 32.0911137, -100.3184762 32.090551)",
21159006,,secondary,,False,False,110.869,Main Street,"LINESTRING (-100.3233846 32.0843153, -100.3224 32.0848614)",FM 1170
21161665,2,residential,30 mph,False,False,119.932,Reno Avenue,"LINESTRING (-100.3233846 32.0843153, -100.3241013 32.0852067)",
21161665,2,residential,30 mph,False,True,111.048,Reno Avenue,"LINESTRING (-100.3233846 32.0843153, -100.322781 32.0834575)",
21159006,,secondary,,False,False,104.271,Main Street,"LINESTRING (-100.3224 32.0848614, -100.3214619 32.085359)",FM 1170
21159006,,secondary,,False,True,110.869,Main Street,"LINESTRING (-100.3224 32.0848614, -100.3233846 32.0843153)",FM 1170
21161709,2,residential,30 mph,False,False,115.765,Plano Avenue,"LINESTRING (-100.3224 32.0848614, -100.3230594 32.0857399)",
21161709,2,residential,30 mph,False,True,112.81,Plano Avenue,"LINESTRING (-100.3224 32.0848614, -100.3220654 32.0843999, -100.3217544 32.0840072)",
21159006,,secondary,,False,False,109.639,Main Street,"LINESTRING (-100.3204961 32.0858922, -100.3195143 32.0864216)",FM 1170
21159006,,secondary,,False,True,108.601,Main Street,"LINESTRING (-100.3204961 32.0858922, -100.3214619 32.085359)",FM 1170
21160840,2,residential,30 mph,False,True,114.393,East Railroad Avenue,"LINESTRING (-100.3204961 32.0858922, -100.3198507 32.0850208)",
"[21160840, 21161348]",2,residential,30 mph,False,False,334.601,"['Colorado Street', 'East Railroad Avenue']","LINESTRING (-100.3204961 32.0858922, -100.3207889 32.0862864, -100.3211866 32.0868234, -100.3217715 32.0876115, -100.3208017 32.0881428)",
21159006,,secondary,,False,False,107.913,Main Street,"LINESTRING (-100.3195143 32.0864216, -100.3185494 32.0869446)",FM 1170
21159006,,secondary,,False,True,109.639,Main Street,"LINESTRING (-100.3195143 32.0864216, -100.3204961 32.0858922)",FM 1170
21159608,2,residential,30 mph,False,True,115.227,Alamo Avenue,"LINESTRING (-100.3195143 32.0864216, -100.3188761 32.0855376)",
21159608,2,residential,30 mph,False,False,121.57499999999999,Alamo Avenue,"LINESTRING (-100.3195143 32.0864216, -100.319846 32.0868414, -100.3202298 32.0873315)",
21159006,,secondary,,False,False,110.682,Main Street,"LINESTRING (-100.3185494 32.0869446, -100.3175568 32.0874771)",FM 1170
21159006,,secondary,,False,True,107.913,Main Street,"LINESTRING (-100.3185494 32.0869446, -100.3195143 32.0864216)",FM 1170
102311068,2,primary,30 mph,False,False,118.986,Del Rio Avenue,"LINESTRING (-100.3185494 32.0869446, -100.3192175 32.0878527)",TX 70
102311068,2,primary,30 mph,False,True,116.292,Del Rio Avenue,"LINESTRING (-100.3185494 32.0869446, -100.3178822 32.0860647)",TX 70
21159006,,secondary,,False,False,109.405,Main Street,"LINESTRING (-100.3175568 32.0874771, -100.3165756 32.0880034)",FM 1170
21159006,,secondary,,False,True,110.682,Main Street,"LINESTRING (-100.3175568 32.0874771, -100.3185494 32.0869446)",FM 1170
21159168,2,residential,30 mph,False,False,115.314,Blanco Avenue,"LINESTRING (-100.3175568 32.0874771, -100.3182197 32.0883489)",
21159168,2,residential,30 mph,False,True,118.068,Blanco Avenue,"LINESTRING (-100.3175568 32.0874771, -100.3168858 32.0865803)",
21159006,,secondary,,False,False,109.606,Main Street,"LINESTRING (-100.3165756 32.0880034, -100.3155909 32.0885284)",FM 1170
21159006,,secondary,,False,True,109.405,Main Street,"LINESTRING (-100.3165756 32.0880034, -100.3175568 32.0874771)",FM 1170
21160867,2,residential,30 mph,False,False,116.13,Alto Avenue,"LINESTRING (-100.3165756 32.0880034, -100.3172446 32.0888806)",
21160867,2,residential,30 mph,False,True,116.236,Alto Avenue,"LINESTRING (-100.3165756 32.0880034, -100.3159201 32.0871178)",
21159006,,secondary,,False,False,57.299,Main Street,"LINESTRING (-100.3155909 32.0885284, -100.3150749 32.0888012)",FM 1170
21159006,,secondary,,False,True,109.606,Main Street,"LINESTRING (-100.3155909 32.0885284, -100.3165756 32.0880034)",FM 1170
21161037,2,residential,30 mph,False,False,116.084,Wiley Avenue,"LINESTRING (-100.3155909 32.0885284, -100.3149428 32.0876405)",
21159006,,secondary,,False,False,81.36,Main Street,"LINESTRING (-100.3150749 32.0888012, -100.314348 32.0891963)",FM 1170
21159006,,secondary,,False,True,57.299,Main Street,"LINESTRING (-100.3150749 32.0888012, -100.3155909 32.0885284)",FM 1170
21160495,2,residential,30 mph,False,False,46.304,Central Avenue,"LINESTRING (-100.3150749 32.0888012, -100.3151897 32.0892061)",
21159168,2,residential,30 mph,False,False,110.768,Blanco Avenue,"LINESTRING (-100.3156524 32.0849121, -100.3162846 32.085752)",
21159247,2,residential,30 mph,False,True,109.261,Sabine Street,"LINESTRING (-100.3156524 32.0849121, -100.3166328 32.0843872)",
"[21159168, 21160007]",2,residential,30 mph,False,True,220.40699999999998,"['Blanco Avenue', 'Concho Street']","LINESTRING (-100.3156524 32.0849121, -100.3150488 32.0840505, -100.3160434 32.0835498)",
"[21160867, 21159247]",2,residential,30 mph,False,False,218.95999999999998,"['Sabine Street', 'Alto Avenue']","LINESTRING (-100.3156524 32.0849121, -100.3148654 32.0852625, -100.3147237 32.0854228, -100.31472 32.0855467, -100.31529 32.0862963)",
21159168,2,residential,30 mph,False,False,108.125,Blanco Avenue,"LINESTRING (-100.3162846 32.085752, -100.3168858 32.0865803)",
21159168,2,residential,30 mph,False,True,110.768,Blanco Avenue,"LINESTRING (-100.3162846 32.085752, -100.3156524 32.0849121)",
21161638,2,residential,30 mph,False,False,111.548,Guadalupe Street,"LINESTRING (-100.3162846 32.085752, -100.31529 32.0862963)",
21161638,2,residential,30 mph,False,True,108.197,Guadalupe Street,"LINESTRING (-100.3162846 32.085752, -100.3172469 32.0852209)",
21159168,2,residential,30 mph,False,False,118.068,Blanco Avenue,"LINESTRING (-100.3168858 32.0865803, -100.3175568 32.0874771)",
21159168,2,residential,30 mph,False,True,108.125,Blanco Avenue,"LINESTRING (-100.3168858 32.0865803, -100.3162846 32.085752)",
21161737,2,residential,30 mph,False,False,108.854,Nueces Street,"LINESTRING (-100.3168858 32.0865803, -100.3159201 32.0871178)",
21161737,2,residential,30 mph,False,True,109.994,Nueces Street,"LINESTRING (-100.3168858 32.0865803, -100.3178822 32.0860647)",
21159168,2,residential,30 mph,False,True,115.314,Blanco Avenue,"LINESTRING (-100.3182197 32.0883489, -100.3175568 32.0874771)",
21160816,2,residential,30 mph,False,False,111.418,North Blanco Avenue,"LINESTRING (-100.3182197 32.0883489, -100.3188501 32.0891967)",
21161515,2,residential,30 mph,False,False,109.243,Brazos Street,"LINESTRING (-100.3182197 32.0883489, -100.3172446 32.0888806)",
21161515,2,residential,30 mph,False,True,108.997,Brazos Street,"LINESTRING (-100.3182197 32.0883489, -100.3192175 32.0878527)",
21159169,2,residential,30 mph,False,False,109.307,Monterey Street,"LINESTRING (-100.3140371 32.0901705, -100.3151973 32.0901835)",
21160805,2,residential,30 mph,False,True,83.371,College Avenue,"LINESTRING (-100.3140371 32.0901705, -100.3140057 32.0894212)",
"[21160805, 21160039]",2,residential,30 mph,False,False,213.486,"['Lottie Street', 'College Avenue']","LINESTRING (-100.3140371 32.0901705, -100.3140712 32.091139, -100.3151936 32.0911526)",
21159169,2,residential,30 mph,False,False,111.087,Monterey Street,"LINESTRING (-100.3151973 32.0901835, -100.3163764 32.0901706)",
21159169,2,residential,30 mph,False,True,109.307,Monterey Street,"LINESTRING (-100.3151973 32.0901835, -100.3140371 32.0901705)",
21160495,2,residential,30 mph,False,False,107.76,Central Avenue,"LINESTRING (-100.3151973 32.0901835, -100.3151936 32.0911526)",
21160495,2,residential,30 mph,False,True,108.684,Central Avenue,"LINESTRING (-100.3151973 32.0901835, -100.3151897 32.0892061)",
21159247,2,residential,30 mph,False,False,108.854,Sabine Street,"LINESTRING (-100.3185973 32.0833276, -100.3176379 32.0838731)",
21160840,2,residential,30 mph,False,False,109.96,East Railroad Avenue,"LINESTRING (-100.3185973 32.0833276, -100.3192168 32.0841657)",
21159247,2,residential,30 mph,False,False,61.305,Sabine Street,"LINESTRING (-100.3176379 32.0838731, -100.3170861 32.0841653)",
21159247,2,residential,30 mph,False,True,108.854,Sabine Street,"LINESTRING (-100.3176379 32.0838731, -100.3185973 32.0833276)",
21159608,2,residential,30 mph,False,False,109.425,Alamo Avenue,"LINESTRING (-100.3176379 32.0838731, -100.3182606 32.0847038)",
21159247,2,residential,30 mph,False,False,49.322,Sabine Street,"LINESTRING (-100.3170861 32.0841653, -100.3166328 32.0843872)",
21159247,2,residential,30 mph,False,True,61.305,Sabine Street,"LINESTRING (-100.3170861 32.0841653, -100.3176379 32.0838731)",
21159558,2,primary,45 mph,False,False,112.845,,"LINESTRING (-100.3170861 32.0841653, -100.3174867 32.0851217)",TX 70
21159558,2,primary,45 mph,False,True,106.528,,"LINESTRING (-100.3170861 32.0841653, -100.3167064 32.0832629)",TX 70
21159247,2,residential,30 mph,False,False,109.261,Sabine Street,"LINESTRING (-100.3166328 32.0843872, -100.3156524 32.0849121)",
21159247,2,residential,30 mph,False,True,49.322,Sabine Street,"LINESTRING (-100.3166328 32.0843872, -100.3170861 32.0841653)",
21161417,,residential,,False,False,109.276,Del Rio Avenue,"LINESTRING (-100.3166328 32.0843872, -100.3172469 32.0852209)",
21161417,,residential,,False,True,108.415,Del Rio Avenue,"LINESTRING (-100.3166328 32.0843872, -100.3160434 32.0835498)",
21159558,2,primary,45 mph,False,False,106.528,,"LINESTRING (-100.3167064 32.0832629, -100.3170861 32.0841653)",TX 70
21160007,2,residential,30 mph,False,False,70.138,Concho Street,"LINESTRING (-100.3167064 32.0832629, -100.3160434 32.0835498)",
21159558,2,primary,45 mph,False,False,57.681,,"LINESTRING (-100.3174867 32.0851217, -100.31769 32.085611)",TX 70
21159558,2,primary,45 mph,False,True,112.845,,"LINESTRING (-100.3174867 32.0851217, -100.3170861 32.0841653)",TX 70
21161638,2,residential,30 mph,False,False,25.141,Guadalupe Street,"LINESTRING (-100.3174867 32.0851217, -100.3172469 32.0852209)",
21161638,2,residential,30 mph,False,True,86.459,Guadalupe Street,"LINESTRING (-100.3174867 32.0851217, -100.3182606 32.0847038)",
21159558,2,primary,45 mph,False,True,57.681,,"LINESTRING (-100.31769 32.085611, -100.3174867 32.0851217)",TX 70
"[1218907058, 102311068]",2,primary,"['45 mph', '30 mph']",False,False,53.604,Del Rio Avenue,"LINESTRING (-100.31769 32.085611, -100.3177653 32.0857964, -100.3178822 32.0860647)",TX 70
21159595,,primary,75 mph,False,False,112.071,State Highway 70,"LINESTRING (-100.3210485 32.090304, -100.3216818 32.0911572)",TX 70
21160303,2,residential,30 mph,False,True,110.949,Pecos Street,"LINESTRING (-100.3210485 32.090304, -100.3220795 32.0898217)",
102311068,2,primary,30 mph,False,True,107.136,Del Rio Avenue,"LINESTRING (-100.3210485 32.090304, -100.3204345 32.089493)",TX 70
"[21160816, 21160303]",2,residential,30 mph,False,"[False, True]",219.571,"['North Blanco Avenue', 'Pecos Street']","LINESTRING (-100.3210485 32.090304, -100.3200572 32.090851, -100.3194435 32.0900293)",
21159595,,primary,75 mph,False,True,112.071,State Highway 70,"LINESTRING (-100.3216818 32.0911572, -100.3210485 32.090304)",TX 70
"[21159608, 21160299]",2,residential,30 mph,False,True,213.55700000000002,"['Alamo Avenue', 'Terrell Street']","LINESTRING (-100.3216818 32.0911572, -100.322655 32.0906235, -100.3220795 32.0898217)",
21159608,2,residential,30 mph,False,False,109.355,Alamo Avenue,"LINESTRING (-100.3182606 32.0847038, -100.3188761 32.0855376)",
21159608,2,residential,30 mph,False,True,109.425,Alamo Avenue,"LINESTRING (-100.3182606 32.0847038, -100.3176379 32.0838731)",
21161638,2,residential,30 mph,False,False,86.459,Guadalupe Street,"LINESTRING (-100.3182606 32.0847038, -100.3174867 32.0851217)",
21161638,2,residential,30 mph,False,True,108.146,Guadalupe Street,"LINESTRING (-100.3182606 32.0847038, -100.3192168 32.0841657)",
21159608,2,residential,30 mph,False,False,115.227,Alamo Avenue,"LINESTRING (-100.3188761 32.0855376, -100.3195143 32.0864216)",
21159608,2,residential,30 mph,False,True,109.355,Alamo Avenue,"LINESTRING (-100.3188761 32.0855376, -100.3182606 32.0847038)",
21161737,2,residential,30 mph,False,False,110.467,Nueces Street,"LINESTRING (-100.3188761 32.0855376, -100.3178822 32.0860647)",
21161737,2,residential,30 mph,False,True,108.318,Nueces Street,"LINESTRING (-100.3188761 32.0855376, -100.3198507 32.0850208)",
21159608,2,residential,30 mph,False,False,105.077,Alamo Avenue,"LINESTRING (-100.3202298 32.0873315, -100.3208017 32.0881428)",
21161515,2,residential,30 mph,False,False,111.596,Brazos Street,"LINESTRING (-100.3202298 32.0873315, -100.3192175 32.0878527)",
21159608,2,residential,30 mph,False,True,121.57499999999999,Alamo Avenue,"LINESTRING (-100.3202298 32.0873315, -100.319846 32.0868414, -100.3195143 32.0864216)",
21159608,2,residential,30 mph,False,False,109.745,Alamo Avenue,"LINESTRING (-100.3208017 32.0881428, -100.3214311 32.0889733)",
21159608,2,residential,30 mph,False,True,105.077,Alamo Avenue,"LINESTRING (-100.3208017 32.0881428, -100.3202298 32.0873315)",
21161348,2,residential,30 mph,False,False,108.964,Colorado Street,"LINESTRING (-100.3208017 32.0881428, -100.3198274 32.0886709)",
"[21160840, 21161348]",2,residential,30 mph,False,True,334.601,"['Colorado Street', 'East Railroad Avenue']","LINESTRING (-100.3208017 32.0881428, -100.3217715 32.0876115, -100.3211866 32.0868234, -100.3207889 32.0862864, -100.3204961 32.0858922)",
21159608,2,residential,30 mph,False,False,112.387,Alamo Avenue,"LINESTRING (-100.3214311 32.0889733, -100.3220795 32.0898217)",
21159608,2,residential,30 mph,False,True,109.745,Alamo Avenue,"LINESTRING (-100.3214311 32.0889733, -100.3208017 32.0881428)",
21159947,2,residential,30 mph,False,False,110.246,Grand Street,"LINESTRING (-100.3214311 32.0889733, -100.3204345 32.089493)",
21159947,2,residential,30 mph,False,True,104.037,Grand Street,"LINESTRING (-100.3214311 32.0889733, -100.322346 32.0884493)",
21159608,2,residential,30 mph,False,True,112.387,Alamo Avenue,"LINESTRING (-100.3220795 32.0898217, -100.3214311 32.0889733)",
21160303,2,residential,30 mph,False,False,110.949,Pecos Street,"LINESTRING (-100.3220795 32.0898217, -100.3210485 32.090304)",
"[21159608, 21160299]",2,residential,30 mph,False,False,213.55700000000002,"['Terrell Street', 'Alamo Avenue']","LINESTRING (-100.3220795 32.0898217, -100.322655 32.0906235, -100.3216818 32.0911572)",
21159947,2,residential,30 mph,False,False,104.037,Grand Street,"LINESTRING (-100.322346 32.0884493, -100.3214311 32.0889733)",
21159947,2,residential,30 mph,False,False,110.779,Grand Street,"LINESTRING (-100.3204345 32.089493, -100.3194435 32.0900293)",
21159947,2,residential,30 mph,False,True,110.246,Grand Street,"LINESTRING (-100.3204345 32.089493, -100.3214311 32.0889733)",
102311068,2,primary,30 mph,False,False,107.136,Del Rio Avenue,"LINESTRING (-100.3204345 32.089493, -100.3210485 32.090304)",TX 70
102311068,2,primary,30 mph,False,True,107.831,Del Rio Avenue,"LINESTRING (-100.3204345 32.089493, -100.3198274 32.0886709)",TX 70
21159947,2,residential,30 mph,False,False,108.023,Grand Street,"LINESTRING (-100.3194435 32.0900293, -100.3184762 32.090551)",
21159947,2,residential,30 mph,False,True,110.779,Grand Street,"LINESTRING (-100.3194435 32.0900293, -100.3204345 32.089493)",
21160816,2,residential,30 mph,False,True,108.149,North Blanco Avenue,"LINESTRING (-100.3194435 32.0900293, -100.3188501 32.0891967)",
"[21160816, 21160303]",2,residential,30 mph,False,"[False, True]",219.571,"['North Blanco Avenue', 'Pecos Street']","LINESTRING (-100.3194435 32.0900293, -100.3200572 32.090851, -100.3210485 32.090304)",
21159947,2,residential,30 mph,False,True,108.023,Grand Street,"LINESTRING (-100.3184762 32.090551, -100.3194435 32.0900293)",
21161271,2,residential,30 mph,False,True,108.195,North Alto Avenue,"LINESTRING (-100.3184762 32.090551, -100.3178803 32.0897192)",
"[21159947, 21160039]",2,residential,30 mph,False,"[False, True]",214.01600000000002,"['Grand Street', 'Lottie Street']","LINESTRING (-100.3184762 32.090551, -100.3174014 32.0911137, -100.3163933 32.0911324)",
21160007,2,residential,30 mph,False,True,70.138,Concho Street,"LINESTRING (-100.3160434 32.0835498, -100.3167064 32.0832629)",
21161417,,residential,,False,False,108.415,Del Rio Avenue,"LINESTRING (-100.3160434 32.0835498, -100.3166328 32.0843872)",
"[21159168, 21160007]",2,residential,30 mph,False,False,220.40699999999998,"['Blanco Avenue', 'Concho Street']","LINESTRING (-100.3160434 32.0835498, -100.3150488 32.0840505, -100.3156524 32.0849121)",
21160039,2,residential,30 mph,False,False,113.04,Lottie Street,"LINESTRING (-100.3151936 32.0911526, -100.3163933 32.0911324)",
21160495,2,residential,30 mph,False,True,107.76,Central Avenue,"LINESTRING (-100.3151936 32.0911526, -100.3151973 32.0901835)",
"[21160805, 21160039]",2,residential,30 mph,False,True,213.486,"['Lottie Street', 'College Avenue']","LINESTRING (-100.3151936 32.0911526, -100.3140712 32.091139, -100.3140371 32.0901705)",
21159006,,secondary,,False,True,40.808,Main Street,"LINESTRING (-100.3140057 32.0894212, -100.314348 32.0891963)",FM 1170
21160805,2,residential,30 mph,False,False,83.371,College Avenue,"LINESTRING (-100.3140057 32.0894212, -100.3140371 32.0901705)",
21160816,2,residential,30 mph,False,False,108.149,North Blanco Avenue,"LINESTRING (-100.3188501 32.0891967, -100.3194435 32.0900293)",
21160816,2,residential,30 mph,False,True,111.418,North Blanco Avenue,"LINESTRING (-100.3188501 32.0891967, -100.3182197 32.0883489)",
21161348,2,residential,30 mph,False,False,108.27,Colorado Street,"LINESTRING (-100.3188501 32.0891967, -100.3178803 32.0897192)",
21161348,2,residential,30 mph,False,True,109.064,Colorado Street,"LINESTRING (-100.3188501 32.0891967, -100.3198274 32.0886709)",
21160840,2,residential,30 mph,False,False,112.282,East Railroad Avenue,"LINESTRING (-100.3192168 32.0841657, -100.3198507 32.0850208)",
21160840,2,residential,30 mph,False,True,109.96,East Railroad Avenue,"LINESTRING (-100.3192168 32.0841657, -100.3185973 32.0833276)",
21161638,2,residential,30 mph,False,False,108.146,Guadalupe Street,"LINESTRING (-100.3192168 32.0841657, -100.3182606 32.0847038)",
21160840,2,residential,30 mph,False,False,114.393,East Railroad Avenue,"LINESTRING (-100.3198507 32.0850208, -100.3204961 32.0858922)",
21160840,2,residential,30 mph,False,True,112.282,East Railroad Avenue,"LINESTRING (-100.3198507 32.0850208, -100.3192168 32.0841657)",
21161737,2,residential,30 mph,False,False,108.318,Nueces Street,"LINESTRING (-100.3198507 32.0850208, -100.3188761 32.0855376)",
21161737,2,residential,30 mph,False,True,107.50200000000001,Nueces Street,"LINESTRING (-100.3198507 32.0850208, -100.3204437 32.0847041, -100.3207998 32.084485)",
21160867,2,residential,30 mph,False,False,108.94,Alto Avenue,"LINESTRING (-100.31529 32.0862963, -100.3159201 32.0871178)",
21161638,2,residential,30 mph,False,True,111.548,Guadalupe Street,"LINESTRING (-100.31529 32.0862963, -100.3162846 32.085752)",
"[21160867, 21159247]",2,residential,30 mph,False,True,218.95999999999998,"['Sabine Street', 'Alto Avenue']","LINESTRING (-100.31529 32.0862963, -100.31472 32.0855467, -100.3147237 32.0854228, -100.3148654 32.0852625, -100.3156524 32.0849121)",
"[963550185, 21161037]",2,residential,30 mph,False,"[False, True]",213.80599999999998,"['East Guadalupe Street', 'Wiley Avenue']","LINESTRING (-100.31529 32.0862963, -100.3144234 32.0867418, -100.3143581 32.0868239, -100.3143705 32.0869191, -100.3149428 32.0876405)",
21160867,2,residential,30 mph,False,False,116.236,Alto Avenue,"LINESTRING (-100.3159201 32.0871178, -100.3165756 32.0880034)",
21160867,2,residential,30 mph,False,True,108.94,Alto Avenue,"LINESTRING (-100.3159201 32.0871178, -100.31529 32.0862963)",
21161737,2,residential,30 mph,False,False,108.881,Nueces Street,"LINESTRING (-100.3159201 32.0871178, -100.3149428 32.0876405)",
21161737,2,residential,30 mph,False,True,108.854,Nueces Street,"LINESTRING (-100.3159201 32.0871178, -100.3168858 32.0865803)",
21160867,2,residential,30 mph,False,True,116.13,Alto Avenue,"LINESTRING (-100.3172446 32.0888806, -100.3165756 32.0880034)",
21161271,2,residential,30 mph,False,False,110.823,North Alto Avenue,"LINESTRING (-100.3172446 32.0888806, -100.3178803 32.0897192)",
21161515,2,residential,30 mph,False,True,109.243,Brazos Street,"LINESTRING (-100.3172446 32.0888806, -100.3182197 32.0883489)",
21161515,2,residential,30 mph,False,False,93.804,Brazos Street,"LINESTRING (-100.3172446 32.0888806, -100.3165775 32.0892124, -100.3163566 32.0892324)",
21161037,2,residential,30 mph,False,True,116.084,Wiley Avenue,"LINESTRING (-100.3149428 32.0876405, -100.3155909 32.0885284)",
21161737,2,residential,30 mph,False,True,108.881,Nueces Street,"LINESTRING (-100.3149428 32.0876405, -100.3159201 32.0871178)",
"[963550185, 21161037]",2,residential,30 mph,False,"[False, True]",213.80599999999998,"['East Guadalupe Street', 'Wiley Avenue']","LINESTRING (-100.3149428 32.0876405, -100.3143705 32.0869191, -100.3143581 32.0868239, -100.3144234 32.0867418, -100.31529 32.0862963)",
21161348,2,residential,30 mph,False,False,109.064,Colorado Street,"LINESTRING (-100.3198274 32.0886709, -100.3188501 32.0891967)",
21161348,2,residential,30 mph,False,True,108.964,Colorado Street,"LINESTRING (-100.3198274 32.0886709, -100.3208017 32.0881428)",
102311068,2,primary,30 mph,False,False,107.831,Del Rio Avenue,"LINESTRING (-100.3198274 32.0886709, -100.3204345 32.089493)",TX 70
102311068,2,primary,30 mph,False,True,107.604,Del Rio Avenue,"LINESTRING (-100.3198274 32.0886709, -100.3192175 32.0878527)",TX 70
21161417,,residential,,False,True,109.276,Del Rio Avenue,"LINESTRING (-100.3172469 32.0852209, -100.3166328 32.0843872)",
21161638,2,residential,30 mph,False,False,108.197,Guadalupe Street,"LINESTRING (-100.3172469 32.0852209, -100.3162846 32.085752)",
21161638,2,residential,30 mph,False,True,25.141,Guadalupe Street,"LINESTRING (-100.3172469 32.0852209, -100.3174867 32.0851217)",
1218907059,1,residential,30 mph,True,False,61.388,Del Rio Avenue,"LINESTRING (-100.3172469 32.0852209, -100.3175337 32.0855422, -100.31769 32.085611)",
21161737,2,residential,30 mph,False,False,109.994,Nueces Street,"LINESTRING (-100.3178822 32.0860647, -100.3168858 32.0865803)",
21161737,2,residential,30 mph,False,True,110.467,Nueces Street,"LINESTRING (-100.3178822 32.0860647, -100.3188761 32.0855376)",
