osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry,bridge,junction
"[12665114, 12663815]",2,"['Holly Drive', '11th Street']",residential,20 mph,False,False,263.105,,"LINESTRING (-90.052619 29.916851, -90.051727 29.915756, -90.051696 29.915636, -90.051719 29.915431, -90.051803 29.91537, -90.052391 29.91505)",,
12659106,1,6th Street,residential,20 mph,True,False,15.164,,"LINESTRING (-90.057838 29.917432, -90.0579691 29.9173566)",,
607330271,2,6th Street,residential,20 mph,False,True,84.903,,"LINESTRING (-90.057838 29.917432, -90.057128 29.917884)",,
607330269,1,Governor Hall Street,residential,20 mph,True,False,103.564,,"LINESTRING (-90.057212 29.916675, -90.057838 29.917432)",,
607330272,2,7th Street,residential,20 mph,True,False,82.392,,"LINESTRING (-90.057212 29.916675, -90.056503 29.917089)",,
12655813,2,Governor Hall Street,residential,20 mph,False,False,105.159,,"LINESTRING (-90.057212 29.916675, -90.056678 29.915981, -90.056602 29.915891)",,
12659000,2,8th Street,residential,20 mph,False,False,15.245,,"LINESTRING (-90.056602 29.915891, -90.0567335 29.9158148)",,
12659000,2,8th Street,residential,20 mph,False,True,82.912,,"LINESTRING (-90.056602 29.915891, -90.0559 29.916322)",,
12655813,2,Governor Hall Street,residential,20 mph,False,True,105.159,,"LINESTRING (-90.056602 29.915891, -90.056678 29.915981, -90.057212 29.916675)",,
751792815,2,Governor Hall Street,residential,20 mph,False,False,312.291,,"LINESTRING (-90.056602 29.915891, -90.0564969 29.9157992, -90.0553748 29.914392, -90.0553433 29.9143654, -90.0552104 29.9142532, -90.054704 29.913621)",,
12651137,,Governor Hall Street,residential,,False,False,101.166,,"LINESTRING (-90.0567335 29.9158148, -90.0561243 29.9150739)",,
12659000,2,8th Street,residential,20 mph,False,False,78.558,,"LINESTRING (-90.0567335 29.9158148, -90.057411 29.915422)",,
12659000,2,8th Street,residential,20 mph,False,True,15.245,,"LINESTRING (-90.0567335 29.9158148, -90.056602 29.915891)",,
12651137,,Governor Hall Street,residential,,False,True,101.166,,"LINESTRING (-90.0561243 29.9150739, -90.0567335 29.9158148)",,
751792813,,Governor Hall Street,residential,,False,False,105.498,,"LINESTRING (-90.0561243 29.9150739, -90.055496 29.914297)",,
1220416199,2,9th Street,residential,20 mph,False,False,78.049,,"LINESTRING (-90.0561243 29.9150739, -90.056793 29.914678)",,
12664567,2,10th Street,residential,20 mph,False,False,79.757,,"LINESTRING (-90.055496 29.914297, -90.056175 29.913887)",,
751792813,,Governor Hall Street,residential,,False,False,105.099,,"LINESTRING (-90.055496 29.914297, -90.054862 29.913528)",,
751792813,,Governor Hall Street,residential,,False,True,105.498,,"LINESTRING (-90.055496 29.914297, -90.0561243 29.9150739)",,
183526239,3,Westbank Expressway,secondary,,True,False,42.21,LA 23,"LINESTRING (-90.0531 29.911209, -90.052841 29.911375, -90.052749 29.911436)",,
12656481,,Willow Drive,residential,,False,False,86.15799999999999,,"LINESTRING (-90.051109 29.912532, -90.051071 29.912475, -90.050994 29.912372, -90.0508776 29.912186, -90.0508242 29.912114, -90.050749 29.9120065, -90.0506649 29.9118603)",,
183526239,3,Westbank Expressway,secondary,,True,False,98.88300000000001,LA 23,"LINESTRING (-90.051109 29.912532, -90.0509712 29.9126194, -90.0507514 29.9127588, -90.050636 29.912832, -90.0505956 29.912855, -90.0502683 29.9130412)",,
12656481,,Willow Drive,residential,,False,True,86.15800000000002,,"LINESTRING (-90.0506649 29.9118603, -90.050749 29.9120065, -90.0508242 29.912114, -90.0508776 29.912186, -90.050994 29.912372, -90.051071 29.912475, -90.051109 29.912532)",,
520151851,,Willow Drive,residential,,True,False,18.299,,"LINESTRING (-90.0506649 29.9118603, -90.0506838 29.9118479, -90.0506968 29.9118306, -90.0507023 29.9118106, -90.0506997 29.9117902, -90.0506893 29.9117717, -90.0506723 29.9117573, -90.0506508 29.9117488, -90.0506271 29.911747)",,roundabout
520151850,,Willow Drive,residential,,False,False,46.025,,"LINESTRING (-90.0506271 29.911747, -90.0506495 29.9115363, -90.0506345 29.9113344)",,
520151851,,Willow Drive,residential,,True,False,23.467000000000002,,"LINESTRING (-90.0506271 29.911747, -90.0506056 29.9117517, -90.050587 29.9117621, -90.0505731 29.911777, -90.0505653 29.9117949, -90.0505644 29.9118141, -90.0505705 29.9118325, -90.0505831 29.9118483, -90.0506007 29.9118599, -90.0506217 29.9118661, -90.0506438 29.9118662, -90.0506649 29.9118603)",,roundabout
12660784,,North Randall Court,residential,,False,False,74.269,,"LINESTRING (-90.0506345 29.9113344, -90.050369 29.911336, -90.050125 29.911378, -90.049903 29.911489)",,
520151850,,Willow Drive,residential,,False,False,97.041,,"LINESTRING (-90.0506345 29.9113344, -90.050605 29.911136, -90.050567 29.911012, -90.050224 29.910556)",,
520151850,,Willow Drive,residential,,False,True,46.025,,"LINESTRING (-90.0506345 29.9113344, -90.0506495 29.9115363, -90.0506271 29.911747)",,
520151850,,Willow Drive,residential,,False,True,97.041,,"LINESTRING (-90.050224 29.910556, -90.050567 29.911012, -90.050605 29.911136, -90.0506345 29.9113344)",,
12656482,2,Willow Drive,residential,20 mph,False,False,105.942,,"LINESTRING (-90.055389 29.918695, -90.054748 29.917921)",,
12657553,2,Knight Street,residential,20 mph,False,False,95.855,,"LINESTRING (-90.055389 29.918695, -90.05619 29.918184)",,
12656482,2,Willow Drive,residential,20 mph,False,False,107.24,,"LINESTRING (-90.054748 29.917921, -90.054092 29.917142)",,
12656482,2,Willow Drive,residential,20 mph,False,True,105.942,,"LINESTRING (-90.054748 29.917921, -90.055389 29.918695)",,
12661276,2,Lapeyronnie Street,residential,20 mph,False,False,96.92,,"LINESTRING (-90.054748 29.917921, -90.055549 29.917394)",,
12661276,2,Lapeyronnie Street,residential,20 mph,False,True,100.166,,"LINESTRING (-90.054748 29.917921, -90.053924 29.91847)",,
12656482,2,Willow Drive,residential,20 mph,False,False,106.677,,"LINESTRING (-90.054092 29.917142, -90.053459 29.916355)",,
12656482,2,Willow Drive,residential,20 mph,False,True,107.24,,"LINESTRING (-90.054092 29.917142, -90.054748 29.917921)",,
12658669,2,Vernon Street,residential,20 mph,False,False,100.142,,"LINESTRING (-90.054092 29.917142, -90.054946 29.916629)",,
12658669,2,Vernon Street,residential,20 mph,False,True,98.085,,"LINESTRING (-90.054092 29.917142, -90.05326 29.91765)",,
12656482,2,Willow Drive,residential,20 mph,False,False,177.91,,"LINESTRING (-90.053459 29.916355, -90.052391 29.91505)",,
12656482,2,Willow Drive,residential,20 mph,False,True,106.677,,"LINESTRING (-90.053459 29.916355, -90.054092 29.917142)",,
12664150,2,Huber Street,residential,20 mph,False,False,99.966,,"LINESTRING (-90.053459 29.916355, -90.054321 29.915855)",,
12664150,2,Huber Street,residential,20 mph,False,True,97.959,,"LINESTRING (-90.053459 29.916355, -90.052619 29.916851)",,
12656482,2,Willow Drive,residential,20 mph,False,True,177.91,,"LINESTRING (-90.052391 29.91505, -90.053459 29.916355)",,
12665114,2,11th Street,residential,20 mph,False,False,100.736,,"LINESTRING (-90.052391 29.91505, -90.053237 29.914518)",,
"[12665114, 12663815]",2,"['Holly Drive', '11th Street']",residential,20 mph,False,True,263.105,,"LINESTRING (-90.052391 29.91505, -90.051803 29.91537, -90.051719 29.915431, -90.051696 29.915636, -90.051727 29.915756, -90.052619 29.916851)",,
12656488,,Willow Drive,residential,,False,False,208.419,,"LINESTRING (-90.0521012 29.9146286, -90.0520688 29.9144174, -90.051971 29.912948, -90.051956 29.912759)",,
12657325,2,Richard Street,residential,20 mph,False,False,104.287,,"LINESTRING (-90.057754 29.918649, -90.057128 29.917884)",,
12658802,,5th Street,secondary,,False,False,92.775,LA 466,"LINESTRING (-90.057754 29.918649, -90.056961 29.919122)",,
12657325,2,Richard Street,residential,20 mph,False,False,106.972,,"LINESTRING (-90.057128 29.917884, -90.056503 29.917089)",,
12657325,2,Richard Street,residential,20 mph,False,True,104.287,,"LINESTRING (-90.057128 29.917884, -90.057754 29.918649)",,
607330271,2,6th Street,residential,20 mph,False,False,84.903,,"LINESTRING (-90.057128 29.917884, -90.057838 29.917432)",,
607330271,2,6th Street,residential,20 mph,False,True,40.825,,"LINESTRING (-90.057128 29.917884, -90.056755 29.918058)",,
12657325,2,Richard Street,residential,20 mph,False,False,103.205,,"LINESTRING (-90.056503 29.917089, -90.0559 29.916322)",,
12657325,2,Richard Street,residential,20 mph,False,True,106.972,,"LINESTRING (-90.056503 29.917089, -90.057128 29.917884)",,
607330272,2,7th Street,residential,20 mph,True,False,94.72,,"LINESTRING (-90.056503 29.917089, -90.055709 29.917591)",,
12657325,2,Richard Street,residential,20 mph,False,True,105.676,,"LINESTRING (-90.055267 29.915546, -90.0559 29.916322)",,
12659230,2,9th Street,residential,20 mph,False,True,94.459,,"LINESTRING (-90.055267 29.915546, -90.054473 29.916044)",,
12657325,2,Richard Street,residential,20 mph,False,False,206.409,,"LINESTRING (-90.055267 29.915546, -90.054603 29.914735, -90.054023 29.914035)",,
12659230,2,9th Street,residential,20 mph,False,False,29.980000000000004,,"LINESTRING (-90.055267 29.915546, -90.0553806 29.9154941, -90.055526 29.9153983)",,
12665114,2,11th Street,residential,20 mph,False,True,19.802,,"LINESTRING (-90.054023 29.914035, -90.0538554 29.914138)",,
12657325,2,Richard Street,residential,20 mph,False,True,206.409,,"LINESTRING (-90.054023 29.914035, -90.054603 29.914735, -90.055267 29.915546)",,
12665114,2,11th Street,residential,20 mph,False,False,80.169,,"LINESTRING (-90.054023 29.914035, -90.054527 29.913728, -90.0546448 29.9136566, -90.054687 29.913631, -90.054704 29.913621)",,
12651797,2,Evergreen Drive,residential,20 mph,False,True,80.604,,"LINESTRING (-90.05619 29.918184, -90.055709 29.917591)",,
12657553,2,Knight Street,residential,20 mph,False,True,95.855,,"LINESTRING (-90.05619 29.918184, -90.055389 29.918695)",,
12651797,2,Evergreen Drive,residential,20 mph,False,False,128.097,,"LINESTRING (-90.05619 29.918184, -90.056632 29.918699, -90.056961 29.919122)",,
52870613,,Lafayette Street,secondary,,False,False,104.352,LA 18,"LINESTRING (-90.059059 29.913307, -90.058471 29.912519)",,
751792814,2,9th Street,residential,20 mph,False,True,152.402,,"LINESTRING (-90.059059 29.913307, -90.057762 29.914091)",,
12664567,2,10th Street,residential,20 mph,False,True,151.08,,"LINESTRING (-90.058471 29.912519, -90.057174 29.913282)",,
52870613,,Lafayette Street,secondary,,False,True,104.352,LA 18,"LINESTRING (-90.058471 29.912519, -90.059059 29.913307)",,
52870613,,Lafayette Street,secondary,,False,False,105.156,LA 18,"LINESTRING (-90.058471 29.912519, -90.058173 29.9121075, -90.0580192 29.9118951, -90.057891 29.911718)",,
52870613,,Lafayette Street,secondary,,False,False,104.535,LA 18,"LINESTRING (-90.057891 29.911718, -90.057296 29.910932)",,
12665114,2,11th Street,residential,20 mph,False,True,153.211,,"LINESTRING (-90.057891 29.911718, -90.0575403 29.9119299, -90.056587 29.912506)",,
52870613,,Lafayette Street,secondary,,False,True,105.156,LA 18,"LINESTRING (-90.057891 29.911718, -90.0580192 29.9118951, -90.058173 29.9121075, -90.058471 29.912519)",,
12661872,,Linda Court,residential,,False,True,79.434,,"LINESTRING (-90.048927 29.910299, -90.0494 29.910884)",,
183526239,3,Westbank Expressway,secondary,,True,False,92.908,LA 23,"LINESTRING (-90.054313 29.91048, -90.053939 29.910701, -90.0539272 29.9107081, -90.05352 29.910955)",,
59988294,3,Westbank Expressway,secondary,,True,False,66.919,LA 23,"LINESTRING (-90.051956 29.912759, -90.0525281 29.912418)",,
12651797,2,Evergreen Drive,residential,20 mph,False,False,232.85199999999998,,"LINESTRING (-90.051956 29.912759, -90.052185 29.91304, -90.052978 29.914014, -90.053031 29.914108, -90.053085 29.914308, -90.053237 29.914518)",,
12651797,2,Evergreen Drive,residential,20 mph,False,True,68.23400000000001,,"LINESTRING (-90.051956 29.912759, -90.051651 29.912393, -90.0515975 29.9123265, -90.051544 29.91226)",,
12656488,,Willow Drive,residential,,False,True,208.419,,"LINESTRING (-90.051956 29.912759, -90.051971 29.912948, -90.0520688 29.9144174, -90.0521012 29.9146286)",,
59988294,3,Westbank Expressway,secondary,,True,False,119.505,LA 23,"LINESTRING (-90.0542475 29.9114798, -90.0545857 29.9112911, -90.0548791 29.911127, -90.05529 29.910898)",,
543628384,1,Amelia Street,residential,20 mph,True,False,109.863,,"LINESTRING (-90.05529 29.910898, -90.055946 29.911706)",,
59988294,3,Westbank Expressway,secondary,,True,False,70.028,LA 23,"LINESTRING (-90.05529 29.910898, -90.0557192 29.9106246, -90.0558317 29.910553, -90.0558755 29.9105251)",,
12651797,2,Evergreen Drive,residential,20 mph,False,False,80.604,,"LINESTRING (-90.055709 29.917591, -90.05619 29.918184)",,
12651797,2,Evergreen Drive,residential,20 mph,False,True,26.789,,"LINESTRING (-90.055709 29.917591, -90.055549 29.917394)",,
12658647,1,7th Street,residential,20 mph,True,False,79.642,,"LINESTRING (-90.058036 29.916189, -90.0573528 29.9165919)",,
12660933,1,Fried Street,residential,20 mph,True,False,104.414,,"LINESTRING (-90.058036 29.916189, -90.057411 29.915422)",,
12658647,1,7th Street,residential,20 mph,True,False,112.562,,"LINESTRING (-90.058998 29.915615, -90.058036 29.916189)",,
12658669,2,Vernon Street,residential,20 mph,False,False,105.381,,"LINESTRING (-90.052383 29.918216, -90.05326 29.91765)",,
12664842,2,Beauregard Drive,residential,20 mph,False,False,95.195,,"LINESTRING (-90.052383 29.918216, -90.051826 29.917509)",,
12664842,2,Beauregard Drive,residential,20 mph,False,True,112.694,,"LINESTRING (-90.052383 29.918216, -90.053054 29.919046)",,
12658669,2,Vernon Street,residential,20 mph,False,False,98.085,,"LINESTRING (-90.05326 29.91765, -90.054092 29.917142)",,
12658669,2,Vernon Street,residential,20 mph,False,True,105.381,,"LINESTRING (-90.05326 29.91765, -90.052383 29.918216)",,
12663815,2,Holly Drive,residential,20 mph,False,False,108.213,,"LINESTRING (-90.05326 29.91765, -90.052619 29.916851)",,
12663815,2,Holly Drive,residential,20 mph,False,True,111.396,,"LINESTRING (-90.05326 29.91765, -90.053924 29.91847)",,
12651797,2,Evergreen Drive,residential,20 mph,False,False,23.662,,"LINESTRING (-90.054946 29.916629, -90.055084 29.916805)",,
12651797,2,Evergreen Drive,residential,20 mph,False,True,79.433,,"LINESTRING (-90.054946 29.916629, -90.054473 29.916044)",,
12658669,2,Vernon Street,residential,20 mph,False,True,100.142,,"LINESTRING (-90.054946 29.916629, -90.054092 29.917142)",,
12658802,,5th Street,secondary,,False,True,92.775,LA 466,"LINESTRING (-90.056961 29.919122, -90.057754 29.918649)",,
12651797,2,Evergreen Drive,residential,20 mph,False,True,128.097,,"LINESTRING (-90.056961 29.919122, -90.056632 29.918699, -90.05619 29.918184)",,
12659000,2,8th Street,residential,20 mph,False,True,78.558,,"LINESTRING (-90.057411 29.915422, -90.0567335 29.9158148)",,
12660933,1,Fried Street,residential,20 mph,True,False,101.94,,"LINESTRING (-90.057411 29.915422, -90.056793 29.914678)",,
12659000,2,8th Street,residential,20 mph,False,False,116.83699999999999,,"LINESTRING (-90.057411 29.915422, -90.057678 29.915273, -90.058387 29.9148)",,
1220416198,1,Amelia Street,residential,20 mph,True,False,108.076,,"LINESTRING (-90.058387 29.9148, -90.058998 29.915615)",,
12659000,2,8th Street,residential,20 mph,False,True,116.83699999999999,,"LINESTRING (-90.058387 29.9148, -90.057678 29.915273, -90.057411 29.915422)",,
607330271,2,6th Street,residential,20 mph,False,False,40.825,,"LINESTRING (-90.056755 29.918058, -90.057128 29.917884)",,
12660933,1,Fried Street,residential,20 mph,True,False,105.188,,"LINESTRING (-90.05867 29.916959, -90.058036 29.916189)",,
12651797,2,Evergreen Drive,residential,20 mph,False,False,79.433,,"LINESTRING (-90.054473 29.916044, -90.054946 29.916629)",,
12651797,2,Evergreen Drive,residential,20 mph,False,True,25.618,,"LINESTRING (-90.054473 29.916044, -90.054321 29.915855)",,
12659230,2,9th Street,residential,20 mph,False,False,94.459,,"LINESTRING (-90.054473 29.916044, -90.055267 29.915546)",,
12660933,1,Fried Street,residential,20 mph,True,False,106.226,,"LINESTRING (-90.056793 29.914678, -90.056175 29.913887)",,
1220416199,2,9th Street,residential,20 mph,False,False,113.941,,"LINESTRING (-90.056793 29.914678, -90.057762 29.914091)",,
1220416199,2,9th Street,residential,20 mph,False,True,78.049,,"LINESTRING (-90.056793 29.914678, -90.0561243 29.9150739)",,
751792814,2,9th Street,residential,20 mph,False,False,152.402,,"LINESTRING (-90.057762 29.914091, -90.059059 29.913307)",,
1220416198,1,Amelia Street,residential,20 mph,True,False,99.217,,"LINESTRING (-90.057762 29.914091, -90.058387 29.9148)",,
1220416199,2,9th Street,residential,20 mph,False,True,113.941,,"LINESTRING (-90.057762 29.914091, -90.056793 29.914678)",,
12664567,2,10th Street,residential,20 mph,False,False,151.08,,"LINESTRING (-90.057174 29.913282, -90.058471 29.912519)",,
12664567,2,10th Street,residential,20 mph,False,True,117.458,,"LINESTRING (-90.057174 29.913282, -90.056175 29.913887)",,
543628384,1,Amelia Street,residential,20 mph,True,False,106.36,,"LINESTRING (-90.057174 29.913282, -90.057693 29.914011, -90.057762 29.914091)",,
12665114,2,11th Street,residential,20 mph,False,True,118.664,,"LINESTRING (-90.056587 29.912506, -90.055572 29.91311)",,
12665114,2,11th Street,residential,20 mph,False,False,153.211,,"LINESTRING (-90.056587 29.912506, -90.0575403 29.9119299, -90.057891 29.911718)",,
543628384,1,Amelia Street,residential,20 mph,True,False,103.21000000000001,,"LINESTRING (-90.056587 29.912506, -90.0569 29.9129, -90.057174 29.913282)",,
543628384,1,Amelia Street,residential,20 mph,True,False,108.306,,"LINESTRING (-90.055946 29.911706, -90.056587 29.912506)",,
12662449,,12th Street,residential,,False,False,156.007,,"LINESTRING (-90.055946 29.911706, -90.0564114 29.9114392, -90.0564792 29.9114003, -90.0566939 29.9112772, -90.057296 29.910932)",,
12662449,,12th Street,residential,,False,True,120.03299999999999,,"LINESTRING (-90.055946 29.911706, -90.0555035 29.9119692, -90.0553019 29.9120893, -90.054908 29.912302)",,
12651797,2,Evergreen Drive,residential,20 mph,False,False,26.789,,"LINESTRING (-90.055549 29.917394, -90.055709 29.917591)",,
12651797,2,Evergreen Drive,residential,20 mph,False,True,79.359,,"LINESTRING (-90.055549 29.917394, -90.055084 29.916805)",,
12661276,2,Lapeyronnie Street,residential,20 mph,False,True,96.92,,"LINESTRING (-90.055549 29.917394, -90.054748 29.917921)",,
12651797,2,Evergreen Drive,residential,20 mph,False,False,25.618,,"LINESTRING (-90.054321 29.915855, -90.054473 29.916044)",,
12651797,2,Evergreen Drive,residential,20 mph,False,True,181.707,,"LINESTRING (-90.054321 29.915855, -90.053237 29.914518)",,
12664150,2,Huber Street,residential,20 mph,False,True,99.966,,"LINESTRING (-90.054321 29.915855, -90.053459 29.916355)",,
12651797,2,Evergreen Drive,residential,20 mph,False,False,181.707,,"LINESTRING (-90.053237 29.914518, -90.054321 29.915855)",,
12665114,2,11th Street,residential,20 mph,False,False,73.06,,"LINESTRING (-90.053237 29.914518, -90.0538554 29.914138)",,
12665114,2,11th Street,residential,20 mph,False,True,100.736,,"LINESTRING (-90.053237 29.914518, -90.052391 29.91505)",,
12651797,2,Evergreen Drive,residential,20 mph,False,True,232.85199999999998,,"LINESTRING (-90.053237 29.914518, -90.053085 29.914308, -90.053031 29.914108, -90.052978 29.914014, -90.052185 29.91304, -90.051956 29.912759)",,
12661872,,Linda Court,residential,,False,False,79.434,,"LINESTRING (-90.0494 29.910884, -90.048927 29.910299)",,
12661872,,Linda Court,residential,,False,True,82.922,,"LINESTRING (-90.0494 29.910884, -90.049903 29.911489)",,
12661872,,Linda Court,residential,,False,False,82.922,,"LINESTRING (-90.049903 29.911489, -90.0494 29.910884)",,
12660784,,North Randall Court,residential,,False,True,74.269,,"LINESTRING (-90.049903 29.911489, -90.050125 29.911378, -90.050369 29.911336, -90.0506345 29.9113344)",,
12660933,1,Fried Street,residential,20 mph,True,False,104.127,,"LINESTRING (-90.056175 29.913887, -90.055572 29.91311)",,
12664567,2,10th Street,residential,20 mph,False,False,117.458,,"LINESTRING (-90.056175 29.913887, -90.057174 29.913282)",,
12664567,2,10th Street,residential,20 mph,False,True,79.757,,"LINESTRING (-90.056175 29.913887, -90.055496 29.914297)",,
12660933,1,Fried Street,residential,20 mph,True,False,110.309,,"LINESTRING (-90.055572 29.91311, -90.054908 29.912302)",,
12665114,2,11th Street,residential,20 mph,False,False,118.664,,"LINESTRING (-90.055572 29.91311, -90.056587 29.912506)",,
12665114,2,11th Street,residential,20 mph,False,True,82.723,,"LINESTRING (-90.055572 29.91311, -90.054862 29.913528)",,
12660933,1,Fried Street,residential,20 mph,True,False,111.406,,"LINESTRING (-90.054908 29.912302, -90.0546453 29.911975, -90.0542475 29.9114798)",,
12662449,,12th Street,residential,,False,False,120.03299999999999,,"LINESTRING (-90.054908 29.912302, -90.0553019 29.9120893, -90.0555035 29.9119692, -90.055946 29.911706)",,
12661276,2,Lapeyronnie Street,residential,20 mph,False,False,105.511,,"LINESTRING (-90.053054 29.919046, -90.053924 29.91847)",,
12664842,2,Beauregard Drive,residential,20 mph,False,False,112.694,,"LINESTRING (-90.053054 29.919046, -90.052383 29.918216)",,
12661276,2,Lapeyronnie Street,residential,20 mph,False,False,100.166,,"LINESTRING (-90.053924 29.91847, -90.054748 29.917921)",,
12661276,2,Lapeyronnie Street,residential,20 mph,False,True,105.511,,"LINESTRING (-90.053924 29.91847, -90.053054 29.919046)",,
12663815,2,Holly Drive,residential,20 mph,False,False,111.396,,"LINESTRING (-90.053924 29.91847, -90.05326 29.91765)",,
12664842,2,Beauregard Drive,residential,20 mph,False,True,95.195,,"LINESTRING (-90.051826 29.917509, -90.052383 29.918216)",,
1077973328,4,Westbank Expressway,motorway,60 mph,True,False,180.313,US 90 BUS,"LINESTRING (-90.0507517 29.913255, -90.0522956 29.9123392)",yes,
59988294,3,Westbank Expressway,secondary,,True,False,28.744,LA 23,"LINESTRING (-90.0539869 29.9116055, -90.0541386 29.9115323, -90.0542475 29.9114798)",,
59988294,3,Westbank Expressway,secondary,,True,False,79.138,LA 23,"LINESTRING (-90.053291 29.9119832, -90.053497 29.91187, -90.0539412 29.9116302, -90.0539869 29.9116055)",,
183526304,,,secondary_link,,True,False,105.275,,"LINESTRING (-90.053291 29.9119832, -90.0533437 29.9119071, -90.0533607 29.9117959, -90.0533475 29.9116913, -90.053245 29.911565, -90.053169 29.911476, -90.052978 29.91142, -90.052871 29.911415, -90.052749 29.911436)",,
12658647,1,7th Street,residential,20 mph,True,False,16.417,,"LINESTRING (-90.0573528 29.9165919, -90.057212 29.916675)",,
12659106,1,6th Street,residential,20 mph,True,False,80.733,,"LINESTRING (-90.0579691 29.9173566, -90.05867 29.916959)",,
607330268,1,Governor Hall Street,residential,20 mph,True,False,103.723,,"LINESTRING (-90.0579691 29.9173566, -90.0573528 29.9165919)",,
828063004,,,residential,,False,False,68.125,,"LINESTRING (-90.0506932 29.9135308, -90.0502683 29.9130412)",,
59988294,3,Westbank Expressway,secondary,,True,False,148.93200000000002,LA 23,"LINESTRING (-90.0506932 29.9135308, -90.0508039 29.9134595, -90.0508191 29.9134502, -90.0510525 29.9133067, -90.0511081 29.9132725, -90.051345 29.913127, -90.051956 29.912759)",,
12659230,2,9th Street,residential,20 mph,False,True,29.980000000000004,,"LINESTRING (-90.055526 29.9153983, -90.0553806 29.9154941, -90.055267 29.915546)",,
12665114,2,11th Street,residential,20 mph,False,False,18.408,,"LINESTRING (-90.054704 29.913621, -90.054862 29.913528)",,
12665114,2,11th Street,residential,20 mph,False,True,80.16900000000001,,"LINESTRING (-90.054704 29.913621, -90.054687 29.913631, -90.0546448 29.9136566, -90.054527 29.913728, -90.054023 29.914035)",,
751792815,2,Governor Hall Street,residential,20 mph,False,True,312.29100000000005,,"LINESTRING (-90.054704 29.913621, -90.0552104 29.9142532, -90.0553433 29.9143654, -90.0553748 29.914392, -90.0564969 29.9157992, -90.056602 29.915891)",,
12665114,2,11th Street,residential,20 mph,False,False,19.802,,"LINESTRING (-90.0538554 29.914138, -90.054023 29.914035)",,
12665114,2,11th Street,residential,20 mph,False,True,73.06,,"LINESTRING (-90.0538554 29.914138, -90.053237 29.914518)",,
766191319,,,residential,,False,False,231.702,,"LINESTRING (-90.0538554 29.914138, -90.0531782 29.9133777, -90.0528672 29.9129686, -90.0527627 29.9128413, -90.0527393 29.9127964, -90.0527183 29.9127162, -90.0527072 29.9126648, -90.052685 29.9126199, -90.0526527 29.9125612, -90.0525281 29.912418)",,
