osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,maxspeed,bridge
24115888,,motorway_link,True,False,294.97599999999994,,"LINESTRING (-73.4754565 40.7260658, -73.475934 40.7261308, -73.4760735 40.7261755, -73.4761968 40.7262406, -73.476288 40.7263219, -73.47632 40.726399, -73.47637 40.726509, -73.476376 40.726618, -73.476347 40.726725, -73.476274 40.726832, -73.476161 40.726925, -73.476045 40.726979, -73.475886 40.727014, -73.475713 40.727013, -73.475576 40.726983, -73.475479 40.726941, -73.475371 40.726866, -73.475301 40.7267853, -73.4752473 40.7266878, -73.4752205 40.7265861, -73.475158 40.7262717)",1,,
24116253,,motorway_link,True,False,310.57099999999997,,"LINESTRING (-73.4749805 40.7262909, -73.4748075 40.7268504, -73.474721 40.72697, -73.47463 40.72705, -73.474543 40.727104, -73.474384 40.727164, -73.474283 40.727177, -73.474128 40.727171, -73.473987 40.727137, -73.473861 40.727079, -73.473783 40.727018, -73.473683 40.726886, -73.473661 40.726831, -73.473655 40.726699, -73.473677 40.726623, -73.473747 40.726513, -73.473809 40.726447, -73.473892 40.72639, -73.473997 40.726341, -73.4745446 40.7261633)",1,,
139306129,Hempstead Turnpike,primary,True,False,77.605,NY 24,"LINESTRING (-73.4745446 40.7261633, -73.4754565 40.7260658)",,,
512230659,Hempstead Turnpike,primary,True,False,187.657,NY 24,"LINESTRING (-73.4723452 40.7264235, -73.4726724 40.7263707, -73.4729889 40.726326, -73.4733001 40.7262934, -73.4745446 40.7261633)",2,,
24116851,,residential,False,False,73.479,,"LINESTRING (-73.482903 40.722663, -73.4827715 40.7226562, -73.48219 40.722626, -73.4821217 40.7226173, -73.4820751 40.7226006, -73.4820467 40.7225833)",,,
420392189,Stewart Avenue,secondary,False,False,98.119,,"LINESTRING (-73.482903 40.722663, -73.4828379 40.7230706, -73.482763 40.723539)",,,
24116851,,residential,False,True,73.479,,"LINESTRING (-73.4820467 40.7225833, -73.4820751 40.7226006, -73.4821217 40.7226173, -73.48219 40.722626, -73.4827715 40.7226562, -73.482903 40.722663)",,,
24136258,Hempstead Turnpike,primary,True,False,213.182,NY 24,"LINESTRING (-73.4780744 40.7256714, -73.4755638 40.7259072)",,,
24117919,,motorway_link,True,False,388.403,,"LINESTRING (-73.4780744 40.7256714, -73.4775912 40.7256397, -73.4774088 40.7256031, -73.4773885 40.7255959, -73.4772264 40.7255381, -73.4770708 40.7254446, -73.4757727 40.724538, -73.4756546 40.7244323, -73.4755688 40.7243144, -73.4755098 40.7241924, -73.4754722 40.7240623, -73.4754419 40.7232575)",1,,
793644065,East Zoranne Drive,residential,False,False,20.745,,"LINESTRING (-73.4715808 40.720723, -73.4716238 40.7209067)",,,
24122201,Beryl Lane,residential,False,True,180.961,,"LINESTRING (-73.4715808 40.720723, -73.4716715 40.7207124, -73.4736203 40.7204847, -73.473703 40.720475)",,,
793644065,East Zoranne Drive,residential,False,False,56.037,,"LINESTRING (-73.4716238 40.7209067, -73.47174 40.7214029)",,,
793644065,East Zoranne Drive,residential,False,True,20.745,,"LINESTRING (-73.4716238 40.7209067, -73.4715808 40.720723)",,,
24128213,Chester Lane,residential,False,True,76.208,,"LINESTRING (-73.47174 40.7214029, -73.4726336 40.7212978)",,,
793644065,East Zoranne Drive,residential,False,False,275.8,,"LINESTRING (-73.47174 40.7214029, -73.4723116 40.7238451)",,,
793644065,East Zoranne Drive,residential,False,True,56.037,,"LINESTRING (-73.47174 40.7214029, -73.4716238 40.7209067)",,,
24127260,Norma Lane,residential,False,True,76.376,,"LINESTRING (-73.4723116 40.7238451, -73.473209 40.723749)",,,
793644065,East Zoranne Drive,residential,False,False,76.093,,"LINESTRING (-73.4723116 40.7238451, -73.4724693 40.7245189)",,,
793644065,East Zoranne Drive,residential,False,True,275.8,,"LINESTRING (-73.4723116 40.7238451, -73.47174 40.7214029)",,,
24129675,Elsie Lane,residential,False,True,144.7,,"LINESTRING (-73.4724693 40.7245189, -73.474171 40.724345)",,,
793644065,East Zoranne Drive,residential,False,True,76.093,,"LINESTRING (-73.4724693 40.7245189, -73.4723116 40.7238451)",,,
"[793644065, 24131599]","['North Zoranne Drive', 'East Zoranne Drive']",residential,False,False,125.249,,"LINESTRING (-73.4724693 40.7245189, -73.4726266 40.7251909, -73.473208 40.725137)",,,
420392189,Stewart Avenue,secondary,False,False,27.614,,"LINESTRING (-73.482763 40.723539, -73.4827266 40.7237858)",,,
420392189,Stewart Avenue,secondary,False,True,98.119,,"LINESTRING (-73.482763 40.723539, -73.4828379 40.7230706, -73.482903 40.722663)",,,
"[420392192, 420392189]",Stewart Avenue,secondary,False,True,115.961,,"LINESTRING (-73.482676 40.724827, -73.4826768 40.724754, -73.4826781 40.7246416, -73.4826811 40.7243681, -73.4826833 40.7241668, -73.482684 40.724105, -73.4827266 40.7237858)",,,
420392196,Stewart Avenue,secondary,False,False,37.143,,"LINESTRING (-73.482676 40.724827, -73.4826726 40.725016, -73.48267 40.725161)",,,
420392196,Stewart Avenue,secondary,False,False,34.913,,"LINESTRING (-73.48267 40.725161, -73.4826593 40.7253991, -73.4826559 40.7254748)",,,
420392196,Stewart Avenue,secondary,False,True,37.143,,"LINESTRING (-73.48267 40.725161, -73.4826726 40.725016, -73.482676 40.724827)",,,
420392193,Stewart Avenue,secondary,False,True,16.055,,"LINESTRING (-73.4826462 40.725619, -73.4826559 40.7254748)",,,
"[420392194, 31279094, 420392191]",Stewart Avenue,secondary,False,False,218.964,,"LINESTRING (-73.4826462 40.725619, -73.4826319 40.7256917, -73.4826032 40.7258392, -73.4825802 40.7259538, -73.4825566 40.7260732, -73.4825262 40.7262275, -73.4825189 40.7262648, -73.4825142 40.7262884, -73.4824898 40.7264123, -73.482483 40.7264471, -73.4824497 40.7266269, -73.4823115 40.7273733, -73.4822754 40.727568)",,,
31279094,Stewart Avenue,secondary,False,False,78.381,,"LINESTRING (-73.4822754 40.727568, -73.4822079 40.7279994, -73.482198 40.7280629, -73.482166 40.728268)",,,
"[420392194, 31279094, 420392191]",Stewart Avenue,secondary,False,True,218.964,,"LINESTRING (-73.4822754 40.727568, -73.4823115 40.7273733, -73.4824497 40.7266269, -73.482483 40.7264471, -73.4824898 40.7264123, -73.4825142 40.7262884, -73.4825189 40.7262648, -73.4825262 40.7262275, -73.4825566 40.7260732, -73.4825802 40.7259538, -73.4826032 40.7258392, -73.4826319 40.7256917, -73.4826462 40.725619)",,,
31279094,Stewart Avenue,secondary,False,True,78.381,,"LINESTRING (-73.482166 40.728268, -73.482198 40.7280629, -73.4822079 40.7279994, -73.4822754 40.727568)",,,
24119339,Seitz Drive,residential,False,False,16.005,,"LINESTRING (-73.4805275 40.7257371, -73.480523 40.7255932)",,,
"[420390970, 420390974]",Hempstead Turnpike,primary,True,False,179.07,NY 24,"LINESTRING (-73.4805275 40.7257371, -73.4806838 40.7257319, -73.4808956 40.7257249, -73.4812333 40.7257138, -73.4813381 40.7257103, -73.4815966 40.7256923, -73.4816914 40.7256857, -73.4818941 40.7256715, -73.4823146 40.7256422, -73.4824788 40.7256307, -73.4826462 40.725619)",4,,
24119339,Seitz Drive,residential,False,False,73.866,,"LINESTRING (-73.48089 40.724453, -73.480907 40.723993, -73.480935 40.72379)",,,
24119339,Seitz Drive,residential,False,True,135.437,,"LINESTRING (-73.48089 40.724453, -73.480883 40.724674, -73.48085 40.724805, -73.480806 40.724871, -73.4807112 40.7249511, -73.480632 40.725018, -73.4805743 40.7250901, -73.480529 40.725215, -73.4805271 40.7252761, -73.480522 40.7254364, -73.48052 40.72549, -73.480523 40.7255932)",,,
24127246,Mozart Lane,residential,False,False,186.26699999999997,,"LINESTRING (-73.48089 40.724453, -73.4808098 40.7244546, -73.4789571 40.7244922, -73.4787613 40.7245215, -73.4786856 40.7245329)",,,
24119339,Seitz Drive,residential,False,False,42.315,,"LINESTRING (-73.480935 40.72379, -73.480993 40.723412)",,,
24119339,Seitz Drive,residential,False,True,73.866,,"LINESTRING (-73.480935 40.72379, -73.480907 40.723993, -73.48089 40.724453)",,,
24127739,Normandy Drive,residential,False,False,74.63499999999999,,"LINESTRING (-73.480935 40.72379, -73.4808576 40.7237854, -73.480732 40.723778, -73.48005 40.723784)",,,
24119339,Seitz Drive,residential,False,True,42.315,,"LINESTRING (-73.480993 40.723412, -73.480935 40.72379)",,,
24119339,Seitz Drive,residential,False,False,277.358,,"LINESTRING (-73.480993 40.723412, -73.4813592 40.7209986, -73.481369 40.720934)",,,
24127248,Andrew Lane,residential,False,False,34.958,,"LINESTRING (-73.480993 40.723412, -73.4810687 40.7234189, -73.4814049 40.7234493)",,,
24126865,Dennis Lane,residential,False,True,76.412,,"LINESTRING (-73.481369 40.720934, -73.480465 40.720881)",,,
24119339,Seitz Drive,residential,False,True,277.358,,"LINESTRING (-73.481369 40.720934, -73.4813592 40.7209986, -73.480993 40.723412)",,,
24119421,Cedar Drive,residential,False,False,169.675,,"LINESTRING (-73.4719292 40.7261011, -73.4715763 40.7245988)",,,
24119421,Cedar Drive,residential,False,True,27.230999999999998,,"LINESTRING (-73.4719292 40.7261011, -73.4719725 40.7262854, -73.4719858 40.7263422)",,,
24126332,Zorrane Drive,residential,False,False,166.38699999999997,,"LINESTRING (-73.4719292 40.7261011, -73.472001 40.7260897, -73.472445 40.726019, -73.472546 40.725994, -73.472691 40.725935, -73.472792 40.725872, -73.472937 40.725757, -73.473366 40.725394, -73.473449 40.725303, -73.473481 40.725277)",,,
24119421,Cedar Drive,residential,False,False,152.924,,"LINESTRING (-73.4715763 40.7245988, -73.4712583 40.7232448)",,,
24119421,Cedar Drive,residential,False,True,169.675,,"LINESTRING (-73.4715763 40.7245988, -73.4719292 40.7261011)",,,
24119421,Cedar Drive,residential,False,True,152.924,,"LINESTRING (-73.4712583 40.7232448, -73.4715763 40.7245988)",,,
24119658,Pasture Court,residential,False,False,20.265,,"LINESTRING (-73.478252 40.723484, -73.4781904 40.723528, -73.478077 40.723609)",,,
24127739,Normandy Drive,residential,False,False,122.341,,"LINESTRING (-73.478252 40.723484, -73.4781734 40.7234117, -73.4780803 40.7233051, -73.4779929 40.723195, -73.477895 40.722997, -73.477845 40.722859, -73.477774 40.722467)",,,
24127739,Normandy Drive,residential,False,True,57.482,,"LINESTRING (-73.478252 40.723484, -73.4784203 40.7235783, -73.478582 40.723642, -73.4788406 40.7237424)",,,
24119658,Pasture Court,residential,False,True,20.265,,"LINESTRING (-73.478077 40.723609, -73.4781904 40.723528, -73.478252 40.723484)",,,
24120424,Phyllis Drive,residential,False,False,74.384,,"LINESTRING (-73.48005 40.723784, -73.4800543 40.7237327, -73.480085 40.723369, -73.480128 40.723118)",,,
24127739,Normandy Drive,residential,False,False,102.54899999999999,,"LINESTRING (-73.48005 40.723784, -73.47944 40.723797, -73.4791135 40.72379, -73.4788406 40.7237424)",,,
24127739,Normandy Drive,residential,False,True,74.635,,"LINESTRING (-73.48005 40.723784, -73.480732 40.723778, -73.4808576 40.7237854, -73.480935 40.72379)",,,
24120424,Phyllis Drive,residential,False,False,250.36899999999997,,"LINESTRING (-73.480128 40.723118, -73.480435 40.721136, -73.4804572 40.7209471, -73.480465 40.720881)",,,
24120424,Phyllis Drive,residential,False,True,74.384,,"LINESTRING (-73.480128 40.723118, -73.480085 40.723369, -73.4800543 40.7237327, -73.48005 40.723784)",,,
24134118,Elizabeth Drive,residential,False,False,177.439,,"LINESTRING (-73.480128 40.723118, -73.4800501 40.7231143, -73.479835 40.723104, -73.479258 40.723104, -73.479113 40.723079, -73.479027 40.723043, -73.478858 40.72293, -73.478773 40.722817, -73.47872 40.722666, -73.478668 40.722377)",,,
24126865,Dennis Lane,residential,False,False,76.412,,"LINESTRING (-73.480465 40.720881, -73.481369 40.720934)",,,
24126865,Dennis Lane,residential,False,True,25.482,,"LINESTRING (-73.480465 40.720881, -73.4801635 40.7208636)",,,
24120424,Phyllis Drive,residential,False,True,250.36899999999997,,"LINESTRING (-73.480465 40.720881, -73.4804572 40.7209471, -73.480435 40.721136, -73.480128 40.723118)",,,
24120807,Spencer Drive,residential,False,False,358.742,,"LINESTRING (-73.477205 40.724458, -73.4771957 40.7244052, -73.476643 40.72126)",,,
24129816,Shubert Lane,residential,False,False,458.601,,"LINESTRING (-73.477205 40.724458, -73.476425 40.724538, -73.476223 40.724526, -73.476079 40.724484, -73.475964 40.724418, -73.475878 40.724341, -73.475814 40.724253, -73.475796 40.724211, -73.475775 40.724123, -73.47578 40.723981, -73.475972 40.721314)",,,
24129816,Shubert Lane,residential,False,True,122.916,,"LINESTRING (-73.477205 40.724458, -73.4785743 40.7243207, -73.478651 40.724313)",,,
24120807,Spencer Drive,residential,False,False,47.260000000000005,,"LINESTRING (-73.476643 40.72126, -73.4766367 40.7211875, -73.47664 40.721075, -73.476666 40.720976, -73.4767007 40.7208957, -73.476723 40.720844)",,,
24120807,Spencer Drive,residential,False,True,358.742,,"LINESTRING (-73.476643 40.72126, -73.4771957 40.7244052, -73.477205 40.724458)",,,
24130192,Emerson Lane,residential,False,True,56.86600000000001,,"LINESTRING (-73.476643 40.72126, -73.4765766 40.7212653, -73.4760599 40.7213069, -73.475972 40.721314)",,,
24120807,Spencer Drive,residential,False,True,47.26,,"LINESTRING (-73.476723 40.720844, -73.4767007 40.7208957, -73.476666 40.720976, -73.47664 40.721075, -73.4766367 40.7211875, -73.476643 40.72126)",,,
24122016,North Brittany Drive,residential,False,False,78.732,,"LINESTRING (-73.476723 40.720844, -73.476351 40.720596, -73.4762238 40.7204634, -73.476093 40.720327)",,,
24122016,North Brittany Drive,residential,False,True,69.019,,"LINESTRING (-73.476723 40.720844, -73.476901 40.720895, -73.477088 40.72094, -73.477261 40.720963, -73.4775178 40.7209597)",,,
24134118,Elizabeth Drive,residential,False,False,44.727,,"LINESTRING (-73.478413 40.720895, -73.4783408 40.7204965)",,,
24134118,Elizabeth Drive,residential,False,True,166.186,,"LINESTRING (-73.478413 40.720895, -73.478668 40.722377)",,,
24122016,North Brittany Drive,residential,False,False,75.785,,"LINESTRING (-73.478413 40.720895, -73.478335 40.7209006, -73.4775178 40.7209597)",,,
24122016,North Brittany Drive,residential,False,False,69.019,,"LINESTRING (-73.4775178 40.7209597, -73.477261 40.720963, -73.477088 40.72094, -73.476901 40.720895, -73.476723 40.720844)",,,
24122016,North Brittany Drive,residential,False,True,75.785,,"LINESTRING (-73.4775178 40.7209597, -73.478335 40.7209006, -73.478413 40.720895)",,,
24127739,Normandy Drive,residential,False,True,168.99,,"LINESTRING (-73.4775178 40.7209597, -73.4775291 40.7210264, -73.477774 40.722467)",,,
24122016,North Brittany Drive,residential,False,True,78.732,,"LINESTRING (-73.476093 40.720327, -73.4762238 40.7204634, -73.476351 40.720596, -73.476723 40.720844)",,,
24129816,Shubert Lane,residential,False,True,110.28800000000001,,"LINESTRING (-73.476093 40.720327, -73.476014 40.720787, -73.475972 40.721314)",,,
24123636,West Zoranne Drive,residential,False,True,76.726,,"LINESTRING (-73.473703 40.720475, -73.473788 40.721162)",,,
24122201,Beryl Lane,residential,False,False,180.961,,"LINESTRING (-73.473703 40.720475, -73.4736203 40.7204847, -73.4716715 40.7207124, -73.4715808 40.720723)",,,
24123636,West Zoranne Drive,residential,False,False,76.378,,"LINESTRING (-73.474171 40.724345, -73.474088 40.723661)",,,
24129675,Elsie Lane,residential,False,False,144.7,,"LINESTRING (-73.474171 40.724345, -73.4724693 40.7245189)",,,
"[24123636, 24131599]","['West Zoranne Drive', 'North Zoranne Drive']",residential,False,True,97.126,,"LINESTRING (-73.474171 40.724345, -73.4742 40.724596, -73.474201 40.724614, -73.474176 40.724684, -73.474122 40.72475, -73.473719 40.725085)",,,
24123636,West Zoranne Drive,residential,False,False,279.024,,"LINESTRING (-73.474088 40.723661, -73.473788 40.721162)",,,
24123636,West Zoranne Drive,residential,False,True,76.378,,"LINESTRING (-73.474088 40.723661, -73.474171 40.724345)",,,
24127260,Norma Lane,residential,False,False,74.718,,"LINESTRING (-73.474088 40.723661, -73.473209 40.723749)",,,
24123636,West Zoranne Drive,residential,False,False,76.726,,"LINESTRING (-73.473788 40.721162, -73.473703 40.720475)",,,
24123636,West Zoranne Drive,residential,False,True,279.024,,"LINESTRING (-73.473788 40.721162, -73.474088 40.723661)",,,
24128213,Chester Lane,residential,False,False,98.451,,"LINESTRING (-73.473788 40.721162, -73.4726336 40.7212978)",,,
24136668,Plainedge Drive,residential,False,False,77.277,,"LINESTRING (-73.4802452 40.7201714, -73.4801635 40.7208636)",,,
24125927,Lillian Place,residential,False,False,276.841,,"LINESTRING (-73.473209 40.723749, -73.4726336 40.7212978)",,,
24127260,Norma Lane,residential,False,False,76.376,,"LINESTRING (-73.473209 40.723749, -73.4723116 40.7238451)",,,
24127260,Norma Lane,residential,False,True,74.718,,"LINESTRING (-73.473209 40.723749, -73.474088 40.723661)",,,
24125927,Lillian Place,residential,False,True,276.841,,"LINESTRING (-73.4726336 40.7212978, -73.473209 40.723749)",,,
24128213,Chester Lane,residential,False,False,76.208,,"LINESTRING (-73.4726336 40.7212978, -73.47174 40.7214029)",,,
24128213,Chester Lane,residential,False,True,98.451,,"LINESTRING (-73.4726336 40.7212978, -73.473788 40.721162)",,,
24126332,Zorrane Drive,residential,False,False,29.292,,"LINESTRING (-73.473481 40.725277, -73.473719 40.725085)",,,
793641059,North Zoranne Drive,residential,False,True,27.778,,"LINESTRING (-73.473481 40.725277, -73.473208 40.725137)",,,
24126332,Zorrane Drive,residential,False,True,166.38699999999997,,"LINESTRING (-73.473481 40.725277, -73.473449 40.725303, -73.473366 40.725394, -73.472937 40.725757, -73.472792 40.725872, -73.472691 40.725935, -73.472546 40.725994, -73.472445 40.726019, -73.472001 40.7260897, -73.4719292 40.7261011)",,,
24126332,Zorrane Drive,residential,False,True,29.292,,"LINESTRING (-73.473719 40.725085, -73.473481 40.725277)",,,
24131599,North Zoranne Drive,residential,False,True,43.448,,"LINESTRING (-73.473719 40.725085, -73.473208 40.725137)",,,
"[24123636, 24131599]","['West Zoranne Drive', 'North Zoranne Drive']",residential,False,False,97.12599999999999,,"LINESTRING (-73.473719 40.725085, -73.474122 40.72475, -73.474176 40.724684, -73.474201 40.724614, -73.4742 40.724596, -73.474171 40.724345)",,,
24134118,Elizabeth Drive,residential,False,False,31.509,,"LINESTRING (-73.4783408 40.7204965, -73.478298 40.720215)",,,
24134118,Elizabeth Drive,residential,False,True,44.727,,"LINESTRING (-73.4783408 40.7204965, -73.478413 40.720895)",,,
24126865,Dennis Lane,residential,False,False,162.776,,"LINESTRING (-73.4783408 40.7204965, -73.4784218 40.7204897, -73.478513 40.720482, -73.478672 40.720483, -73.478903 40.72052, -73.479147 40.720603, -73.4795718 40.7207893, -73.479636 40.720814, -73.479752 40.720837, -73.4801635 40.7208636)",,,
24126865,Dennis Lane,residential,False,False,25.482,,"LINESTRING (-73.4801635 40.7208636, -73.480465 40.720881)",,,
24136668,Plainedge Drive,residential,False,True,77.277,,"LINESTRING (-73.4801635 40.7208636, -73.4802452 40.7201714)",,,
24126865,Dennis Lane,residential,False,True,162.776,,"LINESTRING (-73.4801635 40.7208636, -73.479752 40.720837, -73.479636 40.720814, -73.4795718 40.7207893, -73.479147 40.720603, -73.478903 40.72052, -73.478672 40.720483, -73.478513 40.720482, -73.4784218 40.7204897, -73.4783408 40.7204965)",,,
24134118,Elizabeth Drive,residential,False,True,31.509,,"LINESTRING (-73.478298 40.720215, -73.4783408 40.7204965)",,,
24133748,Randal Drive,residential,False,False,24.625,,"LINESTRING (-73.4786856 40.7245329, -73.478651 40.724313)",,,
24127246,Mozart Lane,residential,False,True,186.267,,"LINESTRING (-73.4786856 40.7245329, -73.4787613 40.7245215, -73.4789571 40.7244922, -73.4808098 40.7244546, -73.48089 40.724453)",,,
24133748,Randal Drive,residential,False,True,125.757,,"LINESTRING (-73.4786856 40.7245329, -73.4787487 40.7248843, -73.4787766 40.7250532, -73.4788106 40.7252583, -73.478864 40.7255809, -73.478867 40.725599, -73.478875 40.7256547)",,,
24127248,Andrew Lane,residential,False,True,34.958,,"LINESTRING (-73.4814049 40.7234493, -73.4810687 40.7234189, -73.480993 40.723412)",,,
24127739,Normandy Drive,residential,False,False,57.482,,"LINESTRING (-73.4788406 40.7237424, -73.478582 40.723642, -73.4784203 40.7235783, -73.478252 40.723484)",,,
24127739,Normandy Drive,residential,False,True,102.54899999999999,,"LINESTRING (-73.4788406 40.7237424, -73.4791135 40.72379, -73.47944 40.723797, -73.48005 40.723784)",,,
24133748,Randal Drive,residential,False,True,66.755,,"LINESTRING (-73.4788406 40.7237424, -73.478811 40.7237914, -73.478702 40.723972, -73.478647 40.724103, -73.4786414 40.7242315, -73.478651 40.724313)",,,
24127739,Normandy Drive,residential,False,False,168.99,,"LINESTRING (-73.477774 40.722467, -73.4775291 40.7210264, -73.4775178 40.7209597)",,,
24127739,Normandy Drive,residential,False,True,122.34100000000001,,"LINESTRING (-73.477774 40.722467, -73.477845 40.722859, -73.477895 40.722997, -73.4779929 40.723195, -73.4780803 40.7233051, -73.4781734 40.7234117, -73.478252 40.723484)",,,
24130597,Oak Lane,residential,False,True,76.001,,"LINESTRING (-73.477774 40.722467, -73.4778503 40.7224593, -73.4785936 40.7223845, -73.478668 40.722377)",,,
24133748,Randal Drive,residential,False,True,24.625,,"LINESTRING (-73.478651 40.724313, -73.4786856 40.7245329)",,,
24129816,Shubert Lane,residential,False,False,122.916,,"LINESTRING (-73.478651 40.724313, -73.4785743 40.7243207, -73.477205 40.724458)",,,
24133748,Randal Drive,residential,False,False,66.755,,"LINESTRING (-73.478651 40.724313, -73.4786414 40.7242315, -73.478647 40.724103, -73.478702 40.723972, -73.478811 40.7237914, -73.4788406 40.7237424)",,,
24129816,Shubert Lane,residential,False,False,110.28800000000001,,"LINESTRING (-73.475972 40.721314, -73.476014 40.720787, -73.476093 40.720327)",,,
24129816,Shubert Lane,residential,False,True,458.601,,"LINESTRING (-73.475972 40.721314, -73.47578 40.723981, -73.475775 40.724123, -73.475796 40.724211, -73.475814 40.724253, -73.475878 40.724341, -73.475964 40.724418, -73.476079 40.724484, -73.476223 40.724526, -73.476425 40.724538, -73.477205 40.724458)",,,
24130192,Emerson Lane,residential,False,False,56.86600000000001,,"LINESTRING (-73.475972 40.721314, -73.4760599 40.7213069, -73.4765766 40.7212653, -73.476643 40.72126)",,,
24134118,Elizabeth Drive,residential,False,False,166.186,,"LINESTRING (-73.478668 40.722377, -73.478413 40.720895)",,,
24130597,Oak Lane,residential,False,False,76.00099999999999,,"LINESTRING (-73.478668 40.722377, -73.4785936 40.7223845, -73.4778503 40.7224593, -73.477774 40.722467)",,,
24134118,Elizabeth Drive,residential,False,True,177.439,,"LINESTRING (-73.478668 40.722377, -73.47872 40.722666, -73.478773 40.722817, -73.478858 40.72293, -73.479027 40.723043, -73.479113 40.723079, -73.479258 40.723104, -73.479835 40.723104, -73.4800501 40.7231143, -73.480128 40.723118)",,,
24131599,North Zoranne Drive,residential,False,False,43.448,,"LINESTRING (-73.473208 40.725137, -73.473719 40.725085)",,,
793641059,North Zoranne Drive,residential,False,False,27.778,,"LINESTRING (-73.473208 40.725137, -73.473481 40.725277)",,,
"[793644065, 24131599]","['East Zoranne Drive', 'North Zoranne Drive']",residential,False,True,125.249,,"LINESTRING (-73.473208 40.725137, -73.4726266 40.7251909, -73.4724693 40.7245189)",,,
24133748,Randal Drive,residential,False,False,14.146,,"LINESTRING (-73.4788928 40.7257812, -73.478875 40.7256547)",,,
"[420390971, 49166173]",Hempstead Turnpike,primary,True,False,137.84500000000003,NY 24,"LINESTRING (-73.4788928 40.7257812, -73.4789804 40.7257785, -73.4792128 40.7257713, -73.4797108 40.7257558, -73.4799272 40.7257491, -73.480043 40.7257455, -73.4802049 40.7257427, -73.4805275 40.7257371)",4,,
"[1100811453, 50330870]",Seaford-Oyster Bay Expressway,motorway,True,False,402.414,NY 135,"LINESTRING (-73.4756336 40.7203496, -73.4755424 40.7207928, -73.4754673 40.7212197, -73.4754136 40.7216466, -73.4752857 40.7230208, -73.4751991 40.7239518)","['4', '3']",,
87105744,Seaford-Oyster Bay Expressway,motorway,True,False,286.328,NY 135,"LINESTRING (-73.4751969 40.7258258, -73.4754419 40.7232575)",3,,
24114183,,motorway_link,True,False,312.27299999999997,,"LINESTRING (-73.4751969 40.7258258, -73.4753436 40.7252978, -73.4753919 40.725184, -73.475461 40.725099, -73.475537 40.725042, -73.475628 40.72499, -73.475744 40.724952, -73.475859 40.724933, -73.475989 40.724931, -73.47609 40.724948, -73.476169 40.724973, -73.476302 40.725043, -73.476402 40.725131, -73.476463 40.725219, -73.476495 40.725329, -73.476494 40.725395, -73.476472 40.725488, -73.47642 40.725578, -73.476347 40.7256552, -73.4762398 40.7257202, -73.4761931 40.7257379, -73.4760788 40.7257812, -73.4755638 40.7259072)",1,,
