osmid,oneway,ref,highway,maxspeed,reversed,length,geometry,name,lanes,bridge
18024229,False,,residential,,True,173.171,"LINESTRING (-92.4665688 46.7192827, -92.4665487 46.7177254)",Chestnut Street,,
18026310,False,,residential,,False,72.296,"LINESTRING (-92.4665688 46.7192827, -92.4656691 46.7194883)",Park Avenue,,
18024229,False,,residential,,False,99.596,"LINESTRING (-92.4668689 46.7199752, -92.46724 46.720834)",Chestnut Street,,
18024229,False,,residential,,True,80.329,"LINESTRING (-92.4668689 46.7199752, -92.4665688 46.7192827)",Chestnut Street,,
18025982,False,,residential,,False,128.034,"LINESTRING (-92.4668689 46.7199752, -92.4652678 46.720323)",Avenue E,,
18024229,False,,residential,,False,81.461,"LINESTRING (-92.46724 46.720834, -92.4675585 46.7215333)",Chestnut Street,,
18024229,False,,residential,,True,99.596,"LINESTRING (-92.46724 46.720834, -92.4668689 46.7199752)",Chestnut Street,,
18025980,False,,residential,,False,127.979,"LINESTRING (-92.46724 46.720834, -92.4656389 46.7211802)",Avenue D,2,
18024229,False,,residential,,True,86.699,"LINESTRING (-92.46788 46.7222812, -92.4675585 46.7215333)",Chestnut Street,,
"[18025962, 18024229]",False,,residential,,False,208.891,"LINESTRING (-92.46788 46.7222812, -92.4681749 46.7229114, -92.468158 46.7229846, -92.4680705 46.7230288, -92.4665913 46.7233645)","['Chestnut Street', 'Avenue A']",,
18025968,False,,residential,,False,128.554,"LINESTRING (-92.46788 46.7222812, -92.4674869 46.7223668, -92.4662727 46.7226312)",Avenue B,2,
879892944,False,,tertiary,,True,12.61,"LINESTRING (-92.4626746 46.7178245, -92.4628237 46.7178736)",Carlton Avenue,,
59509028,True,MN 33,trunk,35 mph,False,213.301,"LINESTRING (-92.4626746 46.7178245, -92.4625878 46.7179338, -92.4622318 46.7183823, -92.4619131 46.7188108, -92.4617182 46.7190823, -92.461599 46.7193265, -92.4614952 46.7195579)",,,
879892944,False,,tertiary,,False,56.596000000000004,"LINESTRING (-92.4626746 46.7178245, -92.4625724 46.7177938, -92.4623605 46.7177299, -92.4621949 46.7177002, -92.4619699 46.7176743)",Carlton Avenue,,
18025991,False,,residential,,False,13.487,"LINESTRING (-92.4614952 46.7195579, -92.4616694 46.7195791)",Avenue F,,
18025991,False,,residential,,True,23.731,"LINESTRING (-92.4614952 46.7195579, -92.4611839 46.7195572)",Avenue F,,
59509028,True,MN 33,trunk,35 mph,False,237.26,"LINESTRING (-92.4614952 46.7195579, -92.4613929 46.7198499, -92.4613261 46.7201259, -92.4613036 46.7203248, -92.461286 46.7205288, -92.4612869 46.7213702, -92.4612871 46.7215628, -92.4612871 46.7215976, -92.4612872 46.7216786)",,,
218668417,True,,tertiary,,False,13.36,"LINESTRING (-92.4612778 46.7218114, -92.461453 46.7218082)",Cloquet Avenue,,
18024719,True,MN 33,trunk,35 mph,False,62.17400000000001,"LINESTRING (-92.4612778 46.7218114, -92.4612682 46.7221269, -92.4612878 46.7223701)",Sunnyside Drive,2,
18024369,False,,residential,,False,100.175,"LINESTRING (-92.4635421 46.7207026, -92.463934 46.7215625)",Arch Street,,
18025982,False,,residential,,True,138.157,"LINESTRING (-92.4635421 46.7207026, -92.4652678 46.720323)",Avenue E,,
"[18024369, 18026310]",False,,residential,,True,218.16,"LINESTRING (-92.4635421 46.7207026, -92.4632327 46.7200154, -92.4649629 46.7196446)","['Arch Street', 'Park Avenue']",,
18024369,False,,residential,,False,79.553,"LINESTRING (-92.463934 46.7215625, -92.4642676 46.7222404)",Arch Street,,
18024369,False,,residential,,True,100.175,"LINESTRING (-92.463934 46.7215625, -92.4635421 46.7207026)",Arch Street,,
18025980,False,,residential,,False,136.087,"LINESTRING (-92.463934 46.7215625, -92.4622665 46.7219996)",Avenue D,2,
18025980,False,,residential,,True,136.739,"LINESTRING (-92.463934 46.7215625, -92.4656389 46.7211802)",Avenue D,2,
18024369,False,,residential,,True,79.553,"LINESTRING (-92.4642676 46.7222404, -92.463934 46.7215625)",Arch Street,,
18025975,False,,residential,,True,133.872,"LINESTRING (-92.4642676 46.7222404, -92.4659449 46.7218836)",Avenue C,2,
306883148,False,,tertiary,,False,69.694,"LINESTRING (-92.4642676 46.7222404, -92.4633873 46.7224097)",Avenue C,2,
306883149,False,,residential,,False,88.612,"LINESTRING (-92.4642676 46.7222404, -92.4646107 46.7230018)",Arch Street,,
306883149,False,,residential,,True,88.612,"LINESTRING (-92.4646107 46.7230018, -92.4642676 46.7222404)",Arch Street,,
18025962,False,,residential,,True,189.772,"LINESTRING (-92.4646107 46.7230018, -92.4648089 46.7234549, -92.4659189 46.7234571, -92.4661206 46.7234455, -92.4664194 46.7234085, -92.4665913 46.7233645)",Avenue A,,
18025968,False,,residential,,False,93.55000000000001,"LINESTRING (-92.4646107 46.7230018, -92.4645068 46.7230375, -92.4639951 46.7230527, -92.4633968 46.7230704)",Avenue B,2,
18025968,False,,residential,,True,133.405,"LINESTRING (-92.4646107 46.7230018, -92.4647403 46.7229547, -92.4662727 46.7226312)",Avenue B,2,
18026377,False,,residential,,True,101.771,"LINESTRING (-92.4678835 46.7177402, -92.4665487 46.7177254)",Carlton Avenue West,,
170129333,True,CR 45,tertiary,,False,21.787,"LINESTRING (-92.4556839 46.7216955, -92.4559264 46.7217992)",Cloquet Avenue,,
18025092,False,,residential,,True,232.1,"LINESTRING (-92.4556839 46.7216955, -92.4556363 46.720909, -92.4556199 46.7196089)",8th Street,,
18025091,False,,unclassified,,True,11.631,"LINESTRING (-92.4559264 46.7217992, -92.4559267 46.7216946)",8th Street,,
18025091,False,,unclassified,,False,141.40699999999998,"LINESTRING (-92.4559264 46.7217992, -92.4559272 46.7219604, -92.4559243 46.7223455, -92.455937 46.7227251, -92.4559204 46.7229255, -92.4559017 46.7230699)",8th Street,,
170129333,True,CR 45,tertiary,,False,62.149,"LINESTRING (-92.4559264 46.7217992, -92.4561635 46.7218154, -92.456379 46.7218263, -92.4567393 46.7218411)",Cloquet Avenue,,
18025831,False,,residential,,True,16.046,"LINESTRING (-92.4568005 46.7218436, -92.4567924 46.7216994)",7th Street,,
170129333,True,CR 45,tertiary,,False,62.334,"LINESTRING (-92.4568005 46.7218436, -92.456906 46.7218442, -92.4576182 46.7218485)",Cloquet Avenue,,
18025464,False,,residential,,True,17.191,"LINESTRING (-92.4576182 46.7218485, -92.457619 46.7216939)",6th Street,,
170129333,True,CR 45,tertiary,,False,1.433,"LINESTRING (-92.4576182 46.7218485, -92.457637 46.7218485)",Cloquet Avenue,,
18026220,False,,residential,,True,16.547,"LINESTRING (-92.4585617 46.7218488, -92.4585639 46.7217)",5th Street,,
218668416,True,CR 45,tertiary,,False,61.998000000000005,"LINESTRING (-92.4585617 46.7218488, -92.4586646 46.7218484, -92.459375 46.721846)",Cloquet Avenue,2,
18024966,False,,residential,,True,16.891,"LINESTRING (-92.4602786 46.7218371, -92.4602792 46.7216852)",3rd Street,2,
218668416,True,CR 45,tertiary,,False,20.823,"LINESTRING (-92.4602786 46.7218371, -92.4605515 46.7218288)",Cloquet Avenue,2,
170129357,True,,trunk_link,,False,90.739,"LINESTRING (-92.4605515 46.7218288, -92.4607779 46.7218745, -92.4609281 46.7219093, -92.4610224 46.7219468, -92.4611023 46.7220011, -92.4611885 46.7221006, -92.4612878 46.7223701)",,1,
218668413,True,CR 45,tertiary,,False,55.397999999999996,"LINESTRING (-92.4605515 46.7218288, -92.461149 46.7218145, -92.4612778 46.7218114)",Cloquet Avenue,3,
18025980,False,,residential,,True,136.087,"LINESTRING (-92.4622665 46.7219996, -92.463934 46.7215625)",Avenue D,2,
306883150,False,,tertiary,,False,72.279,"LINESTRING (-92.4622665 46.7219996, -92.4622736 46.7226496)",Broadway Street,2,
306883150,False,,tertiary,,True,36.595,"LINESTRING (-92.4622665 46.7219996, -92.4622629 46.7216705)",Broadway Street,2,
879892944,False,,tertiary,,False,48.917,"LINESTRING (-92.4618308 46.7176705, -92.4611892 46.7176646)",Carlton Avenue,,
879892944,False,,tertiary,,True,10.613,"LINESTRING (-92.4618308 46.7176705, -92.4619699 46.7176743)",Carlton Avenue,,
18024628,False,,residential,,False,99.398,"LINESTRING (-92.4611892 46.7176646, -92.4611849 46.7185585)",2nd Street,,
879892944,False,,tertiary,,False,54.704,"LINESTRING (-92.4611892 46.7176646, -92.4604717 46.7176578)",Carlton Avenue,,
879892944,False,,tertiary,,True,48.917,"LINESTRING (-92.4611892 46.7176646, -92.4618308 46.7176705)",Carlton Avenue,,
879892944,False,,tertiary,,False,13.358,"LINESTRING (-92.4604717 46.7176578, -92.4602965 46.7176557)",Carlton Avenue,,
879892944,False,,tertiary,,True,54.704,"LINESTRING (-92.4604717 46.7176578, -92.4611892 46.7176646)",Carlton Avenue,,
18024966,False,,residential,,False,103.606,"LINESTRING (-92.4602965 46.7176557, -92.4602652 46.7185872)",3rd Street,2,
879892944,False,,tertiary,,False,65.021,"LINESTRING (-92.4602965 46.7176557, -92.4594439 46.7176712)",Carlton Avenue,,
879892944,False,,tertiary,,True,13.358,"LINESTRING (-92.4602965 46.7176557, -92.4604717 46.7176578)",Carlton Avenue,,
879892944,False,,tertiary,,False,82.991,"LINESTRING (-92.4575973 46.7176893, -92.4565093 46.7177145)",Carlton Avenue,,
879892944,False,,tertiary,,True,108.926,"LINESTRING (-92.4575973 46.7176893, -92.4590259 46.7176717)",Carlton Avenue,,
18025464,False,,residential,,False,101.958,"LINESTRING (-92.4575973 46.7176893, -92.4576919 46.7177903, -92.4576909 46.7185872)",6th Street,,
879892944,False,,tertiary,,False,68.528,"LINESTRING (-92.4565093 46.7177145, -92.4556104 46.7177165)",Carlton Avenue,,
879892944,False,,tertiary,,True,82.991,"LINESTRING (-92.4565093 46.7177145, -92.4575973 46.7176893)",Carlton Avenue,,
18025831,False,,residential,,False,100.802,"LINESTRING (-92.4565093 46.7177145, -92.4565984 46.7178048, -92.4566438 46.7186017)",7th Street,,
18025092,False,,residential,,False,100.465,"LINESTRING (-92.4556104 46.7177165, -92.4556136 46.71862)",8th Street,,
879892944,False,,tertiary,,False,21.802,"LINESTRING (-92.4556104 46.7177165, -92.4553245 46.7177213)",Carlton Avenue,,
879892944,False,,tertiary,,True,68.528,"LINESTRING (-92.4556104 46.7177165, -92.4565093 46.7177145)",Carlton Avenue,,
879892944,False,,tertiary,,True,21.802,"LINESTRING (-92.4553245 46.7177213, -92.4556104 46.7177165)",Carlton Avenue,,
18024628,False,,residential,,True,99.398,"LINESTRING (-92.4611849 46.7185585, -92.4611892 46.7176646)",2nd Street,,
18026025,False,,residential,,True,70.184,"LINESTRING (-92.4611849 46.7185585, -92.4602652 46.7185872)",Avenue G,,
18024628,False,,residential,,False,111.38100000000001,"LINESTRING (-92.4611849 46.7185585, -92.4611967 46.71862, -92.4612098 46.7194926, -92.4611839 46.7195572)",2nd Street,,
18025406,False,,residential,,True,118.54400000000001,"LINESTRING (-92.4611849 46.7185585, -92.4612884 46.7185506, -92.4621139 46.7183208, -92.4623064 46.7180211, -92.4622822 46.7179672)",Park Drive,,
18025991,False,,residential,,False,23.731,"LINESTRING (-92.4611839 46.7195572, -92.4614952 46.7195579)",Avenue F,,
18025991,False,,residential,,True,68.95,"LINESTRING (-92.4611839 46.7195572, -92.4602795 46.7195653)",Avenue F,,
18024628,False,,residential,,True,111.38100000000001,"LINESTRING (-92.4611839 46.7195572, -92.4612098 46.7194926, -92.4611967 46.71862, -92.4611849 46.7185585)",2nd Street,,
18024630,False,,residential,,False,239.18900000000002,"LINESTRING (-92.4611839 46.7195572, -92.4611698 46.7205518, -92.4611579 46.7210659, -92.4611227 46.7211192, -92.4610538 46.7211422, -92.460279 46.7211493)",2nd Street,,
18024966,False,,residential,,True,176.133,"LINESTRING (-92.460279 46.7211493, -92.4602795 46.7195653)",3rd Street,2,
18024630,False,,residential,,True,239.189,"LINESTRING (-92.460279 46.7211493, -92.4610538 46.7211422, -92.4611227 46.7211192, -92.4611579 46.7210659, -92.4611698 46.7205518, -92.4611839 46.7195572)",2nd Street,,
18024966,False,,residential,,False,59.590999999999994,"LINESTRING (-92.460279 46.7211493, -92.4602817 46.7214744, -92.4602792 46.7216852)",3rd Street,2,
306883148,False,,tertiary,,True,88.987,"LINESTRING (-92.4622736 46.7226496, -92.4633873 46.7224097)",Avenue C,2,
306883150,False,,tertiary,,False,49.703,"LINESTRING (-92.4622736 46.7226496, -92.4622869 46.7230965)",Broadway Street,2,
306883150,False,,tertiary,,True,72.279,"LINESTRING (-92.4622736 46.7226496, -92.4622665 46.7219996)",Broadway Street,2,
306883150,False,,tertiary,,True,32.028,"LINESTRING (-92.4622936 46.7233845, -92.4622869 46.7230965)",Broadway Street,2,
18026372,False,,tertiary,,False,261.232,"LINESTRING (-92.4622936 46.7233845, -92.4618177 46.7234014, -92.4588672 46.7234023)",Avenue B East,2,
"[18022424, 121838115, 121838092, 306883150]",False,,"['tertiary', 'residential']",,False,254.277,"LINESTRING (-92.4622936 46.7233845, -92.4622993 46.7235506, -92.4623688 46.7238637, -92.4624055 46.7239919, -92.4626736 46.724699, -92.4627817 46.7249292, -92.4630518 46.725436, -92.4630919 46.7255209, -92.4631375 46.7255858)",Broadway Street,2,yes
18024966,False,,residential,,False,108.765,"LINESTRING (-92.4602652 46.7185872, -92.4602795 46.7195653)",3rd Street,2,
18024966,False,,residential,,True,103.606,"LINESTRING (-92.4602652 46.7185872, -92.4602965 46.7176557)",3rd Street,2,
18026025,False,,residential,,False,70.184,"LINESTRING (-92.4602652 46.7185872, -92.4611849 46.7185585)",Avenue G,,
18026025,False,,residential,,True,63.967,"LINESTRING (-92.4602652 46.7185872, -92.4594267 46.7186089)",Avenue G,,
18024966,False,,residential,,False,176.133,"LINESTRING (-92.4602795 46.7195653, -92.460279 46.7211493)",3rd Street,2,
18024966,False,,residential,,True,108.765,"LINESTRING (-92.4602795 46.7195653, -92.4602652 46.7185872)",3rd Street,2,
18025991,False,,residential,,False,68.95,"LINESTRING (-92.4602795 46.7195653, -92.4611839 46.7195572)",Avenue F,,
18025091,False,,unclassified,,True,141.407,"LINESTRING (-92.4559017 46.7230699, -92.4559204 46.7229255, -92.455937 46.7227251, -92.4559243 46.7223455, -92.4559272 46.7219604, -92.4559264 46.7217992)",8th Street,,
18026372,False,,tertiary,,True,190.25700000000003,"LINESTRING (-92.4559017 46.7230699, -92.4561625 46.7231392, -92.4571632 46.7233677, -92.457413 46.723383, -92.4576489 46.7234016, -92.457905 46.7234072, -92.458322 46.7234059)",Avenue B East,2,
18025092,False,,residential,,False,109.962,"LINESTRING (-92.4556136 46.71862, -92.4556199 46.7196089)",8th Street,,
18025092,False,,residential,,True,100.465,"LINESTRING (-92.4556136 46.71862, -92.4556104 46.7177165)",8th Street,,
18026026,False,,residential,,True,78.562,"LINESTRING (-92.4556136 46.71862, -92.4566438 46.7186017)",Avenue G,,
18025092,False,,residential,,True,109.962,"LINESTRING (-92.4556199 46.7196089, -92.4556136 46.71862)",8th Street,,
18025990,False,,residential,,False,81.501,"LINESTRING (-92.4556199 46.7196089, -92.456689 46.7196051)",Avenue F,,
18025092,False,,residential,,False,232.1,"LINESTRING (-92.4556199 46.7196089, -92.4556363 46.720909, -92.4556839 46.7216955)",8th Street,,
18025464,False,,residential,,False,113.614,"LINESTRING (-92.4576909 46.7185872, -92.4576466 46.7196085)",6th Street,,
18026026,False,,residential,,False,79.84,"LINESTRING (-92.4576909 46.7185872, -92.4566438 46.7186017)",Avenue G,,
18025464,False,,residential,,True,101.958,"LINESTRING (-92.4576909 46.7185872, -92.4576919 46.7177903, -92.4575973 46.7176893)",6th Street,,
18025464,False,,residential,,True,113.614,"LINESTRING (-92.4576466 46.7196085, -92.4576909 46.7185872)",6th Street,,
18025990,False,,residential,,False,64.014,"LINESTRING (-92.4576466 46.7196085, -92.4584862 46.7196185)",Avenue F,,
18025990,False,,residential,,True,73.001,"LINESTRING (-92.4576466 46.7196085, -92.456689 46.7196051)",Avenue F,,
18025464,False,,residential,,False,231.896,"LINESTRING (-92.4576466 46.7196085, -92.4576288 46.7209528, -92.4576241 46.7213077, -92.457619 46.7216939)",6th Street,,
18025831,False,,residential,,False,111.626,"LINESTRING (-92.4566438 46.7186017, -92.456689 46.7196051)",7th Street,,
18026026,False,,residential,,False,78.562,"LINESTRING (-92.4566438 46.7186017, -92.4556136 46.71862)",Avenue G,,
18026026,False,,residential,,True,79.84,"LINESTRING (-92.4566438 46.7186017, -92.4576909 46.7185872)",Avenue G,,
18025831,False,,residential,,True,100.802,"LINESTRING (-92.4566438 46.7186017, -92.4565984 46.7178048, -92.4565093 46.7177145)",7th Street,,
18025831,False,,residential,,False,233.009,"LINESTRING (-92.456689 46.7196051, -92.4567924 46.7216994)",7th Street,,
18025831,False,,residential,,True,111.626,"LINESTRING (-92.456689 46.7196051, -92.4566438 46.7186017)",7th Street,,
18025990,False,,residential,,False,73.001,"LINESTRING (-92.456689 46.7196051, -92.4576466 46.7196085)",Avenue F,,
18025990,False,,residential,,True,81.501,"LINESTRING (-92.456689 46.7196051, -92.4556199 46.7196089)",Avenue F,,
18026071,False,,residential,,True,85.079,"LINESTRING (-92.4665913 46.7233645, -92.4662727 46.7226312)",Market Street,,
18025962,False,,residential,,False,189.772,"LINESTRING (-92.4665913 46.7233645, -92.4664194 46.7234085, -92.4661206 46.7234455, -92.4659189 46.7234571, -92.4648089 46.7234549, -92.4646107 46.7230018)",Avenue A,,
"[18025962, 18024229]",False,,residential,,True,208.89099999999996,"LINESTRING (-92.4665913 46.7233645, -92.4680705 46.7230288, -92.468158 46.7229846, -92.4681749 46.7229114, -92.46788 46.7222812)","['Chestnut Street', 'Avenue A']",,
18026071,False,,residential,,False,85.079,"LINESTRING (-92.4662727 46.7226312, -92.4665913 46.7233645)",Market Street,,
18025968,False,,residential,,False,133.405,"LINESTRING (-92.4662727 46.7226312, -92.4647403 46.7229547, -92.4646107 46.7230018)",Avenue B,2,
18025968,False,,residential,,True,128.554,"LINESTRING (-92.4662727 46.7226312, -92.4674869 46.7223668, -92.46788 46.7222812)",Avenue B,2,
18026071,False,,residential,,True,86.804,"LINESTRING (-92.4662727 46.7226312, -92.4661026 46.7222434, -92.4659449 46.7218836)",Market Street,,
18025975,False,,residential,,False,133.872,"LINESTRING (-92.4659449 46.7218836, -92.4642676 46.7222404)",Avenue C,2,
18025975,False,,residential,,True,129.023,"LINESTRING (-92.4659449 46.7218836, -92.4675585 46.7215333)",Avenue C,2,
18026071,False,,residential,,True,81.619,"LINESTRING (-92.4659449 46.7218836, -92.4656389 46.7211802)",Market Street,,
18026071,False,,residential,,False,86.804,"LINESTRING (-92.4659449 46.7218836, -92.4661026 46.7222434, -92.4662727 46.7226312)",Market Street,,
18025980,False,,residential,,False,136.739,"LINESTRING (-92.4656389 46.7211802, -92.463934 46.7215625)",Avenue D,2,
18025980,False,,residential,,True,127.979,"LINESTRING (-92.4656389 46.7211802, -92.46724 46.720834)",Avenue D,2,
18026071,False,,residential,,False,81.619,"LINESTRING (-92.4656389 46.7211802, -92.4659449 46.7218836)",Market Street,,
18026071,False,,residential,,True,99.426,"LINESTRING (-92.4656389 46.7211802, -92.4652678 46.720323)",Market Street,,
18025982,False,,residential,,False,138.157,"LINESTRING (-92.4652678 46.720323, -92.4635421 46.7207026)",Avenue E,,
18025982,False,,residential,,True,128.034,"LINESTRING (-92.4652678 46.720323, -92.4668689 46.7199752)",Avenue E,,
18026071,False,,residential,,False,99.426,"LINESTRING (-92.4652678 46.720323, -92.4656389 46.7211802)",Market Street,,
18026071,False,,residential,,True,78.934,"LINESTRING (-92.4652678 46.720323, -92.4649629 46.7196446)",Market Street,,
18025990,False,,residential,,False,70.477,"LINESTRING (-92.4584862 46.7196185, -92.4594104 46.7196022)",Avenue F,,
18025990,False,,residential,,True,64.014,"LINESTRING (-92.4584862 46.7196185, -92.4576466 46.7196085)",Avenue F,,
18026220,False,,residential,,False,231.559,"LINESTRING (-92.4584862 46.7196185, -92.4585584 46.720917, -92.4585594 46.7210687, -92.458561 46.7212958, -92.4585639 46.7217)",5th Street,,
"[18026025, 18026220]",False,,residential,,"[False, True]",181.257,"LINESTRING (-92.4584862 46.7196185, -92.4585221 46.7186089, -92.4594267 46.7186089)","['Avenue G', '5th Street']",,
18026071,False,,residential,,False,78.934,"LINESTRING (-92.4649629 46.7196446, -92.4652678 46.720323)",Market Street,,
18026310,False,,residential,,True,56.571,"LINESTRING (-92.4649629 46.7196446, -92.4656691 46.7194883)",Park Avenue,,
"[18024369, 18026310]",False,,residential,,False,218.16,"LINESTRING (-92.4649629 46.7196446, -92.4632327 46.7200154, -92.4635421 46.7207026)","['Park Avenue', 'Arch Street']",,
18024803,False,,residential,,False,155.058,"LINESTRING (-92.462151 46.7202846, -92.4621866 46.7203377, -92.4622099 46.7203834, -92.462255 46.7214719, -92.4622629 46.7216705)",Broadway Street,2,
18025406,False,,residential,,False,118.54400000000001,"LINESTRING (-92.4622822 46.7179672, -92.4623064 46.7180211, -92.4621139 46.7183208, -92.4612884 46.7185506, -92.4611849 46.7185585)",Park Drive,,
170124227,False,,residential,,True,60.681,"LINESTRING (-92.4639335 46.7255776, -92.4631375 46.7255858)",,,
170124227,False,,residential,,False,116.045,"LINESTRING (-92.4639335 46.7255776, -92.4650277 46.7255604, -92.4651976 46.7255625, -92.4653319 46.7255685, -92.4654521 46.7255877)",,,
170124227,False,,residential,,False,60.681,"LINESTRING (-92.4631375 46.7255858, -92.4639335 46.7255776)",,,
"[18022424, 121838115, 121838092, 306883150]",False,,"['residential', 'tertiary']",,True,254.277,"LINESTRING (-92.4631375 46.7255858, -92.4630919 46.7255209, -92.4630518 46.725436, -92.4627817 46.7249292, -92.4626736 46.724699, -92.4624055 46.7239919, -92.4623688 46.7238637, -92.4622993 46.7235506, -92.4622936 46.7233845)",Broadway Street,2,yes
170124227,False,,residential,,True,116.045,"LINESTRING (-92.4654521 46.7255877, -92.4653319 46.7255685, -92.4651976 46.7255625, -92.4650277 46.7255604, -92.4639335 46.7255776)",,,
879892944,False,,tertiary,,False,12.61,"LINESTRING (-92.4628237 46.7178736, -92.4626746 46.7178245)",Carlton Avenue,,
879892944,False,,tertiary,,True,29.737000000000002,"LINESTRING (-92.4628237 46.7178736, -92.4629129 46.7179043, -92.4631723 46.7179936)",Carlton Avenue,,
