osmid,oneway,highway,reversed,length,geometry,lanes,name,ref,access,bridge
6094471,True,primary_link,False,89.41799999999999,"LINESTRING (-76.936216 38.940205, -76.936241 38.940305, -76.936267 38.940356, -76.936302 38.940389, -76.936333 38.940414, -76.936447 38.940476, -76.936496 38.940509, -76.936538 38.940546, -76.936567 38.940583, -76.936589 38.940641, -76.936597 38.9407, -76.936596 38.940767, -76.9365498 38.9408938)",,,,,
"[131947885, 708340437, 708340438]",False,primary,True,98.20400000000001,"LINESTRING (-76.936216 38.940205, -76.9362135 38.9401826, -76.936206 38.940116, -76.9362038 38.9400824, -76.936197 38.939981, -76.936184 38.939741, -76.9361816 38.9395954, -76.936181 38.939562, -76.9361711 38.9394456, -76.9361606 38.9393231)",2,48th Street,,,
50874731,True,primary,False,270.053,"LINESTRING (-76.9365498 38.9408938, -76.9364317 38.941069, -76.9362896 38.9412421, -76.9361662 38.9413819, -76.936 38.941556, -76.935846 38.941695, -76.935669 38.941846, -76.935484 38.94198, -76.9353 38.942106, -76.9351743 38.9421886, -76.935125 38.942221, -76.934934 38.942341, -76.934722 38.942479, -76.9346423 38.9425265, -76.9344359 38.9426485)",2,Kenilworth Avenue,MD 201,,
6094476,True,primary_link,False,89.487,"LINESTRING (-76.9369414 38.940126, -76.9368627 38.9402422, -76.936761 38.940345, -76.936718 38.940373, -76.936663 38.940403, -76.936602 38.94042, -76.936543 38.940422, -76.936472 38.940408, -76.936421 38.940393, -76.936375 38.940368, -76.936321 38.940337, -76.936275 38.940294, -76.936245 38.940256, -76.936216 38.940205)",,,,,
50874731,True,primary,False,92.05699999999999,"LINESTRING (-76.9369414 38.940126, -76.936877 38.9402992, -76.9368207 38.9404264, -76.9367375 38.9405892, -76.9366597 38.9407248, -76.9365498 38.9408938)",2,Kenilworth Avenue,MD 201,,
6119765,False,residential,False,79.729,"LINESTRING (-76.92871 38.941226, -76.928703 38.941943)",,53rd Place,,,
6119765,False,residential,True,72.848,"LINESTRING (-76.92871 38.941226, -76.928712 38.941007, -76.928702 38.940765, -76.928699 38.940571)",,53rd Place,,,
6130079,False,residential,True,217.644,"LINESTRING (-76.92871 38.941226, -76.928817 38.941194, -76.928968 38.941168, -76.929173 38.941156, -76.929364 38.941149, -76.929476 38.941127, -76.929572 38.941078, -76.929638 38.94101, -76.929673 38.940936, -76.929685 38.940842, -76.929675 38.940617, -76.929666 38.940426, -76.92966 38.940249, -76.929644 38.940174, -76.929601 38.940112, -76.92953 38.940065, -76.92949 38.940048, -76.929461 38.940035, -76.9293842 38.9400214, -76.9292993 38.9400137)",,53rd Avenue,,,
6110599,False,unclassified,False,32.373,"LINESTRING (-76.935456 38.942603, -76.9355954 38.9428732)",,49th Street,,,
454868325,False,unclassified,False,87.64,"LINESTRING (-76.935456 38.942603, -76.935283 38.942704, -76.935134 38.942795, -76.93506 38.942831, -76.934981 38.942851, -76.9349009 38.94284, -76.9348029 38.9428076, -76.934768 38.942796, -76.9345892 38.9427082)",,Upshur Street,,,
454868325,False,unclassified,True,140.43200000000002,"LINESTRING (-76.935456 38.942603, -76.9355102 38.9425664, -76.935681 38.942451, -76.93587 38.942322, -76.936147 38.942148, -76.93637 38.942004, -76.936494 38.941929, -76.936631 38.941858, -76.936723 38.941816)",,Upshur Street,,,
6110599,False,unclassified,True,32.373,"LINESTRING (-76.9355954 38.9428732, -76.935456 38.942603)",,49th Street,,,
6110599,False,unclassified,False,69.767,"LINESTRING (-76.9355954 38.9428732, -76.9357757 38.9432226, -76.9358958 38.9434555)",,49th Street,,,
6116632,False,unclassified,True,134.502,"LINESTRING (-76.9355954 38.9428732, -76.9368011 38.9425033, -76.9370421 38.9424293)",,Varnum Street,,,
6110599,False,unclassified,True,69.767,"LINESTRING (-76.9358958 38.9434555, -76.9357757 38.9432226, -76.9355954 38.9428732)",,49th Street,,,
6140832,False,unclassified,False,82.031,"LINESTRING (-76.9358958 38.9434555, -76.9350475 38.9437256, -76.935018 38.943735)",,Webster Street,,,
6140832,False,unclassified,True,134.701,"LINESTRING (-76.9358958 38.9434555, -76.9368148 38.9431663, -76.9373396 38.9430011)",,Webster Street,,,
6115384,False,residential,False,245.44,"LINESTRING (-76.929035 38.9374, -76.929106 38.937676, -76.929178 38.937988, -76.9291953 38.9380617, -76.929257 38.938324, -76.929282 38.938474, -76.9292901 38.9385282, -76.929301 38.938602, -76.9293025 38.9387092, -76.929303 38.938747, -76.929292 38.939131, -76.9292631 38.9395885)",,53rd Street,,,
359251928,False,residential,False,81.178,"LINESTRING (-76.929035 38.9374, -76.928697 38.937489, -76.928414 38.937559, -76.928141 38.937622)",,Quincy Street,,,
359251928,False,residential,True,102.84499999999998,"LINESTRING (-76.929035 38.9374, -76.9290982 38.9373806, -76.929351 38.937303, -76.929588 38.937227, -76.9297209 38.9371893, -76.929863 38.937149, -76.9299112 38.9371382, -76.930024 38.937113, -76.9300961 38.9371014, -76.930154 38.937092)",,Quincy Street,,,
6115384,False,residential,True,245.44,"LINESTRING (-76.9292631 38.9395885, -76.929292 38.939131, -76.929303 38.938747, -76.9293025 38.9387092, -76.929301 38.938602, -76.9292901 38.9385282, -76.929282 38.938474, -76.929257 38.938324, -76.9291953 38.9380617, -76.929178 38.937988, -76.929106 38.937676, -76.929035 38.9374)",,53rd Street,,,
6117376,False,primary,False,55.927,"LINESTRING (-76.9292631 38.9395885, -76.9290551 38.9395707, -76.928805 38.9395585, -76.9286225 38.9395275)",4,Annapolis Road,MD 450,,
6117376,False,primary,True,100.247,"LINESTRING (-76.9292631 38.9395885, -76.9295739 38.9396057, -76.9298566 38.9396016, -76.9304206 38.9395792)",4,Annapolis Road,MD 450,,
1207773785,True,residential,False,48.904,"LINESTRING (-76.9292631 38.9395885, -76.9291962 38.9397026, -76.9292067 38.9400169)",,53rd Avenue,,,
6116632,False,unclassified,False,103.461,"LINESTRING (-76.938155 38.942088, -76.9380315 38.9421259, -76.9370421 38.9424293)",,Varnum Street,,,
"[6140832, 6120495]",False,unclassified,False,143.255,"LINESTRING (-76.938155 38.942088, -76.93806 38.942724, -76.938047 38.942766, -76.93802 38.942793, -76.937992 38.94281, -76.9379491 38.9428288, -76.937926 38.942839, -76.937707 38.942901, -76.9373396 38.9430011)",,"['Webster Street', '47th Street']",,,
6120495,False,unclassified,True,84.366,"LINESTRING (-76.938155 38.942088, -76.938183 38.94193, -76.9381995 38.9418445, -76.938226 38.941707, -76.938261 38.941487, -76.938284 38.941336)",,47th Street,,,
6116632,False,unclassified,False,134.502,"LINESTRING (-76.9370421 38.9424293, -76.9368011 38.9425033, -76.9355954 38.9428732)",,Varnum Street,,,
6116632,False,unclassified,True,103.461,"LINESTRING (-76.9370421 38.9424293, -76.9380315 38.9421259, -76.938155 38.942088)",,Varnum Street,,,
6135749,False,unclassified,False,68.59,"LINESTRING (-76.9370421 38.9424293, -76.9372754 38.9428777, -76.9373396 38.9430011)",,48th Street,,,
6135749,False,unclassified,True,73.568,"LINESTRING (-76.9370421 38.9424293, -76.9369743 38.942299, -76.9368091 38.9419814, -76.936723 38.941816)",,48th Street,,,
6143725,False,residential,True,74.776,"LINESTRING (-76.9313646 38.9432492, -76.93134 38.942577)",,51st Street,,,
131947883,False,primary,True,201.966,"LINESTRING (-76.9361606 38.9393231, -76.9361558 38.9392189, -76.9361515 38.9391272, -76.936151 38.939116, -76.9361395 38.9389931, -76.936134 38.938934, -76.9361274 38.9388747, -76.9361144 38.938759, -76.936104 38.938666, -76.936088 38.93837, -76.936055 38.938033, -76.9360488 38.9378988, -76.936042 38.937752, -76.936034 38.937645, -76.936029 38.937578, -76.936021 38.9375396, -76.936015 38.937511)",2,48th Street,,,
"[708340437, 131947885, 708340438]",False,primary,False,98.204,"LINESTRING (-76.9361606 38.9393231, -76.9361711 38.9394456, -76.936181 38.939562, -76.9361816 38.9395954, -76.936184 38.939741, -76.936197 38.939981, -76.9362038 38.9400824, -76.936206 38.940116, -76.9362135 38.9401826, -76.936216 38.940205)",2,48th Street,,,
708340435,False,primary,False,157.50799999999998,"LINESTRING (-76.9361606 38.9393231, -76.9360259 38.9393297, -76.9358718 38.9393372, -76.9358434 38.9393386, -76.935604 38.9393502, -76.9353407 38.939363, -76.9352922 38.9393654, -76.9351008 38.9393693, -76.9349863 38.9393717, -76.9345516 38.9393916, -76.9343424 38.9394012)",4,Annapolis Road,MD 450,,
708340435,False,primary,True,159.095,"LINESTRING (-76.9361606 38.9393231, -76.9362906 38.9393185, -76.9366175 38.9393069, -76.9366898 38.9393043, -76.9374884 38.939276, -76.9379964 38.9392384)",4,Annapolis Road,MD 450,,
6117376,False,primary,False,203.896,"LINESTRING (-76.9343424 38.9394012, -76.9341181 38.9394092, -76.9337471 38.939422, -76.9335476 38.9394338, -76.9333623 38.9394447, -76.9327565 38.9394786, -76.9319889 38.9395045)",4,Annapolis Road,MD 450,,
6125183,False,tertiary,True,181.42900000000003,"LINESTRING (-76.9343424 38.9394012, -76.9343422 38.9395251, -76.934342 38.93969, -76.9343596 38.939934, -76.9343737 38.9401298, -76.934387 38.940314, -76.9343911 38.9404434, -76.934393 38.940503, -76.934386 38.940674, -76.93436 38.940815, -76.934321 38.940948, -76.934294 38.941024)",,Edmonston Road,,,
708340435,False,primary,True,157.50800000000004,"LINESTRING (-76.9343424 38.9394012, -76.9345516 38.9393916, -76.9349863 38.9393717, -76.9351008 38.9393693, -76.9352922 38.9393654, -76.9353407 38.939363, -76.935604 38.9393502, -76.9358434 38.9393386, -76.9358718 38.9393372, -76.9360259 38.9393297, -76.9361606 38.9393231)",4,Annapolis Road,MD 450,,
6117376,False,primary,False,48.709,"LINESTRING (-76.9286225 38.9395275, -76.928455 38.9394869, -76.9282455 38.9394336, -76.928087 38.9393919)",4,Annapolis Road,MD 450,,
6117376,False,primary,True,55.92699999999999,"LINESTRING (-76.9286225 38.9395275, -76.928805 38.9395585, -76.9290551 38.9395707, -76.9292631 38.9395885)",4,Annapolis Road,MD 450,,
