osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,ref
"[1125075336, 5588499]",False,North California Street,residential,25 mph,False,166.999,3,"LINESTRING (-111.8440311 33.3046185, -111.8440282 33.3051467, -111.8440251 33.3056995, -111.8440119 33.3057339, -111.844008 33.306028, -111.844007 33.3061186)",
1050950765,False,West Buffalo Street,residential,25 mph,False,115.28299999999999,,"LINESTRING (-111.8440311 33.3046185, -111.8451808 33.3046128, -111.8452715 33.3046158)",
1050950765,False,West Buffalo Street,residential,25 mph,True,122.93299999999999,,"LINESTRING (-111.8440311 33.3046185, -111.8430621 33.3046136, -111.8427084 33.3046208)",
5590260,False,North Dakota Street,residential,25 mph,False,162.21599999999998,,"LINESTRING (-111.8452715 33.3046158, -111.8452618 33.3050146, -111.8452619 33.3050838, -111.8452556 33.3055297, -111.8452549 33.3056574, -111.8452534 33.3057044, -111.8452503 33.3059242, -111.8452499 33.3059654, -111.8452498 33.3060745)",
121875599,False,North Dakota Street,residential,25 mph,False,138.613,,"LINESTRING (-111.8452715 33.3046158, -111.8452739 33.3045412, -111.8452724 33.3045181, -111.8452759 33.3044019, -111.8452815 33.3042144, -111.8452882 33.3039623, -111.8452937 33.3035597, -111.8452979 33.3033695)",
1050950765,False,West Buffalo Street,residential,25 mph,True,115.28299999999999,,"LINESTRING (-111.8452715 33.3046158, -111.8451808 33.3046128, -111.8440311 33.3046185)",
5658531,False,North Nebraska Street,residential,25 mph,True,8.362,,"LINESTRING (-111.8464657 33.3080185, -111.846461 33.3079434)",
5658531,False,North Nebraska Street,residential,25 mph,False,96.52000000000001,,"LINESTRING (-111.8464657 33.3080185, -111.8464703 33.3084884, -111.8464742 33.3088865)",
5655497,False,West Buffalo Street,residential,25 mph,False,11.394,,"LINESTRING (-111.841383 33.3046416, -111.8415043 33.3046267)",
"[5595345, 436932483, 436932491]",True,North Arizona Avenue,primary,,False,168.147,"['4', '2']","LINESTRING (-111.841383 33.3046416, -111.8413829 33.3047352, -111.8413926 33.305073, -111.8413983 33.3052236, -111.8414093 33.3054526, -111.8414117 33.3054749, -111.8414133 33.3056026, -111.8414126 33.3059902, -111.841405 33.3061532)",AZ 87
"[1125075338, 5620167]",False,East Buffalo Street,residential,25 mph,False,119.482,4,"LINESTRING (-111.841383 33.3046416, -111.8413032 33.3046406, -111.8409112 33.3046383, -111.840828 33.3046337, -111.8406945 33.3046242, -111.840098 33.3046252)",
5677475,False,East Detroit Street,residential,25 mph,False,124.58500000000001,,"LINESTRING (-111.8414477 33.3079683, -111.8412581 33.3079694, -111.8412196 33.3079697, -111.8409041 33.3079716, -111.8407561 33.3079724, -111.8401071 33.3079763)",
"[436932473, 436932485]",False,North Arizona Avenue,primary,,True,45.578,"['4', '5']","LINESTRING (-111.8414477 33.3079683, -111.8414601 33.3077247, -111.8414691 33.3075588)",AZ 87
"[524018360, 529654076, 436932480, 436932472]",False,North Arizona Avenue,primary,,False,201.817,"['4', '5', '6']","LINESTRING (-111.8414477 33.3079683, -111.8414513 33.3082149, -111.8414545 33.3083971, -111.841457 33.3085445, -111.8414609 33.3087679, -111.8414654 33.3090006, -111.8414663 33.3090733, -111.8414703 33.3092845, -111.8414724 33.3094022, -111.8414779 33.3097234, -111.841478 33.3097831)",AZ 87
"[436932472, 529654076, 436932480, 524018360]",False,North Arizona Avenue,primary,,True,201.817,"['4', '5', '6']","LINESTRING (-111.841478 33.3097831, -111.8414779 33.3097234, -111.8414724 33.3094022, -111.8414703 33.3092845, -111.8414663 33.3090733, -111.8414654 33.3090006, -111.8414609 33.3087679, -111.841457 33.3085445, -111.8414545 33.3083971, -111.8414513 33.3082149, -111.8414477 33.3079683)",AZ 87
"[512670365, 436932486, 436932487]",False,North Arizona Avenue,primary,,False,69.386,"['4', '6']","LINESTRING (-111.841478 33.3097831, -111.8414786 33.3098638, -111.841478 33.3100005, -111.8414789 33.310161, -111.841478 33.3102498, -111.8414789 33.3103056, -111.8414789 33.3104071)",AZ 87
"[533523922, 537396229, 533524669]",False,East Erie Street,tertiary,,False,123.97300000000001,"['3', '2']","LINESTRING (-111.841478 33.3097831, -111.8413108 33.3097835, -111.8410415 33.3097842, -111.8409665 33.3097844, -111.8407773 33.3097849, -111.840144 33.3097935)",
"[5678983, 537415335]",False,West Erie Street,tertiary,25 mph,False,140.03199999999998,3,"LINESTRING (-111.841478 33.3097831, -111.8416398 33.3097811, -111.8419531 33.3097771, -111.8420454 33.3097759, -111.8421439 33.3097904, -111.8421913 33.3097974, -111.8423203 33.3098352, -111.842363 33.3098477, -111.8424917 33.3099266, -111.8427921 33.3102063)",
5603429,False,West Hulet Drive,residential,25 mph,False,127.729,,"LINESTRING (-111.8414789 33.3104071, -111.8416715 33.3104055, -111.8417142 33.3104051, -111.841994 33.3104027, -111.8421826 33.3104011, -111.8423115 33.3104, -111.842466 33.3103713, -111.8425541 33.3103385, -111.8426204 33.3103139, -111.8427921 33.3102063)",
"[512670365, 436932486, 436932487]",False,North Arizona Avenue,primary,,True,69.38600000000001,"['4', '6']","LINESTRING (-111.8414789 33.3104071, -111.8414789 33.3103056, -111.841478 33.3102498, -111.8414789 33.310161, -111.841478 33.3100005, -111.8414786 33.3098638, -111.841478 33.3097831)",AZ 87
544507388,False,East Boston Street,residential,25 mph,False,10.721,2,"LINESTRING (-111.8415363 33.3023234, -111.841421 33.3023202)",
597588328,False,West Boston Street,residential,25 mph,False,114.252,,"LINESTRING (-111.8440721 33.3023018, -111.8453014 33.302291)",
5617741,False,South California Street,residential,25 mph,True,120.493,2,"LINESTRING (-111.8440721 33.3023018, -111.8440585 33.3028523, -111.8440575 33.3033853)",
597588328,False,West Boston Street,residential,25 mph,True,114.252,,"LINESTRING (-111.8453014 33.302291, -111.8440721 33.3023018)",
5681826,False,South Dakota Street,residential,25 mph,True,119.928,2,"LINESTRING (-111.8453014 33.302291, -111.8453049 33.3028459, -111.8452979 33.3033695)",
"[597588328, 32911675, 5630157]",False,"['South Essex Street', 'West Commonwealth Avenue', 'West Boston Street']",residential,25 mph,"[False, True]",246.023,,"LINESTRING (-111.8453014 33.302291, -111.846009 33.3022873, -111.845996 33.3028336, -111.8459941 33.3032791, -111.8459762 33.3033302, -111.8458921 33.303367, -111.8452979 33.3033695)",
275874262,False,North Washington Street,residential,25 mph,True,202.093,,"LINESTRING (-111.840144 33.3097935, -111.8401071 33.3079763)",
"[533523922, 537396229, 533524669]",False,East Erie Street,tertiary,,True,123.97300000000001,"['3', '2']","LINESTRING (-111.840144 33.3097935, -111.8407773 33.3097849, -111.8409665 33.3097844, -111.8410415 33.3097842, -111.8413108 33.3097835, -111.841478 33.3097831)",
"[533524670, 533524671]",False,East Erie Street,tertiary,,False,122.25800000000001,2,"LINESTRING (-111.840144 33.3097935, -111.8398566 33.3097925, -111.8394676 33.3097912, -111.8388284 33.3097955)",
5655828,False,North Colorado Street,residential,25 mph,True,201.422,,"LINESTRING (-111.8388284 33.3097955, -111.8388159 33.3089104, -111.8388031 33.3079842)",
"[533523921, 5600725]",False,East Erie Street,tertiary,,False,106.821,2,"LINESTRING (-111.8388284 33.3097955, -111.8382456 33.3097979, -111.8381574 33.3097983, -111.8376789 33.3098003)",
"[533524670, 533524671]",False,East Erie Street,tertiary,,True,122.25800000000001,2,"LINESTRING (-111.8388284 33.3097955, -111.8394676 33.3097912, -111.8398566 33.3097925, -111.840144 33.3097935)",
597591816,False,East Erie Street,tertiary,,False,15.947,2,"LINESTRING (-111.8376789 33.3098003, -111.8375073 33.309801)",
"[533523921, 5600725]",False,East Erie Street,tertiary,,True,106.821,2,"LINESTRING (-111.8376789 33.3098003, -111.8381574 33.3097983, -111.8382456 33.3097979, -111.8388284 33.3097955)",
597591816,False,East Erie Street,tertiary,,True,15.947,2,"LINESTRING (-111.8375073 33.309801, -111.8376789 33.3098003)",
5604638,False,North Delaware Street,residential,25 mph,True,201.156,,"LINESTRING (-111.8375073 33.309801, -111.837492 33.3087281, -111.837481 33.3079921)",
597591817,False,East Erie Street,tertiary,,False,94.34100000000001,2,"LINESTRING (-111.8375073 33.309801, -111.8372755 33.309802, -111.8371147 33.3098027, -111.836949 33.3098033, -111.8364921 33.3098052)",
"[436906368, 436906369, 436906362]",False,East Chandler Boulevard,secondary,45 mph,True,122.09099999999998,5,"LINESTRING (-111.837464 33.3061769, -111.837547 33.3061775, -111.8377606 33.306179, -111.838042 33.3061801, -111.838107 33.3061804, -111.8383192 33.3061812, -111.8387777 33.3061874)",
"[436906377, 436906375]",False,East Chandler Boulevard,secondary,45 mph,False,150.813,5,"LINESTRING (-111.837464 33.3061769, -111.8373842 33.3061782, -111.837088 33.3061791, -111.836842 33.3061806, -111.8364652 33.306183, -111.8358412 33.3061876)",
"[5604638, 1122193231]",False,North Delaware Street,residential,25 mph,False,201.847,3,"LINESTRING (-111.837464 33.3061769, -111.8374644 33.3062931, -111.8374668 33.3065745, -111.8374745 33.3072958, -111.837481 33.3079921)",
"[1122193230, 1122193231]",False,North Delaware Street,residential,25 mph,True,172.048,3,"LINESTRING (-111.837464 33.3061769, -111.8374644 33.3060649, -111.8374669 33.3058377, -111.8374669 33.3057576, -111.8374699 33.305568, -111.8374762 33.3050093, -111.8374795 33.3047126, -111.83748 33.3046297)",
"[436906377, 436906375]",False,East Chandler Boulevard,secondary,45 mph,True,150.81300000000002,5,"LINESTRING (-111.8358412 33.3061876, -111.8364652 33.306183, -111.836842 33.3061806, -111.837088 33.3061791, -111.8373842 33.3061782, -111.837464 33.3061769)",
5603429,False,West Hulet Drive,residential,25 mph,True,127.729,,"LINESTRING (-111.8427921 33.3102063, -111.8426204 33.3103139, -111.8425541 33.3103385, -111.842466 33.3103713, -111.8423115 33.3104, -111.8421826 33.3104011, -111.841994 33.3104027, -111.8417142 33.3104051, -111.8416715 33.3104055, -111.8414789 33.3104071)",
"[537415335, 5678983]",False,West Erie Street,tertiary,25 mph,True,140.03199999999998,3,"LINESTRING (-111.8427921 33.3102063, -111.8424917 33.3099266, -111.842363 33.3098477, -111.8423203 33.3098352, -111.8421913 33.3097974, -111.8421439 33.3097904, -111.8420454 33.3097759, -111.8419531 33.3097771, -111.8416398 33.3097811, -111.841478 33.3097831)",
5658531,False,North Nebraska Street,residential,25 mph,False,98.133,,"LINESTRING (-111.8464742 33.3088865, -111.8464786 33.3093283, -111.8464788 33.3093503, -111.8464829 33.309769)",
5658531,False,North Nebraska Street,residential,25 mph,True,96.52000000000001,,"LINESTRING (-111.8464742 33.3088865, -111.8464703 33.3084884, -111.8464657 33.3080185)",
32992189,False,East Commonwealth Avenue,residential,25 mph,True,90.863,,"LINESTRING (-111.8375052 33.30339, -111.8371487 33.3033912, -111.837064 33.3033915, -111.837007 33.3033917, -111.8367526 33.3033927, -111.8365275 33.3033936)",
402978899,False,South Delaware Street,residential,25 mph,False,120.47,2,"LINESTRING (-111.8375052 33.30339, -111.8375146 33.3029995, -111.8375235 33.3023067)",
1122193230,False,North Delaware Street,residential,25 mph,False,137.87,,"LINESTRING (-111.8375052 33.30339, -111.8375006 33.3035996, -111.8375003 33.3036845, -111.8374939 33.3040925, -111.8374838 33.3044619, -111.83748 33.3046297)",
5604638,False,North Delaware Street,residential,25 mph,False,201.156,,"LINESTRING (-111.837481 33.3079921, -111.837492 33.3087281, -111.8375073 33.309801)",
"[5604638, 1122193231]",False,North Delaware Street,residential,25 mph,True,201.84699999999998,3,"LINESTRING (-111.837481 33.3079921, -111.8374745 33.3072958, -111.8374668 33.3065745, -111.8374644 33.3062931, -111.837464 33.3061769)",
5677475,False,East Detroit Street,residential,25 mph,True,122.86500000000001,,"LINESTRING (-111.837481 33.3079921, -111.8381321 33.3079882, -111.8388031 33.3079842)",
5604684,False,South San Marcos Place,residential,25 mph,False,120.071,,"LINESTRING (-111.8420705 33.3034043, -111.8420727 33.3033093, -111.8420737 33.3030057, -111.8420738 33.3029661, -111.8420753 33.302508, -111.8420754 33.3024763, -111.8420756 33.3024099, -111.842076 33.3023245)",
5620861,False,North San Marcos Place,residential,25 mph,False,135.757,,"LINESTRING (-111.8420705 33.3034043, -111.8420637 33.3038033, -111.8420496 33.304552, -111.842046 33.304625)",
5630157,False,West Commonwealth Avenue,residential,25 mph,False,184.68099999999998,,"LINESTRING (-111.8420705 33.3034043, -111.8421517 33.3034031, -111.842905 33.303402, -111.8433842 33.3033906, -111.8440575 33.3033853)",
683816586,False,North Oregon Street,unclassified,25 mph,False,178.136,,"LINESTRING (-111.8427084 33.3046208, -111.8427035 33.3049237, -111.842701 33.3050875, -111.8426921 33.3056205, -111.8426987 33.3056694, -111.842717 33.3057105, -111.8428691 33.3057759, -111.8428717 33.3061421)",
1050950765,False,West Buffalo Street,residential,25 mph,False,122.93299999999999,,"LINESTRING (-111.8427084 33.3046208, -111.8430621 33.3046136, -111.8440311 33.3046185)",
1050950765,False,West Buffalo Street,residential,25 mph,True,61.58,,"LINESTRING (-111.8427084 33.3046208, -111.842617 33.3046187, -111.842338 33.3046182, -111.842137 33.3046201, -111.842046 33.304625)",
5630157,False,West Commonwealth Avenue,residential,25 mph,False,115.289,,"LINESTRING (-111.8440575 33.3033853, -111.8452979 33.3033695)",
5617741,False,South California Street,residential,25 mph,False,120.493,2,"LINESTRING (-111.8440575 33.3033853, -111.8440585 33.3028523, -111.8440721 33.3023018)",
5630157,False,West Commonwealth Avenue,residential,25 mph,True,184.681,,"LINESTRING (-111.8440575 33.3033853, -111.8433842 33.3033906, -111.842905 33.303402, -111.8421517 33.3034031, -111.8420705 33.3034043)",
5620861,False,North San Marcos Place,residential,25 mph,True,135.757,,"LINESTRING (-111.842046 33.304625, -111.8420496 33.304552, -111.8420637 33.3038033, -111.8420705 33.3034043)",
1050950765,False,West Buffalo Street,residential,25 mph,False,61.58,,"LINESTRING (-111.842046 33.304625, -111.842137 33.3046201, -111.842338 33.3046182, -111.842617 33.3046187, -111.8427084 33.3046208)",
1050950765,False,West Buffalo Street,residential,25 mph,True,50.342,,"LINESTRING (-111.842046 33.304625, -111.8415891 33.3046264, -111.8415043 33.3046267)",
5630157,False,West Commonwealth Avenue,residential,25 mph,True,115.289,,"LINESTRING (-111.8452979 33.3033695, -111.8440575 33.3033853)",
"[597588328, 32911675, 5630157]",False,"['South Essex Street', 'West Commonwealth Avenue', 'West Boston Street']",residential,25 mph,"[False, True]",246.023,,"LINESTRING (-111.8452979 33.3033695, -111.8458921 33.303367, -111.8459762 33.3033302, -111.8459941 33.3032791, -111.845996 33.3028336, -111.846009 33.3022873, -111.8453014 33.302291)",
5681826,False,South Dakota Street,residential,25 mph,False,119.928,2,"LINESTRING (-111.8452979 33.3033695, -111.8453049 33.3028459, -111.8453014 33.302291)",
121875599,False,North Dakota Street,residential,25 mph,True,138.613,,"LINESTRING (-111.8452979 33.3033695, -111.8452937 33.3035597, -111.8452882 33.3039623, -111.8452815 33.3042144, -111.8452759 33.3044019, -111.8452724 33.3045181, -111.8452739 33.3045412, -111.8452715 33.3046158)",
275874262,False,North Washington Street,residential,25 mph,False,202.093,,"LINESTRING (-111.8401071 33.3079763, -111.840144 33.3097935)",
5677475,False,East Detroit Street,residential,25 mph,False,121.18299999999999,,"LINESTRING (-111.8401071 33.3079763, -111.8394431 33.3079803, -111.8388031 33.3079842)",
5677475,False,East Detroit Street,residential,25 mph,True,124.58500000000001,,"LINESTRING (-111.8401071 33.3079763, -111.8407561 33.3079724, -111.8409041 33.3079716, -111.8412196 33.3079697, -111.8412581 33.3079694, -111.8414477 33.3079683)",
"[1122199440, 1222501924]",True,North Washington Street,residential,25 mph,False,187.04600000000002,,"LINESTRING (-111.8401071 33.3079763, -111.8400965 33.3064598, -111.8401482 33.3063973, -111.8401875 33.3063139)",
5655828,False,North Colorado Street,residential,25 mph,False,201.422,,"LINESTRING (-111.8388031 33.3079842, -111.8388159 33.3089104, -111.8388284 33.3097955)",
5655828,False,North Colorado Street,residential,25 mph,True,199.809,,"LINESTRING (-111.8388031 33.3079842, -111.8387793 33.3063468, -111.8387787 33.306307, -111.8387777 33.3061874)",
5677475,False,East Detroit Street,residential,25 mph,False,122.86500000000001,,"LINESTRING (-111.8388031 33.3079842, -111.8381321 33.3079882, -111.837481 33.3079921)",
5677475,False,East Detroit Street,residential,25 mph,True,121.18299999999999,,"LINESTRING (-111.8388031 33.3079842, -111.8394431 33.3079803, -111.8401071 33.3079763)",
5658531,False,North Nebraska Street,residential,25 mph,False,91.349,,"LINESTRING (-111.8464571 33.3071219, -111.846462 33.3076363, -111.846461 33.3079434)",
5658531,False,North Nebraska Street,residential,25 mph,True,106.578,,"LINESTRING (-111.8464571 33.3071219, -111.8464496 33.3066636, -111.8464471 33.306542, -111.8464433 33.3062586, -111.8464429 33.3062305, -111.8464424 33.3061635)",
5658531,False,North Nebraska Street,residential,25 mph,True,98.133,,"LINESTRING (-111.8464829 33.309769, -111.8464788 33.3093503, -111.8464786 33.3093283, -111.8464742 33.3088865)",
537414879,False,West Erie Street,tertiary,,True,50.739000000000004,2,"LINESTRING (-111.8464829 33.309769, -111.8464122 33.3097693, -111.8461896 33.3097701, -111.8459369 33.309771)",
"[5691202, 402978887]",False,East Boston Street,unclassified,25 mph,True,242.442,2,"LINESTRING (-111.8375235 33.3023067, -111.838064 33.3023086, -111.8380948 33.3023089, -111.8386624 33.3023085, -111.838762 33.3023084, -111.8388236 33.3023084, -111.8391412 33.3023096, -111.8394254 33.3023107, -111.8401322 33.3023107)",
402978899,False,South Delaware Street,residential,25 mph,True,120.47,2,"LINESTRING (-111.8375235 33.3023067, -111.8375146 33.3029995, -111.8375052 33.30339)",
28882215,False,East Detroit Street,residential,25 mph,True,40.61,,"LINESTRING (-111.836492 33.3079979, -111.836929 33.3079971)",
5666859,False,North Nevada Street,residential,25 mph,False,200.96200000000002,,"LINESTRING (-111.836492 33.3079979, -111.836492 33.3084024, -111.8364921 33.3098052)",
32992189,False,East Commonwealth Avenue,residential,25 mph,False,90.863,,"LINESTRING (-111.8365275 33.3033936, -111.8367526 33.3033927, -111.837007 33.3033917, -111.837064 33.3033915, -111.8371487 33.3033912, -111.8375052 33.30339)",
"[5691202, 402978887]",False,East Boston Street,unclassified,25 mph,False,242.44199999999998,2,"LINESTRING (-111.8401322 33.3023107, -111.8394254 33.3023107, -111.8391412 33.3023096, -111.8388236 33.3023084, -111.838762 33.3023084, -111.8386624 33.3023085, -111.8380948 33.3023089, -111.838064 33.3023086, -111.8375235 33.3023067)",
5691202,False,East Boston Street,unclassified,25 mph,True,119.78099999999999,2,"LINESTRING (-111.8401322 33.3023107, -111.8403003 33.3023114, -111.8407784 33.3023135, -111.8408653 33.3023144, -111.8409521 33.3023153, -111.841337 33.3023193, -111.841421 33.3023202)",
28882215,False,East Detroit Street,residential,25 mph,False,40.61,,"LINESTRING (-111.836929 33.3079971, -111.836492 33.3079979)",
5595041,False,West Detroit Street,residential,25 mph,False,51.7,,"LINESTRING (-111.846461 33.3079434, -111.8459047 33.307949)",
5658531,False,North Nebraska Street,residential,25 mph,False,8.362,,"LINESTRING (-111.846461 33.3079434, -111.8464657 33.3080185)",
5658531,False,North Nebraska Street,residential,25 mph,True,91.349,,"LINESTRING (-111.846461 33.3079434, -111.846462 33.3076363, -111.8464571 33.3071219)",
537414879,False,West Erie Street,tertiary,,False,50.739,2,"LINESTRING (-111.8459369 33.309771, -111.8461896 33.3097701, -111.8464122 33.3097693, -111.8464829 33.309769)",
5655497,False,West Buffalo Street,residential,25 mph,True,11.394,,"LINESTRING (-111.8415043 33.3046267, -111.841383 33.3046416)",
"[402978898, 158716101, 436929279]",True,"['North Arizona Avenue', 'South Arizona Avenue']",primary,,False,256.13800000000003,"['3', '2']","LINESTRING (-111.8415043 33.3046267, -111.8415057 33.3045465, -111.8415233 33.3034605, -111.8415273 33.3026483, -111.841534 33.3023984, -111.8415363 33.3023234)",AZ 87
1050950765,False,West Buffalo Street,residential,25 mph,False,50.342,,"LINESTRING (-111.8415043 33.3046267, -111.8415891 33.3046264, -111.842046 33.304625)",
"[444709209, 436932492, 436932479]",True,North Arizona Avenue,primary,,False,140.70600000000002,"['4', '3', '2']","LINESTRING (-111.8414691 33.3075588, -111.8415076 33.3074802, -111.8415204 33.3074523, -111.8415483 33.3070962, -111.8415625 33.306914, -111.8415627 33.3064599, -111.841559 33.3063029)",AZ 87
"[436932473, 436932485]",False,North Arizona Avenue,primary,,False,45.578,"['4', '5']","LINESTRING (-111.8414691 33.3075588, -111.8414601 33.3077247, -111.8414477 33.3079683)",AZ 87
544507388,False,East Boston Street,residential,25 mph,True,10.721,2,"LINESTRING (-111.841421 33.3023202, -111.8415363 33.3023234)",
5691202,False,East Boston Street,unclassified,25 mph,False,119.781,2,"LINESTRING (-111.841421 33.3023202, -111.841337 33.3023193, -111.8409521 33.3023153, -111.8408653 33.3023144, -111.8407784 33.3023135, -111.8403003 33.3023114, -111.8401322 33.3023107)",
"[436929277, 436932470, 436932495]",True,"['North Arizona Avenue', 'South Arizona Avenue']",primary,30 mph,False,258.155,"['3', '2']","LINESTRING (-111.841421 33.3023202, -111.841419 33.3024002, -111.8413984 33.303456, -111.8413922 33.304094, -111.8413848 33.3045458, -111.841383 33.3046416)",AZ 87
5655828,False,North Colorado Street,residential,25 mph,False,199.809,,"LINESTRING (-111.8387777 33.3061874, -111.8387787 33.306307, -111.8387793 33.3063468, -111.8388031 33.3079842)",
5655828,False,North Colorado Street,residential,25 mph,True,173.456,,"LINESTRING (-111.8387777 33.3061874, -111.8387772 33.3061168, -111.8387765 33.306042, -111.8387763 33.3060096, -111.8387742 33.3056281, -111.8387698 33.304889, -111.838768 33.3046275)",
