osmid,highway,oneway,reversed,length,name,geometry,maxspeed,access,tunnel
1006580131,residential,False,False,66.196,Southeast 3rd Street,"LINESTRING (-94.2063753 36.36956, -94.205636 36.369565)",25 mph,,
12713611,residential,False,True,128.986,Southeast B Street,"LINESTRING (-94.206435 36.368401, -94.2063753 36.36956)",,,
12744542,residential,False,False,68.84,Southeast 4th Street,"LINESTRING (-94.206435 36.368401, -94.2056664 36.3683852)",,,
164555713,secondary,False,False,64.321,East Central Avenue,"LINESTRING (-94.2068008 36.3723204, -94.2075191 36.3723306)",25 mph,,
12713617,residential,False,False,97.893,Southeast B Street,"LINESTRING (-94.2068008 36.3723204, -94.2068053 36.372258, -94.2068067 36.3722323, -94.2068271 36.3719546, -94.2068588 36.3715131, -94.2068639 36.3714415)",,,
"[96849544, 164555713, 1264839793]",secondary,False,True,313.377,East Central Avenue,"LINESTRING (-94.2068008 36.3723204, -94.2064275 36.3723167, -94.2060359 36.3723119, -94.2057053 36.3723078, -94.2054051 36.372299, -94.2052325 36.3722858, -94.205033 36.3722528, -94.2048943 36.3722251, -94.2046919 36.3721746, -94.2043989 36.3720757, -94.2041132 36.371978, -94.2038339 36.3719212, -94.203546 36.371882, -94.2033821 36.3718749)",25 mph,,
12724371,tertiary,False,False,51.724,Southeast 2nd Street,"LINESTRING (-94.2068639 36.3714415, -94.2062862 36.3714434)",,,
12724371,tertiary,False,True,61.487,Southeast 2nd Street,"LINESTRING (-94.2068639 36.3714415, -94.2075503 36.3714592)",,,
12713617,residential,False,True,97.893,Southeast B Street,"LINESTRING (-94.2068639 36.3714415, -94.2068588 36.3715131, -94.2068271 36.3719546, -94.2068067 36.3722323, -94.2068053 36.372258, -94.2068008 36.3723204)",,,
12718724,residential,False,False,207.90200000000002,Southwest B Street,"LINESTRING (-94.2114237 36.3714892, -94.2114228 36.3711545, -94.211429 36.3708202, -94.2114505 36.3704754, -94.21146 36.36962)",,,
779012349,tertiary,False,True,59.455999999999996,Southwest 2nd Street,"LINESTRING (-94.2114237 36.3714892, -94.2113607 36.3714885, -94.2107597 36.3714813)",,,
"[1152962804, 912497117]",residential,False,False,106.205,Southwest 2nd Street,"LINESTRING (-94.2114237 36.3714892, -94.2119346 36.3714983, -94.2126095 36.3715141)",,,
12718724,residential,False,False,93.683,Southwest B Street,"LINESTRING (-94.21146 36.36962, -94.2114649 36.3687775)",,,
12754708,residential,False,False,107.074,Southwest 3rd Street,"LINESTRING (-94.21146 36.36962, -94.212655 36.369657)",,,
12718724,residential,False,True,207.902,Southwest B Street,"LINESTRING (-94.21146 36.36962, -94.2114505 36.3704754, -94.211429 36.3708202, -94.2114228 36.3711545, -94.2114237 36.3714892)",,,
12754708,residential,False,True,107.036,Southwest 3rd Street,"LINESTRING (-94.21146 36.36962, -94.2110512 36.3696199, -94.2106593 36.3696199, -94.2103393 36.3696174, -94.2102646 36.3696154)",,,
12722841,residential,False,False,112.566,Southeast 3rd Street,"LINESTRING (-94.208894 36.36959, -94.207637 36.369571)",25 mph,,
773714127,tertiary,False,True,129.009,South Main Street,"LINESTRING (-94.208894 36.36959, -94.2088917 36.3696787, -94.2088698 36.3705274, -94.208869 36.37075)",25 mph,,
12722841,residential,False,False,112.973,Southeast 3rd Street,"LINESTRING (-94.207637 36.369571, -94.2063753 36.36956)",25 mph,,
12722841,residential,False,True,112.566,Southeast 3rd Street,"LINESTRING (-94.207637 36.369571, -94.208894 36.36959)",25 mph,,
12730417,residential,False,True,209.937,Southeast A Street,"LINESTRING (-94.207637 36.369571, -94.2076394 36.3705483, -94.2076416 36.371459)",,,
12723604,tertiary,False,False,131.216,Southeast C Street,"LINESTRING (-94.205636 36.369565, -94.2056664 36.3683852)",25 mph,,
775146093,residential,False,False,116.426,Southeast 3rd Street,"LINESTRING (-94.205636 36.369565, -94.204336 36.369541)",25 mph,no,
1006580131,residential,False,True,66.196,Southeast 3rd Street,"LINESTRING (-94.205636 36.369565, -94.2063753 36.36956)",25 mph,,
775146093,residential,False,True,116.426,Southeast 3rd Street,"LINESTRING (-94.204336 36.369541, -94.205636 36.369565)",25 mph,no,
949887761,residential,False,False,131.257,Southeast D Street,"LINESTRING (-94.204336 36.369541, -94.2043872 36.3683613)",,no,
12723604,tertiary,False,True,131.216,Southeast C Street,"LINESTRING (-94.2056664 36.3683852, -94.205636 36.369565)",25 mph,,
12744542,residential,False,False,57.963,Southeast 4th Street,"LINESTRING (-94.2056664 36.3683852, -94.2050192 36.3683733)",,,
12744542,residential,False,True,68.84,Southeast 4th Street,"LINESTRING (-94.2056664 36.3683852, -94.206435 36.368401)",,,
12752822,tertiary,False,False,64.42,Southwest 2nd Street,"LINESTRING (-94.2088681 36.3714669, -94.2095876 36.3714701)",,,
773714127,tertiary,False,False,45.003,South Main Street,"LINESTRING (-94.2088681 36.3714669, -94.2088632 36.3710622)",25 mph,,
1006580129,tertiary,False,False,69.372,Southeast 2nd Street,"LINESTRING (-94.2088681 36.3714669, -94.2080933 36.3714619)",,,
773714127,tertiary,False,True,97.84,South Main Street,"LINESTRING (-94.2088681 36.3714669, -94.2088466 36.372289, -94.2088422 36.3723465)",25 mph,,
12724371,tertiary,False,False,40.443,Southeast 2nd Street,"LINESTRING (-94.2080933 36.3714619, -94.2076416 36.371459)",,,
1006580129,tertiary,False,True,69.372,Southeast 2nd Street,"LINESTRING (-94.2080933 36.3714619, -94.2088681 36.3714669)",,,
12730420,residential,False,True,97.905,Southeast A Street,"LINESTRING (-94.2080933 36.3714619, -94.2080884 36.371621, -94.208081 36.3718662, -94.2080683 36.3722814, -94.2080708 36.3723421)",,,
12724371,tertiary,False,False,8.174,Southeast 2nd Street,"LINESTRING (-94.2076416 36.371459, -94.2075503 36.3714592)",,,
12724371,tertiary,False,True,40.443,Southeast 2nd Street,"LINESTRING (-94.2076416 36.371459, -94.2080933 36.3714619)",,,
12730417,residential,False,False,209.937,Southeast A Street,"LINESTRING (-94.2076416 36.371459, -94.2076394 36.3705483, -94.207637 36.369571)",,,
164555721,residential,False,False,64.342,Northeast 3rd Street,"LINESTRING (-94.2087999 36.3750979, -94.2080815 36.3750818)",25 mph,,
947036330,residential,False,False,120.191,Northwest 3rd Street,"LINESTRING (-94.2087999 36.3750979, -94.2101423 36.3751101)",25 mph,,
774897261,tertiary,False,True,110.80799999999999,North Main Street,"LINESTRING (-94.2087999 36.3750979, -94.2088151 36.3745113, -94.2088257 36.3741016)",25 mph,,
12729708,residential,False,True,64.084,Northeast A Street,"LINESTRING (-94.2080815 36.3750818, -94.2080759 36.3745055)",,,
164555721,residential,False,True,64.342,Northeast 3rd Street,"LINESTRING (-94.2080815 36.3750818, -94.2087999 36.3750979)",25 mph,,
"[1006580128, 1006580126]",residential,False,False,119.20599999999999,Northeast 3rd Street,"LINESTRING (-94.2080815 36.3750818, -94.2079686 36.37508, -94.207474 36.3750721, -94.2074168 36.3750696, -94.2067507 36.3750496)",25 mph,,
947036328,residential,False,False,53.22,Northeast B Street,"LINESTRING (-94.2067507 36.3750496, -94.206746 36.3755282)",,,
947036329,residential,False,False,104.057,Northeast 3rd Street,"LINESTRING (-94.2067507 36.3750496, -94.2055887 36.3750295)",25 mph,,
947036332,residential,False,True,61.675,Northeast B Street,"LINESTRING (-94.2067507 36.3750496, -94.2067815 36.3744955)",,,
"[1006580128, 1006580126]",residential,False,True,119.206,Northeast 3rd Street,"LINESTRING (-94.2067507 36.3750496, -94.2074168 36.3750696, -94.207474 36.3750721, -94.2079686 36.37508, -94.2080815 36.3750818)",25 mph,,
12742474,residential,False,False,55.006,Northeast C Street,"LINESTRING (-94.2055887 36.3750295, -94.205559 36.3755236)",,,
947036329,residential,False,True,104.057,Northeast 3rd Street,"LINESTRING (-94.2055887 36.3750295, -94.2067507 36.3750496)",25 mph,,
"[12742474, 947036333]",residential,False,True,162.551,"['Northeast C Street', 'Northeast Blake Street']","LINESTRING (-94.2055887 36.3750295, -94.2056072 36.3745451, -94.2056655 36.3744823, -94.205888 36.3744779, -94.2067815 36.3744955)",,,
164555710,secondary,False,False,69.067,East Central Avenue,"LINESTRING (-94.2080708 36.3723421, -94.2088422 36.3723465)",25 mph,,
947036327,secondary,False,True,49.411,East Central Avenue,"LINESTRING (-94.2080708 36.3723421, -94.2075191 36.3723306)",25 mph,,
12729708,residential,False,False,67.302,Northeast A Street,"LINESTRING (-94.2080708 36.3723421, -94.2080744 36.3724113, -94.2080866 36.3728849, -94.2080861 36.3729472)",,,
12730420,residential,False,False,97.905,Southeast A Street,"LINESTRING (-94.2080708 36.3723421, -94.2080683 36.3722814, -94.208081 36.3718662, -94.2080884 36.371621, -94.2080933 36.3714619)",,,
12729708,residential,False,False,66.954,Northeast A Street,"LINESTRING (-94.2080861 36.3729472, -94.2080867 36.3730034, -94.208083 36.3734991, -94.208085 36.3735493)",,,
12729708,residential,False,True,67.30199999999999,Northeast A Street,"LINESTRING (-94.2080861 36.3729472, -94.2080866 36.3728849, -94.2080744 36.3724113, -94.2080708 36.3723421)",,,
1264815911,residential,False,False,45.665,Northeast 2nd Street,"LINESTRING (-94.2080861 36.3729472, -94.2080025 36.3729488, -94.2075762 36.3729568)",,,
1264815911,residential,False,True,66.384,Northeast 2nd Street,"LINESTRING (-94.2080861 36.3729472, -94.2081554 36.372948, -94.2087526 36.3729588, -94.2088274 36.3729594)",,,
12729708,residential,False,False,64.084,Northeast A Street,"LINESTRING (-94.2080759 36.3745055, -94.2080815 36.3750818)",,,
12729708,residential,False,True,55.309,Northeast A Street,"LINESTRING (-94.2080759 36.3745055, -94.2080788 36.3740081)",,,
12737970,residential,False,False,75.459,Northeast Blake Street,"LINESTRING (-94.2080759 36.3745055, -94.2079708 36.3745048, -94.2072331 36.3744993)",,,
779229080,secondary,False,True,274.023,West Central Avenue,"LINESTRING (-94.2137978 36.3723673, -94.2131368 36.3723672, -94.212899 36.3723671, -94.2119273 36.3723669, -94.2114316 36.3723651, -94.2113621 36.3723648, -94.2107372 36.3723625)",25 mph,,
1152962802,residential,False,False,91.484,Southwest D Street,"LINESTRING (-94.2137978 36.3723673, -94.2137952 36.3722943, -94.2137951 36.3715446)",,,
12730814,residential,False,False,209.149,Southwest D Street,"LINESTRING (-94.2137951 36.3715446, -94.213838 36.369664)",,,
1152962804,residential,False,True,106.205,Southwest 2nd Street,"LINESTRING (-94.2137951 36.3715446, -94.2126095 36.3715141)",,,
1152962802,residential,False,True,91.484,Southwest D Street,"LINESTRING (-94.2137951 36.3715446, -94.2137952 36.3722943, -94.2137978 36.3723673)",,,
12730814,residential,False,True,209.149,Southwest D Street,"LINESTRING (-94.213838 36.369664, -94.2137951 36.3715446)",,,
12754708,residential,False,True,105.923,Southwest 3rd Street,"LINESTRING (-94.213838 36.369664, -94.212655 36.369657)",,,
773687831,tertiary,False,True,68.164,North Main Street,"LINESTRING (-94.2088274 36.3729594, -94.2088293 36.3728948, -94.2088422 36.3723465)",25 mph,,
774897261,tertiary,False,False,65.643,North Main Street,"LINESTRING (-94.2088274 36.3729594, -94.2088356 36.3730322, -94.2088365 36.373295, -94.2088303 36.3735494)",25 mph,,
893581571,residential,False,False,60.732,Northwest 2nd Street,"LINESTRING (-94.2088274 36.3729594, -94.2089003 36.372965, -94.2095054 36.3729623)",,,
1264815911,residential,False,False,66.384,Northeast 2nd Street,"LINESTRING (-94.2088274 36.3729594, -94.2087526 36.3729588, -94.2081554 36.372948, -94.2080861 36.3729472)",,,
12732148,residential,False,False,84.357,Northwest 2nd Street,"LINESTRING (-94.2101918 36.3729733, -94.2102616 36.3729696, -94.2111336 36.3729864)",,,
893581570,residential,False,True,68.033,Northwest A Street,"LINESTRING (-94.2101918 36.3729733, -94.2101946 36.3729186, -94.2102101 36.372419, -94.2102124 36.3723617)",35 mph,,
893581571,residential,False,True,61.469,Northwest 2nd Street,"LINESTRING (-94.2101918 36.3729733, -94.2101231 36.3729707, -94.2095054 36.3729623)",,,
947036331,residential,False,False,57.766999999999996,Northwest A Street,"LINESTRING (-94.2101918 36.3729733, -94.2101908 36.3730189, -94.2101735 36.3734926)",35 mph,,
12733829,residential,False,False,58.581,Northwest B Street,"LINESTRING (-94.2113574 36.3751242, -94.2113382 36.3756508)",25 mph,,
12760098,residential,False,True,29.421,Northwest 3rd Street,"LINESTRING (-94.2113574 36.3751242, -94.2110288 36.3751215)",25 mph,,
12760098,residential,False,False,107.29599999999999,Northwest 3rd Street,"LINESTRING (-94.2113574 36.3751242, -94.2116694 36.3751325, -94.2125552 36.3751562)",25 mph,,
12733829,residential,False,True,55.185,Northwest B Street,"LINESTRING (-94.2113213 36.3761469, -94.2113382 36.3756508)",25 mph,,
12764179,residential,False,False,108.237,Northwest 4th Street,"LINESTRING (-94.2113213 36.3761469, -94.2125298 36.3761744)",,,
12764179,residential,False,True,108.161,Northwest 4th Street,"LINESTRING (-94.2113213 36.3761469, -94.210196 36.3761245, -94.2101138 36.3761189)",,,
12734907,secondary,False,False,63.045,West Central Avenue,"LINESTRING (-94.2088422 36.3723465, -94.2095463 36.3723543)",25 mph,,
164555710,secondary,False,True,69.067,East Central Avenue,"LINESTRING (-94.2088422 36.3723465, -94.2080708 36.3723421)",25 mph,,
773687831,tertiary,False,False,68.164,North Main Street,"LINESTRING (-94.2088422 36.3723465, -94.2088293 36.3728948, -94.2088274 36.3729594)",25 mph,,
773714127,tertiary,False,False,97.84,South Main Street,"LINESTRING (-94.2088422 36.3723465, -94.2088466 36.372289, -94.2088681 36.3714669)",25 mph,,
12734907,secondary,False,True,59.643,West Central Avenue,"LINESTRING (-94.2102124 36.3723617, -94.2101265 36.3723608, -94.2095463 36.3723543)",25 mph,,
12760893,residential,False,False,35.144999999999996,Southwest A Street,"LINESTRING (-94.2102124 36.3723617, -94.2102194 36.3722767, -94.2102272 36.3720459)",,,
779229080,secondary,False,False,46.986000000000004,West Central Avenue,"LINESTRING (-94.2102124 36.3723617, -94.2102871 36.3723618, -94.2107372 36.3723625)",25 mph,,
893581570,residential,False,False,68.033,Northwest A Street,"LINESTRING (-94.2102124 36.3723617, -94.2102101 36.372419, -94.2101946 36.3729186, -94.2101918 36.3729733)",35 mph,,
773714127,tertiary,False,True,34.719,South Main Street,"LINESTRING (-94.208869 36.37075, -94.2088632 36.3710622)",25 mph,,
12766418,residential,False,False,68.78,Southwest Henry Street,"LINESTRING (-94.208869 36.37075, -94.2094534 36.3707581, -94.209637 36.3707634)",,,
773714127,tertiary,False,False,129.009,South Main Street,"LINESTRING (-94.208869 36.37075, -94.2088698 36.3705274, -94.2088917 36.3696787, -94.208894 36.36959)",25 mph,,
947036332,residential,False,False,61.675,Northeast B Street,"LINESTRING (-94.2067815 36.3744955, -94.2067507 36.3750496)",,,
12737970,residential,False,True,40.434,Northeast Blake Street,"LINESTRING (-94.2067815 36.3744955, -94.2068678 36.3744966, -94.2072331 36.3744993)",,,
12765932,residential,False,True,90.625,Northeast B Street,"LINESTRING (-94.2067815 36.3744955, -94.2067803 36.3744367, -94.2067831 36.3736805)",,,
"[12742474, 947036333]",residential,False,False,162.55100000000002,"['Northeast C Street', 'Northeast Blake Street']","LINESTRING (-94.2067815 36.3744955, -94.205888 36.3744779, -94.2056655 36.3744823, -94.2056072 36.3745451, -94.2055887 36.3750295)",,,
12738885,residential,False,False,172.19400000000002,Old Whayne Road,"LINESTRING (-94.2044055 36.3729589, -94.2044382 36.3730028, -94.204587 36.373203, -94.204689 36.373422, -94.204768 36.373605, -94.204785 36.373712, -94.20468 36.373893, -94.204443 36.37413, -94.204226 36.374271)",,,
"[12761841, 1264815910]",residential,False,True,213.12699999999998,Northeast 2nd Street,"LINESTRING (-94.2044055 36.3729589, -94.2057684 36.3729618, -94.2060187 36.3729598, -94.2066306 36.3729677, -94.2067858 36.3729715)",,,
12738885,residential,False,True,172.19400000000005,Old Whayne Road,"LINESTRING (-94.204226 36.374271, -94.204443 36.37413, -94.20468 36.373893, -94.204785 36.373712, -94.204768 36.373605, -94.204689 36.373422, -94.204587 36.373203, -94.2044382 36.3730028, -94.2044055 36.3729589)",,,
12744542,residential,False,True,56.603,Southeast 4th Street,"LINESTRING (-94.2043872 36.3683613, -94.2050192 36.3683733)",,,
949887761,residential,False,True,131.257,Southeast D Street,"LINESTRING (-94.2043872 36.3683613, -94.204336 36.369541)",,no,
12752217,residential,False,False,57.622,Northwest C Street,"LINESTRING (-94.2125552 36.3751562, -94.2125423 36.3756743)",25 mph,,
12760098,residential,False,True,107.29599999999999,Northwest 3rd Street,"LINESTRING (-94.2125552 36.3751562, -94.2116694 36.3751325, -94.2113574 36.3751242)",25 mph,,
12752217,residential,False,True,55.62,Northwest C Street,"LINESTRING (-94.2125298 36.3761744, -94.2125423 36.3756743)",25 mph,,
12764179,residential,False,True,108.237,Northwest 4th Street,"LINESTRING (-94.2125298 36.3761744, -94.2113213 36.3761469)",,,
779012350,residential,False,False,45.775,Southwest A Street,"LINESTRING (-94.2102226 36.3714769, -94.2102315 36.3710653)",,,
12760893,residential,False,True,63.271,Southwest A Street,"LINESTRING (-94.2102226 36.3714769, -94.2102251 36.371786, -94.2102272 36.3720459)",,,
779012349,tertiary,False,False,48.092999999999996,Southwest 2nd Street,"LINESTRING (-94.2102226 36.3714769, -94.2103245 36.3714769, -94.2103417 36.3714778, -94.2107597 36.3714813)",,,
912478081,tertiary,False,True,56.862,Southwest 2nd Street,"LINESTRING (-94.2102226 36.3714769, -94.2101045 36.3714738, -94.2100264 36.3714718, -94.2098039 36.3714709, -94.2095876 36.3714701)",,,
12754153,residential,False,False,206.541,Southwest C Street,"LINESTRING (-94.2126095 36.3715141, -94.212655 36.369657)",,,
1152962804,residential,False,False,106.205,Southwest 2nd Street,"LINESTRING (-94.2126095 36.3715141, -94.2137951 36.3715446)",,,
"[1152962804, 912497117]",residential,False,True,106.205,Southwest 2nd Street,"LINESTRING (-94.2126095 36.3715141, -94.2119346 36.3714983, -94.2114237 36.3714892)",,,
12754153,residential,False,True,206.541,Southwest C Street,"LINESTRING (-94.212655 36.369657, -94.2126095 36.3715141)",,,
12754708,residential,False,False,105.923,Southwest 3rd Street,"LINESTRING (-94.212655 36.369657, -94.213838 36.369664)",,,
12754708,residential,False,True,107.074,Southwest 3rd Street,"LINESTRING (-94.212655 36.369657, -94.21146 36.36962)",,,
12754153,residential,False,False,96.628,Southwest C Street,"LINESTRING (-94.212655 36.369657, -94.21267 36.3691931, -94.212683 36.3687883)",,,
778974785,residential,False,False,102.321,Southwest A Street,"LINESTRING (-94.2102646 36.3696154, -94.2102881 36.3686954)",,,
12754708,residential,False,False,107.036,Southwest 3rd Street,"LINESTRING (-94.2102646 36.3696154, -94.2103393 36.3696174, -94.2106593 36.3696199, -94.2110512 36.3696199, -94.21146 36.36962)",,,
"[779012350, 912497126]",residential,False,True,161.25900000000001,Southwest A Street,"LINESTRING (-94.2102646 36.3696154, -94.2102587 36.3697116, -94.2102396 36.3703759, -94.210234 36.370769, -94.2102315 36.3710653)",,,
12759557,residential,False,False,55.734,Northwest A Street,"LINESTRING (-94.2101423 36.3751101, -94.2101285 36.3756112)",35 mph,,
947036330,residential,False,True,120.191,Northwest 3rd Street,"LINESTRING (-94.2101423 36.3751101, -94.2087999 36.3750979)",25 mph,,
12760098,residential,False,False,79.37700000000001,Northwest 3rd Street,"LINESTRING (-94.2101423 36.3751101, -94.2102264 36.3751116, -94.2110288 36.3751215)",25 mph,,
947036331,residential,False,True,123.464,Northwest A Street,"LINESTRING (-94.2101423 36.3751101, -94.2101543 36.3747199, -94.2101724 36.3741336, -94.2101753 36.3740384, -94.2101751 36.3740001)",35 mph,,
12759557,residential,False,True,56.469,Northwest A Street,"LINESTRING (-94.2101138 36.3761189, -94.2101285 36.3756112)",35 mph,,
12764179,residential,False,False,108.161,Northwest 4th Street,"LINESTRING (-94.2101138 36.3761189, -94.210196 36.3761245, -94.2113213 36.3761469)",,,
12766418,residential,False,True,68.78,Southwest Henry Street,"LINESTRING (-94.209637 36.3707634, -94.2094534 36.3707581, -94.208869 36.37075)",,,
1264815911,residential,False,True,70.784,Northeast 2nd Street,"LINESTRING (-94.2067858 36.3729715, -94.2075762 36.3729568)",,,
12765932,residential,False,False,78.838,Northeast B Street,"LINESTRING (-94.2067858 36.3729715, -94.2067856 36.3730198, -94.2067831 36.3736805)",,,
"[12761841, 1264815910]",residential,False,False,213.127,Northeast 2nd Street,"LINESTRING (-94.2067858 36.3729715, -94.2066306 36.3729677, -94.2060187 36.3729598, -94.2057684 36.3729618, -94.2044055 36.3729589)",,,
12729708,residential,False,False,51.019,Northeast A Street,"LINESTRING (-94.208085 36.3735493, -94.2080788 36.3740081)",,,
12729708,residential,False,True,66.954,Northeast A Street,"LINESTRING (-94.208085 36.3735493, -94.208083 36.3734991, -94.2080867 36.3730034, -94.2080861 36.3729472)",,,
12729983,residential,True,False,66.727,Legion Lane,"LINESTRING (-94.2088303 36.3735494, -94.208085 36.3735493)",,,
774897261,tertiary,False,False,51.984,North Main Street,"LINESTRING (-94.2088303 36.3735494, -94.2088279 36.3740169)",25 mph,,
774897261,tertiary,False,True,65.643,North Main Street,"LINESTRING (-94.2088303 36.3735494, -94.2088365 36.373295, -94.2088356 36.3730322, -94.2088274 36.3729594)",25 mph,,
351711313,residential,False,True,66.79899999999999,Southeast parkwood,"LINESTRING (-94.2049743 36.3710026, -94.2048755 36.3710026, -94.2048456 36.3710311, -94.2048307 36.3710972, -94.2047655 36.3711707, -94.2046518 36.3713013, -94.2046074 36.3714643)",,,
832354486,residential,False,False,6.04,Southeast 2nd Street,"LINESTRING (-94.2046074 36.3714643, -94.2045493 36.3714919)",,,
351711313,residential,False,False,66.79899999999999,Southeast parkwood,"LINESTRING (-94.2046074 36.3714643, -94.2046518 36.3713013, -94.2047655 36.3711707, -94.2048307 36.3710972, -94.2048456 36.3710311, -94.2048755 36.3710026, -94.2049743 36.3710026)",,,
832354486,residential,False,True,150.327,Southeast 2nd Street,"LINESTRING (-94.2046074 36.3714643, -94.2047175 36.3714636, -94.2050328 36.3714609, -94.2062862 36.3714434)",,,
832354486,residential,False,True,6.04,Southeast 2nd Street,"LINESTRING (-94.2045493 36.3714919, -94.2046074 36.3714643)",,,
12709279,residential,False,True,42.027,,"LINESTRING (-94.2050909 36.3755205, -94.2052826 36.3755356, -94.205559 36.3755236)",,,
912478067,residential,False,False,64.461,,"LINESTRING (-94.2110675 36.3735627, -94.2110994 36.3734251, -94.2111256 36.3731851, -94.2111336 36.3729864)",,,
912478070,residential,True,False,81.295,,"LINESTRING (-94.2110675 36.3735627, -94.2109685 36.37354, -94.2108196 36.3735438, -94.2107177 36.3735092, -94.210257 36.3735161, -94.2101723 36.3735179)",,,
12732148,residential,False,True,84.357,Northwest 2nd Street,"LINESTRING (-94.2111336 36.3729864, -94.2102616 36.3729696, -94.2101918 36.3729733)",,,
912478067,residential,False,True,64.461,,"LINESTRING (-94.2111336 36.3729864, -94.2111256 36.3731851, -94.2110994 36.3734251, -94.2110675 36.3735627)",,,
947036331,residential,False,False,53.619,Northwest A Street,"LINESTRING (-94.2101723 36.3735179, -94.2101751 36.3740001)",35 mph,,
947036331,residential,False,True,2.815,Northwest A Street,"LINESTRING (-94.2101723 36.3735179, -94.2101735 36.3734926)",35 mph,,
12760098,residential,False,False,29.421,Northwest 3rd Street,"LINESTRING (-94.2110288 36.3751215, -94.2113574 36.3751242)",25 mph,,
12760098,residential,False,True,79.37700000000001,Northwest 3rd Street,"LINESTRING (-94.2110288 36.3751215, -94.2102264 36.3751116, -94.2101423 36.3751101)",25 mph,,
912478071,residential,True,False,173.468,,"LINESTRING (-94.2110288 36.3751215, -94.2110368 36.3745718, -94.211028 36.3741154, -94.2110266 36.3740428, -94.2110675 36.3735627)",,,
779012349,tertiary,False,False,59.455999999999996,Southwest 2nd Street,"LINESTRING (-94.2107597 36.3714813, -94.2113607 36.3714885, -94.2114237 36.3714892)",,,
779012349,tertiary,False,True,48.092999999999996,Southwest 2nd Street,"LINESTRING (-94.2107597 36.3714813, -94.2103417 36.3714778, -94.2103245 36.3714769, -94.2102226 36.3714769)",,,
912478076,unclassified,False,False,62.945,,"LINESTRING (-94.2107597 36.3714813, -94.2107517 36.3717662, -94.2107209 36.3720462)",,,
912478076,unclassified,False,True,15.036,,"LINESTRING (-94.2107061 36.3721809, -94.2107209 36.3720462)",,,
912478076,unclassified,False,False,20.394,,"LINESTRING (-94.2107061 36.3721809, -94.2107273 36.3722838, -94.2107372 36.3723625)",,,
912478077,unclassified,True,False,45.25899999999999,,"LINESTRING (-94.2107061 36.3721809, -94.2103778 36.3721819, -94.2103376 36.3721257, -94.2103322 36.372048)",,,
779229080,secondary,False,False,274.02299999999997,West Central Avenue,"LINESTRING (-94.2107372 36.3723625, -94.2113621 36.3723648, -94.2114316 36.3723651, -94.2119273 36.3723669, -94.212899 36.3723671, -94.2131368 36.3723672, -94.2137978 36.3723673)",25 mph,,
779229080,secondary,False,True,46.986000000000004,West Central Avenue,"LINESTRING (-94.2107372 36.3723625, -94.2102871 36.3723618, -94.2102124 36.3723617)",25 mph,,
