osmid,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,width
4475926,,Victoria Drive,unclassified,30 mph,,False,False,56.169,"LINESTRING (-4.2135373 57.4796616, -4.2132184 57.4799261, -4.2129562 57.4800534)",2,
25842700,,Crown Drive,residential,30 mph,,False,False,97.235,"LINESTRING (-4.2135373 57.4796616, -4.2128768 57.4793736, -4.2125592 57.4791966, -4.2124944 57.4791212, -4.2124817 57.4790332)",2,
4475926,,Victoria Drive,unclassified,30 mph,,False,False,289.262,"LINESTRING (-4.2129562 57.4800534, -4.212502 57.4801575, -4.2117933 57.4804566, -4.2114279 57.4806095, -4.2113111 57.4806669, -4.211034 57.4810258, -4.210908 57.4814118, -4.2110088 57.4816759, -4.2111295 57.4818737, -4.2112813 57.4820613, -4.2113219 57.4821115)",2,
4475926,,Victoria Drive,unclassified,30 mph,,False,True,56.169,"LINESTRING (-4.2129562 57.4800534, -4.2132184 57.4799261, -4.2135373 57.4796616)",2,
36336018,,Victoria Drive,residential,30 mph,,False,False,42.971000000000004,"LINESTRING (-4.2129562 57.4800534, -4.213013 57.4801074, -4.2129366 57.4804292)",2,
139715430,,Midmills Road,residential,30 mph,,False,True,37.963,"LINESTRING (-4.210419 57.4770226, -4.2110214 57.4771306)",2,
35151877,,Midmills Road,residential,30 mph,,False,False,48.412000000000006,"LINESTRING (-4.210419 57.4770226, -4.2101803 57.476987, -4.2100131 57.4769763, -4.209831 57.4769883, -4.2096278 57.4770173)",2,
39607557,,Crown Drive,residential,30 mph,,False,True,100.01899999999999,"LINESTRING (-4.210419 57.4770226, -4.2104131 57.4770894, -4.2104176 57.4772061, -4.2104123 57.4773052, -4.2104422 57.4774297, -4.2104779 57.4774999, -4.2105136 57.4775612, -4.2105527 57.4776045, -4.2105893 57.4776385, -4.2106242 57.4776635, -4.2106796 57.4776954, -4.2107577 57.4777215, -4.2109114 57.4777639, -4.2109812 57.4777963)",2,
25858759,,Lovat Road,residential,30 mph,,False,True,169.144,"LINESTRING (-4.2109812 57.4777963, -4.2110395 57.4777916, -4.2110844 57.4777931, -4.2137188 57.4781687)",2,
39607557,,Crown Drive,residential,30 mph,,False,False,100.019,"LINESTRING (-4.2109812 57.4777963, -4.2109114 57.4777639, -4.2107577 57.4777215, -4.2106796 57.4776954, -4.2106242 57.4776635, -4.2105893 57.4776385, -4.2105527 57.4776045, -4.2105136 57.4775612, -4.2104779 57.4774999, -4.2104422 57.4774297, -4.2104123 57.4773052, -4.2104176 57.4772061, -4.2104131 57.4770894, -4.210419 57.4770226)",2,
39607557,,Crown Drive,residential,30 mph,,False,True,173.06,"LINESTRING (-4.2109812 57.4777963, -4.2110252 57.4778302, -4.2110511 57.4778602, -4.2110665 57.4779026, -4.2110486 57.4781166, -4.2110626 57.4781697, -4.2110947 57.478221, -4.2111531 57.4782628, -4.2112347 57.4782981, -4.2114884 57.4783906, -4.2118557 57.4785641, -4.2120218 57.4786606, -4.2121661 57.4787531, -4.2122443 57.4788106, -4.2123201 57.478884, -4.2123883 57.4789599, -4.2124817 57.4790332)",2,
25858758,,Cawdor Road,residential,30 mph,,False,True,57.506,"LINESTRING (-4.2124817 57.4790332, -4.2130709 57.4786244)",2,
25842700,,Crown Drive,residential,30 mph,,False,True,97.23500000000001,"LINESTRING (-4.2124817 57.4790332, -4.2124944 57.4791212, -4.2125592 57.4791966, -4.2128768 57.4793736, -4.2135373 57.4796616)",2,
39607557,,Crown Drive,residential,30 mph,,False,False,173.06,"LINESTRING (-4.2124817 57.4790332, -4.2123883 57.4789599, -4.2123201 57.478884, -4.2122443 57.4788106, -4.2121661 57.4787531, -4.2120218 57.4786606, -4.2118557 57.4785641, -4.2114884 57.4783906, -4.2112347 57.4782981, -4.2111531 57.4782628, -4.2110947 57.478221, -4.2110626 57.4781697, -4.2110486 57.4781166, -4.2110665 57.4779026, -4.2110511 57.4778602, -4.2110252 57.4778302, -4.2109812 57.4777963)",2,
25842700,,Crown Drive,residential,30 mph,,False,False,78.609,"LINESTRING (-4.2146325 57.4800529, -4.2135373 57.4796616)",2,
25842701,,Abertarff Road,residential,30 mph,,False,True,95.088,"LINESTRING (-4.2146325 57.4800529, -4.2146679 57.4800316, -4.2148228 57.4799384, -4.2157583 57.4794492)",2,
139715430,,Midmills Road,residential,30 mph,,False,False,37.963,"LINESTRING (-4.2110214 57.4771306, -4.210419 57.4770226)",2,
139715430,,Midmills Road,residential,30 mph,,False,True,101.945,"LINESTRING (-4.2110214 57.4771306, -4.2114425 57.4772105, -4.2116219 57.4772399, -4.2119989 57.4772898, -4.2126654 57.4773698)",2,
35151877,,Midmills Road,residential,30 mph,,False,False,124.283,"LINESTRING (-4.2096278 57.4770173, -4.2090056 57.4771192, -4.2087569 57.4771469, -4.207967 57.4772176, -4.2075974 57.4772474)",2,
35151877,,Midmills Road,residential,30 mph,,False,True,48.412,"LINESTRING (-4.2096278 57.4770173, -4.209831 57.4769883, -4.2100131 57.4769763, -4.2101803 57.476987, -4.210419 57.4770226)",2,
35151877,,Midmills Road,residential,30 mph,,False,True,22.62,"LINESTRING (-4.2072764 57.4773323, -4.2073121 57.4772974, -4.2073777 57.4772736, -4.2074674 57.4772609, -4.2075974 57.4772474)",2,
36335710,,Diriebught Road,residential,30 mph,,False,False,29.276999999999997,"LINESTRING (-4.2072764 57.4773323, -4.2072009 57.4772763, -4.2070652 57.4770964)",2,
36355830,,Diriebught Road,residential,30 mph,,False,False,121.80700000000002,"LINESTRING (-4.2072764 57.4773323, -4.207279 57.4773721, -4.2072938 57.4774125, -4.2073306 57.477454, -4.207782 57.4778434, -4.2080803 57.4781081, -4.2081504 57.4781868, -4.2081677 57.4782425, -4.2081614 57.4782988)",2,
124113960,,Midmills Road,residential,30 mph,,False,True,20.742,"LINESTRING (-4.2139076 57.4775225, -4.2142445 57.4775671)",2,
139715430,,Midmills Road,residential,30 mph,,False,False,76.178,"LINESTRING (-4.2139076 57.4775225, -4.2126654 57.4773698)",2,
139715430,,Midmills Road,residential,30 mph,,False,True,76.178,"LINESTRING (-4.2126654 57.4773698, -4.2139076 57.4775225)",2,
139715430,,Midmills Road,residential,30 mph,,False,False,101.94500000000001,"LINESTRING (-4.2126654 57.4773698, -4.2119989 57.4772898, -4.2116219 57.4772399, -4.2114425 57.4772105, -4.2110214 57.4771306)",2,
124113960,,Midmills Road,residential,30 mph,,False,False,20.742,"LINESTRING (-4.2142445 57.4775671, -4.2139076 57.4775225)",2,
25858758,,Cawdor Road,residential,30 mph,,False,False,74.864,"LINESTRING (-4.2142445 57.4775671, -4.214084 57.4778685, -4.2140484 57.4779151, -4.2137188 57.4781687)",2,
25858758,,Cawdor Road,residential,30 mph,,False,False,63.779,"LINESTRING (-4.2137188 57.4781687, -4.2130709 57.4786244)",2,
25858758,,Cawdor Road,residential,30 mph,,False,True,74.864,"LINESTRING (-4.2137188 57.4781687, -4.2140484 57.4779151, -4.214084 57.4778685, -4.2142445 57.4775671)",2,
25858759,,Lovat Road,residential,30 mph,,False,False,169.144,"LINESTRING (-4.2137188 57.4781687, -4.2110844 57.4777931, -4.2110395 57.4777916, -4.2109812 57.4777963)",2,
25858760,,Beaufort Road,residential,30 mph,,False,False,184.987,"LINESTRING (-4.2157583 57.4794492, -4.2130709 57.4786244)",2,
25842701,,Abertarff Road,residential,30 mph,,False,False,95.08800000000001,"LINESTRING (-4.2157583 57.4794492, -4.2148228 57.4799384, -4.2146679 57.4800316, -4.2146325 57.4800529)",2,
25858758,,Cawdor Road,residential,30 mph,,False,False,57.506,"LINESTRING (-4.2130709 57.4786244, -4.2124817 57.4790332)",2,
25858758,,Cawdor Road,residential,30 mph,,False,True,63.779,"LINESTRING (-4.2130709 57.4786244, -4.2137188 57.4781687)",2,
25858760,,Beaufort Road,residential,30 mph,,False,True,184.987,"LINESTRING (-4.2130709 57.4786244, -4.2157583 57.4794492)",2,
36336015,,Diriebught Court,residential,30 mph,,False,False,65.486,"LINESTRING (-4.2081614 57.4782988, -4.2083056 57.4783136, -4.2084847 57.4783179, -4.2086056 57.4783051, -4.208685 57.4782797, -4.2088834 57.478215, -4.2089511 57.4782276, -4.2090736 57.4783448)",2,
36355830,,Diriebught Road,residential,30 mph,,False,False,271.064,"LINESTRING (-4.2081614 57.4782988, -4.2081051 57.4783523, -4.2080271 57.4783975, -4.2077808 57.4785079, -4.2075962 57.478592, -4.2074434 57.4786869, -4.2073446 57.4787691, -4.2072646 57.478857, -4.2072436 57.4788854, -4.2072069 57.4789351, -4.2070069 57.4791884, -4.2066884 57.4795385, -4.206666 57.4796135, -4.2066525 57.4796588, -4.2068155 57.4800558, -4.206863 57.4801715, -4.2068941 57.4804661)",2,
36355830,,Diriebught Road,residential,30 mph,,False,True,121.80699999999999,"LINESTRING (-4.2081614 57.4782988, -4.2081677 57.4782425, -4.2081504 57.4781868, -4.2080803 57.4781081, -4.207782 57.4778434, -4.2073306 57.477454, -4.2072938 57.4774125, -4.207279 57.4773721, -4.2072764 57.4773323)",2,
36335636,,Diriebught Road,residential,30 mph,,False,False,22.07,"LINESTRING (-4.2068941 57.4804661, -4.2072632 57.4804615)",2,5.5
36355830,,Diriebught Road,residential,30 mph,,False,False,89.274,"LINESTRING (-4.2068941 57.4804661, -4.2068759 57.4812689)",2,
36355830,,Diriebught Road,residential,30 mph,,False,True,271.064,"LINESTRING (-4.2068941 57.4804661, -4.206863 57.4801715, -4.2068155 57.4800558, -4.2066525 57.4796588, -4.206666 57.4796135, -4.2066884 57.4795385, -4.2070069 57.4791884, -4.2072069 57.4789351, -4.2072436 57.4788854, -4.2072646 57.478857, -4.2073446 57.4787691, -4.2074434 57.4786869, -4.2075962 57.478592, -4.2077808 57.4785079, -4.2080271 57.4783975, -4.2081051 57.4783523, -4.2081614 57.4782988)",2,
36335609,,Millburn Court,residential,30 mph,,False,False,23.861,"LINESTRING (-4.2068838 57.4816515, -4.2064852 57.481663)",2,5.5
36355830,,Diriebught Road,residential,30 mph,,False,True,42.546,"LINESTRING (-4.2068838 57.4816515, -4.2068759 57.4812689)",2,
36355830,,Diriebught Road,residential,30 mph,,False,False,68.457,"LINESTRING (-4.2068838 57.4816515, -4.2069448 57.4820512, -4.2069888 57.4821987, -4.207008 57.4822631)",2,
8142949,,Harbour Road,tertiary,30 mph,,False,False,100.963,"LINESTRING (-4.2117211 57.4846459, -4.2111302 57.4846453, -4.2108397 57.4846449, -4.2105456 57.4846446, -4.2101228 57.4846442, -4.2100319 57.4846441)",2,
26796301,,Harbour Road,unclassified,30 mph,,False,False,100.73200000000001,"LINESTRING (-4.2117211 57.4846459, -4.2117193 57.4843702, -4.2117179 57.4841483, -4.2117166 57.4839465, -4.2117152 57.48374)",3,7.3
26796301,,Harbour Road,unclassified,30 mph,,False,False,76.452,"LINESTRING (-4.2117152 57.48374, -4.2129942 57.4837466)",3,7.3
26796301,,Harbour Road,unclassified,30 mph,,False,True,100.73199999999999,"LINESTRING (-4.2117152 57.48374, -4.2117166 57.4839465, -4.2117179 57.4841483, -4.2117193 57.4843702, -4.2117211 57.4846459)",3,7.3
26796303,,Harbour Road,unclassified,30 mph,,False,False,62.819,"LINESTRING (-4.2117152 57.48374, -4.2108702 57.4837343, -4.2106643 57.4837329)",3,7.3
26796301,,Harbour Road,unclassified,30 mph,,False,True,76.452,"LINESTRING (-4.2129942 57.4837466, -4.2117152 57.48374)",3,7.3
8142949,,Harbour Road,tertiary,30 mph,,False,False,245.077,"LINESTRING (-4.2065239 57.4846444, -4.2058009 57.4846414, -4.2048772 57.4846375, -4.2043223 57.4846351, -4.2039347 57.4846335, -4.2030694 57.4846366, -4.2027371 57.4846253, -4.2024281 57.4845993)",2,
8142949,,Harbour Road,tertiary,30 mph,,False,True,209.674,"LINESTRING (-4.2065239 57.4846444, -4.2066826 57.4846444, -4.207662 57.4846443, -4.2082049 57.4846442, -4.2087886 57.4846442, -4.2090767 57.4846442, -4.2094227 57.4846441, -4.2100319 57.4846441)",2,
26796343,,,unclassified,30 mph,,False,False,24.198,"LINESTRING (-4.2032008 57.483598, -4.2028464 57.4834928)",2,
26796341,,,unclassified,30 mph,,False,True,35.237,"LINESTRING (-4.2032008 57.483598, -4.2030295 57.48382, -4.2029749 57.4838907)",2,7.3
26796744,,,unclassified,30 mph,,False,False,28.628999999999998,"LINESTRING (-4.2032008 57.483598, -4.203347 57.4836419, -4.203619 57.4837235)",2,
26796343,,,unclassified,30 mph,,False,True,24.198,"LINESTRING (-4.2028464 57.4834928, -4.2032008 57.483598)",2,
26796744,,,unclassified,30 mph,,False,True,28.628999999999998,"LINESTRING (-4.203619 57.4837235, -4.203347 57.4836419, -4.2032008 57.483598)",2,
124113961,,,secondary_link,,,False,True,11.364,"LINESTRING (-4.2070871 57.4825064, -4.2070536 57.4824058)",,
102222053,B865,Millburn Road,secondary,30 mph,,True,False,366.59,"LINESTRING (-4.2070871 57.4825064, -4.2060574 57.482573, -4.2054458 57.4826155, -4.2036459 57.4827061, -4.203087 57.4827086, -4.2024974 57.4826836, -4.2012109 57.4825832, -4.2009906 57.4825734)",2,
36355830,,Diriebught Road,residential,30 mph,,False,True,16.1,"LINESTRING (-4.2070536 57.4824058, -4.207008 57.4822631)",2,
124113961,,,secondary_link,,,False,False,11.364,"LINESTRING (-4.2070536 57.4824058, -4.2070871 57.4825064)",,
4369838,B865,Millburn Road,secondary,30 mph,,True,False,194.665,"LINESTRING (-4.2070536 57.4824058, -4.2083419 57.4823205, -4.2094337 57.4822482, -4.2102845 57.4821862)",2,
36335609,,Millburn Court,residential,30 mph,,False,False,46.963,"LINESTRING (-4.2064852 57.481663, -4.2059801 57.4819865)",2,5.5
36335609,,Millburn Court,residential,30 mph,,False,True,23.861,"LINESTRING (-4.2064852 57.481663, -4.2068838 57.4816515)",2,5.5
36335612,,Millburn Court,residential,30 mph,,False,False,51.288,"LINESTRING (-4.2064852 57.481663, -4.2064084 57.4815727, -4.2063974 57.4812108)",2,5.5
36335609,,Millburn Court,residential,30 mph,,False,True,46.963,"LINESTRING (-4.2059801 57.4819865, -4.2064852 57.481663)",2,5.5
36335612,,Millburn Court,residential,30 mph,,False,True,51.288,"LINESTRING (-4.2063974 57.4812108, -4.2064084 57.4815727, -4.2064852 57.481663)",2,5.5
36335635,,,residential,30 mph,,False,False,57.01,"LINESTRING (-4.2068759 57.4812689, -4.2078296 57.4812643)",,
36355830,,Diriebught Road,residential,30 mph,,False,False,42.546,"LINESTRING (-4.2068759 57.4812689, -4.2068838 57.4816515)",2,
36355830,,Diriebught Road,residential,30 mph,,False,True,89.274,"LINESTRING (-4.2068759 57.4812689, -4.2068941 57.4804661)",2,
36335635,,,residential,30 mph,,False,True,57.01,"LINESTRING (-4.2078296 57.4812643, -4.2068759 57.4812689)",,
36335636,,Diriebught Road,residential,30 mph,,False,True,22.07,"LINESTRING (-4.2072632 57.4804615, -4.2068941 57.4804661)",2,5.5
36335636,,Diriebught Road,residential,30 mph,,False,False,47.669000000000004,"LINESTRING (-4.2072632 57.4804615, -4.2073662 57.4801016, -4.2074863 57.4801016)",2,5.5
36335638,,Diriebught Road,residential,30 mph,,False,False,94.117,"LINESTRING (-4.2072632 57.4804615, -4.2074176 57.4811351, -4.2077266 57.4811582)",2,5.5
36335636,,Diriebught Road,residential,30 mph,,False,True,47.669000000000004,"LINESTRING (-4.2074863 57.4801016, -4.2073662 57.4801016, -4.2072632 57.4804615)",2,5.5
36335638,,Diriebught Road,residential,30 mph,,False,True,94.117,"LINESTRING (-4.2077266 57.4811582, -4.2074176 57.4811351, -4.2072632 57.4804615)",2,5.5
36336015,,Diriebught Court,residential,30 mph,,False,True,65.48599999999999,"LINESTRING (-4.2090736 57.4783448, -4.2089511 57.4782276, -4.2088834 57.478215, -4.208685 57.4782797, -4.2086056 57.4783051, -4.2084847 57.4783179, -4.2083056 57.4783136, -4.2081614 57.4782988)",2,
36336018,,Victoria Drive,residential,30 mph,,False,True,42.971000000000004,"LINESTRING (-4.2129366 57.4804292, -4.213013 57.4801074, -4.2129562 57.4800534)",2,
36336024,,Victoria Terrace,residential,30 mph,,False,False,98.96600000000001,"LINESTRING (-4.2129366 57.4804292, -4.2127983 57.4805072, -4.2123078 57.4807097, -4.2117906 57.4808781, -4.2116317 57.480969)",2,5.9
305897111,,Auldcastle Road,residential,30 mph,,False,False,357.29599999999994,"LINESTRING (-4.2129366 57.4804292, -4.2130996 57.4805907, -4.2133794 57.4807301, -4.2140266 57.4809737, -4.2148555 57.4813098, -4.2149001 57.4813493, -4.2149143 57.4813897, -4.2148418 57.4814292, -4.2147833 57.4814694, -4.2145707 57.4815185, -4.2140822 57.4815739, -4.2137293 57.4815769, -4.2132093 57.4815601, -4.2120847 57.4814937, -4.2117571 57.4814762)",2,
305897111,,Auldcastle Road,residential,30 mph,,False,True,357.29599999999994,"LINESTRING (-4.2117571 57.4814762, -4.2120847 57.4814937, -4.2132093 57.4815601, -4.2137293 57.4815769, -4.2140822 57.4815739, -4.2145707 57.4815185, -4.2147833 57.4814694, -4.2148418 57.4814292, -4.2149143 57.4813897, -4.2149001 57.4813493, -4.2148555 57.4813098, -4.2140266 57.4809737, -4.2133794 57.4807301, -4.2130996 57.4805907, -4.2129366 57.4804292)",2,
36336024,,Victoria Terrace,residential,30 mph,,False,True,98.96600000000001,"LINESTRING (-4.2116317 57.480969, -4.2117906 57.4808781, -4.2123078 57.4807097, -4.2127983 57.4805072, -4.2129366 57.4804292)",2,5.9
36355830,,Diriebught Road,residential,30 mph,,False,False,16.1,"LINESTRING (-4.207008 57.4822631, -4.2070536 57.4824058)",2,
36355830,,Diriebught Road,residential,30 mph,,False,True,68.457,"LINESTRING (-4.207008 57.4822631, -4.2069888 57.4821987, -4.2069448 57.4820512, -4.2068838 57.4816515)",2,
"[36526280, 319326350]",,Millburn Road,residential,30 mph,,False,False,195.84799999999998,"LINESTRING (-4.207008 57.4822631, -4.2071737 57.4822367, -4.207226 57.4822284, -4.2075187 57.4821934, -4.2080091 57.4821621, -4.2082952 57.4821569, -4.2085444 57.4821524, -4.2085746 57.4821519, -4.2091502 57.4821463, -4.2102636 57.4821286)",,
319326348,,Millburn Road,residential,30 mph,,False,False,6.526,"LINESTRING (-4.2102636 57.4821286, -4.2102845 57.4821862)",,
1051966563,,,residential,,,False,False,23.454,"LINESTRING (-4.2102636 57.4821286, -4.2102693 57.4819177)",,
"[36526280, 319326350]",,Millburn Road,residential,30 mph,,False,True,195.848,"LINESTRING (-4.2102636 57.4821286, -4.2091502 57.4821463, -4.2085746 57.4821519, -4.2085444 57.4821524, -4.2082952 57.4821569, -4.2080091 57.4821621, -4.2075187 57.4821934, -4.207226 57.4822284, -4.2071737 57.4822367, -4.207008 57.4822631)",,
4369838,B865,Millburn Road,secondary,30 mph,,True,False,62.564,"LINESTRING (-4.2102845 57.4821862, -4.2113219 57.4821115)",2,
319326348,,Millburn Road,residential,30 mph,,False,True,6.526,"LINESTRING (-4.2102845 57.4821862, -4.2102636 57.4821286)",,
44168083,B9006,Old Perth Road,secondary,30 mph,,True,False,23.431,"LINESTRING (-4.2007329 57.4820634, -4.2009209 57.4822483)",2,
26796303,,Harbour Road,unclassified,30 mph,,False,True,62.819,"LINESTRING (-4.2106643 57.4837329, -4.2108702 57.4837343, -4.2117152 57.48374)",3,7.3
4369838,B865,Millburn Road,secondary,30 mph,,True,False,367.82699999999994,"LINESTRING (-4.2010806 57.4823401, -4.2012093 57.482428, -4.2013755 57.4824839, -4.2015248 57.4825378, -4.20184 57.4825723, -4.202552 57.4826191, -4.2030838 57.4826392, -4.2036287 57.4826343, -4.205438 57.4825384, -4.2060936 57.4824919, -4.2070536 57.4824058)",2,
394892690,B865,Millburn Roundabout,secondary,30 mph,roundabout,True,False,28.14,"LINESTRING (-4.2010806 57.4823401, -4.2011138 57.4824393, -4.2010848 57.4825028, -4.2009906 57.4825734)",,
36335710,,Diriebught Road,residential,30 mph,,False,True,29.276999999999997,"LINESTRING (-4.2070652 57.4770964, -4.2072009 57.4772763, -4.2072764 57.4773323)",2,
215095643,,Diriebught Road,residential,30 mph,,True,False,36.769,"LINESTRING (-4.2070652 57.4770964, -4.2072548 57.477184, -4.2074193 57.4772271, -4.2075974 57.4772474)",,
35151877,,Midmills Road,residential,30 mph,,False,False,22.620000000000005,"LINESTRING (-4.2075974 57.4772474, -4.2074674 57.4772609, -4.2073777 57.4772736, -4.2073121 57.4772974, -4.2072764 57.4773323)",2,
35151877,,Midmills Road,residential,30 mph,,False,True,124.283,"LINESTRING (-4.2075974 57.4772474, -4.207967 57.4772176, -4.2087569 57.4771469, -4.2090056 57.4771192, -4.2096278 57.4770173)",2,
303865812,,,unclassified,30 mph,,False,True,21.249,"LINESTRING (-4.2029749 57.4838907, -4.2033062 57.48396)",2,
26796341,,,unclassified,30 mph,,False,False,35.237,"LINESTRING (-4.2029749 57.4838907, -4.2030295 57.48382, -4.2032008 57.483598)",2,7.3
26796341,,,unclassified,30 mph,,False,True,85.303,"LINESTRING (-4.2029749 57.4838907, -4.2025729 57.4844116, -4.2024281 57.4845993)",2,7.3
303865812,,,unclassified,30 mph,,False,False,21.249,"LINESTRING (-4.2033062 57.48396, -4.2029749 57.4838907)",2,
1051966563,,,residential,,,False,True,23.454,"LINESTRING (-4.2102693 57.4819177, -4.2102636 57.4821286)",,
