osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge
5946212,North Sierra Avenue,residential,25 mph,False,False,330.063,"LINESTRING (-117.2731215 32.9916384, -117.2731376 32.9917564, -117.2731433 32.9917954, -117.2731602 32.9919029, -117.2737895 32.99448, -117.2738115 32.9945488)",,,
"[5997066, 5987437]","['Pacific Avenue', 'Plaza Street']",residential,,False,False,82.954,"LINESTRING (-117.2731215 32.9916384, -117.2732712 32.9917406, -117.273284 32.9917493, -117.2733125 32.9917637, -117.273804 32.992012, -117.273857 32.992054)",,,
"[663590531, 32778678]",South Sierra Avenue,residential,45 mph,False,True,272.135,"LINESTRING (-117.2731215 32.9916384, -117.2730745 32.9915346, -117.2730677 32.9915089, -117.2730559 32.9914603, -117.2730251 32.9913626, -117.2729708 32.9911906, -117.2729401 32.9910731, -117.2729195 32.9909945, -117.272788 32.9905797, -117.2727479 32.9904315, -117.2727169 32.9903166, -117.2726765 32.9901669, -117.2726616 32.9901075, -117.2726114 32.9899062, -117.2725709 32.9897439, -117.2724373 32.9892607)",2,,
"[1230956832, 168702018]",Plaza Street,tertiary,50 mph,False,False,67.558,"LINESTRING (-117.2731215 32.9916384, -117.2730112 32.9916386, -117.2729788 32.9916439, -117.2728954 32.9916572, -117.272825 32.9916685, -117.2725987 32.9917049, -117.2724874 32.9917228, -117.2724081 32.9917355)","['3', '2']",,
5959241,South Granados Avenue,residential,,False,True,182.493,"LINESTRING (-117.266841 32.9885966, -117.2672237 32.9902061)",,,
5956261,Lirio Street,residential,,False,False,121.673,"LINESTRING (-117.266841 32.9885966, -117.2667628 32.9885798, -117.265907 32.987846)",,,
32778770,Palmitas Street,residential,,False,True,221.738,"LINESTRING (-117.266841 32.9885966, -117.2669586 32.9884631, -117.267657 32.9871638, -117.267723 32.987041, -117.2677723 32.98695, -117.2678974 32.9868185)",2,,
5956261,Lirio Street,residential,,False,False,124.326,"LINESTRING (-117.265907 32.987846, -117.264977 32.987045)",,,
5965982,Via de Vista,residential,,False,True,281.522,"LINESTRING (-117.265907 32.987846, -117.2665062 32.9903274)",,,
5956261,Lirio Street,residential,,False,True,121.673,"LINESTRING (-117.265907 32.987846, -117.2667628 32.9885798, -117.266841 32.9885966)",,,
5956261,Lirio Street,residential,,False,True,124.326,"LINESTRING (-117.264977 32.987045, -117.265907 32.987846)",,,
6048182,South Nardo Avenue,tertiary,,False,True,385.978,"LINESTRING (-117.264977 32.987045, -117.26507 32.9874341, -117.2650829 32.9874841, -117.2654748 32.9891092, -117.2656604 32.9898789, -117.2657955 32.9904476)",2,,
26328612,Lomas Santa Fe Drive,primary,50 mph,False,False,12.574,"LINESTRING (-117.2717383 32.9918516, -117.2716065 32.9918754)",,S8,
168702015,Highway 101,primary,45 mph,True,False,504.04000000000013,"LINESTRING (-117.2717383 32.9918516, -117.2717027 32.991704, -117.2716867 32.9916378, -117.271605 32.9912991, -117.2715769 32.9911829, -117.2714249 32.9905534, -117.2713814 32.9903732, -117.2713178 32.9901097, -117.2712859 32.9899668, -117.2712572 32.9898383, -117.2712292 32.9897129, -117.2711855 32.9895175, -117.2711559 32.9893853, -117.2710595 32.9889541, -117.2710113 32.9887383, -117.2708981 32.9882415, -117.2708333 32.9879574, -117.2707877 32.9877572, -117.2707251 32.9874829, -117.2707203 32.9874616, -117.2707067 32.9874021)",2,S21,
168702021,Plaza Street,tertiary,50 mph,True,False,68.31099999999999,"LINESTRING (-117.2717383 32.9918516, -117.2718675 32.9918862, -117.2719039 32.9918924, -117.2723244 32.9918191, -117.27235 32.9917918, -117.2724081 32.9917355)",,,
"[436403296, 436403298, 436403302, 32677195, 436403290, 436403292]",Lomas Santa Fe Drive,primary,"['35 mph', '50 mph']",False,True,93.05199999999999,"LINESTRING (-117.2706299 32.9920457, -117.2707735 32.9920219, -117.2707937 32.9920185, -117.2710317 32.991979, -117.2711283 32.9919616, -117.2712412 32.9919388, -117.2714295 32.9919105, -117.2715072 32.991894, -117.2715287 32.9918894, -117.2716065 32.9918754)","['7', '6']",S8,yes
