osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,junction
60891984,True,2,NJ 138,motorway,False,202.248,"LINESTRING (-74.095269 40.170286, -74.092891 40.170366)",,
11659005,True,,,motorway_link,False,264.049,"LINESTRING (-74.0921857 40.1717671, -74.092377 40.171678, -74.093086 40.171508, -74.093201 40.171474, -74.093283 40.171438, -74.093348 40.1714, -74.093406 40.171356, -74.093464 40.171298, -74.093504 40.171244, -74.093531 40.171196, -74.093551 40.171147, -74.093623 40.170901, -74.093638 40.170862, -74.093659 40.170824, -74.093685 40.170789, -74.093717 40.170756, -74.093769 40.170716, -74.093874 40.17066, -74.093937 40.170636, -74.094001 40.170617, -74.094093 40.170598, -74.0945516 40.17053)",,
62001581,False,,,tertiary,False,42.524,"LINESTRING (-74.0921857 40.1717671, -74.092042 40.172033, -74.0919964 40.1721211)",Allenwood Road,
62001581,False,,,tertiary,True,104.569,"LINESTRING (-74.0921857 40.1717671, -74.092381 40.1713846, -74.092633 40.170891)",Allenwood Road,
1041416801,True,3,NJ 138,motorway,False,103.458,"LINESTRING (-74.0945516 40.17053, -74.0957685 40.1704981)",,
62001581,False,,,tertiary,True,35.687,"LINESTRING (-74.092633 40.170891, -74.0927812 40.1705907)",Allenwood Road,
62001581,False,,,tertiary,False,104.569,"LINESTRING (-74.092633 40.170891, -74.092381 40.1713846, -74.0921857 40.1717671)",Allenwood Road,
61025925,False,,,tertiary,True,26.67,"LINESTRING (-74.0927812 40.1705907, -74.092891 40.170366)",Allenwood Road,
62001572,True,2,NJ 138,motorway,False,10.464,"LINESTRING (-74.0927812 40.1705907, -74.0929042 40.170586)",,
62001581,False,,,tertiary,False,35.687,"LINESTRING (-74.0927812 40.1705907, -74.092633 40.170891)",Allenwood Road,
61832778,False,,,tertiary,False,44.281,"LINESTRING (-74.09307 40.169992, -74.092891 40.170366)",Allenwood Road,
46416134,True,2,NJ 138,trunk,False,161.302,"LINESTRING (-74.0924379 40.1703776, -74.090542 40.170452)",,
11662766,True,,,trunk_link,False,245.827,"LINESTRING (-74.0924379 40.1703776, -74.092134 40.170315, -74.092006 40.170272, -74.091877 40.170215, -74.091841 40.170187, -74.091799 40.170143, -74.091755 40.170063, -74.091742 40.169988, -74.091747 40.169934, -74.091771 40.169873, -74.0918 40.169824, -74.091855 40.169763, -74.091924 40.169709, -74.092016 40.169661, -74.092078 40.169637, -74.092157 40.169617, -74.092252 40.169603, -74.092656 40.169576, -74.09275 40.169584, -74.092802 40.169597, -74.092851 40.169615, -74.092917 40.169652, -74.092972 40.1697, -74.093006 40.169743, -74.093035 40.169813, -74.09307 40.169992)",,jughandle
11688089,False,,,residential,True,581.295,"LINESTRING (-74.086708 40.1708074, -74.086724 40.170969, -74.0867211 40.171255, -74.086721 40.171266, -74.0867257 40.1713668, -74.086727 40.171396, -74.0867238 40.1716241, -74.086715 40.172241, -74.08673 40.17228, -74.086768 40.172322, -74.08681 40.172347, -74.087145 40.172488, -74.08782 40.172754, -74.088018 40.172839, -74.0884389 40.1730093, -74.0884912 40.1730305, -74.0889623 40.1732211, -74.0890428 40.1732537, -74.0893216 40.1733665, -74.090388 40.173798, -74.090957 40.174024, -74.091047 40.174056)",Brinley Road,
62001576,True,2,NJ 138,trunk,False,516.584,"LINESTRING (-74.086708 40.1708074, -74.0869134 40.1708001, -74.0906412 40.1706682, -74.0908473 40.1706609, -74.0909583 40.170657, -74.0913077 40.1706446, -74.0927812 40.1705907)",,
46416134,True,2,NJ 138,trunk,False,38.52,"LINESTRING (-74.092891 40.170366, -74.0924379 40.1703776)",,
61025925,False,,,tertiary,False,26.67,"LINESTRING (-74.092891 40.170366, -74.0927812 40.1705907)",Allenwood Road,
61832778,False,,,tertiary,True,44.281,"LINESTRING (-74.092891 40.170366, -74.09307 40.169992)",Allenwood Road,
11684253,False,,,tertiary,False,332.995,"LINESTRING (-74.094507 40.177554, -74.0933773 40.1774658, -74.092349 40.177387, -74.091897 40.177362, -74.091661 40.177361, -74.091439 40.177369, -74.090605 40.177439)",West Hurley Pond Road,
11684253,False,,,tertiary,True,332.995,"LINESTRING (-74.090605 40.177439, -74.091439 40.177369, -74.091661 40.177361, -74.091897 40.177362, -74.092349 40.177387, -74.0933773 40.1774658, -74.094507 40.177554)",West Hurley Pond Road,
62001581,False,,,tertiary,True,388.322,"LINESTRING (-74.090605 40.177439, -74.090548 40.177352, -74.090481 40.177131, -74.090436 40.176938, -74.090394 40.176679, -74.0903824 40.1765457, -74.09038 40.1765179, -74.090363 40.176322, -74.090323 40.176021, -74.090365 40.17564, -74.090385 40.175577, -74.0904163 40.175495, -74.090525 40.17521, -74.090804 40.17455, -74.091047 40.174056)",Allenwood Road,
11688089,False,,,residential,False,581.295,"LINESTRING (-74.091047 40.174056, -74.090957 40.174024, -74.090388 40.173798, -74.0893216 40.1733665, -74.0890428 40.1732537, -74.0889623 40.1732211, -74.0884912 40.1730305, -74.0884389 40.1730093, -74.088018 40.172839, -74.08782 40.172754, -74.087145 40.172488, -74.08681 40.172347, -74.086768 40.172322, -74.08673 40.17228, -74.086715 40.172241, -74.0867238 40.1716241, -74.086727 40.171396, -74.0867257 40.1713668, -74.086721 40.171266, -74.0867211 40.171255, -74.086724 40.170969, -74.086708 40.1708074)",Brinley Road,
