osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,width
9342866,2,Merrow Lane,residential,False,True,148.92100000000002,"LINESTRING (-71.0966071 42.4845032, -71.0969656 42.4844473, -71.0971222 42.4844227, -71.0972532 42.4844026, -71.0973066 42.4844014, -71.0973496 42.4844059, -71.0973851 42.4844128, -71.0974189 42.4844223, -71.0974706 42.48444, -71.0975028 42.4844506, -71.0975355 42.4844569, -71.0975658 42.4844595, -71.097595 42.48446, -71.0976248 42.4844578, -71.0976502 42.4844537, -71.0977247 42.4844346, -71.0978291 42.4844012, -71.0980365 42.4843179, -71.0981894 42.4842531, -71.0983004 42.4841913)",,,
9343463,2,Maple Street,tertiary,False,True,71.959,"LINESTRING (-71.1045582 42.4786777, -71.1036904 42.478582)",,,
9342743,2,Central Street,tertiary,False,False,57.159000000000006,"LINESTRING (-71.0989041 42.4806182, -71.0988106 42.4807505, -71.0987493 42.4808397, -71.0987156 42.4808954, -71.0986813 42.4809621, -71.0986566 42.4810237, -71.0986387 42.4810907)",,,
9342756,2,Hancock Street,residential,False,True,90.601,"LINESTRING (-71.0960632 42.475979, -71.0971571 42.4760927)",,,
695800103,2,Pond Street,tertiary,False,False,153.835,"LINESTRING (-71.0960632 42.475979, -71.0954661 42.4772905)",,,
695800102,1,Hancock Street,residential,True,False,101.15599999999999,"LINESTRING (-71.0960632 42.475979, -71.0954043 42.4759094, -71.0949504 42.4758622, -71.0948416 42.4758538)",,,
762555161,4,Main Street,primary,False,True,128.458,"LINESTRING (-71.100174 42.484318, -71.1001789 42.4837574, -71.1001962 42.4831629)",MA 28,,
"[1212671125, 9342975]",2,Lindenwood Road,tertiary,False,True,101.947,"LINESTRING (-71.100174 42.484318, -71.1003073 42.4843129, -71.101123 42.48426, -71.1011453 42.4842584, -71.1014125 42.484239)",,,
9343006,2,Pine Street,residential,False,False,96.653,"LINESTRING (-71.0973569 42.4810566, -71.097345 42.4813106, -71.0973202 42.4818398, -71.0973162 42.4819253)",,,
9343006,2,Pine Street,residential,False,True,59.903000000000006,"LINESTRING (-71.0973569 42.4810566, -71.0973686 42.4808083, -71.0973822 42.4805182)",,,
9343577,2,Common Street,residential,False,True,105.185,"LINESTRING (-71.0973569 42.4810566, -71.0979024 42.4810711, -71.0979977 42.4810737, -71.0984905 42.4810868, -71.0986387 42.4810907)",,,
