osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry
11738951,True,2,CR 14,Sumner Avenue,secondary,False,17.928,,"LINESTRING (-74.0794123 39.9418382, -74.0792036 39.9418184)"
11756365,True,1,CR 629,Bay Boulevard,tertiary,False,52.889,25 mph,"LINESTRING (-74.0792036 39.9418184, -74.0791434 39.9422918)"
11738951,True,2,CR 14,Sumner Avenue,secondary,False,160.761,,"LINESTRING (-74.0792036 39.9418184, -74.0791316 39.9418118, -74.0774058 39.9416545, -74.0773311 39.9416477)"
50873059,True,1,,Bay Boulevard,tertiary,False,25.083,25 mph,"LINESTRING (-74.0791434 39.9422918, -74.0791017 39.9425151)"
11756365,True,1,CR 629,Bay Boulevard,tertiary,False,9.595,25 mph,"LINESTRING (-74.0793359 39.9411545, -74.0793181 39.9412397)"
11735035,False,,,Barnegat Avenue,residential,False,75.21100000000001,,"LINESTRING (-74.0774421 39.9409644, -74.0774479 39.940922, -74.0775414 39.9403518, -74.077551 39.9402932)"
11735035,False,,,Barnegat Avenue,residential,True,76.56800000000001,,"LINESTRING (-74.0774421 39.9409644, -74.0774328 39.9410144, -74.0773658 39.9414311, -74.0773419 39.9415801, -74.0773311 39.9416477)"
358283240,True,,,Webster Avenue,residential,False,162.846,,"LINESTRING (-74.0774421 39.9409644, -74.077509 39.9409701, -74.078716 39.9410877, -74.0792406 39.9411409, -74.0793359 39.9411545)"
11750538,False,4,CR 47,East Central Avenue,secondary,False,76.22,,"LINESTRING (-74.0754851 39.9407821, -74.0755684 39.9402366, -74.0755903 39.9401014)"
11750538,False,4,CR 47,East Central Avenue,secondary,True,75.262,,"LINESTRING (-74.0754851 39.9407821, -74.0754761 39.94084, -74.0753888 39.9413896, -74.0753786 39.941454)"
"[358283240, 60333084]",True,,,Webster Avenue,residential,False,168.08800000000002,,"LINESTRING (-74.0754851 39.9407821, -74.0757059 39.9407965, -74.0757541 39.9408028, -74.075869 39.9408144, -74.0773894 39.9409587, -74.0774421 39.9409644)"
