osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,junction
125585584,D 15,Route de Cornusse,tertiary,False,True,134.925,"LINESTRING (2.6883251 46.9688415, 2.6871718 46.9694246, 2.6869213 46.9695843)",,
125585584,D 15,Route de Cornusse,tertiary,False,True,16.723,"LINESTRING (2.6869213 46.9695843, 2.6867779 46.9696985)",,
125585584,D 15,Route de Cornusse,tertiary,False,False,134.925,"LINESTRING (2.6869213 46.9695843, 2.6871718 46.9694246, 2.6883251 46.9688415)",,
125608733,,Rue du Marronnier,residential,False,True,47.003,"LINESTRING (2.6869213 46.9695843, 2.6867294 46.969617, 2.686315 46.9696702)",,
125608733,,Rue du Marronnier,residential,False,False,47.003,"LINESTRING (2.686315 46.9696702, 2.6867294 46.969617, 2.6869213 46.9695843)",,
125608733,,Rue du Marronnier,residential,False,True,97.46799999999999,"LINESTRING (2.686315 46.9696702, 2.6856203 46.9696815, 2.6850307 46.9696868)",,
228112580,,Rue du Marronnier,residential,False,False,30.371000000000002,"LINESTRING (2.686315 46.9696702, 2.6864269 46.9697163, 2.6865156 46.9697991, 2.686555 46.9698759)",50,
125608733,,Rue du Marronnier,residential,False,False,97.46799999999999,"LINESTRING (2.6850307 46.9696868, 2.6856203 46.9696815, 2.686315 46.9696702)",,
301645728,D 10,Route de Dun,secondary,False,False,105.67099999999999,"LINESTRING (2.6850307 46.9696868, 2.6852218 46.9701581, 2.6852746 46.9702862, 2.6853791 46.9706066)",,
125585583,,,secondary,True,False,14.157,"LINESTRING (2.6853791 46.9706066, 2.6854402 46.9705987, 2.6855008 46.9706083, 2.6855505 46.9706338)",,roundabout
301645728,D 10,Route de Dun,secondary,False,True,105.671,"LINESTRING (2.6853791 46.9706066, 2.6852746 46.9702862, 2.6852218 46.9701581, 2.6850307 46.9696868)",,
125585583,,,secondary,True,False,17.439,"LINESTRING (2.6855505 46.9706338, 2.6855847 46.9706806, 2.6855806 46.9707328, 2.6855395 46.9707769)",,roundabout
125585584,D 15,Route de Cornusse,tertiary,False,False,113.66,"LINESTRING (2.6855505 46.9706338, 2.6857928 46.970465, 2.6858238 46.9704414, 2.6861642 46.9701815, 2.68633 46.970055, 2.686555 46.9698759)",,
125585579,D 10,Route de Baugy,secondary,False,False,80.783,"LINESTRING (2.6855395 46.9707769, 2.685704 46.9709284, 2.6858029 46.9710342, 2.6860366 46.9712344, 2.6861959 46.971347)",,
125585583,,,secondary,True,False,15.312000000000001,"LINESTRING (2.6855395 46.9707769, 2.6854973 46.9707958, 2.6854484 46.9708041, 2.6853982 46.9708009, 2.6853523 46.9707865)",,roundabout
125585583,,,secondary,True,False,24.284,"LINESTRING (2.6853523 46.9707865, 2.6853005 46.970745, 2.6852871 46.9706911, 2.685316 46.9706402, 2.6853791 46.9706066)",,roundabout
301645729,D 15,Route de Jussy,tertiary,False,True,187.106,"LINESTRING (2.6853523 46.9707865, 2.6851681 46.970926, 2.6850659 46.9710074, 2.6845672 46.9714043, 2.6842615 46.9716384, 2.6839826 46.9718249, 2.6836715 46.9720149)",,
125585579,D 10,Route de Baugy,secondary,False,False,10.901,"LINESTRING (2.6866368 46.9716666, 2.6867116 46.9717503)",,
125585579,D 10,Route de Baugy,secondary,False,True,48.939,"LINESTRING (2.6866368 46.9716666, 2.6865231 46.9715627, 2.6863848 46.971472, 2.6861959 46.971347)",,
228112549,,Rue de la Chaume d'En Bas,residential,False,True,169.094,"LINESTRING (2.6866368 46.9716666, 2.686559 46.9717114, 2.686146 46.971964, 2.6858824 46.9721405, 2.6854149 46.9724561, 2.6850522 46.9727339)",50,
125585586,,Rue de l'Orme,residential,False,False,130.109,"LINESTRING (2.6836715 46.9720149, 2.6838043 46.9721024, 2.6841017 46.972336, 2.6847857 46.9729034)",50,
301645729,D 15,Route de Jussy,tertiary,False,False,187.106,"LINESTRING (2.6836715 46.9720149, 2.6839826 46.9718249, 2.6842615 46.9716384, 2.6845672 46.9714043, 2.6850659 46.9710074, 2.6851681 46.970926, 2.6853523 46.9707865)",,
301645729,D 15,Route de Jussy,tertiary,False,True,157.22,"LINESTRING (2.6836715 46.9720149, 2.682983 46.9724197, 2.6820878 46.9729266)",,
125585586,,Rue de l'Orme,residential,False,False,28.916,"LINESTRING (2.6847857 46.9729034, 2.6850326 46.9731015)",50,
301645731,,Rue de la Chaume d'En Bas,residential,False,False,27.642,"LINESTRING (2.6847857 46.9729034, 2.6850522 46.9727339)",,
125585586,,Rue de l'Orme,residential,False,True,130.109,"LINESTRING (2.6847857 46.9729034, 2.6841017 46.972336, 2.6838043 46.9721024, 2.6836715 46.9720149)",50,
125585584,D 15,Route de Cornusse,tertiary,False,False,16.723,"LINESTRING (2.6867779 46.9696985, 2.6869213 46.9695843)",,
125585584,D 15,Route de Cornusse,tertiary,False,True,25.984,"LINESTRING (2.6867779 46.9696985, 2.686555 46.9698759)",,
228112550,,Rue des Jardins,residential,False,True,167.451,"LINESTRING (2.6867779 46.9696985, 2.6869968 46.9699632, 2.6870541 46.9700571, 2.6871774 46.9704373, 2.6873393 46.9709962, 2.6874048 46.9711301)",50,
125585584,D 15,Route de Cornusse,tertiary,False,False,25.984,"LINESTRING (2.686555 46.9698759, 2.6867779 46.9696985)",,
125585584,D 15,Route de Cornusse,tertiary,False,True,113.66,"LINESTRING (2.686555 46.9698759, 2.68633 46.970055, 2.6861642 46.9701815, 2.6858238 46.9704414, 2.6857928 46.970465, 2.6855505 46.9706338)",,
228112580,,Rue du Marronnier,residential,False,True,30.371,"LINESTRING (2.686555 46.9698759, 2.6865156 46.9697991, 2.6864269 46.9697163, 2.686315 46.9696702)",50,
228112550,,Rue des Jardins,residential,False,False,167.451,"LINESTRING (2.6874048 46.9711301, 2.6873393 46.9709962, 2.6871774 46.9704373, 2.6870541 46.9700571, 2.6869968 46.9699632, 2.6867779 46.9696985)",50,
228112550,,Rue des Jardins,residential,False,True,110.286,"LINESTRING (2.6874048 46.9711301, 2.6875221 46.9713697, 2.6875382 46.9714365, 2.6875197 46.9714918, 2.6874634 46.9715328, 2.6871943 46.9716296, 2.6868598 46.971707, 2.6867116 46.9717503)",50,
228112557,,Rue de l'Ancienne Poste,residential,False,True,97.11600000000001,"LINESTRING (2.6874048 46.9711301, 2.6867214 46.971319, 2.6864926 46.9713593, 2.6864365 46.9713389, 2.6862513 46.9713365, 2.6861959 46.971347)",50,
125585579,D 10,Route de Baugy,secondary,False,False,48.93900000000001,"LINESTRING (2.6861959 46.971347, 2.6863848 46.971472, 2.6865231 46.9715627, 2.6866368 46.9716666)",,
125585579,D 10,Route de Baugy,secondary,False,True,80.783,"LINESTRING (2.6861959 46.971347, 2.6860366 46.9712344, 2.6858029 46.9710342, 2.685704 46.9709284, 2.6855395 46.9707769)",,
228112557,,Rue de l'Ancienne Poste,residential,False,False,97.116,"LINESTRING (2.6861959 46.971347, 2.6862513 46.9713365, 2.6864365 46.9713389, 2.6864926 46.9713593, 2.6867214 46.971319, 2.6874048 46.9711301)",50,
125585579,D 10,Route de Baugy,secondary,False,True,10.901,"LINESTRING (2.6867116 46.9717503, 2.6866368 46.9716666)",,
228112550,,Rue des Jardins,residential,False,False,110.28600000000002,"LINESTRING (2.6867116 46.9717503, 2.6868598 46.971707, 2.6871943 46.9716296, 2.6874634 46.9715328, 2.6875197 46.9714918, 2.6875382 46.9714365, 2.6875221 46.9713697, 2.6874048 46.9711301)",50,
228112549,,Rue de la Chaume d'En Bas,residential,False,True,40.902,"LINESTRING (2.6850522 46.9727339, 2.6850326 46.9731015)",50,
301645731,,Rue de la Chaume d'En Bas,residential,False,True,27.642,"LINESTRING (2.6850522 46.9727339, 2.6847857 46.9729034)",,
228112549,,Rue de la Chaume d'En Bas,residential,False,False,169.094,"LINESTRING (2.6850522 46.9727339, 2.6854149 46.9724561, 2.6858824 46.9721405, 2.686146 46.971964, 2.686559 46.9717114, 2.6866368 46.9716666)",50,
228112549,,Rue de la Chaume d'En Bas,residential,False,False,359.85699999999997,"LINESTRING (2.6820878 46.9729266, 2.6825484 46.9732919, 2.6826303 46.9734029, 2.683119 46.9745505, 2.6831716 46.9745959, 2.6832739 46.9746098, 2.6837928 46.9745456, 2.6843619 46.9743707, 2.6847988 46.9742364, 2.6849082 46.9741666, 2.6849652 46.9740842)",50,
301645729,D 15,Route de Jussy,tertiary,False,False,157.22,"LINESTRING (2.6820878 46.9729266, 2.682983 46.9724197, 2.6836715 46.9720149)",,
125585586,,Rue de l'Orme,residential,False,True,28.916,"LINESTRING (2.6850326 46.9731015, 2.6847857 46.9729034)",50,
228112549,,Rue de la Chaume d'En Bas,residential,False,False,40.902,"LINESTRING (2.6850326 46.9731015, 2.6850522 46.9727339)",50,
228112549,,Rue de la Chaume d'En Bas,residential,False,True,109.619,"LINESTRING (2.6850326 46.9731015, 2.6849815 46.9740606, 2.6849652 46.9740842)",50,
228112549,,Rue de la Chaume d'En Bas,residential,False,False,109.619,"LINESTRING (2.6849652 46.9740842, 2.6849815 46.9740606, 2.6850326 46.9731015)",50,
228112549,,Rue de la Chaume d'En Bas,residential,False,True,359.85699999999997,"LINESTRING (2.6849652 46.9740842, 2.6849082 46.9741666, 2.6847988 46.9742364, 2.6843619 46.9743707, 2.6837928 46.9745456, 2.6832739 46.9746098, 2.6831716 46.9745959, 2.683119 46.9745505, 2.6826303 46.9734029, 2.6825484 46.9732919, 2.6820878 46.9729266)",50,
228112590,,Rue du Cimetière,residential,False,True,154.63,"LINESTRING (2.6849652 46.9740842, 2.6853506 46.9748086, 2.6853486 46.9748584, 2.6853055 46.9748978, 2.6846391 46.9751521)",50,
228112590,,Rue du Cimetière,residential,False,False,154.63,"LINESTRING (2.6846391 46.9751521, 2.6853055 46.9748978, 2.6853486 46.9748584, 2.6853506 46.9748086, 2.6849652 46.9740842)",50,
