osmid,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,tunnel,lanes,ref
"[527536977, 522040134]",South 5th Street,tertiary,True,False,99.925,"LINESTRING (-85.759149 38.251319, -85.7591401 38.2513648, -85.7590643 38.2517531, -85.759047 38.2518415, -85.7590329 38.2519136, -85.75902 38.251986, -85.758983 38.2522081)",,,,,
"[531926804, 522040143]",West Muhammad Ali Boulevard,tertiary,True,False,65.631,"LINESTRING (-85.759149 38.251319, -85.7597058 38.2513773, -85.7597456 38.2513815, -85.7598073 38.2513879, -85.759894 38.251397)",,25 mph,,,
16224435,South 7th Street,tertiary,True,False,147.326,"LINESTRING (-85.762455 38.25168, -85.7624478 38.251755, -85.7623931 38.2520578, -85.7623526 38.2522818, -85.7623481 38.2523066, -85.7623024 38.2525596, -85.7622885 38.2526361, -85.7622629 38.2527779, -85.7622316 38.2529509, -85.762226 38.2529925)",,,,,
345144531,West Muhammad Ali Boulevard,tertiary,True,False,145.998,"LINESTRING (-85.762455 38.25168, -85.7625668 38.2516922, -85.7632057 38.2517621, -85.7634387 38.2517876, -85.7640304 38.2518523, -85.764111 38.2518611)",,25 mph,,,
16226661,Armory Place,residential,False,True,216.90900000000002,"LINESTRING (-85.759894 38.251397, -85.759882 38.2514665, -85.7598019 38.2519303, -85.7597193 38.2524082, -85.7596709 38.2526879, -85.7595725 38.2532578, -85.75956 38.25333)",,,,,
531926804,West Muhammad Ali Boulevard,tertiary,True,False,79.977,"LINESTRING (-85.759894 38.251397, -85.7600013 38.2514088, -85.7607077 38.2514867, -85.7607263 38.2514888, -85.760801 38.251497)",,25 mph,,,
522142237,West Muhammad Ali Boulevard,tertiary,True,False,83.86,"LINESTRING (-85.758198 38.251214, -85.759149 38.251319)",,25 mph,,,
"[16220233, 16225769]","['Cathedral Way', 'Cathedral School Court']",residential,False,"[False, True]",182.11,"LINESTRING (-85.758198 38.251214, -85.758045 38.252099, -85.758983 38.2522081)",,,,,
"[522040139, 529249204]",South 4th Street,tertiary,False,False,125.699,"LINESTRING (-85.7574981 38.2511332, -85.757606 38.2505081, -85.7576526 38.2502381, -85.7576889 38.2500273, -85.7576914 38.250013)",,25 mph,,,
"[522142237, 522040141]",West Muhammad Ali Boulevard,tertiary,True,False,61.772999999999996,"LINESTRING (-85.7574981 38.2511332, -85.7575962 38.2511445, -85.7578709 38.2511761, -85.758198 38.251214)",,25 mph,,,
"[547660944, 522511919]",South 3rd Street,primary,False,False,124.399,"LINESTRING (-85.755838 38.250952, -85.7558483 38.2508934, -85.7559069 38.2505589, -85.7559317 38.2504169, -85.755971 38.2501925, -85.7560062 38.2499963, -85.7560216 38.2499104, -85.7560321 38.2498437)",,,,4,KY 1020
522511920,West Muhammad Ali Boulevard,tertiary,True,False,146.356,"LINESTRING (-85.755838 38.250952, -85.7559474 38.2509639, -85.7566221 38.2510376, -85.7574327 38.2511261, -85.7574981 38.2511332)",,25 mph,,,
835721364,South 3rd Street,primary,False,True,216.804,"LINESTRING (-85.755838 38.250952, -85.7558264 38.2510167, -85.755787 38.2512373, -85.7557504 38.2514932, -85.7556488 38.2520107, -85.7555923 38.2523271, -85.755585 38.252368, -85.7555511 38.2525613, -85.75554 38.252625, -85.7555089 38.2528204, -85.755496 38.252883)",,,,4,KY 1020
222586770,South 2nd Street,primary,True,False,220.92899999999995,"LINESTRING (-85.7542994 38.2507947, -85.7542 38.2508587, -85.7541717 38.2508769, -85.7541259 38.2511323, -85.7541119 38.2512107, -85.7540979 38.2512891, -85.7539427 38.2521552, -85.7538768 38.2525228, -85.753867 38.2525777, -85.7538934 38.2526216, -85.7539475 38.2527022)",,25 mph,,2,KY 1020
"[529941048, 531924947, 522041647]",West Muhammad Ali Boulevard,tertiary,True,False,135.488,"LINESTRING (-85.7542994 38.2507947, -85.7544149 38.2508065, -85.7546325 38.2508287, -85.7546754 38.2508331, -85.7549287 38.250859, -85.7556679 38.2509346, -85.755838 38.250952)",,25 mph,,,
16218240,North 8th Street,residential,False,False,79.97399999999999,"LINESTRING (-85.7631492 38.2573439, -85.7631344 38.2574433, -85.7630403 38.2579956, -85.763035 38.2580282, -85.76303 38.258057)",,,,,
382358757,South 8th Street,tertiary,True,False,156.032,"LINESTRING (-85.7631492 38.2573439, -85.7631665 38.2572474, -85.7632707 38.2566512, -85.7632862 38.2565632, -85.763305 38.2564559, -85.7633143 38.2564031, -85.7633357 38.2562807, -85.7633703 38.2560832, -85.7633747 38.2560572, -85.7633931 38.2559538)",,,,,
"[527817465, 527815381]","['East Main Street', 'West Main Street']",primary,True,False,147.93,"LINESTRING (-85.7631492 38.2573439, -85.7632658 38.257357, -85.7634112 38.2573727, -85.7640099 38.2574384, -85.7646599 38.2575112, -85.7647303 38.2575191, -85.7648267 38.2575303)",,25 mph,,3,US 31W;US 60
16218240,North 8th Street,residential,False,True,79.974,"LINESTRING (-85.76303 38.258057, -85.763035 38.2580282, -85.7630403 38.2579956, -85.7631344 38.2574433, -85.7631492 38.2573439)",,,,,
"[16228786, 525865543]","['West Washington Street', 'North 9th Street']",residential,False,"[False, True]",218.45300000000003,"LINESTRING (-85.76303 38.258057, -85.763118 38.258087, -85.764605 38.25823, -85.764629 38.258229, -85.764655 38.258216, -85.764672 38.258204, -85.764681 38.258187, -85.7648073 38.257625, -85.76482 38.257563)",,,,,
"[16241682, 828178797]",West Washington Street,residential,False,True,165.07400000000004,"LINESTRING (-85.76303 38.258057, -85.7630054 38.2580682, -85.762966 38.258078, -85.7629304 38.2580858, -85.762913 38.258089, -85.762391 38.258015, -85.761836 38.257958, -85.761747 38.257961, -85.761635 38.257983, -85.761583 38.258002, -85.761534 38.258025, -85.76149 38.258051, -85.7614151 38.2581211, -85.7613751 38.2581866, -85.761337 38.258253)",,35 mph,,,
16224800,South 3rd Street,primary,False,False,156.785,"LINESTRING (-85.7548682 38.256443, -85.7548905 38.2563391, -85.755008 38.2556662, -85.7550116 38.2556456, -85.7550554 38.2553951, -85.755092 38.255186, -85.7551005 38.2551436, -85.75512 38.255047)",,,,2,
"[527808330, 52118965]",West Main Street,primary,True,False,148.296,"LINESTRING (-85.7548682 38.256443, -85.7549685 38.2564532, -85.7563347 38.2565981, -85.7564479 38.2566096, -85.7565513 38.2566215)",,35 mph,,4,US 31W;US 60
"[982157474, 16223123, 982157477]",North 3rd Street,primary,False,False,233.136,"LINESTRING (-85.7548682 38.256443, -85.7548501 38.2565235, -85.7548448 38.2565554, -85.754768 38.2569984, -85.754688 38.25746, -85.7546532 38.2576491, -85.754588 38.258003, -85.754525 38.258374, -85.7545107 38.2584509, -85.7544979 38.2585193)",,,,3,
"[529253512, 524008363, 16237295]",South 4th Street,tertiary,False,False,156.076,"LINESTRING (-85.7565513 38.2566215, -85.7565696 38.256518, -85.7566223 38.256228, -85.7566663 38.2559548, -85.7567042 38.2557356, -85.7567225 38.2556298, -85.7567746 38.2553272, -85.7567913 38.2552306)",,25 mph,,,
"[223053163, 527810435]","['East Main Street', 'West Main Street']",primary,True,False,141.449,"LINESTRING (-85.7565513 38.2566215, -85.7567061 38.2566346, -85.7568704 38.2566559, -85.7575011 38.256723, -85.7580614 38.2567827, -85.7580992 38.2567867, -85.7581564 38.2567928)",,35 mph,,4,US 31W;US 60
522040138,North 4th Street,unclassified,True,False,49.47,"LINESTRING (-85.7565513 38.2566215, -85.7564777 38.2567141, -85.7564213 38.2570469)",,25 mph,,,
"[565479477, 16242462]",South 6th Street,"['tertiary', 'residential']",True,False,156.401,"LINESTRING (-85.759834 38.25698, -85.7598567 38.2568926, -85.7599281 38.2564473, -85.7599383 38.2563892, -85.7599569 38.2562841, -85.7599821 38.2561413, -85.7600225 38.2559123, -85.7600565 38.2557198, -85.7600611 38.2556912, -85.76008 38.255587)",,,,2,
"[120257658, 527813428]",West Main Street,primary,True,False,146.588,"LINESTRING (-85.759834 38.25698, -85.7599586 38.2569947, -85.7601223 38.2570122, -85.7614138 38.2571488, -85.7614972 38.2571593)",,25 mph,,3,US 31W;US 60
821913594,North 6th Street,residential,False,False,73.172,"LINESTRING (-85.759834 38.25698, -85.7598173 38.2570833, -85.7597189 38.2576318)",,,,,
16225143,North 7th Street,residential,True,False,73.88,"LINESTRING (-85.7614972 38.2571593, -85.7614768 38.2572653, -85.7613599 38.2578149)",,,,,
"[527813428, 527815381]",West Main Street,primary,True,False,145.698,"LINESTRING (-85.7614972 38.2571593, -85.7616023 38.2571702, -85.7616921 38.2571804, -85.7630754 38.257337, -85.7631492 38.2573439)",,25 mph,,3,US 31W;US 60
"[982157474, 16223123, 982157477]",North 3rd Street,primary,False,True,233.136,"LINESTRING (-85.7544979 38.2585193, -85.7545107 38.2584509, -85.754525 38.258374, -85.754588 38.258003, -85.7546532 38.2576491, -85.754688 38.25746, -85.754768 38.2569984, -85.7548448 38.2565554, -85.7548501 38.2565235, -85.7548682 38.256443)",,,,3,
222586768,South 2nd Street,primary,False,False,88.026,"LINESTRING (-85.7539475 38.2527022, -85.7539336 38.2527781, -85.7538259 38.2533678, -85.7538043 38.2534858)",,25 mph,,2,KY 1020
"[222586769, 529937419]",South 2nd Street,primary,True,False,215.13,"LINESTRING (-85.7539475 38.2527022, -85.7539858 38.2526324, -85.7540109 38.2525892, -85.7540605 38.252309, -85.7541162 38.2519946, -85.7541352 38.2518874, -85.7542353 38.2513221, -85.7543111 38.2508938, -85.7543083 38.2508703, -85.7542994 38.2507947)",,25 mph,,2,KY 1020
"[527822593, 527826073, 522060941]",West Market Street,primary,True,False,146.00400000000002,"LINESTRING (-85.761736 38.255769, -85.7616691 38.2557617, -85.7613562 38.2557273, -85.7612849 38.2557194, -85.76118 38.2557079, -85.7610514 38.2556937, -85.7609973 38.2556878, -85.7608848 38.2556754, -85.7607966 38.2556657, -85.7603661 38.2556184, -85.7601877 38.2555988, -85.76008 38.255587)",,25 mph,,4,US 31W;US 60
823882520,South 7th Street,tertiary,True,False,155.99599999999998,"LINESTRING (-85.761736 38.255769, -85.7617171 38.2558781, -85.7616778 38.256105, -85.7616209 38.2564328, -85.761615 38.256467, -85.7615116 38.2570642, -85.7614972 38.2571593)",,,,,
247632626,Congress Alley,residential,False,True,144.679,"LINESTRING (-85.76185 38.255102, -85.7617796 38.255094, -85.7615161 38.2550639, -85.7611985 38.2550276, -85.7611581 38.255023, -85.7606329 38.254963, -85.7605804 38.254957, -85.7603038 38.2549255, -85.7602103 38.2549148)",,,,,
823882520,South 7th Street,tertiary,True,False,74.832,"LINESTRING (-85.76185 38.255102, -85.7617523 38.2556687, -85.761736 38.255769)",,,,,
"[531898064, 1175094859]",West Liberty Street,"['tertiary', 'secondary']",True,False,145.919,"LINESTRING (-85.762121 38.253604, -85.7620354 38.2535953, -85.7617848 38.2535698, -85.7616757 38.2535587, -85.761561 38.253547, -85.7607216 38.2534559, -85.7605698 38.2534394, -85.760465 38.253428)",,,,,
823882520,South 7th Street,tertiary,True,False,87.10399999999998,"LINESTRING (-85.762121 38.253604, -85.7621041 38.2536867, -85.762068 38.253864, -85.7619942 38.2542795, -85.761976 38.254379)",,,,,
16224435,South 7th Street,tertiary,True,False,68.612,"LINESTRING (-85.762226 38.2529925, -85.7621339 38.2535347, -85.762121 38.253604)",,,,,
16225164,Cedar Street,residential,False,True,145.611,"LINESTRING (-85.762226 38.2529925, -85.7618826 38.2529554, -85.7616791 38.2529334, -85.760574 38.252814)",,,,,
16224800,South 3rd Street,primary,False,True,156.78500000000003,"LINESTRING (-85.75512 38.255047, -85.7551005 38.2551436, -85.755092 38.255186, -85.7550554 38.2553951, -85.7550116 38.2556456, -85.755008 38.2556662, -85.7548905 38.2563391, -85.7548682 38.256443)",,,,2,
"[298575758, 52118966, 298575759]",South 3rd Street,primary,True,False,156.33400000000003,"LINESTRING (-85.75512 38.255047, -85.755137 38.2549412, -85.7551412 38.254915, -85.7553421 38.2537518, -85.7553464 38.2537264, -85.755352 38.253697, -85.7553612 38.2536539)",,,building_passage,4,KY 1020
835721364,South 3rd Street,primary,False,False,216.804,"LINESTRING (-85.755496 38.252883, -85.7555089 38.2528204, -85.75554 38.252625, -85.7555511 38.2525613, -85.755585 38.252368, -85.7555923 38.2523271, -85.7556488 38.2520107, -85.7557504 38.2514932, -85.755787 38.2512373, -85.7558264 38.2510167, -85.755838 38.250952)",,,,4,KY 1020
835721365,West Liberty Street,secondary,True,False,136.70100000000002,"LINESTRING (-85.755496 38.252883, -85.7554231 38.2528739, -85.7550935 38.252836, -85.7548961 38.2528129, -85.7547193 38.2527923, -85.7546346 38.2527824, -85.7545858 38.2527767, -85.7544603 38.2527621, -85.7540725 38.2527168, -85.7539475 38.2527022)",,,,,
16225143,North 7th Street,residential,True,False,86.59400000000001,"LINESTRING (-85.7613599 38.2578149, -85.7613366 38.257953, -85.7613302 38.2579902, -85.7612979 38.2581233, -85.7612717 38.2582394, -85.761211 38.258406, -85.761186 38.258469, -85.761152 38.25853, -85.7611278 38.2585682)",,,,,
16241685,West Washington Street,residential,True,False,144.722,"LINESTRING (-85.7613599 38.2578149, -85.7598159 38.2576427, -85.7597189 38.2576318)",,,,,
16225164,Cedar Street,residential,False,False,145.611,"LINESTRING (-85.760574 38.252814, -85.7616791 38.2529334, -85.7618826 38.2529554, -85.762226 38.2529925)",,,,,
527837601,South 6th Street,tertiary,True,False,147.781,"LINESTRING (-85.760574 38.252814, -85.7607 38.2521028, -85.7607884 38.2515727, -85.760801 38.251497)",,,,,
16226661,Armory Place,residential,False,False,216.90900000000002,"LINESTRING (-85.75956 38.25333, -85.7595725 38.2532578, -85.7596709 38.2526879, -85.7597193 38.2524082, -85.7598019 38.2519303, -85.759882 38.2514665, -85.759894 38.251397)",,,,,
531898099,West Liberty Street,secondary,True,False,66.67099999999999,"LINESTRING (-85.75956 38.25333, -85.7589165 38.2532585, -85.758804 38.253246)",,,,,
437419793,South 4th Street,tertiary,False,True,86.12200000000001,"LINESTRING (-85.757164 38.2530704, -85.7571531 38.2531334, -85.7570498 38.2537326, -85.7570316 38.2538379)",,25 mph,,,
"[522142240, 526495311]",West Liberty Street,secondary,True,False,147.133,"LINESTRING (-85.757164 38.2530704, -85.7570878 38.253062, -85.756699 38.2530193, -85.7556051 38.2528954, -85.755496 38.252883)",,,,,
531898099,West Liberty Street,secondary,True,False,79.775,"LINESTRING (-85.760465 38.253428, -85.7603789 38.2534202, -85.760333 38.253416, -85.7598013 38.2533568, -85.75956 38.25333)",,,,,
"[527837601, 1175094858]",South 6th Street,tertiary,True,False,68.934,"LINESTRING (-85.760465 38.253428, -85.7604789 38.2533553, -85.7605299 38.2530623, -85.760574 38.252814)",,,,2,
16233513,South 8th Street,tertiary,True,False,176.695,"LINESTRING (-85.7638349 38.2534353, -85.7638475 38.2533634, -85.763855 38.2533206, -85.7638669 38.253253, -85.7639162 38.2529718, -85.763919 38.2529562, -85.7639795 38.2526111, -85.7640462 38.252231, -85.7640977 38.2519373, -85.7640992 38.2519285, -85.764111 38.2518611)",,,,,
"[531898064, 522483354]",West Liberty Street,secondary,True,False,152.76,"LINESTRING (-85.7638349 38.2534353, -85.7637476 38.2534534, -85.763642 38.253479, -85.763415 38.25352, -85.7632635 38.2535505, -85.762874 38.253629, -85.7627518 38.253638, -85.76267 38.253644, -85.7624 38.253637, -85.762345 38.2536305, -85.7622415 38.2536182, -85.762121 38.253604)",,,,,
437419795,South 4th Street,tertiary,False,False,156.276,"LINESTRING (-85.7567913 38.2552306, -85.7568081 38.2551331, -85.7569064 38.2545631, -85.7569343 38.2544014, -85.757016 38.2539308, -85.7570316 38.2538379)",,25 mph,,,
"[530315091, 437419796]",West Market Street,primary,True,False,147.355,"LINESTRING (-85.7567913 38.2552306, -85.7567102 38.2552217, -85.756285 38.255175, -85.7552191 38.2550579, -85.75512 38.255047)",,25 mph,,4,US 31W;US 60
"[529253512, 524008363, 16237295]",South 4th Street,tertiary,False,True,156.076,"LINESTRING (-85.7567913 38.2552306, -85.7567746 38.2553272, -85.7567225 38.2556298, -85.7567042 38.2557356, -85.7566663 38.2559548, -85.7566223 38.256228, -85.7565696 38.256518, -85.7565513 38.2566215)",,25 mph,,,
"[527825840, 522060938]",West Market Street,primary,True,False,145.976,"LINESTRING (-85.76008 38.255587, -85.7600096 38.2555794, -85.7596005 38.2555349, -85.7594105 38.2555142, -85.7589532 38.2554645, -85.7588796 38.2554565, -85.7585214 38.2554167, -85.758424 38.255407)",,25 mph,,4,US 31W;US 60
528460451,South 6th Street,tertiary,True,False,75.607,"LINESTRING (-85.76008 38.255587, -85.7600983 38.2554924, -85.7602103 38.2549148)",,,,,
522060941,West Market Street,primary,True,False,146.14399999999998,"LINESTRING (-85.7633931 38.2559538, -85.7633199 38.2559458, -85.762849 38.2558941, -85.7627912 38.2558878, -85.7623987 38.2558447, -85.7623022 38.2558341, -85.762028 38.255804, -85.7618492 38.2557826, -85.761736 38.255769)",,25 mph,,4,US 31W;US 60
823882517,South 8th Street,tertiary,True,False,155.908,"LINESTRING (-85.7633931 38.2559538, -85.7634101 38.255858, -85.7634771 38.2554745, -85.7634931 38.2553834, -85.7635161 38.2552528, -85.7636119 38.2547065, -85.7636178 38.2546689, -85.7636367 38.2545648)",,,,,
16241558,Roy Wilkins Avenue,residential,False,True,156.53300000000002,"LINESTRING (-85.765029 38.256136, -85.7650513 38.2562471, -85.7649899 38.2565834, -85.7648425 38.2574397, -85.7648267 38.2575303)",,,,,
"[331324826, 522060941]",West Market Street,primary,True,False,144.28,"LINESTRING (-85.765029 38.256136, -85.7649688 38.2561272, -85.7649495 38.256124, -85.7641293 38.2560341, -85.7639589 38.256015, -85.7637187 38.2559895, -85.7634989 38.2559665, -85.7633931 38.2559538)",,25 mph,,4,US 31W;US 60
"[16241682, 828178797]",West Washington Street,residential,False,False,165.074,"LINESTRING (-85.761337 38.258253, -85.7613751 38.2581866, -85.7614151 38.2581211, -85.76149 38.258051, -85.761534 38.258025, -85.761583 38.258002, -85.761635 38.257983, -85.761747 38.257961, -85.761836 38.257958, -85.762391 38.258015, -85.762913 38.258089, -85.7629304 38.2580858, -85.762966 38.258078, -85.7630054 38.2580682, -85.76303 38.258057)",,35 mph,,,
334069497,,residential,True,False,40.452,"LINESTRING (-85.761337 38.258253, -85.7612418 38.2584594, -85.7612055 38.2585142, -85.7611719 38.2585462, -85.7611278 38.2585682)",,35 mph,,,
821913594,North 6th Street,residential,False,True,73.172,"LINESTRING (-85.7597189 38.2576318, -85.7598173 38.2570833, -85.759834 38.25698)",,,,,
524078729,West Main Street,primary,True,False,147.95100000000002,"LINESTRING (-85.7581564 38.2567928, -85.7582094 38.2567987, -85.7582815 38.2568067, -85.7583957 38.2568195, -85.7596564 38.2569602, -85.7597575 38.2569715, -85.759834 38.25698)",,25 mph,,4,US 31W;US 60
48948223,,motorway_link,True,False,133.248,"LINESTRING (-85.764154 38.2584013, -85.7638707 38.2583665, -85.7636828 38.2583526, -85.7634633 38.2583606, -85.7626437 38.2584677)",yes,,,,
222835543,,unclassified,False,False,10.348,"LINESTRING (-85.7563627 38.2572084, -85.7564794 38.2572246)",,,,,
"[463678698, 463678699, 222835538, 522041646]",North 4th Street,unclassified,True,False,269.426,"LINESTRING (-85.7563627 38.2572084, -85.7563223 38.2574087, -85.7561587 38.2582211, -85.7561774 38.2582822, -85.7562224 38.2583303, -85.7563136 38.2583493, -85.756394 38.2583451, -85.7564369 38.2583156, -85.756453 38.2582693, -85.7565446 38.25751, -85.7565537 38.2574347, -85.7565785 38.2572289)",,25 mph,,1,
276446996,,primary_link,True,False,59.253,"LINESTRING (-85.7651077 38.2556076, -85.7651049 38.2557401, -85.7650475 38.2560395, -85.765029 38.256136)",,,,1,
522040138,North 4th Street,unclassified,True,False,18.673,"LINESTRING (-85.7564213 38.2570469, -85.7563627 38.2572084)",,25 mph,,,
817139089,North 4th Street,residential,True,False,20.4,"LINESTRING (-85.7564213 38.2570469, -85.7564794 38.2572246)",,,,,
"[1172006027, 917237973]",North 4th Street,unclassified,True,False,50.455,"LINESTRING (-85.7565736 38.2570609, -85.7566025 38.2568549, -85.7566194 38.2567306, -85.7565513 38.2566215)",,25 mph,,2,
222835543,,unclassified,False,False,8.666,"LINESTRING (-85.7564794 38.2572246, -85.7565785 38.2572289)",,,,,
222835543,,unclassified,False,True,10.348,"LINESTRING (-85.7564794 38.2572246, -85.7563627 38.2572084)",,,,,
817139090,North 4th Street,residential,True,False,19.975,"LINESTRING (-85.7564794 38.2572246, -85.7565736 38.2570609)",,,,,
"[265871312, 222835540, 222835541]",North 4th Street,residential,False,False,168.688,"LINESTRING (-85.7564794 38.2572246, -85.7563937 38.2576485, -85.7562707 38.2582882, -85.7562311 38.2585217, -85.7562196 38.2585712, -85.7562008 38.2587255)",,,yes,,
222835543,,unclassified,False,True,8.666,"LINESTRING (-85.7565785 38.2572289, -85.7564794 38.2572246)",,,,,
