osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,junction,tunnel,width,access
"[554315589, 554315590, 1150323529, 4320239, 356126352, 356126351, 1202340854]",True,2,,Raven Meadows,tertiary,30 mph,False,329.58900000000006,"LINESTRING (-2.7551298 52.7092296, -2.7550821 52.7091968, -2.7550509 52.7091816, -2.7550148 52.7091728, -2.7549548 52.7091634, -2.754862 52.7091646, -2.7547809 52.7091769, -2.7545063 52.7092275, -2.7544668 52.7092372, -2.7542368 52.7092925, -2.7540657 52.7093415, -2.7539545 52.709394, -2.7539035 52.7094234, -2.7533277 52.7098148, -2.7532295 52.7098831, -2.7530609 52.7099861, -2.7529474 52.7100529, -2.7527966 52.710118, -2.7526781 52.7101785, -2.7525919 52.710224, -2.7523035 52.710384, -2.7522391 52.7104194, -2.752154 52.7104777, -2.7520916 52.7105568, -2.7520781 52.710618, -2.752085 52.7106854, -2.7520976 52.7107195, -2.7521072 52.7107455, -2.7521272 52.7107807, -2.7521565 52.7108326, -2.7522989 52.7110848)",,,building_passage,,
"[26649337, 913924293]",True,,,Roushill,unclassified,"['20 mph', '30 mph']",False,78.69,"LINESTRING (-2.7551298 52.7092296, -2.7551403 52.7091659, -2.7551774 52.7089639, -2.7551987 52.708902, -2.7552254 52.7088547, -2.7552588 52.7088259, -2.7553211 52.7087874, -2.755458 52.7087304, -2.7556367 52.7086732, -2.7556595 52.7086674)",,,,,
375122198,True,1,A458,Smithfield Road,primary,30 mph,False,30.91,"LINESTRING (-2.7523412 52.7113138, -2.752446 52.7112788, -2.7525846 52.711255, -2.75277 52.7112918)",,,,,
653845514,False,3,A458,Smithfield Road,primary,30 mph,False,78.289,"LINESTRING (-2.7523412 52.7113138, -2.7522693 52.7113301, -2.7522451 52.7113357, -2.7521347 52.7113782, -2.7520547 52.7114115, -2.7519131 52.7114661, -2.7517346 52.7115489, -2.7513906 52.7116706, -2.7513518 52.7116778)",,,,,
"[1201695038, 1201695039]",True,2,,Raven Meadows,tertiary,30 mph,False,25.898,"LINESTRING (-2.7522989 52.7110848, -2.7523212 52.7111271, -2.7523327 52.7111563, -2.7523479 52.7112029, -2.7523412 52.7113138)",,,,,
23643658,True,,,Beeches Lane,tertiary,20 mph,False,77.594,"LINESTRING (-2.7497717 52.7061264, -2.749897 52.7060797, -2.7506858 52.7058895, -2.7508342 52.7058611)",,,,,
352393998,False,2,,Wyle Cop,tertiary,20 mph,False,130.551,"LINESTRING (-2.7497717 52.7061264, -2.7498962 52.706159, -2.7502939 52.7062761, -2.7504966 52.7063155, -2.750513 52.7063177, -2.7505915 52.7063285, -2.7508615 52.7063691, -2.7509405 52.7063857, -2.7510315 52.70641, -2.751129 52.7064553, -2.7513516 52.7066477, -2.75137 52.706667, -2.7513912 52.7066883)",,,,,
"[447526121, 23049491, 23346421]",False,2,,Wyle Cop,tertiary,20 mph,True,88.42200000000001,"LINESTRING (-2.7497717 52.7061264, -2.7497275 52.7061269, -2.7496262 52.7061276, -2.7494039 52.7061313, -2.7493353 52.706133, -2.7492611 52.7061403, -2.7492046 52.7061509, -2.7490018 52.7062014, -2.7488921 52.706227, -2.7486971 52.7062723, -2.7485518 52.7063061, -2.7485142 52.7063148)",,,,,
"[23346421, 23346420, 341694557]",False,"['3', '2']",,"['English Bridge', 'Wyle Cop']",tertiary,20 mph,False,120.338,"LINESTRING (-2.7468956 52.7067722, -2.7469132 52.7067685, -2.7483492 52.7063643, -2.7483978 52.7063499, -2.7485142 52.7063148)",yes,,,,
22794789,True,,,Roushill,tertiary,30 mph,False,117.356,"LINESTRING (-2.7552448 52.7102409, -2.7551583 52.710168, -2.7551258 52.7101406, -2.7550704 52.7100949, -2.7550431 52.7100553, -2.7550285 52.7100154, -2.7550419 52.7098246, -2.7551431 52.7093166, -2.755149 52.7092709, -2.7551298 52.7092296)",,,,,
"[1201978889, 375122197]",False,"['4', '3']",A458,Smithfield Road,primary,30 mph,False,207.79599999999996,"LINESTRING (-2.7552448 52.7102409, -2.7547858 52.7104114, -2.7541452 52.7106493, -2.7539702 52.7107297, -2.7538099 52.7108182, -2.7536509 52.71092, -2.7534362 52.7110814, -2.7533097 52.7111624, -2.753195 52.7112198, -2.7530696 52.7112686, -2.7529141 52.7112877, -2.75277 52.7112918)",,,,,
653845521,False,3,A458,Smithfield Road,primary,30 mph,True,115.22,"LINESTRING (-2.7552448 52.7102409, -2.7556889 52.7100697, -2.7559452 52.7099741, -2.7562009 52.7098801, -2.7564339 52.7098034, -2.7567387 52.709747)",,,,,
"[568196873, 22795276]",True,,,Mardol,unclassified,20 mph,False,144.00300000000001,"LINESTRING (-2.7556595 52.7086674, -2.7558099 52.7088277, -2.7560511 52.7090909, -2.7561198 52.7091421, -2.756206 52.709207, -2.7563199 52.7092729, -2.7566256 52.7094498, -2.7566827 52.7094847, -2.7568115 52.7095966, -2.7568547 52.7096435, -2.7569007 52.7097072)",,,,,
"[1032575068, 26649325, 22794790]",True,1,,"['Mardol', 'Claremont Street']",unclassified,20 mph,False,189.13400000000001,"LINESTRING (-2.7556595 52.7086674, -2.7555429 52.7085233, -2.7552268 52.7081368, -2.7552078 52.708098, -2.7552189 52.7080632, -2.7552539 52.7080434, -2.7553295 52.7080234, -2.755746 52.7079709, -2.7566825 52.7078216, -2.7568556 52.7077894)",,,,,
"[22794801, 26633098, 1032575067, 1201693381]",False,"['3', '2']",,"['Bellstone', 'Barker Street']",tertiary,20 mph,False,125.527,"LINESTRING (-2.7568556 52.7077894, -2.7569046 52.7078616, -2.7569585 52.7079536, -2.7569838 52.707993, -2.7570833 52.7081477, -2.7571717 52.7082654, -2.7572622 52.7083477, -2.7573681 52.7084283, -2.7574887 52.7085191, -2.7575203 52.7085429, -2.7577144 52.708681, -2.7577285 52.708698, -2.7577776 52.7087571)",,,,,
22794801,False,2,,Bellstone,tertiary,20 mph,True,56.535,"LINESTRING (-2.7568556 52.7077894, -2.7566734 52.7075803, -2.7564857 52.7074083, -2.7564351 52.7073501)",,,,,
22794801,False,2,,Bellstone,tertiary,20 mph,False,56.535000000000004,"LINESTRING (-2.7564351 52.7073501, -2.7564857 52.7074083, -2.7566734 52.7075803, -2.7568556 52.7077894)",,,,,
"[22794795, 1032575070]",False,2,,Saint John's Hill,tertiary,20 mph,False,73.244,"LINESTRING (-2.7564351 52.7073501, -2.7565034 52.7073164, -2.756543 52.7072879, -2.7565648 52.7072722, -2.7565885 52.707255, -2.7567367 52.7071747, -2.757038 52.7070243, -2.7571046 52.706991, -2.7571504 52.7069665, -2.7571963 52.7069265, -2.7572183 52.7068995)",,,,,
22795631,False,2,,Saint Austin's Street,unclassified,20 mph,False,42.255,"LINESTRING (-2.7577776 52.7087571, -2.7578619 52.7087572, -2.7579613 52.7087804, -2.7581329 52.7088215, -2.758364 52.7088822)",,,,,
"[22794801, 26633098, 1032575067, 1201693381]",False,"['3', '2']",,"['Bellstone', 'Barker Street']",tertiary,20 mph,True,125.527,"LINESTRING (-2.7577776 52.7087571, -2.7577285 52.708698, -2.7577144 52.708681, -2.7575203 52.7085429, -2.7574887 52.7085191, -2.7573681 52.7084283, -2.7572622 52.7083477, -2.7571717 52.7082654, -2.7570833 52.7081477, -2.7569838 52.707993, -2.7569585 52.7079536, -2.7569046 52.7078616, -2.7568556 52.7077894)",,,,,
26633117,False,3,,Bridge Street,tertiary,20 mph,False,59.798,"LINESTRING (-2.7577776 52.7087571, -2.7577921 52.7088084, -2.7577669 52.7091108, -2.7577665 52.7091395, -2.757773 52.7092937)",,,,,
22794791,False,,,Hill's Lane,unclassified,20 mph,False,129.77700000000002,"LINESTRING (-2.757773 52.7092937, -2.7576236 52.709254, -2.7575365 52.7092124, -2.7574478 52.7091407, -2.7572919 52.7089988, -2.7571811 52.7089085, -2.7570974 52.7088547, -2.7570679 52.7088389, -2.75697 52.7087997, -2.7568042 52.7087582, -2.756636 52.7087469, -2.7565865 52.7087476, -2.7564265 52.7087546, -2.7563065 52.7087642, -2.7562282 52.7087704)",,,,,
26633117,False,3,,Bridge Street,tertiary,20 mph,True,59.797999999999995,"LINESTRING (-2.757773 52.7092937, -2.7577665 52.7091395, -2.7577669 52.7091108, -2.7577921 52.7088084, -2.7577776 52.7087571)",,,,,
480054736,False,3,,Bridge Street,tertiary,20 mph,False,29.615,"LINESTRING (-2.757773 52.7092937, -2.7577693 52.7093435, -2.7577931 52.7095595)",,,,,
22794791,False,,,Hill's Lane,unclassified,20 mph,True,129.777,"LINESTRING (-2.7562282 52.7087704, -2.7563065 52.7087642, -2.7564265 52.7087546, -2.7565865 52.7087476, -2.756636 52.7087469, -2.7568042 52.7087582, -2.75697 52.7087997, -2.7570679 52.7088389, -2.7570974 52.7088547, -2.7571811 52.7089085, -2.7572919 52.7089988, -2.7574478 52.7091407, -2.7575365 52.7092124, -2.7576236 52.709254, -2.757773 52.7092937)",,,,,
"[22794792, 981835805, 981835806]",False,2,,Victoria Quay,unclassified,20 mph,True,135.292,"LINESTRING (-2.7597424 52.7094721, -2.7596307 52.7095196, -2.7593613 52.7095736, -2.7591723 52.7096101, -2.7590524 52.7096171, -2.7587105 52.7096796, -2.7584763 52.7097236, -2.7582236 52.709767, -2.7582018 52.7097685, -2.7579779 52.7097834, -2.7579131 52.7097877, -2.757842 52.7098229)",,,,,
"[1040500778, 1221730795, 1221730796, 1221730797, 22795728, 26633140, 22795734]",True,1,,"['Priory Road', 'Victoria Avenue']",unclassified,"['20 mph', '30 mph']",False,324.152,"LINESTRING (-2.7597424 52.7094721, -2.7597922 52.70946, -2.7612651 52.7091017, -2.7613263 52.7090647, -2.7613716 52.709017, -2.761392 52.7089644, -2.761392 52.7089075, -2.7613888 52.708855, -2.7613732 52.7087621, -2.7613598 52.7086818, -2.7613503 52.7086504, -2.7613408 52.7086189, -2.7613162 52.7085851, -2.7612523 52.7085652, -2.7611203 52.7085595, -2.7606066 52.7085822, -2.7601656 52.7086016, -2.7598517 52.7086154, -2.7592549 52.708631, -2.7591375 52.708634, -2.7590588 52.7086361)",,,,,
"[1040500776, 1040500777]",True,1,,Claremont Bank,tertiary,20 mph,False,42.421,"LINESTRING (-2.7590588 52.7086361, -2.7590428 52.7086734, -2.7589681 52.7088593, -2.7589297 52.7089296, -2.7589047 52.7089707, -2.7588859 52.7090025)",,,,,
"[22794794, 1037137695]",False,"['1', '2']",,Cross Hill,unclassified,20 mph,True,82.687,"LINESTRING (-2.7572183 52.7068995, -2.7568882 52.706859, -2.7567589 52.706843, -2.7564837 52.7067997, -2.756269 52.7067459, -2.7561103 52.7066843, -2.7560678 52.7066647)",,,,,
"[22794795, 1032575070]",False,2,,Saint John's Hill,tertiary,20 mph,True,73.24399999999999,"LINESTRING (-2.7572183 52.7068995, -2.7571963 52.7069265, -2.7571504 52.7069665, -2.7571046 52.706991, -2.757038 52.7070243, -2.7567367 52.7071747, -2.7565885 52.707255, -2.7565648 52.7072722, -2.756543 52.7072879, -2.7565034 52.7073164, -2.7564351 52.7073501)",,,,,
22795982,False,2,,Saint John's Hill,tertiary,20 mph,False,97.279,"LINESTRING (-2.7572183 52.7068995, -2.7572912 52.7068976, -2.7574111 52.7068944, -2.7575019 52.7068779, -2.7577269 52.706776, -2.758175 52.7064978, -2.7582814 52.706412, -2.7583161 52.706385)",,,,,
"[22794802, 962089563, 988026906]",True,1,,Wyle Cop,tertiary,20 mph,False,71.74099999999999,"LINESTRING (-2.7513912 52.7066883, -2.7514861 52.7067432, -2.7516307 52.7067908, -2.7517139 52.7068126, -2.752017 52.7068918, -2.752228 52.7069256, -2.7523185 52.7069401, -2.7523534 52.7069465)",,,,,
352393998,False,2,,Wyle Cop,tertiary,20 mph,True,130.55100000000002,"LINESTRING (-2.7513912 52.7066883, -2.75137 52.706667, -2.7513516 52.7066477, -2.751129 52.7064553, -2.7510315 52.70641, -2.7509405 52.7063857, -2.7508615 52.7063691, -2.7505915 52.7063285, -2.750513 52.7063177, -2.7504966 52.7063155, -2.7502939 52.7062761, -2.7498962 52.706159, -2.7497717 52.7061264)",,,,,
23775797,False,2,,Saint Chad's Terrace,tertiary,20 mph,True,157.23499999999999,"LINESTRING (-2.7591905 52.7076021, -2.7592938 52.7074898, -2.7593122 52.7074494, -2.7593063 52.707354, -2.7592747 52.707289, -2.7592028 52.7071998, -2.7591274 52.7070948, -2.7590796 52.7070245, -2.7588635 52.7068499, -2.7587056 52.7067344, -2.758662 52.7067014, -2.758534 52.7066015, -2.7585185 52.7065859, -2.7584169 52.7064843, -2.7583161 52.706385)",,,,,
"[1040500776, 564146028]",True,1,,Claremont Bank,tertiary,20 mph,False,116.346,"LINESTRING (-2.7591905 52.7076021, -2.7591654 52.707631, -2.7591467 52.7076725, -2.7591415 52.7077307, -2.7591363 52.7078036, -2.7591398 52.7079477, -2.7591541 52.7080958, -2.759159 52.7082197, -2.759157 52.7082825, -2.7591537 52.7083538, -2.7591453 52.7084234, -2.7590989 52.7085324, -2.7590588 52.7086361)",,,,,
"[22797032, 1002697027, 564146027]",True,"['3', '2']",,Lower Claremont Bank,tertiary,20 mph,False,65.881,"LINESTRING (-2.7588859 52.7090025, -2.7588347 52.709055, -2.7587535 52.7091124, -2.758661 52.7091715, -2.7585713 52.709205, -2.7584821 52.7092311, -2.7583115 52.7092647, -2.7580799 52.709286)",,,,,
193924967,False,,,Butcher Row,unclassified,20 mph,True,6.29,"LINESTRING (-2.752705 52.7080307, -2.7527607 52.7080761)",,,,,
"[23049364, 26649263]",False,,,"[""Saint Alkmond's Place"", 'Church Street']",unclassified,20 mph,False,90.367,"LINESTRING (-2.752705 52.7080307, -2.7526326 52.7080322, -2.7526018 52.7080263, -2.7525082 52.7080001, -2.7523435 52.7079038, -2.7521586 52.7077955, -2.7520571 52.70785, -2.7518948 52.7079841, -2.7517577 52.7081015)",,,,,
"[1001760429, 1001760430, 23364813, 116530705, 22794806, 1148266808, 988026907, 1032575069]",True,1,,"['Mardol Head', 'Shoplatch', 'High Street']",tertiary,20 mph,False,363.922,"LINESTRING (-2.7523667 52.7069483, -2.7525133 52.7069586, -2.7526178 52.7069807, -2.752706 52.7070156, -2.7528507 52.707102, -2.7530054 52.7072027, -2.7530101 52.707206, -2.753215 52.7073501, -2.7535058 52.7075795, -2.7535619 52.7076235, -2.7536139 52.7076623, -2.7536807 52.7077121, -2.7537109 52.7077351, -2.7537959 52.7077945, -2.7539474 52.7079049, -2.7540135 52.7079459, -2.7543125 52.7081647, -2.7543671 52.7081745, -2.7544186 52.7081723, -2.7544753 52.7081592, -2.754888 52.7079507, -2.7549113 52.7079385, -2.7549611 52.7079123, -2.7550882 52.7078481, -2.7551077 52.7078383, -2.7553222 52.7077378, -2.7555126 52.7076592, -2.7556239 52.7076183, -2.7557953 52.7075584, -2.7561426 52.7074426, -2.7562773 52.707397, -2.7563031 52.7073869, -2.7563671 52.7073677, -2.7564351 52.7073501)",,,,,
"[988885746, 988885747, 23049293]",True,,,Fish Street,unclassified,20 mph,False,139.676,"LINESTRING (-2.7523667 52.7069483, -2.7524413 52.7072137, -2.7524704 52.70733, -2.7524942 52.7073892, -2.7526982 52.7076082, -2.7528074 52.7077118, -2.7528888 52.7078174, -2.7528951 52.7078242, -2.7529255 52.7078575, -2.7529709 52.7079203, -2.7529587 52.7079457, -2.7529164 52.7079674, -2.7528141 52.7080008, -2.752705 52.7080307)",,,,2,
23769432,True,1,A458,Frankwell,primary,30 mph,False,23.439,"LINESTRING (-2.7601422 52.7114487, -2.7602365 52.7114608, -2.7602508 52.7114632, -2.7603368 52.7114578, -2.7604753 52.7114225)",,,,,
251246200,False,,A458,Frankwell,primary,30 mph,True,125.57600000000001,"LINESTRING (-2.7601422 52.7114487, -2.7601236 52.7114384, -2.7599943 52.7113094, -2.7598156 52.711134, -2.7598085 52.7111271, -2.7597149 52.7110416, -2.7596118 52.7109624, -2.7595376 52.7109245, -2.7594124 52.7108888, -2.7592783 52.710871, -2.7591083 52.7108672, -2.7590122 52.7108689, -2.7588829 52.7108729, -2.7587727 52.7108759, -2.7587512 52.7108765)",,,,,
4318191,True,,A458,Frankwell,primary,30 mph,False,22.012,"LINESTRING (-2.7604753 52.7114225, -2.7605618 52.7113941, -2.7606594 52.7113589, -2.7607607 52.7113262)",,circular,,,
27692492,True,1,A458,Frankwell,primary,30 mph,False,32.406,"LINESTRING (-2.7604349 52.7116759, -2.76031 52.711605, -2.7602705 52.7115808, -2.7601945 52.711514, -2.7601422 52.7114487)",,,,,
653845527,True,2,A458,Frankwell,primary,30 mph,False,29.441000000000003,"LINESTRING (-2.7604349 52.7116759, -2.7603995 52.7115916, -2.7604118 52.7115188, -2.7604285 52.7114751, -2.7604753 52.7114225)",,circular,,,
24262411,True,1,,Copthorne Road,secondary,,False,28.601,"LINESTRING (-2.7607607 52.7113262, -2.7611195 52.7111887)",,,,,
4318191,True,,A458,Frankwell,primary,30 mph,False,24.595999999999997,"LINESTRING (-2.7607607 52.7113262, -2.7609244 52.7113191, -2.7610426 52.7113479, -2.7611025 52.7113738)",,circular,,,
22781236,True,1,,St Mary's Street,tertiary,20 mph,False,7.759,"LINESTRING (-2.7517931 52.7081679, -2.7517577 52.7081015)",,,,,
23346376,True,,,St Mary's Place,unclassified,20 mph,False,55.068999999999996,"LINESTRING (-2.7517931 52.7081679, -2.7512823 52.7084173, -2.75116 52.7084811)",,,,,
23346377,True,,,Windsor Place,unclassified,20 mph,False,42.134,"LINESTRING (-2.7510091 52.7089906, -2.7510721 52.7091155, -2.7512048 52.709278, -2.7512888 52.7093216)",,,,,
23693177,True,,,St Mary's Place,unclassified,20 mph,False,88.544,"LINESTRING (-2.7510091 52.7089906, -2.7511334 52.7089551, -2.7513216 52.7088989, -2.7515596 52.7088279, -2.7517525 52.7087689, -2.7517661 52.7087647, -2.7521861 52.7086363)",,,,,
"[23693176, 981579289, 22781236]",True,"['1', '2']",,"[""St Mary's Street"", 'Castle Street']",tertiary,20 mph,False,120.435,"LINESTRING (-2.7515692 52.7094786, -2.7515815 52.7094713, -2.7516252 52.7094446, -2.7516809 52.7094141, -2.7516905 52.7094089, -2.7520372 52.7092206, -2.7523143 52.7090662, -2.7523831 52.7090004, -2.7524036 52.708946, -2.7523801 52.7088879, -2.7523357 52.7088151, -2.7521861 52.7086363)",,,,,
22781236,True,1,,St Mary's Street,tertiary,20 mph,False,58.45,"LINESTRING (-2.7521861 52.7086363, -2.7521741 52.7086236, -2.7520856 52.70853, -2.7519198 52.7083248, -2.7517931 52.7081679)",,,,,
"[447526121, 23049491, 23346421]",False,2,,Wyle Cop,tertiary,20 mph,False,88.422,"LINESTRING (-2.7485142 52.7063148, -2.7485518 52.7063061, -2.7486971 52.7062723, -2.7488921 52.706227, -2.7490018 52.7062014, -2.7492046 52.7061509, -2.7492611 52.7061403, -2.7493353 52.706133, -2.7494039 52.7061313, -2.7496262 52.7061276, -2.7497275 52.7061269, -2.7497717 52.7061264)",,,,,
"[23346420, 341694557, 23346421]",False,"['3', '2']",,"['English Bridge', 'Wyle Cop']",tertiary,20 mph,True,120.338,"LINESTRING (-2.7485142 52.7063148, -2.7483978 52.7063499, -2.7483492 52.7063643, -2.7469132 52.7067685, -2.7468956 52.7067722)",yes,,,,
988026907,True,1,,High Street,tertiary,20 mph,False,0.918,"LINESTRING (-2.7523534 52.7069465, -2.7523667 52.7069483)",,,,,
"[988026905, 23375789]",True,,,Milk Street,unclassified,20 mph,False,57.51500000000001,"LINESTRING (-2.7523534 52.7069465, -2.7523767 52.7068904, -2.7524234 52.70684, -2.7524764 52.7067858, -2.7527808 52.7065194, -2.752802 52.7065125)",,,,,
23643656,True,,,Belmont Bank,unclassified,20 mph,False,140.123,"LINESTRING (-2.7530532 52.7062882, -2.7525118 52.706062, -2.7524077 52.7060402, -2.7522525 52.7060137, -2.7521709 52.7060031, -2.7521425 52.7060035, -2.7517755 52.7060327, -2.7517266 52.7060274, -2.7516548 52.7060041, -2.7515858 52.705975, -2.7515006 52.7059219, -2.7513833 52.7058408, -2.7512975 52.7057638)",,,,,
"[1222201281, 48683885]",False,,,Belmont,unclassified,20 mph,True,30.477999999999998,"LINESTRING (-2.7530532 52.7062882, -2.7528407 52.7064572, -2.7528129 52.7064793, -2.752802 52.7065125)",,,,,
"[23643658, 22794796]",True,1,,"['Beeches Lane', 'Town Walls']",tertiary,20 mph,False,289.03499999999997,"LINESTRING (-2.7512975 52.7057638, -2.7513847 52.7057478, -2.7516302 52.7056976, -2.7518959 52.7056594, -2.7520576 52.7056362, -2.7522987 52.7055902, -2.7525137 52.7055426, -2.7527604 52.7054804, -2.7530991 52.7054, -2.7532968 52.7053449, -2.7534694 52.7052859, -2.7535357 52.7052583, -2.7536356 52.7052219, -2.7537001 52.7051984, -2.7538617 52.7051547, -2.7540987 52.70511, -2.7541214 52.7051065, -2.7542418 52.7050965, -2.754331 52.7050891, -2.7545915 52.7050835, -2.7549842 52.7050947, -2.7551454 52.7051062, -2.7553541 52.7051547)",,,,,
48683891,True,1,,Town Walls,tertiary,20 mph,False,128.3,"LINESTRING (-2.7556149 52.7052341, -2.7560435 52.7053858, -2.7561522 52.7054178, -2.7565683 52.7055401, -2.7568279 52.7056305, -2.75699 52.705695, -2.7570899 52.7057351, -2.7571847 52.7057742, -2.7572702 52.7058016)",,,,,
48683892,False,2,,Town Walls,tertiary,20 mph,True,19.665,"LINESTRING (-2.7556149 52.7052341, -2.7553987 52.7051683, -2.7553541 52.7051547)",,,,,
"[23789409, 1206734794, 1000582421]",False,,,Crescent Lane,unclassified,20 mph,False,152.686,"LINESTRING (-2.7556149 52.7052341, -2.7556371 52.7052095, -2.7557249 52.7051684, -2.7558617 52.7051359, -2.755931 52.7050957, -2.7559605 52.7050314, -2.7559799 52.7049096, -2.756028 52.7046965, -2.7561001 52.7045563, -2.756179 52.7044138, -2.7564408 52.7041621, -2.7565572 52.7040507)",,,,,
23775796,False,,,Murivance,tertiary,20 mph,False,7.441,"LINESTRING (-2.7572702 52.7058016, -2.7573303 52.7058141, -2.7573758 52.705821)",,,,,
