osmid,oneway,highway,reversed,length,lanes,ref,name,geometry,maxspeed
11736768,False,residential,False,178.30900000000003,,,Maryland Avenue,"LINESTRING (-79.8426038 40.5190167, -79.8425107 40.5190088, -79.8421014 40.5189743, -79.841992 40.5189651, -79.8416627 40.5189373, -79.8405044 40.5188619)",
475723236,False,secondary,False,186.545,,,Allegheny River Boulevard,"LINESTRING (-79.8426038 40.5190167, -79.8425953 40.519086, -79.8424658 40.5201504, -79.8424513 40.5202697, -79.8424004 40.5206872)",
475723236,False,secondary,True,165.186,,,Allegheny River Boulevard,"LINESTRING (-79.8426038 40.5190167, -79.842612 40.5189453, -79.8426669 40.5184671, -79.8426889 40.5182759, -79.8426998 40.518181, -79.8427642 40.5176208, -79.8427739 40.5175368)",
11947227,False,residential,False,102.568,,,Pennsylvania Avenue,"LINESTRING (-79.8422412 40.5218773, -79.8418676 40.5217919, -79.8410791 40.5216118)",
11947227,False,residential,True,32.981,,,Pennsylvania Avenue,"LINESTRING (-79.8422412 40.5218773, -79.8424068 40.5219135, -79.8425293 40.5219384, -79.8426171 40.5219568)",
475723236,False,secondary,False,92.563,,,Allegheny River Boulevard,"LINESTRING (-79.8422412 40.5218773, -79.8421298 40.5223691, -79.8420242 40.5226927)",
475723236,False,secondary,True,133.034,,,Allegheny River Boulevard,"LINESTRING (-79.8422412 40.5218773, -79.8422961 40.5215495, -79.8423381 40.5212197, -79.8423739 40.5208998, -79.8424004 40.5206872)",
11959813,False,residential,False,58.437,,,Library Place,"LINESTRING (-79.8420242 40.5226927, -79.8413571 40.5225547)",
475723236,False,secondary,False,63.91,,,Allegheny River Boulevard,"LINESTRING (-79.8420242 40.5226927, -79.8418163 40.5232453)",
475723236,False,secondary,True,92.563,,,Allegheny River Boulevard,"LINESTRING (-79.8420242 40.5226927, -79.8421298 40.5223691, -79.8422412 40.5218773)",
11825184,False,residential,False,79.15,,,Terrace Place,"LINESTRING (-79.8418163 40.5232453, -79.8409256 40.5230256)",
475723236,False,secondary,True,63.91,,,Allegheny River Boulevard,"LINESTRING (-79.8418163 40.5232453, -79.8420242 40.5226927)",
475723236,False,secondary,False,76.12599999999999,,,Allegheny River Boulevard,"LINESTRING (-79.8418163 40.5232453, -79.8416685 40.5235435, -79.8415227 40.5238069, -79.8414837 40.5238814)",
11726605,False,residential,False,135.91500000000002,,,Virginia Avenue,"LINESTRING (-79.8414837 40.5238814, -79.8409244 40.5237574, -79.8399453 40.5235258)",
475723236,False,secondary,False,114.916,,,Allegheny River Boulevard,"LINESTRING (-79.8414837 40.5238814, -79.8410598 40.5246649, -79.8409927 40.524789, -79.8409666 40.5248372)",
475723236,False,secondary,True,76.126,,,Allegheny River Boulevard,"LINESTRING (-79.8414837 40.5238814, -79.8415227 40.5238069, -79.8416685 40.5235435, -79.8418163 40.5232453)",
11826727,False,residential,False,48.391000000000005,,,Porte Street,"LINESTRING (-79.8409666 40.5248372, -79.840718 40.5247782, -79.8404201 40.5247075)",
475723236,False,secondary,False,81.85900000000001,,,Allegheny River Boulevard,"LINESTRING (-79.8409666 40.5248372, -79.8406368 40.5254527, -79.840601 40.5255189)",
475723236,False,secondary,True,114.916,,,Allegheny River Boulevard,"LINESTRING (-79.8409666 40.5248372, -79.8409927 40.524789, -79.8410598 40.5246649, -79.8414837 40.5238814)",
11948802,False,primary,False,40.576,2,Yellow Belt,Hulton Road,"LINESTRING (-79.840601 40.5255189, -79.8401422 40.5254115)",
475723236,False,secondary,True,81.85900000000001,,,Allegheny River Boulevard,"LINESTRING (-79.840601 40.5255189, -79.8406368 40.5254527, -79.8409666 40.5248372)",
507316829,False,primary,True,31.5,3,Yellow Belt,Hulton Road,"LINESTRING (-79.840601 40.5255189, -79.8407658 40.5255575, -79.8409575 40.5256015)",
11725072,False,residential,False,110.39,,,Isabella Street,"LINESTRING (-79.841715 40.5174596, -79.841627 40.5184501)",
220363837,False,residential,False,87.378,,,Delaware Avenue,"LINESTRING (-79.841715 40.5174596, -79.8406864 40.5173818)",
220363837,False,residential,True,89.922,,,Delaware Avenue,"LINESTRING (-79.841715 40.5174596, -79.842211 40.5174937, -79.8427739 40.5175368)",
11725072,False,residential,True,110.39,,,Isabella Street,"LINESTRING (-79.841627 40.5184501, -79.841715 40.5174596)",
11725081,False,residential,True,116.871,,,Isabella Street,"LINESTRING (-79.8410791 40.5216118, -79.8412591 40.5205697)",
11947227,False,residential,False,75.52,,,Pennsylvania Avenue,"LINESTRING (-79.8410791 40.5216118, -79.8402176 40.5214318)",
11947227,False,residential,True,102.568,,,Pennsylvania Avenue,"LINESTRING (-79.8410791 40.5216118, -79.8418676 40.5217919, -79.8422412 40.5218773)",
11827224,False,residential,True,140.481,,,4th Street,"LINESTRING (-79.8399453 40.5235258, -79.8400999 40.5222679)",
11726605,False,residential,False,108.22399999999999,,,Virginia Avenue,"LINESTRING (-79.8399453 40.5235258, -79.8393677 40.5233863, -79.8387166 40.5232529)",
11726605,False,residential,True,135.91500000000002,,,Virginia Avenue,"LINESTRING (-79.8399453 40.5235258, -79.8409244 40.5237574, -79.8414837 40.5238814)",
"[11827224, 11826727]",False,residential,"[False, True]",186.94400000000002,,,"['Porte Street', '4th Street']","LINESTRING (-79.8399453 40.5235258, -79.8395827 40.5244989, -79.8404201 40.5247075)",
11740194,False,residential,False,80.652,,,5th Street,"LINESTRING (-79.8387166 40.5232529, -79.8386126 40.5239739)",
11726605,False,residential,False,124.62,,,Virginia Avenue,"LINESTRING (-79.8387166 40.5232529, -79.837986 40.52308, -79.8373087 40.5229202)",
11726605,False,residential,True,108.22399999999999,,,Virginia Avenue,"LINESTRING (-79.8387166 40.5232529, -79.8393677 40.5233863, -79.8399453 40.5235258)",
11740194,False,residential,True,233.284,,,5th Street,"LINESTRING (-79.8387166 40.5232529, -79.8388435 40.5220722, -79.8389094 40.5214506, -79.8389414 40.5211619)",
913355728,False,residential,False,117.90199999999999,,,Delaware Avenue,"LINESTRING (-79.84455 40.5176648, -79.8438631 40.517612, -79.8431624 40.5175574)",
913355728,False,residential,True,115.648,,,Delaware Avenue,"LINESTRING (-79.84455 40.5176648, -79.8452318 40.5177213, -79.8459112 40.5177688)",
11731575,False,residential,False,75.464,,,3rd Street,"LINESTRING (-79.8440834 40.5215721, -79.8439933 40.5222473)",
11731575,False,residential,True,75.464,,,3rd Street,"LINESTRING (-79.8439933 40.5222473, -79.8440834 40.5215721)",
11947227,False,residential,True,59.289,,,Pennsylvania Avenue,"LINESTRING (-79.8439933 40.5222473, -79.8446671 40.5223955)",
11731575,False,residential,False,217.19500000000002,,,3rd Street,"LINESTRING (-79.8439933 40.5222473, -79.8438661 40.5232248, -79.8438359 40.5232963, -79.8435545 40.5239615, -79.8434751 40.5241492)",
11947227,False,residential,False,120.727,,,Pennsylvania Avenue,"LINESTRING (-79.8439933 40.5222473, -79.8433134 40.5221059, -79.8426171 40.5219568)",
"[821800756, 11731575]",False,residential,False,217.416,,,3rd Street,"LINESTRING (-79.8434751 40.5241492, -79.8432685 40.5246818, -79.8431955 40.5248557, -79.8430985 40.5250864, -79.8430331 40.5252489, -79.8428877 40.5256109, -79.8428006 40.5258275, -79.8427236 40.5260191)",
11731575,False,residential,True,217.195,,,3rd Street,"LINESTRING (-79.8434751 40.5241492, -79.8435545 40.5239615, -79.8438359 40.5232963, -79.8438661 40.5232248, -79.8439933 40.5222473)",
11810179,False,residential,False,134.93900000000002,,,Archie Street,"LINESTRING (-79.8434751 40.5241492, -79.8430006 40.5240315, -79.8426226 40.5239378, -79.8419553 40.5237777)",
"[894110194, 894110195, 507316818, 507316830]",False,primary,False,156.351,3,Yellow Belt,Hulton Road,"LINESTRING (-79.8427236 40.5260191, -79.8419333 40.5258326, -79.8418581 40.5258198, -79.8418069 40.5258074, -79.8415857 40.5257538, -79.8409575 40.5256015)",35 mph
"[821800756, 11731575]",False,residential,True,217.416,,,3rd Street,"LINESTRING (-79.8427236 40.5260191, -79.8428006 40.5258275, -79.8428877 40.5256109, -79.8430331 40.5252489, -79.8430985 40.5250864, -79.8431955 40.5248557, -79.8432685 40.5246818, -79.8434751 40.5241492)",
11827224,False,residential,True,165.297,,,4th Street,"LINESTRING (-79.8405044 40.5188619, -79.8406864 40.5173818)",
11736768,False,residential,False,108.05799999999999,,,Maryland Avenue,"LINESTRING (-79.8405044 40.5188619, -79.8399129 40.5188139, -79.839232 40.5187687)",
11736768,False,residential,True,178.30900000000003,,,Maryland Avenue,"LINESTRING (-79.8405044 40.5188619, -79.8416627 40.5189373, -79.841992 40.5189651, -79.8421014 40.5189743, -79.8425107 40.5190088, -79.8426038 40.5190167)",
11827224,False,residential,False,286.786,,,4th Street,"LINESTRING (-79.8405044 40.5188619, -79.8403355 40.5203755, -79.8402176 40.5214318)",
11736768,False,residential,False,116.128,,,Maryland Avenue,"LINESTRING (-79.839232 40.5187687, -79.8385624 40.5187322, -79.8378626 40.5186854)",
11736768,False,residential,True,108.05799999999999,,,Maryland Avenue,"LINESTRING (-79.839232 40.5187687, -79.8399129 40.5188139, -79.8405044 40.5188619)",
11740194,False,residential,False,267.24399999999997,,,5th Street,"LINESTRING (-79.839232 40.5187687, -79.8391758 40.5192314, -79.8389414 40.5211619)",
11740194,False,residential,True,163.727,,,5th Street,"LINESTRING (-79.839232 40.5187687, -79.8392878 40.518335, -79.8393646 40.5177377, -79.8394038 40.5173022)",
11736768,False,residential,True,117.249,,,Maryland Avenue,"LINESTRING (-79.8364808 40.5185936, -79.8371404 40.5186386, -79.8372569 40.518647, -79.8378626 40.5186854)",
11736819,True,residential,False,60.572,,,Maryland Avenue,"LINESTRING (-79.8430107 40.518796, -79.8437197 40.518875)",
11832736,False,tertiary,False,141.47700000000003,,,Allegheny Avenue,"LINESTRING (-79.8430107 40.518796, -79.8429909 40.5189749, -79.8429699 40.5191646, -79.8428732 40.5199506, -79.8428669 40.5200019, -79.8428607 40.5200632)",25 mph
11832736,False,tertiary,True,138.325,,,Allegheny Avenue,"LINESTRING (-79.8430107 40.518796, -79.8431135 40.5180022, -79.8431532 40.5176409, -79.8431624 40.5175574)",25 mph
11739194,False,residential,True,96.898,,,Beech Alley,"LINESTRING (-79.8445501 40.5232623, -79.8445794 40.5230902, -79.8446671 40.5223955)",
11740194,False,residential,False,163.727,,,5th Street,"LINESTRING (-79.8394038 40.5173022, -79.8393646 40.5177377, -79.8392878 40.518335, -79.839232 40.5187687)",
220363837,False,residential,True,108.80799999999999,,,Delaware Avenue,"LINESTRING (-79.8394038 40.5173022, -79.8400986 40.5173563, -79.8406864 40.5173818)",
11740194,False,residential,False,233.284,,,5th Street,"LINESTRING (-79.8389414 40.5211619, -79.8389094 40.5214506, -79.8388435 40.5220722, -79.8387166 40.5232529)",
11740194,False,residential,True,267.24399999999997,,,5th Street,"LINESTRING (-79.8389414 40.5211619, -79.8391758 40.5192314, -79.839232 40.5187687)",
11947227,False,residential,False,119.524,,,Pennsylvania Avenue,"LINESTRING (-79.8389414 40.5211619, -79.8382572 40.5210228, -79.8375528 40.5209892)",
11947227,False,residential,True,111.985,,,Pennsylvania Avenue,"LINESTRING (-79.8389414 40.5211619, -79.8396137 40.5212957, -79.8402176 40.5214318)",
11740194,False,residential,False,116.09,,,5th Street,"LINESTRING (-79.8386126 40.5239739, -79.8384728 40.5250125)",
11740194,False,residential,True,80.652,,,5th Street,"LINESTRING (-79.8386126 40.5239739, -79.8387166 40.5232529)",
"[11959272, 11694046]",False,residential,"[False, True]",216.937,,,"['6th Street', 'Edgewood Avenue']","LINESTRING (-79.8386126 40.5239739, -79.837704 40.523757, -79.8370533 40.5236017, -79.8373087 40.5229202)",
11740194,False,residential,True,116.09,,,5th Street,"LINESTRING (-79.8384728 40.5250125, -79.8386126 40.5239739)",
11740194,False,residential,False,127.601,,,5th Street,"LINESTRING (-79.8384728 40.5250125, -79.8383998 40.5255809, -79.8383287 40.5261548)",
11948802,False,primary,True,147.912,2,Yellow Belt,Hulton Road,"LINESTRING (-79.8384728 40.5250125, -79.8399253 40.5253608, -79.8401422 40.5254115)",
11740194,False,residential,True,127.601,,,5th Street,"LINESTRING (-79.8383287 40.5261548, -79.8383998 40.5255809, -79.8384728 40.5250125)",
11805222,False,residential,True,78.023,,,Riverside Drive,"LINESTRING (-79.8467557 40.5235583, -79.8470871 40.5229034)",
11810179,False,residential,True,134.93900000000002,,,Archie Street,"LINESTRING (-79.8419553 40.5237777, -79.8426226 40.5239378, -79.8430006 40.5240315, -79.8434751 40.5241492)",
11832736,False,tertiary,False,219.63699999999997,,,Allegheny Avenue,"LINESTRING (-79.8419553 40.5237777, -79.8415573 40.5245039, -79.8415078 40.5245942, -79.8413386 40.524903, -79.8409899 40.5255393, -79.8409575 40.5256015)",25 mph
11832736,False,tertiary,True,210.49399999999997,,,Allegheny Avenue,"LINESTRING (-79.8419553 40.5237777, -79.8419987 40.5236981, -79.842221 40.5232234, -79.8424024 40.5227385, -79.8424696 40.5225093, -79.8425509 40.5222478, -79.8426171 40.5219568)",25 mph
11824741,False,residential,True,108.577,,,2nd Street,"LINESTRING (-79.8451959 40.5235101, -79.8452137 40.5233911, -79.8452396 40.5232176, -79.8453434 40.5225401)",
913355727,False,residential,False,65.204,,,Second Street,"LINESTRING (-79.8459112 40.5177688, -79.8458416 40.5183528)",
11833994,False,residential,True,134.281,,,Delaware Avenue,"LINESTRING (-79.8459112 40.5177688, -79.8467332 40.5178248, -79.8471505 40.5178532, -79.8474934 40.5178766)",
913355728,False,residential,False,115.648,,,Delaware Avenue,"LINESTRING (-79.8459112 40.5177688, -79.8452318 40.5177213, -79.84455 40.5176648)",
913355727,False,residential,True,65.204,,,Second Street,"LINESTRING (-79.8458416 40.5183528, -79.8459112 40.5177688)",
11825184,False,residential,True,79.15,,,Terrace Place,"LINESTRING (-79.8409256 40.5230256, -79.8418163 40.5232453)",
11827224,False,residential,False,165.297,,,4th Street,"LINESTRING (-79.8406864 40.5173818, -79.8405044 40.5188619)",
220363837,False,residential,True,87.378,,,Delaware Avenue,"LINESTRING (-79.8406864 40.5173818, -79.841715 40.5174596)",
220363837,False,residential,False,108.80799999999999,,,Delaware Avenue,"LINESTRING (-79.8406864 40.5173818, -79.8400986 40.5173563, -79.8394038 40.5173022)",
11827224,False,residential,False,51.668,,,4th Street,"LINESTRING (-79.8402176 40.5214318, -79.840141 40.5218928)",
11947227,False,residential,True,75.52,,,Pennsylvania Avenue,"LINESTRING (-79.8402176 40.5214318, -79.8410791 40.5216118)",
11827224,False,residential,True,286.786,,,4th Street,"LINESTRING (-79.8402176 40.5214318, -79.8403355 40.5203755, -79.8405044 40.5188619)",
11947227,False,residential,False,111.985,,,Pennsylvania Avenue,"LINESTRING (-79.8402176 40.5214318, -79.8396137 40.5212957, -79.8389414 40.5211619)",
11827224,False,residential,False,41.854,,,4th Street,"LINESTRING (-79.840141 40.5218928, -79.8400999 40.5222679)",
11827224,False,residential,True,51.668,,,4th Street,"LINESTRING (-79.840141 40.5218928, -79.8402176 40.5214318)",
11834768,False,residential,True,158.809,,,Osage Way,"LINESTRING (-79.840141 40.5218928, -79.841434 40.5221569, -79.841459 40.5221958, -79.8413571 40.5225547)",
11827224,False,residential,False,140.481,,,4th Street,"LINESTRING (-79.8400999 40.5222679, -79.8399453 40.5235258)",
11827224,False,residential,True,41.854,,,4th Street,"LINESTRING (-79.8400999 40.5222679, -79.840141 40.5218928)",
11959813,False,residential,True,110.947,,,Library Place,"LINESTRING (-79.8400999 40.5222679, -79.8413571 40.5225547)",
11832736,False,tertiary,False,138.325,,,Allegheny Avenue,"LINESTRING (-79.8431624 40.5175574, -79.8431532 40.5176409, -79.8431135 40.5180022, -79.8430107 40.518796)",25 mph
913355728,False,residential,True,117.90199999999999,,,Delaware Avenue,"LINESTRING (-79.8431624 40.5175574, -79.8438631 40.517612, -79.84455 40.5176648)",
11832736,False,tertiary,False,211.579,,,Allegheny Avenue,"LINESTRING (-79.8428607 40.5200632, -79.8426837 40.5215373, -79.8426171 40.5219568)",25 mph
11832736,False,tertiary,True,141.477,,,Allegheny Avenue,"LINESTRING (-79.8428607 40.5200632, -79.8428669 40.5200019, -79.8428732 40.5199506, -79.8429699 40.5191646, -79.8429909 40.5189749, -79.8430107 40.518796)",25 mph
11945197,False,residential,True,431.146,,,Ann Street,"LINESTRING (-79.8428607 40.5200632, -79.8429746 40.5200883, -79.8435582 40.5202171, -79.8436946 40.5202491, -79.8439112 40.5202999, -79.8441169 40.5203482, -79.8444059 40.520416, -79.8458461 40.5207538, -79.8465141 40.5209105, -79.8466371 40.5209393, -79.8468055 40.5209788, -79.847397 40.5211176, -79.8477381 40.5211976)",
11832736,False,tertiary,False,210.494,,,Allegheny Avenue,"LINESTRING (-79.8426171 40.5219568, -79.8425509 40.5222478, -79.8424696 40.5225093, -79.8424024 40.5227385, -79.842221 40.5232234, -79.8419987 40.5236981, -79.8419553 40.5237777)",25 mph
11832736,False,tertiary,True,211.579,,,Allegheny Avenue,"LINESTRING (-79.8426171 40.5219568, -79.8426837 40.5215373, -79.8428607 40.5200632)",25 mph
11947227,False,residential,False,32.981,,,Pennsylvania Avenue,"LINESTRING (-79.8426171 40.5219568, -79.8425293 40.5219384, -79.8424068 40.5219135, -79.8422412 40.5218773)",
11947227,False,residential,True,120.727,,,Pennsylvania Avenue,"LINESTRING (-79.8426171 40.5219568, -79.8433134 40.5221059, -79.8439933 40.5222473)",
11832736,False,tertiary,True,219.63700000000003,,,Allegheny Avenue,"LINESTRING (-79.8409575 40.5256015, -79.8409899 40.5255393, -79.8413386 40.524903, -79.8415078 40.5245942, -79.8415573 40.5245039, -79.8419553 40.5237777)",25 mph
507316829,False,primary,False,31.5,3,Yellow Belt,Hulton Road,"LINESTRING (-79.8409575 40.5256015, -79.8407658 40.5255575, -79.840601 40.5255189)",
"[507316818, 894110195, 894110194, 507316830]",False,primary,True,156.351,3,Yellow Belt,Hulton Road,"LINESTRING (-79.8409575 40.5256015, -79.8415857 40.5257538, -79.8418069 40.5258074, -79.8418581 40.5258198, -79.8419333 40.5258326, -79.8427236 40.5260191)",35 mph
11959813,False,residential,False,110.947,,,Library Place,"LINESTRING (-79.8413571 40.5225547, -79.8400999 40.5222679)",
11959813,False,residential,True,58.437,,,Library Place,"LINESTRING (-79.8413571 40.5225547, -79.8420242 40.5226927)",
11834768,False,residential,False,158.809,,,Osage Way,"LINESTRING (-79.8413571 40.5225547, -79.841459 40.5221958, -79.841434 40.5221569, -79.840141 40.5218928)",
11945197,False,residential,False,431.146,,,Ann Street,"LINESTRING (-79.8477381 40.5211976, -79.847397 40.5211176, -79.8468055 40.5209788, -79.8466371 40.5209393, -79.8465141 40.5209105, -79.8458461 40.5207538, -79.8444059 40.520416, -79.8441169 40.5203482, -79.8439112 40.5202999, -79.8436946 40.5202491, -79.8435582 40.5202171, -79.8429746 40.5200883, -79.8428607 40.5200632)",
11668380,True,residential,False,38.705,,,,"LINESTRING (-79.8402885 40.5250409, -79.8404201 40.5247075)",
467284828,False,residential,True,73.051,,,,"LINESTRING (-79.8402885 40.5250409, -79.8394672 40.5248363)",
467284828,False,residential,False,73.051,,,,"LINESTRING (-79.8394672 40.5248363, -79.8402885 40.5250409)",
11947227,False,residential,False,59.289,,,Pennsylvania Avenue,"LINESTRING (-79.8446671 40.5223955, -79.8439933 40.5222473)",
11739194,False,residential,False,96.898,,,Beech Alley,"LINESTRING (-79.8446671 40.5223955, -79.8445794 40.5230902, -79.8445501 40.5232623)",
11947227,False,residential,True,59.383,,,Pennsylvania Avenue,"LINESTRING (-79.8446671 40.5223955, -79.8447142 40.5224056, -79.8450058 40.5224679, -79.8453434 40.5225401)",
11947227,False,residential,True,152.822,,,Pennsylvania Avenue,"LINESTRING (-79.8453434 40.5225401, -79.8470871 40.5229034)",
11824741,False,residential,False,108.577,,,2nd Street,"LINESTRING (-79.8453434 40.5225401, -79.8452396 40.5232176, -79.8452137 40.5233911, -79.8451959 40.5235101)",
11947227,False,residential,False,59.383,,,Pennsylvania Avenue,"LINESTRING (-79.8453434 40.5225401, -79.8450058 40.5224679, -79.8447142 40.5224056, -79.8446671 40.5223955)",
11805222,False,residential,False,78.023,,,Riverside Drive,"LINESTRING (-79.8470871 40.5229034, -79.8467557 40.5235583)",
11805222,False,residential,True,51.591,,,Riverside Drive,"LINESTRING (-79.8470871 40.5229034, -79.8472664 40.5224599)",
11947227,False,residential,False,152.822,,,Pennsylvania Avenue,"LINESTRING (-79.8470871 40.5229034, -79.8453434 40.5225401)",
957422266,False,residential,False,21.828,,,,"LINESTRING (-79.8470871 40.5229034, -79.8473345 40.5229597)",
11805222,False,residential,False,51.591,,,Riverside Drive,"LINESTRING (-79.8472664 40.5224599, -79.8470871 40.5229034)",
663687591,False,residential,True,54.43,,,Virginia Avenue,"LINESTRING (-79.836693 40.5227768, -79.8373087 40.5229202)",
765614006,False,residential,True,23.61,,,Isabella Street,"LINESTRING (-79.8412993 40.5203597, -79.8412876 40.5204449, -79.8412591 40.5205697)",
957422266,False,residential,True,21.828,,,,"LINESTRING (-79.8473345 40.5229597, -79.8470871 40.5229034)",
