osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,bridge
18846733,NH 26,Bridge Street,secondary,False,True,98.475,"LINESTRING (-71.5026906 44.8973924, -71.5024975 44.8973036, -71.5023046 44.8972148, -71.5019766 44.8970591, -71.5018888 44.8970166, -71.5016503 44.8969013)",,
18836043,,Colby Street,residential,False,False,63.416,"LINESTRING (-71.5022757 44.8927899, -71.5015018 44.892947)",,
452104277,,Birch Street,residential,False,True,38.499,"LINESTRING (-71.4903278 44.8966753, -71.4905067 44.8969975)",,
1148380013,NH 145,Park Street,secondary,False,True,253.56600000000003,"LINESTRING (-71.4903278 44.8966753, -71.4908916 44.8965287, -71.4915657 44.8963715, -71.4917775 44.896328, -71.492707 44.896157, -71.4934055 44.8960117)",2,
767403361,US 3,Daniel Webster Highway,primary,False,True,91.393,"LINESTRING (-71.4942217 44.8986331, -71.4943234 44.8981055, -71.4943761 44.8978185)",2,
18846733,NH 26,Bridge Street,secondary,False,False,98.475,"LINESTRING (-71.5016503 44.8969013, -71.5018888 44.8970166, -71.5019766 44.8970591, -71.5023046 44.8972148, -71.5024975 44.8973036, -71.5026906 44.8973924)",,
18846733,NH 26,Bridge Street,secondary,False,True,204.18,"LINESTRING (-71.5016503 44.8969013, -71.5010792 44.8966375, -71.5002668 44.8962623, -71.4999044 44.8960934, -71.4994819 44.8958952)",,
"[18840626, 1257068701]",,Transfer Street,residential,False,False,247.411,"LINESTRING (-71.5016503 44.8969013, -71.5016965 44.8968546, -71.5017832 44.896755, -71.5018438 44.896666, -71.5018885 44.8965857, -71.5019251 44.8964991, -71.50203 44.896164, -71.502075 44.895982, -71.5020795 44.8958698, -71.502059 44.895623, -71.502081 44.895455, -71.502147 44.895171, -71.502207 44.894963, -71.50225 44.894746)",,
"[18840626, 1257068701]",,Transfer Street,residential,False,True,247.411,"LINESTRING (-71.50225 44.894746, -71.502207 44.894963, -71.502147 44.895171, -71.502081 44.895455, -71.502059 44.895623, -71.5020795 44.8958698, -71.502075 44.895982, -71.50203 44.896164, -71.5019251 44.8964991, -71.5018885 44.8965857, -71.5018438 44.896666, -71.5017832 44.896755, -71.5016965 44.8968546, -71.5016503 44.8969013)",,
1148379991,,,residential,False,True,27.804,"LINESTRING (-71.4990959 44.8905708, -71.498811 44.8904232)",,
767403359,US 3,US Route 3,primary,False,False,101.04299999999999,"LINESTRING (-71.4990959 44.8905708, -71.4986359 44.8908567, -71.498381 44.8910316, -71.4982831 44.8911199, -71.4981946 44.8912121)",2,
767403359,US 3,US Route 3,primary,False,True,101.043,"LINESTRING (-71.4981946 44.8912121, -71.4982831 44.8911199, -71.498381 44.8910316, -71.4986359 44.8908567, -71.4990959 44.8905708)",2,
971961339,US 3,Main Street,primary,False,False,78.886,"LINESTRING (-71.4981946 44.8912121, -71.498034 44.89142, -71.4979158 44.8916532, -71.497805 44.8918637)",2,
18846636,,Titus Hill Road,tertiary,False,True,60.002,"LINESTRING (-71.497805 44.8918637, -71.4977162 44.8918439, -71.4972732 44.8917449, -71.4970753 44.8917096)",,
971961339,US 3,Main Street,primary,False,False,117.299,"LINESTRING (-71.497805 44.8918637, -71.4976734 44.8921116, -71.4975965 44.8922617, -71.4972967 44.8928552)",2,
971961339,US 3,Main Street,primary,False,True,78.886,"LINESTRING (-71.497805 44.8918637, -71.4979158 44.8916532, -71.498034 44.89142, -71.4981946 44.8912121)",2,
18836043,,Colby Street,residential,False,True,136.985,"LINESTRING (-71.4972967 44.8928552, -71.4974445 44.8928805, -71.4981303 44.892998, -71.4983871 44.8930381, -71.4987652 44.8930826, -71.4988609 44.893091, -71.4989985 44.8931032)",,
971961339,US 3,Main Street,primary,False,False,25.266,"LINESTRING (-71.4972967 44.8928552, -71.4972447 44.8929579, -71.4971901 44.8930695)",2,
971961339,US 3,Main Street,primary,False,True,117.299,"LINESTRING (-71.4972967 44.8928552, -71.4975965 44.8922617, -71.4976734 44.8921116, -71.497805 44.8918637)",2,
18845156,NH 26,Parsons Street,primary,False,False,218.059,"LINESTRING (-71.4971901 44.8930695, -71.4970447 44.8930306, -71.4965095 44.8928933, -71.4963097 44.8928467, -71.4961259 44.8928101, -71.4959462 44.8927836, -71.4956433 44.892754, -71.49539 44.8927292, -71.4953699 44.8927272, -71.4947512 44.8926733, -71.4944987 44.8926569)",,
715146033,US 3;NH 26,Main Street,primary,False,False,138.502,"LINESTRING (-71.4971901 44.8930695, -71.4969396 44.8935859, -71.4965899 44.8942401)",2,
971961339,US 3,Main Street,primary,False,True,25.266,"LINESTRING (-71.4971901 44.8930695, -71.4972447 44.8929579, -71.4972967 44.8928552)",2,
"[195150872, 195150875, 18844900]",,Pleasant Street,residential,False,True,117.609,"LINESTRING (-71.4965899 44.8942401, -71.4964573 44.8942173, -71.4960086 44.8941417, -71.4956356 44.894095, -71.4954848 44.8940788, -71.4953592 44.8940642, -71.4951251 44.894039)",,yes
715146033,US 3;NH 26,Main Street,primary,False,False,30.707,"LINESTRING (-71.4965899 44.8942401, -71.4965416 44.8943255, -71.4964569 44.8944996)",2,
715146033,US 3;NH 26,Main Street,primary,False,True,138.502,"LINESTRING (-71.4965899 44.8942401, -71.4969396 44.8935859, -71.4971901 44.8930695)",2,
18846733,NH 26,Bridge Street,secondary,False,False,158.656,"LINESTRING (-71.4964569 44.8944996, -71.496568 44.8945447, -71.4971919 44.8948213, -71.4975203 44.8949758, -71.4981513 44.8952706)",,
715146033,US 3;NH 26,Main Street,primary,False,True,30.707,"LINESTRING (-71.4964569 44.8944996, -71.4965416 44.8943255, -71.4965899 44.8942401)",2,
"[420214235, 971961340, 420214236]",US 3,"['Daniel Webster Highway', 'Main Street']",primary,False,False,137.83100000000002,"LINESTRING (-71.4964569 44.8944996, -71.4963259 44.8947384, -71.4961904 44.8949794, -71.4961358 44.8950755, -71.4961221 44.8950984, -71.4959808 44.8953121, -71.4958773 44.8954545, -71.495804 44.8955652, -71.4957562 44.8956344)",2,yes
420214236,US 3,Daniel Webster Highway,primary,False,False,17.835,"LINESTRING (-71.4957562 44.8956344, -71.4956606 44.8957798)",2,
"[971961340, 420214235, 420214236]",US 3,"['Daniel Webster Highway', 'Main Street']",primary,False,True,137.83100000000002,"LINESTRING (-71.4957562 44.8956344, -71.495804 44.8955652, -71.4958773 44.8954545, -71.4959808 44.8953121, -71.4961221 44.8950984, -71.4961358 44.8950755, -71.4961904 44.8949794, -71.4963259 44.8947384, -71.4964569 44.8944996)",2,yes
1232461553,NH 145,Park Street,secondary,True,False,23.208000000000002,"LINESTRING (-71.4957562 44.8956344, -71.4956709 44.8956298, -71.4956045 44.8956262, -71.4955355 44.8956283, -71.4954634 44.8956381)",1,
18844900,,Pleasant Street,residential,False,False,184.105,"LINESTRING (-71.4904171 44.8934926, -71.4908664 44.8935474, -71.4916784 44.8936448, -71.4927246 44.893755)",,
700186662,,Jondro Lane,residential,False,False,123.322,"LINESTRING (-71.4904171 44.8934926, -71.4904035 44.8935488, -71.4902975 44.8939854, -71.4902975 44.8940576, -71.4903083 44.8940942, -71.4903378 44.8941193, -71.4903907 44.8941393, -71.4904659 44.8941564, -71.4909822 44.8942001)",,
18844900,,Pleasant Street,residential,False,False,98.815,"LINESTRING (-71.4927246 44.893755, -71.4939615 44.8939031)",,
18844900,,Pleasant Street,residential,False,True,184.10500000000002,"LINESTRING (-71.4927246 44.893755, -71.4916784 44.8936448, -71.4908664 44.8935474, -71.4904171 44.8934926)",,
18847441,,Cross Street,residential,False,True,99.41600000000001,"LINESTRING (-71.4927246 44.893755, -71.4927278 44.8933961, -71.4927364 44.8930598, -71.4927315 44.8929282, -71.4927231 44.8928613)",,
18844900,,Pleasant Street,residential,False,False,92.897,"LINESTRING (-71.4939615 44.8939031, -71.4951251 44.894039)",,
18844900,,Pleasant Street,residential,False,True,98.815,"LINESTRING (-71.4939615 44.8939031, -71.4927246 44.893755)",,
"[1133900812, 18845093]",,Lombard Street,residential,False,False,236.052,"LINESTRING (-71.4939615 44.8939031, -71.4939411 44.8939732, -71.493905 44.894097, -71.493739 44.894774, -71.4936317 44.8952699, -71.493589 44.895467, -71.4935236 44.8957764, -71.4934782 44.8959277, -71.4934773 44.8959968)",,
18844900,,Pleasant Street,residential,False,True,92.897,"LINESTRING (-71.4951251 44.894039, -71.4939615 44.8939031)",,
"[195150872, 195150875, 18844900]",,Pleasant Street,residential,False,False,117.60900000000001,"LINESTRING (-71.4951251 44.894039, -71.4953592 44.8940642, -71.4954848 44.8940788, -71.4956356 44.894095, -71.4960086 44.8941417, -71.4964573 44.8942173, -71.4965899 44.8942401)",,yes
18846917,,Academy Street,residential,False,False,181.39099999999996,"LINESTRING (-71.4951251 44.894039, -71.4951114 44.8940938, -71.4950811 44.8942105, -71.4950738 44.8942896, -71.4950842 44.8943886, -71.495312 44.895201, -71.4954063 44.8954542, -71.4954634 44.8956381)",,
"[195151136, 195151137, 18845156]",NH 26,Parsons Street,primary,False,False,142.27,"LINESTRING (-71.4944987 44.8926569, -71.4943456 44.8926498, -71.4941722 44.8926542, -71.4939353 44.8926759, -71.4935277 44.8927379, -71.493208 44.8927917, -71.4927231 44.8928613)",,yes
18845156,NH 26,Parsons Street,primary,False,True,218.05899999999997,"LINESTRING (-71.4944987 44.8926569, -71.4947512 44.8926733, -71.4953699 44.8927272, -71.49539 44.8927292, -71.4956433 44.892754, -71.4959462 44.8927836, -71.4961259 44.8928101, -71.4963097 44.8928467, -71.4965095 44.8928933, -71.4970447 44.8930306, -71.4971901 44.8930695)",,
18845751,,High Street,residential,False,True,102.21799999999999,"LINESTRING (-71.4944987 44.8926569, -71.4944992 44.8925941, -71.4945009 44.8923825, -71.4944766 44.8922724, -71.4944302 44.8921915, -71.4943786 44.8921366, -71.4942623 44.8920601, -71.4941697 44.8920056, -71.4940634 44.8919367, -71.4939747 44.8918866)",,
18847441,,Cross Street,residential,False,False,99.416,"LINESTRING (-71.4927231 44.8928613, -71.4927315 44.8929282, -71.4927364 44.8930598, -71.4927278 44.8933961, -71.4927246 44.893755)",,
"[195151136, 195151137, 18845156]",NH 26,Parsons Street,primary,False,True,142.27,"LINESTRING (-71.4927231 44.8928613, -71.493208 44.8927917, -71.4935277 44.8927379, -71.4939353 44.8926759, -71.4941722 44.8926542, -71.4943456 44.8926498, -71.4944987 44.8926569)",,yes
18846917,,Academy Street,residential,False,True,181.39099999999996,"LINESTRING (-71.4954634 44.8956381, -71.4954063 44.8954542, -71.495312 44.895201, -71.4950842 44.8943886, -71.4950738 44.8942896, -71.4950811 44.8942105, -71.4951114 44.8940938, -71.4951251 44.894039)",,
"[1148380013, 1133900813]",NH 145,Park Street,secondary,False,False,161.913,"LINESTRING (-71.4954634 44.8956381, -71.4953741 44.8956338, -71.495308 44.8956383, -71.4952239 44.8956501, -71.4935654 44.8959784, -71.4934773 44.8959968)",2,
1232461554,,Park Street,secondary,True,False,22.241,"LINESTRING (-71.4954634 44.8956381, -71.4955093 44.8956597, -71.4955965 44.8957282, -71.4956606 44.8957798)",,
18845749,,High Street,residential,False,False,187.957,"LINESTRING (-71.4926398 44.8902496, -71.4927231 44.8906141, -71.4927515 44.8906849, -71.4927879 44.8907586, -71.4928601 44.8908679, -71.4930206 44.891034, -71.4932483 44.89125, -71.493399 44.891414, -71.4935422 44.8915922, -71.4936837 44.8917382)",,
18846636,,Titus Hill Road,tertiary,False,False,394.73799999999994,"LINESTRING (-71.4926398 44.8902496, -71.4929308 44.8904549, -71.4933559 44.8907636, -71.493482 44.8908263, -71.4936617 44.8908881, -71.4939138 44.8909489, -71.4942223 44.8910211, -71.4947936 44.8912406, -71.4951932 44.8913898, -71.4954548 44.8914591, -71.4957377 44.8915009, -71.4961052 44.891519, -71.4963297 44.8915466, -71.4966198 44.8916071, -71.4970753 44.8917096)",,
18845749,,High Street,residential,False,True,187.957,"LINESTRING (-71.4936837 44.8917382, -71.4935422 44.8915922, -71.493399 44.891414, -71.4932483 44.89125, -71.4930206 44.891034, -71.4928601 44.8908679, -71.4927879 44.8907586, -71.4927515 44.8906849, -71.4927231 44.8906141, -71.4926398 44.8902496)",,
18845751,,High Street,residential,False,False,28.270000000000003,"LINESTRING (-71.4936837 44.8917382, -71.4938261 44.8918175, -71.4939747 44.8918866)",,
18845751,,High Street,residential,False,False,102.218,"LINESTRING (-71.4939747 44.8918866, -71.4940634 44.8919367, -71.4941697 44.8920056, -71.4942623 44.8920601, -71.4943786 44.8921366, -71.4944302 44.8921915, -71.4944766 44.8922724, -71.4945009 44.8923825, -71.4944992 44.8925941, -71.4944987 44.8926569)",,
18845751,,High Street,residential,False,True,28.270000000000003,"LINESTRING (-71.4939747 44.8918866, -71.4938261 44.8918175, -71.4936837 44.8917382)",,
18846395,,Spring Street,residential,False,True,252.89,"LINESTRING (-71.4939747 44.8918866, -71.4941302 44.8917898, -71.494212 44.8917659, -71.4943016 44.8917624, -71.4944501 44.8917768, -71.4951331 44.8918608, -71.4957045 44.8919019, -71.4959321 44.8919038, -71.496141 44.8918874, -71.4964923 44.8918286, -71.4968717 44.8917334, -71.4970753 44.8917096)",,
18846395,,Spring Street,residential,False,False,252.88999999999996,"LINESTRING (-71.4970753 44.8917096, -71.4968717 44.8917334, -71.4964923 44.8918286, -71.496141 44.8918874, -71.4959321 44.8919038, -71.4957045 44.8919019, -71.4951331 44.8918608, -71.4944501 44.8917768, -71.4943016 44.8917624, -71.494212 44.8917659, -71.4941302 44.8917898, -71.4939747 44.8918866)",,
18846636,,Titus Hill Road,tertiary,False,False,60.001999999999995,"LINESTRING (-71.4970753 44.8917096, -71.4972732 44.8917449, -71.4977162 44.8918439, -71.497805 44.8918637)",,
18846636,,Titus Hill Road,tertiary,False,True,394.73799999999994,"LINESTRING (-71.4970753 44.8917096, -71.4966198 44.8916071, -71.4963297 44.8915466, -71.4961052 44.891519, -71.4957377 44.8915009, -71.4954548 44.8914591, -71.4951932 44.8913898, -71.4947936 44.8912406, -71.4942223 44.8910211, -71.4939138 44.8909489, -71.4936617 44.8908881, -71.493482 44.8908263, -71.4933559 44.8907636, -71.4929308 44.8904549, -71.4926398 44.8902496)",,
18846733,NH 26,Bridge Street,secondary,False,False,125.73400000000001,"LINESTRING (-71.4981513 44.8952706, -71.498878 44.8956118, -71.4994819 44.8958952)",,
18846733,NH 26,Bridge Street,secondary,False,True,158.656,"LINESTRING (-71.4981513 44.8952706, -71.4975203 44.8949758, -71.4971919 44.8948213, -71.496568 44.8945447, -71.4964569 44.8944996)",,
18848820,,Monadnock Street,residential,False,True,171.56600000000003,"LINESTRING (-71.4981513 44.8952706, -71.4981987 44.8952126, -71.4982643 44.8951322, -71.4984699 44.894872, -71.4987639 44.8945242, -71.4988366 44.8944334, -71.4988696 44.8943745, -71.4988849 44.8943068, -71.4988719 44.8942408, -71.4988422 44.8941832, -71.4987895 44.8940805, -71.4987742 44.8940213, -71.4987724 44.8939651, -71.4987883 44.8938763)",,
18847061,,Crosby Terrace,unclassified,False,False,90.745,"LINESTRING (-71.4998962 44.8940974, -71.4997994 44.8940724, -71.4995857 44.8940206, -71.4993162 44.8939693, -71.499058 44.8939268, -71.4987883 44.8938763)",,
18847061,,Crosby Terrace,unclassified,False,True,90.745,"LINESTRING (-71.4987883 44.8938763, -71.499058 44.8939268, -71.4993162 44.8939693, -71.4995857 44.8940206, -71.4997994 44.8940724, -71.4998962 44.8940974)",,
18848820,,Monadnock Street,residential,False,False,171.566,"LINESTRING (-71.4987883 44.8938763, -71.4987724 44.8939651, -71.4987742 44.8940213, -71.4987895 44.8940805, -71.4988422 44.8941832, -71.4988719 44.8942408, -71.4988849 44.8943068, -71.4988696 44.8943745, -71.4988366 44.8944334, -71.4987639 44.8945242, -71.4984699 44.894872, -71.4982643 44.8951322, -71.4981987 44.8952126, -71.4981513 44.8952706)",,
18848820,,Monadnock Street,residential,False,True,87.557,"LINESTRING (-71.4987883 44.8938763, -71.4988292 44.8936964, -71.4989807 44.8931653, -71.4989985 44.8931032)",,
18836043,,Colby Street,residential,False,True,63.416,"LINESTRING (-71.5015018 44.892947, -71.5022757 44.8927899)",,
18836043,,Colby Street,residential,False,False,200.19400000000002,"LINESTRING (-71.5015018 44.892947, -71.501432 44.8929622, -71.5009398 44.8930693, -71.5006475 44.8931151, -71.500327 44.8931436, -71.4999815 44.8931503, -71.4996671 44.8931423, -71.4989985 44.8931032)",,
18847389,,Dumont Street,residential,False,False,168.701,"LINESTRING (-71.5015018 44.892947, -71.5014839 44.8928938, -71.501307 44.892369, -71.501195 44.8920741, -71.5011587 44.8920125, -71.5011115 44.8919663, -71.5010414 44.8919232, -71.5009695 44.8918914, -71.5009133 44.891879, -71.5008462 44.8918754, -71.5007791 44.8918823, -71.5004678 44.8919494)",,
18847389,,Dumont Street,residential,False,True,168.701,"LINESTRING (-71.5004678 44.8919494, -71.5007791 44.8918823, -71.5008462 44.8918754, -71.5009133 44.891879, -71.5009695 44.8918914, -71.5010414 44.8919232, -71.5011115 44.8919663, -71.5011587 44.8920125, -71.501195 44.8920741, -71.501307 44.892369, -71.5014839 44.8928938, -71.5015018 44.892947)",,
