osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,maxspeed
13533104,North Jefferson Avenue,tertiary,False,True,110.272,"LINESTRING (-91.2055878 30.4554434, -91.2055186 30.4544535)",,,
13532109,Kentucky Avenue,residential,False,False,127.075,"LINESTRING (-91.2055878 30.4554434, -91.2063094 30.4554106, -91.2069117 30.4553833)",,,
13533104,North Jefferson Avenue,tertiary,False,False,99.03,"LINESTRING (-91.2055878 30.4554434, -91.2056001 30.4556144, -91.2056515 30.4563323)",,,
13532109,Kentucky Avenue,residential,False,False,124.093,"LINESTRING (-91.2069117 30.4553833, -91.2082049 30.455331)",,,
877673902,6th Street,residential,False,False,97.887,"LINESTRING (-91.2069117 30.4553833, -91.2069754 30.4562619)",,,
13532109,Kentucky Avenue,residential,False,True,127.075,"LINESTRING (-91.2069117 30.4553833, -91.2063094 30.4554106, -91.2055878 30.4554434)",,,
13532109,Kentucky Avenue,residential,False,False,124.469,"LINESTRING (-91.2082049 30.455331, -91.2095006 30.455257)",,,
13532109,Kentucky Avenue,residential,False,True,124.093,"LINESTRING (-91.2082049 30.455331, -91.2069117 30.4553833)",,,
13533837,7th Street,residential,False,False,97.746,"LINESTRING (-91.2082049 30.455331, -91.2082614 30.4562087)",,,
13533837,7th Street,residential,False,True,111.354,"LINESTRING (-91.2082049 30.455331, -91.2081497 30.4543307)",,,
13532109,Kentucky Avenue,residential,False,False,77.503,"LINESTRING (-91.2095006 30.455257, -91.2103075 30.4552123)",,,
13532109,Kentucky Avenue,residential,False,True,124.469,"LINESTRING (-91.2095006 30.455257, -91.2082049 30.455331)",,,
13533897,8th Street,residential,False,True,110.369,"LINESTRING (-91.2095006 30.455257, -91.2094359 30.454266)",,,
13533897,8th Street,residential,False,False,98.00800000000001,"LINESTRING (-91.2095006 30.455257, -91.2095464 30.455857, -91.2095678 30.4561365)",,,
13532804,,residential,False,False,108.981,"LINESTRING (-91.2119639 30.4531525, -91.2119165 30.4523569, -91.2119056 30.4521737)",,,
13533505,California Avenue,residential,False,True,123.14600000000002,"LINESTRING (-91.2119639 30.4531525, -91.2110962 30.4531894, -91.2106806 30.4532042)",,,
13532804,,residential,False,True,108.981,"LINESTRING (-91.2119056 30.4521737, -91.2119165 30.4523569, -91.2119639 30.4531525)",,,
181625666,Court Street,secondary,False,False,247.998,"LINESTRING (-91.2119056 30.4521737, -91.2121868 30.4521602, -91.2123552 30.4521521, -91.2131593 30.4521135, -91.2144887 30.4520481)",LA 76,,
181625666,Court Street,secondary,False,True,125.255,"LINESTRING (-91.2119056 30.4521737, -91.2110324 30.4522215, -91.210601 30.4522363)",LA 76,,
13533023,Avenue A,residential,False,False,199.375,"LINESTRING (-91.2053204 30.4515303, -91.2073967 30.4514245)",,,
13533426,South Jefferson Avenue,tertiary,False,False,90.336,"LINESTRING (-91.2053204 30.4515303, -91.2052904 30.4507183)",LA 987-6,,
13533426,South Jefferson Avenue,tertiary,False,True,105.737,"LINESTRING (-91.2053204 30.4515303, -91.2053847 30.4524796)",LA 987-6,,
13533023,Avenue A,residential,False,False,198.687,"LINESTRING (-91.2075901 30.4514174, -91.2096598 30.4513206)",,,
13533023,Avenue A,residential,False,True,18.555,"LINESTRING (-91.2075901 30.4514174, -91.2073967 30.4514245)",,,
328838826,Whitehead Boulevard,residential,True,False,91.89,"LINESTRING (-91.2075901 30.4514174, -91.2075289 30.4505927)",,,
13533023,Avenue A,residential,False,True,198.687,"LINESTRING (-91.2096598 30.4513206, -91.2075901 30.4514174)",,,
13533937,Harding Avenue,residential,False,False,90.706,"LINESTRING (-91.2096598 30.4513206, -91.2096077 30.4505061)",,,
13533023,Avenue A,residential,False,False,37.321,"LINESTRING (-91.2096598 30.4513206, -91.2097858 30.4513154, -91.2100487 30.4513047)",,,
13533023,Avenue A,residential,False,False,14.083,"LINESTRING (-91.2102126 30.451298, -91.2103593 30.4512911)",,,
13533023,Avenue A,residential,False,True,15.729,"LINESTRING (-91.2102126 30.451298, -91.2100487 30.4513047)",,,
13533295,Dr Martin Luther King Jr Memorial Highway,primary,True,False,105.789,"LINESTRING (-91.2102126 30.451298, -91.210263 30.4521327, -91.21027 30.4522481)",LA 1,2,45 mph
13534075,South 12th Street,residential,False,True,106.282,"LINESTRING (-91.2144306 30.4510936, -91.2144887 30.4520481)",,,
13533023,Avenue A,residential,False,True,390.882,"LINESTRING (-91.2144306 30.4510936, -91.2133518 30.4511467, -91.2120278 30.4512075, -91.2109715 30.4512623, -91.2103593 30.4512911)",,,
13534075,South 12th Street,residential,False,False,92.582,"LINESTRING (-91.2144306 30.4510936, -91.2144674 30.4510082, -91.2144794 30.4509053, -91.2144505 30.4502677)",,,
13533041,Avenue B,residential,False,False,196.48,"LINESTRING (-91.2052904 30.4507183, -91.2073355 30.4505998)",,,
13533426,South Jefferson Avenue,tertiary,False,False,92.054,"LINESTRING (-91.2052904 30.4507183, -91.2052354 30.4498918)",LA 987-6,,
13533426,South Jefferson Avenue,tertiary,False,True,90.336,"LINESTRING (-91.2052904 30.4507183, -91.2053204 30.4515303)",LA 987-6,,
13533041,Avenue B,residential,False,False,199.501,"LINESTRING (-91.2075289 30.4505927, -91.2096077 30.4505061)",,,
13533041,Avenue B,residential,False,True,18.556,"LINESTRING (-91.2075289 30.4505927, -91.2073355 30.4505998)",,,
328838826,Whitehead Boulevard,residential,True,False,89.819,"LINESTRING (-91.2075289 30.4505927, -91.2074766 30.4497862)",,,
13533041,Avenue B,residential,False,False,37.653,"LINESTRING (-91.2096077 30.4505061, -91.2099999 30.4504874)",,,
13533041,Avenue B,residential,False,True,199.501,"LINESTRING (-91.2096077 30.4505061, -91.2075289 30.4505927)",,,
13533937,Harding Avenue,residential,False,True,90.706,"LINESTRING (-91.2096077 30.4505061, -91.2096598 30.4513206)",,,
13533041,Avenue B,residential,False,False,15.454,"LINESTRING (-91.2101579 30.4504807, -91.2103188 30.450472)",,,
13533041,Avenue B,residential,False,True,15.164,"LINESTRING (-91.2101579 30.4504807, -91.2099999 30.4504874)",,,
13533295,Dr Martin Luther King Jr Memorial Highway,primary,True,False,91.031,"LINESTRING (-91.2101579 30.4504807, -91.2102126 30.451298)",LA 1,2,45 mph
13533041,Avenue B,residential,False,False,324.651,"LINESTRING (-91.2110691 30.4504325, -91.2144505 30.4502677)",,,
13533041,Avenue B,residential,False,True,72.057,"LINESTRING (-91.2110691 30.4504325, -91.2109212 30.4504392, -91.2103188 30.450472)",,,
