osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,ref,access
11146160,residential,False,False,131.514,"LINESTRING (-80.482046 25.4488603, -80.4821579 25.4488595, -80.4824499 25.4488573, -80.4832165 25.4488457, -80.4832664 25.4488461, -80.4833557 25.4488468)",,Northwest 1st Street,,,
11146160,residential,False,True,128.054,"LINESTRING (-80.482046 25.4488603, -80.4819461 25.4488611, -80.4808893 25.4488692, -80.4808553 25.4488695, -80.480771 25.4488629)",,Northwest 1st Street,,,
11126344,residential,False,False,113.957,"LINESTRING (-80.4833034 25.443669, -80.4833127 25.4446938)",,Southwest 5th Avenue,,,
11130266,residential,False,True,260.411,"LINESTRING (-80.4833034 25.443669, -80.4831849 25.4436698, -80.480788 25.4436865, -80.48071 25.443687)",,Southwest 4th Street,,,
11126344,residential,False,False,112.518,"LINESTRING (-80.4833127 25.4446938, -80.4833282 25.4457056)",,Southwest 5th Avenue,,,
11126344,residential,False,True,113.957,"LINESTRING (-80.4833127 25.4446938, -80.4833034 25.443669)",,Southwest 5th Avenue,,,
11158375,residential,False,True,261.846,"LINESTRING (-80.4833127 25.4446938, -80.4808195 25.4447131, -80.480705 25.444714)",,Southwest 3rd Street,,,
11126344,residential,False,True,112.518,"LINESTRING (-80.4833282 25.4457056, -80.4833127 25.4446938)",,Southwest 5th Avenue,,,
11126344,residential,False,False,114.155,"LINESTRING (-80.4833282 25.4457056, -80.4833347 25.4466719, -80.4833351 25.4467322)",,Southwest 5th Avenue,,,
11156766,residential,False,True,261.391,"LINESTRING (-80.4833282 25.4457056, -80.4830557 25.4457075, -80.480725 25.445724)",,Southwest 2nd Street,,,
11126344,residential,False,True,114.155,"LINESTRING (-80.4833351 25.4467322, -80.4833347 25.4466719, -80.4833282 25.4457056)",,Southwest 5th Avenue,,,
190659928,residential,False,False,132.85,"LINESTRING (-80.4833351 25.4467322, -80.483259 25.4467325, -80.482012 25.446737)",,Southwest 1st Street,,,
190659934,residential,False,False,111.71900000000001,"LINESTRING (-80.4833351 25.4467322, -80.4833354 25.446797, -80.4833432 25.4475435, -80.4833428 25.4476143, -80.4833425 25.4476548, -80.4833461 25.4477368)",,Southwest 5th Avenue,30 mph,,
190659934,residential,False,True,11.92,"LINESTRING (-80.4833468 25.447844, -80.4833461 25.4477368)",,Southwest 5th Avenue,30 mph,,
11144153,residential,False,False,111.51,"LINESTRING (-80.4833468 25.447844, -80.4833463 25.4479186, -80.4833466 25.4479557, -80.4833509 25.4485247, -80.4833541 25.4487535, -80.4833557 25.4488468)",,Northwest 5th Avenue,,,
11128679,residential,False,False,113.556,"LINESTRING (-80.479466 25.446765, -80.479442 25.445744)",,Southwest 2nd Avenue,,,
11128679,residential,False,True,111.537,"LINESTRING (-80.479466 25.446765, -80.479475 25.447496, -80.4794803 25.4476583, -80.4794814 25.4476902, -80.479484 25.4477679)",,Southwest 2nd Avenue,,,
190659928,residential,False,True,128.457,"LINESTRING (-80.479466 25.446765, -80.4795287 25.4467637, -80.4795589 25.4467631, -80.4806887 25.4467392, -80.480745 25.446738)",,Southwest 1st Street,,,
11128679,residential,False,True,113.556,"LINESTRING (-80.479442 25.445744, -80.479466 25.446765)",,Southwest 2nd Avenue,,,
11128679,residential,False,False,113.077,"LINESTRING (-80.479442 25.445744, -80.479448 25.4453976, -80.4794595 25.4447272)",,Southwest 2nd Avenue,,,
11156766,residential,False,False,128.84300000000002,"LINESTRING (-80.479442 25.445744, -80.4795241 25.4457427, -80.480639 25.4457253, -80.480725 25.445724)",,Southwest 2nd Street,,,
11128679,residential,False,False,62.959,"LINESTRING (-80.4794595 25.4447272, -80.4794577 25.4443209, -80.479457 25.444161)",,Southwest 2nd Avenue,,,
11128679,residential,False,True,113.077,"LINESTRING (-80.4794595 25.4447272, -80.479448 25.4453976, -80.479442 25.445744)",,Southwest 2nd Avenue,,,
11158375,residential,False,False,125.06800000000001,"LINESTRING (-80.4794595 25.4447272, -80.479528 25.4447265, -80.4800541 25.4447209, -80.480705 25.444714)",,Southwest 3rd Street,,,
11128679,residential,False,True,62.959,"LINESTRING (-80.479457 25.444161, -80.4794577 25.4443209, -80.4794595 25.4447272)",,Southwest 2nd Avenue,,,
11148170,residential,False,True,114.198,"LINESTRING (-80.48071 25.443687, -80.480705 25.444714)",,Southwest 3rd Avenue,30 mph,,
11130266,residential,False,False,260.411,"LINESTRING (-80.48071 25.443687, -80.480788 25.4436865, -80.4831849 25.4436698, -80.4833034 25.443669)",,Southwest 4th Street,,,
11135309,unclassified,False,False,134.091,"LINESTRING (-80.4771947 25.4507498, -80.4770592 25.45075, -80.4767086 25.4507506, -80.4765514 25.4507509, -80.4764279 25.4507511, -80.4758592 25.450752)",,Northeast 3rd Street,,,
1089574087,secondary,False,False,92.976,"LINESTRING (-80.4771947 25.4507498, -80.4771886 25.4503473, -80.4771861 25.4501841, -80.4771862 25.4501603, -80.4771875 25.4499137)",2,Southwest 177th Avenue,30 mph,,
11135309,unclassified,False,True,134.091,"LINESTRING (-80.4758592 25.450752, -80.4764279 25.4507511, -80.4765514 25.4507509, -80.4767086 25.4507506, -80.4770592 25.45075, -80.4771947 25.4507498)",,Northeast 3rd Street,,,
11148170,residential,False,False,112.76899999999999,"LINESTRING (-80.480745 25.446738, -80.480744 25.4466848, -80.480725 25.445724)",,Southwest 3rd Avenue,30 mph,,
11148170,residential,False,True,113.329,"LINESTRING (-80.480745 25.446738, -80.4807456 25.4468168, -80.4807488 25.447256, -80.4807496 25.4473606, -80.480753 25.4475253, -80.4807554 25.4476395, -80.4807562 25.4476807, -80.4807584 25.4477571)",,Southwest 3rd Avenue,30 mph,,
190659928,residential,False,False,128.457,"LINESTRING (-80.480745 25.446738, -80.4806887 25.4467392, -80.4795589 25.4467631, -80.4795287 25.4467637, -80.479466 25.446765)",,Southwest 1st Street,,,
190659928,residential,False,True,127.21700000000001,"LINESTRING (-80.480745 25.446738, -80.4808175 25.4467379, -80.4808291 25.4467379, -80.482012 25.446737)",,Southwest 1st Street,,,
11157270,residential,False,True,112.21900000000001,"LINESTRING (-80.482012 25.446737, -80.4820128 25.4468025, -80.4820131 25.4468301, -80.4820172 25.447179, -80.4820203 25.4474405, -80.482021 25.447497, -80.4820276 25.4476248, -80.4820299 25.4476682, -80.4820339 25.4477459)",,Southwest 4th Avenue,,,
190659928,residential,False,False,127.21700000000001,"LINESTRING (-80.482012 25.446737, -80.4808291 25.4467379, -80.4808175 25.4467379, -80.480745 25.446738)",,Southwest 1st Street,,,
190659928,residential,False,True,132.85,"LINESTRING (-80.482012 25.446737, -80.483259 25.4467325, -80.4833351 25.4467322)",,Southwest 1st Street,,,
11141813,residential,False,False,259.85499999999996,"LINESTRING (-80.480778 25.449887, -80.4808687 25.4498864, -80.4809197 25.4498861, -80.4832586 25.4498707, -80.4832945 25.4498705, -80.483366 25.44987)",2,Northwest 2nd Street,,,
"[11167945, 11150282, 11141813]",residential,False,"[False, True]",364.37500000000006,"LINESTRING (-80.480778 25.449887, -80.4806912 25.4498874, -80.479891 25.449891, -80.480099 25.450901, -80.4802764 25.4517625, -80.4802959 25.4518186, -80.4803242 25.4518598, -80.4803973 25.4518986, -80.4804556 25.4519101, -80.4807582 25.451917, -80.4808261 25.4519186)",2,"['Northwest 4th Street', 'Northwest 2nd Street', 'Northwest 2nd Avenue']",,,
11163679,residential,False,False,113.258,"LINESTRING (-80.480778 25.449887, -80.4807791 25.4499793, -80.4807898 25.4509055)",2,Northwest 3rd Avenue,30 mph,,
11163679,residential,False,True,113.87700000000001,"LINESTRING (-80.480778 25.449887, -80.4807774 25.4497999, -80.480772 25.4489452, -80.480771 25.4488629)",2,Northwest 3rd Avenue,30 mph,,
11141813,residential,False,True,259.855,"LINESTRING (-80.483366 25.44987, -80.4832945 25.4498705, -80.4832586 25.4498707, -80.4809197 25.4498861, -80.4808687 25.4498864, -80.480778 25.449887)",2,Northwest 2nd Street,,,
11144153,residential,False,False,112.94900000000001,"LINESTRING (-80.483366 25.44987, -80.4833665 25.4499108, -80.4833792 25.4508857)",,Northwest 5th Avenue,,,
11144153,residential,False,True,113.779,"LINESTRING (-80.483366 25.44987, -80.4833652 25.4497898, -80.4833572 25.4489357, -80.4833557 25.4488468)",,Northwest 5th Avenue,,,
11144153,residential,False,False,113.779,"LINESTRING (-80.4833557 25.4488468, -80.4833572 25.4489357, -80.4833652 25.4497898, -80.483366 25.44987)",,Northwest 5th Avenue,,,
11144153,residential,False,True,111.51,"LINESTRING (-80.4833557 25.4488468, -80.4833541 25.4487535, -80.4833509 25.4485247, -80.4833466 25.4479557, -80.4833463 25.4479186, -80.4833468 25.447844)",,Northwest 5th Avenue,,,
11146160,residential,False,True,131.514,"LINESTRING (-80.4833557 25.4488468, -80.4832664 25.4488461, -80.4832165 25.4488457, -80.4824499 25.4488573, -80.4821579 25.4488595, -80.482046 25.4488603)",,Northwest 1st Street,,,
11144153,residential,False,False,112.828,"LINESTRING (-80.4833792 25.4508857, -80.4833936 25.4519003)",,Northwest 5th Avenue,,,
11144153,residential,False,True,112.94900000000001,"LINESTRING (-80.4833792 25.4508857, -80.4833665 25.4499108, -80.483366 25.44987)",,Northwest 5th Avenue,,,
11163202,residential,False,True,259.99600000000004,"LINESTRING (-80.4833792 25.4508857, -80.4832672 25.4508866, -80.4808796 25.4509048, -80.4807898 25.4509055)",,Northwest 3rd Street,,,
11144153,residential,False,True,112.828,"LINESTRING (-80.4833936 25.4519003, -80.4833792 25.4508857)",,Northwest 5th Avenue,,,
11167945,residential,False,True,257.793,"LINESTRING (-80.4833936 25.4519003, -80.4832807 25.4519011, -80.4808261 25.4519186)",,Northwest 4th Street,,,
11146160,residential,False,False,128.054,"LINESTRING (-80.480771 25.4488629, -80.4808553 25.4488695, -80.4808893 25.4488692, -80.4819461 25.4488611, -80.482046 25.4488603)",,Northwest 1st Street,,,
11163679,residential,False,False,113.87700000000001,"LINESTRING (-80.480771 25.4488629, -80.480772 25.4489452, -80.4807774 25.4497999, -80.480778 25.449887)",2,Northwest 3rd Avenue,30 mph,,
11163679,residential,False,True,110.732,"LINESTRING (-80.480771 25.4488629, -80.4807705 25.4487822, -80.4807589 25.4483463, -80.4807588 25.4479724, -80.4807588 25.4479452, -80.4807588 25.4478672)",2,Northwest 3rd Avenue,30 mph,,
11148170,residential,False,False,12.243,"LINESTRING (-80.4807588 25.4478672, -80.4807584 25.4477571)",,Southwest 3rd Avenue,30 mph,,
11163679,residential,False,False,110.73200000000001,"LINESTRING (-80.4807588 25.4478672, -80.4807588 25.4479452, -80.4807588 25.4479724, -80.4807589 25.4483463, -80.4807705 25.4487822, -80.480771 25.4488629)",2,Northwest 3rd Avenue,30 mph,,
"[1176389816, 681467291, 681467326]",secondary,True,False,129.169,"LINESTRING (-80.4807588 25.4478672, -80.481052 25.4478631, -80.481726 25.4478569, -80.4818091 25.4478552, -80.4820451 25.4478505)",2,Southwest 344th Street,30 mph,FL 9336,
11148170,residential,False,False,112.325,"LINESTRING (-80.480725 25.445724, -80.480705 25.444714)",,Southwest 3rd Avenue,30 mph,,
11148170,residential,False,True,112.76899999999999,"LINESTRING (-80.480725 25.445724, -80.480744 25.4466848, -80.480745 25.446738)",,Southwest 3rd Avenue,30 mph,,
11156766,residential,False,False,261.391,"LINESTRING (-80.480725 25.445724, -80.4830557 25.4457075, -80.4833282 25.4457056)",,Southwest 2nd Street,,,
11156766,residential,False,True,128.843,"LINESTRING (-80.480725 25.445724, -80.480639 25.4457253, -80.4795241 25.4457427, -80.479442 25.445744)",,Southwest 2nd Street,,,
11148170,residential,False,False,114.198,"LINESTRING (-80.480705 25.444714, -80.48071 25.443687)",,Southwest 3rd Avenue,30 mph,,
11148170,residential,False,True,112.325,"LINESTRING (-80.480705 25.444714, -80.480725 25.445724)",,Southwest 3rd Avenue,30 mph,,
11158375,residential,False,False,261.846,"LINESTRING (-80.480705 25.444714, -80.4808195 25.4447131, -80.4833127 25.4446938)",,Southwest 3rd Street,,,
11158375,residential,False,True,125.068,"LINESTRING (-80.480705 25.444714, -80.4800541 25.4447209, -80.479528 25.4447265, -80.4794595 25.4447272)",,Southwest 3rd Street,,,
285099815,trunk,True,False,15.357,"LINESTRING (-80.4752063 25.4479226, -80.4752042 25.4477845)",5,Dixie Highway,45 mph,US 1,
132683305,secondary,True,False,131.627,"LINESTRING (-80.4752063 25.4479226, -80.4753707 25.4479195, -80.4756372 25.4479202, -80.4758263 25.4479194, -80.476296 25.4479173, -80.4765172 25.4479164)",3,Southwest 344th Street,30 mph,FL 9336,
11163679,residential,False,True,112.789,"LINESTRING (-80.4808261 25.4519186, -80.4808131 25.4518304, -80.4807889 25.4513114, -80.4807898 25.4509055)",2,Northwest 3rd Avenue,30 mph,,
11167945,residential,False,False,257.793,"LINESTRING (-80.4808261 25.4519186, -80.4832807 25.4519011, -80.4833936 25.4519003)",,Northwest 4th Street,,,
"[11167945, 11150282, 11141813]",residential,False,"[False, True]",364.37500000000006,"LINESTRING (-80.4808261 25.4519186, -80.4807582 25.451917, -80.4804556 25.4519101, -80.4803973 25.4518986, -80.4803242 25.4518598, -80.4802959 25.4518186, -80.4802764 25.4517625, -80.480099 25.450901, -80.479891 25.449891, -80.4806912 25.4498874, -80.480778 25.449887)",2,"['Northwest 2nd Street', 'Northwest 4th Street', 'Northwest 2nd Avenue']",,,
553490288,secondary,False,True,13.232,"LINESTRING (-80.4771893 25.4479039, -80.4771886 25.4477849)",3,Southwest 177th Avenue,30 mph,,
86912689,secondary,True,False,200.155,"LINESTRING (-80.4771893 25.4479039, -80.4773101 25.4478969, -80.4775 25.4478954, -80.4778049 25.4478918, -80.4781684 25.4478884, -80.4783441 25.4478882, -80.4790773 25.4478824, -80.4791135 25.4478821, -80.4791824 25.4478811)",2,Southwest 344th Street,30 mph,FL 9336,
1089574087,secondary,False,True,121.64399999999999,"LINESTRING (-80.4771893 25.4479039, -80.4771888 25.4480222, -80.4771887 25.4480545, -80.4771889 25.4481727, -80.4771831 25.4484405, -80.4771803 25.4487472, -80.477178 25.4489978)",2,Southwest 177th Avenue,30 mph,,
11161059,unclassified,False,False,121.114,"LINESTRING (-80.4765172 25.4479164, -80.4765174 25.4479911, -80.476519 25.4484944, -80.4765191 25.4488536, -80.4765192 25.4490056)",,Thelma Terrace,,,
456792103,secondary,True,False,67.515,"LINESTRING (-80.4765172 25.4479164, -80.47701 25.4479128, -80.4770446 25.4479122, -80.4771893 25.4479039)",4,Southwest 344th Street,30 mph,FL 9336,
11110516,unclassified,False,False,15.473,"LINESTRING (-80.4751492 25.4441662, -80.4749998 25.4442003)",2,Southeast 3rd Terrace,,,
11110516,unclassified,False,True,198.49800000000002,"LINESTRING (-80.4751492 25.4441662, -80.4752465 25.4441649, -80.4752722 25.4441647, -80.475386 25.4441635, -80.4758451 25.4441576, -80.4761886 25.4441589, -80.4764494 25.4441576, -80.4769095 25.4441554, -80.4770356 25.4441548, -80.477126 25.4441543)",2,Southeast 3rd Terrace,,,
11167060,unclassified,False,False,66.153,"LINESTRING (-80.477178 25.4489978, -80.4767415 25.449003, -80.4765192 25.4490056)",,Elton Court,,,
1089574087,secondary,False,False,121.64399999999999,"LINESTRING (-80.477178 25.4489978, -80.4771803 25.4487472, -80.4771831 25.4484405, -80.4771889 25.4481727, -80.4771887 25.4480545, -80.4771888 25.4480222, -80.4771893 25.4479039)",2,Southwest 177th Avenue,30 mph,,
1089574087,secondary,False,True,101.848,"LINESTRING (-80.477178 25.4489978, -80.4771835 25.4495229, -80.4771874 25.4499012, -80.4771875 25.4499137)",2,Southwest 177th Avenue,30 mph,,
11163202,residential,False,False,259.996,"LINESTRING (-80.4807898 25.4509055, -80.4808796 25.4509048, -80.4832672 25.4508866, -80.4833792 25.4508857)",,Northwest 3rd Street,,,
11163679,residential,False,False,112.78900000000002,"LINESTRING (-80.4807898 25.4509055, -80.4807889 25.4513114, -80.4808131 25.4518304, -80.4808261 25.4519186)",2,Northwest 3rd Avenue,30 mph,,
11163679,residential,False,True,113.258,"LINESTRING (-80.4807898 25.4509055, -80.4807791 25.4499793, -80.480778 25.449887)",2,Northwest 3rd Avenue,30 mph,,
680358561,busway,False,True,12.577,"LINESTRING (-80.4791824 25.4478811, -80.4791542 25.4477709)",2,South Miami-Dade Busway,,,no
"[190545400, 1061734483]",secondary,True,False,158.292,"LINESTRING (-80.4791824 25.4478811, -80.4793175 25.4478791, -80.4794918 25.44788, -80.4799108 25.4478742, -80.4804198 25.4478704, -80.4807588 25.4478672)","['3', '2']",Southwest 344th Street,30 mph,FL 9336,
680358568,busway,False,True,176.08499999999998,"LINESTRING (-80.4791824 25.4478811, -80.4791973 25.4479553, -80.4792054 25.4479914, -80.4792248 25.448076, -80.4792814 25.4483351, -80.4793275 25.4485494, -80.4793701 25.4487461, -80.4794495 25.449108, -80.4795218 25.4494347)",2,South Miami-Dade Busway,,,no
11163861,secondary,True,False,18.124,"LINESTRING (-80.4750258 25.4479208, -80.4752063 25.4479226)",3,Southwest 344th Street,30 mph,FL 9336,
38440773,trunk,True,False,312.013,"LINESTRING (-80.4750258 25.4479208, -80.475025 25.4480189, -80.4750608 25.4507266)",3,Dixie Highway,45 mph,US 1,
11110516,unclassified,False,True,15.473,"LINESTRING (-80.4749998 25.4442003, -80.4751492 25.4441662)",2,Southeast 3rd Terrace,,,
"[553490283, 553490285]",trunk,True,False,398.44200000000006,"LINESTRING (-80.4749998 25.4442003, -80.4750148 25.4461225, -80.4750194 25.4467781, -80.4750219 25.4471333, -80.4750237 25.4473787, -80.4750238 25.4476548, -80.4750238 25.4476929, -80.4750232 25.4477835)","['4', '3']",Dixie Highway,45 mph,US 1,
11110516,unclassified,False,False,198.498,"LINESTRING (-80.477126 25.4441543, -80.4770356 25.4441548, -80.4769095 25.4441554, -80.4764494 25.4441576, -80.4761886 25.4441589, -80.4758451 25.4441576, -80.475386 25.4441635, -80.4752722 25.4441647, -80.4752465 25.4441649, -80.4751492 25.4441662)",2,Southeast 3rd Terrace,,,
"[553490289, 159629274]",secondary,False,False,403.758,"LINESTRING (-80.477126 25.4441543, -80.477134 25.4448631, -80.4771346 25.4449138, -80.4771453 25.4454508, -80.477146 25.4455145, -80.4771714 25.4467031, -80.4771725 25.4469288, -80.4771827 25.4474172, -80.4771856 25.4476791, -80.4771862 25.4477181, -80.4771886 25.4477849)","['4', '2']",Southwest 177th Avenue,30 mph,,
190659934,residential,False,False,11.92,"LINESTRING (-80.4833461 25.4477368, -80.4833468 25.447844)",,Southwest 5th Avenue,30 mph,,
190659934,residential,False,True,111.719,"LINESTRING (-80.4833461 25.4477368, -80.4833425 25.4476548, -80.4833428 25.4476143, -80.4833432 25.4475435, -80.4833354 25.446797, -80.4833351 25.4467322)",,Southwest 5th Avenue,30 mph,,
285099818,secondary,True,False,131.75799999999998,"LINESTRING (-80.4833461 25.4477368, -80.4828036 25.447741, -80.4820339 25.4477459)",2,Southwest 344th Street,30 mph,FL 9336,
11157270,residential,False,True,11.685,"LINESTRING (-80.4820339 25.4477459, -80.4820451 25.4478505)",,Southwest 4th Avenue,,,
11157270,residential,False,False,112.21900000000002,"LINESTRING (-80.4820339 25.4477459, -80.4820299 25.4476682, -80.4820276 25.4476248, -80.482021 25.447497, -80.4820203 25.4474405, -80.4820172 25.447179, -80.4820131 25.4468301, -80.4820128 25.4468025, -80.482012 25.446737)",,Southwest 4th Avenue,,,
285099817,secondary,True,False,128.075,"LINESTRING (-80.4820339 25.4477459, -80.4817515 25.4477498, -80.481669 25.4477509, -80.4814309 25.4477518, -80.4807584 25.4477571)",2,Southwest 344th Street,30 mph,FL 9336,
11148170,residential,False,True,12.243,"LINESTRING (-80.4807584 25.4477571, -80.4807588 25.4478672)",,Southwest 3rd Avenue,30 mph,,
285099817,secondary,True,False,127.964,"LINESTRING (-80.4807584 25.4477571, -80.479484 25.4477679)",2,Southwest 344th Street,30 mph,FL 9336,
11148170,residential,False,False,113.32900000000001,"LINESTRING (-80.4807584 25.4477571, -80.4807562 25.4476807, -80.4807554 25.4476395, -80.480753 25.4475253, -80.4807496 25.4473606, -80.4807488 25.447256, -80.4807456 25.4468168, -80.480745 25.446738)",,Southwest 3rd Avenue,30 mph,,
553490288,secondary,False,False,13.232,"LINESTRING (-80.4771886 25.4477849, -80.4771893 25.4479039)",3,Southwest 177th Avenue,30 mph,,
"[456792104, 285099822]",secondary,True,False,199.27800000000002,"LINESTRING (-80.4771886 25.4477849, -80.4770678 25.4477776, -80.4768665 25.4477772, -80.476241 25.44778, -80.4760714 25.4477822, -80.4756789 25.4477818, -80.4753913 25.4477829, -80.4753354 25.4477831, -80.4752042 25.4477845)","['4', '3']",Southwest 344th Street,30 mph,FL 9336,
"[553490289, 159629274]",secondary,False,True,403.75800000000004,"LINESTRING (-80.4771886 25.4477849, -80.4771862 25.4477181, -80.4771856 25.4476791, -80.4771827 25.4474172, -80.4771725 25.4469288, -80.4771714 25.4467031, -80.477146 25.4455145, -80.4771453 25.4454508, -80.4771346 25.4449138, -80.477134 25.4448631, -80.477126 25.4441543)","['4', '2']",Southwest 177th Avenue,30 mph,,
680358561,busway,False,False,12.577,"LINESTRING (-80.4791542 25.4477709, -80.4791824 25.4478811)",2,South Miami-Dade Busway,,,no
"[285099821, 681467327]",secondary,True,False,197.393,"LINESTRING (-80.4791542 25.4477709, -80.4791135 25.4477714, -80.4790635 25.4477707, -80.4789519 25.4477699, -80.4783167 25.4477776, -80.4773279 25.4477899, -80.4772895 25.4477901, -80.4771886 25.4477849)",2,Southwest 344th Street,30 mph,FL 9336,
11128679,residential,False,False,111.537,"LINESTRING (-80.479484 25.4477679, -80.4794814 25.4476902, -80.4794803 25.4476583, -80.479475 25.447496, -80.479466 25.446765)",,Southwest 2nd Avenue,,,
285099817,secondary,True,False,33.116,"LINESTRING (-80.479484 25.4477679, -80.4793523 25.4477696, -80.4792956 25.4477695, -80.4791542 25.4477709)",2,Southwest 344th Street,30 mph,FL 9336,
285099819,secondary,True,False,18.174,"LINESTRING (-80.4752042 25.4477845, -80.4750232 25.4477835)",3,Southwest 344th Street,30 mph,FL 9336,
"[11152636, 553490286, 553490287]",trunk,True,False,402.396,"LINESTRING (-80.4752042 25.4477845, -80.4752041 25.4476815, -80.4752013 25.4473212, -80.4751982 25.4470893, -80.475195 25.44693, -80.4751941 25.4467699, -80.4751933 25.4465043, -80.4751911 25.4464154, -80.4751819 25.4461213, -80.4751705 25.4458014, -80.4751637 25.4455834, -80.4751629 25.4454139, -80.4751599 25.4451759, -80.4751581 25.4450753, -80.4751539 25.4446272, -80.4751492 25.4441662)","['3', '2']",Dixie Highway,45 mph,US 1,
285099816,trunk,True,False,15.269,"LINESTRING (-80.4750232 25.4477835, -80.4750258 25.4479208)",4,Dixie Highway,45 mph,US 1,
553490282,trunk,True,False,158.96400000000003,"LINESTRING (-80.4752013 25.4493521, -80.4752106 25.448052, -80.4752102 25.4480204, -80.4752063 25.4479226)",6,Dixie Highway,45 mph,US 1,
680358566,busway,False,False,20.764,"LINESTRING (-80.4795218 25.4494347, -80.4795613 25.449618)",2,South Miami-Dade Busway,,,no
680358568,busway,False,False,176.085,"LINESTRING (-80.4795218 25.4494347, -80.4794495 25.449108, -80.4793701 25.4487461, -80.4793275 25.4485494, -80.4792814 25.4483351, -80.4792248 25.448076, -80.4792054 25.4479914, -80.4791973 25.4479553, -80.4791824 25.4478811)",2,South Miami-Dade Busway,,,no
680358566,busway,False,True,20.764,"LINESTRING (-80.4795613 25.449618, -80.4795218 25.4494347)",2,South Miami-Dade Busway,,,no
806993388,busway,True,False,116.90799999999999,"LINESTRING (-80.4795613 25.449618, -80.4796378 25.4496061, -80.4796909 25.4495954, -80.4797485 25.4495785, -80.4797982 25.4495446, -80.479825 25.4495107, -80.4798364 25.4494713, -80.4798391 25.4493678, -80.4798282 25.4489173, -80.4798249 25.4487326)",,,,,no
"[680358570, 806993388]",busway,True,False,51.038000000000004,"LINESTRING (-80.4798249 25.4487326, -80.4798202 25.4483539, -80.479819 25.4483015, -80.4798169 25.4482737)",,,,,no
680358570,busway,True,False,93.248,"LINESTRING (-80.479597 25.4487489, -80.4796131 25.4488489, -80.4796365 25.4489295, -80.4797386 25.4492568, -80.4797458 25.4492963, -80.4797432 25.4493296, -80.4797278 25.4493629, -80.4797063 25.449386, -80.4796621 25.4494054, -80.479595 25.4494223, -80.4795218 25.4494347)",,,,,no
806992547,busway,True,False,25.997,"LINESTRING (-80.479597 25.4487489, -80.4796439 25.448775, -80.4796673 25.4487831, -80.4796922 25.4487871, -80.4797392 25.4487859, -80.479764 25.4487795, -80.4797848 25.4487689, -80.4798249 25.4487326)",,,,,no
680358570,busway,True,False,32.969,"LINESTRING (-80.4798169 25.4482737, -80.4798022 25.4482307, -80.4797794 25.4481907, -80.4797304 25.4481295, -80.4796983 25.4480993, -80.4796668 25.4480762, -80.4796379 25.4480623, -80.4796138 25.4480551)",,,,,no
806992546,busway,True,False,49.186,"LINESTRING (-80.4798169 25.4482737, -80.4798532 25.4481852, -80.4798585 25.4481535, -80.4798585 25.4481223, -80.4798555 25.4480984, -80.4798478 25.448075, -80.479836 25.4480585, -80.4798183 25.4480436, -80.4797946 25.448033, -80.4797673 25.4480266, -80.4797275 25.4480234, -80.4796842 25.4480254, -80.4796138 25.4480551)",,,,,no
680358570,busway,True,False,86.088,"LINESTRING (-80.4796138 25.4480551, -80.4795849 25.4480539, -80.4795554 25.4480587, -80.4795206 25.4480811, -80.4795025 25.4481047, -80.4794937 25.4481356, -80.4794897 25.4481846, -80.4795601 25.4485207, -80.479597 25.4487489)",,,,,no
