osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge
11009722,2,Miramar Street,residential,30 mph,False,False,165.12199999999999,"LINESTRING (-81.9456027 26.5608021, -81.9454765 26.5608014, -81.9452645 26.5607964, -81.944508 26.5607856, -81.9444062 26.5607836, -81.9440597 26.5607768, -81.9440268 26.5607762, -81.9439428 26.5607756)",,
"[836226310, 836226311]",2,Cape Coral Street,residential,30 mph,False,False,116.83,"LINESTRING (-81.9456027 26.5608021, -81.9456013 26.5607198, -81.9455995 26.5604883, -81.9456006 26.5603887, -81.9456024 26.5602306, -81.9455997 26.5598607, -81.9455935 26.5597516)",,
"[836226312, 11022782]",2,Cape Coral Street,residential,30 mph,False,True,93.585,"LINESTRING (-81.9456027 26.5608021, -81.9456022 26.5608752, -81.945602 26.5609021, -81.9455997 26.5612117, -81.9456031 26.5615848, -81.9456036 26.5616437)",,
678195576,1,Miramar Street,residential,30 mph,True,False,14.616,"LINESTRING (-81.9439428 26.5607756, -81.9438203 26.560703)",,
11009722,2,Miramar Street,residential,30 mph,False,True,165.12199999999999,"LINESTRING (-81.9439428 26.5607756, -81.9440268 26.5607762, -81.9440597 26.5607768, -81.9444062 26.5607836, -81.944508 26.5607856, -81.9452645 26.5607964, -81.9454765 26.5608014, -81.9456027 26.5608021)",,
136024565,1,Del Prado Boulevard South,tertiary,30 mph,True,False,91.716,"LINESTRING (-81.9439428 26.5607756, -81.9439573 26.5606912, -81.9439759 26.5606036, -81.9440031 26.5605472, -81.944055 26.56048, -81.9441207 26.5604223, -81.9443017 26.5603047, -81.9444784 26.560195, -81.9445081 26.5601766)",,
11040928,2,Bikini Court,residential,30 mph,False,True,239.668,"LINESTRING (-81.9395763 26.561519, -81.9397319 26.5615184, -81.9398586 26.5615178, -81.9398996 26.5615177, -81.9400772 26.5615169, -81.94021 26.5615164, -81.9404682 26.5615153, -81.9404722 26.5615153, -81.9405895 26.5615148, -81.9406432 26.5615146, -81.9408638 26.5615136, -81.9411287 26.5615125, -81.9411642 26.5615124, -81.9412329 26.561513, -81.9412977 26.5615234, -81.9413272 26.5615331, -81.9413587 26.5615435, -81.941418 26.56157, -81.9415142 26.5616276, -81.9416535 26.561711, -81.9417955 26.561796, -81.94188 26.5618466)",,
11011303,,Southeast 46th Street,residential,,False,False,90.90100000000001,"LINESTRING (-81.947155 26.566788, -81.9464495 26.566788, -81.946241 26.566788)",,
11011303,,Southeast 46th Street,residential,,False,False,102.43900000000001,"LINESTRING (-81.946241 26.566788, -81.9460717 26.5667888, -81.9457394 26.5667904, -81.9456831 26.5667907, -81.945211 26.566793)",,
11011303,,Southeast 46th Street,residential,,False,True,90.90100000000001,"LINESTRING (-81.946241 26.566788, -81.9464495 26.566788, -81.947155 26.566788)",,
11011303,,Southeast 46th Street,residential,,False,False,125.12199999999999,"LINESTRING (-81.945211 26.566793, -81.9445668 26.5667997, -81.9440393 26.5668052, -81.943953 26.566805)",,
