osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref,access,tunnel,width
"[670578016, 509518151]",Mortimer Street,primary,20 mph,False,True,57.864999999999995,2,"LINESTRING (-0.1369442 51.5188864, -0.1370464 51.5188494, -0.1371003 51.5188295, -0.1371109 51.5188251, -0.1371537 51.5188085, -0.1374632 51.5186887, -0.1375087 51.5186713, -0.1376571 51.5186144)",A5204,,,
"[1137105194, 1137105195, 1137105196, 1137105198, 1137105199, 1137105200, 30273503]",Cleveland Street,tertiary,20 mph,True,False,85.777,1,"LINESTRING (-0.1377166 51.5195828, -0.137803 51.5196657, -0.1379035 51.5197619, -0.1379737 51.5198314, -0.1379928 51.5198495, -0.138002 51.5198582, -0.1380301 51.5198845, -0.1380552 51.5199079, -0.1380787 51.5199476, -0.138148 51.5200071, -0.1383804 51.5202065, -0.1384011 51.5202242)",,,,
30279582,Charlotte Street,residential,20 mph,False,False,35.061,,"LINESTRING (-0.136436 51.5200969, -0.1361599 51.5198325)",,,,
"[4068457, 874162033]",Tottenham Street,residential,20 mph,True,False,37.826,,"LINESTRING (-0.136436 51.5200969, -0.1365723 51.5200409, -0.1368201 51.5199429, -0.1368956 51.5199127)",,,,
"[874162025, 30273507]",Tottenham Street,residential,20 mph,True,False,46.373999999999995,,"LINESTRING (-0.136436 51.5200969, -0.1362709 51.520163, -0.1358723 51.5203225)",,,,
570577390,Charlotte Street,residential,20 mph,False,True,85.467,,"LINESTRING (-0.136436 51.5200969, -0.1364963 51.5201587, -0.136634 51.5202964, -0.1370374 51.5207024, -0.1370875 51.5207499)",,,,
24865179,Goodge Street,primary,20 mph,True,False,90.644,,"LINESTRING (-0.1356907 51.5193831, -0.135599 51.5194156, -0.1352041 51.5195721, -0.134583 51.5198182)",A5204,,,
30279582,Charlotte Street,residential,20 mph,False,False,61.833000000000006,,"LINESTRING (-0.1356907 51.5193831, -0.1356282 51.5193233, -0.1356058 51.5193018, -0.1354059 51.5191104, -0.1352038 51.5189168)",,,,
30279582,Charlotte Street,residential,20 mph,False,True,59.591,,"LINESTRING (-0.1356907 51.5193831, -0.1357426 51.5194328, -0.1357715 51.5194605, -0.1361599 51.5198325)",,,,
41660591,Goodge Street,primary,20 mph,False,True,41.75,2,"LINESTRING (-0.1356907 51.5193831, -0.13584 51.5193226, -0.1358965 51.5192997, -0.1361983 51.5191801)",A5204,,,
48465025,Tottenham Court Road,primary,20 mph,False,False,28.863,2,"LINESTRING (-0.1338074 51.5201208, -0.1339841 51.5202878, -0.1340368 51.5203376)",,,,
299682133,Tottenham Court Road,primary,20 mph,False,True,114.097,2,"LINESTRING (-0.1338074 51.5201208, -0.1337726 51.5200856, -0.1337267 51.5200447, -0.1336878 51.5200062, -0.133317 51.519637, -0.1331047 51.5194305, -0.1329274 51.5192531)",,,,
622159392,Soho Street,residential,20 mph,False,True,5.986,,"LINESTRING (-0.1328665 51.5162463, -0.1328264 51.5161986)",,,,
"[33096424, 972210875, 93773949]",Oxford Street,primary,20 mph,False,False,124.834,2,"LINESTRING (-0.1328665 51.5162463, -0.1330209 51.516231, -0.1330818 51.5162258, -0.1332832 51.5162088, -0.1337237 51.5161653, -0.1339242 51.5161442, -0.134048 51.5161312, -0.1343959 51.5160973, -0.1344865 51.5160875, -0.1345883 51.5160747, -0.1346471 51.5160669)",A40,,,
59207650,Soho Street,residential,20 mph,False,False,53.861,,"LINESTRING (-0.1324402 51.5156469, -0.1327431 51.5160931)",,,,
4082521,Soho Square,residential,20 mph,True,False,82.281,,"LINESTRING (-0.1324402 51.5156469, -0.1318803 51.5157871, -0.1316495 51.5154522)",,,,
4068450,Great Titchfield Street,unclassified,20 mph,True,False,38.119,,"LINESTRING (-0.1402674 51.51786, -0.140286 51.5179017, -0.1404194 51.5181895)",,,,
955486423,Mortimer Street,primary,20 mph,True,False,8.418,,"LINESTRING (-0.1402674 51.51786, -0.1402145 51.5178663, -0.1401473 51.5178607)",A5204,,,
4256345,Candover Street,residential,20 mph,True,False,47.327,,"LINESTRING (-0.1393744 51.5191467, -0.1398101 51.5194748)",,,,
1026712077,Riding House Street,residential,20 mph,True,False,26.781,,"LINESTRING (-0.1393744 51.5191467, -0.1396562 51.5189816)",,,,
57007655,Great Portland Street,secondary,20 mph,False,False,37.426,2,"LINESTRING (-0.1419003 51.5182768, -0.1417567 51.5179523)",B506,,,
30280293,Riding House Street,residential,20 mph,True,False,104.57400000000001,,"LINESTRING (-0.1419003 51.5182768, -0.1422667 51.5182089, -0.1423766 51.5181889, -0.1427598 51.5181142, -0.1427938 51.5181006, -0.1430132 51.5178899, -0.1430544 51.5178569, -0.143121 51.5178089)",,,,
57007655,Great Portland Street,secondary,20 mph,False,True,72.038,2,"LINESTRING (-0.1419003 51.5182768, -0.1421205 51.5187873, -0.1421468 51.5188392, -0.1421844 51.5188997)",B506,,,
4256286,Little Titchfield Street,unclassified,20 mph,True,False,96.218,,"LINESTRING (-0.1417567 51.5179523, -0.1404194 51.5181895)",,,,
57007655,Great Portland Street,secondary,20 mph,False,True,37.426,2,"LINESTRING (-0.1417567 51.5179523, -0.1419003 51.5182768)",B506,,,
57007655,Great Portland Street,secondary,20 mph,False,False,40.172000000000004,2,"LINESTRING (-0.1417567 51.5179523, -0.1416646 51.5177153, -0.141647 51.51767, -0.1416199 51.5176012)",B506,,,
4068445,Foley Street,residential,20 mph,True,False,27.469,,"LINESTRING (-0.1398101 51.5194748, -0.1395079 51.519635)",,,,
55026143,Great Titchfield Street,residential,20 mph,True,False,139.249,,"LINESTRING (-0.1408626 51.5191389, -0.1408988 51.5192166, -0.1413976 51.5202852, -0.14141 51.5203091, -0.1414265 51.520341)",,,,
"[1253814616, 4068445, 1253814615]",Foley Street,residential,20 mph,True,False,56.112,,"LINESTRING (-0.1408626 51.5191389, -0.1408006 51.5191506, -0.1407475 51.5191606, -0.1402168 51.5192605, -0.1401127 51.5193152)",,,,
"[1067663307, 1067663308, 30273503]",Cleveland Street,tertiary,20 mph,True,False,83.03,,"LINESTRING (-0.1384011 51.5202242, -0.138511 51.5203194, -0.1389682 51.5207157, -0.1390114 51.5207519, -0.1390444 51.520783, -0.1391027 51.5208299)",,,,
"[1137105186, 1137105187, 1137105190, 31959, 1136885467]",Cleveland Street,residential,20 mph,True,False,86.91599999999998,,"LINESTRING (-0.1391027 51.5208299, -0.1391537 51.5208689, -0.1391747 51.5208858, -0.1393094 51.5209943, -0.139444 51.5211006, -0.139512 51.5211573, -0.1398019 51.5213991, -0.1398347 51.5214228, -0.1398702 51.5214485)",,,,
"[148001753, 1140671162, 977737162, 1067663309]",New Cavendish Street,tertiary,20 mph,True,False,72.263,,"LINESTRING (-0.1391027 51.5208299, -0.1391625 51.5207957, -0.1392314 51.5207649, -0.139264 51.5207504, -0.1393094 51.5207361, -0.1393703 51.5207183, -0.1394241 51.5207074, -0.1395072 51.5206922, -0.1400608 51.5205912)",,,,
"[236141635, 1245937304, 1051341393, 1007655987, 1007655988, 3087832, 758462267, 405404511]","['Torrington Place', 'Byng Place']",tertiary,20 mph,True,False,109.14000000000003,1,"LINESTRING (-0.1317703 51.5228088, -0.1316911 51.5228405, -0.131631 51.5228636, -0.1315934 51.5228786, -0.1315422 51.5228988, -0.131519 51.5229087, -0.1313071 51.5229858, -0.1312399 51.5230103, -0.1311963 51.5230293, -0.1311589 51.5230453, -0.1311179 51.5230694, -0.1311074 51.5230755, -0.131076 51.5231076, -0.1310498 51.5231434, -0.1310296 51.5231855, -0.1310037 51.5232768, -0.1309907 51.5233112, -0.1309763 51.5233381, -0.1309594 51.5233698, -0.1309451 51.5233813, -0.1309121 51.523399, -0.1308669 51.523423, -0.1307864 51.5234595, -0.1307349 51.5234802)",,,,
"[1186049313, 851719169, 694563843, 1065127938, 694562117, 884555178, 884555181, 1003519506]",Gower Street,primary,20 mph,False,False,199.79600000000002,"['1', '2']","LINESTRING (-0.1342365 51.5239619, -0.1341857 51.523912, -0.1341729 51.5238994, -0.1341464 51.5238759, -0.1341083 51.5238422, -0.1328648 51.5226871, -0.1327756 51.5226068, -0.1327671 51.5225992, -0.1327359 51.5225707, -0.1326999 51.5225355, -0.132628 51.5224697)",A400,,,
887715782,Chenies Street,primary,20 mph,True,False,36.62,,"LINESTRING (-0.1325081 51.5209654, -0.13207 51.5211502)",,,,
2644237,Ridgmount Street,residential,,False,True,140.54500000000002,,"LINESTRING (-0.13207 51.5211502, -0.1320381 51.5211147, -0.1318199 51.520915, -0.131434 51.5205618, -0.1309966 51.5201582, -0.1309356 51.5201019)",,,,
"[4253345, 1034354983, 1034354984, 1034354985, 1034354986]",Ridgmount Gardens,residential,20 mph,True,False,143.25199999999998,,"LINESTRING (-0.13207 51.5211502, -0.1321465 51.5212222, -0.1321989 51.5212701, -0.1331656 51.5221632, -0.1331916 51.5221876, -0.1332307 51.5222168)",,,,
"[1034355962, 751242095, 751242094, 589644426]",Chenies Street,primary,20 mph,True,False,50.972,,"LINESTRING (-0.13207 51.5211502, -0.1320226 51.5211684, -0.1317 51.5213131, -0.1316104 51.5213524, -0.131562 51.5213652, -0.1314657 51.5214109)",,,,
"[587315169, 694563844, 694563847, 884555179, 884555186, 884555189, 851719165]",Gower Street,primary,20 mph,False,True,142.58700000000002,"['1', '2']","LINESTRING (-0.1314657 51.5214109, -0.1315163 51.5214577, -0.1315412 51.5214783, -0.1315928 51.5215244, -0.1317098 51.5216325, -0.1324103 51.5222775, -0.1324934 51.5223497, -0.1325385 51.5223889, -0.1325615 51.5224088, -0.132628 51.5224697)",A400,,,
"[1007655985, 758462266, 758462268, 4082615]",Torrington Place,tertiary,20 mph,True,False,70.30900000000001,1,"LINESTRING (-0.132628 51.5224697, -0.1325151 51.5225134, -0.1324757 51.5225287, -0.1322822 51.5226052, -0.131853 51.5227763, -0.1317987 51.5227968, -0.1317703 51.5228088)",,,,
"[1205368696, 1205368695, 1205368697, 201892583]",Torrington Place,tertiary,20 mph,True,False,50.428,1,"LINESTRING (-0.132628 51.5224697, -0.1327297 51.5224286, -0.1327636 51.5224156, -0.1328069 51.5223863, -0.1330157 51.5223014, -0.1330696 51.5222804, -0.1332307 51.5222168)",,,,
"[587315169, 694563844, 694563847, 884555179, 884555186, 884555189, 851719165]",Gower Street,primary,20 mph,False,False,142.58700000000002,"['1', '2']","LINESTRING (-0.132628 51.5224697, -0.1325615 51.5224088, -0.1325385 51.5223889, -0.1324934 51.5223497, -0.1324103 51.5222775, -0.1317098 51.5216325, -0.1315928 51.5215244, -0.1315412 51.5214783, -0.1315163 51.5214577, -0.1314657 51.5214109)",A400,,,
"[851719169, 1065127938, 694563843, 1186049313, 694562117, 884555178, 884555181, 1003519506]",Gower Street,primary,20 mph,False,True,199.79600000000005,"['1', '2']","LINESTRING (-0.132628 51.5224697, -0.1326999 51.5225355, -0.1327359 51.5225707, -0.1327671 51.5225992, -0.1327756 51.5226068, -0.1328648 51.5226871, -0.1341083 51.5238422, -0.1341464 51.5238759, -0.1341729 51.5238994, -0.1341857 51.523912, -0.1342365 51.5239619)",A400,,,
"[605078469, 681757478]",Torrington Place,tertiary,20 mph,True,False,36.629000000000005,1,"LINESTRING (-0.1332307 51.5222168, -0.1335019 51.5221057, -0.1335674 51.5220807, -0.1336269 51.5220613, -0.1336782 51.5220411)",,,,
52918816,Grafton Way,unclassified,20 mph,True,False,88.964,1,"LINESTRING (-0.1372248 51.5237045, -0.1373787 51.5236477, -0.1382724 51.5232413)",,,,
303559648,Tottenham Court Road,primary,20 mph,False,False,87.43499999999999,2,"LINESTRING (-0.1372248 51.5237045, -0.1371734 51.5236416, -0.1371435 51.5236052, -0.1369167 51.5233482, -0.1367425 51.523142, -0.1367197 51.5231148, -0.1366879 51.5230769, -0.136632 51.5230101)",,,,
"[860776043, 860776044]",Grafton Way,primary,20 mph,True,False,103.624,"['1', '2']","LINESTRING (-0.1359664 51.5242083, -0.1363325 51.5240715, -0.1367254 51.5238919, -0.1369686 51.5237997, -0.1370471 51.5237708, -0.1370985 51.5237519, -0.1372248 51.5237045)",A400,,,
"[5090248, 1006631257, 1006631258]",Huntley Street,unclassified,20 mph,True,False,86.92099999999999,1,"LINESTRING (-0.1359664 51.5242083, -0.1359367 51.5241725, -0.1359213 51.5241498, -0.135903 51.5241309, -0.1356755 51.5239085, -0.135665 51.5238989, -0.1354541 51.5237064, -0.1353113 51.523575, -0.1352867 51.5235517)",,,,
"[674795487, 303559647]",Tottenham Court Road,primary,20 mph,False,False,81.239,2,"LINESTRING (-0.1351723 51.5214616, -0.1350996 51.5213798, -0.1350649 51.5213408, -0.1350312 51.5213029, -0.1348965 51.5211655, -0.1348374 51.5211042, -0.1346672 51.5209332, -0.1345667 51.5208359)",,,,
"[996664292, 996664293, 678745736, 678745739, 996665163, 381411919, 587317657, 913020667]",Tottenham Court Road,primary,20 mph,False,False,100.994,2,"LINESTRING (-0.1351723 51.5214616, -0.135231 51.5215276, -0.1352645 51.5215652, -0.1353 51.5216052, -0.1353572 51.5216708, -0.1354677 51.5217895, -0.1356433 51.521975, -0.1357612 51.522099, -0.1357852 51.5221246, -0.1357997 51.5221424, -0.1359084 51.5222456)",,,,
"[303559647, 674795487]",Tottenham Court Road,primary,20 mph,False,True,81.239,2,"LINESTRING (-0.1345667 51.5208359, -0.1346672 51.5209332, -0.1348374 51.5211042, -0.1348965 51.5211655, -0.1350312 51.5213029, -0.1350649 51.5213408, -0.1350996 51.5213798, -0.1351723 51.5214616)",,,,
"[48465026, 1067635355]",Tottenham Court Road,primary,20 mph,False,False,66.441,2,"LINESTRING (-0.1345667 51.5208359, -0.1342013 51.5204928, -0.1341657 51.5204594, -0.134126 51.5204219, -0.1340835 51.5203817, -0.1340368 51.5203376)",,,,
1199406460,,tertiary,20 mph,True,False,5.102,,"LINESTRING (-0.1358613 51.5159191, -0.1358866 51.5159622)",,,,
"[977088266, 746024419]",Oxford Street,primary,20 mph,True,False,62.706999999999994,1,"LINESTRING (-0.1358613 51.5159191, -0.1359378 51.515911, -0.1360458 51.5159004, -0.1365463 51.5158499, -0.1365885 51.5158458, -0.1366281 51.5158424, -0.1367556 51.5158281)",A40,,,
59850729,Chandos Street,residential,20 mph,True,False,88.704,,"LINESTRING (-0.1444388 51.5171027, -0.144799 51.5178683)",,,,
59718434,Cavendish Place,primary,20 mph,True,False,113.564,,"LINESTRING (-0.1444388 51.5171027, -0.1443699 51.5171141, -0.1439203 51.5171881, -0.1430554 51.5173397, -0.1429956 51.5173492, -0.1428562 51.5173731)",A5204,,,
"[970449096, 970449095, 4256271]",Greenwell Street,unclassified,20 mph,True,False,49.65,,"LINESTRING (-0.1425606 51.5229484, -0.142303 51.5229848, -0.1422297 51.5229951, -0.1421503 51.5230073, -0.1419883 51.5230837, -0.1419523 51.5231006, -0.1419139 51.5231187)",,,,
114925995,Great Titchfield Street,unclassified,20 mph,False,True,84.74199999999999,2,"LINESTRING (-0.1425606 51.5229484, -0.142547 51.5229184, -0.1422772 51.5223213, -0.1422453 51.5222506, -0.1422342 51.522214)",,,,
434900022,Greenwell Street,unclassified,20 mph,False,True,48.205999999999996,,"LINESTRING (-0.1425606 51.5229484, -0.1431545 51.52284, -0.1432292 51.5228264)",,,,
4068454,Charlotte Street,residential,20 mph,False,True,59.065,,"LINESTRING (-0.1347409 51.5184705, -0.1352038 51.5189168)",,,,
4068454,Charlotte Street,residential,20 mph,False,False,57.774,,"LINESTRING (-0.1347409 51.5184705, -0.1346563 51.5183857, -0.1342984 51.5180299)",,,,
55423672,Fitzroy Street,unclassified,20 mph,False,True,100.85999999999999,2,"LINESTRING (-0.1377745 51.5214243, -0.1378616 51.5215103, -0.1384528 51.5221037, -0.1385475 51.5221933)",,,,
570577390,Charlotte Street,residential,20 mph,False,False,88.785,,"LINESTRING (-0.1377745 51.5214243, -0.1377488 51.521399, -0.1376808 51.5213321, -0.1370875 51.5207499)",,,,
"[667569299, 587318292, 509352813]",Howland Street,tertiary,20 mph,True,False,113.461,1,"LINESTRING (-0.1377745 51.5214243, -0.1378758 51.5213812, -0.1382804 51.5212092, -0.1388931 51.5209442, -0.138934 51.5209157, -0.1390061 51.5208828, -0.1390577 51.5208626, -0.1391027 51.5208299)",,,,
7970837,Great Portland Street,primary,20 mph,True,False,10.676,2,"LINESTRING (-0.143449 51.5240015, -0.1434834 51.5239079)",A4201,,,
52918815,Euston Road,trunk,20 mph,True,False,22.358999999999998,3,"LINESTRING (-0.143449 51.5240015, -0.1433524 51.5239937, -0.1432442 51.523989, -0.1431271 51.5239846)",A501,,,
209692646,Great Portland Street,secondary,20 mph,False,True,54.251000000000005,2,"LINESTRING (-0.1411994 51.5166636, -0.1412316 51.5167382, -0.1412484 51.5167746, -0.1414137 51.5171329)",B506,,,
955460953,Great Portland Street,secondary,20 mph,False,False,63.090999999999994,,"LINESTRING (-0.1411994 51.5166636, -0.1411725 51.5166001, -0.1411642 51.5165805, -0.1409667 51.516115)",B506,,,
"[955518101, 4068447]",Margaret Street,tertiary,20 mph,True,False,89.13499999999999,2,"LINESTRING (-0.1411994 51.5166636, -0.1413123 51.5166432, -0.1416093 51.5165887, -0.1422471 51.516474, -0.1422894 51.5164663, -0.1424366 51.5164404)",,,,
30279890,Margaret Street,unclassified,20 mph,True,False,144.566,,"LINESTRING (-0.1398643 51.5168999, -0.1383429 51.5171853, -0.1379455 51.517262, -0.1378773 51.5172927)",,,,
54918283,Margaret Street,tertiary,20 mph,True,False,96.05,,"LINESTRING (-0.1398643 51.5168999, -0.1406916 51.5167573, -0.1410246 51.5166964, -0.1410702 51.5166881, -0.1411994 51.5166636)",,,,
54918285,Great Castle Street,unclassified,20 mph,True,False,84.528,,"LINESTRING (-0.1409667 51.516115, -0.1421426 51.5159091)",,,,
32629148,Great Castle Street,unclassified,20 mph,True,False,52.899,,"LINESTRING (-0.1409667 51.516115, -0.140467 51.5162073, -0.1402318 51.5162459)",,,,
955460952,Great Portland Street,secondary,20 mph,False,False,34.366,2,"LINESTRING (-0.1409667 51.516115, -0.1409428 51.5160602, -0.1408368 51.5158167)",B506,,,
955460953,Great Portland Street,secondary,20 mph,False,True,63.090999999999994,,"LINESTRING (-0.1409667 51.516115, -0.1411642 51.5165805, -0.1411725 51.5166001, -0.1411994 51.5166636)",B506,,,
209691456,Oxford Street,primary,20 mph,True,False,18.673,1,"LINESTRING (-0.1406859 51.5154561, -0.14043 51.5155094)",A40,,,
"[955518104, 33608060, 955518103]",Great Portland Street,secondary,20 mph,False,True,41.439,2,"LINESTRING (-0.1406859 51.5154561, -0.1407087 51.5155043, -0.1407163 51.5155215, -0.1407509 51.5156018, -0.1407938 51.5157058, -0.1408368 51.5158167)",B506,,,
30279887,Eastcastle Street,unclassified,20 mph,False,False,84.22800000000001,,"LINESTRING (-0.1353318 51.5171097, -0.1359039 51.5170133, -0.1365059 51.5169098)",,,,
728793124,Newman Street,unclassified,20 mph,True,False,125.272,,"LINESTRING (-0.1353318 51.5171097, -0.1352316 51.5169583, -0.1352077 51.5169221, -0.135198 51.5169068, -0.135002 51.5166005, -0.1347568 51.5162387, -0.1347285 51.5161969, -0.134691 51.5161415, -0.1346471 51.5160669)",,,,
874162024,Grafton Way,unclassified,20 mph,True,False,28.198,,"LINESTRING (-0.1382724 51.5232413, -0.1385951 51.5230864)",,,,
"[1207336896, 1140688623, 1140688944, 1140688945, 1207336895]",Whitfield Street,residential,20 mph,True,False,83.315,,"LINESTRING (-0.1382724 51.5232413, -0.1382491 51.5232187, -0.1381881 51.5231593, -0.1379633 51.5229404, -0.1377632 51.5227594, -0.1376304 51.5226378, -0.1376073 51.5226168)",,,,
"[614306542, 1040323294, 770901750]",Maple Street,unclassified,20 mph,True,False,80.659,1,"LINESTRING (-0.1376073 51.5226168, -0.1371759 51.5227919, -0.1368733 51.5229053, -0.1368474 51.5229096, -0.1368299 51.5229169, -0.1368059 51.5229254, -0.1367535 51.5229489, -0.1366978 51.522971, -0.1366735 51.5229889, -0.136632 51.5230101)",,,,
"[1207336897, 1207336898, 1140688622, 1140688623, 1140688624]",Whitfield Street,residential,20 mph,True,False,100.27400000000002,,"LINESTRING (-0.1376073 51.5226168, -0.1375753 51.5225869, -0.1375644 51.5225768, -0.1375461 51.5225597, -0.1374941 51.5225138, -0.1369724 51.5220591, -0.1368029 51.521904, -0.1367795 51.5218769)",,,,
55423672,Fitzroy Street,unclassified,20 mph,False,False,100.85999999999999,2,"LINESTRING (-0.1385475 51.5221933, -0.1384528 51.5221037, -0.1378616 51.5215103, -0.1377745 51.5214243)",,,,
"[770901749, 770901750]",Maple Street,unclassified,20 mph,True,False,80.53999999999999,1,"LINESTRING (-0.1385475 51.5221933, -0.138465 51.5222252, -0.1384329 51.5222537, -0.1382104 51.5223513, -0.1380534 51.5224193, -0.1380141 51.5224363, -0.1376073 51.5226168)",,,,
69961424,Cleveland Street,residential,20 mph,True,False,88.506,,"LINESTRING (-0.1407625 51.5221736, -0.1405483 51.521996, -0.1401093 51.5216333, -0.1400833 51.5216203, -0.1400504 51.5216159, -0.1400024 51.5216101, -0.1399648 51.5216074, -0.1399263 51.5216041)",,,,
"[5090246, 1119231341, 1119231342, 1119231343, 1119231344, 4256184]","['Grafton Way', 'Conway Street']",residential,20 mph,True,False,129.165,1,"LINESTRING (-0.1407625 51.5221736, -0.1407283 51.5221882, -0.1406402 51.5222259, -0.1402461 51.5223943, -0.1401973 51.5224022, -0.1401568 51.5223852, -0.139838 51.5221139, -0.1397676 51.5220559, -0.1395852 51.5219014, -0.1394959 51.521826, -0.1394808 51.5218132)",,,,
2199747,Great Portland Street,secondary,20 mph,False,True,98.67000000000002,,"LINESTRING (-0.1441512 51.5232503, -0.1440273 51.5229762, -0.1439701 51.5228519, -0.1438723 51.5226218, -0.143855 51.522585, -0.1438363 51.5225454, -0.1437647 51.5223962)",B506,,,
4254949,Great Portland Street,secondary,20 mph,True,False,35.333999999999996,,"LINESTRING (-0.1441512 51.5232503, -0.144182 51.5233148, -0.1442118 51.52342, -0.1442135 51.5234315, -0.1442144 51.5234773, -0.1442161 51.5235636)",B506,,,
2199747,Great Portland Street,secondary,20 mph,False,False,98.67,,"LINESTRING (-0.1437647 51.5223962, -0.1438363 51.5225454, -0.143855 51.522585, -0.1438723 51.5226218, -0.1439701 51.5228519, -0.1440273 51.5229762, -0.1441512 51.5232503)",B506,,,
"[581022360, 758258393, 38748214]",Great Portland Street,secondary,20 mph,True,False,48.434,2,"LINESTRING (-0.1437647 51.5223962, -0.143733 51.5223294, -0.1437226 51.5222926, -0.1436762 51.5221829, -0.1436465 51.5221442, -0.1436259 51.5221019, -0.1436099 51.5220683, -0.1435953 51.5220326, -0.1435787 51.5219774)",B506,,,
581022545,Clipstone Street,unclassified,20 mph,True,False,52.547,,"LINESTRING (-0.1416939 51.521022, -0.1409729 51.5211705)",,,,
331101153,Great Titchfield Street,unclassified,20 mph,True,False,77.71000000000001,,"LINESTRING (-0.1416939 51.521022, -0.1414022 51.5204128, -0.1413945 51.5203954, -0.1413751 51.5203519)",,,,
5090250,Clipstone Street,unclassified,20 mph,True,False,45.993,1,"LINESTRING (-0.1430206 51.5208006, -0.1423755 51.5209004)",,,,
17944926,Great Portland Street,secondary,20 mph,True,False,79.646,2,"LINESTRING (-0.1430206 51.5208006, -0.1427648 51.5201973, -0.1427501 51.5201626, -0.1427242 51.5201085)",B506,,,
4257022,Conway Street,residential,20 mph,False,False,46.395,,"LINESTRING (-0.1418728 51.5240608, -0.1415163 51.5237074)",,,,
"[1067121892, 41588167]",Euston Road,trunk,20 mph,True,False,70.99,3,"LINESTRING (-0.1418728 51.5240608, -0.1420792 51.524019, -0.1423004 51.523977, -0.1425024 51.5239396, -0.1426718 51.5239137, -0.1428621 51.5238953)",A501,,,
"[667569298, 587318293]",Howland Street,tertiary,20 mph,True,False,45.457,1,"LINESTRING (-0.1367795 51.5218769, -0.1368645 51.521834, -0.1373116 51.5216373)",,,,
"[4256129, 303559641]",Maple Street,unclassified,20 mph,True,False,38.812,1,"LINESTRING (-0.1399263 51.5216041, -0.1397582 51.5216766, -0.1397318 51.5216999, -0.1397004 51.5217189, -0.1394808 51.5218132)",,,,
