osmid,oneway,lanes,highway,reversed,length,bridge,geometry,name,maxspeed,ref,tunnel,access
"[203947170, 94201239]",True,1,motorway_link,False,323.706,yes,"LINESTRING (-71.4163723 41.8258443, -71.4164636 41.8258619, -71.4165513 41.8258819, -71.4166373 41.8259039, -71.4167347 41.8259314, -71.416823 41.8259591, -71.4169209 41.8259944, -71.4170184 41.8260334, -71.4171064 41.8260749, -71.4171872 41.8261169, -71.4172677 41.8261648, -71.4173423 41.8262133, -71.4174085 41.8262622, -71.4174731 41.8263142, -71.4175314 41.8263686, -71.4175806 41.8264174, -71.4176287 41.8264699, -71.4176844 41.8265363, -71.4177347 41.8266038, -71.4177748 41.8266635, -71.4178095 41.8267215, -71.4178418 41.8267799, -71.4178733 41.8268444, -71.4179009 41.8269108, -71.4179228 41.8269727, -71.4179433 41.8270409, -71.4179572 41.827107, -71.4179689 41.8271764, -71.4179757 41.8272523, -71.4179762 41.8273166, -71.4179744 41.8273783, -71.4179699 41.8274424, -71.417962 41.8275064, -71.417925 41.8277795, -71.4178989 41.8279722, -71.4178855 41.8281716)",,,,,
"[401694684, 544197958]",False,"['4', '3']",primary,False,32.443,,"LINESTRING (-71.4082204 41.8221573, -71.4082273 41.8222311, -71.4082338 41.8223001, -71.4082366 41.8223291, -71.4082519 41.8224481)",Dyer Street,,,,
544197958,False,3,primary,True,105.45899999999999,,"LINESTRING (-71.4082204 41.8221573, -71.4082007 41.8219891, -71.4081815 41.8216399, -71.4081583 41.8213387, -71.4081521 41.8212104)",Dyer Street,,,,
1083057108,True,,tertiary,False,16.683999999999997,,"LINESTRING (-71.4082204 41.8221573, -71.4083182 41.822105, -71.4083706 41.822059)",Clifford Street,,,,
560828704,False,3,secondary,False,17.676000000000002,,"LINESTRING (-71.413401 41.8206418, -71.4132895 41.8207204, -71.4132484 41.8207528)",Weybosset Street,25 mph,,,
696714159,False,,secondary,True,27.305,,"LINESTRING (-71.413401 41.8206418, -71.4134651 41.8206136, -71.4135567 41.8205686, -71.4136793 41.8205104)",Weybosset Street,25 mph,,,
579560664,False,,primary,True,18.412,,"LINESTRING (-71.4082329 41.8241462, -71.4084328 41.8242185)",South Water Street,,,,
"[629221929, 19374102]",True,2,primary,False,137.96000000000004,,"LINESTRING (-71.4082329 41.8241462, -71.408255 41.8242131, -71.408257 41.824219, -71.408333 41.824444, -71.40847 41.824718, -71.408496 41.824762, -71.408752 41.825188, -71.4087713 41.8252253, -71.4087814 41.8252449, -71.408813 41.825306)",Memorial Boulevard,,,,
660831869,True,2,primary,False,82.63600000000001,,"LINESTRING (-71.415558 41.824623, -71.4157035 41.8245001, -71.4162179 41.8240658)",Sabin Street,,US 1,,
19354104,True,,tertiary,False,35.207,,"LINESTRING (-71.4158132 41.8248608, -71.41571 41.824802, -71.4156828 41.824786, -71.4156269 41.824753, -71.415588 41.824703, -71.415558 41.824623)",West Exchange Street,,,,
"[90091972, 300355364]",False,2,tertiary,True,178.089,,"LINESTRING (-71.4158132 41.8248608, -71.4159056 41.8248602, -71.4161423 41.8248599, -71.4161653 41.8248599, -71.4164278 41.8248556, -71.4167935 41.8248496, -71.417962 41.8248304)",West Exchange Street,,,,
123069148,True,2,motorway_link,False,67.72399999999999,,"LINESTRING (-71.4155573 41.8258533, -71.4158215 41.8258345, -71.4159616 41.8258299, -71.4161141 41.8258287, -71.4162506 41.8258338, -71.4163723 41.8258443)",,,,,
761371771,True,2,primary,False,72.79,,"LINESTRING (-71.416214 41.82317, -71.4161568 41.8232348, -71.415878 41.823551, -71.4157861 41.8236564, -71.4157327 41.8237176)",Fountain Street,25 mph,US 1,,
908647735,True,3,primary,False,119.84700000000001,,"LINESTRING (-71.4167872 41.8235542, -71.4173236 41.8230815, -71.4175174 41.8229663, -71.417717 41.8228441, -71.417794 41.8227862)",Sabin Street,25 mph,US 1,,
"[972044107, 660831868, 1230315439]",False,3,unclassified,False,184.334,,"LINESTRING (-71.4167872 41.8235542, -71.4168711 41.8236105, -71.4171106 41.8237714, -71.4179064 41.8242891, -71.4179339 41.824343, -71.4179483 41.8244049, -71.417958 41.8247059, -71.417962 41.8248304)",,,,building_passage,
94208972,True,3,primary,False,11.504,,"LINESTRING (-71.4094687 41.8267131, -71.4093479 41.8267641)",Washington Place,,,,
19357921,True,3,primary,False,54.666,,"LINESTRING (-71.4093479 41.8267641, -71.408951 41.826885, -71.408831 41.8269125, -71.40873 41.826935)",Washington Place,,,,
38033596,True,,busway,False,59.16,,"LINESTRING (-71.4093479 41.8267641, -71.4092669 41.8267374, -71.4092212 41.8267297, -71.4091762 41.8267257, -71.4090886 41.8267275, -71.408956 41.8267626, -71.4088803 41.826786, -71.40881 41.8268078, -71.4087661 41.8268214, -71.4086744 41.8268497)",East Side Bus Tunnel,,,,
19402129,True,1,primary,False,110.22200000000001,,"LINESTRING (-71.40873 41.826935, -71.4086302 41.8269603, -71.4082518 41.8270563, -71.4079701 41.8271277, -71.4076004 41.8272214, -71.4075889 41.8272219, -71.4075337 41.8272243, -71.4074882 41.8272112, -71.4074682 41.8272054)",Waterman Street,,,,
"[761371756, 560205077]",True,2,primary,False,67.234,,"LINESTRING (-71.40873 41.826935, -71.4088784 41.8271941, -71.4090155 41.8274189, -71.409058 41.827488)",North Main Street,,US 44,,
30134203,False,4,primary,True,61.772000000000006,,"LINESTRING (-71.4184338 41.8225011, -71.4181093 41.8226444, -71.4180671 41.822663, -71.4180475 41.8226718, -71.4179171 41.8227307, -71.417794 41.8227862)",Broadway,,US 1,,
293376990,False,4,primary,False,26.334,,"LINESTRING (-71.4184338 41.8225011, -71.4186261 41.8224095, -71.4187074 41.8223815)",Broadway,25 mph,US 1,,
972072386,True,,secondary,False,42.91,,"LINESTRING (-71.4184338 41.8225011, -71.4184599 41.8226033, -71.4185365 41.8226414, -71.4186405 41.8226914, -71.4186689 41.8226994, -71.4187901 41.8227384)",Atwells Avenue,,,,
293376990,False,4,primary,True,26.334,,"LINESTRING (-71.4187074 41.8223815, -71.4186261 41.8224095, -71.4184338 41.8225011)",Broadway,25 mph,US 1,,
19359927,False,,secondary,True,53.861000000000004,,"LINESTRING (-71.4110547 41.8257367, -71.4109694 41.8256744, -71.410883 41.8256076, -71.4107432 41.8254983, -71.4105988 41.8253915)",Exchange Street,25 mph,,,
203947680,True,2,secondary,False,101.52,,"LINESTRING (-71.4110547 41.8257367, -71.4109732 41.8257954, -71.4107974 41.8259197, -71.4103235 41.826261, -71.4102224 41.8263317, -71.41017 41.8263683)",Washington Street,25 mph,,,
547362085,True,3,secondary,False,65.547,,"LINESTRING (-71.4110547 41.8257367, -71.4111312 41.8257853, -71.4115211 41.8260779, -71.4116178 41.8261504)",Exchange Street,25 mph,,,
19359927,False,,secondary,False,53.861,,"LINESTRING (-71.4105988 41.8253915, -71.4107432 41.8254983, -71.410883 41.8256076, -71.4109694 41.8256744, -71.4110547 41.8257367)",Exchange Street,25 mph,,,
19364611,False,2,unclassified,True,100.563,,"LINESTRING (-71.4105988 41.8253915, -71.4105271 41.8254364, -71.4102114 41.8256547, -71.4098584 41.8258987, -71.4097629 41.8259648, -71.409706 41.826004)",Fulton Street,,,,
"[560508857, 560205074, 203947683, 560828718]",True,,busway,False,199.10899999999998,,"LINESTRING (-71.4105988 41.8253915, -71.4107014 41.8253429, -71.4110183 41.8251218, -71.4111118 41.8250537, -71.4113444 41.8248843, -71.4114278 41.8248218, -71.4116458 41.8246669, -71.4116967 41.8246301, -71.4117733 41.8245718, -71.4118963 41.8244863, -71.4120487 41.8243434, -71.4123021 41.8241342)",Fulton Street,,,,no
19364947,False,2,tertiary,True,96.88399999999999,,"LINESTRING (-71.4098853 41.8248907, -71.4097636 41.8249873, -71.4096738 41.8250593, -71.4096301 41.8250943, -71.4095993 41.825119, -71.4094099 41.8252711, -71.4093463 41.8252893, -71.4090277 41.8252949, -71.408943 41.825291)",Westminster Street,,,,
90091975,True,1,tertiary,False,155.589,,"LINESTRING (-71.4098853 41.8248907, -71.4099869 41.8248163, -71.4104894 41.8244482, -71.4108076 41.8242151, -71.4109912 41.8240807, -71.4112304 41.8239145)",Westminster Street,25 mph,,,
165671788,True,,secondary,False,81.228,,"LINESTRING (-71.4098853 41.8248907, -71.4099539 41.8249375, -71.4102678 41.8251521, -71.4105179 41.825331, -71.4105988 41.8253915)",Exchange Street,,,,
"[94667137, 19363927]",False,,tertiary,False,221.17399999999998,yes,"LINESTRING (-71.4131718 41.8283531, -71.4132376 41.8283017, -71.413284 41.828266, -71.4138451 41.8278081, -71.4139149 41.8277633, -71.4139687 41.8277395, -71.4140653 41.8277043, -71.4148017 41.827461, -71.4148537 41.8274474, -71.41493 41.8274421, -71.4151749 41.8274521, -71.4152094 41.8274549, -71.4152845 41.8274633, -71.4154039 41.8274704)",American Express Plaza,25 mph,,,
560578384,False,4,tertiary,False,72.084,,"LINESTRING (-71.4131718 41.8283531, -71.4131204 41.8283113, -71.412971 41.828087, -71.4128601 41.8279297, -71.412758 41.827785)",Exchange Street,25 mph,,,
"[19359928, 94208993, 94208923]",False,4,tertiary,False,110.116,yes,"LINESTRING (-71.412758 41.827785, -71.4127035 41.8277134, -71.41259 41.827564, -71.4125478 41.8275034, -71.4123625 41.8272489, -71.4123406 41.8272198, -71.4122069 41.8270166, -71.4121856 41.8269822, -71.412134 41.826911)",Exchange Street,25 mph,,,
19378803,False,,tertiary,False,80.441,,"LINESTRING (-71.412758 41.827785, -71.412552 41.827942, -71.4121089 41.8283226)",Stillman Street,25 mph,,,
560578384,False,4,tertiary,True,72.084,,"LINESTRING (-71.412758 41.827785, -71.4128601 41.8279297, -71.412971 41.828087, -71.4131204 41.8283113, -71.4131718 41.8283531)",Exchange Street,25 mph,,,
562602112,False,,secondary,True,11.377,,"LINESTRING (-71.412134 41.826911, -71.4120723 41.8268196)",Exchange Street,25 mph,,,
"[19359928, 94208993, 94208923]",False,4,tertiary,True,110.11600000000001,yes,"LINESTRING (-71.412134 41.826911, -71.4121856 41.8269822, -71.4122069 41.8270166, -71.4123406 41.8272198, -71.4123625 41.8272489, -71.4125478 41.8275034, -71.41259 41.827564, -71.4127035 41.8277134, -71.412758 41.827785)",Exchange Street,25 mph,,,
203948225,True,2,primary,False,291.67599999999993,,"LINESTRING (-71.412134 41.826911, -71.4122664 41.8268988, -71.4123465 41.8268901, -71.412431 41.8268737, -71.4125018 41.8268579, -71.4125731 41.8268391, -71.4126377 41.8268209, -71.4127042 41.8268005, -71.4127685 41.8267794, -71.4128302 41.8267581, -71.4133664 41.8265732, -71.4146917 41.826107, -71.4149764 41.8260091, -71.41519 41.8259398, -71.4152408 41.8259243, -71.4153045 41.8259084, -71.4153662 41.8258938)",Memorial Boulevard,25 mph,,,
"[94667144, 43671557]",False,4,secondary,False,71.51,yes,"LINESTRING (-71.415314 41.82811, -71.4153352 41.8279468, -71.4153918 41.827556, -71.4154039 41.8274704)",Francis Street,,US 1,,
"[94667137, 19363927]",False,,tertiary,True,221.17400000000004,yes,"LINESTRING (-71.4154039 41.8274704, -71.4152845 41.8274633, -71.4152094 41.8274549, -71.4151749 41.8274521, -71.41493 41.8274421, -71.4148537 41.8274474, -71.4148017 41.827461, -71.4140653 41.8277043, -71.4139687 41.8277395, -71.4139149 41.8277633, -71.4138451 41.8278081, -71.413284 41.828266, -71.4132376 41.8283017, -71.4131718 41.8283531)",American Express Plaza,25 mph,,,
"[94667144, 43671557]",False,4,secondary,True,71.50999999999999,yes,"LINESTRING (-71.4154039 41.8274704, -71.4153918 41.827556, -71.4153352 41.8279468, -71.415314 41.82811)",Francis Street,,US 1,,
"[560420353, 94667133]",False,4,secondary,False,176.96200000000002,yes,"LINESTRING (-71.4154039 41.8274704, -71.4154157 41.8273968, -71.4154692 41.827018, -71.4154784 41.826944, -71.415497 41.826794, -71.415504 41.82663, -71.415504 41.826496, -71.415497 41.826359, -71.415474 41.826229, -71.415442 41.826092, -71.4154192 41.8260383, -71.4153662 41.8258938)",Francis Street,,US 1,,
560578496,False,4,primary,False,15.79,,"LINESTRING (-71.4153662 41.8258938, -71.4153047 41.8257594)",Francis Street,,US 1,,
19354426,True,3,motorway,False,16.464,,"LINESTRING (-71.4153662 41.8258938, -71.415467 41.8258714, -71.4155573 41.8258533)",Memorial Boulevard,,,,
"[560420353, 94667133]",False,4,secondary,True,176.962,yes,"LINESTRING (-71.4153662 41.8258938, -71.4154192 41.8260383, -71.415442 41.826092, -71.415474 41.826229, -71.415497 41.826359, -71.415504 41.826496, -71.415504 41.82663, -71.415497 41.826794, -71.4154784 41.826944, -71.4154692 41.827018, -71.4154157 41.8273968, -71.4154039 41.8274704)",Francis Street,,US 1,,
560578496,False,4,primary,True,15.79,,"LINESTRING (-71.4153047 41.8257594, -71.4153662 41.8258938)",Francis Street,,US 1,,
19374109,True,3,primary,False,293.1070000000001,,"LINESTRING (-71.4153047 41.8257594, -71.4151444 41.8258197, -71.4147568 41.8259487, -71.4140756 41.8261842, -71.4134166 41.8264109, -71.4131428 41.8265065, -71.4128779 41.826598, -71.4126485 41.8266782, -71.4125168 41.8267226, -71.4124497 41.8267431, -71.4123816 41.8267632, -71.4122958 41.8267804, -71.4122038 41.8267981, -71.4121614 41.8268043, -71.4120723 41.8268196)",Memorial Boulevard,25 mph,,,
94198015,False,4,primary,False,91.75200000000001,,"LINESTRING (-71.4153047 41.8257594, -71.4152656 41.8257003, -71.4151725 41.8255698, -71.4151436 41.8255273, -71.414949 41.8252405, -71.4148516 41.8251106, -71.414795 41.825027)",Francis Street,,US 1,,
19360321,False,,primary,True,24.488999999999997,,"LINESTRING (-71.414795 41.825027, -71.4147389 41.8249721, -71.414704 41.824947, -71.4146655 41.8249184, -71.4145753 41.8248861)",Dorrance Street,,US 1,,
19395653,True,2,primary,False,47.338,,"LINESTRING (-71.414795 41.825027, -71.4149452 41.8249668, -71.4153206 41.8248623)",Sabin Street,,US 1,,
