osmid,name,highway,oneway,reversed,length,bridge,geometry,lanes,ref,maxspeed
"[99730008, 99730002, 5377292, 757426236]",South Locust Street,residential,False,False,233.195,yes,"LINESTRING (-121.5438741 44.2866863, -121.5438815 44.2876466, -121.5438786 44.2878116, -121.5438771 44.2879171, -121.5438846 44.2881287, -121.5438788 44.2882608, -121.5438803 44.288667, -121.5438815 44.2887833)",,,
5369433,South Pine Street,residential,False,True,99.109,,"LINESTRING (-121.5538113 44.2887235, -121.5538078 44.2878322)",,,
5374109,West Jefferson Avenue,residential,False,True,109.323,,"LINESTRING (-121.5538113 44.2887235, -121.5524379 44.2887331)",,,
5349783,West Jefferson Avenue,residential,False,False,94.769,,"LINESTRING (-121.5538113 44.2887235, -121.5539849 44.288723, -121.5544228 44.2887219, -121.5548801 44.2887206, -121.5550019 44.2887203)",,,
5369433,South Pine Street,residential,False,False,97.488,,"LINESTRING (-121.5538113 44.2887235, -121.5538162 44.2891767, -121.5538217 44.2896002)",,,
5349783,West Jefferson Avenue,residential,False,True,94.76899999999999,,"LINESTRING (-121.5550019 44.2887203, -121.5548801 44.2887206, -121.5544228 44.2887219, -121.5539849 44.288723, -121.5538113 44.2887235)",,,
5349788,South Cottonwood Street,residential,False,False,106.374,,"LINESTRING (-121.5550019 44.2887203, -121.5549845 44.2886548, -121.554934 44.2884652, -121.5548761 44.288376, -121.5548269 44.2883003, -121.5547832 44.2882653, -121.554693 44.288193, -121.554618 44.2880128, -121.554618 44.2879262, -121.554618 44.2878296)",,,
5349788,South Cottonwood Street,residential,False,True,98.262,,"LINESTRING (-121.5550019 44.2887203, -121.5550002 44.2888029, -121.5549854 44.2895304, -121.5549845 44.2896039)",,,
5349788,South Cottonwood Street,residential,False,False,96.26300000000002,,"LINESTRING (-121.5549772 44.2904696, -121.554978 44.2903776, -121.5549804 44.2900921, -121.5549804 44.2900376, -121.5549816 44.2899524, -121.554984 44.2896678, -121.5549845 44.2896039)",,,
5371514,West Hood Avenue,tertiary,False,True,91.334,,"LINESTRING (-121.5549772 44.2904696, -121.5548896 44.2904704, -121.5539531 44.2904785, -121.5538298 44.2904796)",,,
5369433,South Pine Street,residential,False,False,99.109,,"LINESTRING (-121.5538078 44.2878322, -121.5538113 44.2887235)",,,
5373015,West Saint Helens Avenue,residential,False,True,59.292,,"LINESTRING (-121.5538078 44.2878322, -121.553063 44.2878408)",,,
99816210,West Saint Helens Avenue,residential,False,True,64.491,,"LINESTRING (-121.5538078 44.2878322, -121.5539715 44.2878317, -121.5545085 44.28783, -121.554618 44.2878296)",,,
5373015,West Saint Helens Avenue,residential,False,False,59.292,,"LINESTRING (-121.553063 44.2878408, -121.5538078 44.2878322)",,,
5373015,West Saint Helens Avenue,residential,False,True,115.736,,"LINESTRING (-121.553063 44.2878408, -121.551609 44.287842)",,,
5374109,West Jefferson Avenue,residential,False,False,109.323,,"LINESTRING (-121.5524379 44.2887331, -121.5538113 44.2887235)",,,
5374109,West Jefferson Avenue,residential,False,True,96.699,,"LINESTRING (-121.5524379 44.2887331, -121.5512232 44.2887471)",,,
5373133,South Oak Street,residential,False,False,97.083,,"LINESTRING (-121.5524379 44.2887331, -121.5524283 44.2891786, -121.5524201 44.2896061)",,,
5373905,Sisters Park Drive,residential,False,True,199.422,,"LINESTRING (-121.551446 44.2953822, -121.5520466 44.2953318, -121.5526082 44.2952607, -121.5531661 44.2951321, -121.5535214 44.2951185, -121.5539093 44.2951367)",,,
5378419,West Washington Avenue,residential,False,True,111.563,,"LINESTRING (-121.5538217 44.2896002, -121.5524201 44.2896061)",,,
5369433,South Pine Street,residential,False,False,97.793,,"LINESTRING (-121.5538217 44.2896002, -121.5538235 44.2896725, -121.5538325 44.2900399, -121.5538313 44.2901552, -121.5538304 44.2903777, -121.5538298 44.2904796)",,,
5369433,South Pine Street,residential,False,True,97.488,,"LINESTRING (-121.5538217 44.2896002, -121.5538162 44.2891767, -121.5538113 44.2887235)",,,
5378419,West Washington Avenue,residential,False,False,92.557,,"LINESTRING (-121.5538217 44.2896002, -121.553949 44.2896006, -121.5543243 44.2896018, -121.5544193 44.2896032, -121.5545216 44.2896024, -121.5548832 44.2896041, -121.5549845 44.2896039)",,,
5369433,South Pine Street,residential,False,False,95.003,,"LINESTRING (-121.5538298 44.2904796, -121.553831 44.2905799, -121.5538351 44.2909212, -121.5538437 44.2912504, -121.5538459 44.2913339)",,,
5369433,South Pine Street,residential,False,True,97.793,,"LINESTRING (-121.5538298 44.2904796, -121.5538304 44.2903777, -121.5538313 44.2901552, -121.5538325 44.2900399, -121.5538235 44.2896725, -121.5538217 44.2896002)",,,
5371514,West Hood Avenue,tertiary,False,False,91.334,,"LINESTRING (-121.5538298 44.2904796, -121.5539531 44.2904785, -121.5548896 44.2904704, -121.5549772 44.2904696)",,,
5371514,West Hood Avenue,tertiary,False,True,110.788,,"LINESTRING (-121.5538298 44.2904796, -121.5537382 44.2904794, -121.5524379 44.2904759)",,,
5369433,South Pine Street,residential,False,True,95.003,,"LINESTRING (-121.5538459 44.2913339, -121.5538437 44.2912504, -121.5538351 44.2909212, -121.553831 44.2905799, -121.5538298 44.2904796)",,,
5370600,West Cascade Avenue,trunk,False,True,112.623,,"LINESTRING (-121.5538459 44.2913339, -121.5537429 44.2913324, -121.5524312 44.2913137)",2,US 20;OR 126,20 mph
