osmid,name,highway,oneway,reversed,length,geometry,lanes
13280288,De Bie Avenue,residential,False,False,79.643,"LINESTRING (-118.0555758 33.8640102, -118.0555664 33.863294)",
13383835,East Arabella Place,residential,False,True,100.683,"LINESTRING (-118.0555758 33.8640102, -118.0566662 33.8640023)",
"[13280288, 13451426]","['Hedda Street', 'De Bie Avenue']",residential,False,True,238.25900000000001,"LINESTRING (-118.0555758 33.8640102, -118.0555902 33.8647164, -118.05732 33.8647032)",
13280288,De Bie Avenue,residential,False,False,77.358,"LINESTRING (-118.0555664 33.863294, -118.0555525 33.8625984)",
13280288,De Bie Avenue,residential,False,True,79.643,"LINESTRING (-118.0555664 33.863294, -118.0555758 33.8640102)",
13322721,Essex Place,residential,False,True,100.94,"LINESTRING (-118.0555664 33.863294, -118.0566596 33.8632983)",
13280288,De Bie Avenue,residential,False,True,77.358,"LINESTRING (-118.0555525 33.8625984, -118.0555664 33.863294)",
13388432,Cantrece Street,residential,False,False,51.929,"LINESTRING (-118.0555525 33.8625984, -118.0549901 33.8625982)",
13388432,Cantrece Street,residential,False,True,156.029,"LINESTRING (-118.0555525 33.8625984, -118.0572421 33.8625749)",
606495100,Kamstra Avenue,tertiary,False,False,10.508,"LINESTRING (-118.0573377 33.8659351, -118.0573372 33.8658406)",
"[159062379, 399543396, 399543405, 399543406]",Towne Center Drive,tertiary,True,False,203.383,"LINESTRING (-118.0573377 33.8659351, -118.0572661 33.8660444, -118.0572682 33.8664121, -118.0572844 33.8665395, -118.0573322 33.8666921, -118.0574083 33.8668489, -118.0574315 33.8669141, -118.0575901 33.8671677, -118.0577552 33.8673275, -118.0580142 33.8675615)","['3', '2']"
"[399538746, 399538751]",183rd Street,tertiary,True,False,155.96800000000002,"LINESTRING (-118.0573377 33.8659351, -118.0581909 33.8659468, -118.0585415 33.865943, -118.0590266 33.8659542)","['3', '2']"
13287051,Kamstra Avenue,residential,False,False,79.628,"LINESTRING (-118.0573349 33.8654192, -118.05732 33.8647032)",
13287051,Kamstra Avenue,residential,False,True,46.858,"LINESTRING (-118.0573349 33.8654192, -118.0573372 33.8658406)",
13460157,La Jara Circle,residential,False,False,73.721,"LINESTRING (-118.0573349 33.8654192, -118.0565366 33.8654318)",
13287051,Kamstra Avenue,residential,False,False,57.557,"LINESTRING (-118.05732 33.8647032, -118.0573149 33.8641856)",
13287051,Kamstra Avenue,residential,False,True,79.628,"LINESTRING (-118.05732 33.8647032, -118.0573349 33.8654192)",
"[13280288, 13451426]","['Hedda Street', 'De Bie Avenue']",residential,False,False,238.25900000000001,"LINESTRING (-118.05732 33.8647032, -118.0555902 33.8647164, -118.0555758 33.8640102)",
13287051,Kamstra Avenue,residential,False,True,57.557,"LINESTRING (-118.0573149 33.8641856, -118.05732 33.8647032)",
13287051,Kamstra Avenue,residential,False,False,179.41199999999998,"LINESTRING (-118.0573149 33.8641856, -118.0572976 33.8631963, -118.0572551 33.8629517, -118.0572421 33.8625749)",
13439750,Arabella Street,residential,False,True,80.703,"LINESTRING (-118.0573149 33.8641856, -118.0575138 33.8641598, -118.0576063 33.8641233, -118.057729 33.8641041, -118.0581744 33.8640981)",
