osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,access,ref
5168228,South 6th Street,residential,False,False,116.71000000000001,"LINESTRING (-122.9128244 42.3765067, -122.9126453 42.3763138, -122.9124349 42.3760828, -122.912029 42.375637)",,,,
601933392,East Pine Street,secondary,False,False,85.243,"LINESTRING (-122.9128244 42.3765067, -122.9127455 42.376548, -122.9119794 42.3769517)",4,25 mph,,
601933392,East Pine Street,secondary,False,True,85.52499999999999,"LINESTRING (-122.9128244 42.3765067, -122.9129081 42.3764628, -122.9132772 42.3762701, -122.9133384 42.3762378, -122.9135041 42.3761502, -122.9135895 42.3761069, -122.9136754 42.3760636)",4,25 mph,,
5164098,Maple Street,residential,False,False,85.613,"LINESTRING (-122.9177853 42.3777352, -122.9169361 42.3781816)",,,,
5164098,Maple Street,residential,False,True,86.264,"LINESTRING (-122.9177853 42.3777352, -122.9186508 42.3772958)",,,,
5157829,North 3rd Street,residential,False,False,116.672,"LINESTRING (-122.9177853 42.3777352, -122.9182094 42.3781753, -122.918609 42.37859)",,,,
5157829,North 3rd Street,residential,False,True,114.794,"LINESTRING (-122.9177853 42.3777352, -122.917383 42.3773144, -122.916979 42.376892)",,,,
"[5158554, 1122847740]",North 1st Street,residential,False,False,115.59799999999998,"LINESTRING (-122.9170684 42.3742885, -122.9171477 42.3743726, -122.9172617 42.3744921, -122.917389 42.3746261, -122.9174828 42.3747249, -122.9178765 42.3751396)",,,,
175898874,South 1st Street,residential,False,False,115.595,"LINESTRING (-122.9170684 42.3742885, -122.9169859 42.3742022, -122.9167383 42.3739416, -122.9166754 42.3738664, -122.9162572 42.3734393)",,,,
896206287,East Pine Street,secondary,False,True,85.93599999999999,"LINESTRING (-122.9170684 42.3742885, -122.9169877 42.3743299, -122.9165499 42.3745563, -122.9163016 42.3746844, -122.916211 42.3747313)",4,25 mph,,
"[5167994, 1122847739]",East Pine Street,secondary,True,False,88.721,"LINESTRING (-122.9170684 42.3742885, -122.9171716 42.3742773, -122.9175536 42.3740902, -122.9177246 42.3739979, -122.9178499 42.3739348, -122.9179771 42.3738707)",,25 mph,,
5167899,Alder Street,residential,False,False,84.146,"LINESTRING (-122.9137367 42.3734606, -122.9129039 42.3739012)",,,,
5167899,Alder Street,residential,False,True,84.473,"LINESTRING (-122.9137367 42.3734606, -122.914582 42.373028)",,,,
5157008,South 3rd Street,residential,False,False,115.069,"LINESTRING (-122.9137367 42.3734606, -122.9133318 42.3730361, -122.9129298 42.3726147)",,,,
5157008,South 3rd Street,residential,False,True,118.009,"LINESTRING (-122.9137367 42.3734606, -122.9138895 42.3736212, -122.9139824 42.3737188, -122.9141549 42.3739001, -122.9141703 42.3739163, -122.9141974 42.3739447, -122.9143091 42.3740621, -122.9144252 42.3741841, -122.9144888 42.3742509, -122.9145629 42.3743288)",,,,
5164098,Maple Street,residential,False,False,84.017,"LINESTRING (-122.913542 42.379953, -122.9127067 42.3803891)",,,,
5164098,Maple Street,residential,False,True,85.974,"LINESTRING (-122.913542 42.379953, -122.914397 42.379507)",,,,
5158140,North 8th Street,residential,False,False,116.541,"LINESTRING (-122.913542 42.379953, -122.9139567 42.3803847, -122.914363 42.3808078)",,,,
5158140,North 8th Street,residential,False,True,115.84700000000001,"LINESTRING (-122.913542 42.379953, -122.913143 42.3795266, -122.91274 42.379096)",,,,
5166981,North 10th Street,secondary,False,False,64.369,"LINESTRING (-122.910209 42.378933, -122.910274 42.379045, -122.910308 42.379135, -122.910321 42.379242, -122.910309 42.379498)",,,,
5166981,North 10th Street,secondary,False,True,100.73799999999999,"LINESTRING (-122.910209 42.378933, -122.9099273 42.3786496, -122.909705 42.378426, -122.9096099 42.3783015, -122.9095287 42.3781817)",,,,
"[5158324, 104875015]","['Jewett Drive', 'Manzanita Street']",residential,False,"[False, True]",234.90200000000002,"LINESTRING (-122.910209 42.378933, -122.910121 42.379032, -122.910024 42.379115, -122.909939 42.379175, -122.909844 42.37921, -122.909805 42.379216, -122.908919 42.379302, -122.908826 42.379299, -122.908734 42.379285, -122.908655 42.379264, -122.908583 42.37923, -122.908507 42.379167, -122.908433 42.379075, -122.908125 42.378547)",,10 mph,designated,
104875015,Manzanita Street,residential,False,True,55.888000000000005,"LINESTRING (-122.910209 42.378933, -122.910345 42.378917, -122.910574 42.378898, -122.910686 42.378871, -122.9108544 42.3787992)",,,,
5158037,Cherry Street,residential,False,False,84.93,"LINESTRING (-122.914363 42.3808078, -122.913518 42.381248)",,,,
5158037,Cherry Street,residential,False,True,84.83,"LINESTRING (-122.914363 42.3808078, -122.915204 42.380365)",,,,
5158140,North 8th Street,residential,False,True,116.541,"LINESTRING (-122.914363 42.3808078, -122.9139567 42.3803847, -122.913542 42.379953)",,,,
189130638,Freeman Road,secondary,False,False,8.606,"LINESTRING (-122.9072557 42.3730088, -122.9072557 42.3729314)",3,30 mph,,
189130638,Freeman Road,secondary,False,True,132.789,"LINESTRING (-122.9072557 42.3730088, -122.907256 42.374203)",3,30 mph,,
104875015,Manzanita Street,residential,False,False,29.077,"LINESTRING (-122.9111435 42.3786483, -122.9108544 42.3787992)",,,,
104875015,Manzanita Street,residential,False,True,77.704,"LINESTRING (-122.9111435 42.3786483, -122.911917 42.378246)",,,,
5157430,North 9th Street,residential,False,True,117.14499999999998,"LINESTRING (-122.9111435 42.3786483, -122.9107464 42.3782259, -122.9104442 42.3779046, -122.91033 42.377783)",,,,
5164098,Maple Street,residential,False,True,84.017,"LINESTRING (-122.9127067 42.3803891, -122.913542 42.379953)",,,,
5163999,North 9th Street,residential,False,False,116.45599999999999,"LINESTRING (-122.9127067 42.3803891, -122.9131075 42.3808135, -122.913518 42.381248)",,,,
5163999,North 9th Street,residential,False,True,117.991,"LINESTRING (-122.9127067 42.3803891, -122.912396 42.380058, -122.9122983 42.3799543, -122.9120315 42.3796712, -122.9119754 42.3795798, -122.9119497 42.3794953)",,,,
5164098,Maple Street,residential,False,False,62.425,"LINESTRING (-122.9127067 42.3803891, -122.912207 42.380648, -122.912085 42.380712)",,,,
5163502,Ash Street,residential,False,True,119.77,"LINESTRING (-122.907256 42.374203, -122.908714 42.374205)",,,,
189130638,Freeman Road,secondary,False,False,132.789,"LINESTRING (-122.907256 42.374203, -122.9072557 42.3730088)",3,30 mph,,
189130638,Freeman Road,secondary,False,True,60.7,"LINESTRING (-122.907256 42.374203, -122.9072671 42.3746247, -122.9072693 42.3747488)",3,30 mph,,
5163502,Ash Street,residential,False,False,86.383,"LINESTRING (-122.91123 42.373488, -122.9103767 42.373942)",,,,
5163502,Ash Street,residential,False,True,86.593,"LINESTRING (-122.91123 42.373488, -122.912096 42.373044)",,,,
5157142,South 5th Street,residential,False,False,112.455,"LINESTRING (-122.91123 42.373488, -122.9108321 42.3730757, -122.9104386 42.3726628)",,,,
5157142,South 5th Street,residential,False,True,117.15,"LINESTRING (-122.91123 42.373488, -122.9116498 42.3739282, -122.9120513 42.3743493)",,,,
5157142,South 5th Street,residential,False,False,116.626,"LINESTRING (-122.9136754 42.3760636, -122.9135882 42.3759719, -122.91327 42.3756358, -122.9128621 42.3752039)",,,,
5167000,North 5th Street,residential,False,False,115.49,"LINESTRING (-122.9136754 42.3760636, -122.9137572 42.3761501, -122.9140717 42.3764802, -122.9143319 42.3767528, -122.9144847 42.3769129)",,,,
601933392,East Pine Street,secondary,False,False,85.52499999999999,"LINESTRING (-122.9136754 42.3760636, -122.9135895 42.3761069, -122.9135041 42.3761502, -122.9133384 42.3762378, -122.9132772 42.3762701, -122.9129081 42.3764628, -122.9128244 42.3765067)",4,25 mph,,
601933392,East Pine Street,secondary,False,True,86.327,"LINESTRING (-122.9136754 42.3760636, -122.9137599 42.3760193, -122.9144447 42.3756619, -122.9145339 42.3756158)",4,25 mph,,
5157167,Chestnut Street,residential,False,False,128.288,"LINESTRING (-122.908831 42.374753, -122.9072693 42.3747488)",,,,
5168414,Bigham Drive,residential,False,True,183.406,"LINESTRING (-122.908831 42.374753, -122.9088253 42.3764024)",,,,
5157167,Chestnut Street,residential,False,True,83.731,"LINESTRING (-122.908831 42.374753, -122.909556 42.374756, -122.909709 42.374748, -122.909847 42.374727)",,,,
5163489,Laurel Street,residential,False,False,86.538,"LINESTRING (-122.914452 42.378208, -122.913583 42.378648)",,,,
5163489,Laurel Street,residential,False,True,84.371,"LINESTRING (-122.914452 42.378208, -122.915281 42.37776)",,,,
5160930,North 6th Street,residential,False,False,115.066,"LINESTRING (-122.914452 42.378208, -122.9148494 42.3786323, -122.915249 42.379059)",,,,
5160930,North 6th Street,residential,False,True,115.90299999999999,"LINESTRING (-122.914452 42.378208, -122.9140452 42.3777786, -122.913643 42.377354)",,,,
5164098,Maple Street,residential,False,False,85.902,"LINESTRING (-122.915249 42.379059, -122.914397 42.379507)",,,,
5164098,Maple Street,residential,False,True,86.148,"LINESTRING (-122.915249 42.379059, -122.916101 42.3786072)",,,,
5160930,North 6th Street,residential,False,False,116.405,"LINESTRING (-122.915249 42.379059, -122.9156665 42.3795017, -122.916059 42.379918)",,,,
5160930,North 6th Street,residential,False,True,115.066,"LINESTRING (-122.915249 42.379059, -122.9148494 42.3786323, -122.914452 42.378208)",,,,
5167899,Alder Street,residential,False,False,84.473,"LINESTRING (-122.914582 42.373028, -122.9137367 42.3734606)",,,,
5167899,Alder Street,residential,False,True,86.394,"LINESTRING (-122.914582 42.373028, -122.9154473 42.3725864)",,,,
5157004,South 2nd Street,residential,False,True,115.815,"LINESTRING (-122.914582 42.373028, -122.9147246 42.3731752, -122.9150073 42.3734672, -122.9151003 42.3735633, -122.9152589 42.373727, -122.9154023 42.3738751)",,,,
5163489,Laurel Street,residential,False,False,84.371,"LINESTRING (-122.915281 42.37776, -122.914452 42.378208)",,,,
5163489,Laurel Street,residential,False,True,85.001,"LINESTRING (-122.915281 42.37776, -122.9161336 42.3773268)",,,,
5167000,North 5th Street,residential,False,False,115.807,"LINESTRING (-122.915281 42.37776, -122.9157043 42.3781974, -122.916101 42.3786072)",,,,
5167000,North 5th Street,residential,False,True,114.677,"LINESTRING (-122.915281 42.37776, -122.9148833 42.3773369, -122.9144847 42.3769129)",,,,
5164098,Maple Street,residential,False,False,86.148,"LINESTRING (-122.916101 42.3786072, -122.915249 42.379059)",,,,
5164098,Maple Street,residential,False,True,83.337,"LINESTRING (-122.916101 42.3786072, -122.9169361 42.3781816)",,,,
5167000,North 5th Street,residential,False,False,117.943,"LINESTRING (-122.916101 42.3786072, -122.9165133 42.379053, -122.916911 42.379483)",,,,
5167000,North 5th Street,residential,False,True,115.807,"LINESTRING (-122.916101 42.3786072, -122.9157043 42.3781974, -122.915281 42.37776)",,,,
104875015,Manzanita Street,residential,False,False,85.702,"LINESTRING (-122.9178765 42.3751396, -122.9174823 42.3753465, -122.9170259 42.3755859)",,,,
104875015,Manzanita Street,residential,False,True,86.614,"LINESTRING (-122.9178765 42.3751396, -122.9182891 42.3749267, -122.9187502 42.3747037)",,,,
1122847740,North 1st Street,residential,False,False,116.102,"LINESTRING (-122.9178765 42.3751396, -122.9182769 42.3755622, -122.918687 42.375995)",,,,
"[5158554, 1122847740]",North 1st Street,residential,False,True,115.59800000000001,"LINESTRING (-122.9178765 42.3751396, -122.9174828 42.3747249, -122.917389 42.3746261, -122.9172617 42.3744921, -122.9171477 42.3743726, -122.9170684 42.3742885)",,,,
5167899,Alder Street,residential,False,False,87.416,"LINESTRING (-122.911209 42.374777, -122.910347 42.375238)",,,,
5167899,Alder Street,residential,False,True,83.96,"LINESTRING (-122.911209 42.374777, -122.9120513 42.3743493)",,,,
5168228,South 6th Street,residential,False,False,115.305,"LINESTRING (-122.911209 42.374777, -122.910802 42.3743687, -122.9103767 42.373942)",,,,
5168228,South 6th Street,residential,False,True,116.969,"LINESTRING (-122.911209 42.374777, -122.9116244 42.3752126, -122.912029 42.375637)",,,,
5158037,Cherry Street,residential,False,True,84.93,"LINESTRING (-122.913518 42.381248, -122.914363 42.3808078)",,,,
5163999,North 9th Street,residential,False,True,116.45599999999999,"LINESTRING (-122.913518 42.381248, -122.9131075 42.3808135, -122.9127067 42.3803891)",,,,
5158371,South Front Street,primary,False,False,9.706,"LINESTRING (-122.9179771 42.3738707, -122.917908 42.3737999)",,40 mph,,OR 99
716737361,North Front Street,primary,False,True,112.36,"LINESTRING (-122.9179771 42.3738707, -122.9180414 42.3739393, -122.9182501 42.3741619, -122.9187165 42.3746774, -122.9187502 42.3747037)",5,40 mph,,OR 99
5158037,Cherry Street,residential,False,False,85.299,"LINESTRING (-122.917753 42.379034, -122.916911 42.379483)",,,,
5158037,Cherry Street,residential,False,True,85.914,"LINESTRING (-122.917753 42.379034, -122.918609 42.37859)",,,,
5166530,North 4th Street,residential,False,False,116.029,"LINESTRING (-122.917753 42.379034, -122.9181509 42.3794617, -122.918553 42.379894)",,,,
5166530,North 4th Street,residential,False,True,116.13,"LINESTRING (-122.917753 42.379034, -122.917341 42.3786041, -122.9169361 42.3781816)",,,,
5166863,Cedar Street,residential,False,True,156.924,"LINESTRING (-122.9072557 42.3729314, -122.9091659 42.37292)",,,,
189130638,Freeman Road,secondary,False,True,8.606,"LINESTRING (-122.9072557 42.3729314, -122.9072557 42.3730088)",3,30 mph,,
5167353,Oak Street,residential,False,False,95.87,"LINESTRING (-122.9099656 42.3762187, -122.9088253 42.3764024)",,,,
5167353,Oak Street,residential,False,True,97.003,"LINESTRING (-122.9099656 42.3762187, -122.911125 42.376053)",,,,
5162907,South 9th Street,residential,False,True,183.13899999999998,"LINESTRING (-122.9099656 42.3762187, -122.9099602 42.3773051, -122.90996 42.37735, -122.909988 42.37742, -122.910025 42.377471, -122.9102274 42.377678, -122.91033 42.377783)",,,,
5156853,Hazel Street,residential,False,False,86.158,"LINESTRING (-122.918553 42.379894, -122.917702 42.380347)",,,,
5166530,North 4th Street,residential,False,True,116.029,"LINESTRING (-122.918553 42.379894, -122.9181509 42.3794617, -122.917753 42.379034)",,,,
5158037,Cherry Street,residential,False,False,85.914,"LINESTRING (-122.918609 42.37859, -122.917753 42.379034)",,,,
5157829,North 3rd Street,residential,False,True,116.672,"LINESTRING (-122.918609 42.37859, -122.9182094 42.3781753, -122.9177853 42.3777352)",,,,
5163489,Laurel Street,residential,False,False,78.647,"LINESTRING (-122.91274 42.379096, -122.9119497 42.3794953)",,,,
5163489,Laurel Street,residential,False,True,85.301,"LINESTRING (-122.91274 42.379096, -122.913583 42.378648)",,,,
5158140,North 8th Street,residential,False,False,115.84700000000001,"LINESTRING (-122.91274 42.379096, -122.913143 42.3795266, -122.913542 42.379953)",,,,
5158140,North 8th Street,residential,False,True,116.203,"LINESTRING (-122.91274 42.379096, -122.9123321 42.3786747, -122.911917 42.378246)",,,,
5167353,Oak Street,residential,False,True,95.76599999999999,"LINESTRING (-122.907252 42.3766564, -122.9073988 42.3766385, -122.9083912 42.3764741)",,,,
189130638,Freeman Road,secondary,False,False,212.127,"LINESTRING (-122.907252 42.3766564, -122.9072683 42.3758232, -122.907265 42.375501, -122.9072683 42.375135, -122.9072693 42.3747488)",3,30 mph,,
189130638,Freeman Road,secondary,False,True,83.232,"LINESTRING (-122.907252 42.3766564, -122.90725 42.377378, -122.9072604 42.3774038)",3,30 mph,,
5159514,South 4th Street,residential,False,False,116.76,"LINESTRING (-122.9145339 42.3756158, -122.9144455 42.3755215, -122.9143585 42.3754272, -122.9142018 42.3752587, -122.9141329 42.3751846, -122.9137287 42.3747505)",,,,
5166530,North 4th Street,residential,False,False,115.431,"LINESTRING (-122.9145339 42.3756158, -122.914611 42.3756999, -122.9149215 42.3760339, -122.9153275 42.3764725)",,,,
601933392,East Pine Street,secondary,False,False,86.327,"LINESTRING (-122.9145339 42.3756158, -122.9144447 42.3756619, -122.9137599 42.3760193, -122.9136754 42.3760636)",4,25 mph,,
601933392,East Pine Street,secondary,False,True,84.857,"LINESTRING (-122.9145339 42.3756158, -122.9146106 42.3755753, -122.9150124 42.375366, -122.9152887 42.3752199, -122.915376 42.3751738)",4,25 mph,,
5157008,South 3rd Street,residential,False,False,115.282,"LINESTRING (-122.915376 42.3751738, -122.9152902 42.3750841, -122.9149658 42.3747442, -122.9145629 42.3743288)",,,,
5157829,North 3rd Street,residential,False,False,115.055,"LINESTRING (-122.915376 42.3751738, -122.9154605 42.3752634, -122.9157768 42.3755981, -122.9161735 42.3760244)",,,,
601933392,East Pine Street,secondary,False,False,84.857,"LINESTRING (-122.915376 42.3751738, -122.9152887 42.3752199, -122.9150124 42.375366, -122.9146106 42.3755753, -122.9145339 42.3756158)",4,25 mph,,
601933392,East Pine Street,secondary,False,True,84.41499999999999,"LINESTRING (-122.915376 42.3751738, -122.9154547 42.3751321, -122.9161337 42.3747723, -122.916211 42.3747313)",4,25 mph,,
104875015,Manzanita Street,residential,False,True,29.077,"LINESTRING (-122.9108544 42.3787992, -122.9111435 42.3786483)",,,,
5160452,North 9th Street,residential,False,False,119.668,"LINESTRING (-122.9108544 42.3787992, -122.9109445 42.3788336, -122.911074 42.378857, -122.911345 42.378867, -122.911438 42.378884, -122.911474 42.378916, -122.911484 42.378945, -122.911475 42.379505)",,,,
104875015,Manzanita Street,residential,False,False,55.888,"LINESTRING (-122.9108544 42.3787992, -122.910686 42.378871, -122.910574 42.378898, -122.910345 42.378917, -122.910209 42.378933)",,,,
5165536,Freeman Court,residential,False,False,75.321,"LINESTRING (-122.9071587 42.3782654, -122.907208 42.378211, -122.907242 42.378124, -122.90726 42.377815, -122.907291 42.37776, -122.907425 42.377644)",,,,
5164098,Maple Street,residential,False,False,85.974,"LINESTRING (-122.914397 42.379507, -122.913542 42.379953)",,,,
5164098,Maple Street,residential,False,True,85.902,"LINESTRING (-122.914397 42.379507, -122.915249 42.379059)",,,,
5159875,North 7th Street,residential,False,False,116.172,"LINESTRING (-122.914397 42.379507, -122.9148058 42.3799416, -122.915204 42.380365)",,,,
5159875,North 7th Street,residential,False,True,116.593,"LINESTRING (-122.914397 42.379507, -122.9139961 42.379084, -122.913583 42.378648)",,,,
5163502,Ash Street,residential,False,False,83.488,"LINESTRING (-122.9129298 42.3726147, -122.912096 42.373044)",,,,
5157008,South 3rd Street,residential,False,True,115.069,"LINESTRING (-122.9129298 42.3726147, -122.9133318 42.3730361, -122.9137367 42.3734606)",,,,
5158037,Cherry Street,residential,False,False,86.038,"LINESTRING (-122.916059 42.379918, -122.915204 42.380365)",,,,
5158037,Cherry Street,residential,False,True,85.072,"LINESTRING (-122.916059 42.379918, -122.916911 42.379483)",,,,
5160930,North 6th Street,residential,False,False,115.03800000000001,"LINESTRING (-122.916059 42.379918, -122.9164657 42.3803459, -122.9168638 42.3807647)",,,,
5160930,North 6th Street,residential,False,True,116.405,"LINESTRING (-122.916059 42.379918, -122.9156665 42.3795017, -122.915249 42.379059)",,,,
5163502,Ash Street,residential,False,False,119.77,"LINESTRING (-122.908714 42.374205, -122.907256 42.374203)",,,,
5163502,Ash Street,residential,False,True,92.086,"LINESTRING (-122.908714 42.374205, -122.909835 42.374203)",,,,
5157153,Ashley Place,residential,False,True,213.721,"LINESTRING (-122.908714 42.374205, -122.908709 42.373758, -122.908724 42.373696, -122.908766 42.373644, -122.908818 42.373623, -122.908883 42.373615, -122.9099592 42.373614, -122.910052 42.373632, -122.9101227 42.3736809, -122.9103767 42.373942)",,,,
5165536,Freeman Court,residential,False,True,75.321,"LINESTRING (-122.907425 42.377644, -122.907291 42.37776, -122.90726 42.377815, -122.907242 42.378124, -122.907208 42.378211, -122.9071587 42.3782654)",,,,
189130638,Freeman Road,secondary,False,False,30.247,"LINESTRING (-122.907425 42.377644, -122.907301 42.377505, -122.9072604 42.3774038)",3,30 mph,,
189130638,Freeman Road,secondary,False,True,97.88499999999999,"LINESTRING (-122.907425 42.377644, -122.907574 42.37772, -122.907675 42.377754, -122.907767 42.377772, -122.907873 42.377779, -122.908571 42.377777)",3,30 mph,,
5167353,Oak Street,residential,False,True,85.324,"LINESTRING (-122.9154023 42.3738751, -122.9162572 42.3734393)",,,,
5157004,South 2nd Street,residential,False,False,115.815,"LINESTRING (-122.9154023 42.3738751, -122.9152589 42.373727, -122.9151003 42.3735633, -122.9150073 42.3734672, -122.9147246 42.3731752, -122.914582 42.373028)",,,,
5157004,South 2nd Street,residential,False,True,116.09100000000001,"LINESTRING (-122.9154023 42.3738751, -122.9158111 42.3743078, -122.9158976 42.3743994, -122.9161332 42.3746491, -122.916211 42.3747313)",,,,
5167353,Oak Street,residential,False,False,85.438,"LINESTRING (-122.9154023 42.3738751, -122.914948 42.3741207, -122.9145629 42.3743288)",,,,
5159214,South 7th Street,residential,False,False,58.275,"LINESTRING (-122.909847 42.374727, -122.909835 42.374203)",,,,
5157167,Chestnut Street,residential,False,False,83.731,"LINESTRING (-122.909847 42.374727, -122.909709 42.374748, -122.909556 42.374756, -122.908831 42.374753)",,,,
5159214,South 7th Street,residential,False,True,70.111,"LINESTRING (-122.909847 42.374727, -122.909932 42.3748138, -122.910347 42.375238)",,,,
5163489,Laurel Street,residential,False,False,95.778,"LINESTRING (-122.911475 42.379505, -122.910309 42.379498)",,,,
5163489,Laurel Street,residential,False,True,39.007,"LINESTRING (-122.911475 42.379505, -122.9119497 42.3794953)",,,,
5160452,North 9th Street,residential,False,True,119.66799999999999,"LINESTRING (-122.911475 42.379505, -122.911484 42.378945, -122.911474 42.378916, -122.911438 42.378884, -122.911345 42.378867, -122.911074 42.378857, -122.9109445 42.3788336, -122.9108544 42.3787992)",,,,
5167899,Alder Street,residential,False,True,87.416,"LINESTRING (-122.910347 42.375238, -122.911209 42.374777)",,,,
5159214,South 7th Street,residential,False,False,70.111,"LINESTRING (-122.910347 42.375238, -122.909932 42.3748138, -122.909847 42.374727)",,,,
5159214,South 7th Street,residential,False,True,110.892,"LINESTRING (-122.910347 42.375238, -122.9107509 42.3756611, -122.911125 42.376053)",,,,
5163489,Laurel Street,residential,False,True,95.778,"LINESTRING (-122.910309 42.379498, -122.911475 42.379505)",,,,
5166981,North 10th Street,secondary,False,False,93.536,"LINESTRING (-122.910309 42.379498, -122.9102976 42.3798887, -122.9103135 42.380024, -122.91037 42.380146, -122.910438 42.380229, -122.910517 42.3802957)",,,,
5166981,North 10th Street,secondary,False,True,64.369,"LINESTRING (-122.910309 42.379498, -122.910321 42.379242, -122.910308 42.379135, -122.910274 42.379045, -122.910209 42.378933)",,,,
5158037,Cherry Street,residential,False,False,84.83,"LINESTRING (-122.915204 42.380365, -122.914363 42.3808078)",,,,
5158037,Cherry Street,residential,False,True,86.038,"LINESTRING (-122.915204 42.380365, -122.916059 42.379918)",,,,
5159875,North 7th Street,residential,False,False,116.2,"LINESTRING (-122.915204 42.380365, -122.9155989 42.3807822, -122.9160147 42.3812214)",,,,
5159875,North 7th Street,residential,False,True,116.172,"LINESTRING (-122.915204 42.380365, -122.9148058 42.3799416, -122.914397 42.379507)",,,,
5167353,Oak Street,residential,False,True,83.681,"LINESTRING (-122.912029 42.375637, -122.9128621 42.3752039)",,,,
5167353,Oak Street,residential,False,False,87.972,"LINESTRING (-122.912029 42.375637, -122.911263 42.376021, -122.9111996 42.3760408, -122.911125 42.376053)",,,,
5168228,South 6th Street,residential,False,False,116.969,"LINESTRING (-122.912029 42.375637, -122.9116244 42.3752126, -122.911209 42.374777)",,,,
5168228,South 6th Street,residential,False,True,116.71000000000001,"LINESTRING (-122.912029 42.375637, -122.9124349 42.3760828, -122.9126453 42.3763138, -122.9128244 42.3765067)",,,,
5167353,Oak Street,residential,False,False,83.681,"LINESTRING (-122.9128621 42.3752039, -122.912029 42.375637)",,,,
5157142,South 5th Street,residential,False,False,116.044,"LINESTRING (-122.9128621 42.3752039, -122.9125961 42.3749235, -122.9124655 42.3747832, -122.9120513 42.3743493)",,,,
5157142,South 5th Street,residential,False,True,116.62599999999999,"LINESTRING (-122.9128621 42.3752039, -122.91327 42.3756358, -122.9135882 42.3759719, -122.9136754 42.3760636)",,,,
5167353,Oak Street,residential,False,True,87.232,"LINESTRING (-122.9128621 42.3752039, -122.9132251 42.375014, -122.9137287 42.3747505)",,,,
5163489,Laurel Street,residential,False,False,85.301,"LINESTRING (-122.913583 42.378648, -122.91274 42.379096)",,,,
5163489,Laurel Street,residential,False,True,86.538,"LINESTRING (-122.913583 42.378648, -122.914452 42.378208)",,,,
5159875,North 7th Street,residential,False,False,116.593,"LINESTRING (-122.913583 42.378648, -122.9139961 42.379084, -122.914397 42.379507)",,,,
5159875,North 7th Street,residential,False,True,115.154,"LINESTRING (-122.913583 42.378648, -122.9131948 42.37823, -122.91279 42.377794)",,,,
5163489,Laurel Street,residential,False,False,85.933,"LINESTRING (-122.918687 42.375995, -122.9178343 42.3764427)",,,,
1122847740,North 1st Street,residential,False,True,116.102,"LINESTRING (-122.918687 42.375995, -122.9182769 42.3755622, -122.9178765 42.3751396)",,,,
5163502,Ash Street,residential,False,False,86.593,"LINESTRING (-122.912096 42.373044, -122.91123 42.373488)",,,,
5163502,Ash Street,residential,False,True,83.488,"LINESTRING (-122.912096 42.373044, -122.9129298 42.3726147)",,,,
5159514,South 4th Street,residential,False,True,116.145,"LINESTRING (-122.912096 42.373044, -122.9125065 42.3734796, -122.9129039 42.3739012)",,,,
5163489,Laurel Street,residential,False,False,86.209,"LINESTRING (-122.9178343 42.3764427, -122.916979 42.376892)",,,,
