osmid,highway,oneway,reversed,length,name,geometry,ref,lanes,bridge
6938446,residential,False,False,80.124,,"LINESTRING (-89.7239771 43.2883527, -89.724967 43.288357)",,,
6948860,residential,False,False,128.254,4th Street,"LINESTRING (-89.7239771 43.2883527, -89.723955 43.289506)",,,
6938446,residential,False,True,80.124,,"LINESTRING (-89.724967 43.288357, -89.7239771 43.2883527)",,,
6995311,residential,False,False,127.43299999999999,5th Street,"LINESTRING (-89.724967 43.288357, -89.72496 43.288775, -89.724963 43.289503)",,,
6987078,residential,False,False,64.958,7th Street,"LINESTRING (-89.726904 43.295339, -89.726884 43.295923)",,,
6987078,residential,False,True,262.868,7th Street,"LINESTRING (-89.726904 43.295339, -89.726915 43.293936, -89.726917 43.292975)",,,
6944896,residential,False,False,123.36099999999999,Winnie Avenue,"LINESTRING (-89.7184262 43.2876001, -89.7185271 43.2875989, -89.71918 43.287591, -89.71995 43.287579)",,,
721767865,primary,False,False,226.92,Water Street,"LINESTRING (-89.7184262 43.2876001, -89.7188813 43.288662, -89.7190652 43.2891157, -89.71918 43.2893434, -89.7192993 43.2894811, -89.7193359 43.2895234)",WI 60;WI 78;US 12 Business,,
6944896,residential,False,False,80.864,Winnie Avenue,"LINESTRING (-89.71995 43.287579, -89.720949 43.287572)",,,
6944896,residential,False,True,123.36099999999999,Winnie Avenue,"LINESTRING (-89.71995 43.287579, -89.71918 43.287591, -89.7185271 43.2875989, -89.7184262 43.2876001)",,,
6974177,residential,False,False,215.728,Holly Court,"LINESTRING (-89.71995 43.287579, -89.719951 43.288656, -89.719957 43.28928, -89.719965 43.289519)",,,
6944896,residential,False,False,81.752,Winnie Avenue,"LINESTRING (-89.720949 43.287572, -89.721959 43.287568)",,,
6944896,residential,False,True,80.864,Winnie Avenue,"LINESTRING (-89.720949 43.287572, -89.71995 43.287579)",,,
6973080,residential,False,False,216.94400000000002,1st Street,"LINESTRING (-89.720949 43.287572, -89.72095 43.288918, -89.720943 43.289523)",,,
6944896,residential,False,True,81.752,Winnie Avenue,"LINESTRING (-89.721959 43.287568, -89.720949 43.287572)",,,
6997920,residential,False,False,216.5,Park Avenue,"LINESTRING (-89.721959 43.287568, -89.721965 43.28806, -89.721958 43.289515)",,,
6945686,secondary,False,False,81.991,Prairie Street,"LINESTRING (-89.7239184 43.2929244, -89.7249313 43.2929375)",CTH PF,,
6945686,secondary,False,True,86.39,Prairie Street,"LINESTRING (-89.7239184 43.2929244, -89.7237986 43.2929288, -89.7235504 43.292931, -89.7233131 43.2929331, -89.7230553 43.2929549, -89.7229867 43.2929726, -89.7228828 43.293029)",CTH PF,,
