osmid,oneway,name,highway,reversed,length,geometry,ref
20366153,True,Monroe Avenue,residential,False,191.88,"LINESTRING (-76.015206 37.270024, -76.014104 37.270034, -76.013038 37.270056)",
20373876,False,Plum Street,residential,False,12.9,"LINESTRING (-76.015206 37.270024, -76.015207 37.270082, -76.015208 37.27014)",
20373876,False,Plum Street,residential,True,105.422,"LINESTRING (-76.015206 37.270024, -76.0151989 37.2695716, -76.015191 37.269076)",
20376434,False,Nectarine Street,residential,False,12.906,"LINESTRING (-76.013038 37.270056, -76.013043 37.270172)",SR 641
20376434,False,Nectarine Street,residential,True,104.88499999999999,"LINESTRING (-76.013038 37.270056, -76.013022 37.269596, -76.013011 37.269113)",SR 641
20374434,False,Bay Avenue,tertiary,True,116.622,"LINESTRING (-76.0221743 37.269973, -76.022511 37.268959)",VA 184
20374434,False,Bay Avenue,tertiary,False,115.757,"LINESTRING (-76.0221743 37.269973, -76.022015 37.270431, -76.021843 37.27098)",VA 184
1061504032,True,Monroe Avenue,residential,False,123.522,"LINESTRING (-76.0221743 37.269973, -76.0220137 37.2699365, -76.021469 37.2699466, -76.020785 37.269953)",
20376520,False,Harbor Street,residential,True,6.805,"LINESTRING (-76.0207788 37.270014, -76.020785 37.269953)",
20366156,True,Monroe Avenue,residential,False,123.666,"LINESTRING (-76.0207788 37.270014, -76.0214538 37.2700004, -76.0220068 37.2699922, -76.0221743 37.269973)",
20376520,False,Harbor Street,residential,False,109.961,"LINESTRING (-76.0207788 37.270014, -76.020697 37.27052, -76.020622 37.270995)",
20366156,True,Monroe Avenue,residential,False,79.62,"LINESTRING (-76.0198792 37.2700284, -76.0207788 37.270014)",
20376770,False,Pine Street,residential,False,108.854,"LINESTRING (-76.0198792 37.2700284, -76.01989 37.270523, -76.0199104 37.271007)",
20376770,False,Pine Street,residential,True,7.1080000000000005,"LINESTRING (-76.0198792 37.2700284, -76.0198785 37.2699948, -76.0198774 37.2699645)",
20366156,True,Monroe Avenue,residential,False,192.226,"LINESTRING (-76.017711 37.270044, -76.0178341 37.2700677, -76.0198792 37.2700284)",
20375352,False,Strawberry Street,residential,False,56.387,"LINESTRING (-76.017711 37.270044, -76.0177136 37.2701461, -76.017724 37.270551)",
20375352,False,Strawberry Street,residential,True,112.33300000000001,"LINESTRING (-76.017711 37.270044, -76.0177089 37.2699294, -76.0177014 37.269515, -76.017698 37.269311, -76.017686 37.269034)",
20375352,False,Strawberry Street,residential,False,54.609,"LINESTRING (-76.017724 37.270551, -76.017737 37.271042)",
20375352,False,Strawberry Street,residential,True,56.387,"LINESTRING (-76.017724 37.270551, -76.0177136 37.2701461, -76.017711 37.270044)",
20376952,False,Park Row,residential,False,89.847,"LINESTRING (-76.017724 37.270551, -76.017664 37.270518, -76.017624 37.270512, -76.017146 37.270524, -76.016828 37.270523, -76.016723 37.270515)",
20370708,True,Monroe Avenue,residential,False,191.609,"LINESTRING (-76.013043 37.270172, -76.015208 37.27014)",
20376434,False,Nectarine Street,residential,True,12.906,"LINESTRING (-76.013043 37.270172, -76.013038 37.270056)",SR 641
20376434,False,Nectarine Street,residential,False,105.31,"LINESTRING (-76.013043 37.270172, -76.013053 37.270645, -76.013054 37.271119)",SR 641
