osmid,lanes,name,highway,oneway,reversed,length,geometry,ref
20770313,2,5th Street,residential,False,True,116.827,"LINESTRING (-94.385198 29.8204594, -94.3851967 29.8203398, -94.3851866 29.8194088)",
"[143940193, 878454303]","['3', '2']",Broadway Avenue,secondary,False,True,69.509,"LINESTRING (-94.385198 29.8204594, -94.3847412 29.8204616, -94.3844775 29.8204628)",FM 1406
143940193,2,Broadway Avenue,secondary,False,False,147.213,"LINESTRING (-94.3866923 29.8204646, -94.388218 29.8204394)",FM 1406
143940193,2,Broadway Avenue,secondary,False,True,144.159,"LINESTRING (-94.3866923 29.8204646, -94.385198 29.8204594)",FM 1406
20770355,2,6th Street,residential,False,False,118.554,"LINESTRING (-94.3866923 29.8204646, -94.3866949 29.8205829, -94.3867201 29.8215305)",
20770355,2,6th Street,residential,False,True,118.86099999999999,"LINESTRING (-94.3866923 29.8204646, -94.3866897 29.8203462, -94.3866725 29.8193958)",
143940193,2,Broadway Avenue,secondary,False,True,147.213,"LINESTRING (-94.388218 29.8204394, -94.3866923 29.8204646)",FM 1406
20770931,2,7th Street,residential,False,False,119.797,"LINESTRING (-94.388218 29.8204394, -94.3882204 29.8205591, -94.3882392 29.8215166)",
20770931,2,7th Street,residential,False,True,119.303,"LINESTRING (-94.388218 29.8204394, -94.3882143 29.8203224, -94.3881838 29.8193669)",
"[996835625, 20769610]",2,"['East Magnolia Avenue', 'West Magnolia Avenue']",residential,False,False,24.605,"LINESTRING (-94.3838578 29.8245993, -94.3839839 29.8246078, -94.3841121 29.8246164)",
20769610,2,East Magnolia Avenue,residential,False,True,109.13000000000001,"LINESTRING (-94.3838578 29.8245993, -94.3837581 29.8245926, -94.3827273 29.8246193)",
20769610,2,East Magnolia Avenue,residential,False,True,144.898,"LINESTRING (-94.3827273 29.8246193, -94.3812253 29.8246286)",
20771472,2,3rd Street,residential,False,True,109.788,"LINESTRING (-94.3827273 29.8246193, -94.3827381 29.823632)",
20769610,2,East Magnolia Avenue,residential,False,False,109.13000000000001,"LINESTRING (-94.3827273 29.8246193, -94.3837581 29.8245926, -94.3838578 29.8245993)",
20769610,2,East Magnolia Avenue,residential,False,False,144.898,"LINESTRING (-94.3812253 29.8246286, -94.3827273 29.8246193)",
20771500,2,2nd Street,residential,False,True,110.488,"LINESTRING (-94.3812253 29.8246286, -94.3812146 29.823635)",
"[20769610, 20770005]",2,"['East Magnolia Avenue', '1st Street']",residential,False,True,280.02,"LINESTRING (-94.3812253 29.8246286, -94.3798194 29.8246431, -94.3794792 29.8246414, -94.3794443 29.8236385)",
20769689,2,East Pine Avenue,residential,False,False,170.779,"LINESTRING (-94.3794443 29.8236385, -94.3812146 29.823635)",
20770005,2,1st Street,residential,False,True,113.882,"LINESTRING (-94.3794443 29.8236385, -94.3794175 29.8226146)",
"[20769610, 20770005]",2,"['East Magnolia Avenue', '1st Street']",residential,False,False,280.02,"LINESTRING (-94.3794443 29.8236385, -94.3794792 29.8246414, -94.3798194 29.8246431, -94.3812253 29.8246286)",
20769689,2,East Pine Avenue,residential,False,False,146.97,"LINESTRING (-94.3812146 29.823635, -94.3827381 29.823632)",
20769689,2,East Pine Avenue,residential,False,True,170.779,"LINESTRING (-94.3812146 29.823635, -94.3794443 29.8236385)",
20771500,2,2nd Street,residential,False,False,110.488,"LINESTRING (-94.3812146 29.823635, -94.3812253 29.8246286)",
20771500,2,2nd Street,residential,False,True,114.78,"LINESTRING (-94.3812146 29.823635, -94.3812254 29.8226028)",
20769689,2,East Pine Avenue,residential,False,True,146.97,"LINESTRING (-94.3827381 29.823632, -94.3812146 29.823635)",
20771472,2,3rd Street,residential,False,False,109.788,"LINESTRING (-94.3827381 29.823632, -94.3827273 29.8246193)",
20771472,2,3rd Street,residential,False,True,115.539,"LINESTRING (-94.3827381 29.823632, -94.3827167 29.8225931)",
20769689,2,East Pine Avenue,residential,False,False,108.067,"LINESTRING (-94.3827381 29.823632, -94.3837453 29.8236254, -94.3838583 29.823625)",
"[20769689, 996835623]",2,"['East Pine Avenue', 'West Pine Avenue']",residential,False,False,24.802,"LINESTRING (-94.3838583 29.823625, -94.3840038 29.8236246, -94.3841154 29.8236243)",
20769689,2,East Pine Avenue,residential,False,True,108.067,"LINESTRING (-94.3838583 29.823625, -94.3837453 29.8236254, -94.3827381 29.823632)",
"[1082390859, 1082390860]","['3', '2']",Gulfway Drive,primary,True,False,108.33699999999999,"LINESTRING (-94.3838583 29.823625, -94.383858 29.8241785, -94.3838578 29.8245993)",TX 124
20770313,2,5th Street,residential,False,False,110.584,"LINESTRING (-94.3852141 29.823627, -94.385218 29.8246215)",
20770313,2,5th Street,residential,False,True,116.814,"LINESTRING (-94.3852141 29.823627, -94.3852229 29.8225765)",
996835623,2,West Pine Avenue,residential,False,False,144.925,"LINESTRING (-94.3852141 29.823627, -94.3867164 29.8236241)",
996835623,2,West Pine Avenue,residential,False,True,105.99,"LINESTRING (-94.3852141 29.823627, -94.3842351 29.823624, -94.3841154 29.8236243)",
20770355,2,6th Street,residential,False,False,109.753,"LINESTRING (-94.3867164 29.8236241, -94.386726 29.8246111)",
20770355,2,6th Street,residential,False,True,117.549,"LINESTRING (-94.3867164 29.8236241, -94.3867054 29.822567)",
996835623,2,West Pine Avenue,residential,False,True,144.925,"LINESTRING (-94.3867164 29.8236241, -94.3852141 29.823627)",
20770313,2,5th Street,residential,False,False,117.179,"LINESTRING (-94.385181 29.818355, -94.3851866 29.8194088)",
20770313,2,5th Street,residential,False,True,115.847,"LINESTRING (-94.385181 29.818355, -94.3851705 29.8173132)",
20769931,2,West Elm Avenue,residential,False,True,98.27799999999999,"LINESTRING (-94.385181 29.818355, -94.3842751 29.8183546, -94.3841623 29.8183554)",
20769992,2,West Pear Avenue,residential,False,False,145.834,"LINESTRING (-94.3881838 29.8193669, -94.3866725 29.8193958)",
20770931,2,7th Street,residential,False,False,119.303,"LINESTRING (-94.3881838 29.8193669, -94.3882143 29.8203224, -94.388218 29.8204394)",
20769992,2,West Pear Avenue,residential,False,False,143.356,"LINESTRING (-94.3866725 29.8193958, -94.3851866 29.8194088)",
20769992,2,West Pear Avenue,residential,False,True,145.834,"LINESTRING (-94.3866725 29.8193958, -94.3881838 29.8193669)",
20770355,2,6th Street,residential,False,False,118.86099999999999,"LINESTRING (-94.3866725 29.8193958, -94.3866897 29.8203462, -94.3866923 29.8204646)",
20769992,2,West Pear Avenue,residential,False,True,143.356,"LINESTRING (-94.3851866 29.8194088, -94.3866725 29.8193958)",
20770313,2,5th Street,residential,False,True,117.179,"LINESTRING (-94.3851866 29.8194088, -94.385181 29.818355)",
20769992,2,West Pear Avenue,residential,False,False,97.753,"LINESTRING (-94.3851866 29.8194088, -94.3843046 29.8193995, -94.3841734 29.8193981)",
20770313,2,5th Street,residential,False,False,116.827,"LINESTRING (-94.3851866 29.8194088, -94.3851967 29.8203398, -94.385198 29.8204594)",
"[668004832, 668004835]","['3', '2']",Gulfway Drive,primary,True,False,80.934,"LINESTRING (-94.3839144 29.8193995, -94.3839241 29.8197957, -94.3839322 29.8201272)",TX 124
996835622,2,East Pear Avenue,residential,False,False,120.217,"LINESTRING (-94.3839144 29.8193995, -94.3838151 29.8194001, -94.3826683 29.8194068)",
"[20769992, 996835622]",2,"['East Pear Avenue', 'West Pear Avenue']",residential,False,True,24.987000000000002,"LINESTRING (-94.3839144 29.8193995, -94.3840513 29.8193988, -94.3841734 29.8193981)",
20771472,2,3rd Street,residential,False,True,113.36,"LINESTRING (-94.3826683 29.8194068, -94.3826898 29.8183875)",
996835622,2,East Pear Avenue,residential,False,False,141.288,"LINESTRING (-94.3826683 29.8194068, -94.3812038 29.8193974)",
20771472,2,3rd Street,residential,False,False,117.93,"LINESTRING (-94.3826683 29.8194068, -94.3827021 29.8203485, -94.3827043 29.8204669)",
996835622,2,East Pear Avenue,residential,False,True,120.217,"LINESTRING (-94.3826683 29.8194068, -94.3838151 29.8194001, -94.3839144 29.8193995)",
20771500,2,2nd Street,residential,False,True,112.82,"LINESTRING (-94.3812038 29.8193974, -94.3811985 29.8183828)",
996835622,2,East Pear Avenue,residential,False,False,184.26,"LINESTRING (-94.3812038 29.8193974, -94.3792941 29.8194254)",
996835622,2,East Pear Avenue,residential,False,True,141.288,"LINESTRING (-94.3812038 29.8193974, -94.3826683 29.8194068)",
20771500,2,2nd Street,residential,False,False,120.486,"LINESTRING (-94.3812038 29.8193974, -94.3811931 29.8203625, -94.3811953 29.8204809)",
20770005,2,1st Street,residential,False,True,115.974,"LINESTRING (-94.3792941 29.8194254, -94.3792619 29.8183828)",
996835622,2,East Pear Avenue,residential,False,True,184.26,"LINESTRING (-94.3792941 29.8194254, -94.3812038 29.8193974)",
20770005,2,1st Street,residential,False,False,119.572,"LINESTRING (-94.3792941 29.8194254, -94.37935 29.8203811, -94.3793513 29.8204995)",
20769999,2,East Elm Avenue,residential,False,True,186.831,"LINESTRING (-94.3792619 29.8183828, -94.3811985 29.8183828)",
20770005,2,1st Street,residential,False,False,115.974,"LINESTRING (-94.3792619 29.8183828, -94.3792941 29.8194254)",
20770005,2,1st Street,residential,False,True,116.558,"LINESTRING (-94.3792619 29.8183828, -94.3792083 29.8173356)",
20769999,2,East Elm Avenue,residential,False,False,186.831,"LINESTRING (-94.3811985 29.8183828, -94.3792619 29.8183828)",
20769999,2,East Elm Avenue,residential,False,True,143.872,"LINESTRING (-94.3811985 29.8183828, -94.3826898 29.8183875)",
20771500,2,2nd Street,residential,False,False,112.82,"LINESTRING (-94.3811985 29.8183828, -94.3812038 29.8193974)",
20771500,2,2nd Street,residential,False,True,122.078,"LINESTRING (-94.3811985 29.8183828, -94.381184 29.817285)",
20769999,2,East Elm Avenue,residential,False,False,143.872,"LINESTRING (-94.3826898 29.8183875, -94.3811985 29.8183828)",
20771472,2,3rd Street,residential,False,False,113.36,"LINESTRING (-94.3826898 29.8183875, -94.3826683 29.8194068)",
20771472,2,3rd Street,residential,False,True,119.034,"LINESTRING (-94.3826898 29.8183875, -94.3826898 29.817317)",
20769999,2,East Elm Avenue,residential,False,True,118.858,"LINESTRING (-94.3826898 29.8183875, -94.3837859 29.8183581, -94.3839213 29.8183572)",
20769999,2,East Elm Avenue,residential,False,False,118.858,"LINESTRING (-94.3839213 29.8183572, -94.3837859 29.8183581, -94.3826898 29.8183875)",
"[20769931, 20769999]",2,"['West Elm Avenue', 'East Elm Avenue']",residential,False,"[False, True]",23.250999999999998,"LINESTRING (-94.3839213 29.8183572, -94.3840354 29.8183563, -94.3841623 29.8183554)",
"[668005337, 668004836]","['3', '2']",Gulfway Drive,primary,True,False,115.9,"LINESTRING (-94.3839213 29.8183572, -94.3839186 29.8187669, -94.3839144 29.8193995)",TX 124
20770005,2,1st Street,residential,False,False,116.558,"LINESTRING (-94.3792083 29.8173356, -94.3792619 29.8183828)",
20771392,2,East Walnut Avenue,residential,False,True,190.688,"LINESTRING (-94.3792083 29.8173356, -94.381184 29.817285)",
"[20770712, 20770005]",2,"['Chestnut Street', '1st Street']",residential,False,"[False, True]",295.226,"LINESTRING (-94.3792083 29.8173356, -94.3791761 29.8165211, -94.3792297 29.8163955, -94.3793424 29.8163582, -94.3811877 29.816321)",
20770005,2,1st Street,residential,False,False,116.705,"LINESTRING (-94.3793585 29.8215663, -94.3794175 29.8226146)",
996835624,2,East Oak Avenue,residential,False,True,177.515,"LINESTRING (-94.3793585 29.8215663, -94.3811985 29.8215499)",
20770005,2,1st Street,residential,False,True,118.625,"LINESTRING (-94.3793585 29.8215663, -94.3793526 29.8206179, -94.3793513 29.8204995)",
20770005,2,1st Street,residential,False,False,113.882,"LINESTRING (-94.3794175 29.8226146, -94.3794443 29.8236385)",
20770005,2,1st Street,residential,False,True,116.705,"LINESTRING (-94.3794175 29.8226146, -94.3793585 29.8215663)",
20770166,2,East Cypress Avenue,residential,False,False,174.412,"LINESTRING (-94.3794175 29.8226146, -94.3812254 29.8226028)",
20770166,2,East Cypress Avenue,residential,False,False,143.869,"LINESTRING (-94.3812254 29.8226028, -94.3827167 29.8225931)",
20770166,2,East Cypress Avenue,residential,False,True,174.412,"LINESTRING (-94.3812254 29.8226028, -94.3794175 29.8226146)",
20771500,2,2nd Street,residential,False,False,114.78,"LINESTRING (-94.3812254 29.8226028, -94.3812146 29.823635)",
20771500,2,2nd Street,residential,False,True,117.106,"LINESTRING (-94.3812254 29.8226028, -94.3811985 29.8215499)",
20770166,2,East Cypress Avenue,residential,False,True,143.869,"LINESTRING (-94.3827167 29.8225931, -94.3812254 29.8226028)",
20771472,2,3rd Street,residential,False,False,115.539,"LINESTRING (-94.3827167 29.8225931, -94.3827381 29.823632)",
20771472,2,3rd Street,residential,False,True,117.512,"LINESTRING (-94.3827167 29.8225931, -94.3827113 29.8215363)",
20770166,2,East Cypress Avenue,residential,False,False,116.148,"LINESTRING (-94.3827167 29.8225931, -94.3837815 29.8225817, -94.3839206 29.8225813)",
"[996835626, 20770166]",2,"['West Cypress Avenue', 'East Cypress Avenue']",residential,False,False,20.683,"LINESTRING (-94.3839206 29.8225813, -94.3840423 29.822581, -94.384135 29.8225807)",
20770166,2,East Cypress Avenue,residential,False,True,116.148,"LINESTRING (-94.3839206 29.8225813, -94.3837815 29.8225817, -94.3827167 29.8225931)",
"[1082390864, 1082390863]","['3', '2']",Gulfway Drive,primary,True,False,116.21000000000001,"LINESTRING (-94.3839206 29.8225813, -94.3838828 29.8232152, -94.3838583 29.823625)",TX 124
20770313,2,5th Street,residential,False,False,116.814,"LINESTRING (-94.3852229 29.8225765, -94.3852141 29.823627)",
20770313,2,5th Street,residential,False,True,115.103,"LINESTRING (-94.3852229 29.8225765, -94.3851968 29.8215416)",
996835626,2,West Cypress Avenue,residential,False,False,143.02,"LINESTRING (-94.3852229 29.8225765, -94.3867054 29.822567)",
996835626,2,West Cypress Avenue,residential,False,True,104.95,"LINESTRING (-94.3852229 29.8225765, -94.3842713 29.8225803, -94.384135 29.8225807)",
20770355,2,6th Street,residential,False,False,117.549,"LINESTRING (-94.3867054 29.822567, -94.3867164 29.8236241)",
20770355,2,6th Street,residential,False,True,115.262,"LINESTRING (-94.3867054 29.822567, -94.3867201 29.8215305)",
996835626,2,West Cypress Avenue,residential,False,True,143.02,"LINESTRING (-94.3867054 29.822567, -94.3852229 29.8225765)",
20770313,2,5th Street,residential,False,False,112.065,"LINESTRING (-94.3851886 29.8163055, -94.3851705 29.8173132)",
20770712,2,Chestnut Street,residential,False,True,101.16900000000001,"LINESTRING (-94.3851886 29.8163055, -94.384283 29.816297, -94.38414 29.8162975)",
20770313,2,5th Street,residential,False,False,115.103,"LINESTRING (-94.3851968 29.8215416, -94.3852229 29.8225765)",
20771166,2,West Oak Avenue,residential,False,True,146.959,"LINESTRING (-94.3851968 29.8215416, -94.3867201 29.8215305)",
20770313,2,5th Street,residential,False,True,120.335,"LINESTRING (-94.3851968 29.8215416, -94.3851979 29.8205765, -94.385198 29.8204594)",
20771166,2,West Oak Avenue,residential,False,False,100.481,"LINESTRING (-94.3851968 29.8215416, -94.3842941 29.8215264, -94.3841554 29.821526)",
20770355,2,6th Street,residential,False,False,115.262,"LINESTRING (-94.3867201 29.8215305, -94.3867054 29.822567)",
20771166,2,West Oak Avenue,residential,False,False,146.959,"LINESTRING (-94.3867201 29.8215305, -94.3851968 29.8215416)",
20771166,2,West Oak Avenue,residential,False,True,146.556,"LINESTRING (-94.3867201 29.8215305, -94.3882392 29.8215166)",
20770355,2,6th Street,residential,False,True,118.554,"LINESTRING (-94.3867201 29.8215305, -94.3866949 29.8205829, -94.3866923 29.8204646)",
20770712,2,Chestnut Street,residential,False,False,144.924,"LINESTRING (-94.3811877 29.816321, -94.3826898 29.816307)",
20771500,2,2nd Street,residential,False,False,107.193,"LINESTRING (-94.3811877 29.816321, -94.381184 29.817285)",
"[20770712, 20770005]",2,"['Chestnut Street', '1st Street']",residential,False,"[False, True]",295.226,"LINESTRING (-94.3811877 29.816321, -94.3793424 29.8163582, -94.3792297 29.8163955, -94.3791761 29.8165211, -94.3792083 29.8173356)",
20770712,2,Chestnut Street,residential,False,True,144.924,"LINESTRING (-94.3826898 29.816307, -94.3811877 29.816321)",
20771472,2,3rd Street,residential,False,False,112.307,"LINESTRING (-94.3826898 29.816307, -94.3826898 29.817317)",
20770712,2,Chestnut Street,residential,False,False,117.184,"LINESTRING (-94.3826898 29.816307, -94.3837939 29.8162988, -94.3839044 29.8162984)",
20770712,2,Chestnut Street,residential,False,False,22.73,"LINESTRING (-94.3839044 29.8162984, -94.38414 29.8162975)",
20770712,2,Chestnut Street,residential,False,True,117.184,"LINESTRING (-94.3839044 29.8162984, -94.3837939 29.8162988, -94.3826898 29.816307)",
"[668005329, 668005333]","['3', '2']",Gulfway Drive,primary,True,False,113.016,"LINESTRING (-94.3839044 29.8162984, -94.3839043 29.8167145, -94.3839154 29.8173147)",TX 124
20771166,2,West Oak Avenue,residential,False,False,146.556,"LINESTRING (-94.3882392 29.8215166, -94.3867201 29.8215305)",
20770931,2,7th Street,residential,False,True,119.797,"LINESTRING (-94.3882392 29.8215166, -94.3882204 29.8205591, -94.388218 29.8204394)",
996835624,2,East Oak Avenue,residential,False,False,119.274,"LINESTRING (-94.3839476 29.8215254, -94.3838043 29.821525, -94.3827113 29.8215363)",
"[996835624, 20771166]",2,"['West Oak Avenue', 'East Oak Avenue']",residential,False,True,20.046,"LINESTRING (-94.3839476 29.8215254, -94.3840515 29.8215257, -94.3841554 29.821526)",
"[1082390849, 1082390867]","['3', '2']",Gulfway Drive,primary,True,False,117.44,"LINESTRING (-94.3839476 29.8215254, -94.3839321 29.8221308, -94.3839206 29.8225813)",TX 124
20771472,2,3rd Street,residential,False,False,117.512,"LINESTRING (-94.3827113 29.8215363, -94.3827167 29.8225931)",
996835624,2,East Oak Avenue,residential,False,False,145.948,"LINESTRING (-94.3827113 29.8215363, -94.3811985 29.8215499)",
20771472,2,3rd Street,residential,False,True,118.915,"LINESTRING (-94.3827113 29.8215363, -94.3827065 29.8205853, -94.3827043 29.8204669)",
996835624,2,East Oak Avenue,residential,False,True,119.274,"LINESTRING (-94.3827113 29.8215363, -94.3838043 29.821525, -94.3839476 29.8215254)",
20771500,2,2nd Street,residential,False,False,117.106,"LINESTRING (-94.3811985 29.8215499, -94.3812254 29.8226028)",
996835624,2,East Oak Avenue,residential,False,False,177.515,"LINESTRING (-94.3811985 29.8215499, -94.3793585 29.8215663)",
996835624,2,East Oak Avenue,residential,False,True,145.948,"LINESTRING (-94.3811985 29.8215499, -94.3827113 29.8215363)",
20771500,2,2nd Street,residential,False,True,118.868,"LINESTRING (-94.3811985 29.8215499, -94.3811957 29.8205992, -94.3811953 29.8204809)",
20771392,2,East Walnut Avenue,residential,False,False,190.688,"LINESTRING (-94.381184 29.817285, -94.3792083 29.8173356)",
20771500,2,2nd Street,residential,False,False,122.078,"LINESTRING (-94.381184 29.817285, -94.3811985 29.8183828)",
20771500,2,2nd Street,residential,False,True,107.193,"LINESTRING (-94.381184 29.817285, -94.3811877 29.816321)",
20765099,2,West Walnut Avenue,residential,False,True,23.752,"LINESTRING (-94.3841616 29.8173138, -94.3839154 29.8173147)",
20765099,2,West Walnut Avenue,residential,False,False,97.333,"LINESTRING (-94.3841616 29.8173138, -94.3842884 29.8173134, -94.3851705 29.8173132)",
"[668005331, 668005332]","['3', '2']",Gulfway Drive,primary,True,False,113.03,"LINESTRING (-94.3841616 29.8173138, -94.3841562 29.8168446, -94.38414 29.8162975)",TX 124
"[996835624, 20771166]",2,"['West Oak Avenue', 'East Oak Avenue']",residential,False,False,20.046,"LINESTRING (-94.3841554 29.821526, -94.3840515 29.8215257, -94.3839476 29.8215254)",
20771166,2,West Oak Avenue,residential,False,True,100.481,"LINESTRING (-94.3841554 29.821526, -94.3842941 29.8215264, -94.3851968 29.8215416)",
"[1082390851, 668004831]","['3', '2']",Gulfway Drive,primary,True,False,78.37,"LINESTRING (-94.3841554 29.821526, -94.3841699 29.8211473, -94.3841882 29.8208218)",TX 124
20770712,2,Chestnut Street,residential,False,True,22.73,"LINESTRING (-94.38414 29.8162975, -94.3839044 29.8162984)",
20770712,2,Chestnut Street,residential,False,False,101.16900000000001,"LINESTRING (-94.38414 29.8162975, -94.384283 29.816297, -94.3851886 29.8163055)",
668004834,2,Gulfway Drive,primary,True,False,32.135,"LINESTRING (-94.3841917 29.8204627, -94.3841925 29.8201737)",TX 124
878454305,2,Broadway Avenue,secondary,False,True,24.197,"LINESTRING (-94.3841917 29.8204627, -94.3839409 29.8204603)",FM 1406
878454303,3,Broadway Avenue,secondary,False,False,27.573,"LINESTRING (-94.3841917 29.8204627, -94.384292 29.8204637, -94.3844775 29.8204628)",FM 1406
996835625,2,West Magnolia Avenue,residential,False,False,106.723,"LINESTRING (-94.3841121 29.8246164, -94.3842464 29.8246254, -94.385218 29.8246215)",
"[996835625, 20769610]",2,"['East Magnolia Avenue', 'West Magnolia Avenue']",residential,False,True,24.605,"LINESTRING (-94.3841121 29.8246164, -94.3839839 29.8246078, -94.3838578 29.8245993)",
"[1082390857, 1082390862]","['3', '2']",Gulfway Drive,primary,True,False,110.31700000000001,"LINESTRING (-94.3841121 29.8246164, -94.3841139 29.8240645, -94.3841154 29.8236243)",TX 124
996835626,2,West Cypress Avenue,residential,False,False,104.95,"LINESTRING (-94.384135 29.8225807, -94.3842713 29.8225803, -94.3852229 29.8225765)",
"[996835626, 20770166]",2,"['West Cypress Avenue', 'East Cypress Avenue']",residential,False,True,20.683,"LINESTRING (-94.384135 29.8225807, -94.3840423 29.822581, -94.3839206 29.8225813)",
"[1082390866, 1082390852]","['3', '2']",Gulfway Drive,primary,True,False,117.294,"LINESTRING (-94.384135 29.8225807, -94.3841448 29.8220761, -94.3841554 29.821526)",TX 124
20769931,2,West Elm Avenue,residential,False,False,98.27799999999999,"LINESTRING (-94.3841623 29.8183554, -94.3842751 29.8183546, -94.385181 29.818355)",
"[20769931, 20769999]",2,"['West Elm Avenue', 'East Elm Avenue']",residential,False,"[False, True]",23.250999999999998,"LINESTRING (-94.3841623 29.8183554, -94.3840354 29.8183563, -94.3839213 29.8183572)",
"[878454301, 668005335]","['3', '2']",Gulfway Drive,primary,True,False,115.828,"LINESTRING (-94.3841623 29.8183554, -94.3841685 29.81792, -94.3841616 29.8173138)",TX 124
"[20769992, 996835622]",2,"['East Pear Avenue', 'West Pear Avenue']",residential,False,False,24.987000000000002,"LINESTRING (-94.3841734 29.8193981, -94.3840513 29.8193988, -94.3839144 29.8193995)",
20769992,2,West Pear Avenue,residential,False,True,97.753,"LINESTRING (-94.3841734 29.8193981, -94.3843046 29.8193995, -94.3851866 29.8194088)",
"[668005336, 878454302]","['3', '2']",Gulfway Drive,primary,True,False,115.94800000000001,"LINESTRING (-94.3841734 29.8193981, -94.3841675 29.8188461, -94.3841623 29.8183554)",TX 124
996835623,2,West Pine Avenue,residential,False,False,105.99,"LINESTRING (-94.3841154 29.8236243, -94.3842351 29.823624, -94.3852141 29.823627)",
"[20769689, 996835623]",2,"['East Pine Avenue', 'West Pine Avenue']",residential,False,True,24.802,"LINESTRING (-94.3841154 29.8236243, -94.3840038 29.8236246, -94.3838583 29.823625)",
"[1082390865, 1082390861]","['3', '2']",Gulfway Drive,primary,True,False,116.059,"LINESTRING (-94.3841154 29.8236243, -94.3841241 29.8231617, -94.384135 29.8225807)",TX 124
668004831,3,Gulfway Drive,primary,True,False,39.932,"LINESTRING (-94.3841882 29.8208218, -94.3841914 29.8205933, -94.3841917 29.8204627)",TX 124
