osmid,lanes,name,highway,oneway,reversed,length,ref,maxspeed,geometry
439100924,2,Kuakini Highway,tertiary,False,True,6.836,,,"LINESTRING (-155.9925953 19.640637, -155.9926583 19.6406531)"
438938607,2,Queen Ka'ahumanu Highway,trunk,True,False,15.231,19,35 mph,"LINESTRING (-155.993502 19.6463547, -155.993633 19.6464142)"
131567935,2,Palani Road,primary_link,True,False,20.526,,,"LINESTRING (-155.993633 19.6464142, -155.993725 19.6462512)"
193081669,2,Kuakini Highway,tertiary,False,True,13.085,,,"LINESTRING (-155.9961504 19.6418465, -155.9962457 19.6419226)"
193081670,2,Palani Road,tertiary,True,False,168.44400000000002,,25 mph,"LINESTRING (-155.9961504 19.6418465, -155.9960161 19.6420418, -155.9957445 19.642406, -155.9952965 19.643129)"
"[198546896, 439093177, 439093178, 439093179, 439093180]","['4', '5', '2']",Kuakini Highway,tertiary,False,False,399.835,,,"LINESTRING (-155.9961504 19.6418465, -155.996103 19.641809, -155.9957397 19.6415208, -155.9955044 19.6413374, -155.9953529 19.6412328, -155.9951857 19.6411384, -155.9950431 19.6410698, -155.9949161 19.6410222, -155.9947748 19.6409734, -155.9946652 19.640944, -155.9944852 19.6409031, -155.9934185 19.6407673, -155.9932859 19.6407516, -155.9931183 19.640729, -155.9928898 19.6406932, -155.9926583 19.6406531)"
193081669,2,Kuakini Highway,tertiary,False,False,499.30400000000003,,,"LINESTRING (-156.000706 19.6419268, -155.9992486 19.6423051, -155.9982852 19.6425552, -155.9980892 19.6425888, -155.9980229 19.6426003, -155.9978459 19.6426177, -155.9976899 19.6426084, -155.9974583 19.642582, -155.9971999 19.64252, -155.9970439 19.6424645, -155.996949 19.6424216, -155.9968936 19.6423966, -155.9967529 19.642314, -155.9966676 19.6422633, -155.9962457 19.6419226)"
830985402,,Kaiwi Street,unclassified,False,True,154.453,,25 mph,"LINESTRING (-156.000706 19.6419268, -156.0007603 19.6420928, -156.0009256 19.6426299, -156.0010278 19.6429764, -156.0011085 19.643263)"
198546836,2,Palani Road,primary_link,True,False,20.285,,,"LINESTRING (-155.9935894 19.6461919, -155.993502 19.6463547)"
438347615,2,Queen Ka'ahumanu Highway,trunk,True,False,52.205,11,35 mph,"LINESTRING (-155.9935894 19.6461919, -155.9935012 19.6461501, -155.9931445 19.6459801)"
198492807,2,Aliʻi Drive,tertiary,False,True,336.20799999999997,,15 mph,"LINESTRING (-155.9926358 19.6374613, -155.992857 19.6376913, -155.993123 19.637967, -155.9931512 19.6380065, -155.9932581 19.6381558, -155.9933647 19.6383245, -155.9934137 19.6384059, -155.9934566 19.6384716, -155.9935532 19.6386711, -155.9936347 19.6388094, -155.9937586 19.6389866, -155.9938424 19.6391008, -155.9942252 19.6395903, -155.9943137 19.6396772, -155.9944185 19.6397461, -155.9945354 19.6397946, -155.9945831 19.6398131)"
438942640,4,Queen Ka'ahumanu Highway,trunk,True,False,15.657,19,35 mph,"LINESTRING (-155.993725 19.6462512, -155.9935894 19.6461919)"
438942636,2,Palani Road,tertiary,True,False,43.67,,25 mph,"LINESTRING (-155.993725 19.6462512, -155.9937681 19.6461737, -155.9937839 19.6461468, -155.9939203 19.6459042)"
45719446,2,Kopiko Street,residential,False,True,270.66099999999994,,,"LINESTRING (-155.9934698 19.6439035, -155.9935305 19.6437635, -155.9935955 19.6436165, -155.9936575 19.6434733, -155.9937171 19.6433429, -155.9937397 19.6432928, -155.993757 19.6432596, -155.993785 19.6432266, -155.9938413 19.6431778, -155.994113 19.6429249, -155.9942527 19.6428038, -155.994266 19.642793, -155.99428 19.6427835, -155.994295 19.642776, -155.9943122 19.6427689, -155.994331 19.6427626, -155.9943491 19.6427573, -155.9943653 19.642754, -155.9943843 19.642753, -155.9944025 19.6427523, -155.9944204 19.6427531, -155.9944367 19.6427545, -155.9944497 19.6427573, -155.9944632 19.642761, -155.9944775 19.6427653, -155.9944919 19.6427726, -155.9946426 19.6428647, -155.9946602 19.6428766, -155.9946771 19.6428852, -155.9948409 19.642961, -155.9949021 19.6429893, -155.9949931 19.6430298, -155.9950262 19.6430444, -155.9952965 19.643129)"
439100924,2,Kuakini Highway,tertiary,False,False,6.836,,,"LINESTRING (-155.9926583 19.6406531, -155.9925953 19.640637)"
"[198546896, 439093177, 439093178, 439093179, 439093180]","['4', '5', '2']",Kuakini Highway,tertiary,False,True,399.835,,,"LINESTRING (-155.9926583 19.6406531, -155.9928898 19.6406932, -155.9931183 19.640729, -155.9932859 19.6407516, -155.9934185 19.6407673, -155.9944852 19.6409031, -155.9946652 19.640944, -155.9947748 19.6409734, -155.9949161 19.6410222, -155.9950431 19.6410698, -155.9951857 19.6411384, -155.9953529 19.6412328, -155.9955044 19.6413374, -155.9957397 19.6415208, -155.996103 19.641809, -155.9961504 19.6418465)"
45680597,,Pawai Place,unclassified,False,False,319.11199999999997,,,"LINESTRING (-156.0011085 19.643263, -156.0002446 19.6434887, -156.0001726 19.6435102, -155.9999122 19.6435791, -155.9993405 19.6437144, -155.9993228 19.6437192, -155.9991492 19.6437671, -155.9988479 19.6438147, -155.9986904 19.6438261, -155.9985581 19.6438358, -155.9983116 19.6438253, -155.9981395 19.6438094)"
830985402,,Kaiwi Street,unclassified,False,False,154.453,,25 mph,"LINESTRING (-156.0011085 19.643263, -156.0010278 19.6429764, -156.0009256 19.6426299, -156.0007603 19.6420928, -156.000706 19.6419268)"
830985402,,Kaiwi Street,unclassified,False,True,188.527,,25 mph,"LINESTRING (-156.0011085 19.643263, -156.0012223 19.6436613, -156.0012386 19.6437418, -156.0012818 19.6439477, -156.0012952 19.6440967, -156.0013058 19.6441999, -156.0013034 19.6444111, -156.0012913 19.6446315, -156.0012668 19.644817, -156.0012381 19.644933)"
45680597,,Pawai Place,unclassified,False,True,319.11199999999997,,,"LINESTRING (-155.9981395 19.6438094, -155.9983116 19.6438253, -155.9985581 19.6438358, -155.9986904 19.6438261, -155.9988479 19.6438147, -155.9991492 19.6437671, -155.9993228 19.6437192, -155.9993405 19.6437144, -155.9999122 19.6435791, -156.0001726 19.6435102, -156.0002446 19.6434887, -156.0011085 19.643263)"
45722402,1,,trunk_link,True,False,84.169,,25 mph,"LINESTRING (-155.9938349 19.6457257, -155.9937825 19.6457679, -155.9937549 19.645812, -155.9937217 19.6458527, -155.9936836 19.6458892, -155.993641 19.6459212, -155.9935947 19.6459481, -155.9935453 19.6459694, -155.9935166 19.6459779, -155.9934934 19.645985, -155.99344 19.6459946, -155.9933857 19.645998, -155.9933313 19.6459952, -155.9932777 19.6459862, -155.9932257 19.6459711, -155.9931445 19.6459801)"
438938601,4,Palani Road,tertiary,True,False,57.865,,25 mph,"LINESTRING (-155.9938349 19.6457257, -155.9936531 19.6460733, -155.9936337 19.646109, -155.9935894 19.6461919)"
45719442,,Likana Lane,unclassified,True,False,39.194,,,"LINESTRING (-155.9945831 19.6398131, -155.994567 19.6399632, -155.9945784 19.6400075, -155.9946848 19.6401271)"
198492807,2,Aliʻi Drive,tertiary,False,False,336.208,,15 mph,"LINESTRING (-155.9945831 19.6398131, -155.9945354 19.6397946, -155.9944185 19.6397461, -155.9943137 19.6396772, -155.9942252 19.6395903, -155.9938424 19.6391008, -155.9937586 19.6389866, -155.9936347 19.6388094, -155.9935532 19.6386711, -155.9934566 19.6384716, -155.9934137 19.6384059, -155.9933647 19.6383245, -155.9932581 19.6381558, -155.9931512 19.6380065, -155.993123 19.637967, -155.992857 19.6376913, -155.9926358 19.6374613)"
