osmid,highway,oneway,reversed,length,geometry,name,lanes,maxspeed,ref
16563297,secondary,False,True,78.703,"LINESTRING (-80.072938 36.122256, -80.0732121 36.1219531, -80.0732322 36.1219309, -80.0734551 36.1216846)",North Cherry Street,,35 mph,
16550267,residential,False,True,114.83200000000001,"LINESTRING (-80.07184 36.121727, -80.0726549 36.1221196, -80.072938 36.122256)",Armfield Street,,,
"[16551994, 1069526732]",primary,False,False,87.59,"LINESTRING (-80.07184 36.121727, -80.0717473 36.1218573, -80.0715893 36.1220796, -80.071548 36.1221377, -80.0713544 36.1224101)",North Main Street,2,,
16551994,primary,False,True,72.76599999999999,"LINESTRING (-80.07184 36.121727, -80.0718539 36.1217086, -80.0721284 36.1213457, -80.0722624 36.1211686)",North Main Street,2,,
159831375,secondary,False,False,27.586,"LINESTRING (-80.077259 36.115407, -80.0772212 36.1156532)",Salisbury Street,,,
16563642,residential,False,False,101.763,"LINESTRING (-80.078688 36.121254, -80.078318 36.122119)",Kerner Street,,,
16550333,residential,False,False,59.971000000000004,"LINESTRING (-80.078688 36.121254, -80.078281 36.121135, -80.078083 36.121033)",Hastings Drive,,,
"[16550394, 488529980]",residential,False,False,403.467,"LINESTRING (-80.075478 36.123749, -80.0737527 36.1251472, -80.073516 36.125339, -80.072636 36.124152)","['Railroad Street', 'Church Street']",,,
16557933,residential,False,True,154.478,"LINESTRING (-80.075478 36.123749, -80.075519 36.123219, -80.075636 36.122366)",Dobson Street,,,
16551317,residential,False,True,273.281,"LINESTRING (-80.0693838 36.1183809, -80.0696627 36.1180601, -80.070037 36.1176297, -80.0704179 36.1171914, -80.070613 36.116967, -80.071179 36.116398)",Broad Street,,,
16552369,primary,False,False,125.729,"LINESTRING (-80.0693838 36.1183809, -80.0692684 36.1183245, -80.0689724 36.118183, -80.0689155 36.1181522, -80.0687258 36.1180596, -80.068186 36.117796)",East Mountain Street,,,
16552369,primary,False,True,41.54,"LINESTRING (-80.0693838 36.1183809, -80.0695851 36.1184685, -80.069791 36.118558)",East Mountain Street,,,
16551994,primary,False,False,109.848,"LINESTRING (-80.0728939 36.1203226, -80.0727548 36.120509, -80.0724127 36.1209673, -80.0723001 36.1211181, -80.0722624 36.1211686)",North Main Street,2,,
16551994,primary,False,True,68.158,"LINESTRING (-80.0728939 36.1203226, -80.0730421 36.1201185, -80.0731431 36.1199379, -80.0732313 36.1197746)",North Main Street,2,,
16557642,residential,False,False,137.425,"LINESTRING (-80.0728939 36.1203226, -80.0722329 36.1199976, -80.0721517 36.1199577, -80.0718723 36.1198203, -80.071587 36.11968)",Church Lane,,,
16551994,primary,False,False,72.766,"LINESTRING (-80.0722624 36.1211686, -80.0721284 36.1213457, -80.0718539 36.1217086, -80.07184 36.121727)",North Main Street,2,,
16551994,primary,False,True,109.84800000000001,"LINESTRING (-80.0722624 36.1211686, -80.0723001 36.1211181, -80.0724127 36.1209673, -80.0727548 36.120509, -80.0728939 36.1203226)",North Main Street,2,,
16564995,residential,False,True,121.526,"LINESTRING (-80.0722624 36.1211686, -80.0723948 36.1212259, -80.0726856 36.1213517, -80.0727481 36.1213787, -80.0733757 36.1216502, -80.0734551 36.1216846)",Hugh Street,,,
16558289,residential,False,True,118.965,"LINESTRING (-80.0713544 36.1224101, -80.072041 36.123325)",Railroad Street,,,
"[16558289, 16553359]",residential,False,"[False, True]",303.52,"LINESTRING (-80.0713544 36.1224101, -80.0713165 36.1223028, -80.0710698 36.1219951, -80.0710063 36.1218493, -80.0709557 36.121733, -80.0707975 36.1215488, -80.0706483 36.1213952, -80.070604 36.1213129, -80.0705853 36.1212433, -80.0708229 36.1208682, -80.071263 36.1201735, -80.071371 36.120003)","['Railroad Street', 'Beard Street']",,,
"[16552000, 1069526732]","['secondary', 'primary']",False,False,53.744,"LINESTRING (-80.0713544 36.1224101, -80.0712926 36.1224949, -80.0712788 36.122507, -80.0710475 36.1228246)",North Main Street,2,,
"[16551994, 1069526732]",primary,False,True,87.59,"LINESTRING (-80.0713544 36.1224101, -80.071548 36.1221377, -80.0715893 36.1220796, -80.0717473 36.1218573, -80.07184 36.121727)",North Main Street,2,,
"[16552000, 1069526732]","['secondary', 'primary']",False,True,53.744,"LINESTRING (-80.0710475 36.1228246, -80.0712788 36.122507, -80.0712926 36.1224949, -80.0713544 36.1224101)",North Main Street,2,,
111972111,primary,False,False,55.001,"LINESTRING (-80.0710475 36.1228246, -80.0709344 36.1230178, -80.070851 36.12316, -80.07082 36.123281)",North Main Street,3,35 mph,
280666798,secondary,False,False,110.474,"LINESTRING (-80.0710475 36.1228246, -80.071371 36.122969, -80.071507 36.123052, -80.071625 36.123166, -80.0718739 36.1235218)",West Bodenhamer Street,,35 mph,NC 66
926528781,primary,True,False,116.342,"LINESTRING (-80.0710475 36.1228246, -80.0709865 36.1227154, -80.0707019 36.1224061, -80.0704122 36.1220629, -80.0703882 36.1220345, -80.0702944 36.1219835)",East Bodenhamer Street,,,NC 66
111972111,primary,False,False,64.863,"LINESTRING (-80.07082 36.123281, -80.0707629 36.1238625)",North Main Street,3,35 mph,
16564236,residential,False,False,278.902,"LINESTRING (-80.07082 36.123281, -80.070548 36.123351, -80.070493 36.123357, -80.070438 36.123338, -80.070343 36.123237, -80.069969 36.1227089, -80.0691925 36.1216127, -80.069078 36.121451)",King Street,,,
111972111,primary,False,True,55.001000000000005,"LINESTRING (-80.07082 36.123281, -80.070851 36.12316, -80.0709344 36.1230178, -80.0710475 36.1228246)",North Main Street,3,35 mph,
16552098,residential,False,False,334.731,"LINESTRING (-80.072636 36.124152, -80.075636 36.122366)",Oakland Avenue,,,
488529980,residential,False,False,80.915,"LINESTRING (-80.072636 36.124152, -80.0721748 36.1235269)",Railroad Street,,,
"[16550394, 488529980]",residential,False,True,403.467,"LINESTRING (-80.072636 36.124152, -80.073516 36.125339, -80.0737527 36.1251472, -80.075478 36.123749)","['Railroad Street', 'Church Street']",,,
16552098,residential,False,True,334.731,"LINESTRING (-80.075636 36.122366, -80.072636 36.124152)",Oakland Avenue,,,
16557933,residential,False,True,15.229,"LINESTRING (-80.075636 36.122366, -80.075656 36.12223)",Dobson Street,,,
16557933,residential,False,False,154.478,"LINESTRING (-80.075636 36.122366, -80.075519 36.123219, -80.075478 36.123749)",Dobson Street,,,
16557805,residential,False,False,115.484,"LINESTRING (-80.078926 36.12329, -80.078034 36.124038)",Clifton Street,,,
16553359,residential,False,False,48.681000000000004,"LINESTRING (-80.0718585 36.1193011, -80.0717439 36.119461, -80.071699 36.1195236, -80.071587 36.11968)",Beard Street,,,
"[1069526729, 16552369]",primary,False,False,99.11,"LINESTRING (-80.0718585 36.1193011, -80.0718073 36.1192843, -80.0715671 36.1192057, -80.071382 36.1191452, -80.0712946 36.1191166, -80.0711271 36.1190618, -80.0708358 36.1189665)",East Mountain Street,,,
1069526729,primary,False,True,134.078,"LINESTRING (-80.0718585 36.1193011, -80.0719664 36.1193383, -80.0722691 36.1194427, -80.0724662 36.1195107, -80.0727771 36.1196179, -80.0732313 36.1197746)",East Mountain Street,,,
16552369,primary,False,False,104.26199999999999,"LINESTRING (-80.0708358 36.1189665, -80.0706776 36.1189047, -80.0705738 36.1188641, -80.0704746 36.1188253, -80.0701295 36.1186904, -80.0700999 36.1186788, -80.0698907 36.118597, -80.069791 36.118558)",East Mountain Street,,,
"[16552369, 1069526729]",primary,False,True,99.10999999999999,"LINESTRING (-80.0708358 36.1189665, -80.0711271 36.1190618, -80.0712946 36.1191166, -80.071382 36.1191452, -80.0715671 36.1192057, -80.0718073 36.1192843, -80.0718585 36.1193011)",East Mountain Street,,,
16557980,unclassified,False,True,115.159,"LINESTRING (-80.0708358 36.1189665, -80.0709421 36.1188269, -80.0711779 36.1185174, -80.0712613 36.118408, -80.0713046 36.1183512, -80.0715078 36.1180845)",Allen Street,,,
16553412,residential,False,False,176.692,"LINESTRING (-80.068186 36.117796, -80.0693666 36.116525)",Corum Street,,,
16552369,primary,False,True,125.729,"LINESTRING (-80.068186 36.117796, -80.0687258 36.1180596, -80.0689155 36.1181522, -80.0689724 36.118183, -80.0692684 36.1183245, -80.0693838 36.1183809)",East Mountain Street,,,
16553359,residential,False,False,40.830999999999996,"LINESTRING (-80.071587 36.11968, -80.0715541 36.1197355, -80.071371 36.120003)",Beard Street,,,
16553359,residential,False,True,48.681000000000004,"LINESTRING (-80.071587 36.11968, -80.071699 36.1195236, -80.0717439 36.119461, -80.0718585 36.1193011)",Beard Street,,,
16557642,residential,False,True,137.425,"LINESTRING (-80.071587 36.11968, -80.0718723 36.1198203, -80.0721517 36.1199577, -80.0722329 36.1199976, -80.0728939 36.1203226)",Church Lane,,,
16555119,residential,False,False,64.653,"LINESTRING (-80.069704 36.121164, -80.069078 36.121451)",Winfree Street,,,
16566389,primary,False,True,90.422,"LINESTRING (-80.069704 36.121164, -80.069198 36.120461)",East Bodenhamer Street,,,NC 66
16566389,primary,False,False,105.436,"LINESTRING (-80.069704 36.121164, -80.0698843 36.1214058, -80.0700153 36.1215903, -80.0702944 36.1219835)",East Bodenhamer Street,,,NC 66
16555119,residential,False,True,64.653,"LINESTRING (-80.069078 36.121451, -80.069704 36.121164)",Winfree Street,,,
16564236,residential,False,False,92.797,"LINESTRING (-80.069078 36.121451, -80.0688612 36.1211472, -80.068562 36.120728)",King Street,,,
16564236,residential,False,True,278.902,"LINESTRING (-80.069078 36.121451, -80.0691925 36.1216127, -80.069969 36.1227089, -80.070343 36.123237, -80.070438 36.123338, -80.070493 36.123357, -80.070548 36.123351, -80.07082 36.123281)",King Street,,,
16555339,residential,False,False,64.38,"LINESTRING (-80.069198 36.120461, -80.068562 36.120728)",Burke Street,,,
16566389,primary,False,False,90.422,"LINESTRING (-80.069198 36.120461, -80.069704 36.121164)",East Bodenhamer Street,,,NC 66
16555339,residential,False,True,64.38,"LINESTRING (-80.068562 36.120728, -80.069198 36.120461)",Burke Street,,,
16564236,residential,False,True,92.797,"LINESTRING (-80.068562 36.120728, -80.0688612 36.1211472, -80.069078 36.121451)",King Street,,,
16557805,residential,False,True,115.484,"LINESTRING (-80.078034 36.124038, -80.078926 36.12329)",Clifton Street,,,
111791590,primary,False,False,48.905,"LINESTRING (-80.078034 36.124038, -80.077637 36.123737)",West Mountain Street,,,
16557933,residential,False,False,15.229,"LINESTRING (-80.075656 36.12223, -80.075636 36.122366)",Dobson Street,,,
111791590,primary,False,False,245.015,"LINESTRING (-80.075656 36.12223, -80.075383 36.122014, -80.075347 36.121978, -80.075276 36.121907, -80.075182 36.121788, -80.075108 36.12166, -80.075053 36.1215206, -80.075046 36.121503, -80.0750138 36.121233, -80.0749846 36.1209876, -80.0749793 36.1209429, -80.0749386 36.1206008, -80.0749351 36.1205713, -80.074914 36.1205023, -80.0748786 36.1204435, -80.0747799 36.1203518, -80.0746769 36.1202709)",West Mountain Street,,,
111791590,primary,False,True,48.734,"LINESTRING (-80.075656 36.12223, -80.0757878 36.1223281, -80.076055 36.122527)",West Mountain Street,,,
16557980,unclassified,False,False,115.159,"LINESTRING (-80.0715078 36.1180845, -80.0713046 36.1183512, -80.0712613 36.118408, -80.0711779 36.1185174, -80.0709421 36.1188269, -80.0708358 36.1189665)",Allen Street,,,
16558289,residential,False,False,118.965,"LINESTRING (-80.072041 36.123325, -80.0713544 36.1224101)",Railroad Street,,,
16563297,secondary,False,False,26.544,"LINESTRING (-80.072041 36.123325, -80.0720113 36.1233603, -80.0719665 36.1234171, -80.0719525 36.1234317, -80.0718739 36.1235218)",North Cherry Street,,35 mph,
16563297,secondary,False,True,143.598,"LINESTRING (-80.072041 36.123325, -80.0727291 36.122505, -80.072938 36.122256)",North Cherry Street,,35 mph,
16563297,secondary,False,True,69.014,"LINESTRING (-80.071451 36.12404, -80.0718739 36.1235218)",North Cherry Street,,35 mph,
111791590,primary,False,True,48.905,"LINESTRING (-80.077637 36.123737, -80.078034 36.124038)",West Mountain Street,,,
111791590,primary,False,False,195.68599999999998,"LINESTRING (-80.077637 36.123737, -80.0774399 36.1235862, -80.0770522 36.1232897, -80.0767643 36.1230695, -80.0765504 36.1229059, -80.0763388 36.122744, -80.076055 36.122527)",West Mountain Street,,,
16566309,residential,False,True,180.307,"LINESTRING (-80.076055 36.122527, -80.0762934 36.122029, -80.0763464 36.1219188, -80.0764478 36.1217082, -80.0766037 36.1213843, -80.0768834 36.1210592)",Hepler Street,,,
111791590,primary,False,False,48.734,"LINESTRING (-80.076055 36.122527, -80.0757878 36.1223281, -80.075656 36.12223)",West Mountain Street,,,
111791590,primary,False,True,195.68600000000004,"LINESTRING (-80.076055 36.122527, -80.0763388 36.122744, -80.0765504 36.1229059, -80.0767643 36.1230695, -80.0770522 36.1232897, -80.0774399 36.1235862, -80.077637 36.123737)",West Mountain Street,,,
16563297,secondary,False,False,78.703,"LINESTRING (-80.0734551 36.1216846, -80.0732322 36.1219309, -80.0732121 36.1219531, -80.072938 36.122256)",North Cherry Street,,35 mph,
16563297,secondary,False,True,191.713,"LINESTRING (-80.0734551 36.1216846, -80.0736329 36.1214789, -80.0740064 36.1210468, -80.0743021 36.1207046, -80.0744449 36.1205394, -80.0746769 36.1202709)",North Cherry Street,,35 mph,
16564995,residential,False,False,121.526,"LINESTRING (-80.0734551 36.1216846, -80.0733757 36.1216502, -80.0727481 36.1213787, -80.0726856 36.1213517, -80.0723948 36.1212259, -80.0722624 36.1211686)",Hugh Street,,,
16563297,secondary,False,False,69.014,"LINESTRING (-80.0718739 36.1235218, -80.071451 36.12404)",North Cherry Street,,35 mph,
16563297,secondary,False,True,26.544000000000004,"LINESTRING (-80.0718739 36.1235218, -80.0719525 36.1234317, -80.0719665 36.1234171, -80.0720113 36.1233603, -80.072041 36.123325)",North Cherry Street,,35 mph,
280666798,secondary,False,True,110.47399999999999,"LINESTRING (-80.0718739 36.1235218, -80.071625 36.123166, -80.071507 36.123052, -80.071371 36.122969, -80.0710475 36.1228246)",West Bodenhamer Street,,35 mph,NC 66
16563642,residential,False,True,47.07,"LINESTRING (-80.0781196 36.1225108, -80.078318 36.122119)",Kerner Street,,,
921587073,residential,False,True,51.724,"LINESTRING (-80.0783667 36.1181332, -80.0778888 36.1178737)",Tanyard Lane,,,
16543483,residential,False,False,146.655,"LINESTRING (-80.0759544 36.1175637, -80.0761916 36.1177535, -80.0763082 36.1178173, -80.0763792 36.1178402, -80.0764867 36.1178826, -80.0765839 36.1179182, -80.0767753 36.1179926, -80.0768959 36.1180395, -80.0772882 36.1183014)",Oakhurst Street,,,
663009321,primary,False,False,124.275,"LINESTRING (-80.0759544 36.1175637, -80.0755534 36.1178855, -80.075323 36.1180768, -80.0749729 36.1183513)",South Main Street,2,35 mph,
663009321,primary,False,True,141.62,"LINESTRING (-80.0759544 36.1175637, -80.0764044 36.1172538, -80.0765189 36.1171551, -80.0766705 36.1170227, -80.0770916 36.1166836)",South Main Street,2,35 mph,
16540109,residential,False,False,67.537,"LINESTRING (-80.0755471 36.1156094, -80.0761286 36.1158167, -80.0762407 36.1158416)",,,,
159831375,secondary,False,False,48.237,"LINESTRING (-80.0772212 36.1156532, -80.0771571 36.1160839)",Salisbury Street,,,
159831375,secondary,False,True,27.586,"LINESTRING (-80.0772212 36.1156532, -80.077259 36.115407)",Salisbury Street,,,
350687575,residential,False,False,86.021,"LINESTRING (-80.0772212 36.1156532, -80.077663 36.1157346, -80.0777466 36.1157523, -80.0777689 36.115763, -80.0777926 36.115779, -80.0780204 36.1160055)",Kenners Row Drive,,,
16539561,residential,False,False,81.453,"LINESTRING (-80.0762407 36.1158416, -80.0760136 36.116233, -80.0759107 36.1162779, -80.0757918 36.1164599)",,,,
16540109,residential,False,False,86.815,"LINESTRING (-80.0762407 36.1158416, -80.0765455 36.1158978, -80.0767323 36.115947, -80.0771571 36.1160839)",,,,
16540109,residential,False,True,67.537,"LINESTRING (-80.0762407 36.1158416, -80.0761286 36.1158167, -80.0755471 36.1156094)",,,,
350687575,residential,False,True,86.021,"LINESTRING (-80.0780204 36.1160055, -80.0777926 36.115779, -80.0777689 36.115763, -80.0777466 36.1157523, -80.077663 36.1157346, -80.0772212 36.1156532)",Kenners Row Drive,,,
663009321,primary,False,False,112.456,"LINESTRING (-80.0780204 36.1160055, -80.0779766 36.1160356, -80.0776507 36.1162742, -80.0775485 36.1163489, -80.0772572 36.1165621, -80.0770916 36.1166836)",South Main Street,2,35 mph,
159831375,secondary,False,True,48.237,"LINESTRING (-80.0771571 36.1160839, -80.0772212 36.1156532)",Salisbury Street,,,
