osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,bridge,geometry
347004783,True,1,,,primary_link,,False,183.928,,"LINESTRING (-77.129946 38.849734, -77.129888 38.849662, -77.129818 38.849603, -77.129764 38.849569, -77.129673 38.84953, -77.129555 38.849499, -77.129447 38.849489, -77.129339 38.849494, -77.12923 38.849516, -77.12913 38.849553, -77.129039 38.849603, -77.128926 38.849684, -77.128837 38.84973, -77.128774 38.849754, -77.128693 38.849778, -77.128584 38.849792, -77.128484 38.849792, -77.128357 38.849782, -77.1280553 38.8497383)"
"[468499708, 468499709]",True,"['4', '3']",VA 7,Leesburg Pike,primary,40 mph,False,250.241,,"LINESTRING (-77.1280553 38.8497383, -77.1273707 38.8493975, -77.1272127 38.8493135, -77.1269807 38.8491975, -77.1265547 38.8490005, -77.1261887 38.8488615, -77.1259811 38.8487848, -77.1255495 38.8486253)"
468499730,True,2,VA 244,Columbia Pike,primary,35 mph,False,45.789,,"LINESTRING (-77.1285206 38.8508474, -77.1290055 38.8506832)"
8799804,True,1,,,primary_link,,False,255.869,,"LINESTRING (-77.1285206 38.8508474, -77.1285651 38.8509532, -77.128757 38.851255, -77.128817 38.851321, -77.12889 38.851377, -77.128974 38.851423, -77.129049 38.85145, -77.129146 38.85147, -77.129246 38.851476, -77.129345 38.851469, -77.129442 38.851447, -77.129528 38.851415, -77.12961 38.851369, -77.12968 38.851313, -77.129748 38.851241, -77.129821 38.851187, -77.129907 38.851146, -77.130001 38.851119, -77.13006 38.851111, -77.130159 38.851111, -77.130235 38.8511278, -77.130332 38.8511643, -77.1308022 38.8513511)"
"[468499736, 590842389]",True,"['4', '2']",VA 244,Columbia Pike,primary,35 mph,False,121.78,,"LINESTRING (-77.1290055 38.8506832, -77.1297201 38.8504078, -77.1297856 38.8503826, -77.1302532 38.8501787)"
"[589533561, 468499733]",True,"['4', '2']",VA 244,Columbia Pike,primary,35 mph,False,113.779,,"LINESTRING (-77.1297528 38.8502458, -77.1290026 38.8505249, -77.1285672 38.8506868)"
590842390,True,3,VA 7,Leesburg Pike,primary,40 mph,False,120.88,,"LINESTRING (-77.129214 38.8503445, -77.1280553 38.8497383)"
8803351,True,1,,,primary_link,,False,221.51199999999994,,"LINESTRING (-77.129214 38.8503445, -77.1290503 38.8501867, -77.128969 38.850063, -77.128947 38.849986, -77.128945 38.849912, -77.12896 38.849839, -77.128987 38.849779, -77.129031 38.849718, -77.129089 38.849665, -77.129159 38.849624, -77.129244 38.84959, -77.129334 38.84957, -77.129428 38.849562, -77.129491 38.849565, -77.129562 38.849576, -77.129648 38.849602, -77.129726 38.849641, -77.129794 38.84969, -77.129846 38.849744, -77.129896 38.849819, -77.129915 38.849877, -77.129916 38.849955, -77.129899 38.850018, -77.129848 38.850114, -77.129825 38.850148, -77.1297528 38.8502458)"
8840990,False,,,Church Street,residential,,True,165.711,,"LINESTRING (-77.134947 38.8493347, -77.13458 38.849505, -77.133463 38.850003, -77.1332894 38.8500792)"
8844284,False,2,,Payne Street,residential,,True,383.3140000000001,,"LINESTRING (-77.134947 38.8493347, -77.135006 38.8494517, -77.135021 38.8495597, -77.135013 38.8496387, -77.135001 38.8496742, -77.134988 38.8497127, -77.134946 38.8497837, -77.1343355 38.8505716, -77.133835 38.8512177, -77.133392 38.8517977, -77.1333626 38.8518251, -77.133318 38.8518627, -77.1332963 38.8518917, -77.133252 38.8519507, -77.1331776 38.8520465, -77.1329702 38.8523326)"
468499731,True,4,VA 244,Columbia Pike,primary,35 mph,False,56.133,,"LINESTRING (-77.1281152 38.8508535, -77.1275336 38.8510764)"
1068843444,True,,SR 716,Seminary Road,tertiary,,False,21.864,,"LINESTRING (-77.1287902 38.8493899, -77.1287929 38.8493725, -77.128795 38.8493527, -77.1287961 38.8493328, -77.1287945 38.8493118, -77.1287887 38.8492894, -77.1287717 38.849258, -77.1287336 38.8492043)"
"[468499715, 469159102]",False,5,VA 7,Leesburg Pike,primary,40 mph,True,26.304000000000002,,"LINESTRING (-77.1354594 38.8537182, -77.1354212 38.8536959, -77.1352127 38.8535802)"
8839811,False,2,,Glen Forest Drive,residential,,True,130.044,,"LINESTRING (-77.1352127 38.8535802, -77.1349979 38.8537635, -77.1348597 38.8538802, -77.134621 38.854073, -77.1344938 38.8541824, -77.1341977 38.854442)"
"[468499715, 469159102]",False,5,VA 7,Leesburg Pike,primary,40 mph,False,26.304000000000002,,"LINESTRING (-77.1352127 38.8535802, -77.1354212 38.8536959, -77.1354594 38.8537182)"
"[577368755, 928200084]",False,"['5', '6']",VA 7,Leesburg Pike,primary,40 mph,True,100.12100000000001,,"LINESTRING (-77.1352127 38.8535802, -77.1350137 38.8534653, -77.134829 38.8533644, -77.1344907 38.8531797, -77.1342651 38.8530646)"
"[577368755, 928200084]",False,"['5', '6']",VA 7,Leesburg Pike,primary,40 mph,False,100.12100000000001,,"LINESTRING (-77.1342651 38.8530646, -77.1344907 38.8531797, -77.134829 38.8533644, -77.1350137 38.8534653, -77.1352127 38.8535802)"
928200084,False,6,VA 7,Leesburg Pike,primary,40 mph,True,120.608,,"LINESTRING (-77.1342651 38.8530646, -77.1339451 38.8528889, -77.1336742 38.8527407, -77.1331276 38.8524387)"
46503262,False,6,VA 7,Leesburg Pike,primary,40 mph,True,18.027,,"LINESTRING (-77.1331276 38.8524387, -77.1329702 38.8523326)"
928200084,False,6,VA 7,Leesburg Pike,primary,40 mph,False,120.608,,"LINESTRING (-77.1331276 38.8524387, -77.1336742 38.8527407, -77.1339451 38.8528889, -77.1342651 38.8530646)"
"[8844282, 928200085]",False,2,,Payne Street,residential,,True,137.09300000000002,,"LINESTRING (-77.1331276 38.8524387, -77.1329557 38.8525856, -77.1326649 38.8528366, -77.1323983 38.8530667, -77.1322095 38.8532297, -77.1320661 38.8533534)"
46503262,False,6,VA 7,Leesburg Pike,primary,40 mph,False,18.027,,"LINESTRING (-77.1329702 38.8523326, -77.1331276 38.8524387)"
8844284,False,2,,Payne Street,residential,,False,383.314,,"LINESTRING (-77.1329702 38.8523326, -77.1331776 38.8520465, -77.133252 38.8519507, -77.1332963 38.8518917, -77.133318 38.8518627, -77.1333626 38.8518251, -77.133392 38.8517977, -77.133835 38.8512177, -77.1343355 38.8505716, -77.134946 38.8497837, -77.134988 38.8497127, -77.135001 38.8496742, -77.135013 38.8496387, -77.135021 38.8495597, -77.135006 38.8494517, -77.134947 38.8493347)"
"[468499712, 468499713, 468499714, 928200083]",True,"['3', '6', '5']",VA 7,Leesburg Pike,primary,40 mph,False,129.546,,"LINESTRING (-77.1329702 38.8523326, -77.1329017 38.8522519, -77.1328607 38.8522124, -77.1327617 38.8521549, -77.1324889 38.8520055, -77.1323692 38.85194, -77.1322876 38.851898, -77.1321185 38.8518109, -77.1318846 38.8516896, -77.1317833 38.8516371)"
590842394,False,2,SR 716,Rock Spring Avenue,tertiary,,True,14.71,,"LINESTRING (-77.1255495 38.8486253, -77.1255015 38.8487522)"
8845789,False,,SR 716,Seminary Road,tertiary,,True,315.877,,"LINESTRING (-77.1255495 38.8486253, -77.1256002 38.8485441, -77.125627 38.8485239, -77.125664 38.848516, -77.125694 38.848517, -77.1259065 38.8485882, -77.126026 38.848628, -77.126229 38.8487002, -77.126597 38.848842, -77.1271207 38.8490808, -77.127346 38.849187, -77.1274739 38.8492489, -77.127758 38.849383, -77.1279563 38.849466, -77.128095 38.849524, -77.128349 38.84961, -77.128467 38.849637, -77.128493 38.84964, -77.128541 38.849639, -77.128588 38.849628, -77.128628 38.849608, -77.128677 38.849568, -77.128704 38.849532)"
"[468499704, 468499705]",True,"['4', '3']",VA 7,Leesburg Pike,primary,40 mph,False,108.839,,"LINESTRING (-77.1255495 38.8486253, -77.1252755 38.8485334, -77.1249656 38.8484295, -77.1249454 38.8484227, -77.1248107 38.8483775, -77.124405 38.8482216)"
590842395,False,5,,Carlin Springs Road,tertiary,,True,13.564,,"LINESTRING (-77.124405 38.8482216, -77.1243373 38.8483316)"
"[572510392, 572510394, 577376215]",False,"['4', '5']",,Carlin Springs Road,tertiary,,False,163.943,,"LINESTRING (-77.124405 38.8482216, -77.1245398 38.8480094, -77.1246384 38.8478616, -77.1247302 38.8477436, -77.1248423 38.8476222, -77.1250696 38.8474022, -77.1251104 38.8473627, -77.1252459 38.8472303, -77.1253924 38.8470873, -77.1254602 38.8470233, -77.125472 38.8470111)"
"[577368754, 468499700]",False,5,SR 716,Seminary Road,tertiary,35 mph,"[False, True]",95.429,,"LINESTRING (-77.124518 38.846019, -77.124698 38.846126, -77.1247591 38.8461639, -77.1249809 38.8463017, -77.1250637 38.8463532, -77.1251975 38.8464363, -77.1253824 38.8465512)"
344132626,False,,,Moray Lane,residential,,False,13.59,,"LINESTRING (-77.1276085 38.8511838, -77.1275336 38.8510764)"
"[746390505, 563036654, 4681074, 344132626, 72646749]",False,2,,Moray Lane,residential,,"[False, True]",510.077,,"LINESTRING (-77.1276085 38.8511838, -77.1276323 38.8512181, -77.1276766 38.8512713, -77.12771 38.8512756, -77.1277517 38.8512766, -77.1277908 38.8512681, -77.1282411 38.8511068, -77.1283492 38.8510917, -77.1284208 38.8511136, -77.1284858 38.8511839, -77.128504 38.8512275, -77.1287361 38.851711, -77.1288283 38.8519375, -77.1290729 38.8525069, -77.1291675 38.8527042, -77.129375 38.8528554, -77.1295305 38.8529641, -77.1296818 38.8530663, -77.1298256 38.8529233, -77.1299693 38.8527903, -77.1301089 38.852667, -77.130234 38.8525565, -77.1303759 38.8524312, -77.1305501 38.8522773, -77.1310233 38.8521136, -77.1312381 38.8520393)"
"[468499728, 468499729]",True,"['3', '2']",VA 244,Columbia Pike,primary,35 mph,False,87.41,,"LINESTRING (-77.1276085 38.8511838, -77.1278398 38.8511056, -77.1285206 38.8508474)"
"[468499699, 590842396]",False,"['4', '5']",SR 716,Seminary Road,tertiary,,False,38.292,,"LINESTRING (-77.125728 38.846766, -77.1254979 38.846623, -77.1253824 38.8465512)"
590842397,False,4,,Carlin Springs Road,tertiary,,True,35.134,,"LINESTRING (-77.125728 38.846766, -77.1255887 38.8469018, -77.125472 38.8470111)"
620575776,False,,SR 716,Seminary Road,tertiary,,False,270.274,,"LINESTRING (-77.125728 38.846766, -77.1260448 38.8469646, -77.1262279 38.8470802, -77.126455 38.8472236, -77.1268237 38.8474533, -77.1269514 38.8475353, -77.1270271 38.8475873, -77.1274039 38.8478451, -77.1275159 38.8479417, -77.1275865 38.8480065, -77.127838 38.8482452, -77.127933 38.848337, -77.128011 38.84841)"
8814204,False,,,Carlyn Hill Drive,residential,,True,16.323,,"LINESTRING (-77.1240199 38.8529235, -77.123956 38.8527854)"
8814204,False,,,Carlyn Hill Drive,residential,,False,149.323,,"LINESTRING (-77.1240199 38.8529235, -77.1241791 38.8531031, -77.1244043 38.8533572, -77.1245219 38.8534899, -77.124768 38.8537662, -77.1248175 38.853822, -77.1249983 38.8540293)"
"[468499720, 468499723, 149948430, 468499719]",True,"['4', '2']",VA 244,Columbia Pike,primary,35 mph,False,195.73099999999997,,"LINESTRING (-77.1240199 38.8529235, -77.1243261 38.8527881, -77.1243704 38.8527629, -77.1244329 38.8527273, -77.1245733 38.8526474, -77.1248143 38.8525103, -77.1250925 38.8523532, -77.1251739 38.8523072, -77.1254624 38.852122, -77.1255088 38.8520942, -77.1256317 38.8520205, -77.1258471 38.8518914)"
8814204,False,,,Carlyn Hill Drive,residential,,True,149.323,,"LINESTRING (-77.1249983 38.8540293, -77.1248175 38.853822, -77.124768 38.8537662, -77.1245219 38.8534899, -77.1244043 38.8533572, -77.1241791 38.8531031, -77.1240199 38.8529235)"
"[8817827, 622163327]",False,,,Spring Lane,residential,,False,309.64900000000006,,"LINESTRING (-77.127035 38.854647, -77.1270024 38.8545436, -77.1268884 38.8541827, -77.126884 38.8541658, -77.1268681 38.8541057, -77.1267383 38.8536619, -77.1266913 38.8535013, -77.1265359 38.8529649, -77.1265041 38.8528546, -77.1264564 38.8526956, -77.1264165 38.852564, -77.1262723 38.8520879, -77.1262438 38.8519939, -77.1262258 38.8519346)"
954982680,False,,,Courtland Drive,residential,,False,11.935,,"LINESTRING (-77.1348409 38.8481063, -77.13476 38.8480194)"
8820368,False,,,Courtland Drive,residential,,False,163.447,,"LINESTRING (-77.134206 38.847105, -77.134119 38.847086, -77.13404 38.847055, -77.133964 38.847007, -77.133422 38.846504, -77.133209 38.846328, -77.132885 38.846077)"
8820368,False,,,Courtland Drive,residential,,True,163.44699999999997,,"LINESTRING (-77.132885 38.846077, -77.133209 38.846328, -77.133422 38.846504, -77.133964 38.847007, -77.13404 38.847055, -77.134119 38.847086, -77.134206 38.847105)"
8836671,False,,,Hoffmans Lane,residential,,True,81.154,,"LINESTRING (-77.132885 38.846077, -77.1325001 38.8463756, -77.132221 38.846592)"
8829233,False,2,,Rock Spring Avenue,residential,,False,197.223,,"LINESTRING (-77.1249163 38.8504655, -77.1253718 38.8491541, -77.1254341 38.8489783, -77.1254719 38.8488892, -77.1255015 38.8487522)"
465253779,False,,,Williams Lane,residential,,False,23.371,,"LINESTRING (-77.130423 38.847448, -77.1304341 38.847238)"
8835578,False,,,Center Lane,residential,,True,237.133,,"LINESTRING (-77.130423 38.847448, -77.1291425 38.8477923, -77.1285207 38.8480983, -77.128011 38.84841)"
465253779,False,,,Williams Lane,residential,,True,136.12599999999998,,"LINESTRING (-77.130423 38.847448, -77.1303818 38.8479858, -77.1303555 38.8480954, -77.1303235 38.8482289, -77.1302745 38.8484329, -77.1302195 38.8486595)"
8830452,False,,,Moncure Avenue,residential,,False,11.933,,"LINESTRING (-77.1340115 38.8484773, -77.1339393 38.8483859)"
"[1093527432, 470690717]",True,2,VA 244,Columbia Pike,primary,35 mph,False,82.832,,"LINESTRING (-77.1340115 38.8484773, -77.1342393 38.8483728, -77.1348409 38.8481063)"
8836671,False,,,Hoffmans Lane,residential,,False,81.154,,"LINESTRING (-77.132221 38.846592, -77.1325001 38.8463756, -77.132885 38.846077)"
"[112502838, 8836671]",False,,,"['Ellery Circle', 'Hoffmans Lane']",residential,,"[False, True]",78.44000000000001,,"LINESTRING (-77.132221 38.846592, -77.1321962 38.8466111, -77.132099 38.846686, -77.1319935 38.8467791, -77.1319362 38.8469302, -77.1319119 38.8470418, -77.1319009 38.8471088, -77.1319097 38.84715, -77.13195 38.8472098)"
1093527433,False,,,Moncure Avenue,residential,,True,238.54099999999997,,"LINESTRING (-77.132221 38.846592, -77.1324948 38.846824, -77.132902 38.847169, -77.132971 38.847232, -77.1330304 38.8472985, -77.133063 38.847335, -77.1331885 38.8474887, -77.1332133 38.8475191, -77.1333338 38.8476668, -77.1336898 38.8480757, -77.1338725 38.8483005)"
8835578,False,,,Center Lane,residential,,False,237.133,,"LINESTRING (-77.128011 38.84841, -77.1285207 38.8480983, -77.1291425 38.8477923, -77.130423 38.847448)"
620575776,False,,SR 716,Seminary Road,tertiary,,False,109.00899999999999,,"LINESTRING (-77.128011 38.84841, -77.1283766 38.8487531, -77.1284312 38.8488043, -77.128513 38.848881, -77.1286573 38.8490526, -77.1287049 38.8491372, -77.1287241 38.8491822, -77.1287336 38.8492043)"
620575776,False,,SR 716,Seminary Road,tertiary,,True,270.274,,"LINESTRING (-77.128011 38.84841, -77.127933 38.848337, -77.127838 38.8482452, -77.1275865 38.8480065, -77.1275159 38.8479417, -77.1274039 38.8478451, -77.1270271 38.8475873, -77.1269514 38.8475353, -77.1268237 38.8474533, -77.126455 38.8472236, -77.1262279 38.8470802, -77.1260448 38.8469646, -77.125728 38.846766)"
468499723,True,4,VA 244,Columbia Pike,primary,35 mph,False,32.881,,"LINESTRING (-77.1258471 38.8518914, -77.1261634 38.8517278)"
420980941,True,,,,primary_link,,False,34.361000000000004,,"LINESTRING (-77.1258471 38.8518914, -77.126036 38.8518733, -77.1261272 38.8518942, -77.1262258 38.8519346)"
8840990,False,,,Church Street,residential,,False,165.711,,"LINESTRING (-77.1332894 38.8500792, -77.133463 38.850003, -77.13458 38.849505, -77.134947 38.8493347)"
"[8844282, 928200085]",False,2,,Payne Street,residential,,False,137.093,,"LINESTRING (-77.1320661 38.8533534, -77.1322095 38.8532297, -77.1323983 38.8530667, -77.1326649 38.8528366, -77.1329557 38.8525856, -77.1331276 38.8524387)"
620575776,False,,SR 716,Seminary Road,tertiary,,True,109.009,,"LINESTRING (-77.1287336 38.8492043, -77.1287241 38.8491822, -77.1287049 38.8491372, -77.1286573 38.8490526, -77.128513 38.848881, -77.1284312 38.8488043, -77.1283766 38.8487531, -77.128011 38.84841)"
1068843443,True,,SR 716,Seminary Road,tertiary,,False,36.598,,"LINESTRING (-77.1287336 38.8492043, -77.128722 38.849266, -77.1287198 38.8493063, -77.1287185 38.8493398, -77.1287161 38.8493697, -77.1287118 38.8494015, -77.1287051 38.8494357, -77.1287027 38.849457, -77.128704 38.849532)"
8845789,False,,SR 716,Seminary Road,tertiary,,False,315.8770000000001,,"LINESTRING (-77.128704 38.849532, -77.128677 38.849568, -77.128628 38.849608, -77.128588 38.849628, -77.128541 38.849639, -77.128493 38.84964, -77.128467 38.849637, -77.128349 38.84961, -77.128095 38.849524, -77.1279563 38.849466, -77.127758 38.849383, -77.1274739 38.8492489, -77.127346 38.849187, -77.1271207 38.8490808, -77.126597 38.848842, -77.126229 38.8487002, -77.126026 38.848628, -77.1259065 38.8485882, -77.125694 38.848517, -77.125664 38.848516, -77.125627 38.8485239, -77.1256002 38.8485441, -77.1255495 38.8486253)"
1068843444,True,,SR 716,Seminary Road,tertiary,,False,18.218,,"LINESTRING (-77.128704 38.849532, -77.1287552 38.849492, -77.1287653 38.8494816, -77.1287717 38.8494725, -77.128777 38.8494577, -77.1287876 38.849406, -77.1287902 38.8493899)"
4681076,True,3,VA 7,Leesburg Pike,primary,40 mph,False,103.927,,"LINESTRING (-77.1255015 38.8487522, -77.1265854 38.8491534)"
590842394,False,2,SR 716,Rock Spring Avenue,tertiary,,False,14.71,,"LINESTRING (-77.1255015 38.8487522, -77.1255495 38.8486253)"
8829233,False,2,,Rock Spring Avenue,residential,,True,197.223,,"LINESTRING (-77.1255015 38.8487522, -77.1254719 38.8488892, -77.1254341 38.8489783, -77.1253718 38.8491541, -77.1249163 38.8504655)"
8150719,False,,,,residential,,False,19.521,,"LINESTRING (-77.1317833 38.8516371, -77.1316583 38.8517832)"
8824889,True,3,VA 7,Leesburg Pike,primary,40 mph,False,42.882000000000005,,"LINESTRING (-77.1317833 38.8516371, -77.1315591 38.8515247, -77.1313689 38.851426)"
149948468,True,3,VA 7,Leesburg Pike,primary,40 mph,False,28.206,,"LINESTRING (-77.1308022 38.8513511, -77.1310755 38.8514891)"
468499710,True,3,VA 7,Leesburg Pike,primary,40 mph,False,19.213,yes,"LINESTRING (-77.1294883 38.8506695, -77.1296769 38.8507605)"
"[149948477, 8803342]",True,1,,,primary_link,,False,218.72599999999997,yes,"LINESTRING (-77.1294883 38.8506695, -77.1296074 38.8507784, -77.1296968 38.8509206, -77.129719 38.851023, -77.129714 38.851085, -77.129693 38.85115, -77.129655 38.851211, -77.129594 38.851275, -77.129529 38.851324, -77.129453 38.851364, -77.129379 38.851386, -77.129286 38.8514, -77.12917 38.851398, -77.12908 38.851377, -77.128994 38.851343, -77.128928 38.851303, -77.128867 38.851248, -77.128809 38.851172, -77.128783 38.851109, -77.128774 38.851033, -77.128785 38.850968, -77.128812 38.850906, -77.12887 38.850826, -77.1289137 38.8507808, -77.1290055 38.8506832)"
112502838,False,,,Ellery Circle,residential,,False,390.63700000000006,,"LINESTRING (-77.13195 38.8472098, -77.1319728 38.8472427, -77.1321744 38.8475333, -77.1321811 38.8475711, -77.1321597 38.8476133, -77.1321168 38.8476379, -77.1317589 38.8477997, -77.1317025 38.8478155, -77.1316325 38.8478243, -77.130656 38.8479008, -77.1305996 38.8478902, -77.1305702 38.8478709, -77.1305567 38.8478401, -77.1305217 38.8475693, -77.1305668 38.84731, -77.1305849 38.8472669, -77.1306322 38.8472507, -77.1306493 38.8472449, -77.1315106 38.8471675, -77.1315873 38.8471878, -77.1316348 38.8472361, -77.1316619 38.8472757, -77.1316968 38.8472906, -77.1317533 38.8472854, -77.1319031 38.8472278, -77.13195 38.8472098)"
112502838,False,,,Ellery Circle,residential,,True,390.637,,"LINESTRING (-77.13195 38.8472098, -77.1319031 38.8472278, -77.1317533 38.8472854, -77.1316968 38.8472906, -77.1316619 38.8472757, -77.1316348 38.8472361, -77.1315873 38.8471878, -77.1315106 38.8471675, -77.1306493 38.8472449, -77.1306322 38.8472507, -77.1305849 38.8472669, -77.1305668 38.84731, -77.1305217 38.8475693, -77.1305567 38.8478401, -77.1305702 38.8478709, -77.1305996 38.8478902, -77.130656 38.8479008, -77.1316325 38.8478243, -77.1317025 38.8478155, -77.1317589 38.8477997, -77.1321168 38.8476379, -77.1321597 38.8476133, -77.1321811 38.8475711, -77.1321744 38.8475333, -77.1319728 38.8472427, -77.13195 38.8472098)"
"[112502838, 8836671]",False,,,"['Ellery Circle', 'Hoffmans Lane']",residential,,"[False, True]",78.44,,"LINESTRING (-77.13195 38.8472098, -77.1319097 38.84715, -77.1319009 38.8471088, -77.1319119 38.8470418, -77.1319362 38.8469302, -77.1319935 38.8467791, -77.132099 38.846686, -77.1321962 38.8466111, -77.132221 38.846592)"
954982678,True,2,VA 244,Columbia Pike,primary,35 mph,False,81.927,,"LINESTRING (-77.13476 38.8480194, -77.1339393 38.8483859)"
954982680,False,,,Courtland Drive,residential,,True,11.935,,"LINESTRING (-77.13476 38.8480194, -77.1348409 38.8481063)"
"[564570800, 1120232730]",False,,,"['Columbia Pike Service Road', 'Courtland Drive']",residential,,False,93.72800000000001,,"LINESTRING (-77.13476 38.8480194, -77.1347227 38.8479757, -77.134689 38.8479288, -77.1345299 38.8479953, -77.1344273 38.8480432, -77.1339904 38.8482438, -77.1338725 38.8483005)"
8830452,False,,,Moncure Avenue,residential,,True,11.933,,"LINESTRING (-77.1339393 38.8483859, -77.1340115 38.8484773)"
1093527433,False,,,Moncure Avenue,residential,,False,11.119,,"LINESTRING (-77.1339393 38.8483859, -77.1339093 38.8483483, -77.1338725 38.8483005)"
"[955238314, 1093527436]",True,2,VA 244,Columbia Pike,primary,35 mph,False,287.544,,"LINESTRING (-77.1339393 38.8483859, -77.1329965 38.8488129, -77.1327516 38.8489235, -77.1323632 38.8490989, -77.1321152 38.8492109, -77.1319614 38.8492803, -77.1315894 38.8494495, -77.1310692 38.8496862)"
347004783,True,1,,,primary_link,,False,44.494,,"LINESTRING (-77.1301894 38.8500864, -77.129946 38.849734)"
590842391,True,2,VA 244,Columbia Pike,primary,35 mph,False,41.757,,"LINESTRING (-77.1301894 38.8500864, -77.1297528 38.8502458)"
468499732,True,2,VA 244,Columbia Pike,primary,35 mph,False,43.309,,"LINESTRING (-77.1285672 38.8506868, -77.1281152 38.8508535)"
589533552,True,1,,,primary_link,,False,18.308,,"LINESTRING (-77.1285672 38.8506868, -77.1285206 38.8508474)"
589533562,True,3,VA 7,Leesburg Pike,primary,40 mph,False,117.51,,"LINESTRING (-77.1296769 38.8507605, -77.1308022 38.8513511)"
149948490,True,1,,,primary_link,,False,210.41600000000003,,"LINESTRING (-77.1296769 38.8507605, -77.1301882 38.8509347, -77.1304866 38.8510636, -77.1315831 38.8516418, -77.1316041 38.8516488, -77.1316365 38.8516557, -77.1316702 38.8516573, -77.1317241 38.8516493, -77.1317833 38.8516371)"
344132626,False,,,Moray Lane,residential,,True,13.59,,"LINESTRING (-77.1275336 38.8510764, -77.1276085 38.8511838)"
"[468499725, 468499726]",True,"['4', '2']",VA 244,Columbia Pike,primary,35 mph,False,140.247,,"LINESTRING (-77.1275336 38.8510764, -77.1265373 38.8514558, -77.1260787 38.8516305)"
622163327,False,,,Spring Lane,residential,,True,13.071,,"LINESTRING (-77.1260787 38.8516305, -77.1261634 38.8517278)"
"[468499721, 468499722, 468774694]",True,"['4', '2']",VA 244,Columbia Pike,primary,35 mph,False,224.248,,"LINESTRING (-77.1260787 38.8516305, -77.1256601 38.8518583, -77.1250745 38.8521769, -77.1249043 38.8522695, -77.1246911 38.8523941, -77.123956 38.8527854)"
8814204,False,,,Carlyn Hill Drive,residential,,False,16.323,,"LINESTRING (-77.123956 38.8527854, -77.1240199 38.8529235)"
8839811,False,2,,Glen Forest Drive,residential,,False,130.044,,"LINESTRING (-77.1341977 38.854442, -77.1344938 38.8541824, -77.134621 38.854073, -77.1348597 38.8538802, -77.1349979 38.8537635, -77.1352127 38.8535802)"
193404220,False,2,,Brill Court,residential,,True,50.04599999999999,,"LINESTRING (-77.1341977 38.854442, -77.1344277 38.854604, -77.1344899 38.8546278, -77.134668 38.8546961)"
193404220,False,2,,Brill Court,residential,,False,50.046,,"LINESTRING (-77.134668 38.8546961, -77.1344899 38.8546278, -77.1344277 38.854604, -77.1341977 38.854442)"
