osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access,tunnel
124661412,False,2,,East 16th Avenue,tertiary,,False,107.751,"LINESTRING (-104.9861093 39.7416811, -104.9859905 39.7416809, -104.985493 39.7416803, -104.9851204 39.7416782, -104.9849943 39.7416775, -104.9848491 39.7416767)",,
"[628398051, 628398052, 944148645]",True,4,,Lincoln Street,primary,30 mph,False,176.779,"LINESTRING (-104.9861093 39.7416811, -104.9861093 39.7417787, -104.9861093 39.7422836, -104.9861093 39.7423419, -104.9861093 39.742791, -104.9861093 39.7429218, -104.9861093 39.7431858, -104.9861095 39.7432709)",,
124661412,False,2,,East 16th Avenue,tertiary,,False,108.27199999999999,"LINESTRING (-104.9848491 39.7416767, -104.9847425 39.7416765, -104.9842323 39.7416758, -104.9839884 39.7416754, -104.9837393 39.741675, -104.9835828 39.7416748)",,
124661412,False,2,,East 16th Avenue,tertiary,,True,107.75099999999999,"LINESTRING (-104.9848491 39.7416767, -104.9849943 39.7416775, -104.9851204 39.7416782, -104.985493 39.7416803, -104.9859905 39.7416809, -104.9861093 39.7416811)",,
628588223,False,2,,Sherman Street,residential,25 mph,False,176.95700000000002,"LINESTRING (-104.9848491 39.7416767, -104.984849 39.7417767, -104.9848479 39.7428418, -104.9848476 39.7431795, -104.9848476 39.7432681)",,
628588223,False,2,,Sherman Street,residential,25 mph,True,179.85199999999998,"LINESTRING (-104.9848491 39.7416767, -104.984849 39.7415899, -104.9848562 39.7408742, -104.9848585 39.7406103, -104.9848622 39.7401901, -104.9848634 39.7400593)",,
124661412,False,2,,East 16th Avenue,tertiary,,False,107.262,"LINESTRING (-104.9835828 39.7416748, -104.9834597 39.7416821, -104.982967 39.7416797, -104.9827877 39.7416803, -104.9824533 39.7416815, -104.9823287 39.7416807)",,
124661412,False,2,,East 16th Avenue,tertiary,,True,108.27199999999999,"LINESTRING (-104.9835828 39.7416748, -104.9837393 39.741675, -104.9839884 39.7416754, -104.9842323 39.7416758, -104.9847425 39.7416765, -104.9848491 39.7416767)",,
"[628634627, 645821550]",True,"['4', '3']",,Grant Street,secondary,30 mph,False,180.405,"LINESTRING (-104.9835828 39.7416748, -104.983583 39.7415868, -104.983586 39.7410527, -104.9835877 39.740734, -104.9835887 39.7405386, -104.9835904 39.7403222, -104.9835916 39.7401612, -104.9835915 39.7400524)",,
124661412,False,2,,East 16th Avenue,tertiary,,False,104.48599999999999,"LINESTRING (-104.9823287 39.7416807, -104.9822376 39.7416818, -104.9817217 39.7416787, -104.981221 39.7416772, -104.9811067 39.7416764)",,
124661412,False,2,,East 16th Avenue,tertiary,,True,107.262,"LINESTRING (-104.9823287 39.7416807, -104.9824533 39.7416815, -104.9827877 39.7416803, -104.982967 39.7416797, -104.9834597 39.7416821, -104.9835828 39.7416748)",,
334259980,True,2,,Logan Street,secondary,,False,175.86800000000002,"LINESTRING (-104.9823287 39.7416807, -104.9823303 39.7417767, -104.9823292 39.7420979, -104.9823301 39.7426785, -104.9823307 39.743024, -104.9823309 39.7431693, -104.9823311 39.7432623)",,
124661412,False,2,,East 16th Avenue,tertiary,,True,104.486,"LINESTRING (-104.9811067 39.7416764, -104.981221 39.7416772, -104.9817217 39.7416787, -104.9822376 39.7416818, -104.9823287 39.7416807)",,
596723424,False,2,,Pennsylvania Street,residential,,True,176.03399999999996,"LINESTRING (-104.9811067 39.7416764, -104.9811057 39.7417669, -104.9811056 39.7417993, -104.9811035 39.7426478, -104.9811034 39.7426855, -104.9811032 39.7427805, -104.9811024 39.7430909, -104.9811023 39.7431373, -104.9811022 39.7431659, -104.981102 39.7432595)",,
"[812978772, 596451653]",False,2,,Pennsylvania Street,residential,,"[False, True]",183.78499999999997,"LINESTRING (-104.9811067 39.7416764, -104.981106 39.7415789, -104.9811063 39.7415465, -104.9811071 39.7412335, -104.9811079 39.7409143, -104.9811082 39.7407681, -104.9811089 39.7404884, -104.9811094 39.7402955, -104.9811098 39.7401278, -104.9811101 39.7400236)",,
812978773,False,2,,East 16th Avenue,tertiary,25 mph,False,102.553,"LINESTRING (-104.9811067 39.7416764, -104.981006 39.7416753, -104.980502 39.7416783, -104.980006 39.7416768, -104.9799073 39.7416767)",,
798188480,False,2,,Pearl Street,residential,,False,175.71499999999997,"LINESTRING (-104.9799073 39.7416767, -104.979908 39.7417692, -104.9799096 39.7417747, -104.9799081 39.742131, -104.979907 39.7422566, -104.979907 39.7423933, -104.9799064 39.7425326, -104.9799054 39.7427856, -104.9799046 39.7429707, -104.9799039 39.7431324, -104.9799038 39.7431621, -104.9799034 39.7432568)",,
798188480,False,2,,Pearl Street,residential,,True,183.96399999999997,"LINESTRING (-104.9799073 39.7416767, -104.979908 39.7416018, -104.9799097 39.7415592, -104.9799084 39.7411407, -104.9799076 39.7408831, -104.9799066 39.74055, -104.979906 39.7403737, -104.9799053 39.7401271, -104.979905 39.7400223)",,
812978773,False,2,,East 16th Avenue,tertiary,25 mph,True,102.55300000000001,"LINESTRING (-104.9799073 39.7416767, -104.980006 39.7416768, -104.980502 39.7416783, -104.981006 39.7416753, -104.9811067 39.7416764)",,
"[333383426, 333389354]",False,2,,East 12th Avenue,tertiary,,False,108.956,"LINESTRING (-104.983607 39.7352728, -104.983753 39.7352727, -104.9842431 39.7352726, -104.9847292 39.7352725, -104.9848812 39.7352721)",,
"[333383426, 223803787]",False,2,,East 12th Avenue,tertiary,25 mph,True,113.798,"LINESTRING (-104.983607 39.7352728, -104.9834689 39.7352726, -104.9832226 39.7352721, -104.9831298 39.7352705, -104.9830858 39.7352661, -104.9830685 39.7352623, -104.9830289 39.735254, -104.9829649 39.7352356, -104.9829201 39.7352217, -104.9827989 39.7351934, -104.9827398 39.735181, -104.9826808 39.7351717, -104.9826205 39.7351655, -104.9825508 39.7351593, -104.9824153 39.7351593, -104.9822964 39.7351594)",,
130886462,True,3,,Grant Street,secondary,,False,177.338,"LINESTRING (-104.9836035 39.7368676, -104.983603 39.7367872, -104.9836038 39.7367514, -104.9836044 39.7364539, -104.9836046 39.7363605, -104.9836049 39.736231, -104.9836054 39.736003, -104.983605 39.7359597, -104.9836056 39.735915, -104.9836059 39.7358057, -104.983606 39.7357248, -104.9836061 39.735684, -104.9836068 39.7353563, -104.983607 39.7352728)",,
"[628657315, 335018581]",True,4,,East 13th Avenue,secondary,30 mph,False,109.05499999999999,"LINESTRING (-104.9836035 39.7368676, -104.983723 39.7368542, -104.9837964 39.7368457, -104.9839585 39.7368441, -104.9842163 39.7368416, -104.9842448 39.7368416, -104.9847513 39.7368455, -104.9848767 39.7368476)",yes,
"[628643741, 628643742]",True,3,,East 14th Avenue,secondary,30 mph,False,108.93499999999999,"LINESTRING (-104.9835976 39.7384473, -104.9834659 39.7384469, -104.9829518 39.7384454, -104.9826868 39.7384446, -104.9824447 39.7384439, -104.9823236 39.7384439)",,
628657314,True,3,,Grant Street,secondary,,False,175.656,"LINESTRING (-104.9835976 39.7384473, -104.9835979 39.7383507, -104.9835996 39.7378858, -104.9835998 39.7378481, -104.9835998 39.7378458, -104.9836003 39.7377252, -104.9836019 39.7373065, -104.983603 39.736951, -104.9836035 39.7368676)",,
"[600545932, 600545925]",False,6,I 70 Business;US 40;US 287,East Colfax Avenue,primary,30 mph,True,108.75899999999999,"LINESTRING (-104.9835915 39.7400524, -104.98374 39.7400541, -104.9841573 39.740059, -104.9842349 39.7400595, -104.984731 39.7400603, -104.9848634 39.7400593)",,
"[600546003, 600545988, 600545934]",False,"['4', '5']",I 70 Business;US 40;US 287,East Colfax Avenue,primary,30 mph,False,106.95599999999999,"LINESTRING (-104.9835915 39.7400524, -104.9834824 39.7400494, -104.9829659 39.7400417, -104.9828248 39.7400405, -104.9824432 39.7400378, -104.9823408 39.7400375)",,
"[1053818836, 1053818837]",True,"['4', '3']",,Grant Street,secondary,,False,178.48099999999997,"LINESTRING (-104.9835915 39.7400524, -104.983592 39.7399322, -104.9835949 39.7391384, -104.9835957 39.7389362, -104.9835955 39.7388381, -104.9835972 39.7385416, -104.9835976 39.7384473)",,
488803528,True,3,,East 17th Avenue,secondary,30 mph,False,107.41300000000001,"LINESTRING (-104.9835874 39.7432652, -104.9834637 39.7432649, -104.98302 39.7432639, -104.9824764 39.7432626, -104.9823311 39.7432623)",,
645821550,True,3,,Grant Street,secondary,30 mph,False,176.845,"LINESTRING (-104.9835874 39.7432652, -104.9835871 39.7431731, -104.9835864 39.7429431, -104.9835851 39.7424892, -104.9835847 39.7423501, -104.9835831 39.7417725, -104.9835828 39.7416748)",,
"[1180011840, 1180011837, 16987815]",False,"['3', '2']",,West 12th Avenue,tertiary,25 mph,False,123.77499999999999,"LINESTRING (-104.987396 39.7352771, -104.9875788 39.7352714, -104.9877433 39.7352704, -104.9879653 39.7352646, -104.9881529 39.7352645, -104.9882727 39.7352645, -104.9883508 39.7352645, -104.9887641 39.7352654, -104.9888432 39.7352644)",,
130912250,False,2,,East 12th Avenue,tertiary,25 mph,False,107.876,"LINESTRING (-104.987396 39.7352771, -104.9872563 39.7352821, -104.986768 39.7352788, -104.9862632 39.7352715, -104.9861347 39.7352723)",,
628643749,True,3,,East 14th Avenue,secondary,30 mph,False,108.208,"LINESTRING (-104.9873961 39.7384585, -104.98725 39.7384581, -104.9862562 39.7384551, -104.9861306 39.7384548)",,
963866755,True,5,,Broadway,primary,30 mph,False,179.08,"LINESTRING (-104.9873961 39.7384585, -104.9873958 39.7383554, -104.9873948 39.7380106, -104.9873923 39.7371031, -104.987391 39.7369523, -104.987391 39.7369017, -104.9873917 39.736848)",,
450174379,True,4,,Broadway,primary,30 mph,False,15.278,"LINESTRING (-104.987401 39.7401457, -104.9874014 39.7400083)",,
16985345,True,3,I 70 Business;US 40;US 287,West Colfax Avenue,primary,30 mph,False,65.268,"LINESTRING (-104.987401 39.7401457, -104.9875547 39.7401475, -104.9876769 39.740149, -104.9877597 39.74015, -104.9878253 39.7401552, -104.987885 39.7401664, -104.9879429 39.7401817, -104.9880111 39.7402119, -104.9880785 39.7402443, -104.988124 39.7402717)",,
282445355,True,1,,Bannock Street,tertiary,,False,36.469,"LINESTRING (-104.9902907 39.7384658, -104.9902885 39.7384149, -104.9902876 39.7383661, -104.9902822 39.7381379)",,
"[1180027312, 1102883776, 1222114207]",True,2,,West 14th Avenue Parkway,secondary,30 mph,False,27.708,"LINESTRING (-104.9902907 39.7384658, -104.9902293 39.7384554, -104.990155 39.7384426, -104.9900877 39.7384098, -104.9900106 39.7383546)",,
645821548,True,3,,East 17th Avenue,secondary,30 mph,False,107.893,"LINESTRING (-104.9861095 39.7432709, -104.9859866 39.7432707, -104.9854902 39.7432695, -104.9849846 39.7432684, -104.9848476 39.7432681)",,
628588223,False,2,,Sherman Street,residential,25 mph,True,176.957,"LINESTRING (-104.9848476 39.7432681, -104.9848476 39.7431795, -104.9848479 39.7428418, -104.984849 39.7417767, -104.9848491 39.7416767)",,
645821548,True,3,,East 17th Avenue,secondary,30 mph,False,107.747,"LINESTRING (-104.9848476 39.7432681, -104.9847418 39.7432678, -104.984236 39.7432667, -104.9841671 39.7432665, -104.9837398 39.7432655, -104.9835874 39.7432652)",,
488803528,True,3,,East 17th Avenue,secondary,30 mph,False,105.089,"LINESTRING (-104.9823311 39.7432623, -104.982237 39.7432621, -104.9817145 39.7432609, -104.9812195 39.7432598, -104.981102 39.7432595)",,
488803528,True,3,,East 17th Avenue,secondary,30 mph,False,102.48,"LINESTRING (-104.981102 39.7432595, -104.9810014 39.7432593, -104.9804915 39.7432581, -104.9800047 39.743257, -104.9799034 39.7432568)",,
596723424,False,2,,Pennsylvania Street,residential,,False,176.03400000000002,"LINESTRING (-104.981102 39.7432595, -104.9811022 39.7431659, -104.9811023 39.7431373, -104.9811024 39.7430909, -104.9811032 39.7427805, -104.9811034 39.7426855, -104.9811035 39.7426478, -104.9811056 39.7417993, -104.9811057 39.7417669, -104.9811067 39.7416764)",,
798188480,False,2,,Pearl Street,residential,,True,175.715,"LINESTRING (-104.9799034 39.7432568, -104.9799038 39.7431621, -104.9799039 39.7431324, -104.9799046 39.7429707, -104.9799054 39.7427856, -104.9799064 39.7425326, -104.979907 39.7423933, -104.979907 39.7422566, -104.9799081 39.742131, -104.9799096 39.7417747, -104.979908 39.7417692, -104.9799073 39.7416767)",,
223803787,False,2,,East 12th Avenue,tertiary,25 mph,False,104.296,"LINESTRING (-104.9810767 39.7351601, -104.981183 39.73516, -104.9816889 39.7351597, -104.9822004 39.7351594, -104.9822964 39.7351594)",,
223803787,False,2,,East 12th Avenue,tertiary,25 mph,True,102.55999999999999,"LINESTRING (-104.9810767 39.7351601, -104.980969 39.7351602, -104.9808051 39.7351603, -104.9804639 39.7351605, -104.9803518 39.7351605, -104.979969 39.7351608, -104.9798773 39.7351608)",,
"[628657304, 628657306]",False,"['1', '2']",,Pennsylvania Street,residential,,False,191.966,"LINESTRING (-104.9810767 39.7351601, -104.9810777 39.7352567, -104.9810782 39.7352719, -104.9810954 39.7366251, -104.9810962 39.7366877, -104.9810987 39.7368197, -104.9810987 39.7368864)",,
"[628657304, 628657306]",False,"['1', '2']",,Pennsylvania Street,residential,,True,191.966,"LINESTRING (-104.9810987 39.7368864, -104.9810987 39.7368197, -104.9810962 39.7366877, -104.9810954 39.7366251, -104.9810782 39.7352719, -104.9810777 39.7352567, -104.9810767 39.7351601)",,
"[628657305, 596451645]",False,2,,Pennsylvania Street,unclassified,,"[False, True]",172.755,"LINESTRING (-104.9810987 39.7368864, -104.981099 39.7369582, -104.9811002 39.7370864, -104.9811006 39.7371377, -104.9811044 39.7376677, -104.9811068 39.7379987, -104.9811094 39.7383583, -104.9811093 39.73844)",,
"[628657308, 628657309, 628657311]",True,3,,East 13th Avenue,secondary,30 mph,False,104.53600000000002,"LINESTRING (-104.9810987 39.7368864, -104.9811822 39.736888, -104.9817 39.7368868, -104.9818754 39.736887, -104.982237 39.7368873, -104.9823212 39.7368873)",yes,
"[130886457, 596451645]",False,2,,Pennsylvania Street,unclassified,,False,176.088,"LINESTRING (-104.9811093 39.73844, -104.9811095 39.7385295, -104.9811107 39.7397053, -104.9811109 39.7399299, -104.9811101 39.7400236)",,
"[628657305, 596451645]",False,2,,Pennsylvania Street,unclassified,,"[False, True]",172.755,"LINESTRING (-104.9811093 39.73844, -104.9811094 39.7383583, -104.9811068 39.7379987, -104.9811044 39.7376677, -104.9811006 39.7371377, -104.9811002 39.7370864, -104.981099 39.7369582, -104.9810987 39.7368864)",,
"[628643737, 628643738]",True,3,,East 14th Avenue,secondary,30 mph,False,103.103,"LINESTRING (-104.9811093 39.73844, -104.980998 39.7384397, -104.9808915 39.7384394, -104.9806783 39.7384387, -104.9804834 39.7384382, -104.980271 39.7384375, -104.98 39.7384367, -104.9799035 39.7384364)",,
"[130886457, 596451645]",False,2,,Pennsylvania Street,unclassified,,True,176.088,"LINESTRING (-104.9811101 39.7400236, -104.9811109 39.7399299, -104.9811107 39.7397053, -104.9811095 39.7385295, -104.9811093 39.73844)",,
"[812978772, 596451653]",False,2,,Pennsylvania Street,residential,,"[False, True]",183.78500000000003,"LINESTRING (-104.9811101 39.7400236, -104.9811098 39.7401278, -104.9811094 39.7402955, -104.9811089 39.7404884, -104.9811082 39.7407681, -104.9811079 39.7409143, -104.9811071 39.7412335, -104.9811063 39.7415465, -104.981106 39.7415789, -104.9811067 39.7416764)",,
"[130886458, 628643782, 628643783]",False,4,I 70 Business;US 40;US 287,East Colfax Avenue,primary,30 mph,True,105.24499999999999,"LINESTRING (-104.9811101 39.7400236, -104.9812174 39.7400247, -104.9815321 39.740028, -104.981728 39.74003, -104.9818687 39.7400315, -104.9822443 39.7400345, -104.9823408 39.7400375)",,
"[628643784, 628643780, 628643781]",False,4,I 70 Business;US 40;US 287,East Colfax Avenue,primary,30 mph,False,103.041,"LINESTRING (-104.9811101 39.7400236, -104.9810125 39.7400235, -104.9806577 39.7400232, -104.9804929 39.7400231, -104.980254 39.7400229, -104.9800128 39.7400227, -104.979905 39.7400223)",,
130912250,False,2,,East 12th Avenue,tertiary,25 mph,True,107.876,"LINESTRING (-104.9861347 39.7352723, -104.9862632 39.7352715, -104.986768 39.7352788, -104.9872563 39.7352821, -104.987396 39.7352771)",,
589302033,False,2,,East 12th Avenue,tertiary,25 mph,True,107.187,"LINESTRING (-104.9861347 39.7352723, -104.9860046 39.7352723, -104.9855034 39.7352724, -104.9850187 39.7352725, -104.9848812 39.7352721)",,
645821549,True,4,,Lincoln Street,primary,30 mph,False,174.821,"LINESTRING (-104.9861347 39.7352723, -104.9861346 39.7353656, -104.9861339 39.7360501, -104.9861336 39.7362704, -104.9861335 39.736402, -104.9861331 39.7367505, -104.986133 39.7368445)",,
90152707,False,2,,Sherman Street,residential,,True,175.19,"LINESTRING (-104.9848812 39.7352721, -104.984881 39.7353611, -104.984881 39.7353837, -104.9848808 39.7354947, -104.9848804 39.7357487, -104.9848796 39.7362478, -104.9848795 39.736294, -104.9848791 39.7365441, -104.984878 39.7367573, -104.9848767 39.7368476)",,
"[333389354, 333383426]",False,2,,East 12th Avenue,tertiary,,True,108.956,"LINESTRING (-104.9848812 39.7352721, -104.9847292 39.7352725, -104.9842431 39.7352726, -104.983753 39.7352727, -104.983607 39.7352728)",,
589302033,False,2,,East 12th Avenue,tertiary,25 mph,False,107.187,"LINESTRING (-104.9848812 39.7352721, -104.9850187 39.7352725, -104.9855034 39.7352724, -104.9860046 39.7352723, -104.9861347 39.7352723)",,
"[333383426, 223803787]",False,2,,East 12th Avenue,tertiary,25 mph,False,113.798,"LINESTRING (-104.9822964 39.7351594, -104.9824153 39.7351593, -104.9825508 39.7351593, -104.9826205 39.7351655, -104.9826808 39.7351717, -104.9827398 39.735181, -104.9827989 39.7351934, -104.9829201 39.7352217, -104.9829649 39.7352356, -104.9830289 39.735254, -104.9830685 39.7352623, -104.9830858 39.7352661, -104.9831298 39.7352705, -104.9832226 39.7352721, -104.9834689 39.7352726, -104.983607 39.7352728)",,
223803787,False,2,,East 12th Avenue,tertiary,25 mph,True,104.296,"LINESTRING (-104.9822964 39.7351594, -104.9822004 39.7351594, -104.9816889 39.7351597, -104.981183 39.73516, -104.9810767 39.7351601)",,
231028464,True,2,,Logan Street,secondary,,False,192.145,"LINESTRING (-104.9822964 39.7351594, -104.9822979 39.7352562, -104.9823016 39.7355076, -104.9823081 39.7359544, -104.982318 39.7366369, -104.98232 39.7368259, -104.9823212 39.7368873)",,
223803787,False,2,,East 12th Avenue,tertiary,25 mph,False,102.56,"LINESTRING (-104.9798773 39.7351608, -104.979969 39.7351608, -104.9803518 39.7351605, -104.9804639 39.7351605, -104.9808051 39.7351603, -104.980969 39.7351602, -104.9810767 39.7351601)",,
337135341,False,2,,Pearl Street,residential,,False,191.72000000000003,"LINESTRING (-104.9798773 39.7351608, -104.979877 39.7352516, -104.9798776 39.7352614, -104.9798803 39.7360536, -104.9798822 39.7366414, -104.9798824 39.7367003, -104.979886 39.7368218, -104.9798884 39.7368849)",,
337135341,False,2,,Pearl Street,residential,,False,172.524,"LINESTRING (-104.9798884 39.7368849, -104.9798887 39.7369576, -104.9799026 39.738353, -104.9799035 39.7384364)",,
337135341,False,2,,Pearl Street,residential,,True,191.72000000000003,"LINESTRING (-104.9798884 39.7368849, -104.979886 39.7368218, -104.9798824 39.7367003, -104.9798822 39.7366414, -104.9798803 39.7360536, -104.9798776 39.7352614, -104.979877 39.7352516, -104.9798773 39.7351608)",,
"[628657307, 628657303]",True,3,,East 13th Avenue,secondary,30 mph,False,103.491,"LINESTRING (-104.9798884 39.7368849, -104.9799676 39.7368855, -104.9804742 39.7368859, -104.9806537 39.736886, -104.9810028 39.7368858, -104.9810987 39.7368864)",yes,
337135341,False,2,,Pearl Street,residential,,False,176.345,"LINESTRING (-104.9799035 39.7384364, -104.9799037 39.7385264, -104.9799041 39.7390674, -104.9799042 39.7391401, -104.9799042 39.7391716, -104.9799044 39.7393432, -104.9799045 39.7395062, -104.9799049 39.7396326, -104.9799049 39.7399265, -104.979905 39.7400223)",,
337135341,False,2,,Pearl Street,residential,,True,172.524,"LINESTRING (-104.9799035 39.7384364, -104.9799026 39.738353, -104.9798887 39.7369576, -104.9798884 39.7368849)",,
337135341,False,2,,Pearl Street,residential,,True,176.345,"LINESTRING (-104.979905 39.7400223, -104.9799049 39.7399265, -104.9799049 39.7396326, -104.9799045 39.7395062, -104.9799044 39.7393432, -104.9799042 39.7391716, -104.9799042 39.7391401, -104.9799041 39.7390674, -104.9799037 39.7385264, -104.9799035 39.7384364)",,
"[628643784, 628643780, 628643781]",False,4,I 70 Business;US 40;US 287,East Colfax Avenue,primary,30 mph,True,103.041,"LINESTRING (-104.979905 39.7400223, -104.9800128 39.7400227, -104.980254 39.7400229, -104.9804929 39.7400231, -104.9806577 39.7400232, -104.9810125 39.7400235, -104.9811101 39.7400236)",,
798188480,False,2,,Pearl Street,residential,,False,183.964,"LINESTRING (-104.979905 39.7400223, -104.9799053 39.7401271, -104.979906 39.7403737, -104.9799066 39.74055, -104.9799076 39.7408831, -104.9799084 39.7411407, -104.9799097 39.7415592, -104.979908 39.7416018, -104.9799073 39.7416767)",,
25679991,True,2,,15th Street,secondary,30 mph,False,43.73,"LINESTRING (-104.9884893 39.7405273, -104.9886096 39.7406129, -104.9886443 39.7406376, -104.9888647 39.7407944)",,
628677813,True,2,I 70 Business;US 40;US 287,West Colfax Avenue,primary,30 mph,False,30.731,"LINESTRING (-104.9884893 39.7405273, -104.9886032 39.740586, -104.9886268 39.7405959, -104.9886664 39.7406125, -104.9887316 39.740627, -104.9887948 39.7406372, -104.9888126 39.7406383)",,
"[589281712, 589281709]",False,"['3', '2']",,Bannock Street,tertiary,25 mph,False,176.70299999999997,"LINESTRING (-104.9902494 39.735264, -104.9902497 39.7353616, -104.9902508 39.7356934, -104.990252 39.7360518, -104.9902529 39.7363008, -104.9902537 39.7365467, -104.9902527 39.7367563, -104.9902547 39.7368531)",,
"[1180011840, 589337348]",False,2,,West 12th Avenue,tertiary,25 mph,True,120.24300000000001,"LINESTRING (-104.9902494 39.735264, -104.9901361 39.7352641, -104.9895478 39.7352642, -104.9893021 39.7352643, -104.9892484 39.7352643, -104.9889556 39.7352644, -104.9888432 39.7352644)",,
"[231028464, 1262831439]",True,2,,Logan Street,secondary,,False,173.086,"LINESTRING (-104.9823212 39.7368873, -104.982321 39.7369509, -104.9823213 39.7369863, -104.9823218 39.737308, -104.9823219 39.7373744, -104.982322 39.7374118, -104.9823228 39.7379437, -104.9823234 39.7383578, -104.9823236 39.7384439)",,
"[628657313, 628657310]",True,3,,East 13th Avenue,secondary,30 mph,False,109.824,"LINESTRING (-104.9823212 39.7368873, -104.982392 39.7368874, -104.9827427 39.7368877, -104.9829348 39.7368878, -104.9831925 39.736888, -104.9833292 39.7368881, -104.9834316 39.7368882, -104.98347 39.7368836, -104.9836035 39.7368676)",yes,
330579569,True,2,,Logan Street,secondary,,False,177.212,"LINESTRING (-104.9823236 39.7384439, -104.9823237 39.7385306, -104.9823238 39.738607, -104.9823241 39.7387709, -104.9823249 39.7392869, -104.9823377 39.7399253, -104.9823408 39.7400375)",,
"[628643739, 628643740]",True,3,,East 14th Avenue,secondary,30 mph,False,103.83099999999999,"LINESTRING (-104.9823236 39.7384439, -104.9822265 39.7384433, -104.9817139 39.7384418, -104.9814784 39.7384411, -104.9812119 39.7384403, -104.9811093 39.73844)",,
"[330579569, 334259980]",True,2,,Logan Street,secondary,,False,182.733,"LINESTRING (-104.9823408 39.7400375, -104.9823404 39.740141, -104.9823268 39.7404878, -104.9823273 39.7408451, -104.9823281 39.7413045, -104.9823285 39.7415801, -104.9823287 39.7416807)",,
"[600546003, 600545988, 600545934]",False,"['4', '5']",I 70 Business;US 40;US 287,East Colfax Avenue,primary,30 mph,True,106.956,"LINESTRING (-104.9823408 39.7400375, -104.9824432 39.7400378, -104.9828248 39.7400405, -104.9829659 39.7400417, -104.9834824 39.7400494, -104.9835915 39.7400524)",,
"[130886458, 628643782, 628643783]",False,4,I 70 Business;US 40;US 287,East Colfax Avenue,primary,30 mph,False,105.24499999999999,"LINESTRING (-104.9823408 39.7400375, -104.9822443 39.7400345, -104.9818687 39.7400315, -104.981728 39.74003, -104.9815321 39.740028, -104.9812174 39.7400247, -104.9811101 39.7400236)",,
