osmid,highway,oneway,reversed,length,geometry,name,lanes,ref,maxspeed
8618282,residential,False,False,64.229,"LINESTRING (-86.28585 33.582205, -86.285817 33.582148, -86.285763 33.582102, -86.285698 33.582064, -86.285622 33.582055, -86.285576 33.582114, -86.285622 33.582148, -86.28585 33.582205)",,,,
8618282,residential,False,True,64.229,"LINESTRING (-86.28585 33.582205, -86.285622 33.582148, -86.285576 33.582114, -86.285622 33.582055, -86.285698 33.582064, -86.285763 33.582102, -86.285817 33.582148, -86.28585 33.582205)",,,,
"[8622821, 8618319]",residential,False,True,218.722,"LINESTRING (-86.28585 33.582205, -86.285907 33.58226, -86.285959 33.582309, -86.286044 33.58242, -86.286133 33.582619, -86.286203 33.582687, -86.286273 33.582716, -86.286347 33.582719, -86.28642 33.582703, -86.28649 33.582678, -86.286892 33.582508, -86.287031 33.582466, -86.287175 33.582452, -86.2878023 33.5824472)",4th Avenue South,,,
8621437,residential,False,True,54.484,"LINESTRING (-86.2896274 33.5885769, -86.2893825 33.5881314)",17th Street North,,,
"[8618464, 288961058, 8622771]",residential,False,False,394.148,"LINESTRING (-86.2896274 33.5885769, -86.289328 33.588709, -86.289249 33.588773, -86.289266 33.588868, -86.289308 33.588933, -86.289406 33.589127, -86.289414 33.589149, -86.289441 33.589216, -86.2894346 33.5892731, -86.2894006 33.5893321, -86.2893436 33.5893841, -86.2892206 33.5894651, -86.2891536 33.5894951, -86.2890836 33.5895191, -86.2890106 33.5895331, -86.2888596 33.5895371, -86.2886546 33.5894601, -86.2885836 33.5894711, -86.286589 33.5901906)",4th Avenue North,,,
8621437,residential,False,False,64.99,"LINESTRING (-86.2896274 33.5885769, -86.289694 33.588655, -86.289808 33.588748, -86.289989 33.588911, -86.290019 33.5889522, -86.290086 33.589017)",17th Street North,,,
8620436,residential,False,True,49.428,"LINESTRING (-86.2834301 33.5876601, -86.2836194 33.5880757)",,,,
8624805,unclassified,False,False,81.13,"LINESTRING (-86.2856606 33.5839557, -86.284853 33.584238)",,,,
8620436,residential,False,False,49.428,"LINESTRING (-86.2836194 33.5880757, -86.2834301 33.5876601)",,,,
8621406,residential,False,False,25.135,"LINESTRING (-86.2836194 33.5880757, -86.2833685 33.5881618)",1st Avenue North,,,
8621406,residential,False,True,52.947,"LINESTRING (-86.2836194 33.5880757, -86.2841497 33.587898)",1st Avenue North,,,
8620439,residential,False,True,49.938,"LINESTRING (-86.2833685 33.5881618, -86.2831607 33.5877474)",,,,
8621406,residential,False,False,33.353,"LINESTRING (-86.2833685 33.5881618, -86.2830368 33.5882785)",1st Avenue North,,,
8621406,residential,False,True,25.135,"LINESTRING (-86.2833685 33.5881618, -86.2836194 33.5880757)",1st Avenue North,,,
8621007,residential,False,False,51.804,"LINESTRING (-86.2903729 33.5837956, -86.290466 33.583982, -86.290548 33.584237)",,,,
8621460,residential,False,False,161.655,"LINESTRING (-86.2903729 33.5837956, -86.2901718 33.5838956, -86.2898692 33.5840074, -86.2887907 33.584406)",1st Avenue South,,,
8621007,residential,False,True,51.804,"LINESTRING (-86.290548 33.584237, -86.290466 33.583982, -86.2903729 33.5837956)",,,,
8621349,residential,False,False,116.86600000000001,"LINESTRING (-86.280779 33.588978, -86.281199 33.588841, -86.281334 33.588791, -86.2814317 33.5887491, -86.281467 33.588734, -86.281711 33.588586, -86.281855 33.588457)",231 Circle,,,
384931900,primary,False,False,133.114,"LINESTRING (-86.280779 33.588978, -86.280956 33.589345, -86.281068 33.589555, -86.281198 33.589799, -86.2813557 33.5900741)",Heart of Dixie Highway,4,US 231,
8621401,residential,False,True,78.163,"LINESTRING (-86.281855 33.588457, -86.2815212 33.5878114)",23rd Street North,,,
8621349,residential,False,False,124.55999999999999,"LINESTRING (-86.281855 33.588457, -86.282006 33.588264, -86.282434 33.5875694, -86.2824959 33.5874733)",231 Circle,,,
8621349,residential,False,True,116.866,"LINESTRING (-86.281855 33.588457, -86.281711 33.588586, -86.281467 33.588734, -86.2814317 33.5887491, -86.281334 33.588791, -86.281199 33.588841, -86.280779 33.588978)",231 Circle,,,
8621401,residential,False,False,52.164,"LINESTRING (-86.281855 33.588457, -86.281886 33.58852, -86.281941 33.588632, -86.282033 33.588784, -86.2820999 33.5888786)",23rd Street North,,,
288952971,primary,False,False,12.866,"LINESTRING (-86.2824959 33.5874733, -86.2826215 33.5874239)",Cogswell Avenue,2,US 78,
8621349,residential,False,True,124.55999999999999,"LINESTRING (-86.2824959 33.5874733, -86.282434 33.5875694, -86.282006 33.588264, -86.281855 33.588457)",231 Circle,,,
288952971,primary,False,True,97.80199999999999,"LINESTRING (-86.2824959 33.5874733, -86.2815763 33.5877912, -86.2815212 33.5878114)",Cogswell Avenue,2,US 78,
8621360,residential,False,False,113.92399999999999,"LINESTRING (-86.2867172 33.5879468, -86.2867511 33.5880125, -86.2869639 33.5884249, -86.2871782 33.5888638, -86.2871919 33.5888919)",19th Street North,,,
8621360,residential,False,True,97.83500000000001,"LINESTRING (-86.2867172 33.5879468, -86.2866983 33.5879093, -86.2865806 33.5876764, -86.2865026 33.5875222, -86.2863283 33.587129)",19th Street North,,,
288959683,residential,False,False,109.737,"LINESTRING (-86.2867172 33.5879468, -86.2866326 33.587976, -86.2856227 33.5883245)",2nd Avenue North,,,
288959683,residential,False,True,109.642,"LINESTRING (-86.2867172 33.5879468, -86.2867984 33.5879177, -86.2878047 33.5875575)",2nd Avenue North,,,
288958685,residential,False,False,109.567,"LINESTRING (-86.2871919 33.5888919, -86.2861022 33.5892752)",3rd Avenue North,,,
8621360,residential,False,True,113.924,"LINESTRING (-86.2871919 33.5888919, -86.2871782 33.5888638, -86.2869639 33.5884249, -86.2867511 33.5880125, -86.2867172 33.5879468)",19th Street North,,,
288958685,residential,False,True,111.46,"LINESTRING (-86.2871919 33.5888919, -86.2882718 33.5885186, -86.2883033 33.5885077)",3rd Avenue North,,,
8621401,residential,False,False,78.163,"LINESTRING (-86.2815212 33.5878114, -86.281855 33.588457)",23rd Street North,,,
8621473,residential,False,False,40.41,"LINESTRING (-86.2815212 33.5878114, -86.28143 33.5876281, -86.2813541 33.5874757)",23rd Street South,,,
288952971,primary,False,False,97.80199999999999,"LINESTRING (-86.2815212 33.5878114, -86.2815763 33.5877912, -86.2824959 33.5874733)",Cogswell Avenue,2,US 78,
8624814,tertiary,False,True,42.447,"LINESTRING (-86.2820999 33.5888786, -86.2823108 33.5885397)",Comer Avenue,,,
8621401,residential,False,True,52.164,"LINESTRING (-86.2820999 33.5888786, -86.282033 33.588784, -86.281941 33.588632, -86.281886 33.58852, -86.281855 33.588457)",23rd Street North,,,
8624814,tertiary,False,False,94.94200000000001,"LINESTRING (-86.2820999 33.5888786, -86.2819919 33.5890522, -86.2816281 33.5896366)",Comer Avenue,,,
8621406,residential,False,False,108.241,"LINESTRING (-86.2852249 33.5875168, -86.2847174 33.5876967, -86.2841497 33.587898)",1st Avenue North,,,
8621406,residential,False,True,110.932,"LINESTRING (-86.2852249 33.5875168, -86.2857315 33.5873387, -86.2862346 33.5871619, -86.2863283 33.587129)",1st Avenue North,,,
"[8621800, 8624402]",residential,False,False,97.077,"LINESTRING (-86.2852249 33.5875168, -86.2852518 33.5875722, -86.285308 33.587688, -86.2854111 33.5878987, -86.285422 33.587921, -86.285579 33.588237, -86.2856227 33.5883245)","['20th Street', '20th Street North']",,,
1167926342,residential,False,False,103.394,"LINESTRING (-86.2852249 33.5875168, -86.2850163 33.5871036, -86.2848318 33.5867383, -86.2847921 33.5866597)",20th Street South,,,
8621406,residential,False,False,52.947,"LINESTRING (-86.2841497 33.587898, -86.2836194 33.5880757)",1st Avenue North,,,
8621406,residential,False,True,108.241,"LINESTRING (-86.2841497 33.587898, -86.2847174 33.5876967, -86.2852249 33.5875168)",1st Avenue North,,,
8621598,residential,False,False,97.471,"LINESTRING (-86.2841497 33.587898, -86.2841742 33.5879472, -86.2843465 33.5882927, -86.2845251 33.5886508, -86.2845534 33.5887075)",21st Street North,,,
8621598,residential,False,True,103.016,"LINESTRING (-86.2841497 33.587898, -86.2839264 33.5874759, -86.2837481 33.5871216, -86.2837105 33.5870469)",21st Street North,,,
8621406,residential,False,False,53.473,"LINESTRING (-86.2830368 33.5882785, -86.2825068 33.5884691)",1st Avenue North,,,
8621406,residential,False,True,33.353,"LINESTRING (-86.2830368 33.5882785, -86.2833685 33.5881618)",1st Avenue North,,,
8624143,residential,False,True,59.713,"LINESTRING (-86.2830368 33.5882785, -86.282892 33.587987, -86.2828263 33.5878692, -86.2828141 33.5878473, -86.2827799 33.5877861)",22nd Street North,,,
8624863,residential,False,False,97.88399999999999,"LINESTRING (-86.2830368 33.5882785, -86.2830691 33.5883421, -86.2832325 33.5886638, -86.2834314 33.5890554, -86.2834486 33.5890892)",22nd Street,,,
8624814,tertiary,False,False,42.447,"LINESTRING (-86.2823108 33.5885397, -86.2820999 33.5888786)",Comer Avenue,,,
8624814,tertiary,False,True,94.393,"LINESTRING (-86.2823108 33.5885397, -86.2827799 33.5877861)",Comer Avenue,,,
8621406,residential,False,True,19.779,"LINESTRING (-86.2823108 33.5885397, -86.2823949 33.5885094, -86.2825068 33.5884691)",1st Avenue North,,,
8621408,residential,False,False,110.92500000000001,"LINESTRING (-86.289586 33.5859767, -86.2889008 33.5862209, -86.288485 33.586369)",1st Avenue North,,,
"[288959683, 8622981, 288961062, 8623679]",residential,False,False,202.524,"LINESTRING (-86.289586 33.5859767, -86.2898005 33.5864004, -86.2898247 33.5864478, -86.289939 33.586672, -86.289953 33.586739, -86.289928 33.586788, -86.289851 33.586835, -86.2898 33.586855, -86.2897165 33.5868844, -86.2888946 33.5871734)","['2nd Avenue North', '16th Street North']",,,
8622981,residential,False,True,103.706,"LINESTRING (-86.289586 33.5859767, -86.2893753 33.5855816, -86.2893568 33.5855521, -86.2891954 33.5852133, -86.28915 33.585118)",16th Street North,,,
8621408,residential,False,True,108.406,"LINESTRING (-86.287409 33.5867524, -86.288485 33.586369)",1st Avenue North,,,
8622481,residential,False,True,104.127,"LINESTRING (-86.287409 33.5867524, -86.2872011 33.5863249, -86.287122 33.5861683, -86.2870284 33.585983, -86.2869799 33.5858869)",18th Street North,,,
288959680,residential,False,False,96.73599999999999,"LINESTRING (-86.287409 33.5867524, -86.2876047 33.5871516, -86.2878047 33.5875575)",18th Street North,,,
288959681,residential,True,False,111.65700000000001,"LINESTRING (-86.287409 33.5867524, -86.287312 33.586838, -86.2871882 33.5868865, -86.28688 33.5869906, -86.286608 33.5870859, -86.2864258 33.5871445, -86.2863826 33.5871511, -86.2863283 33.587129)",1st Avenue North,,,
8621360,residential,False,False,97.83500000000001,"LINESTRING (-86.2863283 33.587129, -86.2865026 33.5875222, -86.2865806 33.5876764, -86.2866983 33.5879093, -86.2867172 33.5879468)",19th Street North,,,
8621406,residential,False,False,110.932,"LINESTRING (-86.2863283 33.587129, -86.2862346 33.5871619, -86.2857315 33.5873387, -86.2852249 33.5875168)",1st Avenue North,,,
"[8622573, 8623871]",residential,False,True,103.493,"LINESTRING (-86.2863283 33.587129, -86.2863081 33.5870899, -86.2861128 33.5867117, -86.286064 33.586623, -86.2860233 33.5865483, -86.2859194 33.5863577, -86.285876 33.586278)","['Edwin Holladay', '19th Street North']",,,
203055571,primary,False,True,107.409,"LINESTRING (-86.2880469 33.5855088, -86.2869799 33.5858869)",Cogswell Avenue,2,US 78,
8621437,residential,False,False,103.913,"LINESTRING (-86.2880469 33.5855088, -86.288097 33.5856036, -86.28828 33.58595, -86.288485 33.586369)",17th Street North,,,
