osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,ref,tunnel,width
4204155,Gloucester Street,residential,20 mph,False,True,53.953,"LINESTRING (-0.1415592 51.4890921, -0.1420345 51.4887076)",,,,,
465701873,Cambridge Street,residential,20 mph,False,False,102.36200000000001,"LINESTRING (-0.1415592 51.4890921, -0.141502 51.4890653, -0.1403781 51.4885384)",,,,,
465701873,Cambridge Street,residential,20 mph,False,True,54.06,"LINESTRING (-0.1415592 51.4890921, -0.1416064 51.4891153, -0.1421726 51.4893929)",,,,,
504286967,Gloucester Street,residential,20 mph,True,False,58.508,"LINESTRING (-0.1415592 51.4890921, -0.1410947 51.4894483, -0.1410314 51.4895029)",,,,,
4187612,Eccleston Square Mews,residential,20 mph,False,False,4.127,"LINESTRING (-0.1426848 51.4920209, -0.1427199 51.4919909)",,,,,
7970626,Eccleston Square Mews,residential,20 mph,False,True,39.229,"LINESTRING (-0.1422599 51.4917849, -0.1427199 51.4919909)",,,,,
35836244,Charlwood Street,residential,20 mph,False,False,44.757,"LINESTRING (-0.1403781 51.4885384, -0.1399816 51.4888563)",,,,,
35836244,Charlwood Street,residential,20 mph,False,True,53.856,"LINESTRING (-0.1403781 51.4885384, -0.1404069 51.4885133, -0.1407983 51.4881725, -0.1408305 51.4881444)",,,,,
176637827,Cambridge Street,residential,20 mph,False,False,71.494,"LINESTRING (-0.1403781 51.4885384, -0.1396349 51.4881968, -0.1395618 51.4881466)",,,,,
465701873,Cambridge Street,residential,20 mph,False,True,102.36200000000001,"LINESTRING (-0.1403781 51.4885384, -0.141502 51.4890653, -0.1415592 51.4890921)",,,,,
28056417,Charlwood Street,residential,20 mph,False,False,26.041,"LINESTRING (-0.1408305 51.4881444, -0.1408605 51.4881234, -0.1408774 51.4881116, -0.1410258 51.4879962, -0.1410702 51.487964)",,,,,
35836244,Charlwood Street,residential,20 mph,False,False,53.856,"LINESTRING (-0.1408305 51.4881444, -0.1407983 51.4881725, -0.1404069 51.4885133, -0.1403781 51.4885384)",,,,,
74763335,Alderney Street,residential,20 mph,False,True,104.265,"LINESTRING (-0.1408305 51.4881444, -0.1420043 51.4886935, -0.1420345 51.4887076)",,,,,
4204155,Gloucester Street,residential,20 mph,False,False,53.953,"LINESTRING (-0.1420345 51.4887076, -0.1415592 51.4890921)",,,,,
4204155,Gloucester Street,residential,20 mph,False,True,52.201,"LINESTRING (-0.1420345 51.4887076, -0.1424036 51.4883745, -0.1424658 51.4883226)",,,,,
74763335,Alderney Street,residential,20 mph,False,False,104.265,"LINESTRING (-0.1420345 51.4887076, -0.1420043 51.4886935, -0.1408305 51.4881444)",,,,,
74763335,Alderney Street,residential,20 mph,False,True,107.2,"LINESTRING (-0.1420345 51.4887076, -0.1420794 51.4887292, -0.1432601 51.4892967)",,,,,
4204155,Gloucester Street,residential,20 mph,False,True,50.683,"LINESTRING (-0.1424658 51.4883226, -0.1429211 51.4879657)",,,,,
4202059,Winchester Street,residential,20 mph,False,True,111.269,"LINESTRING (-0.1424658 51.4883226, -0.1425269 51.4883519, -0.1437396 51.4889327)",,,,,
4204155,Gloucester Street,residential,20 mph,False,False,52.201,"LINESTRING (-0.1424658 51.4883226, -0.1424036 51.4883745, -0.1420345 51.4887076)",,,,,
"[1266650797, 1266650798, 689029293]",Winchester Street,residential,20 mph,True,False,98.50799999999998,"LINESTRING (-0.1424658 51.4883226, -0.1424277 51.4883046, -0.1421773 51.4881864, -0.141508 51.4878889, -0.1414622 51.4878487, -0.1414621 51.4878486, -0.1414528 51.4878146, -0.1414353 51.487751)",,,,,
4204155,Gloucester Street,residential,20 mph,False,False,50.683,"LINESTRING (-0.1429211 51.4879657, -0.1424658 51.4883226)",,,,,
4204155,Gloucester Street,residential,20 mph,False,True,39.996,"LINESTRING (-0.1429211 51.4879657, -0.1432564 51.4876728)",,,,,
4203894,Cumberland Street,residential,20 mph,False,False,110.334,"LINESTRING (-0.1429211 51.4879657, -0.1429662 51.4879862, -0.1441762 51.4885339, -0.14421 51.4885492)",,,,,
"[1263921633, 1266650793, 1266650794, 1266650795, 1266650796]",Cumberland Street,residential,20 mph,True,False,52.836999999999996,"LINESTRING (-0.1429211 51.4879657, -0.1428827 51.4879466, -0.1428528 51.4879316, -0.1425137 51.4877626, -0.1424901 51.4876861, -0.142484 51.4876665, -0.1424681 51.4876151)",,,,,
155137787,Sussex Street,residential,20 mph,False,False,53.658,"LINESTRING (-0.14421 51.4885492, -0.1437396 51.4889327)",,,,,
4203894,Cumberland Street,residential,20 mph,False,False,68.62800000000001,"LINESTRING (-0.14421 51.4885492, -0.1442526 51.4885709, -0.1449485 51.4889257, -0.1449769 51.4889402)",,,,,
4203894,Cumberland Street,residential,20 mph,False,True,110.334,"LINESTRING (-0.14421 51.4885492, -0.1441762 51.4885339, -0.1429662 51.4879862, -0.1429211 51.4879657)",,,,,
"[1266649823, 1266649822, 504284799]",Sussex Street,residential,20 mph,True,False,51.160000000000004,"LINESTRING (-0.14421 51.4885492, -0.1445096 51.4882795, -0.1445508 51.4882424, -0.1445865 51.4882102, -0.1446303 51.4881708)",,,,,
4202059,Winchester Street,residential,20 mph,False,True,68.411,"LINESTRING (-0.1437396 51.4889327, -0.1445229 51.4893077)",,,,,
155137787,Sussex Street,residential,20 mph,False,False,52.349,"LINESTRING (-0.1437396 51.4889327, -0.1432601 51.4892967)",,,,,
155137787,Sussex Street,residential,20 mph,False,True,53.658,"LINESTRING (-0.1437396 51.4889327, -0.14421 51.4885492)",,,,,
4202059,Winchester Street,residential,20 mph,False,False,111.269,"LINESTRING (-0.1437396 51.4889327, -0.1425269 51.4883519, -0.1424658 51.4883226)",,,,,
177810816,Cumberland Street,residential,20 mph,False,False,39.671,"LINESTRING (-0.1456675 51.4894037, -0.1458646 51.4897387)",,,,,
177810816,Cumberland Street,residential,20 mph,False,True,72.554,"LINESTRING (-0.1456675 51.4894037, -0.145575 51.4892484, -0.14552 51.489195, -0.1450343 51.4889671, -0.1449769 51.4889402)",,,,,
"[4202032, 1167964758, 1266649817, 1266649818, 1266649819]",Sutherland Row,residential,20 mph,True,False,76.64800000000001,"LINESTRING (-0.1456675 51.4894037, -0.1457174 51.4893948, -0.1457623 51.4893867, -0.1462622 51.4892972, -0.1466346 51.4892305, -0.1466617 51.4892239, -0.1466833 51.489217, -0.1467199 51.4891983)",,,,,
536504141,Winchester Street,residential,20 mph,False,False,4.768,"LINESTRING (-0.1460115 51.4899883, -0.1460359 51.4900284)",,,,,
882503920,Winchester Street,residential,20 mph,True,False,35.992000000000004,"LINESTRING (-0.1460115 51.4899883, -0.1459562 51.4899822, -0.1458879 51.4899541, -0.1455981 51.4897993)",,,,,
440531407,Cambridge Street,residential,20 mph,False,False,21.950000000000003,"LINESTRING (-0.14674 51.4915634, -0.1465344 51.4914643, -0.1464908 51.4914414)",,,,,
4202649,Sutherland Street,residential,20 mph,False,False,70.011,"LINESTRING (-0.1454336 51.4885532, -0.1446303 51.4881708)",,,,,
4202649,Sutherland Street,residential,20 mph,False,True,70.7,"LINESTRING (-0.1454336 51.4885532, -0.1462512 51.4889341)",,,,,
4202683,Clarendon Street,residential,20 mph,True,False,59.662,"LINESTRING (-0.1454336 51.4885532, -0.1458362 51.4882144, -0.1459462 51.4881219)",,,,,
"[1266649820, 1266649821, 155137790]",Clarendon Street,residential,20 mph,True,False,53.402,"LINESTRING (-0.1454336 51.4885532, -0.1453873 51.4885925, -0.1453517 51.4886226, -0.1449769 51.4889402)",,,,,
4202649,Sutherland Street,residential,20 mph,False,True,70.011,"LINESTRING (-0.1446303 51.4881708, -0.1454336 51.4885532)",,,,,
4202649,Sutherland Street,residential,20 mph,False,False,114.617,"LINESTRING (-0.1446303 51.4881708, -0.1434726 51.4876202, -0.1434524 51.4875723, -0.1434452 51.4875572, -0.1434186 51.4875012)",,,,,
74763338,Clarendon Street,residential,20 mph,False,False,43.853,"LINESTRING (-0.1426619 51.4908691, -0.1422795 51.4911835)",,,,,
4202742,West Warwick Place,residential,20 mph,False,True,12.33,"LINESTRING (-0.1426619 51.4908691, -0.1427311 51.4908942, -0.1427791 51.4909474)",,,,,
74763338,Clarendon Street,residential,20 mph,False,True,54.254,"LINESTRING (-0.1426619 51.4908691, -0.1430567 51.4905266, -0.1431188 51.4904727)",,,,,
4202766,Warwick Square Mews,residential,20 mph,False,False,19.581,"LINESTRING (-0.1422795 51.4911835, -0.1420086 51.4911329)",,,,,
74763338,Clarendon Street,residential,20 mph,False,False,34.99,"LINESTRING (-0.1422795 51.4911835, -0.1424978 51.4914673)",,,,,
74763338,Clarendon Street,residential,20 mph,False,True,43.853,"LINESTRING (-0.1422795 51.4911835, -0.1426619 51.4908691)",,,,,
4202766,Warwick Square Mews,residential,20 mph,False,True,19.581,"LINESTRING (-0.1420086 51.4911329, -0.1422795 51.4911835)",,,,,
4707630,Warwick Square Mews,residential,20 mph,False,False,35.693,"LINESTRING (-0.1420086 51.4911329, -0.1417323 51.4914039)",,,,,
4707630,Warwick Square Mews,residential,20 mph,False,True,22.723,"LINESTRING (-0.1420086 51.4911329, -0.1420435 51.4910694, -0.1421702 51.4909571)",,,,,
4707630,Warwick Square Mews,residential,20 mph,False,True,35.693,"LINESTRING (-0.1417323 51.4914039, -0.1420086 51.4911329)",,,,,
4202742,West Warwick Place,residential,20 mph,False,True,43.839,"LINESTRING (-0.1427791 51.4909474, -0.1430512 51.4913034)",,,,,
4202742,West Warwick Place,residential,20 mph,False,False,12.33,"LINESTRING (-0.1427791 51.4909474, -0.1427311 51.4908942, -0.1426619 51.4908691)",,,,,
4202744,West Mews,residential,20 mph,False,False,28.101,"LINESTRING (-0.1427791 51.4909474, -0.1430127 51.4908806, -0.1431062 51.4909527)",,,,,
4202744,West Mews,residential,20 mph,False,True,28.101,"LINESTRING (-0.1431062 51.4909527, -0.1430127 51.4908806, -0.1427791 51.4909474)",,,,,
740780564,Lupus Street,tertiary,20 mph,False,False,25.567,"LINESTRING (-0.1404486 51.4878704, -0.140088 51.4879199)",,,,,
740780564,Lupus Street,tertiary,20 mph,False,True,38.245,"LINESTRING (-0.1404486 51.4878704, -0.1409911 51.4878057)",,,,,
74763333,Alderney Street,residential,20 mph,True,False,42.997,"LINESTRING (-0.1404486 51.4878704, -0.140478 51.4879834, -0.1408305 51.4881444)",,,,,
25677804,Lupus Street,tertiary,20 mph,False,True,67.02199999999999,"LINESTRING (-0.1424681 51.4876151, -0.1428082 51.4875719, -0.1434186 51.4875012)",,,,,
"[670647496, 740780562]",Lupus Street,tertiary,20 mph,False,False,73.089,"LINESTRING (-0.1424681 51.4876151, -0.1421649 51.487655, -0.1418548 51.4876958, -0.1415294 51.4877392, -0.1414353 51.487751)",,,,,
4203960,Denbigh Place,residential,20 mph,False,True,140.784,"LINESTRING (-0.1391586 51.49016, -0.1392981 51.490155, -0.1393879 51.4901333, -0.1394628 51.4900802, -0.1404421 51.4892273)",,,,,
"[4249945, 504286966]","['Denbigh Street', 'Gloucester Street']",residential,20 mph,False,"[False, True]",243.85000000000002,"LINESTRING (-0.1391586 51.49016, -0.1393263 51.4906719, -0.1394107 51.4907011, -0.1394579 51.4907139, -0.139463 51.4907153, -0.139506 51.4907153, -0.1395703 51.4907036, -0.1409741 51.48955, -0.1410314 51.4895029)",,,,,
"[4249945, 332074333]","['Denbigh Street', 'Charlwood Street']",residential,20 mph,False,True,54.66000000000001,"LINESTRING (-0.1391586 51.49016, -0.1390467 51.4899466, -0.1390319 51.4899124, -0.1390145 51.4899007, -0.1389971 51.4898949, -0.1389649 51.4898899, -0.138926 51.4898847, -0.1388922 51.4898932, -0.1388564 51.4899104, -0.138821 51.4899327, -0.1387363 51.4899871)",,,,,
4562269,Moreton Place,residential,20 mph,False,False,50.553,"LINESTRING (-0.1387363 51.4899871, -0.1381534 51.4897133)",,,,,
"[4249945, 332074333]","['Denbigh Street', 'Charlwood Street']",residential,20 mph,False,False,54.66,"LINESTRING (-0.1387363 51.4899871, -0.138821 51.4899327, -0.1388564 51.4899104, -0.1388922 51.4898932, -0.138926 51.4898847, -0.1389649 51.4898899, -0.1389971 51.4898949, -0.1390145 51.4899007, -0.1390319 51.4899124, -0.1390467 51.4899466, -0.1391586 51.49016)",,,,,
332074333,Charlwood Street,residential,20 mph,False,True,57.564,"LINESTRING (-0.1387363 51.4899871, -0.1383726 51.4903367, -0.1382843 51.4904216)",,,,,
41698882,Warwick Square,primary,20 mph,False,True,64.304,"LINESTRING (-0.1407572 51.491578, -0.1400137 51.4912314)",,,A3213,,
41445632,Warwick Square,residential,20 mph,False,True,196.552,"LINESTRING (-0.1407572 51.491578, -0.1408176 51.4915269, -0.1423762 51.4902078, -0.1424396 51.4901542)",,,,,
41698800,Belgrave Road,primary,20 mph,False,False,45.519000000000005,"LINESTRING (-0.1407572 51.491578, -0.1409885 51.4916875, -0.1410399 51.4917118, -0.1412764 51.4918291)",,,A3213,,
41698882,Warwick Square,primary,20 mph,False,False,64.304,"LINESTRING (-0.1400137 51.4912314, -0.1407572 51.491578)",,,A3213,,
41698881,Warwick Square,residential,20 mph,False,True,195.73499999999999,"LINESTRING (-0.1400137 51.4912314, -0.1400971 51.4911658, -0.141707 51.4899002, -0.141769 51.4898515)",,,,,
41698883,Belgrave Road,primary,20 mph,False,True,27.545,"LINESTRING (-0.1400137 51.4912314, -0.1399205 51.491185, -0.1398598 51.4911585, -0.1396925 51.4910854)",,,A3213,,
25312137,Belgrave Road,primary,20 mph,False,True,30.471,"LINESTRING (-0.1396925 51.4910854, -0.1393416 51.49092)",,,A3213,,
4562391,Denbigh Street,residential,20 mph,False,False,132.03699999999998,"LINESTRING (-0.1396925 51.4910854, -0.1396247 51.4911355, -0.1396051 51.49115, -0.1395836 51.4911748, -0.1395816 51.4912046, -0.1395856 51.4912476, -0.1397243 51.4916232, -0.1398995 51.4921136, -0.1399139 51.4921538, -0.1399398 51.4922249)",,,,,
41698883,Belgrave Road,primary,20 mph,False,False,27.545,"LINESTRING (-0.1396925 51.4910854, -0.1398598 51.4911585, -0.1399205 51.491185, -0.1400137 51.4912314)",,,A3213,,
4250015,Churton Street,residential,20 mph,False,False,52.868,"LINESTRING (-0.1389776 51.4913491, -0.1386494 51.4917784)",,,,,
4250016,Charlwood Place,residential,20 mph,False,True,98.001,"LINESTRING (-0.1389776 51.4913491, -0.137847 51.4908188)",,,,,
4250015,Churton Street,residential,20 mph,False,True,54.101,"LINESTRING (-0.1389776 51.4913491, -0.1392388 51.4910144, -0.1392579 51.4909899, -0.1393416 51.49092)",,,,,
4250016,Charlwood Place,residential,20 mph,False,False,98.001,"LINESTRING (-0.137847 51.4908188, -0.1389776 51.4913491)",,,,,
332074334,Charlwood Street,residential,20 mph,False,True,35.881,"LINESTRING (-0.137847 51.4908188, -0.1375418 51.4910796)",,,,,
332074334,Charlwood Street,residential,20 mph,False,False,53.558,"LINESTRING (-0.137847 51.4908188, -0.1380948 51.4905854, -0.1382127 51.4904834, -0.1382843 51.4904216)",,,,,
332074334,Charlwood Street,residential,20 mph,False,False,35.881,"LINESTRING (-0.1375418 51.4910796, -0.137847 51.4908188)",,,,,
"[4250015, 45343527]","['Churton Street', 'Tachbrook Street']",residential,20 mph,False,True,141.68599999999998,"LINESTRING (-0.1375418 51.4910796, -0.1382445 51.4918374, -0.1383154 51.491891, -0.1383664 51.4919297, -0.1384082 51.4919452, -0.1384391 51.4919494, -0.1384666 51.4919485, -0.1385075 51.4919406, -0.1385553 51.4919048, -0.1386494 51.4917784)",,,,,
4562269,Moreton Place,residential,20 mph,False,True,50.553,"LINESTRING (-0.1381534 51.4897133, -0.1387363 51.4899871)",,,,,
71511205,Moreton Terrace,residential,20 mph,False,True,45.782,"LINESTRING (-0.1381534 51.4897133, -0.1379051 51.4893317)",,,,,
769406157,Rochester Row,secondary,20 mph,False,False,47.538,"LINESTRING (-0.1378438 51.4929527, -0.1375206 51.4933299)",,,B324,,
4232984,Willow Place,residential,20 mph,False,True,83.664,"LINESTRING (-0.1378438 51.4929527, -0.1379576 51.4930494, -0.1384213 51.4936122)",,,,,
"[4238288, 1070252753]",Rochester Row,secondary,20 mph,False,True,24.908,"LINESTRING (-0.1378438 51.4929527, -0.137917 51.4928942, -0.1379483 51.4928692, -0.1379875 51.4928379, -0.13807 51.4927786)",,2,B324,,
4234528,Walcott Street,residential,20 mph,False,True,43.079,"LINESTRING (-0.1375206 51.4933299, -0.1370061 51.493112)",,,,,
769406157,Rochester Row,secondary,20 mph,False,False,54.946,"LINESTRING (-0.1375206 51.4933299, -0.1371635 51.4937712)",,,B324,,
769406157,Rochester Row,secondary,20 mph,False,True,47.538,"LINESTRING (-0.1375206 51.4933299, -0.1378438 51.4929527)",,,B324,,
769406157,Rochester Row,secondary,20 mph,False,True,54.946,"LINESTRING (-0.1371635 51.4937712, -0.1375206 51.4933299)",,,B324,,
450090623,Vauxhall Bridge Road,trunk,20 mph,False,False,35.404,"LINESTRING (-0.1399832 51.493701, -0.1395782 51.4935066)",,,A202,,
4232984,Willow Place,residential,20 mph,False,False,83.664,"LINESTRING (-0.1384213 51.4936122, -0.1379576 51.4930494, -0.1378438 51.4929527)",,,,,
4562274,Claverton Street,tertiary,20 mph,False,False,99.793,"LINESTRING (-0.1384473 51.488125, -0.1384319 51.4880397, -0.1384218 51.4880082, -0.1382848 51.4876717, -0.1381111 51.4872531)",,2,,,
41445635,St George's Drive,tertiary,20 mph,False,True,31.185000000000002,"LINESTRING (-0.1384473 51.488125, -0.1384513 51.4882215, -0.1384685 51.4882488, -0.1385271 51.4883128, -0.1386174 51.488371)",,,,,
"[740780564, 740780565]",Lupus Street,tertiary,20 mph,False,True,59.932,"LINESTRING (-0.1384473 51.488125, -0.1386207 51.4881024, -0.1386855 51.4880939, -0.1387488 51.4880852, -0.1392945 51.4880145)",,,,,
4562274,Claverton Street,tertiary,20 mph,False,False,86.211,"LINESTRING (-0.1380604 51.4871136, -0.1377436 51.4863638)",,2,,,
4562274,Claverton Street,tertiary,20 mph,False,True,15.904,"LINESTRING (-0.1380604 51.4871136, -0.1381111 51.4872531)",,2,,,
4562275,Chichester Street,unclassified,20 mph,False,False,32.533,"LINESTRING (-0.1380604 51.4871136, -0.1376079 51.4871924)",,,,,
1094666242,Ebury Street,residential,20 mph,True,False,7.748,"LINESTRING (-0.1512005 51.4924996, -0.1511708 51.4925248, -0.1511289 51.492553)",,,,,
4365346,Elizabeth Street,residential,20 mph,False,False,28.158,"LINESTRING (-0.1510705 51.493798, -0.1507872 51.4936163)",,,,,
240191152,Elizabeth Street,residential,20 mph,True,False,57.295,"LINESTRING (-0.1485568 51.4927202, -0.1480641 51.4925848, -0.1477997 51.4925121)",,3,,,
"[509175881, 4562273, 740780567]",Lupus Street,tertiary,20 mph,False,False,53.615,"LINESTRING (-0.1456174 51.4857098, -0.1456095 51.4857967, -0.1456069 51.4858267, -0.1456019 51.4858675, -0.1455795 51.4859527, -0.1455635 51.486009, -0.1455066 51.4861651, -0.1454951 51.4861844)",,2,,,
"[262459553, 1029127198, 44383715, 1017492168, 895238013, 1070598993, 1029127197, 1238603443, 1238603445, 1238603446, 895238015, 1029127194, 1029127195, 1029127196, 34401597, 895238014, 1029127199]",Grosvenor Road,trunk,20 mph,False,False,591.632,"LINESTRING (-0.1456174 51.4857098, -0.145522 51.4857026, -0.1454487 51.4856973, -0.1453565 51.485688, -0.1450272 51.4856527, -0.1444085 51.4855776, -0.1434587 51.4854469, -0.1431678 51.4854042, -0.142768 51.4853464, -0.1425617 51.4853154, -0.1421416 51.4852457, -0.1418114 51.4851904, -0.1415707 51.4851505, -0.1410804 51.4850693, -0.1401152 51.4849314, -0.1397081 51.4849117, -0.1394063 51.4849234, -0.1392426 51.4849322, -0.1389731 51.4849634, -0.1383549 51.4850613, -0.137957 51.4851297, -0.1376782 51.4851803, -0.137607 51.4851923, -0.1375429 51.485204, -0.1373906 51.4852255, -0.1372817 51.4852417)",,2,A3212,,
"[551596448, 1017492166, 813885830, 1017492167, 1029122220, 186283253, 186283254, 536523704]",Grosvenor Road,trunk,20 mph,False,True,265.522,"LINESTRING (-0.1456174 51.4857098, -0.1457514 51.4857199, -0.145815 51.4857257, -0.1458695 51.4857305, -0.1458917 51.4857324, -0.1459728 51.4857388, -0.1461113 51.4857507, -0.1463052 51.4857668, -0.1465983 51.4857784, -0.1467279 51.485779, -0.146951 51.4857799, -0.1477502 51.4857654, -0.1483439 51.4857643, -0.1486527 51.4857675, -0.1486856 51.4857678, -0.149115 51.4857715, -0.149443 51.485794)",,2,A3212,,
6858369,Westmoreland Place,residential,20 mph,False,False,72.081,"LINESTRING (-0.1459462 51.4881219, -0.14578 51.4881263, -0.1450794 51.4878002)",,,,,
155137788,Westmoreland Terrace,residential,20 mph,False,False,86.053,"LINESTRING (-0.1459462 51.4881219, -0.146389 51.4887965, -0.1463507 51.4888348)",,,,,
155137792,Westmoreland Terrace,residential,20 mph,False,True,102.776,"LINESTRING (-0.1459462 51.4881219, -0.1459047 51.4880092, -0.1454333 51.4872557)",,,,,
6858369,Westmoreland Place,residential,20 mph,False,True,71.092,"LINESTRING (-0.144319 51.4873883, -0.1443471 51.4874394, -0.1443592 51.4874615, -0.1450794 51.4878002)",,,,,
740780571,Lupus Street,tertiary,20 mph,False,False,63.595,"LINESTRING (-0.144319 51.4873883, -0.1435084 51.4874896, -0.1434186 51.4875012)",,,,,
"[740780571, 740780567]",Lupus Street,tertiary,20 mph,False,True,147.704,"LINESTRING (-0.144319 51.4873883, -0.1444646 51.487366, -0.1447194 51.4873341, -0.1448781 51.4873142, -0.1450059 51.4872982, -0.1450874 51.4872628, -0.1451231 51.4872067, -0.1451714 51.4870338, -0.1452421 51.4868712, -0.145308 51.4866877, -0.1453807 51.4864551)",,,,,
1167972788,Sussex Street,residential,20 mph,False,True,14.168,"LINESTRING (-0.1450794 51.4878002, -0.1450628 51.4876732)",,,,,
4203794,Sussex Street,residential,20 mph,False,False,37.888,"LINESTRING (-0.1450794 51.4878002, -0.145039 51.4878336, -0.1447498 51.4880722)",,,,,
6858369,Westmoreland Place,residential,20 mph,False,False,71.092,"LINESTRING (-0.1450794 51.4878002, -0.1443592 51.4874615, -0.1443471 51.4874394, -0.144319 51.4873883)",,,,,
6858369,Westmoreland Place,residential,20 mph,False,True,72.081,"LINESTRING (-0.1450794 51.4878002, -0.14578 51.4881263, -0.1459462 51.4881219)",,,,,
740780567,Lupus Street,tertiary,20 mph,False,True,31.125,"LINESTRING (-0.1453807 51.4864551, -0.1454951 51.4861844)",,,,,
13790340,Churchill Gardens Road,residential,20 mph,False,False,42.089,"LINESTRING (-0.1453807 51.4864551, -0.1451611 51.48644, -0.1449899 51.4864282, -0.1447765 51.4864136)",,,,,
"[740780571, 740780567]",Lupus Street,tertiary,20 mph,False,False,147.70399999999998,"LINESTRING (-0.1453807 51.4864551, -0.145308 51.4866877, -0.1452421 51.4868712, -0.1451714 51.4870338, -0.1451231 51.4872067, -0.1450874 51.4872628, -0.1450059 51.4872982, -0.1448781 51.4873142, -0.1447194 51.4873341, -0.1444646 51.487366, -0.144319 51.4873883)",,,,,
4562274,Claverton Street,tertiary,20 mph,False,True,86.211,"LINESTRING (-0.1377436 51.4863638, -0.1380604 51.4871136)",,2,,,
4562274,Claverton Street,tertiary,20 mph,False,False,128.81,"LINESTRING (-0.1377436 51.4863638, -0.137616 51.4860511, -0.1373549 51.4854109, -0.1373377 51.4853685, -0.1373254 51.48534, -0.137308 51.4852994, -0.1372817 51.4852417)",,2,,,
"[13790340, 374931990, 374931991]",Churchill Gardens Road,residential,20 mph,False,True,78.74,"LINESTRING (-0.1377436 51.4863638, -0.1379601 51.4863308, -0.1384414 51.4862574, -0.1384578 51.4862549, -0.1385773 51.4862366, -0.1388476 51.486194)",,,,building_passage,
13790340,Churchill Gardens Road,residential,20 mph,False,False,54.492,"LINESTRING (-0.1447765 51.4864136, -0.1439943 51.4863596)",,,,,
"[673384072, 74661958]",Paxton Terrace,residential,20 mph,False,False,142.578,"LINESTRING (-0.1447765 51.4864136, -0.1448909 51.4860406, -0.1448303 51.4860228, -0.1442117 51.4859466, -0.1441473 51.4859495, -0.1441069 51.4859712, -0.1439943 51.4863596)",,,,,
13790340,Churchill Gardens Road,residential,20 mph,False,True,42.089,"LINESTRING (-0.1447765 51.4864136, -0.1449899 51.4864282, -0.1451611 51.48644, -0.1453807 51.4864551)",,,,,
4365346,Elizabeth Street,residential,20 mph,False,True,28.158,"LINESTRING (-0.1507872 51.4936163, -0.1510705 51.493798)",,,,,
4365346,Elizabeth Street,residential,20 mph,False,False,49.887,"LINESTRING (-0.1507872 51.4936163, -0.1506109 51.4935037, -0.1503821 51.4933539, -0.1502892 51.4933002, -0.1502824 51.4932963)",,,,,
4562275,Chichester Street,unclassified,20 mph,False,True,32.533,"LINESTRING (-0.1376079 51.4871924, -0.1380604 51.4871136)",,,,,
4250015,Churton Street,residential,20 mph,False,True,52.868,"LINESTRING (-0.1386494 51.4917784, -0.1389776 51.4913491)",,,,,
24975684,Churton Place,residential,20 mph,False,False,28.877,"LINESTRING (-0.1386494 51.4917784, -0.1390244 51.4918921)",,,,,
"[45343527, 4250015]","['Churton Street', 'Tachbrook Street']",residential,20 mph,False,False,141.68599999999998,"LINESTRING (-0.1386494 51.4917784, -0.1385553 51.4919048, -0.1385075 51.4919406, -0.1384666 51.4919485, -0.1384391 51.4919494, -0.1384082 51.4919452, -0.1383664 51.4919297, -0.1383154 51.491891, -0.1382445 51.4918374, -0.1375418 51.4910796)",,,,,
24975684,Churton Place,residential,20 mph,False,True,17.745,"LINESTRING (-0.1392552 51.4919615, -0.1390244 51.4918921)",,,,,
24975684,Churton Place,residential,20 mph,False,False,17.745,"LINESTRING (-0.1390244 51.4918921, -0.1392552 51.4919615)",,,,,
24975684,Churton Place,residential,20 mph,False,True,28.877,"LINESTRING (-0.1390244 51.4918921, -0.1386494 51.4917784)",,,,,
"[1230199220, 1230199221, 332654245]",Dell's Mews,residential,20 mph,False,False,32.625,"LINESTRING (-0.1390244 51.4918921, -0.1390544 51.4918472, -0.139112 51.4917705, -0.1392139 51.4916235)",,,,yes,
740780564,Lupus Street,tertiary,20 mph,False,True,25.567,"LINESTRING (-0.140088 51.4879199, -0.1404486 51.4878704)",,,,,
"[25384361, 673383929, 635105990, 635105991]",Johnson's Place,residential,20 mph,False,False,160.10099999999997,"LINESTRING (-0.140088 51.4879199, -0.1400746 51.4878792, -0.1400549 51.4878222, -0.1400374 51.487765, -0.1399988 51.4876437, -0.139908 51.4875563, -0.1396823 51.4870016, -0.1391006 51.4870877, -0.1389296 51.487113)",,,,,
740780564,Lupus Street,tertiary,20 mph,False,False,43.643,"LINESTRING (-0.140088 51.4879199, -0.1397225 51.4879595, -0.1394685 51.4879921)",,,,,
25384469,Ranelagh Road,residential,20 mph,False,True,103.377,"LINESTRING (-0.1389296 51.487113, -0.1389525 51.4871712, -0.1392671 51.487947, -0.1392808 51.4879808, -0.1392945 51.4880145)",,,,,
673383929,Johnson's Place,residential,20 mph,False,False,59.241,"LINESTRING (-0.1389296 51.487113, -0.1388419 51.4871504, -0.1382606 51.4872353, -0.1381111 51.4872531)",,,,,
"[673383929, 25384361, 635105990, 635105991]",Johnson's Place,residential,20 mph,False,True,160.101,"LINESTRING (-0.1389296 51.487113, -0.1391006 51.4870877, -0.1396823 51.4870016, -0.139908 51.4875563, -0.1399988 51.4876437, -0.1400374 51.487765, -0.1400549 51.4878222, -0.1400746 51.4878792, -0.140088 51.4879199)",,,,,
4562274,Claverton Street,tertiary,20 mph,False,False,15.904,"LINESTRING (-0.1381111 51.4872531, -0.1380604 51.4871136)",,2,,,
