osmid,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,lanes,ref
185950190,Paramount Drive,residential,False,False,75.735,"LINESTRING (-77.1625812 39.115879, -77.1623656 39.1161091, -77.162065 39.1164299)",,,,
185950190,Paramount Drive,residential,False,True,226.75699999999998,"LINESTRING (-77.1625812 39.115879, -77.162689 39.115695, -77.1626944 39.1156798, -77.1627205 39.1156056, -77.1627343 39.1155319, -77.162734 39.115497, -77.1627297 39.1153226, -77.1627284 39.1152727, -77.1627239 39.1151535, -77.1627209 39.1150759, -77.1626994 39.1145097, -77.162696 39.114421, -77.162657 39.1141518, -77.1626341 39.1139942, -77.1626155 39.1138658)",,,,
696234448,Somerville Drive,residential,False,True,230.652,"LINESTRING (-77.1625812 39.115879, -77.1632594 39.1162823, -77.1635156 39.1164347, -77.1642333 39.1168616, -77.1646077 39.1170843, -77.164703 39.117141)",,,,
172987752,Redland Road,secondary,False,True,205.846,"LINESTRING (-77.164703 39.117141, -77.1647693 39.117074, -77.1651004 39.1167397, -77.1653633 39.1164742, -77.1655013 39.1163348, -77.1655596 39.1162759, -77.1656283 39.1162073, -77.1656852 39.1161505, -77.1658224 39.1160136, -77.1660697 39.1157761, -77.1661691 39.1156806)",35 mph,,,
696234448,Somerville Drive,residential,False,False,230.65200000000002,"LINESTRING (-77.164703 39.117141, -77.1646077 39.1170843, -77.1642333 39.1168616, -77.1635156 39.1164347, -77.1632594 39.1162823, -77.1625812 39.115879)",,,,
"[696234449, 97850537, 696234446]",Redland Road,secondary,False,False,396.23900000000003,"LINESTRING (-77.164703 39.117141, -77.1646253 39.117212, -77.1640153 39.1177731, -77.1638692 39.1178897, -77.1637385 39.1179767, -77.163536 39.118087, -77.16285 39.1184276, -77.1610997 39.119304)",35 mph,yes,,
5968693,Esquire Court,residential,False,False,124.833,"LINESTRING (-77.158889 39.11581, -77.159637 39.114849)",,,,
5978613,Derwood Road,residential,False,False,129.241,"LINESTRING (-77.158889 39.11581, -77.160079 39.116367, -77.160163 39.11642)",,,,
5978613,Derwood Road,residential,False,True,119.543,"LINESTRING (-77.158889 39.11581, -77.1587604 39.115743, -77.158676 39.115699, -77.158607 39.115642, -77.158538 39.115558, -77.158515 39.115505, -77.1585 39.115383, -77.158615 39.114871)",,,,
5968693,Esquire Court,residential,False,True,124.833,"LINESTRING (-77.159637 39.114849, -77.158889 39.11581)",,,,
5969664,Yellowstone Way,residential,False,False,106.12100000000001,"LINESTRING (-77.160255 39.118633, -77.160659 39.118846, -77.1607179 39.1188871, -77.1607612 39.1189175, -77.160919 39.119068, -77.1610266 39.1192166, -77.1610997 39.119304)",,,,
171721506,Chieftain Avenue,residential,False,False,128.079,"LINESTRING (-77.160255 39.118633, -77.1600389 39.1188743, -77.1598365 39.1191005, -77.1594659 39.1195143, -77.159408 39.119579)",,,,
"[171721506, 5978613, 967412118]","['Derwood Road', 'Chieftain Avenue']",residential,False,True,305.162,"LINESTRING (-77.160255 39.118633, -77.1608413 39.1179339, -77.1611911 39.1175046, -77.161243 39.1173957, -77.16082 39.116996, -77.160163 39.11642)",,,,
547969462,Yellowstone Way,residential,False,True,136.699,"LINESTRING (-77.160255 39.118633, -77.159523 39.118274, -77.1590251 39.1180498, -77.1589015 39.1179942)",,,,
5969664,Yellowstone Way,residential,False,True,106.12100000000001,"LINESTRING (-77.1610997 39.119304, -77.1610266 39.1192166, -77.160919 39.119068, -77.1607612 39.1189175, -77.1607179 39.1188871, -77.160659 39.118846, -77.160255 39.118633)",,,,
696234446,Redland Road,secondary,False,False,124.50899999999999,"LINESTRING (-77.1610997 39.119304, -77.160013 39.119844, -77.1599564 39.1198725, -77.1598849 39.1199086)",35 mph,,,
"[97850537, 696234449, 696234446]",Redland Road,secondary,False,True,396.23900000000003,"LINESTRING (-77.1610997 39.119304, -77.16285 39.1184276, -77.163536 39.118087, -77.1637385 39.1179767, -77.1638692 39.1178897, -77.1640153 39.1177731, -77.1646253 39.117212, -77.164703 39.117141)",35 mph,yes,,
171721506,Chieftain Avenue,residential,False,True,128.079,"LINESTRING (-77.159408 39.119579, -77.1594659 39.1195143, -77.1598365 39.1191005, -77.1600389 39.1188743, -77.160255 39.118633)",,,,
5974201,Moccasin Lane,residential,False,False,37.803,"LINESTRING (-77.1569183 39.1184652, -77.1564803 39.1184752)",,,,
5975796,Crabbs Branch Way,tertiary,False,False,222.88600000000002,"LINESTRING (-77.1569183 39.1184652, -77.156936 39.117763, -77.1569493 39.1169996, -77.156959 39.116461)",,,,
5975796,Crabbs Branch Way,tertiary,False,True,130.356,"LINESTRING (-77.1569183 39.1184652, -77.1569197 39.118903, -77.1569201 39.119012, -77.156921 39.119308, -77.1569358 39.1194693, -77.156974 39.119617, -77.1569801 39.1196335)",,,,
5974201,Moccasin Lane,residential,False,True,37.803,"LINESTRING (-77.1564803 39.1184752, -77.1569183 39.1184652)",,,,
5974201,Moccasin Lane,residential,False,False,117.02000000000001,"LINESTRING (-77.1564803 39.1184752, -77.1560737 39.1184866, -77.156069 39.1183294, -77.1564723 39.1182255, -77.1564803 39.1184752)",,,,
5974201,Moccasin Lane,residential,False,True,117.02000000000001,"LINESTRING (-77.1564803 39.1184752, -77.1564723 39.1182255, -77.156069 39.1183294, -77.1560737 39.1184866, -77.1564803 39.1184752)",,,,
5975796,Crabbs Branch Way,tertiary,False,True,190.712,"LINESTRING (-77.156982 39.114746, -77.1569681 39.1153647, -77.1569623 39.1160465, -77.156959 39.116461)",,,,
50843244,Indianola Drive,tertiary,False,False,141.92600000000002,"LINESTRING (-77.156982 39.114746, -77.1575911 39.1147522, -77.1580127 39.1147905, -77.1583132 39.1148238, -77.158615 39.114871)",,,,
5976316,Hiawatha Lane,residential,False,False,27.32,"LINESTRING (-77.156959 39.116461, -77.1572752 39.1164476)",,,,
203017777,Indian Hills Drive,residential,False,False,73.418,"LINESTRING (-77.156959 39.116461, -77.156108 39.116459)",,,,
5975796,Crabbs Branch Way,tertiary,False,False,190.712,"LINESTRING (-77.156959 39.116461, -77.1569623 39.1160465, -77.1569681 39.1153647, -77.156982 39.114746)",,,,
5975796,Crabbs Branch Way,tertiary,False,True,222.88600000000002,"LINESTRING (-77.156959 39.116461, -77.1569493 39.1169996, -77.156936 39.117763, -77.1569183 39.1184652)",,,,
5975796,Crabbs Branch Way,tertiary,False,False,212.313,"LINESTRING (-77.158538 39.121032, -77.1583894 39.1209487, -77.158331 39.120916, -77.157907 39.12069, -77.157588 39.120489, -77.157352 39.120287, -77.15714 39.120031, -77.157005 39.119701, -77.1569801 39.1196335)",,,,
"[1191286713, 697262365]",Redland Road,secondary,False,False,166.202,"LINESTRING (-77.158538 39.121032, -77.1586459 39.1209044, -77.158828 39.120689, -77.159088 39.120449, -77.159408 39.120197, -77.1597239 39.1200023, -77.1598291 39.1199375)",35 mph,,4,
5975798,Crabbs Branch Way,residential,False,False,51.18,"LINESTRING (-77.1564159 39.1197758, -77.1566413 39.1197187, -77.1569801 39.1196335)",,,,
5975799,Crabbs Branch Way,residential,False,False,232.72000000000003,"LINESTRING (-77.1564159 39.1197758, -77.1561826 39.1198299, -77.1561061 39.1198162, -77.1560021 39.1197157, -77.1557642 39.1194657, -77.1556006 39.1193055, -77.1556073 39.1192505, -77.155732 39.1191619, -77.1559107 39.1190641, -77.1559841 39.1190745, -77.156078 39.1191702, -77.156188 39.1192867, -77.1562497 39.119397, -77.1564159 39.1197758)",,,,
5975799,Crabbs Branch Way,residential,False,True,232.71999999999997,"LINESTRING (-77.1564159 39.1197758, -77.1562497 39.119397, -77.156188 39.1192867, -77.156078 39.1191702, -77.1559841 39.1190745, -77.1559107 39.1190641, -77.155732 39.1191619, -77.1556073 39.1192505, -77.1556006 39.1193055, -77.1557642 39.1194657, -77.1560021 39.1197157, -77.1561061 39.1198162, -77.1561826 39.1198299, -77.1564159 39.1197758)",,,,
95400673,,residential,False,True,37.538,"LINESTRING (-77.1572986 39.1161105, -77.1572752 39.1164476)",,,,
5976316,Hiawatha Lane,residential,False,True,92.036,"LINESTRING (-77.1572986 39.1161105, -77.1577234 39.116303, -77.1576021 39.1164648, -77.1574796 39.1164819, -77.1572752 39.1164476)",,,,
5976316,Hiawatha Lane,residential,False,False,62.633,"LINESTRING (-77.1572986 39.1161105, -77.1573051 39.1159506, -77.157366 39.1156795, -77.1573682 39.1155514)",,,,
5977523,Derwood Street,residential,False,False,206.123,"LINESTRING (-77.160163 39.11642, -77.1597872 39.1168776, -77.1590374 39.1178237, -77.1589015 39.1179942)",,,,
"[171721506, 5978613, 967412118]","['Derwood Road', 'Chieftain Avenue']",residential,False,False,305.162,"LINESTRING (-77.160163 39.11642, -77.16082 39.116996, -77.161243 39.1173957, -77.1611911 39.1175046, -77.1608413 39.1179339, -77.160255 39.118633)",,,,
5978613,Derwood Road,residential,False,True,129.241,"LINESTRING (-77.160163 39.11642, -77.160079 39.116367, -77.158889 39.11581)",,,,
5977523,Derwood Street,residential,False,True,206.12300000000002,"LINESTRING (-77.1589015 39.1179942, -77.1590374 39.1178237, -77.1597872 39.1168776, -77.160163 39.11642)",,,,
547969462,Yellowstone Way,residential,False,False,136.699,"LINESTRING (-77.1589015 39.1179942, -77.1590251 39.1180498, -77.159523 39.118274, -77.160255 39.118633)",,,,
547969462,Yellowstone Way,residential,False,True,160.10500000000002,"LINESTRING (-77.1589015 39.1179942, -77.1587468 39.1179256, -77.1585612 39.1178256, -77.158454 39.117729, -77.1584048 39.1176688, -77.1583757 39.1175987, -77.1583633 39.1175364, -77.158355 39.117454, -77.158363 39.117389, -77.1583887 39.1173219, -77.158439 39.117267, -77.1588013 39.1168468)",,,,
203017777,Indian Hills Drive,residential,False,True,73.418,"LINESTRING (-77.156108 39.116459, -77.156959 39.116461)",,,,
5978148,Yukon Lane,residential,False,False,115.76399999999998,"LINESTRING (-77.156108 39.116459, -77.1561534 39.1166577, -77.1561692 39.1173, -77.1564158 39.1173464)",,,,
5978148,Yukon Lane,residential,False,True,115.76399999999998,"LINESTRING (-77.1564158 39.1173464, -77.1561692 39.1173, -77.1561534 39.1166577, -77.156108 39.116459)",,,,
5978613,Derwood Road,residential,False,False,119.543,"LINESTRING (-77.158615 39.114871, -77.1585 39.115383, -77.158515 39.115505, -77.158538 39.115558, -77.158607 39.115642, -77.158676 39.115699, -77.1587604 39.115743, -77.158889 39.11581)",,,,
50843244,Indianola Drive,tertiary,False,True,141.926,"LINESTRING (-77.158615 39.114871, -77.1583132 39.1148238, -77.1580127 39.1147905, -77.1575911 39.1147522, -77.156982 39.114746)",,,,
185950190,Paramount Drive,residential,False,False,226.757,"LINESTRING (-77.1626155 39.1138658, -77.1626341 39.1139942, -77.162657 39.1141518, -77.162696 39.114421, -77.1626994 39.1145097, -77.1627209 39.1150759, -77.1627239 39.1151535, -77.1627284 39.1152727, -77.1627297 39.1153226, -77.162734 39.115497, -77.1627343 39.1155319, -77.1627205 39.1156056, -77.1626944 39.1156798, -77.162689 39.115695, -77.1625812 39.115879)",,,,
185950192,,primary_link,True,False,47.715999999999994,"LINESTRING (-77.1626155 39.1138658, -77.1626363 39.1137825, -77.1626622 39.1137276, -77.1626945 39.1136986, -77.1627391 39.113664, -77.1627942 39.1136519, -77.1628316 39.1136494, -77.1628613 39.11365, -77.1629096 39.113651, -77.1629923 39.1136569)",,,,
185950190,Paramount Drive,residential,False,True,75.735,"LINESTRING (-77.162065 39.1164299, -77.1623656 39.1161091, -77.1625812 39.115879)",,,,
