osmid,highway,oneway,reversed,length,geometry,name,ref,lanes,bridge
9898637,residential,False,False,175.936,"LINESTRING (-103.511219 44.41604, -103.5102 44.416013, -103.509006 44.415971)",,,,
9900135,residential,False,False,55.345,"LINESTRING (-103.511219 44.41604, -103.5112268 44.415919, -103.511251 44.4155428)",1st Street,,,
9900135,residential,False,True,41.506,"LINESTRING (-103.511219 44.41604, -103.5112059 44.4162852, -103.511199 44.416413)",1st Street,,,
9898637,residential,False,True,175.936,"LINESTRING (-103.509006 44.415971, -103.5102 44.416013, -103.511219 44.41604)",,,,
143011992,residential,False,False,43.772000000000006,"LINESTRING (-103.509006 44.415971, -103.509032 44.416241, -103.509054 44.416363)",Junction Avenue,,,
143011992,residential,False,True,56.046,"LINESTRING (-103.509006 44.415971, -103.508995 44.415844, -103.5090062 44.4154673)",Junction Avenue,,,
9898760,residential,False,False,111.655,"LINESTRING (-103.511882 44.411718, -103.511864 44.412461, -103.5118525 44.4127219)",Spruce Street,,,
9898760,residential,False,True,112.096,"LINESTRING (-103.511882 44.411718, -103.511889 44.411066, -103.5119 44.41071)",Spruce Street,,,
9898919,residential,False,False,111.791,"LINESTRING (-103.511882 44.411718, -103.5126008 44.4117208, -103.5132894 44.4117235)",Douglas Street,,,
9898919,residential,False,True,110.18799999999999,"LINESTRING (-103.511882 44.411718, -103.5112007 44.4117147, -103.5104948 44.4117112)",Douglas Street,,,
9899536,residential,False,False,78.245,"LINESTRING (-103.5118525 44.4127219, -103.5128375 44.412732)",Howard Street,,,
9898760,residential,False,True,111.655,"LINESTRING (-103.5118525 44.4127219, -103.511864 44.412461, -103.511882 44.411718)",Spruce Street,,,
9899536,residential,False,True,33.967,"LINESTRING (-103.5118525 44.4127219, -103.5117037 44.4127204, -103.5114249 44.4127175)",Howard Street,,,
9898919,residential,False,False,72.082,"LINESTRING (-103.50285 44.411434, -103.503338 44.411521, -103.503734 44.41158)",Douglas Street,,,
9901265,residential,False,True,53.169,"LINESTRING (-103.50285 44.411434, -103.502988 44.411174, -103.5030715 44.410983)",Nellie Street,,,
9898919,residential,False,False,91.80199999999999,"LINESTRING (-103.503734 44.41158, -103.5041729 44.4116458, -103.50488 44.411658)",Douglas Street,,,
9898919,residential,False,True,72.082,"LINESTRING (-103.503734 44.41158, -103.503338 44.411521, -103.50285 44.411434)",Douglas Street,,,
9898919,residential,False,False,111.446,"LINESTRING (-103.50488 44.411658, -103.506283 44.411668)",Douglas Street,,,
9898919,residential,False,True,91.80199999999999,"LINESTRING (-103.50488 44.411658, -103.5041729 44.4116458, -103.503734 44.41158)",Douglas Street,,,
9900236,residential,False,False,110.37100000000001,"LINESTRING (-103.50488 44.411658, -103.504851 44.412437, -103.504848 44.4126503)",Baldwin Street,,,
9898919,residential,False,False,108.28,"LINESTRING (-103.506283 44.411668, -103.507646 44.411685)",Douglas Street,,,
9898919,residential,False,True,111.446,"LINESTRING (-103.506283 44.411668, -103.50488 44.411658)",Douglas Street,,,
9899538,residential,False,False,110.861,"LINESTRING (-103.506283 44.411668, -103.5062828 44.412665)",Fulton Street,,,
9899538,residential,False,True,113.106,"LINESTRING (-103.506283 44.411668, -103.50631 44.410651)",Fulton Street,,,
9898919,residential,False,True,108.28,"LINESTRING (-103.507646 44.411685, -103.506283 44.411668)",Douglas Street,,,
9899287,residential,False,False,110.51,"LINESTRING (-103.507646 44.411685, -103.5076338 44.4126788)",Davenport Street,,,
9899287,residential,False,True,113.544,"LINESTRING (-103.507646 44.411685, -103.507668 44.410664)",Davenport Street,,,
9898919,residential,False,False,115.03999999999999,"LINESTRING (-103.507646 44.411685, -103.508371 44.41169, -103.5090942 44.4116982)",Douglas Street,,,
255955061,primary,False,False,110.689,"LINESTRING (-103.5090942 44.4116982, -103.5090802 44.4126936)",Junction Avenue,I 90 Bus,,
255955061,primary,False,True,113.394,"LINESTRING (-103.5090942 44.4116982, -103.509142 44.410679)",Junction Avenue,I 90 Bus,,
9898919,residential,False,False,111.259,"LINESTRING (-103.5090942 44.4116982, -103.509787 44.4117046, -103.5104948 44.4117112)",Douglas Street,,,
9898919,residential,False,True,115.03999999999999,"LINESTRING (-103.5090942 44.4116982, -103.508371 44.41169, -103.507646 44.411685)",Douglas Street,,,
9898926,residential,False,True,112.33,"LINESTRING (-103.5104948 44.4117112, -103.510489 44.410701)",Pine Street,,,
9898919,residential,False,False,110.18799999999999,"LINESTRING (-103.5104948 44.4117112, -103.5112007 44.4117147, -103.511882 44.411718)",Douglas Street,,,
9898919,residential,False,True,111.259,"LINESTRING (-103.5104948 44.4117112, -103.509787 44.4117046, -103.5090942 44.4116982)",Douglas Street,,,
9898926,residential,False,False,110.83600000000001,"LINESTRING (-103.5104948 44.4117112, -103.5104842 44.4123697, -103.5104824 44.4124808, -103.5104786 44.4127079)",Pine Street,,,
9898919,residential,False,False,78.063,"LINESTRING (-103.5132894 44.4117235, -103.5142721 44.4117331)",Douglas Street,,,
9899138,residential,False,False,111.092,"LINESTRING (-103.5132894 44.4117235, -103.5132512 44.4127222)",Cedar Street,,,
9899138,residential,False,True,110.096,"LINESTRING (-103.5132894 44.4117235, -103.5133103 44.4107335)",Cedar Street,,,
9898919,residential,False,True,111.791,"LINESTRING (-103.5132894 44.4117235, -103.5126008 44.4117208, -103.511882 44.411718)",Douglas Street,,,
9898919,residential,False,True,78.063,"LINESTRING (-103.5142721 44.4117331, -103.5132894 44.4117235)",Douglas Street,,,
272591869,residential,False,False,57.757,"LINESTRING (-103.5142721 44.4117331, -103.5142651 44.4122525)",3rd Street,,,
272591869,residential,False,True,61.459,"LINESTRING (-103.5142721 44.4117331, -103.5142767 44.4111804)",3rd Street,,,
9898926,residential,False,True,110.83600000000001,"LINESTRING (-103.5104786 44.4127079, -103.5104824 44.4124808, -103.5104842 44.4123697, -103.5104948 44.4117112)",Pine Street,,,
9899536,residential,False,False,75.17,"LINESTRING (-103.5104786 44.4127079, -103.5106289 44.4127094, -103.5111202 44.4127144, -103.5111678 44.4127149, -103.5114249 44.4127175)",Howard Street,,,
9899536,residential,False,True,111.084,"LINESTRING (-103.5104786 44.4127079, -103.5097814 44.4127007, -103.5090802 44.4126936)",Howard Street,,,
"[9899008, 9901265]",residential,False,"[False, True]",493.2470000000001,"LINESTRING (-103.503296 44.41017, -103.50241 44.410181, -103.50227 44.410179, -103.50199 44.410184, -103.501568 44.410179, -103.501294 44.410171, -103.501162 44.410147, -103.501047 44.4101, -103.500965 44.410022, -103.500928 44.409932, -103.50095 44.409838, -103.501003 44.409744, -103.501064 44.409655, -103.501138 44.40957, -103.50124 44.409508, -103.501367 44.409474, -103.501502 44.409467, -103.502622 44.409477, -103.503179 44.409489, -103.503288 44.409517, -103.50332 44.409612, -103.503312 44.409707, -103.503296 44.41017)","['Nellie Street', 'Weber Drive']",,,
"[9899008, 9901265]",residential,False,"[False, True]",493.247,"LINESTRING (-103.503296 44.41017, -103.503312 44.409707, -103.50332 44.409612, -103.503288 44.409517, -103.503179 44.409489, -103.502622 44.409477, -103.501502 44.409467, -103.501367 44.409474, -103.50124 44.409508, -103.501138 44.40957, -103.501064 44.409655, -103.501003 44.409744, -103.50095 44.409838, -103.500928 44.409932, -103.500965 44.410022, -103.501047 44.4101, -103.501162 44.410147, -103.501294 44.410171, -103.501568 44.410179, -103.50199 44.410184, -103.50227 44.410179, -103.50241 44.410181, -103.503296 44.41017)","['Nellie Street', 'Weber Drive']",,,
9901265,residential,False,False,93.288,"LINESTRING (-103.503296 44.41017, -103.503301 44.410413, -103.503289 44.410512, -103.503258 44.410606, -103.503216 44.410705, -103.5030715 44.410983)",Nellie Street,,,
9899074,residential,False,False,68.931,"LINESTRING (-103.5065276 44.4126675, -103.5065048 44.4132872)",Middle Street,,,
9899536,residential,False,False,87.873,"LINESTRING (-103.5065276 44.4126675, -103.5076338 44.4126788)",Howard Street,,,
9899536,residential,False,True,19.446,"LINESTRING (-103.5065276 44.4126675, -103.5062828 44.412665)",Howard Street,,,
9899074,residential,False,False,120.092,"LINESTRING (-103.5065048 44.4132872, -103.5064967 44.4143672)",Middle Street,,,
9899074,residential,False,True,68.931,"LINESTRING (-103.5065048 44.4132872, -103.5065276 44.4126675)",Middle Street,,,
9900882,residential,False,False,203.309,"LINESTRING (-103.5065048 44.4132872, -103.5090643 44.413308)",Sherman Street,,,
9899074,residential,False,True,120.092,"LINESTRING (-103.5064967 44.4143672, -103.5065048 44.4132872)",Middle Street,,,
481250538,residential,False,False,216.254,"LINESTRING (-103.5064967 44.4143672, -103.503774 44.414367)",Main Street,,2,
481250538,residential,False,True,201.217,"LINESTRING (-103.5064967 44.4143672, -103.5090298 44.4143942)",Main Street,,2,
