osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,tunnel,bridge,access,junction,width
28424504,False,,Edmund Street,unclassified,20 mph,False,66.468,"LINESTRING (-1.9020137 52.481473, -1.9013038 52.4818858)",,,,,,
1011012006,False,2,Newhall Street,tertiary,20 mph,False,65.827,"LINESTRING (-1.9020137 52.481473, -1.9027607 52.4818518)",,,,,,
28150877,True,,Edmund Street,unclassified,20 mph,False,103.234,"LINESTRING (-1.9020137 52.481473, -1.902325 52.4812818, -1.902993 52.4809047, -1.9031201 52.4808346)",,,,,,
4066167,False,,New Market Street,unclassified,20 mph,False,69.571,"LINESTRING (-1.9018167 52.4824828, -1.9026113 52.4828794)",,,,,,
28167904,True,,Cornwall Street,unclassified,20 mph,False,94.92099999999999,"LINESTRING (-1.9018167 52.4824828, -1.9026974 52.481892, -1.9027607 52.4818518)",,,,,,
"[4077686, 28215405, 202263143, 4077687]",True,,"['Swallow Street', 'Brunel Street', 'Hill Street']",unclassified,20 mph,False,337.636,"LINESTRING (-1.9026672 52.4776944, -1.9026973 52.4777199, -1.9031151 52.4781032, -1.9032256 52.4781825, -1.9032852 52.4782097, -1.9033523 52.4782224, -1.9034343 52.4782267, -1.9035103 52.4782227, -1.9036695 52.4782125, -1.9038854 52.4782047, -1.9038979 52.4782529, -1.9038889 52.4782892, -1.9038685 52.4783228, -1.9038455 52.4783554, -1.9037988 52.4783926, -1.9036813 52.4784296, -1.9035294 52.4784775, -1.9033906 52.4785212, -1.9024686 52.478797, -1.9021489 52.4784733, -1.9017264 52.4780866, -1.9016557 52.4780245)",,,yes,,,7.5
"[1084581985, 202263142, 32541975]",False,3,Navigation Street,tertiary,20 mph,True,77.73200000000001,"LINESTRING (-1.9026672 52.4776944, -1.9019517 52.4779283, -1.9018401 52.477968, -1.901723 52.4780054, -1.9016557 52.4780245)",,,yes,,,
"[43924186, 31993271]",False,2,Navigation Street,tertiary,20 mph,False,40.619,"LINESTRING (-1.9026672 52.4776944, -1.9030549 52.4775744, -1.9031226 52.4775523, -1.9031985 52.4775251)",,,,,,
"[53073153, 17504954, 17504953]",True,"['1', '2']",Smallbrook Queensway,tertiary,30 mph,False,139.671,"LINESTRING (-1.8977186 52.4760023, -1.897481 52.4761052, -1.897294 52.4762041, -1.8970141 52.4763964, -1.8968962 52.4765582, -1.8968492 52.4766668, -1.8967859 52.4768132, -1.89675 52.476891, -1.8966838 52.4770346)",,,yes,,,
28254216,True,,Theatre Approach,unclassified,20 mph,False,59.406,"LINESTRING (-1.898182 52.4764559, -1.8977186 52.4760023)",,,,,,
"[219798952, 28254217]",True,1,Hinckley Street,unclassified,20 mph,False,87.103,"LINESTRING (-1.898182 52.4764559, -1.8988395 52.4762387, -1.8991431 52.4761502, -1.8992286 52.4761253, -1.8993353 52.4761238)",,,,,,
219798953,True,2,Hill Street,tertiary,20 mph,False,35.336,"LINESTRING (-1.8993353 52.4761238, -1.8995784 52.4763268, -1.8996347 52.4763838)",,,,,,
"[25094466, 10499054]",False,,"['Needless Alley', 'Temple Row']",unclassified,20 mph,True,138.52499999999998,"LINESTRING (-1.8986969 52.4798239, -1.8985139 52.4802548, -1.8983555 52.4804917, -1.8983021 52.4805938, -1.89902 52.4806154)",,,,,,
28424504,False,,Edmund Street,unclassified,20 mph,True,66.468,"LINESTRING (-1.9013038 52.4818858, -1.9020137 52.481473)",,,,,,
28167903,True,,Barwick Street,unclassified,20 mph,False,115.91300000000001,"LINESTRING (-1.9013038 52.4818858, -1.9008716 52.4816301, -1.9007998 52.4816038, -1.9007438 52.4816212, -1.8999835 52.4819806)",,,,,,
28424504,False,,Edmund Street,unclassified,20 mph,False,77.66699999999999,"LINESTRING (-1.9013038 52.4818858, -1.9009495 52.4821043, -1.9005799 52.4823315, -1.9005576 52.4823449, -1.9004976 52.4823826)",,,,,,
120555236,False,2,Navigation Street,unclassified,20 mph,False,75.698,"LINESTRING (-1.900684 52.47836, -1.9009994 52.4782377, -1.901344 52.4781275, -1.9016557 52.4780245)",,,yes,,,
"[204365136, 749790984, 163583829, 163583830]",True,1,"['Pinfold Street', 'Stephenson Street']",unclassified,20 mph,False,151.65800000000002,"LINESTRING (-1.900684 52.47836, -1.9006975 52.4784064, -1.9007037 52.4784296, -1.9007275 52.4784802, -1.9007696 52.478525, -1.9008411 52.4785705, -1.9011455 52.4787191, -1.9011794 52.4787456, -1.9011817 52.4787568, -1.9011825 52.478764, -1.9011658 52.4787779, -1.9011009 52.4787735, -1.9004949 52.4787215, -1.899995 52.4786817, -1.8998337 52.4786656)",,,,,,
"[37949920, 11114809]",True,2,"['Station Street', 'Dudley Street']",tertiary,20 mph,False,154.572,"LINESTRING (-1.8995501 52.4765333, -1.8995003 52.4765505, -1.8993191 52.4766013, -1.899173 52.476642, -1.8988394 52.4767317, -1.8985277 52.4768176, -1.8984963 52.4768266, -1.8980792 52.4769378, -1.8979969 52.4769257, -1.8979195 52.4768955, -1.8977443 52.4768094, -1.8975364 52.4767079)",,,,,,
11114807,True,1,Hill Street,tertiary,20 mph,False,43.012,"LINESTRING (-1.9000653 52.4767196, -1.8997704 52.4765485, -1.8997232 52.4765317, -1.8996382 52.4765324, -1.8995501 52.4765333)",,,,,,
"[22328416, 202263144, 488427845, 28511980]",False,2,Hill Street,tertiary,20 mph,True,180.88799999999998,"LINESTRING (-1.9000653 52.4767196, -1.9000888 52.4767446, -1.9003158 52.476948, -1.9003599 52.4769846, -1.9004776 52.4770842, -1.9005862 52.4771798, -1.9006124 52.4772029, -1.9006547 52.4772405, -1.9006966 52.4772719, -1.9007453 52.477321, -1.9009865 52.4775269, -1.9015129 52.4779196, -1.9016557 52.4780245)",,,yes,,,
37949916,True,1,Hill Street,tertiary,20 mph,False,10.03,"LINESTRING (-1.8996347 52.4763838, -1.8997285 52.4764536)",,,,,,
"[401207835, 28511470]",True,1,Station Street,tertiary,20 mph,False,17.921,"LINESTRING (-1.8996347 52.4763838, -1.8996241 52.4764495, -1.8995501 52.4765333)",,,,,,
4253202,True,2,,trunk_link,30 mph,False,104.324,"LINESTRING (-1.9016683 52.4758374, -1.9021017 52.4761722, -1.9026219 52.4765742)",,,,,,
15492600,True,,Gough Street,unclassified,20 mph,False,87.006,"LINESTRING (-1.9016683 52.4758374, -1.9022374 52.4755995, -1.902312 52.4755683, -1.9027337 52.4754003)",,,,,,
32152069,True,2,Smallbrook Queensway,tertiary,30 mph,False,22.183,"LINESTRING (-1.8964695 52.4771925, -1.8964828 52.4771413, -1.896466 52.476994)",,,,,,
28514554,True,2,,tertiary_link,30 mph,False,15.426,"LINESTRING (-1.8966838 52.4770346, -1.896466 52.476994)",,,,,,
37855392,True,2,Smallbrook Queensway,tertiary,30 mph,False,20.222,"LINESTRING (-1.8966838 52.4770346, -1.8966571 52.4771473, -1.896653 52.4771657, -1.8966412 52.4772146)",,,,,,
"[37855394, 431113691, 17504957, 17504959]",True,"['1', '2']",Smallbrook Queensway,tertiary,30 mph,False,222.825,"LINESTRING (-1.896466 52.476994, -1.896513 52.4768544, -1.8965401 52.4767739, -1.8966007 52.4766306, -1.8966341 52.4765515, -1.8966899 52.4764728, -1.8968211 52.4763751, -1.8968727 52.4763221, -1.8971605 52.4761324, -1.8973637 52.4760254, -1.8976364 52.4759092, -1.8978982 52.4758118, -1.8983314 52.4756602, -1.8983977 52.4756325, -1.8985587 52.4755799)",,,yes,,,
"[120555235, 120557203]",False,,"['Mailbox Square', 'Navigation Street']",unclassified,,False,75.763,"LINESTRING (-1.9033921 52.4770287, -1.9036502 52.4772529, -1.9036522 52.4772963, -1.9036283 52.4773328, -1.9034523 52.4774116, -1.9034312 52.477421, -1.9031985 52.4775251)",,,,,,
31853161,True,2,Paradise Circus,unclassified,20 mph,False,54.888,"LINESTRING (-1.9074727 52.4807847, -1.9075163 52.4809586, -1.9075336 52.4810875, -1.9075401 52.4811672, -1.9075245 52.4812166, -1.9074837 52.4812693)",,,,,,
351462285,True,1,Summer Row,unclassified,30 mph,False,95.27099999999999,"LINESTRING (-1.9074727 52.4807847, -1.9075592 52.4808723, -1.9077202 52.4810714, -1.9077945 52.4811531, -1.9079911 52.4813143, -1.9082648 52.4814848)",,,,,,
1053883535,True,2,Paradise Circus,unclassified,20 mph,False,5.064,"LINESTRING (-1.9074837 52.4812693, -1.9074118 52.4812818)",,,,,,
1053883536,True,1,,secondary,30 mph,False,58.073,"LINESTRING (-1.9074837 52.4812693, -1.9076751 52.4813195, -1.9082648 52.4814848)",B4135,,,,,
28512609,False,,Beak Street,unclassified,20 mph,True,78.602,"LINESTRING (-1.9019896 52.4768596, -1.9013243 52.4762804)",,,,,,
22328414,False,,Station Street,unclassified,20 mph,True,59.756,"LINESTRING (-1.8997285 52.4764536, -1.8998566 52.4763926, -1.900403 52.4761073)",,,,,,
182091380,True,1,Hill Street,tertiary,20 mph,False,37.354,"LINESTRING (-1.8997285 52.4764536, -1.8999193 52.4766012, -1.9000653 52.4767196)",,,,,,
"[488425097, 163778511]",False,2,Newhall Street,tertiary,20 mph,True,107.18599999999999,"LINESTRING (-1.906625 52.4838324, -1.9063581 52.4836927, -1.9057501 52.4833745, -1.9054204 52.4832071)",,,,,,
4253202,True,2,,trunk_link,30 mph,False,74.199,"LINESTRING (-1.9010438 52.4752899, -1.9012581 52.4754911, -1.9014322 52.4756544, -1.9016683 52.4758374)",,,,,,
"[688146294, 120555870]",True,4,Suffolk Street Queensway,trunk,30 mph,False,60.872,"LINESTRING (-1.9029589 52.4769889, -1.9030599 52.4770695, -1.9032968 52.4772587, -1.9035092 52.4774217)",A38,,yes,,,
219798951,True,2,,trunk_link,30 mph,False,73.42099999999999,"LINESTRING (-1.9029355 52.4771128, -1.9026062 52.4769461, -1.9022207 52.4766229)",,,,,,
139291467,True,3,,trunk_link,30 mph,False,69.556,"LINESTRING (-1.9022207 52.4766229, -1.9016014 52.4761239)",,,,,,
120555872,False,,Suffolk Place,unclassified,20 mph,False,25.594,"LINESTRING (-1.9016014 52.4761239, -1.9013243 52.4762804)",,,,,,
"[139291467, 878171469]",True,3,,trunk_link,30 mph,False,125.765,"LINESTRING (-1.9016014 52.4761239, -1.9010592 52.4757055, -1.9006414 52.4753791, -1.9005264 52.4752893, -1.9005114 52.4752759, -1.900498 52.4752648, -1.9004829 52.4752526, -1.9004582 52.4752327)",,,,,,
"[10500702, 798531823]",False,,Edmund Street,unclassified,,True,58.43899999999999,"LINESTRING (-1.9037329 52.4804647, -1.9032764 52.4807461, -1.9031201 52.4808346)",,,,permissive,,
"[28512736, 56396655]",False,,St Judes Passage,unclassified,20 mph,True,72.84700000000001,"LINESTRING (-1.8997069 52.4757109, -1.8998389 52.4756631, -1.8999784 52.47577, -1.900403 52.4761073)",,yes,,,,
624226181,True,2,Paradise Circus,unclassified,,False,35.852999999999994,"LINESTRING (-1.9072525 52.4804917, -1.9073492 52.4806292, -1.9074273 52.4807205, -1.9074727 52.4807847)",,,,,,
"[622256442, 624226183]",True,2,Cambridge Street,unclassified,20 mph,False,75.908,"LINESTRING (-1.9072525 52.4804917, -1.9073058 52.4804789, -1.9076528 52.4803821, -1.908269 52.4802042)",,,,,,
514644142,True,2,Paradise Circus,unclassified,20 mph,False,51.55,"LINESTRING (-1.9073929 52.4809678, -1.9073527 52.4808475, -1.9072995 52.4807634, -1.9072703 52.4807219, -1.9071372 52.480533)",,,,,,
426405305,True,1,,secondary,30 mph,False,72.453,"LINESTRING (-1.9063579 52.4810244, -1.9068559 52.4811425, -1.9072082 52.4812112, -1.9073654 52.4812428)",B4135,,,,,
504062701,True,1,Paradise Circus,unclassified,20 mph,False,77.70599999999999,"LINESTRING (-1.9063579 52.4810244, -1.9070544 52.481104, -1.9072018 52.4810968, -1.9072981 52.4810565, -1.9073555 52.4810083, -1.9073929 52.4809678)",,,,,,
"[592382416, 380807146, 513928300, 4041050]",True,2,"['Paradise Circus Queensway', 'Great Charles Street Queensway']",secondary,30 mph,False,309.90299999999996,"LINESTRING (-1.9071073 52.4813257, -1.9069592 52.4812928, -1.9067422 52.4812375, -1.9061669 52.4810808, -1.9059995 52.4810202, -1.9058655 52.4809904, -1.9057303 52.4809789, -1.9055871 52.4809846, -1.9055127 52.4810066, -1.9054723 52.481026, -1.9054279 52.4810471, -1.9053866 52.4810751, -1.9048884 52.4814299, -1.9046825 52.4815774, -1.9040205 52.4820508, -1.9037721 52.4822204, -1.9036417 52.4823166)",,,,,,
497080686,True,1,Summer Row,secondary,30 mph,False,31.398,"LINESTRING (-1.9075561 52.4813961, -1.9073473 52.481359, -1.9071073 52.4813257)",B4135,,,,,
1053883537,True,1,Summer Row,unclassified,,False,16.101,"LINESTRING (-1.9075561 52.4813961, -1.9074582 52.4813292, -1.9074118 52.4812818)",,,,,,
1089535627,True,1,,secondary,30 mph,False,8.536,"LINESTRING (-1.9073654 52.4812428, -1.9074837 52.4812693)",B4135,,,,,
426405306,True,1,Summer Row,unclassified,,False,31.007,"LINESTRING (-1.9073654 52.4812428, -1.9074161 52.4810273, -1.9073929 52.4809678)",,,,,,
1089535626,True,1,Summer Row,unclassified,,False,5.355,"LINESTRING (-1.9074118 52.4812818, -1.9073654 52.4812428)",,,,,,
1053883538,True,2,Paradise Circus,unclassified,20 mph,False,21.217,"LINESTRING (-1.9074118 52.4812818, -1.9073148 52.4812987, -1.9072289 52.4813068, -1.9071073 52.4813257)",,,,,,
"[513187698, 145228451, 423551701, 145228195]",True,"['1', '2']","['Parade', 'Summer Row']",secondary,30 mph,False,116.707,"LINESTRING (-1.9082648 52.4814848, -1.9083449 52.4815084, -1.9085648 52.4815654, -1.9088115 52.4816358, -1.9090134 52.4816954, -1.9091152 52.4817197, -1.9093501 52.4817797, -1.9096863 52.481868, -1.9098406 52.4819091)",B4135,,yes,,,
514644142,True,2,Paradise Circus,unclassified,20 mph,False,9.059,"LINESTRING (-1.9071372 52.480533, -1.9072525 52.4804917)",,,,,,
"[624226180, 688146300, 141776749, 513928303, 514644143, 622256441, 385252732]",True,2,"['Paradise Circus Queensway', 'Paradise Circus']","['unclassified', 'trunk_link']","['20 mph', '30 mph']",False,431.4199999999999,"LINESTRING (-1.9071372 52.480533, -1.9070789 52.4804655, -1.9069532 52.4803095, -1.9064896 52.479707, -1.9064118 52.4795726, -1.9063615 52.4794853, -1.9062984 52.4793831, -1.9062493 52.4793077, -1.906093 52.4791868, -1.9059901 52.4791328, -1.9057541 52.4789874, -1.9056388 52.4789164, -1.9055368 52.4788788, -1.9054497 52.4788625, -1.9053759 52.4788592, -1.9053129 52.4788616, -1.9051882 52.4788845, -1.9051224 52.478909, -1.9050836 52.4789196, -1.9050326 52.4789098, -1.9049997 52.478868, -1.9049854 52.4788499, -1.9049669 52.4788264, -1.9049508 52.478806, -1.904918 52.4787514, -1.9048867 52.4786971, -1.9048239 52.4786004, -1.9047763 52.4785372, -1.9046437 52.4784209, -1.9044589 52.4783053, -1.9040415 52.4780491, -1.9039411 52.477979, -1.9037674 52.4778577, -1.9036701 52.4777792, -1.9035779 52.4776069)",,,yes,"['destination', 'permissive']",,
688146297,True,4,Suffolk Street Queensway,trunk,30 mph,False,70.082,"LINESTRING (-1.9035779 52.4776069, -1.9035538 52.477589, -1.9029355 52.4771128)",A38,,yes,,,
"[844349481, 1223621879, 688146298, 459430491, 844349468]",True,2,"['Holliday Street', 'Paradise Circus']","['unclassified', 'trunk_link']","['20 mph', '30 mph']",False,133.87800000000001,"LINESTRING (-1.9035092 52.4774217, -1.9037541 52.4775088, -1.9040381 52.4777179, -1.9042297 52.4778619, -1.9044084 52.477961, -1.9045096 52.4779827, -1.9045851 52.4779841, -1.9046407 52.4779719, -1.9047443 52.4779362, -1.9048185 52.4779081, -1.90487 52.4778886, -1.9050512 52.4778487)",,,yes,,,
"[688146296, 28167906, 3869043, 4701459]",True,2,"['Queensway', 'Suffolk Street Queensway']",trunk,30 mph,False,903.027,"LINESTRING (-1.9035092 52.4774217, -1.90375 52.4776333, -1.9041384 52.4778985, -1.9045619 52.4781493, -1.9048493 52.4783426, -1.9050684 52.478525, -1.9052402 52.4787171, -1.9053281 52.4788255, -1.90606 52.4797818, -1.9061716 52.479973, -1.9062061 52.4801095, -1.9062065 52.4801236, -1.906194 52.4802795, -1.9061035 52.4804631, -1.9060036 52.4805966, -1.9058646 52.4807176, -1.9057631 52.4807975, -1.9053563 52.4810532, -1.9041739 52.4818924, -1.9036925 52.482233, -1.9028335 52.4828966, -1.9014228 52.4840177)",A38,yes,yes,,,
725794468,False,,,residential,,False,6.156,"LINESTRING (-1.905018 52.4753643, -1.9049646 52.4753195)",,,,,,
725794468,False,,,residential,,True,6.156,"LINESTRING (-1.9049646 52.4753195, -1.905018 52.4753643)",,,,,,
725794471,False,,,residential,,False,6.888,"LINESTRING (-1.9040831 52.475508, -1.9041629 52.4754696)",,,,,,
15492601,False,,Blucher Street,unclassified,20 mph,False,20.978,"LINESTRING (-1.9040831 52.475508, -1.9041811 52.4755876, -1.9042722 52.4756574)",,,,,,
725794471,False,,,residential,,True,6.888,"LINESTRING (-1.9041629 52.4754696, -1.9040831 52.475508)",,,,,,
843178522,False,,Charlotte Street,residential,20 mph,False,66.503,"LINESTRING (-1.9092586 52.4819789, -1.9088282 52.4822755, -1.9086114 52.4824287)",,,,,,
22323201,False,,Navigation Street,unclassified,20 mph,True,12.885,"LINESTRING (-1.8996463 52.4786456, -1.8998337 52.4786656)",,,,,,
"[854837640, 1223621369, 69415893]",True,"['1', '2']",Colmore Row,tertiary,20 mph,False,125.64899999999999,"LINESTRING (-1.8979641 52.4822739, -1.898165 52.4821583, -1.8984267 52.4820258, -1.8985102 52.4819849, -1.8986383 52.4819222, -1.8990489 52.4817209, -1.8993922 52.4815532)",,,,,,
