osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref
34403123,True,6th Street,primary,30 mph,False,144.912,"LINESTRING (-121.0006429 37.6347314, -121.0013967 37.6353693, -121.0017673 37.635683)",,
48080043,True,G Street,secondary,30 mph,False,118.69,"LINESTRING (-121.0006429 37.6347314, -121.0001546 37.6350977, -120.9999386 37.6352598, -120.9996644 37.6354655)",,
854275911,False,7th Street,tertiary,,False,146.468,"LINESTRING (-120.9996644 37.6354655, -121.0008145 37.6364171)",,
854275912,True,G Street,secondary,30 mph,False,114.435,"LINESTRING (-120.9996644 37.6354655, -120.9992028 37.6357965, -120.9987203 37.6361724)",,
10608914,False,8th Street,residential,,False,145.975,"LINESTRING (-120.9987203 37.6361724, -120.9989145 37.6363369, -120.9998532 37.6371308)",,
854275912,True,G Street,secondary,30 mph,False,111.707,"LINESTRING (-120.9987203 37.6361724, -120.9985179 37.6363289, -120.9984576 37.6363744, -120.9982744 37.6365147, -120.9980785 37.6366646, -120.9979135 37.6367909, -120.9978105 37.6368725)",,
25350812,False,9th Street,primary,30 mph,False,145.45,"LINESTRING (-120.9978105 37.6368725, -120.9983606 37.6373414, -120.9989348 37.6378308)",4,CA 132
25350812,False,9th Street,primary,30 mph,True,146.55100000000002,"LINESTRING (-120.9978105 37.6368725, -120.9975466 37.6366606, -120.9967066 37.6359859, -120.996642 37.635934)",4,CA 132
"[854275912, 1137740853]",True,G Street,secondary,30 mph,False,118.17,"LINESTRING (-120.9978105 37.6368725, -120.9973231 37.6372373, -120.996832 37.6375998)",,
855356976,False,10th Street,residential,,True,145.246,"LINESTRING (-120.996832 37.6375998, -120.995705 37.636646)",,
855236041,False,10th Street,residential,,False,145.71200000000002,"LINESTRING (-120.996832 37.6375998, -120.9974248 37.6381083, -120.9975414 37.6382083, -120.9976592 37.6383093, -120.9977953 37.638426, -120.997954 37.638563)",,
"[855236040, 1267531902]",True,G Street,secondary,30 mph,False,116.2,"LINESTRING (-120.996832 37.6375998, -120.9963595 37.6379566, -120.995877 37.638321)",,
855236040,True,G Street,secondary,30 mph,False,115.98,"LINESTRING (-120.995877 37.638321, -120.995412 37.6386723, -120.994924 37.639041)",,
855356977,False,11th Street,residential,,False,146.52100000000002,"LINESTRING (-120.995877 37.638321, -120.9963039 37.638687, -120.9965035 37.6388581, -120.997006 37.639289)",,
855356977,False,11th Street,residential,,True,145.505,"LINESTRING (-120.995877 37.638321, -120.9953717 37.6378919, -120.99535 37.6378735, -120.99475 37.637364)",,
10604376,False,12th Street,residential,,False,146.077,"LINESTRING (-120.994924 37.639041, -120.9952671 37.6393368, -120.9954108 37.6394545, -120.9960681 37.6399922)",,
10604376,False,12th Street,residential,,True,146.015,"LINESTRING (-120.994924 37.639041, -120.9943428 37.6385434, -120.994233 37.6384494, -120.993798 37.638077)",,
855236040,True,G Street,secondary,30 mph,False,115.686,"LINESTRING (-120.994924 37.639041, -120.9944623 37.6393887, -120.993972 37.639758)",,
10608030,False,13th Street,residential,,False,145.928,"LINESTRING (-120.993972 37.639758, -120.9944561 37.6401693, -120.9945726 37.6402683, -120.995102 37.640718)",,
10608030,False,13th Street,residential,,True,145.949,"LINESTRING (-120.993972 37.639758, -120.9935572 37.639405, -120.992843 37.638797)",,
855236040,True,G Street,secondary,30 mph,False,115.47999999999999,"LINESTRING (-120.993972 37.639758, -120.9935119 37.6401048, -120.993022 37.640474)",,
10600987,False,14th Street,residential,,True,145.681,"LINESTRING (-120.993022 37.640474, -120.991888 37.63952)",,
10600987,False,14th Street,residential,,False,145.54,"LINESTRING (-120.993022 37.640474, -120.9937452 37.6410823, -120.9937654 37.6410993, -120.994155 37.641427)",,
855236040,True,G Street,secondary,30 mph,False,115.186,"LINESTRING (-120.993022 37.640474, -120.9925547 37.6408251, -120.992073 37.641187)",,
10604093,False,15th Street,residential,,False,145.497,"LINESTRING (-120.992073 37.641187, -120.9924968 37.6415398, -120.9927162 37.6417224, -120.9928371 37.641823, -120.9930906 37.642034, -120.993212 37.642135)",,
48080044,True,H Street,secondary,,False,116.494,"LINESTRING (-120.9913207 37.6435938, -120.9917956 37.6432168, -120.992255 37.642852)",,
