osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,tunnel,bridge
21158413,2,I 20 Bus,East Broadway Street,primary,False,False,113.095,"LINESTRING (-100.408429 32.4700998, -100.4073733 32.4705909)",,
21159635,,,Oak Street,residential,False,False,114.80999999999999,"LINESTRING (-100.408429 32.4700998, -100.4084885 32.4702214, -100.4085365 32.4702956, -100.4088728 32.4708166, -100.4089444 32.4709274, -100.4090183 32.4710017)",,
21159635,,,Oak Street,residential,False,True,114.804,"LINESTRING (-100.408429 32.4700998, -100.4083848 32.470014, -100.408117 32.4696085, -100.4078477 32.4691917)",,
137519248,2,I 20 Bus,West Broadway Street,primary,False,True,117.561,"LINESTRING (-100.408429 32.4700998, -100.4089682 32.4698408, -100.4095191 32.4695783)",,
21158413,2,I 20 Bus,East Broadway Street,primary,False,True,113.095,"LINESTRING (-100.4073733 32.4705909, -100.408429 32.4700998)",,
59524941,,TX 70 Bus,Lamar Street,primary,True,False,52.059,"LINESTRING (-100.4073733 32.4705909, -100.4071126 32.4701776)",,
144867467,,I 20 Bus;TX 70 Bus,East Broadway Street,primary,False,True,117.292,"LINESTRING (-100.4073733 32.4705909, -100.4062867 32.4711127)",,
21160635,,,Locust Street,residential,False,False,115.185,"LINESTRING (-100.4073733 32.4705909, -100.4074955 32.4707731, -100.4077706 32.4711844, -100.4078633 32.4713244, -100.407911 32.4713942, -100.407963 32.4714987)",,
144867467,,I 20 Bus;TX 70 Bus,East Broadway Street,primary,False,False,117.292,"LINESTRING (-100.4062867 32.4711127, -100.4073733 32.4705909)",,
103390351,,I 20 Bus;TX 70 Bus,East Broadway Street,primary,False,True,113.54899999999999,"LINESTRING (-100.4062867 32.4711127, -100.4057448 32.4713748, -100.4053454 32.4715676, -100.4052365 32.4716204)",,
137519229,,FM 419,Elm Street,secondary,False,False,115.31099999999999,"LINESTRING (-100.4062867 32.4711127, -100.4064258 32.4713246, -100.4068841 32.472019)",,
21161585,,,Cedar Street,residential,False,False,115.13,"LINESTRING (-100.4052365 32.4716204, -100.4054884 32.4720092, -100.4055487 32.472102, -100.405823 32.4725299)",,
103390351,,I 20 Bus;TX 70 Bus,East Broadway Street,primary,False,False,113.549,"LINESTRING (-100.4052365 32.4716204, -100.4053454 32.4715676, -100.4057448 32.4713748, -100.4062867 32.4711127)",,
103390351,,I 20 Bus;TX 70 Bus,East Broadway Street,primary,False,True,116.24000000000001,"LINESTRING (-100.4052365 32.4716204, -100.405009 32.4717284, -100.4047907 32.4718323, -100.4041572 32.4721339)",,
21161216,,,Pine Street,residential,False,False,114.954,"LINESTRING (-100.4041572 32.4721339, -100.4047504 32.4730385)",,
21161216,,,Pine Street,residential,False,True,112.606,"LINESTRING (-100.4041572 32.4721339, -100.4035845 32.4712439)",,
103390351,,I 20 Bus;TX 70 Bus,East Broadway Street,primary,False,True,117.417,"LINESTRING (-100.4041572 32.4721339, -100.4030655 32.4726504)",,
103390351,,I 20 Bus;TX 70 Bus,East Broadway Street,primary,False,False,116.24000000000001,"LINESTRING (-100.4041572 32.4721339, -100.4047907 32.4718323, -100.405009 32.4717284, -100.4052365 32.4716204)",,
103390351,,I 20 Bus;TX 70 Bus,East Broadway Street,primary,False,False,117.417,"LINESTRING (-100.4030655 32.4726504, -100.4041572 32.4721339)",,
137519266,,,Crane Street,residential,False,False,114.82,"LINESTRING (-100.4030655 32.4726504, -100.4036817 32.4735426)",,
137519266,,,Crane Street,residential,False,True,112.661,"LINESTRING (-100.4030655 32.4726504, -100.4024768 32.4717673)",,
103390351,,I 20 Bus;TX 70 Bus,East Broadway Street,primary,False,True,113.93299999999999,"LINESTRING (-100.4030655 32.4726504, -100.4025265 32.4729104, -100.4020113 32.4731592)",,
21160671,,,Ragland Street,residential,False,False,115.934,"LINESTRING (-100.4020113 32.4731592, -100.4026229 32.4740652)",,
21160671,,,Ragland Street,residential,False,True,116.898,"LINESTRING (-100.4020113 32.4731592, -100.4013929 32.4722465)",,
103390351,,I 20 Bus;TX 70 Bus,East Broadway Street,primary,False,True,118.833,"LINESTRING (-100.4020113 32.4731592, -100.4008898 32.4736561)",,
103390351,,I 20 Bus;TX 70 Bus,East Broadway Street,primary,False,False,113.93299999999999,"LINESTRING (-100.4020113 32.4731592, -100.4025265 32.4729104, -100.4030655 32.4726504)",,
21161255,,,McCauley Street,residential,False,False,117.342,"LINESTRING (-100.4008898 32.4736561, -100.4015177 32.4745688)",,
103390351,,I 20 Bus;TX 70 Bus,East Broadway Street,primary,False,False,118.833,"LINESTRING (-100.4008898 32.4736561, -100.4020113 32.4731592)",,
21158442,,,Beryle Street,residential,False,False,119.354,"LINESTRING (-100.4025132 32.4685756, -100.4031391 32.4695101)",,
21159943,,,East Avenue C,residential,False,False,116.538,"LINESTRING (-100.4025132 32.4685756, -100.4014402 32.4691037)",,
"[21158442, 137519250]",,,"['Canfil Street', 'Beryle Street']",residential,False,"[False, True]",257.883,"LINESTRING (-100.4025132 32.4685756, -100.4024656 32.4684543, -100.4024985 32.4683171, -100.4025259 32.4681442, -100.4025123 32.4680028, -100.402456 32.46771, -100.4023173 32.4672408, -100.4012038 32.467412)",,
21159943,,,East Avenue C,residential,False,True,115.73,"LINESTRING (-100.4025132 32.4685756, -100.403018 32.4683421, -100.403595 32.4680754)",,
21158442,,,Beryle Street,residential,False,False,110.849,"LINESTRING (-100.4031391 32.4695101, -100.4037143 32.4703809)",,
21158442,,,Beryle Street,residential,False,True,119.354,"LINESTRING (-100.4031391 32.4695101, -100.4025132 32.4685756)",,
