osmid,oneway,highway,reversed,length,geometry,lanes,ref,name,junction
11661658,True,motorway_link,False,371.821,"LINESTRING (-74.05041 40.225516, -74.050119 40.226052, -74.050025 40.226182, -74.049913 40.226296, -74.049789 40.226401, -74.049689 40.226466, -74.049241 40.226707, -74.049144 40.226752, -74.04892 40.226868, -74.048748 40.226984, -74.048673 40.227058, -74.048602 40.227143, -74.048516 40.227291, -74.048292 40.2279, -74.048259 40.227948, -74.048236 40.227968, -74.048188 40.227996, -74.048117 40.228013, -74.047893 40.228025)",,,,
1047091375,True,motorway,False,301.168,"LINESTRING (-74.05041 40.225516, -74.050022 40.226898, -74.049913 40.227428, -74.049802 40.228064, -74.049774 40.228179)",2,NJ 18,,
11662696,True,motorway_link,False,414.39300000000003,"LINESTRING (-74.049603 40.228364, -74.049361 40.228255, -74.049194 40.228195, -74.049094 40.228159, -74.048982 40.228102, -74.048801 40.227982, -74.048676 40.227819, -74.048628 40.227739, -74.048591 40.227625, -74.048585 40.227508, -74.048597 40.227428, -74.048631 40.227314, -74.048661 40.227243, -74.048717 40.227155, -74.048796 40.227067, -74.048897 40.226993, -74.04902 40.226919, -74.049106 40.226883, -74.049184 40.22686, -74.049251 40.226852, -74.049314 40.226849, -74.049381 40.226852, -74.049478 40.22687, -74.049552 40.226893, -74.049596 40.226917, -74.049626 40.226933, -74.04967 40.226965, -74.049718 40.227008, -74.049759 40.227056, -74.049785 40.227125, -74.049803 40.227196, -74.049806 40.227296, -74.049793 40.227478, -74.049749 40.227934, -74.049749 40.228054, -74.049774 40.228179)",,,,
60251840,True,trunk,False,150.06,"LINESTRING (-74.049603 40.228364, -74.04914 40.228286, -74.048827 40.22823, -74.048188 40.228096, -74.047893 40.228025)",2,NJ 66;CR 16,Asbury Avenue,
60251841,True,trunk,False,142.466,"LINESTRING (-74.044712 40.227546, -74.045088 40.227611, -74.04531 40.227654, -74.045661 40.227729, -74.045946 40.227802, -74.0463274 40.2278901)",2,NJ 66;CR 16,Asbury Avenue,
179116502,True,trunk_link,False,106.564,"LINESTRING (-74.044712 40.227546, -74.0449112 40.2276416, -74.0452562 40.2277137, -74.0453177 40.2277363, -74.045369 40.2277702, -74.0454111 40.2278128, -74.045451 40.2278694, -74.045583 40.228135)",,,,
11664997,True,trunk_link,False,93.523,"LINESTRING (-74.046392 40.2277, -74.046279 40.22763, -74.046162 40.22757, -74.046079 40.227501, -74.0459638 40.2273682, -74.0458869 40.2270035)",,,,jughandle
60251840,True,trunk,False,88.26299999999999,"LINESTRING (-74.046392 40.2277, -74.046037 40.227636, -74.045503 40.227516, -74.045389 40.227492)",2,NJ 66;CR 16,Asbury Avenue,
46414770,False,trunk_link,False,115.67500000000001,"LINESTRING (-74.0458869 40.2270035, -74.0458615 40.2267404, -74.0458239 40.2265152, -74.0457765 40.2263802, -74.0455888 40.2259964)",,,,jughandle
185712883,True,trunk_link,False,90.69800000000001,"LINESTRING (-74.0458869 40.2270035, -74.0458779 40.2273905, -74.0458473 40.2274424, -74.0457939 40.2274845, -74.0457184 40.2275046, -74.0456105 40.2275054, -74.0454374 40.2274949, -74.045389 40.227492)",,,,jughandle
584827961,True,trunk,False,14.481,"LINESTRING (-74.043577 40.227098, -74.043412 40.227065)",2,NJ 66;CR 16,Asbury Avenue,
11667080,True,tertiary,False,128.568,"LINESTRING (-74.043577 40.227098, -74.0437958 40.2264961, -74.043882 40.226259, -74.0440103 40.2259908)",,,Neptune Boulevard,
584827960,True,tertiary,False,22.361,"LINESTRING (-74.043503 40.227291, -74.043577 40.227098)",,,Neptune Boulevard,
60251841,True,trunk,False,66.85300000000001,"LINESTRING (-74.043503 40.227291, -74.043611 40.227314, -74.0442609 40.2274542)",2,NJ 66;CR 16,Asbury Avenue,
584827959,True,tertiary,False,52.907,"LINESTRING (-74.043339 40.227256, -74.0431812 40.2277163)",,,,
584827962,True,trunk,False,14.457,"LINESTRING (-74.043339 40.227256, -74.043503 40.227291)",2,NJ 66;CR 16,Asbury Avenue,
580869836,True,tertiary,False,22.124,"LINESTRING (-74.043412 40.227065, -74.043339 40.227256)",,,Neptune Boulevard,
11666751,False,residential,True,69.663,"LINESTRING (-74.04591 40.225964, -74.045881 40.225516, -74.045905 40.225339)",,,,
179295630,True,trunk_link,False,72.335,"LINESTRING (-74.0428876 40.2271506, -74.0430813 40.2272769, -74.0431281 40.2273267, -74.0431671 40.2274141, -74.0431739 40.227504, -74.0431812 40.2277163)",,,,
584827962,True,trunk,False,40.084,"LINESTRING (-74.0428876 40.2271506, -74.043094 40.227203, -74.043339 40.227256)",2,NJ 66;CR 16,Asbury Avenue,
60251841,True,trunk,False,65.132,"LINESTRING (-74.0463274 40.2278901, -74.0465603 40.2279382, -74.0469748 40.2280238, -74.047068 40.228043)",2,NJ 66;CR 16,Asbury Avenue,
60251840,True,trunk,False,160.025,"LINESTRING (-74.045389 40.227492, -74.045192 40.227458, -74.0447119 40.2273549, -74.044095 40.2272224, -74.043958 40.227193, -74.043879 40.227169, -74.04367 40.227117, -74.043577 40.227098)",2,NJ 66;CR 16,Asbury Avenue,
648251692,True,tertiary,False,12.131,"LINESTRING (-74.0454432 40.2242749, -74.0453876 40.2241744)",,,Neptune Boulevard,
11666286,True,tertiary,False,123.615,"LINESTRING (-74.0453876 40.2241744, -74.0453387 40.2242666, -74.0453312 40.2243856, -74.0452025 40.2246395, -74.0450303 40.2248443, -74.044873 40.224988, -74.04469 40.225117)",,,Neptune Boulevard,
178677412,True,trunk_link,False,71.099,"LINESTRING (-74.0455888 40.2259964, -74.045584 40.225357)",,,,
46414770,False,trunk_link,True,115.67500000000001,"LINESTRING (-74.0455888 40.2259964, -74.0457765 40.2263802, -74.0458239 40.2265152, -74.0458615 40.2267404, -74.0458869 40.2270035)",,,,jughandle
"[178044642, 261316943]",True,trunk_link,False,113.99900000000001,"LINESTRING (-74.0455888 40.2259964, -74.0454906 40.2257537, -74.0454448 40.2256916, -74.0453905 40.2256307, -74.045344 40.2255878, -74.0450583 40.2253946, -74.0448088 40.2251905)",,,,jughandle
"[11667080, 648251693]",True,tertiary,False,68.593,"LINESTRING (-74.0442763 40.2256525, -74.0444082 40.2255189, -74.044504 40.225423, -74.0447506 40.2252349, -74.0448088 40.2251905)",,,Neptune Boulevard,
178044640,True,trunk_link,False,142.209,"LINESTRING (-74.0442763 40.2256525, -74.0444316 40.2255641, -74.0446189 40.2255028, -74.044839 40.2254945, -74.045115 40.22554, -74.0453448 40.2256802, -74.0455888 40.2259964)",,,,
11667080,True,tertiary,False,44.098,"LINESTRING (-74.0440103 40.2259908, -74.0440495 40.225909, -74.0442763 40.2256525)",,,Neptune Boulevard,
580869835,True,tertiary_link,False,33.271,"LINESTRING (-74.0440303 40.2257118, -74.0439677 40.2258393, -74.043957 40.2258792, -74.0439597 40.2259222, -74.0439785 40.225957, -74.0440103 40.2259908)",,,,
648251690,True,tertiary,False,160.46699999999998,"LINESTRING (-74.0440303 40.2257118, -74.043987 40.225756, -74.043881 40.225891, -74.043757 40.226087, -74.0437125 40.2262132, -74.0436566 40.2263717, -74.043412 40.227065)",,,Neptune Boulevard,
