osmid,oneway,name,highway,access,reversed,length,geometry,lanes,ref,maxspeed,bridge
18087324,False,West Hoffman Street,residential,yes,True,119.82900000000001,"LINESTRING (-92.9100911 44.5089901, -92.910003 44.5089903, -92.9087988 44.5089936, -92.9086538 44.5089944, -92.9086246 44.5089946, -92.90858 44.5089949)",,,,
18091136,False,North 7th Street,residential,yes,False,115.74,"LINESTRING (-92.9100911 44.5089901, -92.9101101 44.5084614, -92.9101117 44.5082681, -92.9101109 44.5079494)",,,,
18091136,False,North 7th Street,residential,yes,True,56.832,"LINESTRING (-92.9100911 44.5089901, -92.9100909 44.5090808, -92.9100897 44.5095012)",,,,
18087324,False,West Hoffman Street,residential,yes,True,113.953,"LINESTRING (-92.911528 44.5090039, -92.9100911 44.5089901)",,,,
18087515,False,North 8th Street,residential,yes,False,116.477,"LINESTRING (-92.911528 44.5090039, -92.911526 44.5084699, -92.911525 44.5079564)",,,,
18087515,False,North 8th Street,residential,yes,True,113.85499999999999,"LINESTRING (-92.911528 44.5090039, -92.9115257 44.5090847, -92.9115137 44.5095106, -92.9114984 44.5100276)",,,,
148166647,False,West Belle Street,residential,yes,False,46.711,"LINESTRING (-92.9071715 44.5037613, -92.9077605 44.5037632)",,,,
18087387,False,South 5th Street,residential,yes,False,113.242,"LINESTRING (-92.9071715 44.5037613, -92.9071707 44.5038449, -92.9071671 44.5042581, -92.9071676 44.5047011, -92.9071677 44.5047797)",,,,
148166647,False,West Belle Street,residential,yes,True,63.1,"LINESTRING (-92.9071715 44.5037613, -92.9070607 44.5037598, -92.906376 44.5037502)",,,,
148166644,False,West Park Street,residential,yes,False,57.053000000000004,"LINESTRING (-92.906455 44.5058487, -92.9060844 44.5058437, -92.9058627 44.5058406, -92.9057654 44.5058393, -92.9057357 44.5058389)",,,,
"[18087387, 148166644]",False,"['South 5th Street', 'West Park Street']",residential,yes,True,151.494,"LINESTRING (-92.906455 44.5058487, -92.9065966 44.5058532, -92.9066764 44.5058557, -92.9067624 44.505855, -92.906823 44.505832, -92.907069 44.5053894, -92.9071401 44.505205, -92.9071584 44.5051328, -92.9071666 44.5050695, -92.9071677 44.5047797)",,,,
18087615,False,South 8th Street,residential,yes,False,20.415,"LINESTRING (-92.9115538 44.5058896, -92.9115538 44.505706)",,,,
18087615,False,South 8th Street,residential,yes,True,114.609,"LINESTRING (-92.9115538 44.5058896, -92.9115539 44.5069203)",,,,
18087615,False,South 8th Street,residential,yes,True,20.415,"LINESTRING (-92.9115538 44.505706, -92.9115538 44.5058896)",,,,
18088324,False,West North Street,residential,yes,False,110.593,"LINESTRING (-92.9063585 44.5024882, -92.9064545 44.5024883, -92.9070607 44.5024888, -92.907753 44.5024893)",,,,
18089581,False,Southwest 1st Street ,residential,yes,True,140.335,"LINESTRING (-92.9063585 44.5024882, -92.9063681 44.5031814, -92.9063748 44.5036605, -92.906376 44.5037502)",,,,
18088324,False,West North Street,residential,yes,False,113.16800000000002,"LINESTRING (-92.907753 44.5024893, -92.9078442 44.5024895, -92.9090507 44.5024883, -92.9091106 44.5024953, -92.9091767 44.5025083)",,,,
18088324,False,West North Street,residential,yes,True,110.593,"LINESTRING (-92.907753 44.5024893, -92.9070607 44.5024888, -92.9064545 44.5024883, -92.9063585 44.5024882)",,,,
18091015,False,Southwest 2nd Street,residential,yes,True,141.653,"LINESTRING (-92.907753 44.5024893, -92.9077566 44.5031088, -92.9077599 44.5036612, -92.9077605 44.5037632)",,,,
18089149,False,South 4th Street,tertiary,yes,False,117.23400000000001,"LINESTRING (-92.9057357 44.5058389, -92.9057353 44.5057425, -92.9057334 44.5053079, -92.9057311 44.5047846)",2,,30 mph,
18089149,False,South 4th Street,tertiary,yes,True,117.546,"LINESTRING (-92.9057357 44.5058389, -92.905736 44.5058955, -92.9057388 44.50636, -92.9057413 44.506785, -92.905742 44.506896)",2,,30 mph,
148166641,False,West Park Street,residential,,False,116.624,"LINESTRING (-92.9057357 44.5058389, -92.9055864 44.5058383, -92.9054356 44.5058377, -92.9050125 44.5058361, -92.9049713 44.5058355, -92.904386 44.5058328, -92.9042651 44.5058322)",,,,
148166644,False,West Park Street,residential,yes,True,57.053,"LINESTRING (-92.9057357 44.5058389, -92.9057654 44.5058393, -92.9058627 44.5058406, -92.9060844 44.5058437, -92.906455 44.5058487)",,,,
18089149,False,South 4th Street,tertiary,yes,True,116.033,"LINESTRING (-92.9057256 44.5037411, -92.9057285 44.5042734, -92.9057306 44.5046957, -92.9057311 44.5047846)",2,,30 mph,
148166647,False,West Belle Street,residential,yes,False,51.59,"LINESTRING (-92.9057256 44.5037411, -92.9058469 44.5037428, -92.906376 44.5037502)",,,,
"[148286432, 18091192]",False,"['West Belle Street', 'South 3rd Street']",residential,yes,True,222.295,"LINESTRING (-92.9057256 44.5037411, -92.9055853 44.5037425, -92.9053151 44.5037452, -92.904416 44.5037712, -92.904337 44.5037922, -92.904266 44.503857, -92.90425 44.5039, -92.9042488 44.5042619, -92.9042474 44.5046866, -92.904247 44.5047777)",,,,
18089828,False,West Mill Street ,residential,yes,False,114.572,"LINESTRING (-92.9028159 44.507918, -92.9029261 44.5079177, -92.9041284 44.5079149, -92.9042607 44.5079146)",2,,,
18089828,False,West Mill Street ,residential,yes,True,115.033,"LINESTRING (-92.9028159 44.507918, -92.9026586 44.5079175, -92.9013653 44.5079132)",2,,,
148287427,False,North 2nd Street,residential,yes,False,116.557,"LINESTRING (-92.9028159 44.507918, -92.9028154 44.5078221, -92.9028129 44.5073851, -92.9028099 44.5069609, -92.9028092 44.5068698)",,,,
148287427,False,North 2nd Street,residential,yes,True,115.92699999999999,"LINESTRING (-92.9028159 44.507918, -92.9028146 44.5080078, -92.9028087 44.5084335, -92.9028014 44.5089605)",,,,
18089581,False,Southwest 1st Street ,residential,yes,False,140.335,"LINESTRING (-92.906376 44.5037502, -92.9063748 44.5036605, -92.9063681 44.5031814, -92.9063585 44.5024882)",,,,
148166647,False,West Belle Street,residential,yes,False,63.1,"LINESTRING (-92.906376 44.5037502, -92.9070607 44.5037598, -92.9071715 44.5037613)",,,,
148166647,False,West Belle Street,residential,yes,True,51.59,"LINESTRING (-92.906376 44.5037502, -92.9058469 44.5037428, -92.9057256 44.5037411)",,,,
18089828,False,West Mill Street ,residential,yes,False,116.75800000000001,"LINESTRING (-92.9042607 44.5079146, -92.9044012 44.5079156, -92.9050285 44.50792, -92.9051752 44.507921, -92.905219 44.5079213, -92.9055274 44.5079235, -92.9055918 44.5079239, -92.905733 44.5079249)",2,,,
18089828,False,West Mill Street ,residential,yes,True,114.572,"LINESTRING (-92.9042607 44.5079146, -92.9041284 44.5079149, -92.9029261 44.5079177, -92.9028159 44.507918)",2,,,
78516845,False,North 3rd Street,residential,yes,False,114.967,"LINESTRING (-92.9042607 44.5079146, -92.9042606 44.5078256, -92.9042601 44.5074756, -92.90426 44.5073998, -92.9042614 44.5072923, -92.9042645 44.5070432, -92.9042655 44.5069657, -92.9042666 44.5068807)",,,,
78516845,False,North 3rd Street,residential,yes,True,119.681,"LINESTRING (-92.9042607 44.5079146, -92.9042613 44.5080081, -92.9042643 44.508445, -92.904268 44.5089909)",,,,
18086988,False,West Mill Street,tertiary,yes,True,127.74699999999999,"LINESTRING (-92.905733 44.5079249, -92.9058546 44.5079252, -92.9058922 44.5079252, -92.9063553 44.5079262, -92.9066379 44.5079267, -92.9068183 44.5079271, -92.9070518 44.5079276, -92.9070895 44.5079327, -92.9071195 44.5079367, -92.9071787 44.507953, -92.9073203 44.5080058)",2,,,
18089828,False,West Mill Street ,residential,yes,True,116.758,"LINESTRING (-92.905733 44.5079249, -92.9055918 44.5079239, -92.9055274 44.5079235, -92.905219 44.5079213, -92.9051752 44.507921, -92.9050285 44.50792, -92.9044012 44.5079156, -92.9042607 44.5079146)",2,,,
54777792,False,North 4th Street,primary,,False,114.411,"LINESTRING (-92.905733 44.5079249, -92.9057341 44.5078313, -92.9057392 44.5074111, -92.9057416 44.5069782, -92.905742 44.506896)",2,MN 20,30 mph,
