osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,bridge,junction,tunnel,width
23173795,False,2,,unclassified,50,True,55.732,"LINESTRING (-8.6344319 52.6580813, -8.6350162 52.6584357)",O'Curry Street,,,,
560645598,False,2,,unclassified,50,True,34.281,"LINESTRING (-8.6344319 52.6580813, -8.634589 52.6577881)",Henry Street,,,,
"[560645598, 23178039]",False,2,,unclassified,50,False,80.845,"LINESTRING (-8.6344319 52.6580813, -8.6341826 52.6583695, -8.633894 52.6586515, -8.6338334 52.6587107)",Henry Street,,,,
23173091,False,2,,unclassified,50,False,112.309,"LINESTRING (-8.6328233 52.6599144, -8.6327318 52.6598718, -8.6326428 52.6598303, -8.6323341 52.6597018, -8.6314364 52.6593563)",Lower Hartstonge Street,,,,
23178039,False,2,,unclassified,50,True,126.801,"LINESTRING (-8.6328233 52.6599144, -8.6331845 52.6595324, -8.633647 52.6588911)",Henry Street,,,,
"[1161355682, 24432207]",False,2,,residential,50,False,129.69299999999998,"LINESTRING (-8.6328233 52.6599144, -8.633489 52.6602283, -8.6337478 52.660347, -8.6340061 52.6604673, -8.634259 52.6605349, -8.6342962 52.660552, -8.6343811 52.6605911)",Mt. Kenneth Place,,,,
560426566,False,2,,unclassified,50,False,105.96700000000001,"LINESTRING (-8.6328233 52.6599144, -8.632767 52.6599688, -8.6324597 52.6602653, -8.6322216 52.6604913, -8.6321255 52.660584, -8.6320993 52.6606092, -8.6320787 52.6606291, -8.631978 52.6607176)",Henry Street,,,,
290839088,False,,,unclassified,50,False,41.515,"LINESTRING (-8.6355631 52.6598729, -8.6353966 52.6597038, -8.6353663 52.6596775, -8.6352303 52.6595591)",,,,,
23178039,False,2,,unclassified,50,True,23.674,"LINESTRING (-8.633647 52.6588911, -8.6338334 52.6587107)",Henry Street,,,,
23178039,False,2,,unclassified,50,False,126.801,"LINESTRING (-8.633647 52.6588911, -8.6331845 52.6595324, -8.6328233 52.6599144)",Henry Street,,,,
23178045,False,2,,unclassified,50,True,111.465,"LINESTRING (-8.633647 52.6588911, -8.6335253 52.6588598, -8.6331968 52.6587752, -8.6330813 52.6587455, -8.6326427 52.6586326, -8.632225 52.6585251, -8.6321257 52.6584995)",Newenham Street,,,,
23178039,False,2,,unclassified,50,False,23.674,"LINESTRING (-8.6338334 52.6587107, -8.633647 52.6588911)",Henry Street,,,,
20478887,False,,,unclassified,50,False,91.245,"LINESTRING (-8.6338334 52.6587107, -8.6340243 52.6587999, -8.6348557 52.6592477)",Windmill Street,,,,
"[560645598, 23178039]",False,2,,unclassified,50,True,80.845,"LINESTRING (-8.6338334 52.6587107, -8.633894 52.6586515, -8.6341826 52.6583695, -8.6344319 52.6580813)",Henry Street,,,,
20478888,False,,,unclassified,50,False,42.864,"LINESTRING (-8.6352303 52.6595591, -8.6348557 52.6592477)",,,,,
"[20478888, 23173794]",False,,,unclassified,50,"[False, True]",74.61500000000001,"LINESTRING (-8.6352303 52.6595591, -8.6353359 52.6595082, -8.6353958 52.65949, -8.6355667 52.6594365, -8.6357167 52.6593872, -8.6361669 52.6592047)",Cogan Street,,,,
290839088,False,,,unclassified,50,True,41.515,"LINESTRING (-8.6352303 52.6595591, -8.6353663 52.6596775, -8.6353966 52.6597038, -8.6355631 52.6598729)",,,,,
23178042,False,2,,unclassified,50,False,58.327,"LINESTRING (-8.6314364 52.6593563, -8.630707 52.6590745)",Hartstonge Street,,,,
41691345,False,2,R526,secondary,50,True,108.277,"LINESTRING (-8.6314364 52.6593563, -8.6305543 52.6601699)",O'Connell Street,,,,
23173091,False,2,,unclassified,50,True,112.309,"LINESTRING (-8.6314364 52.6593563, -8.6323341 52.6597018, -8.6326428 52.6598303, -8.6327318 52.6598718, -8.6328233 52.6599144)",Lower Hartstonge Street,,,,
87872644,True,1,R509,secondary,50,False,107.38799999999999,"LINESTRING (-8.6314364 52.6593563, -8.6315681 52.6591, -8.6316074 52.6590022, -8.6316998 52.6588642, -8.6318151 52.6587444, -8.6321257 52.6584995)",The Crescent,,,,
23174299,False,4,,unclassified,30,True,36.474,"LINESTRING (-8.6326275 52.6617974, -8.633042 52.6615867)",The Bishop's Quay,,,,
23177812,False,2,,unclassified,30,False,138.816,"LINESTRING (-8.6326275 52.6617974, -8.6322909 52.661983, -8.6320084 52.6621886, -8.6319324 52.6622536, -8.6313163 52.6627548)",The Bishop's Quay,,,,
34038405,False,2,,unclassified,30,True,80.228,"LINESTRING (-8.6326275 52.6617974, -8.6324734 52.6617084, -8.6323303 52.6616459, -8.6319959 52.6615408, -8.6316054 52.6614409)",Mill Lane,,,,
23178038,False,2,,unclassified,,False,73.08,"LINESTRING (-8.6375172 52.6601952, -8.6368461 52.6596792)",James Casey Walk,,,,
"[23173793, 23178037]",True,1,,unclassified,50,False,234.32599999999996,"LINESTRING (-8.6375172 52.6601952, -8.637458 52.6602395, -8.6374063 52.6602782, -8.6372727 52.6602837, -8.6367109 52.6604075, -8.6366172 52.6604549, -8.636236 52.6605428, -8.6349785 52.6608443, -8.6348878 52.6608478, -8.6347768 52.6608189, -8.6345945 52.6606936, -8.6344876 52.6606731, -8.634403 52.6606665)","['Steam Boat Quay', 'Steamboat Quay']",,,,
23173795,False,2,,unclassified,50,False,69.873,"LINESTRING (-8.6368461 52.6596792, -8.6361669 52.6592047)",O'Curry Street,,,,
23178038,False,2,,unclassified,,True,73.08,"LINESTRING (-8.6368461 52.6596792, -8.6375172 52.6601952)",James Casey Walk,,,,
23173101,False,3,R510,secondary,50,False,161.779,"LINESTRING (-8.6368461 52.6596792, -8.6361044 52.6599645, -8.6357588 52.660093, -8.6348012 52.6604395)",Dock Road,,,,
"[120139841, 23177798]",True,1,L10336,unclassified,,False,114.708,"LINESTRING (-8.6273461 52.6632296, -8.6272505 52.6631945, -8.6266869 52.6629754, -8.6266288 52.6629541, -8.6260382 52.6627324, -8.6259926 52.6627155, -8.625966 52.6626976, -8.625923 52.6626688)",Thomas Street,,,,
927666950,True,2,R526,secondary,50,False,108.947,"LINESTRING (-8.6273461 52.6632296, -8.6281263 52.6624974, -8.6282229 52.6624067)",O'Connell Street,,,,
120139842,False,2,L10336,unclassified,,True,123.08000000000001,"LINESTRING (-8.6234556 52.6617372, -8.6234926 52.6617513, -8.6237752 52.6618589, -8.624332 52.6620596, -8.6245082 52.6621275, -8.6250131 52.662314)",Thomas Street,,,,
927666952,True,1,R858,secondary,50,False,78.40600000000002,"LINESTRING (-8.6234556 52.6617372, -8.6230739 52.6620645, -8.6228627 52.6622195, -8.6228511 52.6622403, -8.6228082 52.6623172)",Wickham Street,,,,
23177797,True,2,,unclassified,30,False,80.052,"LINESTRING (-8.6296316 52.6629589, -8.6300235 52.6631083, -8.6305842 52.6633219, -8.6306367 52.6633419)",Shannon Street,,,,
211202444,True,3,R526,secondary,50,False,107.70700000000001,"LINESTRING (-8.6296316 52.6629589, -8.6288591 52.6636884, -8.6287685 52.6637739)",Henry Street,,,,
1161337595,True,1,R510,secondary,50,False,10.535,"LINESTRING (-8.634403 52.6606665, -8.6343636 52.6606927, -8.6342746 52.6607172)",Mount Kennett Place,,,,
23177795,True,2,R527,secondary,50,False,113.131,"LINESTRING (-8.6282229 52.6624067, -8.6287417 52.6626137, -8.6291462 52.662777, -8.6296316 52.6629589)",Shannon Street,,,,
729460036,True,2,R526,secondary,50,False,79.576,"LINESTRING (-8.6282229 52.6624067, -8.6287608 52.6618847, -8.6288492 52.6618002)",O'Connell Street,,,,
"[1161574462, 23961417, 1161337609, 812511191]",True,1,R527,secondary,50,False,45.846999999999994,"LINESTRING (-8.6341173 52.6617262, -8.6338187 52.6616285, -8.6337222 52.6615891, -8.6336251 52.6615452, -8.6335425 52.6615078)",,yes,,,
23174299,False,4,,unclassified,30,False,36.474,"LINESTRING (-8.633042 52.6615867, -8.6326275 52.6617974)",The Bishop's Quay,,,,
23961415,True,2,,unclassified,50,False,25.544999999999998,"LINESTRING (-8.633042 52.6615867, -8.633071 52.66153, -8.6331297 52.6614809, -8.6332584 52.6614038)",The Bishop's Quay,,,,
23177813,False,4,R510,secondary,50,True,31.995,"LINESTRING (-8.6339793 52.6609424, -8.6342746 52.6607172)",Mount Kennett Place,,,,
1161337607,True,2,R510,secondary,50,False,46.882,"LINESTRING (-8.6339793 52.6609424, -8.633916 52.6610926, -8.6337629 52.6613425)",Mount Kennett Place,,,,
23174301,True,2,R527,secondary,50,False,17.676000000000002,"LINESTRING (-8.6337367 52.66141, -8.6336918 52.6614547, -8.6336261 52.6614889, -8.6335425 52.6615078)",Shannonbridge Roundabout,,roundabout,,
"[23174304, 1161337608, 812511190]",True,1,R527,secondary,50,False,43.534000000000006,"LINESTRING (-8.6337367 52.66141, -8.6338452 52.661498, -8.6339199 52.6615619, -8.6341173 52.6617262)",,yes,,,
233154722,True,2,R527,secondary,50,False,4.783,"LINESTRING (-8.6335425 52.6615078, -8.6334716 52.6615088)",Shannonbridge Roundabout,,roundabout,,
960080891,True,2,R527,secondary,50,False,12.577,"LINESTRING (-8.6332584 52.6614038, -8.6332316 52.661351, -8.6332387 52.6612933)",Shannonbridge Roundabout,,roundabout,,
1099426755,True,2,R527,secondary,50,False,7.537,"LINESTRING (-8.6334138 52.6611927, -8.6335242 52.6611822)",Shannonbridge Roundabout,,roundabout,,
23174303,True,2,R510,secondary,50,False,40.754,"LINESTRING (-8.6335242 52.6611822, -8.6337463 52.6610485, -8.6339793 52.6609424)",Mount Kennett Place,,,,
55681685,True,2,R527,secondary,50,False,25.939999999999998,"LINESTRING (-8.6335242 52.6611822, -8.633653 52.6612148, -8.6337401 52.6612766, -8.6337629 52.6613425)",Shannonbridge Roundabout,,roundabout,,
1161355681,True,2,R527,secondary,50,False,7.711,"LINESTRING (-8.6337629 52.6613425, -8.6337367 52.66141)",Shannonbridge Roundabout,,roundabout,,
23174302,True,1,,unclassified,50,False,30.441,"LINESTRING (-8.6334716 52.6615088, -8.6332365 52.6615626, -8.6331626 52.6615793, -8.633042 52.6615867)",The Bishop's Quay,,,,
233154722,True,2,R527,secondary,50,False,19.119,"LINESTRING (-8.6334716 52.6615088, -8.6333795 52.6614848, -8.6333154 52.6614566, -8.6332584 52.6614038)",Shannonbridge Roundabout,,roundabout,,
435047604,True,,,unclassified,,False,76.775,"LINESTRING (-8.6238561 52.6636325, -8.6236779 52.663534, -8.6230754 52.6631307)",Denmark Street Upper,,,,
"[508300401, 87862454]",True,2,R858,secondary,50,False,110.709,"LINESTRING (-8.6250849 52.6596167, -8.6250455 52.6595588, -8.6251344 52.6593915, -8.6252651 52.6591766, -8.6253944 52.6590385, -8.6254667 52.6589181, -8.6254804 52.658815, -8.6254548 52.6586781)",Hyde Road,,,,
"[454525289, 603474151]",False,2,R858,secondary,50,True,136.40800000000002,"LINESTRING (-8.6250849 52.6596167, -8.6250734 52.6596364, -8.6249438 52.6598445, -8.6248247 52.6600117, -8.6246919 52.6601853, -8.6244136 52.6605158, -8.6242455 52.6607317)",Parnell Street,,,,
556470377,True,3,R526,secondary,50,False,77.912,"LINESTRING (-8.6287685 52.6637739, -8.6281613 52.66437)",Henry Street,,,,
41418782,False,,,unclassified,,False,21.874,"LINESTRING (-8.6242716 52.6644445, -8.6245172 52.664573)",,,,,
23177804,True,,,unclassified,,False,33.466,"LINESTRING (-8.6259264 52.6645527, -8.6255194 52.6643805)",Denmark Street,,,,
24596428,True,2,R526,secondary,50,False,2.447,"LINESTRING (-8.6259264 52.6645527, -8.6259504 52.6645362)",O'Connell Street,,,,
23177807,True,2,,unclassified,50,False,109.63,"LINESTRING (-8.6288492 52.6618002, -8.6281577 52.661534, -8.6281479 52.6615296, -8.6274949 52.6612553)",Cecil Street,,,,
23961768,True,2,R526,secondary,50,False,110.716,"LINESTRING (-8.6288492 52.6618002, -8.6296708 52.6610149, -8.6297288 52.6609595)",O'Connell Street,,,,
20478886,False,3,,unclassified,50,False,14.899,"LINESTRING (-8.6283371 52.6593439, -8.6284553 52.6592307)",Pery Square,,,,
8232694,False,2,,unclassified,50,True,82.974,"LINESTRING (-8.6283371 52.6593439, -8.6281171 52.6592536, -8.6272979 52.6589447)",Mallow Street Upper,,,,
25613146,False,2,,unclassified,50,True,26.241,"LINESTRING (-8.6283371 52.6593439, -8.6283013 52.6593719, -8.6280987 52.6595304)",Pery Street,,,,
927662247,False,2,,unclassified,50,False,65.867,"LINESTRING (-8.6283371 52.6593439, -8.6290634 52.6596034, -8.6291786 52.6596445)",Mallow Street,,,,
23961765,True,3,R526,secondary,50,False,81.261,"LINESTRING (-8.6302786 52.6623424, -8.6296316 52.6629589)",Henry Street,,,,
23177808,False,2,,unclassified,30,True,83.669,"LINESTRING (-8.6302786 52.6623424, -8.6312343 52.6627222, -8.6313163 52.6627548)",Cecil Street Lower,,,,
23961797,True,2,,unclassified,50,False,113.70500000000001,"LINESTRING (-8.6302786 52.6623424, -8.6297141 52.6621331, -8.6295839 52.6620835, -8.6288492 52.6618002)",Lower Cecil Street,,,,
23177808,False,2,,unclassified,30,False,83.669,"LINESTRING (-8.6313163 52.6627548, -8.6312343 52.6627222, -8.6302786 52.6623424)",Cecil Street Lower,,,,
23177811,False,2,,unclassified,30,False,79.764,"LINESTRING (-8.6313163 52.6627548, -8.6312569 52.6628061, -8.6306367 52.6633419)",Howley's Quay,,,,
23177812,False,2,,unclassified,30,True,138.816,"LINESTRING (-8.6313163 52.6627548, -8.6319324 52.6622536, -8.6320084 52.6621886, -8.6322909 52.661983, -8.6326275 52.6617974)",The Bishop's Quay,,,,
112894608,False,2,,unclassified,50,False,22.821,"LINESTRING (-8.6292403 52.6585116, -8.62905 52.6586813)",Pery Square,,,,
23178042,False,2,,unclassified,50,True,65.235,"LINESTRING (-8.6292403 52.6585116, -8.6299881 52.6588033, -8.6300523 52.6588303)",Hartstonge Street,,,,
"[112894608, 112894609]",False,2,,unclassified,50,True,178.867,"LINESTRING (-8.6292403 52.6585116, -8.6296332 52.6581191, -8.6297406 52.6580327, -8.6298154 52.6580115, -8.6299625 52.65801, -8.6301726 52.6580483, -8.6313605 52.6583164)","['Barrington Street', 'Pery Square']",,,,
23178047,False,2,R526,secondary,50,False,21.505,"LINESTRING (-8.6326328 52.6578928, -8.6327805 52.6577214)",O'Connell Avenue,,,,
25568275,False,,,unclassified,50,False,77.976,"LINESTRING (-8.6326328 52.6578928, -8.6336839 52.6581848)",Crescent Avenue,,,,
"[23178040, 560645594, 560645589]",False,2,R526,secondary,50,True,75.637,"LINESTRING (-8.6326328 52.6578928, -8.6323696 52.6582077, -8.6322953 52.6582966, -8.63219 52.6584225, -8.6321257 52.6584995)",Quinlan Street,,,,
23178047,False,2,R526,secondary,50,True,37.943,"LINESTRING (-8.6330464 52.6574207, -8.6327805 52.6577214)",O'Connell Avenue,,,,
23178048,False,2,,unclassified,,False,85.107,"LINESTRING (-8.6330464 52.6574207, -8.6342212 52.6577)",Clontarf Place,,,,
110189769,False,2,,unclassified,50,True,42.736,"LINESTRING (-8.634589 52.6577881, -8.6347803 52.6574217)",Henry Street,,,,
560645598,False,2,,unclassified,50,False,34.281,"LINESTRING (-8.634589 52.6577881, -8.6344319 52.6580813)",Henry Street,,,,
23178048,False,2,,unclassified,,True,26.692999999999998,"LINESTRING (-8.634589 52.6577881, -8.6345139 52.6577742, -8.6342212 52.6577)",Clontarf Place,,,,
24383640,False,2,,unclassified,50,True,52.635999999999996,"LINESTRING (-8.6349611 52.6571373, -8.6349002 52.6571121, -8.6344845 52.6569833, -8.6342744 52.6569131)",Saint Gerard Street,,,,
24472212,False,2,,tertiary,50,False,47.315999999999995,"LINESTRING (-8.6349611 52.6571373, -8.6350523 52.6571729, -8.6355653 52.6573534)",Saint Alphonsus Street,,,,
"[110189769, 560426564]",False,2,,unclassified,50,False,33.894,"LINESTRING (-8.6349611 52.6571373, -8.6348607 52.6572958, -8.6347803 52.6574217)",Henry Street,,,,
23173795,False,2,,unclassified,50,False,55.732,"LINESTRING (-8.6350162 52.6584357, -8.6344319 52.6580813)",O'Curry Street,,,,
23173795,False,2,,unclassified,50,True,65.347,"LINESTRING (-8.6350162 52.6584357, -8.6356752 52.6588665)",O'Curry Street,,,,
24472206,False,,,residential,50,False,27.878,"LINESTRING (-8.6350162 52.6584357, -8.6353152 52.6582626)",O'Curry Place,,,,
24472206,False,,,residential,50,True,27.878,"LINESTRING (-8.6353152 52.6582626, -8.6350162 52.6584357)",O'Curry Place,,,,
24754123,False,,,residential,50,False,146.96099999999998,"LINESTRING (-8.6353152 52.6582626, -8.6351859 52.6581741, -8.6357017 52.6578784, -8.6359593 52.658045, -8.6354587 52.6583434, -8.6353152 52.6582626)",Little O'Curry Street,,,,
24754123,False,,,residential,50,True,146.961,"LINESTRING (-8.6353152 52.6582626, -8.6354587 52.6583434, -8.6359593 52.658045, -8.6357017 52.6578784, -8.6351859 52.6581741, -8.6353152 52.6582626)",Little O'Curry Street,,,,
99192379,False,,,residential,,False,30.841,"LINESTRING (-8.6355653 52.6573534, -8.6358058 52.6571175)",,,,,
24472212,False,2,,tertiary,50,False,120.16499999999999,"LINESTRING (-8.6355653 52.6573534, -8.6366792 52.6578055, -8.6370303 52.6579677)",Saint Alphonsus Street,,,,
24472212,False,2,,tertiary,50,True,47.315999999999995,"LINESTRING (-8.6355653 52.6573534, -8.6350523 52.6571729, -8.6349611 52.6571373)",Saint Alphonsus Street,,,,
24596446,False,2,,unclassified,50,False,71.415,"LINESTRING (-8.62746 52.660074, -8.6275117 52.660119, -8.6278064 52.660232, -8.6281953 52.6603748, -8.6283366 52.6604267)",Glentworth Street,,,,
25613146,False,2,,unclassified,50,False,29.974,"LINESTRING (-8.62746 52.660074, -8.6276981 52.659865, -8.6277137 52.6598527)",Pery Street,,,,
24624579,True,1,L10332,unclassified,30,False,81.322,"LINESTRING (-8.6297893 52.6641632, -8.6297481 52.6641476, -8.6288482 52.6638058, -8.6287685 52.6637739)",Bedford Row,,,,
"[126730512, 110190016, 624286733, 126730511]",True,1,L10329,unclassified,30,False,235.04299999999998,"LINESTRING (-8.6297893 52.6641632, -8.6297369 52.6642176, -8.6292786 52.6646923, -8.6292665 52.6647048, -8.6291632 52.6648282, -8.6290393 52.6649388, -8.6288471 52.6651117, -8.6288281 52.6651288, -8.6287217 52.6652011, -8.6286006 52.6652584, -8.6284158 52.6653018, -8.628318 52.6653133, -8.6282204 52.6653128, -8.6280601 52.6652966, -8.6279783 52.6652801, -8.627852 52.6652367, -8.6274176 52.6650618)","[""Honan's Quay"", ""Harvey's Quay""]",,,yes,5
24624584,True,1,,unclassified,30,False,20.783,"LINESTRING (-8.6313235 52.6613654, -8.6314733 52.6614055, -8.6316054 52.6614409)",Mill Lane,,,,
686915469,True,3,R526,secondary,50,False,20.33,"LINESTRING (-8.6313235 52.6613654, -8.6312475 52.6614333, -8.6311555 52.6615172)",Henry Street,,,,
34038405,False,2,,unclassified,30,False,80.228,"LINESTRING (-8.6316054 52.6614409, -8.6319959 52.6615408, -8.6323303 52.6616459, -8.6324734 52.6617084, -8.6326275 52.6617974)",Mill Lane,,,,
25568275,False,,,unclassified,50,True,77.976,"LINESTRING (-8.6336839 52.6581848, -8.6326328 52.6578928)",Crescent Avenue,,,,
25606796,True,2,R526,secondary,50,False,64.554,"LINESTRING (-8.6259504 52.6645362, -8.6260525 52.6645362, -8.6261502 52.6645502, -8.6261818 52.6645647, -8.6262632 52.6646019, -8.6263533 52.6646803, -8.6264088 52.6647535, -8.6264084 52.6648306, -8.626372 52.6649472)",Honan's Quay,,,,
"[375736463, 476424815]",True,2,R526,secondary,50,False,94.157,"LINESTRING (-8.6259504 52.6645362, -8.6259766 52.664465, -8.6259994 52.6644431, -8.6262475 52.6642049, -8.6265722 52.6639114, -8.6266017 52.6638875, -8.6266819 52.6638204)",O'Connell Street,,,,
25613146,False,2,,unclassified,50,False,44.256,"LINESTRING (-8.6277137 52.6598527, -8.6280987 52.6595304)",Pery Street,,,,
25613143,False,,,unclassified,50,False,48.322,"LINESTRING (-8.6277137 52.6598527, -8.6272749 52.6597019, -8.6270906 52.6596382)",Davis Street,,,,
25613146,False,2,,unclassified,50,True,29.974,"LINESTRING (-8.6277137 52.6598527, -8.6276981 52.659865, -8.62746 52.660074)",Pery Street,,,,
"[30325976, 23177802]",False,,,unclassified,,False,46.417,"LINESTRING (-8.6237587 52.6644779, -8.6239501 52.6645723, -8.6242944 52.66474)",Ellen Street,,,,
