osmid,lanes,name,highway,maxspeed,width,oneway,reversed,length,geometry,ref
9256281,2,East Street,secondary,30 mph,10.4,False,False,102.66799999999999,"LINESTRING (-71.231615 42.611888, -71.23154 42.611874, -71.231345 42.611834, -71.230956 42.61175, -71.230711 42.611697, -71.230414 42.611622)",
9256281,2,East Street,secondary,30 mph,10.4,False,True,58.52,"LINESTRING (-71.231615 42.611888, -71.23169 42.611902, -71.232315 42.6119953)",
9256390,2,North Street,secondary,,9.1,False,False,291.094,"LINESTRING (-71.231615 42.611888, -71.231595 42.61197, -71.231593 42.612022, -71.231615 42.612165, -71.231645 42.6123, -71.231701 42.612451, -71.2317375 42.6125584, -71.231776 42.612672, -71.231877 42.612977, -71.231946 42.613178, -71.231977 42.613296, -71.232008 42.61346, -71.232041 42.613732, -71.232045 42.61386, -71.232041 42.61397, -71.232029 42.614052, -71.231999 42.614157, -71.231956 42.614272, -71.23189 42.614456)",
9256464,2,North Street,secondary,,9.1,False,True,99.52100000000002,"LINESTRING (-71.231615 42.611888, -71.231668 42.61165, -71.2318312 42.6113074, -71.231962 42.611033)",
9256281,2,East Street,secondary,30 mph,10.4,False,False,131.87400000000002,"LINESTRING (-71.230414 42.611622, -71.230125 42.61155, -71.229918 42.611505, -71.229766 42.611482, -71.229604 42.611461, -71.229337 42.61143, -71.2288399 42.6113869)",
9256281,2,East Street,secondary,30 mph,10.4,False,True,102.668,"LINESTRING (-71.230414 42.611622, -71.230711 42.611697, -71.230956 42.61175, -71.231345 42.611834, -71.23154 42.611874, -71.231615 42.611888)",
524599038,,Spaulding Court,residential,,,False,False,132.64499999999998,"LINESTRING (-71.230414 42.611622, -71.2299818 42.6125695, -71.2300442 42.6127574)",
9256420,2,Main Street,secondary,35 mph,14.0,False,False,111.332,"LINESTRING (-71.231962 42.611033, -71.2322233 42.6112439, -71.232365 42.611355, -71.2324154 42.6113942, -71.232694 42.611611, -71.2328978 42.6117595)",MA 38
9256420,2,Main Street,secondary,35 mph,14.0,False,True,28.928,"LINESTRING (-71.231962 42.611033, -71.231907 42.610989, -71.2317918 42.6108974, -71.231722 42.610842)",MA 38
9256464,2,North Street,secondary,,9.1,False,False,99.52100000000002,"LINESTRING (-71.231962 42.611033, -71.2318312 42.6113074, -71.231668 42.61165, -71.231615 42.611888)",
9257599,2,Munro Circle,residential,,12.2,False,False,282.984,"LINESTRING (-71.239205 42.611407, -71.23908 42.611394, -71.238957 42.611376, -71.23878 42.611339, -71.238642 42.611306, -71.238444 42.611264, -71.23826 42.611222, -71.23816 42.611192, -71.238089 42.611167, -71.238025 42.61114, -71.237956 42.611089, -71.237876 42.611013, -71.237796 42.610946, -71.237737 42.610903, -71.237681 42.610872, -71.237631 42.610861, -71.237513 42.610841, -71.237311 42.610819, -71.236998 42.6108, -71.236829 42.610796, -71.236608 42.610796, -71.236462 42.610797, -71.236375 42.610803, -71.236299 42.610809, -71.236151 42.610839, -71.235992 42.610884)",
9256281,2,East Street,secondary,30 mph,10.4,False,True,56.495000000000005,"LINESTRING (-71.228154 42.611331, -71.228194 42.611331, -71.2287235 42.6113768, -71.2288399 42.6113869)",
9256420,2,Main Street,secondary,35 mph,14.0,False,False,46.485,"LINESTRING (-71.229139 42.608816, -71.2293925 42.6090164, -71.229526 42.609122)",MA 38
9256602,2,Kelley Terrace,residential,,9.1,False,False,89.277,"LINESTRING (-71.229139 42.608816, -71.228943 42.608942, -71.228791 42.609036, -71.228661 42.609105, -71.228518 42.60916, -71.228366 42.609208, -71.228226 42.609236)",
9257617,2,Pillsbury Avenue,residential,,12.2,False,False,201.344,"LINESTRING (-71.238735 42.606629, -71.239548 42.608338)",
9256634,2,Pleasant Street,secondary,30 mph,12.2,False,False,245.70300000000003,"LINESTRING (-71.238735 42.606629, -71.238507 42.606669, -71.238342 42.606707, -71.238169 42.606772, -71.2381377 42.6067873, -71.237997 42.606856, -71.237868 42.606944, -71.237812 42.606985, -71.237702 42.607071, -71.23763 42.607137, -71.23754 42.607222, -71.2375209 42.6072418, -71.237408 42.607359, -71.23732 42.607457, -71.237172 42.60763, -71.236746 42.608173)",
9256634,2,Pleasant Street,secondary,30 mph,12.2,False,True,118.587,"LINESTRING (-71.238735 42.606629, -71.238783 42.606621, -71.239459 42.606532, -71.24016 42.606436)",
9256918,,Concrete Road,residential,,,False,False,116.407,"LINESTRING (-71.238151 42.608331, -71.237966 42.60832, -71.237878 42.60831, -71.237747 42.608287, -71.237292 42.608231, -71.237051 42.608202, -71.2368383 42.6081818, -71.236746 42.608173)",
