osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,ref,access
17076910,False,Quay Street,residential,False,139.101,"LINESTRING (-105.0730759 39.7657298, -105.0731091 39.7669805)",,,,
17070349,False,West 35th Avenue,tertiary,True,42.866,"LINESTRING (-105.0735774 39.7657331, -105.0730759 39.7657298)",2,,,
17076895,False,Quay Street,residential,True,196.39,"LINESTRING (-105.0735774 39.7657331, -105.073556 39.763967)",,,,
17070349,False,West 35th Avenue,tertiary,False,121.15899999999999,"LINESTRING (-105.0735774 39.7657331, -105.074211 39.7657297, -105.0749949 39.7657256)",2,,,
17079303,False,Reed Street,residential,True,157.553,"LINESTRING (-105.0749949 39.7657256, -105.0749896 39.7643087)",,,,
17070349,False,West 35th Avenue,tertiary,False,73.93599999999999,"LINESTRING (-105.0749949 39.7657256, -105.0750702 39.7657267, -105.0756244 39.7657344, -105.0757671 39.7657432, -105.0758588 39.7657511)",2,,,
17070349,False,West 35th Avenue,tertiary,True,121.15899999999999,"LINESTRING (-105.0749949 39.7657256, -105.074211 39.7657297, -105.0735774 39.7657331)",2,,,
17073528,False,Saulsbury Street,residential,True,66.81,"LINESTRING (-105.0758588 39.7657511, -105.07585 39.7651503)",,,,
17070349,False,West 35th Avenue,tertiary,False,38.929,"LINESTRING (-105.0758588 39.7657511, -105.0759389 39.7657708, -105.0760407 39.7658058, -105.0762714 39.7658977)",2,,,
17070349,False,West 35th Avenue,tertiary,True,73.93599999999999,"LINESTRING (-105.0758588 39.7657511, -105.0757671 39.7657432, -105.0756244 39.7657344, -105.0750702 39.7657267, -105.0749949 39.7657256)",2,,,
17073308,False,High Court,residential,False,129.887,"LINESTRING (-105.0762714 39.7658977, -105.0762684 39.7670658)",,,,
17070349,False,West 35th Avenue,tertiary,False,81.193,"LINESTRING (-105.0762714 39.7658977, -105.0769729 39.766177, -105.0770477 39.7661967, -105.0771263 39.7662113)",2,,,
17070349,False,West 35th Avenue,tertiary,True,38.929,"LINESTRING (-105.0762714 39.7658977, -105.0760407 39.7658058, -105.0759389 39.7657708, -105.0758588 39.7657511)",2,,,
358717261,False,Teller Street,tertiary,False,48.542,"LINESTRING (-105.0771263 39.7662113, -105.0771617 39.766647)",2,,,
17070349,False,West 35th Avenue,tertiary,True,81.193,"LINESTRING (-105.0771263 39.7662113, -105.0770477 39.7661967, -105.0769729 39.766177, -105.0762714 39.7658977)",2,,,
358717261,False,Teller Street,tertiary,True,116.551,"LINESTRING (-105.0771263 39.7662113, -105.0771255 39.766079, -105.0771236 39.7652923, -105.0771181 39.7652171, -105.0771114 39.7651635)",2,,,
17072241,False,West 37th Avenue,residential,False,122.579,"LINESTRING (-105.0748318 39.7682068, -105.0753169 39.7682111, -105.0757944 39.7682154, -105.0762659 39.7682196)",,,,
"[17072241, 17076908, 17083045]",False,"['West 36th Place', 'West 37th Avenue', 'Quay Street']",residential,True,279.72299999999996,"LINESTRING (-105.0748318 39.7682068, -105.0740066 39.7682126, -105.0739365 39.7681898, -105.0739255 39.7681383, -105.0739178 39.7678337, -105.0739031 39.7677715, -105.0738144 39.7677508, -105.0725918 39.7677568, -105.0720822 39.7677593)",2,,,
17079302,False,Reed Street,residential,True,126.664,"LINESTRING (-105.0748318 39.7682068, -105.0748265 39.7674427, -105.0748239 39.7670677)",,,,
17073308,False,High Court,residential,True,128.297,"LINESTRING (-105.0762659 39.7682196, -105.0762684 39.7670658)",,,,
17072241,False,West 37th Avenue,residential,True,122.57900000000001,"LINESTRING (-105.0762659 39.7682196, -105.0757944 39.7682154, -105.0753169 39.7682111, -105.0748318 39.7682068)",,,,
17073308,False,High Court,residential,False,129.292,"LINESTRING (-105.0762659 39.7682196, -105.076268 39.7690157, -105.0762687 39.7692669, -105.0762647 39.7692814, -105.0762373 39.7693798)",,,,
17073308,False,High Court,residential,False,128.297,"LINESTRING (-105.0762684 39.7670658, -105.0762659 39.7682196)",,,,
17073308,False,High Court,residential,True,129.887,"LINESTRING (-105.0762684 39.7670658, -105.0762714 39.7658977)",,,,
17082679,False,West 36th Avenue,residential,True,123.462,"LINESTRING (-105.0762684 39.7670658, -105.0748239 39.7670677)",2,,,
17073308,False,High Court,residential,True,129.292,"LINESTRING (-105.0762373 39.7693798, -105.0762647 39.7692814, -105.0762687 39.7692669, -105.076268 39.7690157, -105.0762659 39.7682196)",,,,
"[427674475, 427674469]",False,West 38th Avenue,secondary,False,90.845,"LINESTRING (-105.0762373 39.7693798, -105.0763247 39.7693802, -105.0766387 39.7693816, -105.0773002 39.7693845)",3,35 mph,,
"[358588786, 427674476]",False,West 38th Avenue,secondary,True,156.301,"LINESTRING (-105.0762373 39.7693798, -105.0761561 39.7693799, -105.0760151 39.7693801, -105.0757754 39.7693805, -105.0756361 39.7693807, -105.0754001 39.7693818, -105.0753902 39.769382, -105.075172 39.769385, -105.0751129 39.7693858, -105.0750689 39.7693862, -105.0748689 39.7693889, -105.0748086 39.7693898, -105.0746982 39.7693915, -105.0744087 39.7693955)",3,35 mph,,
306550265,False,West 32nd Avenue,tertiary,True,110.188,"LINESTRING (-105.0754612 39.762097, -105.0767503 39.7620999)",2,,City of Wheat Ridge,yes
"[306550265, 1103627633]",False,West 32nd Avenue,tertiary,False,289.699,"LINESTRING (-105.0754612 39.762097, -105.0740282 39.762098, -105.0732584 39.7620978, -105.0731577 39.7620973, -105.072171 39.7620926, -105.072072 39.7620921)",2,,City of Wheat Ridge,yes
17073528,False,Saulsbury Street,residential,False,66.81,"LINESTRING (-105.07585 39.7651503, -105.0758588 39.7657511)",,,,
321879742,False,Pierce Street,tertiary,True,99.231,"LINESTRING (-105.072072 39.7620921, -105.0720728 39.7621346, -105.0720728 39.7621677, -105.0720723 39.7629845)",2,,,
"[1103627633, 306550265]",False,West 32nd Avenue,tertiary,True,289.699,"LINESTRING (-105.072072 39.7620921, -105.072171 39.7620926, -105.0731577 39.7620973, -105.0732584 39.7620978, -105.0740282 39.762098, -105.0754612 39.762097)",2,,City of Wheat Ridge,yes
321879742,False,Pierce Street,tertiary,True,102.066,"LINESTRING (-105.0720723 39.7629845, -105.0720692 39.7639024)",2,,,
17078703,False,West 32nd Place,residential,False,399.757,"LINESTRING (-105.0720723 39.7629845, -105.0754711 39.7629773, -105.0767491 39.7629859)",,,,
321879742,False,Pierce Street,tertiary,False,99.231,"LINESTRING (-105.0720723 39.7629845, -105.0720728 39.7621677, -105.0720728 39.7621346, -105.072072 39.7620921)",2,,,
321879742,False,Pierce Street,tertiary,False,102.066,"LINESTRING (-105.0720692 39.7639024, -105.0720723 39.7629845)",2,,,
321879742,False,Pierce Street,tertiary,True,203.589,"LINESTRING (-105.0720692 39.7639024, -105.0720794 39.7657333)",2,,,
410015711,False,West 33rd Avenue,residential,False,127.513,"LINESTRING (-105.0720692 39.7639024, -105.0727165 39.7639041, -105.0732677 39.7639608, -105.073556 39.763967)",2,,,
17082679,False,West 36th Avenue,residential,False,88.429,"LINESTRING (-105.0720745 39.7669767, -105.0731091 39.7669805)",2,,,
321879742,False,Pierce Street,tertiary,False,138.261,"LINESTRING (-105.0720745 39.7669767, -105.0720794 39.7657333)",2,,,
321879742,False,Pierce Street,tertiary,True,87.024,"LINESTRING (-105.0720745 39.7669767, -105.0720822 39.7677593)",2,,,
321879742,False,Pierce Street,tertiary,False,87.024,"LINESTRING (-105.0720822 39.7677593, -105.0720745 39.7669767)",2,,,
"[17072241, 17076908, 17083045]",False,"['West 36th Place', 'West 37th Avenue', 'Quay Street']",residential,False,279.723,"LINESTRING (-105.0720822 39.7677593, -105.0725918 39.7677568, -105.0738144 39.7677508, -105.0739031 39.7677715, -105.0739178 39.7678337, -105.0739255 39.7681383, -105.0739365 39.7681898, -105.0740066 39.7682126, -105.0748318 39.7682068)",2,,,
321879742,False,Pierce Street,tertiary,True,90.392,"LINESTRING (-105.0720822 39.7677593, -105.0720864 39.7685508, -105.0720865 39.7685722)",2,,,
321879742,False,Pierce Street,tertiary,False,90.392,"LINESTRING (-105.0720865 39.7685722, -105.0720864 39.7685508, -105.0720822 39.7677593)",2,,,
"[321879742, 628412663]",False,Pierce Street,tertiary,"[False, True]",89.85799999999999,"LINESTRING (-105.0720865 39.7685722, -105.0720881 39.7689199, -105.0720882 39.7689678, -105.0720884 39.7689929, -105.0720887 39.7690683, -105.0720888 39.7691033, -105.0720886 39.7692721, -105.0720898 39.7693803)","['3', '2']",,,
"[321879744, 358588786]",False,West 38th Avenue,secondary,False,99.96900000000001,"LINESTRING (-105.0720898 39.7693803, -105.0721991 39.7693817, -105.0723007 39.7693829, -105.0724885 39.7693852, -105.0725354 39.7693858, -105.0725828 39.7693864, -105.0729538 39.7693912, -105.0730184 39.7693921, -105.0731506 39.7693938, -105.0732593 39.7693952)","['4', '3']",35 mph,,
"[321879742, 628412663]",False,Pierce Street,tertiary,"[False, True]",89.858,"LINESTRING (-105.0720898 39.7693803, -105.0720886 39.7692721, -105.0720888 39.7691033, -105.0720887 39.7690683, -105.0720884 39.7689929, -105.0720882 39.7689678, -105.0720881 39.7689199, -105.0720865 39.7685722)","['3', '2']",,,
17074828,False,West 33rd Avenue,residential,False,105.09,"LINESTRING (-105.0767496 39.7634976, -105.077979 39.7634866)",,,,
359512908,False,Teller Street,tertiary,True,56.899,"LINESTRING (-105.0767496 39.7634976, -105.0767491 39.7629859)",2,,,
359512908,False,Teller Street,tertiary,False,50.997,"LINESTRING (-105.0767496 39.7634976, -105.0767548 39.7635894, -105.0767646 39.7637709, -105.0767756 39.7639558)",2,,,
17074828,False,West 33rd Avenue,residential,False,140.427,"LINESTRING (-105.077979 39.7634866, -105.0796219 39.7634887)",,,,
17074828,False,West 33rd Avenue,residential,True,105.09,"LINESTRING (-105.077979 39.7634866, -105.0767496 39.7634976)",,,,
"[17078702, 17078526]",False,"['Upham Street', 'West 32nd Place']",residential,True,179.933,"LINESTRING (-105.077979 39.7634866, -105.077987 39.7628691, -105.0779579 39.7628022, -105.0767481 39.7627868)",,,,
17076895,False,Quay Street,residential,False,196.39,"LINESTRING (-105.073556 39.763967, -105.0735774 39.7657331)",,,,
410015711,False,West 33rd Avenue,residential,False,121.231,"LINESTRING (-105.073556 39.763967, -105.0749742 39.7639518)",2,,,
410015711,False,West 33rd Avenue,residential,True,127.513,"LINESTRING (-105.073556 39.763967, -105.0732677 39.7639608, -105.0727165 39.7639041, -105.0720692 39.7639024)",2,,,
17079303,False,Reed Street,residential,False,39.707,"LINESTRING (-105.0749742 39.7639518, -105.0749896 39.7643087)",,,,
410015711,False,West 33rd Avenue,residential,False,153.974,"LINESTRING (-105.0749742 39.7639518, -105.0767756 39.7639558)",2,,,
410015711,False,West 33rd Avenue,residential,True,121.231,"LINESTRING (-105.0749742 39.7639518, -105.073556 39.763967)",2,,,
410015711,False,West 33rd Avenue,residential,True,153.974,"LINESTRING (-105.0767756 39.7639558, -105.0749742 39.7639518)",2,,,
359512908,False,Teller Street,tertiary,False,65.338,"LINESTRING (-105.0767756 39.7639558, -105.076782 39.7640234, -105.0767871 39.7640585, -105.0767999 39.7641252, -105.0768076 39.7641582, -105.0769194 39.764532)",2,,,
359512908,False,Teller Street,tertiary,True,50.997,"LINESTRING (-105.0767756 39.7639558, -105.0767646 39.7637709, -105.0767548 39.7635894, -105.0767496 39.7634976)",2,,,
17075048,False,Webster Street,residential,False,56.843,"LINESTRING (-105.0803465 39.7640085, -105.0803447 39.7642317, -105.0803434 39.7645197)",,,,
17080547,False,West 34th Avenue,residential,True,292.664,"LINESTRING (-105.0803434 39.7645197, -105.0769194 39.764532)",,,,
"[17075048, 17082408]",False,"['Webster Street', 'West 34th Place']",residential,False,153.612,"LINESTRING (-105.0803434 39.7645197, -105.0803467 39.7649652, -105.080351 39.7650111, -105.0803655 39.7650474, -105.0803981 39.7650636, -105.0804505 39.7650724, -105.0814664 39.7650691)",,,,
17075048,False,Webster Street,residential,True,56.843,"LINESTRING (-105.0803434 39.7645197, -105.0803447 39.7642317, -105.0803465 39.7640085)",,,,
306550265,False,West 32nd Avenue,tertiary,False,64.827,"LINESTRING (-105.080391 39.7620964, -105.0796326 39.7621003)",2,,City of Wheat Ridge,yes
"[306550265, 628674082]",False,West 32nd Avenue,tertiary,True,86.28200000000001,"LINESTRING (-105.080391 39.7620964, -105.080865 39.7620938, -105.0811118 39.7620924, -105.0812944 39.7620914, -105.0814004 39.7620907)","['4', '2']",,City of Wheat Ridge,yes
358588786,False,West 38th Avenue,secondary,False,98.23700000000001,"LINESTRING (-105.0732593 39.7693952, -105.0734957 39.7693953, -105.0738135 39.7693953, -105.0740549 39.7693954, -105.0741132 39.7693954, -105.0744087 39.7693955)",3,35 mph,,
"[321879744, 358588786]",False,West 38th Avenue,secondary,True,99.96900000000001,"LINESTRING (-105.0732593 39.7693952, -105.0731506 39.7693938, -105.0730184 39.7693921, -105.0729538 39.7693912, -105.0725828 39.7693864, -105.0725354 39.7693858, -105.0724885 39.7693852, -105.0723007 39.7693829, -105.0721991 39.7693817, -105.0720898 39.7693803)","['4', '3']",35 mph,,
17076910,False,Quay Street,residential,True,139.101,"LINESTRING (-105.0731091 39.7669805, -105.0730759 39.7657298)",,,,
17082679,False,West 36th Avenue,residential,True,88.429,"LINESTRING (-105.0731091 39.7669805, -105.0720745 39.7669767)",2,,,
17082679,False,West 36th Avenue,residential,False,147.196,"LINESTRING (-105.0731091 39.7669805, -105.0735908 39.7669909, -105.0739575 39.767045, -105.0740964 39.7670486, -105.0748239 39.7670677)",2,,,
17077846,False,Saulsbury Court,residential,False,49.548,"LINESTRING (-105.0764023 39.7649883, -105.0763239 39.7654298)",,,,
17082410,False,West 34th Place,residential,False,58.902,"LINESTRING (-105.0764023 39.7649883, -105.0770857 39.7650565)",,,,
17082410,False,West 34th Place,residential,True,143.37599999999998,"LINESTRING (-105.0764023 39.7649883, -105.0763385 39.7649794, -105.0762383 39.7649534, -105.0761733 39.7649289, -105.0750624 39.7643646, -105.0749896 39.7643087)",,,,
17077846,False,Saulsbury Court,residential,True,49.548,"LINESTRING (-105.0763239 39.7654298, -105.0764023 39.7649883)",,,,
"[17078505, 17082683]",False,"['Upham Street', 'West 36th Avenue']",residential,False,302.908,"LINESTRING (-105.0786237 39.769375, -105.0786249 39.7691858, -105.0786262 39.7690003, -105.0786265 39.7689559, -105.0786273 39.768824, -105.0786301 39.7683973, -105.0786361 39.7674945, -105.0787327 39.7674945, -105.0793925 39.7674946, -105.0797336 39.7674946)",,,,
358588772,False,West 38th Avenue,secondary,True,57.876000000000005,"LINESTRING (-105.0786237 39.769375, -105.0782526 39.7693813, -105.0781521 39.7693832, -105.0779467 39.7693867)",4,35 mph,,
"[1183905282, 1183905283, 1183905284, 427866957, 358588795]",False,West 38th Avenue,secondary,False,95.11800000000001,"LINESTRING (-105.0786237 39.769375, -105.0790143 39.7693749, -105.0790961 39.7693747, -105.0791806 39.7693745, -105.0794147 39.7693738, -105.0794622 39.7693737, -105.0795119 39.7693736, -105.0797366 39.7693733)",5,35 mph,,
358588772,False,West 38th Avenue,secondary,False,57.876000000000005,"LINESTRING (-105.0779467 39.7693867, -105.0781521 39.7693832, -105.0782526 39.7693813, -105.0786237 39.769375)",4,35 mph,,
"[427674491, 427674470]",False,West 38th Avenue,secondary,True,55.256,"LINESTRING (-105.0779467 39.7693867, -105.0779105 39.7693866, -105.0778551 39.7693863, -105.0773848 39.7693846, -105.0773002 39.7693845)",2,35 mph,,
359512908,False,Teller Street,tertiary,False,22.139,"LINESTRING (-105.0767481 39.7627868, -105.0767491 39.7629859)",2,,,
"[17078526, 17078702]",False,"['Upham Street', 'West 32nd Place']",residential,False,179.933,"LINESTRING (-105.0767481 39.7627868, -105.0779579 39.7628022, -105.077987 39.7628691, -105.077979 39.7634866)",,,,
359512908,False,Teller Street,tertiary,True,76.381,"LINESTRING (-105.0767481 39.7627868, -105.0767479 39.7625052, -105.0767498 39.7621893, -105.0767503 39.7620999)",2,,,
359512908,False,Teller Street,tertiary,False,56.899,"LINESTRING (-105.0767491 39.7629859, -105.0767496 39.7634976)",2,,,
359512908,False,Teller Street,tertiary,True,22.139,"LINESTRING (-105.0767491 39.7629859, -105.0767481 39.7627868)",2,,,
17078703,False,West 32nd Place,residential,True,399.757,"LINESTRING (-105.0767491 39.7629859, -105.0754711 39.7629773, -105.0720723 39.7629845)",,,,
"[358588786, 427674476]",False,West 38th Avenue,secondary,False,156.301,"LINESTRING (-105.0744087 39.7693955, -105.0746982 39.7693915, -105.0748086 39.7693898, -105.0748689 39.7693889, -105.0750689 39.7693862, -105.0751129 39.7693858, -105.075172 39.769385, -105.0753902 39.769382, -105.0754001 39.7693818, -105.0756361 39.7693807, -105.0757754 39.7693805, -105.0760151 39.7693801, -105.0761561 39.7693799, -105.0762373 39.7693798)",3,35 mph,,
358588786,False,West 38th Avenue,secondary,True,98.237,"LINESTRING (-105.0744087 39.7693955, -105.0741132 39.7693954, -105.0740549 39.7693954, -105.0738135 39.7693953, -105.0734957 39.7693953, -105.0732593 39.7693952)",3,35 mph,,
17082679,False,West 36th Avenue,residential,False,123.462,"LINESTRING (-105.0748239 39.7670677, -105.0762684 39.7670658)",2,,,
17079302,False,Reed Street,residential,False,126.664,"LINESTRING (-105.0748239 39.7670677, -105.0748265 39.7674427, -105.0748318 39.7682068)",,,,
17082679,False,West 36th Avenue,residential,True,147.196,"LINESTRING (-105.0748239 39.7670677, -105.0740964 39.7670486, -105.0739575 39.767045, -105.0735908 39.7669909, -105.0731091 39.7669805)",2,,,
306550265,False,West 32nd Avenue,tertiary,False,110.188,"LINESTRING (-105.0767503 39.7620999, -105.0754612 39.762097)",2,,City of Wheat Ridge,yes
306550265,False,West 32nd Avenue,tertiary,True,236.889,"LINESTRING (-105.0767503 39.7620999, -105.0779168 39.7620988, -105.0795217 39.7620997)",2,,City of Wheat Ridge,yes
359512908,False,Teller Street,tertiary,False,76.381,"LINESTRING (-105.0767503 39.7620999, -105.0767498 39.7621893, -105.0767479 39.7625052, -105.0767481 39.7627868)",2,,,
17080547,False,West 34th Avenue,residential,False,292.664,"LINESTRING (-105.0769194 39.764532, -105.0803434 39.7645197)",,,,
358717252,True,Teller Street,tertiary,False,42.322,"LINESTRING (-105.0769194 39.764532, -105.076915 39.7645843, -105.0769135 39.76461, -105.0769182 39.7646412, -105.0769426 39.7647154, -105.07697 39.7647749, -105.0770364 39.764896)",1,,,
359512908,False,Teller Street,tertiary,True,65.33800000000001,"LINESTRING (-105.0769194 39.764532, -105.0768076 39.7641582, -105.0767999 39.7641252, -105.0767871 39.7640585, -105.076782 39.7640234, -105.0767756 39.7639558)",2,,,
17082410,False,West 34th Place,residential,True,58.902,"LINESTRING (-105.0770857 39.7650565, -105.0764023 39.7649883)",,,,
358717261,False,Teller Street,tertiary,False,12.099,"LINESTRING (-105.0770857 39.7650565, -105.0771114 39.7651635)",2,,,
358717261,False,Teller Street,tertiary,True,18.338,"LINESTRING (-105.0770857 39.7650565, -105.0770364 39.764896)",2,,,
358717261,False,Teller Street,tertiary,True,12.099,"LINESTRING (-105.0771114 39.7651635, -105.0770857 39.7650565)",2,,,
"[17070346, 17078524, 17082413]",False,"['West 35th Avenue', 'Upham Street', 'West 34th Place']",residential,False,428.4869999999999,"LINESTRING (-105.0771114 39.7651635, -105.0778436 39.7651645, -105.077923 39.7651673, -105.0779316 39.7652303, -105.0779338 39.7656297, -105.077953 39.7656834, -105.0780384 39.7657226, -105.0795319 39.7657264, -105.0808623 39.7657335, -105.0810434 39.7657345, -105.0810783 39.7657347, -105.0812386 39.7657327, -105.0814656 39.7657241)",,,,
358717261,False,Teller Street,tertiary,False,116.551,"LINESTRING (-105.0771114 39.7651635, -105.0771181 39.7652171, -105.0771236 39.7652923, -105.0771255 39.766079, -105.0771263 39.7662113)",2,,,
17082709,False,West 35th Place,residential,False,89.501,"LINESTRING (-105.0771617 39.766647, -105.0782088 39.766639)",,,,
358717261,False,Teller Street,tertiary,True,48.542,"LINESTRING (-105.0771617 39.766647, -105.0771263 39.7662113)",2,,,
358717261,False,Teller Street,tertiary,False,304.652,"LINESTRING (-105.0771617 39.766647, -105.0772242 39.7677324, -105.0772847 39.768784, -105.0772891 39.7688581, -105.0772957 39.768983, -105.0772981 39.7690374, -105.0772994 39.7692881, -105.0773002 39.7693845)",2,,,
358717261,False,Teller Street,tertiary,True,304.652,"LINESTRING (-105.0773002 39.7693845, -105.0772994 39.7692881, -105.0772981 39.7690374, -105.0772957 39.768983, -105.0772891 39.7688581, -105.0772847 39.768784, -105.0772242 39.7677324, -105.0771617 39.766647)",2,,,
"[427674491, 427674470]",False,West 38th Avenue,secondary,False,55.256,"LINESTRING (-105.0773002 39.7693845, -105.0773848 39.7693846, -105.0778551 39.7693863, -105.0779105 39.7693866, -105.0779467 39.7693867)",2,35 mph,,
"[427674475, 427674469]",False,West 38th Avenue,secondary,True,90.845,"LINESTRING (-105.0773002 39.7693845, -105.0766387 39.7693816, -105.0763247 39.7693802, -105.0762373 39.7693798)",3,35 mph,,
"[17082408, 17075048]",False,"['Webster Street', 'West 34th Place']",residential,True,153.612,"LINESTRING (-105.0814664 39.7650691, -105.0804505 39.7650724, -105.0803981 39.7650636, -105.0803655 39.7650474, -105.080351 39.7650111, -105.0803467 39.7649652, -105.0803434 39.7645197)",,,,
"[628674076, 427674454]",False,Wadsworth Boulevard,primary,False,72.834,"LINESTRING (-105.0814664 39.7650691, -105.0814685 39.7652655, -105.0814656 39.7657241)","['7', '8']",,CO 121,
"[427674466, 628674077]",False,Wadsworth Boulevard,primary,True,214.80600000000004,"LINESTRING (-105.0814664 39.7650691, -105.0814645 39.7647295, -105.0814701 39.7641249, -105.0814697 39.7637907, -105.0814563 39.7631374)","['7', '6']",,CO 121,
17082709,False,West 35th Place,residential,True,89.501,"LINESTRING (-105.0782088 39.766639, -105.0771617 39.766647)",,,,
628674083,False,West 32nd Avenue,tertiary,True,13.309,"LINESTRING (-105.0814004 39.7620907, -105.0815561 39.7620895)",4,,City of Wheat Ridge,
"[628674081, 358717266]",True,Wadsworth Boulevard,primary,False,117.05099999999999,"LINESTRING (-105.0814004 39.7620907, -105.0814002 39.7621836, -105.0813925 39.7625728, -105.0813894 39.7628123, -105.0813935 39.7629176, -105.0814033 39.7629878, -105.0814563 39.7631374)","['3', '2']",,CO 121,
"[306550265, 628674082]",False,West 32nd Avenue,tertiary,False,86.28200000000001,"LINESTRING (-105.0814004 39.7620907, -105.0812944 39.7620914, -105.0811118 39.7620924, -105.080865 39.7620938, -105.080391 39.7620964)","['4', '2']",,City of Wheat Ridge,yes
17074828,False,West 33rd Avenue,residential,True,83.874,"LINESTRING (-105.0805723 39.7634632, -105.0805029 39.7635062, -105.0804315 39.7635228, -105.0797265 39.7635206, -105.0796219 39.7634887)",,,,
306550265,False,West 32nd Avenue,tertiary,True,9.48,"LINESTRING (-105.0795217 39.7620997, -105.0796326 39.7621003)",2,,City of Wheat Ridge,yes
306550265,False,West 32nd Avenue,tertiary,False,236.889,"LINESTRING (-105.0795217 39.7620997, -105.0779168 39.7620988, -105.0767503 39.7620999)",2,,City of Wheat Ridge,yes
306550265,False,West 32nd Avenue,tertiary,False,9.48,"LINESTRING (-105.0796326 39.7621003, -105.0795217 39.7620997)",2,,City of Wheat Ridge,yes
306550265,False,West 32nd Avenue,tertiary,True,64.827,"LINESTRING (-105.0796326 39.7621003, -105.080391 39.7620964)",2,,City of Wheat Ridge,yes
86982917,False,Vance Street,residential,False,154.404,"LINESTRING (-105.0796326 39.7621003, -105.079639 39.762986, -105.0796219 39.7634887)",,,,
17079303,False,Reed Street,residential,False,157.553,"LINESTRING (-105.0749896 39.7643087, -105.0749949 39.7657256)",,,,
17079303,False,Reed Street,residential,True,39.707,"LINESTRING (-105.0749896 39.7643087, -105.0749742 39.7639518)",,,,
