osmid,oneway,name,highway,access,reversed,length,geometry,lanes,ref,maxspeed
20589311,False,Hopkins Court,residential,,True,168.276,"LINESTRING (-76.3897003 37.1252811, -76.3897651 37.1245982, -76.3898423 37.123772)",,,
496806332,False,Victory Boulevard,primary,,False,13.321,"LINESTRING (-76.3964444 37.1245313, -76.3962968 37.1245089)",2,VA 171,35 mph
20589067,True,City Hall Avenue,residential,permissive,False,72.226,"LINESTRING (-76.3964444 37.1245313, -76.396503 37.1239834, -76.3964562 37.123891)",,,
331588424,False,City Hall Avenue,residential,permissive,True,24.039,"LINESTRING (-76.3965035 37.1222459, -76.3962334 37.122227)",,,
331588423,True,City Hall Avenue,residential,permissive,False,20.465000000000003,"LINESTRING (-76.3965035 37.1222459, -76.3965046 37.1222827, -76.3965205 37.1223173, -76.3965495 37.122346, -76.3965884 37.1223657, -76.3966332 37.1223745)",,,
331588424,False,City Hall Avenue,residential,permissive,False,24.039,"LINESTRING (-76.3962334 37.122227, -76.3965035 37.1222459)",,,
331588423,True,City Hall Avenue,residential,permissive,False,39.566,"LINESTRING (-76.3967824 37.1222789, -76.396786 37.1222583, -76.3967768 37.1222213, -76.3967527 37.1221887, -76.3967166 37.1221643, -76.3966724 37.1221507, -76.3966263 37.1221493, -76.3965821 37.1221598, -76.3965444 37.122181, -76.3965172 37.1222108, -76.3965035 37.1222459)",,,
331588425,False,City Hall Avenue,residential,permissive,False,137.446,"LINESTRING (-76.3967824 37.1222789, -76.3973262 37.1223127, -76.3973321 37.1222554, -76.3974081 37.1215142)",,,
331588425,False,City Hall Avenue,residential,permissive,True,137.446,"LINESTRING (-76.3974081 37.1215142, -76.3973321 37.1222554, -76.3973262 37.1223127, -76.3967824 37.1222789)",,,
331588438,False,City Hall Avenue,residential,permissive,False,169.375,"LINESTRING (-76.3964562 37.123891, -76.3964566 37.123847, -76.3966332 37.1223745)",,,
331588439,True,City Hall Avenue,residential,permissive,False,71.784,"LINESTRING (-76.3964562 37.123891, -76.3963708 37.1239737, -76.3962968 37.1245089)",,,
496806332,False,Victory Boulevard,primary,,True,13.321,"LINESTRING (-76.3962968 37.1245089, -76.3964444 37.1245313)",2,VA 171,35 mph
496806332,False,Victory Boulevard,primary,,False,396.29200000000003,"LINESTRING (-76.3962968 37.1245089, -76.3948102 37.1242832, -76.3940869 37.1241734, -76.3933841 37.1240667, -76.3930372 37.1240227, -76.39239 37.1239399, -76.3921243 37.1239174, -76.3920465 37.1239109, -76.3918947 37.123898)",2,VA 171,35 mph
"[20589208, 600117405]",False,"['Firth Lane', 'Franklin Lane']",residential,,True,311.449,"LINESTRING (-76.3888724 37.1284858, -76.3893337 37.1288012, -76.3893606 37.1288247, -76.3893807 37.1288514, -76.3893901 37.1288814, -76.3894088 37.1290225, -76.389415 37.129146, -76.3894776 37.1291455, -76.3895421 37.129134, -76.3895938 37.1291141, -76.3898912 37.1289534, -76.3899251 37.1289245, -76.3899473 37.128891, -76.3899536 37.1288615, -76.3899556 37.1287245, -76.3899636 37.1286869, -76.3899814 37.1286555, -76.390015 37.128624, -76.3900673 37.1286015, -76.3901274 37.1285947, -76.3907699 37.1285936, -76.3911621 37.128593, -76.3911866 37.1285931, -76.3913503 37.1285939, -76.3914671 37.1285945)",,,
