osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed
10943947,North 3rd Street,residential,False,True,160.355,"LINESTRING (-85.1978714 30.1146979, -85.1978516 30.1132559)",,,
10941466,Lake Avenue,residential,False,False,102.43900000000001,"LINESTRING (-85.1978714 30.1146979, -85.1988842 30.1146989, -85.1989364 30.114699)",,,
"[10941466, 10944438]","['Lake Avenue', 'North 4th Street']",residential,False,"[False, True]",194.425,"LINESTRING (-85.1978714 30.1146979, -85.1969364 30.1146937, -85.196959 30.1156332)",,,
10943947,North 3rd Street,residential,False,False,103.238,"LINESTRING (-85.1978714 30.1146979, -85.1978832 30.1155146, -85.1978963 30.1156257)",,,
10943758,North 2nd Street,residential,False,False,100.611,"LINESTRING (-85.1989364 30.114699, -85.1989296 30.1156038)",,,
10941466,Lake Avenue,residential,False,False,74.624,"LINESTRING (-85.1989364 30.114699, -85.199353 30.1146982, -85.199536 30.1146992, -85.1997122 30.1146962)",,,
10941466,Lake Avenue,residential,False,True,102.43900000000001,"LINESTRING (-85.1989364 30.114699, -85.1988842 30.1146989, -85.1978714 30.1146979)",,,
"[10943449, 10943758]","['North 2nd Street', 'South 2nd Street']",residential,False,True,266.459,"LINESTRING (-85.1989364 30.114699, -85.1988966 30.1132297, -85.1988992 30.1128085, -85.1989023 30.1123031)",,,
10941466,Lake Avenue,residential,False,False,48.793000000000006,"LINESTRING (-85.1997122 30.1146962, -85.1998532 30.1146961, -85.1998921 30.1147001, -85.1999208 30.1147016, -85.1999817 30.1147019, -85.2000446 30.1146995, -85.20009 30.1146948, -85.2001342 30.1146899, -85.2002184 30.1146895)",,,
10941466,Lake Avenue,residential,False,True,74.624,"LINESTRING (-85.1997122 30.1146962, -85.199536 30.1146992, -85.199353 30.1146982, -85.1989364 30.114699)",,,
159409668,North 2nd Street,secondary,False,False,108.892,"LINESTRING (-85.1997122 30.1146962, -85.1993838 30.115377, -85.1993232 30.115528, -85.1992934 30.1156056)",2,FL 71,35 mph
159409668,North 2nd Street,secondary,False,True,127.606,"LINESTRING (-85.1997122 30.1146962, -85.1997676 30.114582, -85.1998584 30.1143963, -85.1999659 30.1141764, -85.2000571 30.1139765, -85.2001065 30.1138566, -85.2001386 30.1137614, -85.2001738 30.113649, -85.2001799 30.113624)",2,FL 71,35 mph
10941466,Lake Avenue,residential,False,True,48.793,"LINESTRING (-85.2002184 30.1146895, -85.2001342 30.1146899, -85.20009 30.1146948, -85.2000446 30.1146995, -85.1999817 30.1147019, -85.1999208 30.1147016, -85.1998921 30.1147001, -85.1998532 30.1146961, -85.1997122 30.1146962)",,,
10943091,Lake Alice Park Drive,residential,False,False,235.9,"LINESTRING (-85.2002184 30.1146895, -85.2002165 30.1156933, -85.2002148 30.116496, -85.2002144 30.1167005, -85.2002142 30.116811)",,,
10943091,Lake Alice Park Drive,residential,False,True,118.57400000000001,"LINESTRING (-85.2002184 30.1146895, -85.2002137 30.1141976, -85.2002075 30.1139954, -85.2001799 30.113624)",,,
10944057,East Reid Avenue,residential,False,True,28.965,"LINESTRING (-85.1999131 30.1168153, -85.2002142 30.116811)",,,
10944057,East Reid Avenue,residential,False,False,85.82400000000001,"LINESTRING (-85.1999131 30.1168153, -85.1994789 30.1168387, -85.1993402 30.1168431, -85.1992592 30.1168441, -85.199207 30.1168436, -85.1991497 30.1168419, -85.1990218 30.1168425)",,,
10942997,West Church Avenue,unclassified,False,False,478.833,"LINESTRING (-85.205377 30.1094851, -85.2003997 30.109553)",,,
10942997,West Church Avenue,unclassified,False,True,478.833,"LINESTRING (-85.2003997 30.109553, -85.205377 30.1094851)",,,
10944614,East Church Street,residential,False,True,145.493,"LINESTRING (-85.2003997 30.109553, -85.1988875 30.1095808)",,,
159409668,North 2nd Street,secondary,False,False,305.46700000000004,"LINESTRING (-85.2003997 30.109553, -85.2003009 30.1118542, -85.2002883 30.1122984)",2,FL 71,35 mph
10943091,Lake Alice Park Drive,residential,False,False,118.574,"LINESTRING (-85.2001799 30.113624, -85.2002075 30.1139954, -85.2002137 30.1141976, -85.2002184 30.1146895)",,,
159409668,North 2nd Street,secondary,False,False,127.60600000000001,"LINESTRING (-85.2001799 30.113624, -85.2001738 30.113649, -85.2001386 30.1137614, -85.2001065 30.1138566, -85.2000571 30.1139765, -85.1999659 30.1141764, -85.1998584 30.1143963, -85.1997676 30.114582, -85.1997122 30.1146962)",2,FL 71,35 mph
159409668,North 2nd Street,secondary,False,True,103.62199999999999,"LINESTRING (-85.2001799 30.113624, -85.200201 30.1135337, -85.2002191 30.1134278, -85.2002349 30.1133208, -85.2002403 30.1132116, -85.2002543 30.1129919, -85.2002668 30.1126966)",2,FL 71,35 mph
10944057,East Reid Avenue,residential,False,False,28.965,"LINESTRING (-85.2002142 30.116811, -85.1999131 30.1168153)",,,
10943091,Lake Alice Park Drive,residential,False,True,235.9,"LINESTRING (-85.2002142 30.116811, -85.2002144 30.1167005, -85.2002148 30.116496, -85.2002165 30.1156933, -85.2002184 30.1146895)",,,
