osmid,name,highway,oneway,reversed,length,geometry,width,maxspeed,lanes
15966656,North 3rd Street,residential,False,True,108.533,"LINESTRING (-94.010945 41.335435, -94.010952 41.334955, -94.0109583 41.3345616, -94.01096 41.334459)",,,
15964080,East Jefferson Street,residential,False,False,99.37400000000001,"LINESTRING (-94.012164 41.335431, -94.0122643 41.3354299, -94.012787 41.3354244, -94.0132872 41.3354185, -94.0133541 41.3354177)",,,
15964080,East Jefferson Street,residential,False,True,101.778,"LINESTRING (-94.012164 41.335431, -94.0120662 41.3354313, -94.0113473 41.3354337, -94.010945 41.335435)",,,
15966705,North 2nd Street,residential,False,False,106.979,"LINESTRING (-94.012164 41.335431, -94.0121659 41.3355137, -94.012175 41.33592, -94.0121742 41.3359922, -94.01217 41.336393)",,,
15966705,North 2nd Street,residential,False,True,108.87899999999999,"LINESTRING (-94.012164 41.335431, -94.0121764 41.3353547, -94.0121754 41.3349537, -94.0121744 41.3345463, -94.012176 41.3344524)",,,
15966163,West Grade Street,residential,False,True,99.711,"LINESTRING (-94.01458 41.331005, -94.013386 41.330989)",,,
15964120,South 1st Avenue,residential,False,False,81.179,"LINESTRING (-94.01458 41.331005, -94.014586 41.331353, -94.0145916 41.3316793, -94.014592 41.331703, -94.014592 41.331735)",,,
15966163,West Grade Street,residential,False,False,101.119,"LINESTRING (-94.01458 41.331005, -94.0146903 41.3310058, -94.0156555 41.331013, -94.015791 41.331014)",,,
15964120,South 1st Avenue,residential,False,False,86.881,"LINESTRING (-94.014592 41.331735, -94.0146052 41.3321079, -94.0146014 41.3325162)",,,
15964120,South 1st Avenue,residential,False,True,81.179,"LINESTRING (-94.014592 41.331735, -94.014592 41.331703, -94.0145916 41.3316793, -94.014586 41.331353, -94.01458 41.331005)",,,
15966542,West High Street,residential,False,True,101.36399999999999,"LINESTRING (-94.014592 41.331735, -94.0134902 41.331735, -94.013378 41.331735)",,,
15964120,South 1st Avenue,residential,False,False,108.394,"LINESTRING (-94.0146014 41.3325162, -94.0146015 41.3329442, -94.0145974 41.3330144, -94.0145898 41.3334096, -94.014588 41.3334909)",,,
15964120,South 1st Avenue,residential,False,True,86.881,"LINESTRING (-94.0146014 41.3325162, -94.0146052 41.3321079, -94.014592 41.331735)",,,
15968479,West South Street,residential,False,True,101.50200000000001,"LINESTRING (-94.0146014 41.3325162, -94.0134923 41.3325341, -94.013386 41.332534)",,,
15964120,South 1st Avenue,residential,False,False,108.039,"LINESTRING (-94.014588 41.3334909, -94.0145833 41.3335424, -94.014554 41.333956, -94.0145545 41.3343731, -94.014552 41.3344618)",,,
15964120,South 1st Avenue,residential,False,True,108.394,"LINESTRING (-94.014588 41.3334909, -94.0145898 41.3334096, -94.0145974 41.3330144, -94.0146015 41.3329442, -94.0146014 41.3325162)",,,
15968087,West Washington Street,residential,False,False,98.44,"LINESTRING (-94.014588 41.3334909, -94.0146809 41.3334907, -94.0156718 41.3334889, -94.015767 41.3334888)",,,
15968087,West Washington Street,residential,False,True,100.61000000000001,"LINESTRING (-94.014588 41.3334909, -94.0144813 41.3334911, -94.0134795 41.3334928, -94.013383 41.333493)",,,
15964120,South 1st Avenue,residential,False,True,108.039,"LINESTRING (-94.014552 41.3344618, -94.0145545 41.3343731, -94.014554 41.333956, -94.0145833 41.3335424, -94.014588 41.3334909)",,,
15967852,North 1st Avenue,residential,False,False,106.618,"LINESTRING (-94.014552 41.3344618, -94.0145536 41.3345534, -94.0145393 41.3349597, -94.014539 41.3349695, -94.0145623 41.3353593, -94.0145612 41.3354201)","28'4""",,
15968271,West Court Avenue,tertiary,False,False,100.944,"LINESTRING (-94.014552 41.3344618, -94.014675 41.3344616, -94.0151573 41.3344611, -94.0156731 41.3344606, -94.015761 41.3344605)",,,
15968271,West Court Avenue,tertiary,False,True,99.524,"LINESTRING (-94.014552 41.3344618, -94.0144736 41.3344618, -94.013949 41.3344624, -94.0134713 41.3344629, -94.01336 41.334463)",,,
15964250,South 4th Avenue,residential,False,False,122.096,"LINESTRING (-94.018183 41.33143, -94.018186 41.33174, -94.018189 41.332053, -94.0181834 41.3324353, -94.018182 41.332528)",,,
15968146,West Fremont Street,residential,False,True,101.282,"LINESTRING (-94.018183 41.33143, -94.0182876 41.3314298, -94.019396 41.331428)",,,
15964250,South 4th Avenue,residential,False,False,106.36,"LINESTRING (-94.018182 41.332528, -94.018186 41.3330113, -94.0181893 41.3333967, -94.01819 41.3334845)",,,
15964250,South 4th Avenue,residential,False,True,122.096,"LINESTRING (-94.018182 41.332528, -94.0181834 41.3324353, -94.018189 41.332053, -94.018186 41.33174, -94.018183 41.33143)",,,
15968484,West South Street,residential,False,False,101.45,"LINESTRING (-94.018182 41.332528, -94.0182904 41.3325287, -94.019397 41.332536)",,,
15968484,West South Street,residential,False,True,99.534,"LINESTRING (-94.018182 41.332528, -94.0170631 41.3325383, -94.01699 41.332539)",,,
15968087,West Washington Street,residential,False,True,100.36,"LINESTRING (-94.01819 41.3334845, -94.016988 41.3334866)",,,
15964250,South 4th Avenue,residential,False,False,108.25,"LINESTRING (-94.01819 41.3334845, -94.01819 41.3335645, -94.01819 41.333957, -94.0181861 41.3343459, -94.018185 41.334458)",,,
15964250,South 4th Avenue,residential,False,True,106.35999999999999,"LINESTRING (-94.01819 41.3334845, -94.0181893 41.3333967, -94.018186 41.3330113, -94.018182 41.332528)",,,
15968087,West Washington Street,residential,False,False,99.859,"LINESTRING (-94.01819 41.3334845, -94.0183007 41.3334843, -94.019386 41.3334824)",,,
15967300,East Filmore Street,residential,False,False,77.143,"LINESTRING (-94.010023 41.338297, -94.010947 41.338294)",,,
15967300,East Filmore Street,residential,False,True,99.601,"LINESTRING (-94.010023 41.338297, -94.00883 41.338297)",,,
15964604,North 4th Street,residential,False,False,106.081,"LINESTRING (-94.010023 41.338297, -94.010019 41.338764, -94.01002 41.339251)",,,
15967003,East Buchanan Street,residential,False,False,80.732,"LINESTRING (-94.01002 41.339251, -94.010987 41.339251)",,,
15967003,East Buchanan Street,residential,False,True,98.932,"LINESTRING (-94.01002 41.339251, -94.008835 41.339252)",,,
15964604,North 4th Street,residential,False,True,106.081,"LINESTRING (-94.01002 41.339251, -94.010019 41.338764, -94.010023 41.338297)",,,
15967314,East Court Avenue,tertiary,False,False,84.495,"LINESTRING (-94.009739 41.334455, -94.008727 41.334454)",,,
15964607,North 4th Street,residential,False,False,109.194,"LINESTRING (-94.009739 41.334455, -94.0097396 41.3345604, -94.009742 41.334957, -94.009745 41.335437)",,,
15965176,South 4th Street,residential,False,True,108.415,"LINESTRING (-94.009739 41.334455, -94.0097384 41.3343572, -94.009736 41.33396, -94.0097343 41.3335615, -94.009734 41.33348)",,,
15967314,East Court Avenue,tertiary,False,True,101.945,"LINESTRING (-94.009739 41.334455, -94.0104095 41.3344572, -94.01096 41.334459)",,,
15967943,East Green Street,residential,False,False,101.191,"LINESTRING (-94.009739 41.336401, -94.010951 41.336398)",,,
15967943,East Green Street,residential,False,True,90.253,"LINESTRING (-94.009739 41.336401, -94.008658 41.336401)",,,
15964607,North 4th Street,residential,False,False,105.636,"LINESTRING (-94.009739 41.336401, -94.009741 41.336868, -94.009744 41.337351)",,,
15964607,North 4th Street,residential,False,True,107.19399999999999,"LINESTRING (-94.009739 41.336401, -94.009745 41.335921, -94.009745 41.335437)",,,
15965337,East North Street,residential,False,False,100.938,"LINESTRING (-94.009744 41.337351, -94.010953 41.337352)",,,
15965337,East North Street,residential,False,True,90.42,"LINESTRING (-94.009744 41.337351, -94.008661 41.337346)",,,
15964607,North 4th Street,residential,False,True,105.636,"LINESTRING (-94.009744 41.337351, -94.009741 41.336868, -94.009739 41.336401)",,,
15964748,East Grade Street,residential,False,False,84.835,"LINESTRING (-94.008743 41.330959, -94.009759 41.330964)",,,
15965279,South 5th Street,residential,False,False,84.625,"LINESTRING (-94.008743 41.330959, -94.008731 41.33172)",,,
15964748,East Grade Street,residential,False,True,84.835,"LINESTRING (-94.009759 41.330964, -94.008743 41.330959)",,,
15964748,East Grade Street,residential,False,False,101.69999999999999,"LINESTRING (-94.009759 41.330964, -94.010555 41.330965, -94.010977 41.330966)",,,
15965176,South 4th Street,residential,False,False,85.287,"LINESTRING (-94.009759 41.330964, -94.009756 41.331357, -94.009757 41.331731)",,,
15964748,East Grade Street,residential,False,False,100.448,"LINESTRING (-94.010977 41.330966, -94.01218 41.330969)",,,
15964748,East Grade Street,residential,False,True,101.69999999999999,"LINESTRING (-94.010977 41.330966, -94.010555 41.330965, -94.009759 41.330964)",,,
15968229,South 3rd Street,residential,False,False,84.513,"LINESTRING (-94.010977 41.330966, -94.010971 41.331352, -94.010966 41.331726)",,,
15964748,East Grade Street,residential,False,False,100.722,"LINESTRING (-94.01218 41.330969, -94.013386 41.330989)",,,
15964748,East Grade Street,residential,False,True,100.448,"LINESTRING (-94.01218 41.330969, -94.010977 41.330966)",,,
15967294,South 2nd Street,residential,False,False,83.619,"LINESTRING (-94.01218 41.330969, -94.01218 41.331347, -94.012179 41.331721)",,,
15964748,East Grade Street,residential,False,True,100.722,"LINESTRING (-94.013386 41.330989, -94.01218 41.330969)",,,
15966163,West Grade Street,residential,False,False,99.711,"LINESTRING (-94.013386 41.330989, -94.01458 41.331005)",,,
1254202354,South John Wayne Drive,secondary,False,False,82.95400000000001,"LINESTRING (-94.013386 41.330989, -94.013381 41.331342, -94.013378 41.331735)",,25 mph,2
15967300,East Filmore Street,residential,False,False,99.601,"LINESTRING (-94.00883 41.338297, -94.010023 41.338297)",,,
15967300,East Filmore Street,residential,False,True,100.855,"LINESTRING (-94.00883 41.338297, -94.007622 41.338291)",,,
15964809,North 5th Street,residential,False,False,106.19200000000001,"LINESTRING (-94.00883 41.338297, -94.008833 41.338768, -94.008835 41.339252)",,,
15967003,East Buchanan Street,residential,False,False,98.932,"LINESTRING (-94.008835 41.339252, -94.01002 41.339251)",,,
15967003,East Buchanan Street,residential,False,True,100.769,"LINESTRING (-94.008835 41.339252, -94.007628 41.339255)",,,
15964809,North 5th Street,residential,False,True,106.19200000000001,"LINESTRING (-94.008835 41.339252, -94.008833 41.338768, -94.00883 41.338297)",,,
15967314,East Court Avenue,tertiary,False,True,6.429,"LINESTRING (-94.00865 41.334454, -94.008727 41.334454)",,,
15964812,North 5th Street,residential,False,False,109.539,"LINESTRING (-94.00865 41.334454, -94.008652 41.3345634, -94.008659 41.334955, -94.008669 41.335439)",,,
15967943,East Green Street,residential,False,False,90.253,"LINESTRING (-94.008658 41.336401, -94.009739 41.336401)",,,
15964814,North 5th Street,residential,False,False,105.08,"LINESTRING (-94.008658 41.336401, -94.00866 41.336865, -94.008661 41.337346)",,,
15965337,East North Street,residential,False,False,90.42,"LINESTRING (-94.008661 41.337346, -94.009744 41.337351)",,,
15965337,East North Street,residential,False,True,86.913,"LINESTRING (-94.008661 41.337346, -94.00762 41.337342)",,,
15964814,North 5th Street,residential,False,True,105.08,"LINESTRING (-94.008661 41.337346, -94.00866 41.336865, -94.008658 41.336401)",,,
15965001,West Filmore Street,residential,False,False,99.518,"LINESTRING (-94.014562 41.338287, -94.015754 41.33829)",,,
15965001,West Filmore Street,residential,False,True,100.269,"LINESTRING (-94.014562 41.338287, -94.0134489 41.338287, -94.013361 41.338287)",,,
15967852,North 1st Avenue,residential,False,False,107.305,"LINESTRING (-94.014562 41.338287, -94.014558 41.338767, -94.014555 41.339252)","28'4""",,
15967852,North 1st Avenue,residential,False,True,104.858,"LINESTRING (-94.014562 41.338287, -94.014561 41.337833, -94.014558 41.337344)","28'4""",,
15965001,West Filmore Street,residential,False,True,99.518,"LINESTRING (-94.015754 41.33829, -94.014562 41.338287)",,,
15965001,West Filmore Street,residential,False,False,100.02000000000001,"LINESTRING (-94.015754 41.33829, -94.0158694 41.3382904, -94.016952 41.338294)",,,
15965763,North 2nd Avenue,residential,False,False,107.196,"LINESTRING (-94.015754 41.33829, -94.015748 41.338773, -94.015743 41.339254)",,,
15965763,North 2nd Avenue,residential,False,True,105.19399999999999,"LINESTRING (-94.015754 41.33829, -94.0157548 41.3382181, -94.015759 41.337834, -94.015765 41.337344)",,,
15965001,West Filmore Street,residential,False,False,101.02199999999999,"LINESTRING (-94.016952 41.338294, -94.0170548 41.3382943, -94.018162 41.338298)",,,
15965001,West Filmore Street,residential,False,True,100.02000000000001,"LINESTRING (-94.016952 41.338294, -94.0158694 41.3382904, -94.015754 41.33829)",,,
15965120,North 3rd Avenue,residential,False,False,107.199,"LINESTRING (-94.016952 41.338294, -94.0169509 41.3383833, -94.016946 41.338772, -94.016937 41.339258)",,,
15965120,North 3rd Avenue,residential,False,True,105.191,"LINESTRING (-94.016952 41.338294, -94.016952 41.337835, -94.0169528 41.3374267, -94.016953 41.337348)",,,
15965001,West Filmore Street,residential,False,True,99.017,"LINESTRING (-94.019348 41.338298, -94.018162 41.338298)",,,
15967577,North 5th Avenue,residential,False,True,105.638,"LINESTRING (-94.019348 41.338298, -94.0193488 41.3382241, -94.019353 41.337831, -94.0193555 41.3374337, -94.019356 41.337348)",,,
15965279,South 5th Street,residential,False,False,108.526,"LINESTRING (-94.008726 41.333478, -94.0087258 41.333559, -94.008725 41.333956, -94.0087266 41.3343543, -94.008727 41.334454)",,,
15965279,South 5th Street,residential,False,True,105.081,"LINESTRING (-94.008726 41.333478, -94.0087265 41.3333948, -94.008729 41.332997, -94.008732 41.332533)",,,
50617818,East Washington Street,residential,False,False,84.16499999999999,"LINESTRING (-94.008726 41.333478, -94.009188 41.333476, -94.0096525 41.3334794, -94.009734 41.33348)",,,
15965176,South 4th Street,residential,False,False,108.41499999999999,"LINESTRING (-94.009734 41.33348, -94.0097343 41.3335615, -94.009736 41.33396, -94.0097384 41.3343572, -94.009739 41.334455)",,,
15965176,South 4th Street,residential,False,True,105.65,"LINESTRING (-94.009734 41.33348, -94.0097359 41.3333982, -94.009745 41.333002, -94.009755 41.33253)",,,
50617818,East Washington Street,residential,False,False,102.45100000000001,"LINESTRING (-94.009734 41.33348, -94.0108557 41.3334873, -94.010961 41.333488)",,,
50617818,East Washington Street,residential,False,True,84.16499999999999,"LINESTRING (-94.009734 41.33348, -94.0096525 41.3334794, -94.009188 41.333476, -94.008726 41.333478)",,,
"[1082618746, 15968229]",South 3rd Street,residential,False,False,107.971,"LINESTRING (-94.010961 41.333488, -94.0109612 41.3335626, -94.010962 41.333963, -94.0109604 41.3343541, -94.01096 41.334459)",,,
15968229,South 3rd Street,residential,False,True,106.63700000000001,"LINESTRING (-94.010961 41.333488, -94.0109608 41.3334026, -94.01096 41.333013, -94.0109608 41.3326066, -94.010961 41.332529)",,,
50617818,East Washington Street,residential,False,False,100.195,"LINESTRING (-94.010961 41.333488, -94.0114251 41.3334903, -94.012058 41.3334935, -94.012161 41.333494)",,,
50617818,East Washington Street,residential,False,True,102.45100000000001,"LINESTRING (-94.010961 41.333488, -94.0108557 41.3334873, -94.009734 41.33348)",,,
15967294,South 2nd Street,residential,False,True,106.984,"LINESTRING (-94.012161 41.333494, -94.012175 41.333011, -94.0121783 41.3326119, -94.012179 41.332532)",,,
50617818,East Washington Street,residential,False,True,100.195,"LINESTRING (-94.012161 41.333494, -94.012058 41.3334935, -94.0114251 41.3334903, -94.010961 41.333488)",,,
801800051,East Washington Street,residential,False,False,102.02999999999999,"LINESTRING (-94.012161 41.333494, -94.0122855 41.3334939, -94.0132734 41.3334931, -94.013383 41.333493)",,,
801800052,South 2nd Street,residential,False,False,106.57700000000001,"LINESTRING (-94.012161 41.333494, -94.0121618 41.3335686, -94.0121657 41.333961, -94.0121736 41.3343557, -94.012176 41.3344524)",,,
15965361,South John Wayne Drive,secondary,False,False,107.88,"LINESTRING (-94.013383 41.333493, -94.013382 41.3335685, -94.013377 41.333945, -94.0133628 41.3343768, -94.01336 41.334463)",,20 mph,2
15965361,South John Wayne Drive,secondary,False,True,106.647,"LINESTRING (-94.013383 41.333493, -94.0133842 41.3333994, -94.013389 41.33301, -94.013393 41.332765, -94.013386 41.332534)",,20 mph,2
15968087,West Washington Street,residential,False,False,100.61000000000001,"LINESTRING (-94.013383 41.333493, -94.0134795 41.3334928, -94.0144813 41.3334911, -94.014588 41.3334909)",,,
801800051,East Washington Street,residential,False,True,102.02999999999999,"LINESTRING (-94.013383 41.333493, -94.0132734 41.3334931, -94.0122855 41.3334939, -94.012161 41.333494)",,,
15965337,East North Street,residential,False,False,86.913,"LINESTRING (-94.00762 41.337342, -94.008661 41.337346)",,,
15965041,North 6th Street,residential,False,False,105.542,"LINESTRING (-94.00762 41.337342, -94.007631 41.337831, -94.007621 41.338127, -94.007622 41.338291)",,,
