osmid,name,highway,oneway,reversed,length,lanes,bridge,geometry,junction
90166076,Northwest 2nd Street,residential,False,False,54.589,,,"LINESTRING (-80.1532771 26.0557433, -80.152731 26.0557613)",
90166076,Northwest 2nd Street,residential,False,True,22.591,,,"LINESTRING (-80.1532771 26.0557433, -80.1535031 26.0557359)",
10795513,Northwest 2nd Terrace,residential,False,False,68.662,,,"LINESTRING (-80.154006 26.0570399, -80.1533194 26.0570689)",
10809594,Northwest 14th Court,residential,False,False,63.969,,,"LINESTRING (-80.154006 26.0570399, -80.1540294 26.0576148)",
10809594,Northwest 14th Court,residential,False,True,146.757,,,"LINESTRING (-80.154006 26.0570399, -80.1539693 26.0557205)",
10795513,Northwest 2nd Terrace,residential,False,True,68.662,,,"LINESTRING (-80.1533194 26.0570689, -80.154006 26.0570399)",
10801155,Northwest 13th Court,residential,False,False,63.687,,,"LINESTRING (-80.1533194 26.0570689, -80.1533418 26.0576413)",
10801155,Northwest 13th Court,residential,False,True,147.461,,,"LINESTRING (-80.1533194 26.0570689, -80.1532771 26.0557433)",
892535679,Northwest 1st Street,tertiary,False,False,15.453,,,"LINESTRING (-80.1534641 26.0538806, -80.1536187 26.0538759)",
892535679,Northwest 1st Street,tertiary,False,True,78.963,,,"LINESTRING (-80.1534641 26.0538806, -80.1526741 26.0539047)",
10797340,Northwest 14th Avenue,residential,False,False,206.33700000000002,,,"LINESTRING (-80.1534641 26.0538806, -80.1534757 26.0544313, -80.1535031 26.0557359)",
123401739,West Dania Beach Boulevard,residential,False,False,38.636,,,"LINESTRING (-80.1535583 26.0520478, -80.1539449 26.0520378)",
10797346,Northwest 14th Avenue,residential,False,False,203.365,,,"LINESTRING (-80.1535583 26.0520478, -80.1535821 26.0527679, -80.1536187 26.0538759)",
892535679,Northwest 1st Street,tertiary,False,True,15.453,,,"LINESTRING (-80.1536187 26.0538759, -80.1534641 26.0538806)",
10797346,Northwest 14th Avenue,residential,False,True,203.365,,,"LINESTRING (-80.1536187 26.0538759, -80.1535821 26.0527679, -80.1535583 26.0520478)",
892535679,Northwest 1st Street,tertiary,False,False,36.893,,,"LINESTRING (-80.1536187 26.0538759, -80.1539444 26.0538659, -80.1539878 26.0538646)",
10809611,Northwest 14th Court,residential,False,True,203.176,,,"LINESTRING (-80.1539878 26.0538646, -80.1539449 26.0520378)",
892535679,Northwest 1st Street,tertiary,False,False,40.281,,,"LINESTRING (-80.1539878 26.0538646, -80.1543908 26.0538523)",
892535679,Northwest 1st Street,tertiary,False,True,36.893,,,"LINESTRING (-80.1539878 26.0538646, -80.1539444 26.0538659, -80.1536187 26.0538759)",
10800218,Northwest 14th Way,residential,False,False,205.747,,,"LINESTRING (-80.1543908 26.0538523, -80.1544347 26.0557022)",
892535679,Northwest 1st Street,tertiary,False,True,40.281,,,"LINESTRING (-80.1543908 26.0538523, -80.1539878 26.0538646)",
"[661162153, 90166044, 892535679]",Northwest 1st Street,tertiary,False,False,162.191,,yes,"LINESTRING (-80.1543908 26.0538523, -80.1548821 26.053839, -80.1551774 26.0538335, -80.1558862 26.0538054, -80.1560133 26.0538004)",
817759657,Northwest 1st Street,residential,False,False,150.949,,,"LINESTRING (-80.1581782 26.0537333, -80.1582933 26.0537291, -80.1590925 26.0536996, -80.1596237 26.05368, -80.159688 26.0536776)",
817759658,North Compass Way,residential,False,False,59.520999999999994,,,"LINESTRING (-80.1581782 26.0537333, -80.158176 26.0537676, -80.158164 26.0538039, -80.1581449 26.0538452, -80.1581332 26.0538846, -80.1581346 26.0539202, -80.1581448 26.0541911, -80.1581486 26.0542619)",
817759658,North Compass Way,residential,False,True,60.576,,,"LINESTRING (-80.1581782 26.0537333, -80.1581749 26.0537028, -80.1581602 26.0536685, -80.1581396 26.053628, -80.158127 26.0535919, -80.1581244 26.0535487, -80.1581095 26.0531972)",
817759655,,residential,True,False,23.982,,,"LINESTRING (-80.159688 26.0536776, -80.1596963 26.0537201, -80.1597177 26.0537587, -80.1597503 26.0537903, -80.1597916 26.0538123, -80.1598382 26.0538229)",roundabout
817759657,Northwest 1st Street,residential,False,True,150.949,,,"LINESTRING (-80.159688 26.0536776, -80.1596237 26.05368, -80.1590925 26.0536996, -80.1582933 26.0537291, -80.1581782 26.0537333)",
10809611,Northwest 14th Court,residential,False,False,203.176,,,"LINESTRING (-80.1539449 26.0520378, -80.1539878 26.0538646)",
123401739,West Dania Beach Boulevard,residential,False,False,65.28,,,"LINESTRING (-80.1539449 26.0520378, -80.1545981 26.052021)",
123401739,West Dania Beach Boulevard,residential,False,True,38.636,,,"LINESTRING (-80.1539449 26.0520378, -80.1535583 26.0520478)",
123401739,West Dania Beach Boulevard,residential,False,True,65.28,,,"LINESTRING (-80.1545981 26.052021, -80.1539449 26.0520378)",
10801155,Northwest 13th Court,residential,False,False,24.034,,,"LINESTRING (-80.1533418 26.0576413, -80.1533506 26.0578573)",
10801155,Northwest 13th Court,residential,False,True,63.687,,,"LINESTRING (-80.1533418 26.0576413, -80.1533194 26.0570689)",
10806193,Northwest 3rd Street,residential,False,True,68.749,,,"LINESTRING (-80.1533418 26.0576413, -80.1540294 26.0576148)",
10801155,Northwest 13th Court,residential,False,True,24.034,,,"LINESTRING (-80.1533506 26.0578573, -80.1533418 26.0576413)",
10806193,Northwest 3rd Street,residential,False,False,68.749,,,"LINESTRING (-80.1540294 26.0576148, -80.1533418 26.0576413)",
10809594,Northwest 14th Court,residential,False,True,63.969,,,"LINESTRING (-80.1540294 26.0576148, -80.154006 26.0570399)",
"[10806193, 10800218]","['Northwest 14th Way', 'Northwest 3rd Street']",residential,False,True,271.699,,,"LINESTRING (-80.1540294 26.0576148, -80.1545452 26.0576015, -80.1545889 26.0575668, -80.1546025 26.0575044, -80.1545917 26.0568317, -80.1545549 26.0557811, -80.1545081 26.0557247, -80.1544347 26.0557022)",
10809124,South Bryan Road,tertiary,False,True,254.96800000000002,2,,"LINESTRING (-80.1559185 26.0496806, -80.1559301 26.0503914, -80.1559365 26.0506887, -80.1559509 26.051357, -80.1559589 26.0517302, -80.1559642 26.0519732)",
10808127,Southwest 18th Avenue,residential,False,False,230.809,,,"LINESTRING (-80.1608989 26.0512889, -80.1608875 26.0510357, -80.1608838 26.0508676, -80.1608796 26.0507294, -80.1608712 26.0504526, -80.1608582 26.0500274, -80.1608545 26.0499415, -80.160854 26.0499294, -80.1608512 26.0499022, -80.1608415 26.0498789, -80.1608234 26.0498648, -80.1607987 26.0498582, -80.1607243 26.0498551, -80.1606239 26.0498593, -80.1605335 26.049856, -80.1604452 26.0498427, -80.1603542 26.0498197, -80.1602262 26.0497832, -80.1601755 26.0497698, -80.1601246 26.0497602)",
681050547,South Bearing Street,residential,False,True,208.62900000000002,,,"LINESTRING (-80.1580497 26.0519436, -80.1570809 26.0519786, -80.1569439 26.0519822, -80.15663 26.0519906, -80.1565588 26.0519849, -80.1564918 26.0519732, -80.1564122 26.0519665, -80.1560731 26.0519707, -80.1559642 26.0519732)",
817759658,North Compass Way,residential,False,False,139.522,,,"LINESTRING (-80.1580497 26.0519436, -80.1580525 26.0520023, -80.1581053 26.053109, -80.1581095 26.0531972)",
817759659,South Bearing Street,residential,False,False,170.349,,,"LINESTRING (-80.1580497 26.0519436, -80.1591523 26.0519058, -80.1596987 26.0518874, -80.1597537 26.0518852)",
10808127,Southwest 18th Avenue,residential,False,False,11.432,,,"LINESTRING (-80.1601246 26.0497602, -80.160011 26.0497478)",
10808127,Southwest 18th Avenue,residential,False,True,230.80899999999997,,,"LINESTRING (-80.1601246 26.0497602, -80.1601755 26.0497698, -80.1602262 26.0497832, -80.1603542 26.0498197, -80.1604452 26.0498427, -80.1605335 26.049856, -80.1606239 26.0498593, -80.1607243 26.0498551, -80.1607987 26.0498582, -80.1608234 26.0498648, -80.1608415 26.0498789, -80.1608512 26.0499022, -80.160854 26.0499294, -80.1608545 26.0499415, -80.1608582 26.0500274, -80.1608712 26.0504526, -80.1608796 26.0507294, -80.1608838 26.0508676, -80.1608875 26.0510357, -80.1608989 26.0512889)",
10808127,Southwest 18th Avenue,residential,False,True,11.432,,,"LINESTRING (-80.160011 26.0497478, -80.1601246 26.0497602)",
"[681050544, 1074821523]",South Pointe Drive,residential,True,False,240.17799999999997,2,,"LINESTRING (-80.160011 26.0497478, -80.1600048 26.0498697, -80.1599954 26.0499287, -80.1599862 26.0499789, -80.159953 26.0501169, -80.1598719 26.0504431, -80.1598385 26.0505845, -80.1598052 26.0507334, -80.1597924 26.0508079, -80.1597761 26.0508984, -80.1597607 26.0510026, -80.1597499 26.0511182, -80.1597411 26.0512305, -80.1597393 26.0513371, -80.1597411 26.0514532, -80.1597519 26.0518215, -80.1597537 26.0518852)",
817759659,South Bearing Street,residential,False,False,8.324,,,"LINESTRING (-80.1597537 26.0518852, -80.159837 26.0518832)",
775396426,North Pointe Drive,residential,True,False,139.66,,,"LINESTRING (-80.1597537 26.0518852, -80.1597558 26.0519416, -80.1597784 26.0525532, -80.1598001 26.0531405)",
817759659,South Bearing Street,residential,False,True,170.349,,,"LINESTRING (-80.1597537 26.0518852, -80.1596987 26.0518874, -80.1591523 26.0519058, -80.1580497 26.0519436)",
817759659,South Bearing Street,residential,False,True,8.324,,,"LINESTRING (-80.159837 26.0518832, -80.1597537 26.0518852)",
681050545,South Pointe Drive,residential,True,False,238.917,2,,"LINESTRING (-80.159837 26.0518832, -80.1598425 26.0518206, -80.1598445 26.0517973, -80.1598404 26.0516851, -80.1598377 26.0516109, -80.1598307 26.051389, -80.1598324 26.0513297, -80.1598375 26.0511818, -80.1598506 26.0510311, -80.1598678 26.0509017, -80.1598804 26.0508185, -80.1598972 26.0507426, -80.1599347 26.0505842, -80.1600465 26.050139, -80.160088 26.0499668, -80.1601147 26.0498385, -80.1601246 26.0497602)",
817759659,South Bearing Street,residential,False,False,130.34400000000002,,,"LINESTRING (-80.159837 26.0518832, -80.159887 26.0518813, -80.1603475 26.0518637, -80.1603806 26.0518624, -80.1605515 26.0518558, -80.1607398 26.0518485, -80.160905 26.0518421, -80.1610792 26.0518354, -80.1611406 26.051833)",
10809124,South Bryan Road,tertiary,False,False,254.96800000000002,2,,"LINESTRING (-80.1559642 26.0519732, -80.1559589 26.0517302, -80.1559509 26.051357, -80.1559365 26.0506887, -80.1559301 26.0503914, -80.1559185 26.0496806)",
10809124,South Bryan Road,tertiary,False,True,142.572,2,,"LINESTRING (-80.1559642 26.0519732, -80.1559892 26.0529058, -80.1559986 26.053255)",
681050547,South Bearing Street,residential,False,False,208.62900000000002,,,"LINESTRING (-80.1559642 26.0519732, -80.1560731 26.0519707, -80.1564122 26.0519665, -80.1564918 26.0519732, -80.1565588 26.0519849, -80.15663 26.0519906, -80.1569439 26.0519822, -80.1570809 26.0519786, -80.1580497 26.0519436)",
817759659,South Bearing Street,residential,False,True,36.028,,,"LINESTRING (-80.1615009 26.0518187, -80.1612649 26.051828, -80.1611406 26.051833)",
817759655,,residential,True,False,23.366000000000003,,,"LINESTRING (-80.1598216 26.0535251, -80.1597776 26.0535393, -80.1597396 26.0535639, -80.1597107 26.0535969, -80.159693 26.0536358, -80.159688 26.0536776)",roundabout
817759654,North Pointe Drive,residential,True,False,182.81599999999997,,,"LINESTRING (-80.1598951 26.0535261, -80.1598921 26.0534564, -80.1598552 26.0525509, -80.1598314 26.0519676, -80.1598333 26.0519387, -80.159837 26.0518832)",
817759655,,residential,True,False,7.386,,,"LINESTRING (-80.1598951 26.0535261, -80.1598584 26.053522, -80.1598216 26.0535251)",roundabout
817759653,Meridian Drive,residential,False,False,169.00300000000001,,,"LINESTRING (-80.1581095 26.0531972, -80.1582111 26.053194, -80.1590458 26.0531677, -80.1592066 26.0531619, -80.1597445 26.0531425, -80.1598001 26.0531405)",
817759653,Meridian Drive,residential,False,True,211.107,,,"LINESTRING (-80.1581095 26.0531972, -80.156984 26.0532395, -80.1565198 26.0532569, -80.1564396 26.0532528, -80.1563382 26.053243, -80.1561021 26.0532513, -80.1559986 26.053255)",
817759658,North Compass Way,residential,False,False,60.57599999999999,,,"LINESTRING (-80.1581095 26.0531972, -80.1581244 26.0535487, -80.158127 26.0535919, -80.1581396 26.053628, -80.1581602 26.0536685, -80.1581749 26.0537028, -80.1581782 26.0537333)",
817759658,North Compass Way,residential,False,True,139.522,,,"LINESTRING (-80.1581095 26.0531972, -80.1581053 26.053109, -80.1580525 26.0520023, -80.1580497 26.0519436)",
10809124,South Bryan Road,tertiary,False,True,60.664,2,,"LINESTRING (-80.1559986 26.053255, -80.1560133 26.0538004)",
10809124,South Bryan Road,tertiary,False,False,142.572,2,,"LINESTRING (-80.1559986 26.053255, -80.1559892 26.0529058, -80.1559642 26.0519732)",
817759653,Meridian Drive,residential,False,False,211.107,,,"LINESTRING (-80.1559986 26.053255, -80.1561021 26.0532513, -80.1563382 26.053243, -80.1564396 26.0532528, -80.1565198 26.0532569, -80.156984 26.0532395, -80.1581095 26.0531972)",
817759655,,residential,True,False,5.651,,,"LINESTRING (-80.1599471 26.0535461, -80.1598951 26.0535261)",roundabout
817759655,,residential,True,False,32.635,,,"LINESTRING (-80.1599527 26.0537962, -80.1599915 26.0537619, -80.1600161 26.0537182, -80.1600238 26.0536698, -80.1600139 26.0536217, -80.1599874 26.053579, -80.1599471 26.0535461)",roundabout
817759664,Northwest 1st Street,residential,True,False,125.274,,,"LINESTRING (-80.1599527 26.0537962, -80.1600838 26.0537995, -80.1601115 26.0538, -80.1605882 26.0537837, -80.161111 26.0537658, -80.1612059 26.0537626)",
817759655,,residential,True,False,5.501,,,"LINESTRING (-80.1599031 26.0538177, -80.1599527 26.0537962)",roundabout
817759655,,residential,True,False,6.541,,,"LINESTRING (-80.1598382 26.0538229, -80.1598709 26.0538232, -80.1599031 26.0538177)",roundabout
817759662,North Pointe Drive,residential,True,False,112.341,,,"LINESTRING (-80.1598382 26.0538229, -80.1598404 26.0538868, -80.1598702 26.0547425, -80.1598711 26.0547681, -80.1599123 26.0548211)",
817759656,North Mariner Street,residential,False,False,122.828,,,"LINESTRING (-80.1582003 26.0555718, -80.1586792 26.0555597, -80.1591313 26.0555316, -80.1594249 26.0554895)",
817759656,North Mariner Street,residential,False,True,213.81400000000002,,,"LINESTRING (-80.1582003 26.0555718, -80.1579138 26.0555678, -80.1574483 26.0555477, -80.1568352 26.0555195, -80.1561677 26.0555373, -80.1560616 26.0555401)",
817759658,North Compass Way,residential,False,True,145.74599999999998,,,"LINESTRING (-80.1582003 26.0555718, -80.1581796 26.0550852, -80.1581513 26.0543341, -80.1581486 26.0542619)",
817759656,North Mariner Street,residential,False,True,94.803,,,"LINESTRING (-80.1603685 26.0554031, -80.1599778 26.0554343, -80.1596639 26.0554552, -80.1594249 26.0554895)",
817759659,South Bearing Street,residential,False,False,36.028,,,"LINESTRING (-80.1611406 26.051833, -80.1612649 26.051828, -80.1615009 26.0518187)",
817759659,South Bearing Street,residential,False,True,130.34400000000002,,,"LINESTRING (-80.1611406 26.051833, -80.1610792 26.0518354, -80.160905 26.0518421, -80.1607398 26.0518485, -80.1605515 26.0518558, -80.1603806 26.0518624, -80.1603475 26.0518637, -80.159887 26.0518813, -80.159837 26.0518832)",
817759660,Sunset Drive,residential,False,False,183.892,,,"LINESTRING (-80.1611406 26.051833, -80.1611467 26.0520116, -80.1611521 26.0521726, -80.161158 26.0523463, -80.1611633 26.0525038, -80.161169 26.0526701, -80.1611747 26.0528402, -80.1611803 26.0530068, -80.1611857 26.0531655, -80.1611943 26.0534198, -80.1611965 26.053486)",
"[817759666, 817759667]","['Way Pointe Avenue', 'Radiant Drive']",residential,False,False,196.17200000000003,,,"LINESTRING (-80.159394 26.054871, -80.1593603 26.0542004, -80.1590918 26.0542092, -80.1588121 26.0542183, -80.1587128 26.0542444, -80.1582188 26.0542597, -80.1581486 26.0542619)",
817759666,Way Pointe Avenue,residential,False,True,68.843,,,"LINESTRING (-80.159394 26.054871, -80.1593952 26.054896, -80.1594249 26.0554895)",
"[817759660, 817759661]","['Way Pointe Place', 'Sunset Drive']",residential,False,True,305.156,,,"LINESTRING (-80.1599123 26.0548211, -80.1599739 26.0548354, -80.1600244 26.0548504, -80.1600572 26.0548523, -80.1600921 26.0548544, -80.1603496 26.0548483, -80.1604844 26.0548451, -80.1605618 26.0548429, -80.1606693 26.0548399, -80.1606729 26.0549285, -80.1606789 26.0550767, -80.1608814 26.0550727, -80.1610601 26.0550691, -80.1612566 26.0550651, -80.1612577 26.0548979, -80.1612552 26.0547296, -80.1612461 26.0545659, -80.1612381 26.0544046, -80.1612338 26.0542381, -80.1612217 26.0540711, -80.161216 26.0539438, -80.1612102 26.0538401, -80.1612059 26.0537626)",
817759663,North Pointe Drive,residential,True,False,112.60300000000001,,,"LINESTRING (-80.1599123 26.0548211, -80.1599488 26.054761, -80.1599478 26.0547408, -80.1599064 26.0538849, -80.1599031 26.0538177)",
1098965355,Way Pointe Place,residential,True,False,52.743,,,"LINESTRING (-80.1599123 26.0548211, -80.1597857 26.0548248, -80.1595247 26.0548324, -80.1594758 26.0548363, -80.1594314 26.0548498, -80.159394 26.054871)",
817759660,Sunset Drive,residential,False,True,30.771,,,"LINESTRING (-80.1612059 26.0537626, -80.1611965 26.053486)",
"[817759660, 817759661]","['Way Pointe Place', 'Sunset Drive']",residential,False,False,305.15600000000006,,,"LINESTRING (-80.1612059 26.0537626, -80.1612102 26.0538401, -80.161216 26.0539438, -80.1612217 26.0540711, -80.1612338 26.0542381, -80.1612381 26.0544046, -80.1612461 26.0545659, -80.1612552 26.0547296, -80.1612577 26.0548979, -80.1612566 26.0550651, -80.1610601 26.0550691, -80.1608814 26.0550727, -80.1606789 26.0550767, -80.1606729 26.0549285, -80.1606693 26.0548399, -80.1605618 26.0548429, -80.1604844 26.0548451, -80.1603496 26.0548483, -80.1600921 26.0548544, -80.1600572 26.0548523, -80.1600244 26.0548504, -80.1599739 26.0548354, -80.1599123 26.0548211)",
817759660,Sunset Drive,residential,False,False,30.771,,,"LINESTRING (-80.1611965 26.053486, -80.1612059 26.0537626)",
817759660,Sunset Drive,residential,False,True,183.892,,,"LINESTRING (-80.1611965 26.053486, -80.1611943 26.0534198, -80.1611857 26.0531655, -80.1611803 26.0530068, -80.1611747 26.0528402, -80.161169 26.0526701, -80.1611633 26.0525038, -80.161158 26.0523463, -80.1611521 26.0521726, -80.1611467 26.0520116, -80.1611406 26.051833)",
817759665,Northwest 1st Street,residential,True,False,125.07600000000002,,,"LINESTRING (-80.1611965 26.053486, -80.1611016 26.0534897, -80.1605789 26.0535101, -80.1600713 26.0535299, -80.1600314 26.0535314, -80.1599471 26.0535461)",
817759656,North Mariner Street,residential,False,False,94.803,,,"LINESTRING (-80.1594249 26.0554895, -80.1596639 26.0554552, -80.1599778 26.0554343, -80.1603685 26.0554031)",
817759656,North Mariner Street,residential,False,True,122.828,,,"LINESTRING (-80.1594249 26.0554895, -80.1591313 26.0555316, -80.1586792 26.0555597, -80.1582003 26.0555718)",
817759666,Way Pointe Avenue,residential,False,False,68.843,,,"LINESTRING (-80.1594249 26.0554895, -80.1593952 26.054896, -80.159394 26.054871)",
817759658,North Compass Way,residential,False,False,145.746,,,"LINESTRING (-80.1581486 26.0542619, -80.1581513 26.0543341, -80.1581796 26.0550852, -80.1582003 26.0555718)",
817759658,North Compass Way,residential,False,True,59.520999999999994,,,"LINESTRING (-80.1581486 26.0542619, -80.1581448 26.0541911, -80.1581346 26.0539202, -80.1581332 26.0538846, -80.1581449 26.0538452, -80.158164 26.0538039, -80.158176 26.0537676, -80.1581782 26.0537333)",
817759667,Radiant Drive,residential,False,False,188.279,,,"LINESTRING (-80.1581486 26.0542619, -80.1580691 26.0542651, -80.1562657 26.0543372)",
"[817759666, 817759667]","['Way Pointe Avenue', 'Radiant Drive']",residential,False,True,196.17200000000003,,,"LINESTRING (-80.1581486 26.0542619, -80.1582188 26.0542597, -80.1587128 26.0542444, -80.1588121 26.0542183, -80.1590918 26.0542092, -80.1593603 26.0542004, -80.159394 26.054871)",
421308941,North Bryan Road,tertiary,False,True,35.981,2,,"LINESTRING (-80.1560329 26.0545265, -80.1560245 26.054203)",
421308941,North Bryan Road,tertiary,False,False,112.745,2,,"LINESTRING (-80.1560329 26.0545265, -80.1560482 26.0551403, -80.1560616 26.0555401)",
1098946038,Radiant Drive,residential,False,True,32.74,,,"LINESTRING (-80.1560329 26.0545265, -80.1561008 26.0544318, -80.1561432 26.0543845, -80.1561828 26.0543601, -80.1562657 26.0543372)",
775396426,North Pointe Drive,residential,True,False,42.82,,,"LINESTRING (-80.1598001 26.0531405, -80.1598179 26.0534583, -80.1598216 26.0535251)",
817759653,Meridian Drive,residential,False,True,169.00300000000001,,,"LINESTRING (-80.1598001 26.0531405, -80.1597445 26.0531425, -80.1592066 26.0531619, -80.1590458 26.0531677, -80.1582111 26.053194, -80.1581095 26.0531972)",
817759667,Radiant Drive,residential,False,True,188.279,,,"LINESTRING (-80.1562657 26.0543372, -80.1580691 26.0542651, -80.1581486 26.0542619)",
1098946038,Radiant Drive,residential,False,False,32.739999999999995,,,"LINESTRING (-80.1562657 26.0543372, -80.1561828 26.0543601, -80.1561432 26.0543845, -80.1561008 26.0544318, -80.1560329 26.0545265)",
1098946039,Radiant Drive,residential,False,False,29.198,,,"LINESTRING (-80.1562657 26.0543372, -80.1561907 26.0543185, -80.1561416 26.0543016, -80.1561125 26.0542862, -80.1560728 26.0542546, -80.1560245 26.054203)",
421308941,North Bryan Road,tertiary,False,False,35.981,2,,"LINESTRING (-80.1560245 26.054203, -80.1560329 26.0545265)",
421308941,North Bryan Road,tertiary,False,True,44.781,2,,"LINESTRING (-80.1560245 26.054203, -80.1560133 26.0538004)",
1098946039,Radiant Drive,residential,False,True,29.198,,,"LINESTRING (-80.1560245 26.054203, -80.1560728 26.0542546, -80.1561125 26.0542862, -80.1561416 26.0543016, -80.1561907 26.0543185, -80.1562657 26.0543372)",
