osmid,oneway,highway,reversed,length,geometry,lanes,name,ref,maxspeed,bridge,access
11279231,True,motorway_link,False,56.844,"LINESTRING (-74.4141582 40.863041, -74.4139441 40.8629307, -74.4138634 40.8628674, -74.4138138 40.8628064, -74.4137828 40.8627383, -74.4137611 40.8626562)",,,,,,
1002520864,True,motorway_link,False,45.404,"LINESTRING (-74.4141582 40.863041, -74.4138976 40.8629847, -74.41381 40.8629789, -74.4137762 40.8629816, -74.4137362 40.8629847, -74.4136325 40.8630039)",2,,,,,
294108959,False,primary,True,55.993,"LINESTRING (-74.4160001 40.8667917, -74.416658 40.866714)",,Littleton Road,CR 630,,,
294108960,False,primary,False,34.969,"LINESTRING (-74.4160001 40.8667917, -74.415588 40.8668339)",,Littleton Road,CR 630,,,
510460435,False,tertiary,False,43.948,"LINESTRING (-74.4160001 40.8667917, -74.4160222 40.8668911, -74.4160291 40.8669364, -74.4160275 40.8669844, -74.416021 40.8670236, -74.4160114 40.8670655, -74.4159625 40.8671784)",,East Littleton Road,,,,
"[59033515, 982777068]",True,trunk_link,False,202.88099999999997,"LINESTRING (-74.410751 40.866801, -74.4110471 40.8669087, -74.4113474 40.8670169, -74.4114322 40.867058, -74.4125702 40.8676103, -74.4126363 40.8676279, -74.4127029 40.8676447, -74.4128576 40.86767)","['1', '2']",,,,,
"[61486218, 1068548811]",True,trunk,False,302.16099999999994,"LINESTRING (-74.410751 40.866801, -74.411986 40.867403, -74.412049 40.867433, -74.4125431 40.8676835, -74.4130255 40.8679077, -74.4135188 40.868137, -74.4137825 40.8682595)","['3', '2']",,US 46,,,
510460432,True,trunk,False,68.487,"LINESTRING (-74.4128576 40.86767, -74.412175 40.867334)",2,,US 46,,,
61486185,True,trunk_link,False,71.909,"LINESTRING (-74.4128576 40.86767, -74.4130006 40.8676564, -74.4131021 40.8676283, -74.4132049 40.8675842, -74.4133116 40.8675204, -74.4134091 40.8674514, -74.413542 40.8673234)",2,,,,,
11279233,True,motorway_link,False,108.043,"LINESTRING (-74.4136928 40.8623066, -74.4135253 40.8627031, -74.4134633 40.8627936, -74.413395 40.8628556, -74.4133329 40.8628979, -74.4132554 40.8629307, -74.4131685 40.8629589, -74.4129451 40.8629847)",1,,,,,
1011631576,True,secondary,False,78.34599999999999,"LINESTRING (-74.4136928 40.8623066, -74.4135997 40.8628275, -74.4136015 40.8628724, -74.4136028 40.8629049, -74.4136325 40.8630039)",2,Smith Road,,,,
579984713,True,trunk,False,27.378,"LINESTRING (-74.410477 40.866668, -74.410751 40.866801)",2,,US 46,,,
294108960,False,primary,True,26.681,"LINESTRING (-74.4152741 40.8668689, -74.415588 40.8668339)",,Littleton Road,CR 630,,,
294108961,False,primary,False,13.323,"LINESTRING (-74.4152741 40.8668689, -74.4151171 40.866885)",,Littleton Road,CR 630,,,
387885977,True,motorway_link,False,34.857,"LINESTRING (-74.4152741 40.8668689, -74.4152067 40.8665596)",,,,,,
579984713,True,trunk,False,42.483,"LINESTRING (-74.4100516 40.8664619, -74.410477 40.866668)",2,,US 46,,,
61486181,True,tertiary,False,23.380000000000003,"LINESTRING (-74.4100516 40.8664619, -74.4099726 40.8665487, -74.4099203 40.866612, -74.4098978 40.866637)",2,Vail Road,,,,
310658418,True,trunk_link,False,160.125,"LINESTRING (-74.4144241 40.8684381, -74.4142551 40.8682986, -74.4142063 40.8682583, -74.4140286 40.8681116, -74.413888 40.8679541, -74.4137873 40.8678144, -74.4137348 40.867705, -74.4137044 40.8676231, -74.4136739 40.8674155, -74.4136647 40.8671778)",2,,,,,
661954235,True,trunk,False,79.229,"LINESTRING (-74.4144241 40.8684381, -74.4139083 40.8681907, -74.4136313 40.8680531)",2,,US 46,,,
1037106491,False,residential,False,12.384,"LINESTRING (-74.4139317 40.8613657, -74.41379 40.861396)",,Wood Hollow Road,,,,
1042399748,True,unclassified,False,112.644,"LINESTRING (-74.413935 40.862029, -74.414001 40.861871, -74.4140279 40.8618303, -74.414057 40.861801, -74.414104 40.861781, -74.414158 40.861776, -74.41421 40.861786, -74.414255 40.861809, -74.414287 40.861842, -74.414373 40.861986, -74.4144307 40.8620953, -74.414517 40.862259, -74.4145669 40.862361)",,Pomeroy Road,,,,
"[1074466408, 11698313]",True,secondary,False,74.22700000000002,"LINESTRING (-74.413935 40.862029, -74.4139596 40.8618678, -74.4139689 40.8617646, -74.413972 40.8617247, -74.4139751 40.8616848, -74.4139751 40.8615956, -74.413967 40.861502, -74.413946 40.861421, -74.4139317 40.8613657)","['4', '3']",Smith Road,,,,
"[61486200, 1081245841]",True,trunk,False,199.519,"LINESTRING (-74.412175 40.867334, -74.4121452 40.8673198, -74.4119723 40.8672372, -74.410798 40.8666701, -74.4101811 40.8663615)","['4', '2']",,US 46,,,
510460436,True,trunk,False,77.8,"LINESTRING (-74.4136313 40.8680531, -74.4130701 40.867764, -74.4128576 40.86767)",2,,US 46,,,
1042699050,True,trunk_link,False,26.243000000000002,"LINESTRING (-74.4136313 40.8680531, -74.4137025 40.8681554, -74.4137825 40.8682595)",3,Smith Road,,,,
1037106491,False,residential,True,12.384,"LINESTRING (-74.41379 40.861396, -74.4139317 40.8613657)",,Wood Hollow Road,,,,
455189942,True,secondary,False,102.33500000000001,"LINESTRING (-74.41379 40.861396, -74.4138085 40.8614869, -74.413813 40.861519, -74.41382 40.8616566, -74.4138138 40.8618021, -74.4137859 40.8619382, -74.4136928 40.8623066)",3,Smith Road,,,,
61483382,True,trunk_link,False,18.491,"LINESTRING (-74.4147449 40.8685897, -74.4147376 40.8686392, -74.4147421 40.8686896, -74.4147643 40.8687534)",,,,,,emergency
"[661954233, 661954236]",True,trunk,False,31.817999999999998,"LINESTRING (-74.4147449 40.8685897, -74.4145893 40.8685123, -74.4144241 40.8684381)",2,,US 46,,,
"[661954234, 933220507, 294108958, 933220506]",False,tertiary,True,187.47799999999998,"LINESTRING (-74.4147449 40.8685897, -74.4147976 40.8685056, -74.4149561 40.8683275, -74.4150123 40.8682647, -74.4151908 40.868064, -74.4152497 40.8679964, -74.415297 40.8679421, -74.4153303 40.8679039, -74.4153696 40.8678588, -74.4154554 40.8677603, -74.4154913 40.8677191, -74.4157681 40.8674015, -74.4157911 40.8673751, -74.4159625 40.8671784)",,East Littleton Road,,,yes,
294108959,False,primary,False,55.993,"LINESTRING (-74.416658 40.866714, -74.4160001 40.8667917)",,Littleton Road,CR 630,,,
11713970,True,primary_link,False,79.774,"LINESTRING (-74.4159625 40.8671784, -74.416166 40.866966, -74.416239 40.866904, -74.41632 40.86685, -74.416407 40.8668058, -74.41644 40.866789, -74.416658 40.866714)",,,,,,
"[661954234, 933220506, 933220507, 294108958]",False,tertiary,False,187.478,"LINESTRING (-74.4159625 40.8671784, -74.4157911 40.8673751, -74.4157681 40.8674015, -74.4154913 40.8677191, -74.4154554 40.8677603, -74.4153696 40.8678588, -74.4153303 40.8679039, -74.415297 40.8679421, -74.4152497 40.8679964, -74.4151908 40.868064, -74.4150123 40.8682647, -74.4149561 40.8683275, -74.4147976 40.8685056, -74.4147449 40.8685897)",,East Littleton Road,,,yes,
510460435,False,tertiary,True,43.948,"LINESTRING (-74.4159625 40.8671784, -74.4160114 40.8670655, -74.416021 40.8670236, -74.4160275 40.8669844, -74.4160291 40.8669364, -74.4160222 40.8668911, -74.4160001 40.8667917)",,East Littleton Road,,,,
11715477,False,unclassified,False,13.752,"LINESTRING (-74.4146785 40.8624514, -74.4145669 40.862361)",,Pomeroy Road,,,,
453388635,False,residential,False,9.816,"LINESTRING (-74.4146785 40.8624514, -74.4147572 40.8623862)",,Pomeroy Road,,,,
387885979,False,primary,True,43.891,"LINESTRING (-74.4145994 40.8669353, -74.4151171 40.866885)",1,Littleton Road,CR 630,,,
387885979,False,primary,False,48.854,"LINESTRING (-74.4145994 40.8669353, -74.4143584 40.8669482, -74.4140194 40.8669603)",1,Littleton Road,CR 630,,,
510460434,True,trunk,False,99.175,"LINESTRING (-74.4137825 40.8682595, -74.414305 40.868533, -74.4147643 40.8687534)",3,,US 46,,,
1074466407,True,secondary,False,71.27199999999999,"LINESTRING (-74.4137611 40.8626562, -74.4137952 40.8625342, -74.4138479 40.8623629, -74.41391 40.86214, -74.413935 40.862029)",3,Smith Road,,,,
"[1068402193, 11278322, 1053565630]",True,motorway,False,225.281,"LINESTRING (-74.4166841 40.8657415, -74.4167412 40.8660988, -74.4168632 40.8666179, -74.416923 40.86679, -74.4172951 40.8677088)",4,Middlesex Freeway,I 287,55 mph,yes,
"[179550558, 179550522, 179550550]",True,motorway_link,False,177.084,"LINESTRING (-74.4161884 40.8663702, -74.4163218 40.8664575, -74.416415 40.8665282, -74.4165117 40.8666158, -74.4166068 40.8667154, -74.4167 40.8668259, -74.4167777 40.8669254, -74.416853 40.8670325, -74.4172951 40.8677088)",,,,,yes,
387885977,True,motorway_link,False,113.27699999999999,"LINESTRING (-74.4152067 40.8665596, -74.4151983 40.8664982, -74.4152107 40.8664274, -74.4152447 40.8663586, -74.4152946 40.8663057, -74.4153613 40.8662549, -74.4154376 40.8662188, -74.415535 40.8661968, -74.415634 40.8661964, -74.4157383 40.8662154, -74.4158989 40.866261, -74.4160395 40.8663077, -74.4161884 40.8663702)",,,,,,
294108960,False,primary,False,26.681,"LINESTRING (-74.415588 40.8668339, -74.4152741 40.8668689)",,Littleton Road,CR 630,,,
294108960,False,primary,True,34.969,"LINESTRING (-74.415588 40.8668339, -74.4160001 40.8667917)",,Littleton Road,CR 630,,,
179550560,True,motorway_link,False,46.721999999999994,"LINESTRING (-74.415588 40.8668339, -74.4155 40.8668067, -74.4154484 40.8667922, -74.415375 40.8667578, -74.4153139 40.8667166, -74.4152648 40.8666696, -74.4152263 40.8666185, -74.4152067 40.8665596)",,,,,,
294108961,False,primary,True,13.323,"LINESTRING (-74.4151171 40.866885, -74.4152741 40.8668689)",,Littleton Road,CR 630,,,
387885979,False,primary,False,43.891,"LINESTRING (-74.4151171 40.866885, -74.4145994 40.8669353)",1,Littleton Road,CR 630,,,
1164990714,True,primary,False,43.186,"LINESTRING (-74.4136788 40.8666357, -74.4136749 40.866374, -74.4136011 40.8662603)",2,Smith Road,,,,
310658413,True,primary_link,False,47.845,"LINESTRING (-74.4140194 40.8669603, -74.4138979 40.866899, -74.4138424 40.866866, -74.4138045 40.866841, -74.413761 40.8667965, -74.4137252 40.8667462, -74.4136788 40.8666357)",1,,,,,
387885979,False,primary,True,48.854,"LINESTRING (-74.4140194 40.8669603, -74.4143584 40.8669482, -74.4145994 40.8669353)",1,Littleton Road,CR 630,,,
1061882725,False,primary,False,29.491999999999997,"LINESTRING (-74.4140194 40.8669603, -74.4138176 40.8669614, -74.4136687 40.8669628)",1,Littleton Road,CR 630,,,
453388635,False,residential,True,9.816,"LINESTRING (-74.4147572 40.8623862, -74.4146785 40.8624514)",,Pomeroy Road,,,,
11715477,False,unclassified,True,13.752,"LINESTRING (-74.4145669 40.862361, -74.4146785 40.8624514)",,Pomeroy Road,,,,
453409302,True,primary,False,39.966,"LINESTRING (-74.413547 40.866964, -74.413542 40.8673234)",3,Smith Road,,,,
1061882724,False,primary,True,10.235,"LINESTRING (-74.413547 40.866964, -74.4136687 40.8669628)",1,Littleton Road,CR 630,,,
387885981,True,trunk_link,False,147.644,"LINESTRING (-74.413547 40.866964, -74.4134931 40.8671066, -74.413428 40.867225, -74.413379 40.867276, -74.413343 40.867306, -74.413303 40.867334, -74.4132402 40.8673735, -74.4131217 40.8674244, -74.4129903 40.8674542, -74.412866 40.8674666, -74.4127977 40.8674677, -74.412746 40.867464, -74.412692 40.867459, -74.412617 40.867447, -74.412416 40.867402, -74.412222 40.8673473, -74.412175 40.867334)",2,,,,,
579984714,True,primary,False,23.909,"LINESTRING (-74.4136647 40.8671778, -74.4136687 40.8669628)",2,Smith Road,,,,
510460431,True,trunk_link,False,19.198,"LINESTRING (-74.413542 40.8673234, -74.4136647 40.8671778)",,,,,,
1061882726,True,trunk_link,False,82.264,"LINESTRING (-74.413542 40.8673234, -74.4135252 40.867629, -74.4135343 40.8677498, -74.4135602 40.8678811, -74.4136313 40.8680531)",3,Smith Road,,,,
1061882724,False,primary,False,10.235,"LINESTRING (-74.4136687 40.8669628, -74.413547 40.866964)",1,Littleton Road,CR 630,,,
1061882723,True,primary,False,36.382,"LINESTRING (-74.4136687 40.8669628, -74.4136702 40.866884, -74.4136788 40.8666357)",2,Smith Road,,,,
1061882725,False,primary,True,29.491999999999997,"LINESTRING (-74.4136687 40.8669628, -74.4138176 40.8669614, -74.4140194 40.8669603)",1,Littleton Road,CR 630,,,
933220501,True,tertiary,False,15.595,"LINESTRING (-74.4101811 40.8663615, -74.4100516 40.8664619)",,Vail Road,,,,
"[453409299, 1059461925]",True,primary,False,78.961,"LINESTRING (-74.4136011 40.8662603, -74.4135512 40.8663684, -74.4135508 40.8664265, -74.413547 40.866964)","['3', '5']",Smith Road,,,,
"[55875430, 1164990715, 1164990716, 1164990717, 1164990718]",False,primary,True,362.112,"LINESTRING (-74.4136011 40.8662603, -74.413597 40.865969, -74.4135973 40.8657432, -74.4136011 40.8653417, -74.4136193 40.8639785, -74.4136282 40.8634214, -74.4136325 40.8630039)",4,Smith Road,,,,
