osmid,lanes,ref,name,highway,width,oneway,reversed,length,geometry,maxspeed,junction
9214199,2,,King Street,residential,9.1,True,False,229.49299999999997,"LINESTRING (-70.914534 42.469305, -70.914354 42.469138, -70.914208 42.468968, -70.913848 42.469094, -70.913311 42.469245, -70.912801 42.469397, -70.912439 42.469513, -70.912152 42.469614)",,
9214699,2,,Redington Street,tertiary,14.9,False,False,90.231,"LINESTRING (-70.914534 42.469305, -70.914208 42.46953, -70.913704 42.469837)",30 mph,
9214699,2,,Redington Street,tertiary,14.9,False,True,58.153999999999996,"LINESTRING (-70.914534 42.469305, -70.914584 42.46927, -70.9151205 42.4690125)",30 mph,
9215190,2,,Phillips Street,residential,9.8,True,False,147.453,"LINESTRING (-70.9202489 42.4691812, -70.9193474 42.4687248, -70.919267 42.4686713, -70.9191933 42.4686039, -70.9189593 42.4682959)",,
202432538,2,,Claremont Terrace,residential,10.4,False,False,61.087,"LINESTRING (-70.9202489 42.4691812, -70.92004 42.469284, -70.919693 42.469543)",,
"[9214208, 202432538]",2,,Claremont Terrace,residential,10.4,False,True,72.42699999999999,"LINESTRING (-70.9202489 42.4691812, -70.9205637 42.4690253, -70.92103 42.4688845)",,
9214053,2,,Walker Road,tertiary,11.9,False,False,62.504,"LINESTRING (-70.913646 42.473211, -70.913599 42.473248, -70.9135277 42.4732982, -70.9134545 42.4733416, -70.9133895 42.4733856, -70.9132941 42.4734328, -70.9132041 42.4734761, -70.913116 42.4735094, -70.9130292 42.4735303)",,
9214053,2,,Walker Road,tertiary,11.9,False,True,42.835,"LINESTRING (-70.913646 42.473211, -70.913706 42.473157, -70.913754 42.473099, -70.913802 42.473032, -70.913841 42.472964, -70.913899 42.472876)",,
9214229,2,,Grant Road,residential,12.2,False,False,133.19,"LINESTRING (-70.913646 42.473211, -70.913895 42.473235, -70.914067 42.473261, -70.914201 42.473278, -70.914306 42.473295, -70.914465 42.47333, -70.914596 42.473366, -70.914738 42.473409, -70.914849 42.473441, -70.914973 42.473485, -70.915083 42.473517, -70.915198 42.473541)",,
9214192,2,,Highland Street,residential,11.6,False,False,76.805,"LINESTRING (-70.9119816 42.4689352, -70.912064 42.469326, -70.912152 42.469614)",,
9214631,2,,Rockland Street,residential,10.1,False,True,211.264,"LINESTRING (-70.9119816 42.4689352, -70.9120919 42.468916, -70.912374 42.4688713, -70.9124704 42.4688519, -70.9125707 42.4688282, -70.91274 42.468772, -70.913067 42.46865, -70.9133107 42.4685533, -70.9135033 42.4684905, -70.9136508 42.4684451, -70.9139492 42.4683809, -70.9140102 42.4683732, -70.914075 42.4683704, -70.9141378 42.4683791, -70.9142046 42.4683995, -70.914272 42.4684286, -70.9143609 42.4684852)",,
193607159,1,MA 129,Humphrey Street,secondary,,True,False,42.815,"LINESTRING (-70.9205469 42.4678715, -70.9210494 42.4677673)",,
9215025,2,MA 129,Humphrey Street,secondary,26.8,False,True,42.251999999999995,"LINESTRING (-70.9205469 42.4678715, -70.9206641 42.4678314, -70.920766 42.4677878, -70.9208545 42.4677403, -70.9209796 42.4676683)",,
193607161,2,MA 129,Humphrey Street,secondary,26.8,False,False,138.589,"LINESTRING (-70.9205469 42.4678715, -70.9201456 42.4679864, -70.9199856 42.4680322, -70.9199702 42.4680366, -70.9199313 42.4680475, -70.919885 42.4680605, -70.9194221 42.4681904, -70.9192705 42.4682298, -70.9191182 42.4682638, -70.9189593 42.4682959)",,
9215235,1,,Stone Court,residential,5.5,False,True,35.626,"LINESTRING (-70.9157451 42.4690905, -70.9155102 42.468821)",,
9214172,1,,Brewster Terrace,residential,6.1,False,True,61.31,"LINESTRING (-70.9122431 42.4738378, -70.912804 42.4742023)",,
193626201,2,,Walker Road,tertiary,11.9,False,True,75.62700000000001,"LINESTRING (-70.9122431 42.4738378, -70.912259 42.473815, -70.912288 42.473774, -70.912323 42.473741, -70.912376 42.473707, -70.91245 42.473676, -70.912551 42.473645, -70.9126853 42.4736072, -70.9130292 42.4735303)",,
9214053,2,,Walker Road,tertiary,11.9,False,False,42.835,"LINESTRING (-70.913899 42.472876, -70.913841 42.472964, -70.913802 42.473032, -70.913754 42.473099, -70.913706 42.473157, -70.913646 42.473211)",,
9214053,2,,Walker Road,tertiary,11.9,False,True,39.297000000000004,"LINESTRING (-70.913899 42.472876, -70.913961 42.472795, -70.9140267 42.4727238, -70.9140919 42.4726586, -70.9141791 42.4725911)",,
193626191,2,,Devens Road,tertiary,12.2,True,False,29.461999999999996,"LINESTRING (-70.913899 42.472876, -70.9138737 42.4728086, -70.9138439 42.4727618, -70.9137864 42.4727038, -70.9137107 42.4726592)",,
9214172,1,,Brewster Terrace,residential,6.1,False,False,61.31,"LINESTRING (-70.912804 42.4742023, -70.9122431 42.4738378)",,
1092277829,2,,Burrill Street,tertiary,15.9,False,True,10.678,"LINESTRING (-70.9214163 42.4707739, -70.9213609 42.470687)",,
9214598,2,,Burrill Street,tertiary,16.5,False,False,22.837,"LINESTRING (-70.9214163 42.4707739, -70.9214521 42.4708571, -70.9215071 42.470968)",,
193593895,1,MA 1A,New Ocean Street,primary,,True,False,48.623999999999995,"LINESTRING (-70.9214163 42.4707739, -70.9214711 42.4706811, -70.9215344 42.4706121, -70.9216232 42.470542, -70.9216751 42.4704856, -70.9217327 42.4704078)",,
9214663,2,,Sheridan Road,residential,14.9,False,False,62.699,"LINESTRING (-70.913704 42.469837, -70.913862 42.470101, -70.9139489 42.4701712, -70.9141318 42.4702907)",,
9214699,2,,Redington Street,tertiary,14.9,False,False,111.50300000000001,"LINESTRING (-70.913704 42.469837, -70.913201 42.470028, -70.912804 42.470171, -70.912484 42.470279)",30 mph,
9214699,2,,Redington Street,tertiary,14.9,False,True,90.231,"LINESTRING (-70.913704 42.469837, -70.914208 42.46953, -70.914534 42.469305)",30 mph,
9214053,2,,Walker Road,tertiary,11.9,False,False,39.297,"LINESTRING (-70.9141791 42.4725911, -70.9140919 42.4726586, -70.9140267 42.4727238, -70.913961 42.472795, -70.913899 42.472876)",,
9214053,2,,Walker Road,tertiary,11.9,False,True,44.875,"LINESTRING (-70.9141791 42.4725911, -70.914244 42.4725539, -70.9143318 42.4725034, -70.9144268 42.472455, -70.914528 42.4724082, -70.9146211 42.4723539)",,
9214510,2,,Devens Road,tertiary,12.2,True,False,39.476,"LINESTRING (-70.9141791 42.4725911, -70.914051 42.4726224, -70.9139264 42.4726484, -70.9138137 42.4726604, -70.9137107 42.4726592)",,
9214229,2,,Grant Road,residential,12.2,False,True,24.232999999999997,"LINESTRING (-70.915356 42.473717, -70.91532 42.473644, -70.915295 42.473606, -70.915259 42.473571, -70.915198 42.473541)",,
9215010,2,,Farragut Road,tertiary,15.2,False,True,31.877,"LINESTRING (-70.915356 42.473717, -70.91542 42.473654, -70.915494 42.473584, -70.915555 42.473534, -70.9156098 42.4735014)",,
9215052,2,,Kings Beach Terrace,residential,10.7,False,True,160.677,"LINESTRING (-70.9223902 42.4686483, -70.9221857 42.4686947, -70.9221119 42.4687028, -70.9220486 42.4686947, -70.921977 42.468667, -70.9219265 42.4686257, -70.9218909 42.4685764, -70.9214589 42.4677154, -70.9214139 42.4676258)",,
9214834,2,,Banks Road,residential,12.2,False,False,89.767,"LINESTRING (-70.913702 42.474149, -70.9136002 42.4740703, -70.9135027 42.4739782, -70.9133899 42.4738453, -70.9132585 42.4736737, -70.9131815 42.4735964, -70.9131217 42.4735589, -70.9130292 42.4735303)",,
9214834,2,,Banks Road,residential,12.2,False,True,31.854,"LINESTRING (-70.913702 42.474149, -70.913765 42.474198, -70.913845 42.47426, -70.913969 42.474314, -70.914002 42.474326)",,
9214831,2,,Boynton Street,residential,15.2,False,True,104.579,"LINESTRING (-70.9216266 42.4712853, -70.922891 42.471164)",,
9214598,2,,Burrill Street,tertiary,16.5,False,False,149.042,"LINESTRING (-70.9216266 42.4712853, -70.921696 42.471574, -70.921731 42.471884, -70.921732 42.4719186, -70.92174 42.472211, -70.921745 42.47262)",,
9214598,2,,Burrill Street,tertiary,16.5,False,True,36.632000000000005,"LINESTRING (-70.9216266 42.4712853, -70.9215798 42.4711442, -70.9215071 42.470968)",,
9214966,,,,tertiary_link,,True,False,35.166999999999994,"LINESTRING (-70.918054 42.468682, -70.918081 42.4686064, -70.9181173 42.4685225, -70.9181434 42.4684788, -70.9181694 42.468435, -70.9182123 42.4683907)",,
1092277829,2,,Burrill Street,tertiary,15.9,False,False,165.061,"LINESTRING (-70.918054 42.468682, -70.918139 42.4687282, -70.918224 42.4687744, -70.9188237 42.4691003, -70.9189879 42.4691852, -70.9191509 42.4692694, -70.919693 42.469543)",,
1092277829,2,,Burrill Street,tertiary,15.9,False,True,33.779,"LINESTRING (-70.918054 42.468682, -70.9177902 42.4685429, -70.917719 42.4685053)",,
9214194,2,,Middlesex Avenue,residential,14.9,False,False,100.95300000000002,"LINESTRING (-70.921752 42.473742, -70.9216728 42.4737416, -70.921092 42.473739, -70.920925 42.473741, -70.920793 42.473748, -70.920679 42.473755, -70.920525 42.473778)",,
9214598,2,,Burrill Street,tertiary,16.5,False,True,59.312,"LINESTRING (-70.921752 42.473742, -70.921752 42.47369, -70.921752 42.4735969, -70.921752 42.473563, -70.921751 42.473355, -70.92175 42.4732086)",,
"[9215091, 9214606]",2,,"['Pine Street', 'Railroad Avenue']",residential,"['16.2', '15.5']",False,True,198.125,"LINESTRING (-70.921752 42.473742, -70.9218332 42.4736788, -70.9218694 42.4736506, -70.921952 42.473623, -70.922031 42.473595, -70.9221153 42.4735601, -70.922147 42.473547, -70.922258 42.473493, -70.922398 42.473423, -70.9224234 42.473411, -70.922996 42.473141, -70.923063 42.473095, -70.923082 42.47307, -70.923084 42.473024, -70.923078 42.472939, -70.9230484 42.472677, -70.923027 42.472488)",,
9214561,2,,Andrew Road,residential,14.6,False,False,195.852,"LINESTRING (-70.9172546 42.4713871, -70.9174225 42.4714359, -70.917555 42.4714888, -70.9176874 42.4715604, -70.9178055 42.4716378, -70.9179193 42.4717204, -70.918013 42.4717938, -70.9180911 42.471879, -70.9181678 42.4719712, -70.9182293 42.4720687, -70.9182798 42.4721675, -70.918314 42.472249, -70.918344 42.472338, -70.91836 42.472439, -70.918374 42.472576, -70.918435 42.472792)",,
9215029,2,,Thomas Road,residential,14.6,False,False,36.751000000000005,"LINESTRING (-70.9172546 42.4713871, -70.9171289 42.4713743, -70.9169881 42.471356, -70.9168138 42.4713286)",,
9215029,2,,Thomas Road,residential,14.6,False,True,107.71100000000001,"LINESTRING (-70.9172546 42.4713871, -70.9173844 42.4713923, -70.9175164 42.4713903, -70.9176626 42.4713782, -70.9178128 42.4713608, -70.9179638 42.4713354, -70.9181145 42.4713012, -70.9182537 42.4712638, -70.9183991 42.4712157, -70.9185135 42.4711671)",,
9214053,2,,Walker Road,tertiary,11.9,False,False,44.875,"LINESTRING (-70.9146211 42.4723539, -70.914528 42.4724082, -70.9144268 42.472455, -70.9143318 42.4725034, -70.914244 42.4725539, -70.9141791 42.4725911)",,
9214053,2,,Walker Road,tertiary,11.9,False,True,16.624,"LINESTRING (-70.9146211 42.4723539, -70.914715 42.472279, -70.9147598 42.4722449)",,
9214508,2,,Outlook Road,residential,15.2,False,True,125.299,"LINESTRING (-70.9146211 42.4723539, -70.914834 42.472456, -70.914931 42.472486, -70.915006 42.472511, -70.915093 42.472516, -70.915158 42.472513, -70.915246 42.472501, -70.915319 42.472483, -70.915383 42.472459, -70.915443 42.472434, -70.915501 42.472398, -70.915558 42.47236, -70.915605 42.472324, -70.9157469 42.4722027, -70.9158587 42.4720902)",,
8914188,2,MA 1A,New Ocean Street,primary,16.5,False,True,115.383,"LINESTRING (-70.9217327 42.4704078, -70.922213 42.470029, -70.92248 42.469812, -70.9226458 42.469622)",,
193594846,1,MA 1A,New Ocean Street,primary,,True,False,44.336999999999996,"LINESTRING (-70.9217327 42.4704078, -70.9216299 42.4704463, -70.9215649 42.4704894, -70.9214722 42.4705642, -70.9214085 42.4706282, -70.9213609 42.470687)",,
1092277829,2,,Burrill Street,tertiary,15.9,False,True,38.987,"LINESTRING (-70.9207028 42.4701877, -70.9203559 42.469948)",,
9214282,2,,Rock Avenue,residential,15.2,True,False,207.849,"LINESTRING (-70.9207028 42.4701877, -70.9215356 42.4695389, -70.921655 42.4694733, -70.9217766 42.469412, -70.9219193 42.469359, -70.9220905 42.4692924, -70.9223742 42.4692101, -70.9226352 42.4691491, -70.9227294 42.4691421)",,
1092277829,2,,Burrill Street,tertiary,15.9,False,False,77.636,"LINESTRING (-70.9207028 42.4701877, -70.9212937 42.4706119, -70.9213609 42.470687)",,
9214663,2,,Sheridan Road,residential,14.9,False,False,92.70799999999998,"LINESTRING (-70.914403 42.470507, -70.9144984 42.4705971, -70.9145815 42.4706911, -70.9146769 42.4707915, -70.9148009 42.4709685, -70.9148866 42.4711075, -70.9149476 42.4712323)",,
9214663,2,,Sheridan Road,residential,14.9,False,True,32.761,"LINESTRING (-70.914403 42.470507, -70.9142614 42.4703956, -70.9141318 42.4702907)",,
9215243,1,,Ellis Terrace,residential,4.6,False,True,49.221,"LINESTRING (-70.921145 42.472629, -70.921745 42.47262)",,
9215145,2,,Ellis Road,residential,14.9,False,False,93.005,"LINESTRING (-70.916405 42.47303, -70.917154 42.473658)",,
9215010,2,,Farragut Road,tertiary,15.2,False,False,83.68299999999999,"LINESTRING (-70.916405 42.47303, -70.915942 42.473306, -70.915834 42.473367, -70.915744 42.473418, -70.9156098 42.4735014)",,
9215010,2,,Farragut Road,tertiary,15.2,False,True,218.997,"LINESTRING (-70.916405 42.47303, -70.916641 42.472889, -70.916713 42.472847, -70.916772 42.472803, -70.916839 42.472752, -70.916899 42.472698, -70.916954 42.47264, -70.916991 42.472594, -70.917031 42.47253, -70.917059 42.472476, -70.9170887 42.4724185, -70.917116 42.47236, -70.9171434 42.4722629, -70.9171548 42.4721819, -70.917165 42.4720841, -70.9171579 42.4719748, -70.9171425 42.4718622, -70.9171192 42.4717524, -70.9170761 42.4716508, -70.9170383 42.4715795, -70.9169853 42.4714911, -70.9169171 42.4714096, -70.9168138 42.4713286)",,
"[1092277825, 1092277826, 9214307, 1154444629]",2,MA 129,Humphrey Street,secondary,21.3,False,False,202.61900000000003,"LINESTRING (-70.9169593 42.4680493, -70.9168467 42.4679857, -70.9167004 42.467903, -70.916226 42.4676578, -70.9160488 42.4675764, -70.9159972 42.4675527, -70.915937 42.467525, -70.915653 42.4674367, -70.9153862 42.4673692, -70.9153017 42.4673498, -70.9150511 42.4672925, -70.9147805 42.4672308)",,
"[9214779, 1154444628]",2,,Redington Street,tertiary,10.4,False,False,99.964,"LINESTRING (-70.9169593 42.4680493, -70.9168929 42.4681104, -70.9166693 42.4682446, -70.9160491 42.4685566, -70.9160363 42.468563, -70.9159883 42.4685872)",30 mph,
1092277828,2,MA 129,Humphrey Street,secondary,26.8,False,True,51.224000000000004,"LINESTRING (-70.9169593 42.4680493, -70.9170469 42.4680985, -70.917286 42.468233, -70.9173942 42.4682729, -70.9174813 42.4682964)",,
9214598,2,,Burrill Street,tertiary,16.5,False,False,33.648,"LINESTRING (-70.921748 42.472906, -70.92175 42.4732086)",,
9214787,2,,Porter Place,residential,14.9,False,True,56.266,"LINESTRING (-70.921748 42.472906, -70.922434 42.472902)",,
9214598,2,,Burrill Street,tertiary,16.5,False,True,31.803,"LINESTRING (-70.921748 42.472906, -70.921748 42.472833, -70.921745 42.47262)",,
9215145,2,,Ellis Road,residential,14.9,False,True,93.005,"LINESTRING (-70.917154 42.473658, -70.916405 42.47303)",,
193593896,2,MA 1A,Paradise Road,primary,17.1,False,False,142.517,"LINESTRING (-70.917154 42.473658, -70.918435 42.472792)",,
9214761,2,,Ellis Road,residential,15.5,False,False,76.591,"LINESTRING (-70.917154 42.473658, -70.917608 42.474012, -70.917654 42.47405, -70.917688 42.474087, -70.917703 42.474107, -70.917754 42.474181)",,
9214210,1,,Humphrey Terrace,residential,5.8,False,False,75.588,"LINESTRING (-70.9124435 42.4673822, -70.912668 42.4680415)",,
1092277825,2,MA 129,Humphrey Street,secondary,21.3,False,False,22.938,"LINESTRING (-70.9124435 42.4673822, -70.9121757 42.4674416)",,
1092277825,2,MA 129,Humphrey Street,secondary,21.3,False,True,43.927,"LINESTRING (-70.9124435 42.4673822, -70.9125081 42.4673684, -70.9129579 42.4672723)",,
9214131,2,,Rose Street,residential,10.1,False,True,70.957,"LINESTRING (-70.9143609 42.4684852, -70.91491 42.4679921)",,
9214631,2,,Rockland Street,residential,10.1,False,False,211.26399999999998,"LINESTRING (-70.9143609 42.4684852, -70.914272 42.4684286, -70.9142046 42.4683995, -70.9141378 42.4683791, -70.914075 42.4683704, -70.9140102 42.4683732, -70.9139492 42.4683809, -70.9136508 42.4684451, -70.9135033 42.4684905, -70.9133107 42.4685533, -70.913067 42.46865, -70.91274 42.468772, -70.9125707 42.4688282, -70.9124704 42.4688519, -70.912374 42.4688713, -70.9120919 42.468916, -70.9119816 42.4689352)",,
9214631,2,,Rockland Street,residential,10.1,False,True,85.607,"LINESTRING (-70.9143609 42.4684852, -70.9145822 42.468625, -70.91478 42.468759, -70.9151205 42.4690125)",,
9214039,2,,Reid Terrace,residential,9.1,False,False,92.035,"LINESTRING (-70.9147598 42.4722449, -70.914253 42.4719267, -70.9138649 42.4717493)",,
9214053,2,,Walker Road,tertiary,11.9,False,False,16.624,"LINESTRING (-70.9147598 42.4722449, -70.914715 42.472279, -70.9146211 42.4723539)",,
9214053,2,,Walker Road,tertiary,11.9,False,True,60.381,"LINESTRING (-70.9147598 42.4722449, -70.9149128 42.4721205, -70.9149789 42.4720502, -70.915034 42.471978, -70.9150761 42.4718917, -70.915118 42.471781)",,
9214192,2,,Highland Street,residential,11.6,False,True,78.805,"LINESTRING (-70.912484 42.470279, -70.912332 42.469963, -70.912152 42.469614)",,
9214303,2,,Mapledale Place,residential,8.8,False,False,146.234,"LINESTRING (-70.912484 42.470279, -70.91272 42.470572, -70.912984 42.470884, -70.913229 42.471119, -70.913537 42.47133)",,
9214699,2,,Redington Street,tertiary,14.9,False,True,111.503,"LINESTRING (-70.912484 42.470279, -70.912804 42.470171, -70.913201 42.470028, -70.913704 42.469837)",30 mph,
9215259,2,,Redington Street,tertiary,12.2,False,False,41.273,"LINESTRING (-70.912484 42.470279, -70.912242 42.470524, -70.912204 42.470586)",30 mph,
9214053,2,,Walker Road,tertiary,11.9,False,False,60.381,"LINESTRING (-70.915118 42.471781, -70.9150761 42.4718917, -70.915034 42.471978, -70.9149789 42.4720502, -70.9149128 42.4721205, -70.9147598 42.4722449)",,
9214053,2,,Walker Road,tertiary,11.9,False,True,60.795,"LINESTRING (-70.915118 42.471781, -70.9151617 42.4716577, -70.9152104 42.4715584, -70.9152829 42.4714566, -70.9153535 42.4713707, -70.9154381 42.4712948)",,
9214663,2,,Sheridan Road,residential,14.9,False,True,62.604,"LINESTRING (-70.915118 42.471781, -70.9149978 42.4713733, -70.9149476 42.4712323)",,
9214508,2,,Outlook Road,residential,15.2,False,False,125.299,"LINESTRING (-70.9158587 42.4720902, -70.9157469 42.4722027, -70.915605 42.472324, -70.915558 42.47236, -70.915501 42.472398, -70.915443 42.472434, -70.915383 42.472459, -70.915319 42.472483, -70.915246 42.472501, -70.915158 42.472513, -70.915093 42.472516, -70.915006 42.472511, -70.914931 42.472486, -70.914834 42.472456, -70.9146211 42.4723539)",,
9215259,2,,Redington Street,tertiary,12.2,False,True,136.254,"LINESTRING (-70.911783 42.471764, -70.911845 42.471505, -70.911909 42.471216, -70.912019 42.470884, -70.912204 42.470586)",30 mph,
9215275,2,,Banks Road,residential,14.9,False,False,172.77699999999996,"LINESTRING (-70.911783 42.471764, -70.911744 42.472155, -70.911745 42.472215, -70.911748 42.472274, -70.91176 42.472328, -70.911764 42.472397, -70.911787 42.472488, -70.911844 42.472627, -70.911913 42.472765, -70.911978 42.472867, -70.91204 42.472948, -70.912104 42.47302, -70.912173 42.473089, -70.912252 42.473153, -70.912321 42.473201)",,
9215010,2,,Farragut Road,tertiary,15.2,False,False,218.997,"LINESTRING (-70.9168138 42.4713286, -70.9169171 42.4714096, -70.9169853 42.4714911, -70.9170383 42.4715795, -70.9170761 42.4716508, -70.9171192 42.4717524, -70.9171425 42.4718622, -70.9171579 42.4719748, -70.917165 42.4720841, -70.9171548 42.4721819, -70.9171434 42.4722629, -70.917116 42.47236, -70.9170887 42.4724185, -70.917059 42.472476, -70.917031 42.47253, -70.916991 42.472594, -70.916954 42.47264, -70.916899 42.472698, -70.916839 42.472752, -70.916772 42.472803, -70.916713 42.472847, -70.916641 42.472889, -70.916405 42.47303)",,
9215010,2,,Farragut Road,tertiary,15.2,False,True,82.407,"LINESTRING (-70.9168138 42.4713286, -70.9167318 42.4712765, -70.9166462 42.4712373, -70.9165271 42.471197, -70.9164133 42.4711622, -70.9162759 42.4711348, -70.9161482 42.4711218, -70.9160114 42.471118, -70.9158786 42.4711272)",,
9215029,2,,Thomas Road,residential,14.6,False,True,36.751000000000005,"LINESTRING (-70.9168138 42.4713286, -70.9169881 42.471356, -70.9171289 42.4713743, -70.9172546 42.4713871)",,
193623172,1,,Monument Avenue,tertiary,30.2,True,False,82.188,"LINESTRING (-70.9168138 42.4713286, -70.9168035 42.4712162, -70.9168064 42.4711009, -70.9168147 42.470982, -70.9168268 42.4708545, -70.9168657 42.4707094, -70.9169023 42.4705962)",,
193593896,2,MA 1A,Paradise Road,primary,17.1,False,True,22.228,"LINESTRING (-70.9210015 42.471152, -70.9207804 42.4712676)",,
193594847,1,MA 1A,Paradise Road,primary,,True,False,10.189,"LINESTRING (-70.9210015 42.471152, -70.9211117 42.4711097)",,
193607161,2,MA 129,Humphrey Street,secondary,26.8,False,False,31.819000000000003,"LINESTRING (-70.9182123 42.4683907, -70.9180382 42.4683872, -70.9178258 42.4683695)",,
193607161,2,MA 129,Humphrey Street,secondary,26.8,False,True,62.235,"LINESTRING (-70.9182123 42.4683907, -70.9182364 42.4683889, -70.9184423 42.4683733, -70.9186134 42.4683487, -70.9187908 42.4683224, -70.9189394 42.468299, -70.9189593 42.4682959)",,
193593896,2,MA 1A,Paradise Road,primary,17.1,False,True,142.517,"LINESTRING (-70.918435 42.472792, -70.917154 42.473658)",,
