osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,width,ref,bridge
8860088,West Elm Street,tertiary,False,False,91.329,"LINESTRING (-71.024045 42.082043, -71.023909 42.0820541, -71.0235191 42.082086, -71.022945 42.082133)",2,,15.2,,
8860239,Goddard Road,residential,True,False,128.273,"LINESTRING (-71.024045 42.082043, -71.0241105 42.0823692, -71.024274 42.083184)",2,,12.2,,
8859861,Peckham Avenue,residential,False,True,98.323,"LINESTRING (-71.0128317 42.0871426, -71.012631 42.086271)",2,,7.6,,
8859569,Stillman Avenue,residential,False,False,146.34900000000002,"LINESTRING (-71.013653 42.08196, -71.013709 42.081496, -71.013675 42.081439, -71.013608 42.081408, -71.0131983 42.081335, -71.012918 42.081285, -71.012647 42.08126)",,,,,
8858570,Church Street,tertiary,True,False,213.51000000000002,"LINESTRING (-71.0198443 42.083641, -71.0183392 42.0835748, -71.0178814 42.0835535, -71.0176597 42.0835436, -71.0174647 42.0835412, -71.0172611 42.0835386)",2,,7.6,,
"[684297902, 845240878]",Main Street,secondary,True,False,51.031,"LINESTRING (-71.0198443 42.083641, -71.0198413 42.0836838, -71.0198306 42.0839111, -71.0198296 42.0839529, -71.0198262 42.0840997)","['3', '2']",,19.8,,
8857760,Crescent Street,secondary,False,False,119.882,"LINESTRING (-71.0186504 42.081296, -71.0185057 42.081297, -71.0179263 42.0812943, -71.017697 42.081294, -71.0175081 42.0812917, -71.017198 42.0812841)",2,,18.3,MA 123,
8857760,Crescent Street,secondary,False,True,14.394,"LINESTRING (-71.0186504 42.081296, -71.0187502 42.081295, -71.0188248 42.0812943)",2,,18.3,MA 123,
"[620596193, 8857814]",Maple Avenue,residential,False,True,181.668,"LINESTRING (-71.0186504 42.081296, -71.018658 42.0812126, -71.0187248 42.0805141, -71.0187498 42.0802526, -71.0187559 42.0802114, -71.01877 42.0801771, -71.0188023 42.0801502, -71.0188405 42.0801353, -71.0188806 42.0801254, -71.018931 42.0801212, -71.0194339 42.0801116)",2,,"['9.1', '11.3']",,
8858506,Montello Street,primary,False,True,80.946,"LINESTRING (-71.017141 42.0797859, -71.017128 42.079058)",2,25 mph,13.7,MA 28,
"[684480792, 684480793, 8858506]",Montello Street,primary,False,False,166.659,"LINESTRING (-71.017141 42.0797859, -71.0171727 42.0805806, -71.0171774 42.080685, -71.017198 42.0812841)",2,25 mph,13.7,MA 28,yes
"[8858568, 684308585, 684308586]",White Avenue,residential,False,True,241.89399999999998,"LINESTRING (-71.017141 42.0797859, -71.0181495 42.0797272, -71.0184351 42.0797108, -71.0186848 42.0796847, -71.0189048 42.0796609, -71.0192568 42.0796268, -71.0200535 42.0795497)",2,,12.2,,yes
8857931,Crescent Street,secondary,True,False,72.536,"LINESTRING (-71.0155161 42.0809416, -71.0146658 42.0807765)",2,,24.4,MA 27,
8859151,Commercial Street,secondary,False,False,68.22200000000001,"LINESTRING (-71.0155161 42.0809416, -71.0154777 42.0810286, -71.01545 42.081127, -71.015432 42.081201, -71.0154153 42.0812779, -71.0153772 42.0814611, -71.015359 42.081543)",2,,18.3,MA 27;MA 123,
8858005,Haverhill Street,residential,False,False,163.394,"LINESTRING (-71.021859 42.087712, -71.0217627 42.0877125, -71.0216505 42.0877131, -71.0206699 42.087718, -71.0204289 42.0877192, -71.019879 42.087722)",2,,10.7,,
8858005,Haverhill Street,residential,False,True,84.033,"LINESTRING (-71.021859 42.087712, -71.0224322 42.0877022, -71.022877 42.0876927)",2,,10.7,,
8859877,Warren Avenue,secondary,True,False,17.906,"LINESTRING (-71.0230427 42.0839798, -71.0230036 42.0838214)",2,30 mph,13.7,MA 123,
8858472,Plymouth Street,tertiary,False,True,245.06699999999998,"LINESTRING (-71.0136855 42.0860819, -71.0136556 42.0859905, -71.0134704 42.085607, -71.0133535 42.0853696, -71.0132682 42.0851959, -71.0131155 42.0848828, -71.0128643 42.0842558, -71.0128112 42.0840669, -71.0127826 42.0839848)",2,30 mph,18.3,,
"[8858739, 845240876]",Court Street,secondary,False,False,89.524,"LINESTRING (-71.0136855 42.0860819, -71.0135944 42.086098, -71.013244 42.08616, -71.013149 42.086177, -71.012631 42.086271)",2,35 mph,"['25.9', '13.7']",,
845240876,Court Street,secondary,False,True,52.603,"LINESTRING (-71.0136855 42.0860819, -71.0139559 42.0860383, -71.0141598 42.0860054, -71.0143085 42.0859818)",2,35 mph,25.9,,
8858060,Cottage Street,residential,True,False,127.53399999999999,"LINESTRING (-71.021941 42.080291, -71.0216889 42.0796778, -71.0215995 42.0794605, -71.02149 42.079194)",2,,12.2,,
8860398,Clinton Avenue,residential,False,False,211.32299999999998,"LINESTRING (-71.021941 42.080291, -71.021904 42.080333, -71.0219352 42.0806541, -71.0219534 42.0808361, -71.0219893 42.0811939, -71.0220474 42.0817796, -71.0220676 42.0819834, -71.022085 42.0821784)",2,,12.2,,
92226672,Belmont Street,secondary,True,False,81.91499999999999,"LINESTRING (-71.021941 42.080291, -71.021672 42.080359, -71.0216104 42.0803752, -71.021581 42.080383, -71.02149 42.080405, -71.021318 42.080448, -71.0211227 42.0804983, -71.0210019 42.0805294)",2,35 mph,15.2,MA 123,
8857979,Freight Street,residential,False,True,161.88199999999998,"LINESTRING (-71.015049 42.0873243, -71.0150362 42.0870816, -71.0150085 42.0865529, -71.014999 42.0863725, -71.0149772 42.0859575, -71.0149717 42.0858696)",2,,12.2,,
8858446,Spring Street,tertiary,True,False,89.866,"LINESTRING (-71.0226112 42.0865736, -71.0236876 42.086451)",2,,12.2,,
8859807,Walnut Street,residential,False,False,126.358,"LINESTRING (-71.0226112 42.0865736, -71.0228548 42.0875916, -71.022877 42.0876927)",2,,12.2,,
8857972,Legion Parkway,secondary,True,False,43.68,"LINESTRING (-71.0230036 42.0838214, -71.0229359 42.0838234, -71.0224744 42.0838188)",1,,42.7,,
845286348,Warren Avenue,secondary,True,False,69.857,"LINESTRING (-71.0230036 42.0838214, -71.0229994 42.0837817, -71.0229935 42.0837151, -71.0229859 42.0836492, -71.022973 42.083493, -71.022979 42.083194)",2,30 mph,13.7,MA 123,
"[1109213136, 8857697]",North Montello Street,primary,False,True,178.562,"LINESTRING (-71.017351 42.087338, -71.0173453 42.0871985, -71.0173436 42.0871566, -71.0173378 42.087004, -71.0173338 42.0868986, -71.0173137 42.086431, -71.017285 42.0857329)","['3', '2']",,15.2,MA 28,
8860340,Linden Street,residential,False,True,172.91100000000003,"LINESTRING (-71.017351 42.087338, -71.0175015 42.0873469, -71.017581 42.0873526, -71.0178676 42.087373, -71.018296 42.0874035, -71.0193188 42.087492, -71.0194342 42.0875039)",2,,9.1,,
845291492,North Main Street,secondary,False,True,70.305,"LINESTRING (-71.0194342 42.0875039, -71.0196019 42.086884)",2,30 mph,18.3,,
8860340,Linden Street,residential,False,False,172.911,"LINESTRING (-71.0194342 42.0875039, -71.0193188 42.087492, -71.018296 42.0874035, -71.0178676 42.087373, -71.017581 42.0873526, -71.0175015 42.0873469, -71.017351 42.087338)",2,,9.1,,
845291492,North Main Street,secondary,False,False,25.913,"LINESTRING (-71.0194342 42.0875039, -71.0194032 42.0876878, -71.0194042 42.0877355)",2,30 mph,18.3,,
845291492,North Main Street,secondary,False,False,70.305,"LINESTRING (-71.0196019 42.086884, -71.0194342 42.0875039)",2,30 mph,18.3,,
8857997,North Main Street,secondary,False,True,153.91199999999998,"LINESTRING (-71.0196019 42.086884, -71.019629 42.086784, -71.019705 42.0864776, -71.0197096 42.0864591, -71.0198476 42.0859026, -71.01985 42.085893, -71.019866 42.085517)",2,30 mph,18.3,,
8858446,Spring Street,tertiary,True,False,212.243,"LINESTRING (-71.0196019 42.086884, -71.019678 42.086877, -71.0203832 42.0868019, -71.0205561 42.0867835, -71.0208206 42.0867553, -71.0215457 42.0866781, -71.022148 42.086614)",2,,12.2,,
8859121,Court Street,secondary,False,True,136.312,"LINESTRING (-71.015636 42.085774, -71.0161339 42.0857482, -71.016678 42.08572, -71.0168623 42.0857218, -71.017285 42.0857329)",2,35 mph,15.2,MA 27,
8859175,Court Street,secondary,False,False,55.870999999999995,"LINESTRING (-71.015636 42.085774, -71.015593 42.085776, -71.0153712 42.0858094, -71.0149717 42.0858696)",2,35 mph,25.9,,
"[845278680, 92226664]",Commercial Street,secondary,False,True,194.427,"LINESTRING (-71.015636 42.085774, -71.0156661 42.0850642, -71.0156709 42.0849504, -71.0156786 42.08477, -71.0156753 42.084751, -71.015565 42.084117, -71.0155474 42.0840324)",2,,18.3,MA 27,
684308582,Main Street,secondary,False,True,23.347,"LINESTRING (-71.0201241 42.0799575, -71.0200875 42.0797493)",2,,15.2,,
684308582,Main Street,secondary,False,False,85.682,"LINESTRING (-71.0201241 42.0799575, -71.0201588 42.0801442, -71.0202018 42.0804011, -71.0202086 42.0804415, -71.020221 42.0805484, -71.0202291 42.0806407, -71.0202293 42.0807234)",2,,15.2,,
8858472,Plymouth Street,tertiary,False,False,76.611,"LINESTRING (-71.012598 42.08331, -71.0126745 42.0836431, -71.0127495 42.0838952, -71.0127826 42.0839848)",2,30 mph,18.3,,
8858472,Plymouth Street,tertiary,False,True,228.138,"LINESTRING (-71.012598 42.08331, -71.012567 42.082862, -71.0125992 42.0822174, -71.012647 42.08126)",2,30 mph,18.3,,
8859571,Stillman Avenue,residential,False,True,147.445,"LINESTRING (-71.012598 42.08331, -71.013063 42.083272, -71.0130884 42.0832694, -71.013358 42.083242, -71.013518 42.083211, -71.013586 42.08318, -71.013613 42.082935, -71.013606 42.082605)",,,,,
92226672,Belmont Street,secondary,True,False,66.444,"LINESTRING (-71.022702 42.080096, -71.02262 42.080116, -71.022449 42.080161, -71.022277 42.080205, -71.022106 42.080249, -71.022016 42.080272, -71.021941 42.080291)",2,35 mph,15.2,MA 123,
923739294,Belmont Street,secondary,False,True,150.38600000000002,"LINESTRING (-71.022702 42.080096, -71.0234569 42.0799096, -71.0239468 42.0797886, -71.024431 42.079669)",2,35 mph,15.2,MA 123,
8858389,Montello Street,primary,False,True,39.832,"LINESTRING (-71.017285 42.0857329, -71.0172806 42.0853747)",2,25 mph,15.2,MA 28,
8859121,Court Street,secondary,False,False,136.312,"LINESTRING (-71.017285 42.0857329, -71.0168623 42.0857218, -71.016678 42.08572, -71.0161339 42.0857482, -71.015636 42.085774)",2,35 mph,15.2,MA 27,
8860316,Court Street,secondary,False,True,77.919,"LINESTRING (-71.017285 42.0857329, -71.017453 42.085741, -71.01775 42.085738, -71.0180288 42.0857286, -71.018106 42.085726, -71.018228 42.085718)",2,35 mph,12.2,MA 27,
"[1109213136, 8857697]",North Montello Street,primary,False,False,178.562,"LINESTRING (-71.017285 42.0857329, -71.0173137 42.086431, -71.0173338 42.0868986, -71.0173378 42.087004, -71.0173436 42.0871566, -71.0173453 42.0871985, -71.017351 42.087338)","['3', '2']",,15.2,MA 28,
8859887,West Elm Street,tertiary,True,False,71.153,"LINESTRING (-71.022945 42.082133, -71.0226919 42.0821464, -71.022085 42.0821784)",1,,12.2,,
8860088,West Elm Street,tertiary,False,True,91.329,"LINESTRING (-71.022945 42.082133, -71.0235191 42.082086, -71.023909 42.0820541, -71.024045 42.082043)",2,,15.2,,
"[845325873, 1095559267]",Warren Avenue,secondary,True,False,228.27799999999996,"LINESTRING (-71.022945 42.082133, -71.022925 42.081752, -71.0229004 42.0812829, -71.0228808 42.0809055, -71.022875 42.0807973, -71.0228648 42.0806061, -71.022863 42.080572, -71.0228373 42.0804961, -71.022702 42.080096)","['3', '2']",30 mph,13.7,MA 123,
845267143,Montello Street,primary,False,False,76.199,"LINESTRING (-71.0172352 42.0828536, -71.0172611 42.0835386)",2,25 mph,13.7,MA 28,
8858681,Lincoln Street,tertiary,True,False,100.52,"LINESTRING (-71.0172352 42.0828536, -71.0173521 42.0828813, -71.0178942 42.0829299, -71.0181032 42.0829483, -71.0181358 42.0829506, -71.0183122 42.0829628, -71.0184394 42.0829473)",2,,12.2,,
"[8859000, 8860106]","['West Railroad Avenue', 'Lincoln Street']",residential,True,False,126.08599999999998,"LINESTRING (-71.0172352 42.0828536, -71.0167 42.082782, -71.0167148 42.0831679, -71.016728 42.083512)",2,,12.2,,
845267143,Montello Street,primary,False,True,59.594,"LINESTRING (-71.0172352 42.0828536, -71.0172347 42.0825854, -71.0172289 42.0823177)",2,25 mph,13.7,MA 28,
8860094,Warren Avenue,secondary,True,False,55.994,"LINESTRING (-71.0231721 42.0845103, -71.0231023 42.0842303, -71.0230753 42.0841223, -71.0230675 42.0840915, -71.0230505 42.0840149)",2,30 mph,13.7,,
8860168,Green Street,tertiary,True,False,277.016,"LINESTRING (-71.0231721 42.0845103, -71.0218899 42.0846672, -71.021246 42.084746, -71.0209543 42.0847637, -71.0207118 42.0847784, -71.019846 42.084831)",2,,13.7,,
924378550,Main Street,secondary,True,False,32.936,"LINESTRING (-71.0198513 42.085221, -71.019866 42.085517)",3,,19.8,,
8858578,School Street,tertiary,True,False,123.279,"LINESTRING (-71.0172289 42.0823177, -71.0173269 42.082352, -71.017423 42.0823833, -71.0175027 42.0824112, -71.0175788 42.0824431, -71.017665 42.0824806, -71.017719 42.0825073, -71.0177812 42.0825456, -71.0178342 42.0825895, -71.0179055 42.0826474, -71.0179972 42.0827199, -71.0180499 42.0827569, -71.018108 42.0827919, -71.0181902 42.0828324, -71.018242 42.0828567, -71.0183052 42.0828819, -71.0183471 42.0828964, -71.0184394 42.0829473)",1,25 mph,12.2,,
845267143,Montello Street,primary,False,False,59.594,"LINESTRING (-71.0172289 42.0823177, -71.0172347 42.0825854, -71.0172352 42.0828536)",2,25 mph,13.7,MA 28,
845267143,Montello Street,primary,False,True,114.96,"LINESTRING (-71.0172289 42.0823177, -71.0172212 42.0820618, -71.0172156 42.081873, -71.017198 42.0812841)",2,25 mph,13.7,MA 28,
8858424,Highland Street,residential,False,True,113.985,"LINESTRING (-71.024415 42.083856, -71.0232454 42.0839912, -71.0231702 42.0839999, -71.0231332 42.0840042, -71.0230505 42.0840149)",2,,13.7,,
8857979,Freight Street,residential,False,False,161.882,"LINESTRING (-71.0149717 42.0858696, -71.0149772 42.0859575, -71.014999 42.0863725, -71.0150085 42.0865529, -71.0150362 42.0870816, -71.015049 42.0873243)",2,,12.2,,
8859175,Court Street,secondary,False,True,55.871,"LINESTRING (-71.0149717 42.0858696, -71.0153712 42.0858094, -71.015593 42.085776, -71.015636 42.085774)",2,35 mph,25.9,,
845240876,Court Street,secondary,False,False,56.134,"LINESTRING (-71.0149717 42.0858696, -71.0146311 42.0859272, -71.0143639 42.0859724, -71.0143085 42.0859818)",2,35 mph,25.9,,
8858446,Spring Street,tertiary,True,False,38.487,"LINESTRING (-71.022148 42.086614, -71.0226112 42.0865736)",2,,12.2,,
8859848,Hereford Street,residential,False,True,113.742,"LINESTRING (-71.022148 42.086614, -71.022127 42.086574, -71.022099 42.08644, -71.022072 42.086307, -71.0220626 42.0862603, -71.022045 42.086173, -71.022017 42.08604, -71.0220102 42.086006, -71.0219917 42.0859143, -71.02199 42.085906, -71.021963 42.085773, -71.021937 42.085647, -71.02193 42.085605)",2,,10.7,,
8858389,Montello Street,primary,False,False,39.832,"LINESTRING (-71.0172806 42.0853747, -71.017285 42.0857329)",2,25 mph,15.2,MA 28,
8858389,Montello Street,primary,False,True,56.85,"LINESTRING (-71.0172806 42.0853747, -71.0172747 42.0852011, -71.0172743 42.0851884, -71.0172688 42.0850249, -71.0172674 42.0849827, -71.0172634 42.0848636)",2,25 mph,15.2,MA 28,
8860205,Franklin Street,tertiary,True,False,212.86599999999999,"LINESTRING (-71.0172806 42.0853747, -71.0177637 42.0853565, -71.0180008 42.0853476, -71.0182526 42.0853302, -71.018482 42.0853154, -71.0185359 42.0853116, -71.0187067 42.0852987, -71.0198513 42.085221)",2,,12.2,,
684308582,Main Street,secondary,False,False,22.371,"LINESTRING (-71.0200535 42.0795497, -71.0200875 42.0797493)",2,,15.2,,
"[8858568, 684308585, 684308586]",White Avenue,residential,False,False,241.89399999999998,"LINESTRING (-71.0200535 42.0795497, -71.0192568 42.0796268, -71.0189048 42.0796609, -71.0186848 42.0796847, -71.0184351 42.0797108, -71.0181495 42.0797272, -71.017141 42.0797859)",2,,12.2,,yes
"[8860152, 845278681]",Centre Street,secondary,False,False,228.659,"LINESTRING (-71.0155474 42.0840324, -71.0153949 42.0840471, -71.0152274 42.0840581, -71.0147386 42.0840726, -71.0145096 42.0840637, -71.0141568 42.0840501, -71.0140065 42.0840427, -71.0139111 42.0840403, -71.0136868 42.0840277, -71.0133525 42.0840118, -71.0127826 42.0839848)",2,35 mph,24.4,MA 123,
92027089,Commercial Street,secondary,False,True,155.013,"LINESTRING (-71.0155474 42.0840324, -71.015487 42.083757, -71.0154599 42.0836335, -71.0154059 42.0833905, -71.0153448 42.0831155, -71.0152871 42.0828482, -71.0152568 42.0826553)",2,,18.3,MA 27;MA 123,
"[92226664, 845278680]",Commercial Street,secondary,False,False,194.427,"LINESTRING (-71.0155474 42.0840324, -71.015565 42.084117, -71.0156753 42.084751, -71.0156786 42.08477, -71.0156709 42.0849504, -71.0156661 42.0850642, -71.015636 42.085774)",2,,18.3,MA 27,
642296985,Centre Street,secondary,False,False,99.02,"LINESTRING (-71.0155474 42.0840324, -71.0161267 42.0840419, -71.016747 42.084052)",2,35 mph,15.2,MA 123,
8858506,Montello Street,primary,False,False,80.946,"LINESTRING (-71.017128 42.079058, -71.017141 42.0797859)",2,25 mph,13.7,MA 28,
8858472,Plymouth Street,tertiary,False,False,245.067,"LINESTRING (-71.0127826 42.0839848, -71.0128112 42.0840669, -71.0128643 42.0842558, -71.0131155 42.0848828, -71.0132682 42.0851959, -71.0133535 42.0853696, -71.0134704 42.085607, -71.0136556 42.0859905, -71.0136855 42.0860819)",2,30 mph,18.3,,
8858472,Plymouth Street,tertiary,False,True,76.61099999999999,"LINESTRING (-71.0127826 42.0839848, -71.0127495 42.0838952, -71.0126745 42.0836431, -71.012598 42.08331)",2,30 mph,18.3,,
"[8860152, 845278681]",Centre Street,secondary,False,True,228.65900000000002,"LINESTRING (-71.0127826 42.0839848, -71.0133525 42.0840118, -71.0136868 42.0840277, -71.0139111 42.0840403, -71.0140065 42.0840427, -71.0141568 42.0840501, -71.0145096 42.0840637, -71.0147386 42.0840726, -71.0152274 42.0840581, -71.0153949 42.0840471, -71.0155474 42.0840324)",2,35 mph,24.4,MA 123,
8860247,Court Avenue,residential,False,False,128.191,"LINESTRING (-71.018228 42.085718, -71.018235 42.085843, -71.0182308 42.0858955, -71.0182173 42.0860628, -71.0181917 42.0863822, -71.018152 42.0868689)",2,,12.2,,
8860316,Court Street,secondary,False,False,77.919,"LINESTRING (-71.018228 42.085718, -71.018106 42.085726, -71.0180288 42.0857286, -71.01775 42.085738, -71.017453 42.085741, -71.017285 42.0857329)",2,35 mph,12.2,MA 27,
8860316,Court Street,secondary,False,True,137.343,"LINESTRING (-71.018228 42.085718, -71.0182877 42.0857128, -71.0185647 42.0856885, -71.0187879 42.0856504, -71.0189132 42.085629, -71.0190584 42.085596, -71.019301 42.08556, -71.0193771 42.0855524, -71.019641 42.085526, -71.019866 42.085517)",2,35 mph,12.2,MA 27,
8857812,Lincoln Street,residential,False,True,74.533,"LINESTRING (-71.0152568 42.0826553, -71.0154113 42.0826598, -71.0160942 42.0827176, -71.0161547 42.0827244)",2,,12.2,,
92027089,Commercial Street,secondary,False,False,155.013,"LINESTRING (-71.0152568 42.0826553, -71.0152871 42.0828482, -71.0153448 42.0831155, -71.0154059 42.0833905, -71.0154599 42.0836335, -71.015487 42.083757, -71.0155474 42.0840324)",2,,18.3,MA 27;MA 123,
92027089,Commercial Street,secondary,False,True,124.457,"LINESTRING (-71.0152568 42.0826553, -71.0152369 42.0823755, -71.015236 42.082173, -71.0152647 42.0820262, -71.0152933 42.0818794, -71.015359 42.081543)",2,,18.3,MA 27;MA 123,
8860384,Pleasant Place,residential,False,False,68.158,"LINESTRING (-71.022239 42.085029, -71.02223 42.08513, -71.022237 42.085269, -71.02222 42.085375, -71.022211 42.08547, -71.0221451 42.0856335)",2,,9.1,,
923739294,Belmont Street,secondary,False,False,150.38600000000002,"LINESTRING (-71.024431 42.079669, -71.0239468 42.0797886, -71.0234569 42.0799096, -71.022702 42.080096)",2,35 mph,15.2,MA 123,
8858389,Montello Street,primary,False,False,90.258,"LINESTRING (-71.0172454 42.084052, -71.017254 42.0845025, -71.0172594 42.0847093, -71.0172634 42.0848636)",2,25 mph,15.2,MA 28,
8859809,Centre Street,secondary,False,True,41.144,"LINESTRING (-71.0172454 42.084052, -71.0168981 42.0840477, -71.016747 42.084052)",2,35 mph,15.2,MA 123,
"[684297904, 845267142]",Centre Street,secondary,False,False,213.078,"LINESTRING (-71.0172454 42.084052, -71.0174019 42.0840626, -71.0187837 42.0840853, -71.019047 42.0840893, -71.0193399 42.0840938, -71.0194045 42.0840948, -71.0196809 42.0840973, -71.0197143 42.0840976, -71.0198262 42.0840997)","['3', '2']",35 mph,15.2,MA 123,
845267143,Montello Street,primary,False,True,57.108000000000004,"LINESTRING (-71.0172454 42.084052, -71.0172491 42.0838516, -71.0172577 42.0837116, -71.0172611 42.0835386)",2,25 mph,13.7,MA 28,
8859850,Paddy Lane,residential,False,False,65.92,"LINESTRING (-71.0224079 42.0832237, -71.0223912 42.0838164)",2,,7.6,,
8859213,Frederick Douglass Avenue,tertiary,True,False,47.246,"LINESTRING (-71.0224079 42.0832237, -71.0225308 42.0832173, -71.022979 42.083194)",2,,12.2,,
8859036,Putnam Street,residential,False,True,120.874,"LINESTRING (-71.0143624 42.0870681, -71.0143301 42.0864175, -71.0143175 42.0861634, -71.0143085 42.0859818)",2,,9.1,,
8859036,Putnam Street,residential,False,False,120.874,"LINESTRING (-71.0143085 42.0859818, -71.0143175 42.0861634, -71.0143301 42.0864175, -71.0143624 42.0870681)",2,,9.1,,
845240876,Court Street,secondary,False,False,52.603,"LINESTRING (-71.0143085 42.0859818, -71.0141598 42.0860054, -71.0139559 42.0860383, -71.0136855 42.0860819)",2,35 mph,25.9,,
845240876,Court Street,secondary,False,True,56.134,"LINESTRING (-71.0143085 42.0859818, -71.0143639 42.0859724, -71.0146311 42.0859272, -71.0149717 42.0858696)",2,35 mph,25.9,,
8859887,West Elm Street,tertiary,True,False,169.449,"LINESTRING (-71.022085 42.0821784, -71.022037 42.0821788, -71.0210344 42.0822249, -71.0201807 42.0822448, -71.0200345 42.0822367)",1,,12.2,,
8860398,Clinton Avenue,residential,False,True,211.32300000000004,"LINESTRING (-71.022085 42.0821784, -71.0220676 42.0819834, -71.0220474 42.0817796, -71.0219893 42.0811939, -71.0219534 42.0808361, -71.0219352 42.0806541, -71.021904 42.080333, -71.021941 42.080291)",2,,12.2,,
8857760,Crescent Street,secondary,False,True,119.882,"LINESTRING (-71.017198 42.0812841, -71.0175081 42.0812917, -71.017697 42.081294, -71.0179263 42.0812943, -71.0185057 42.081297, -71.0186504 42.081296)",2,,18.3,MA 123,
8858123,Crescent Street,secondary,True,False,143.935,"LINESTRING (-71.017198 42.0812841, -71.0157877 42.0809974, -71.0155161 42.0809416)",2,,15.2,MA 123,
"[684480792, 684480793, 8858506]",Montello Street,primary,False,True,166.659,"LINESTRING (-71.017198 42.0812841, -71.0171774 42.080685, -71.0171727 42.0805806, -71.017141 42.0797859)",2,25 mph,13.7,MA 28,yes
845267143,Montello Street,primary,False,False,114.96,"LINESTRING (-71.017198 42.0812841, -71.0172156 42.081873, -71.0172212 42.0820618, -71.0172289 42.0823177)",2,25 mph,13.7,MA 28,
8859850,Paddy Lane,residential,False,True,65.92,"LINESTRING (-71.0223912 42.0838164, -71.0224079 42.0832237)",2,,7.6,,
8857972,Legion Parkway,secondary,True,False,150.70799999999997,"LINESTRING (-71.0223912 42.0838164, -71.0210616 42.0839461, -71.0207827 42.0839734, -71.0206816 42.0839887, -71.0205841 42.0840073)",1,,42.7,,
"[8858913, 8860123]",School Street,tertiary,True,False,176.828,"LINESTRING (-71.015359 42.081543, -71.015465 42.081584, -71.0155193 42.0816021, -71.015582 42.081623, -71.015695 42.081673, -71.015851 42.081742, -71.016007 42.08181, -71.01612 42.081851, -71.0162776 42.0819134, -71.016322 42.081931, -71.016329 42.081933, -71.0167305 42.0821087, -71.0171457 42.0822836, -71.0172289 42.0823177)",2,25 mph,"['18.3', '12.2']",,
8859151,Commercial Street,secondary,False,True,68.22200000000001,"LINESTRING (-71.015359 42.081543, -71.0153772 42.0814611, -71.0154153 42.0812779, -71.015432 42.081201, -71.01545 42.081127, -71.0154777 42.0810286, -71.0155161 42.0809416)",2,,18.3,MA 27;MA 123,
92027089,Commercial Street,secondary,False,False,124.457,"LINESTRING (-71.015359 42.081543, -71.0152933 42.0818794, -71.0152647 42.0820262, -71.015236 42.082173, -71.0152369 42.0823755, -71.0152568 42.0826553)",2,,18.3,MA 27;MA 123,
8858472,Plymouth Street,tertiary,False,False,90.907,"LINESTRING (-71.0127125 42.0804439, -71.0126611 42.081076, -71.012647 42.08126)",2,30 mph,18.3,,
92027092,Crescent Street,secondary,False,True,78.88300000000001,"LINESTRING (-71.0127125 42.0804439, -71.0129308 42.0804836, -71.0130037 42.0804964, -71.0136398 42.0806159)",4,,24.4,MA 27,
