osmid,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,lanes
10437148,16th Street,unclassified,False,False,105.27,"LINESTRING (-119.022378 35.372355, -119.023539 35.372362)",,,
10437148,16th Street,unclassified,False,True,104.499,"LINESTRING (-119.022378 35.372355, -119.0212255 35.3723481)",,,
10400117,G Street,residential,False,False,101.588,"LINESTRING (-119.022378 35.372355, -119.0223903 35.3728349, -119.0224015 35.3732684)",,,
"[180748039, 180748040, 180748041, 10400117, 10427935]","['Eye Street', '15th Street', 'G Street']",residential,False,"[False, True]",483.74399999999997,"LINESTRING (-119.022378 35.372355, -119.0223922 35.3718789, -119.0223995 35.3716517, -119.022368 35.3715808, -119.0223011 35.3715474, -119.0214059 35.3715487, -119.0210642 35.3715473, -119.0201685 35.3715352, -119.0201143 35.3715681, -119.0200607 35.3716039, -119.0200538 35.3716588, -119.020051 35.3718768, -119.0200472 35.3721726, -119.0200425 35.3725234, -119.0200333 35.3732604)",yes,,
392561154,Truxtun Avenue,secondary,True,False,107.615,"LINESTRING (-119.0224015 35.3732684, -119.0212146 35.3732645)",,,
10400117,G Street,residential,False,True,101.588,"LINESTRING (-119.0224015 35.3732684, -119.0223903 35.3728349, -119.022378 35.372355)",,,
393657423,17th Street,tertiary,False,False,105.447,"LINESTRING (-119.022366 35.3743487, -119.023529 35.3743527)",,,
393657423,17th Street,tertiary,False,True,104.359,"LINESTRING (-119.022366 35.3743487, -119.021215 35.3743447)",,,
614148234,G Street,residential,False,True,105.781,"LINESTRING (-119.022366 35.3743487, -119.022363 35.3748292, -119.02236 35.3753)",,,
614148235,18th Street,tertiary,False,False,105.536,"LINESTRING (-119.02236 35.3753, -119.023524 35.375304)",,,
614148236,18th Street,tertiary,False,True,104.267,"LINESTRING (-119.02236 35.3753, -119.02121 35.3752951)",,,
614148230,G Street,residential,False,True,106.552,"LINESTRING (-119.02236 35.3753, -119.0223732 35.3757756, -119.0223865 35.376258)",,,
614148234,G Street,residential,False,False,105.781,"LINESTRING (-119.02236 35.3753, -119.022363 35.3748292, -119.022366 35.3743487)",,,
