osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,bridge,maxspeed
11871430,West Park Street,residential,False,False,59.248,"LINESTRING (-77.44988 41.1330917, -77.4501847 41.1335185, -77.450215 41.133561)",,,,
11874990,East Walnut Street,tertiary,False,True,168.543,"LINESTRING (-77.444689 41.132652, -77.445675 41.1327633, -77.4459205 41.132783, -77.4466807 41.132868)",,,,
"[1056522296, 11875367]","['Grove Street', 'North Grove Street']",residential,False,False,242.429,"LINESTRING (-77.444689 41.132652, -77.4445351 41.1335097, -77.4445215 41.1335963, -77.4445123 41.1336544, -77.444505 41.133701, -77.4444833 41.1338246, -77.444404 41.134277, -77.4443249 41.1347594, -77.444316 41.134814)",,,,
1181941974,West Park Street,residential,True,False,72.342,"LINESTRING (-77.4512759 41.1350138, -77.450859 41.134444)",,,,
1181941975,West Park Street,residential,False,False,58.668,"LINESTRING (-77.4512759 41.1350138, -77.451314 41.1350652, -77.4516171 41.1354746)",,,,
11872593,1st Street,residential,False,False,123.396,"LINESTRING (-77.4485434 41.1387306, -77.4485866 41.1386611, -77.4488527 41.1382326, -77.4491603 41.1378082, -77.449211 41.137742)",,,,
11877781,West Water Street,primary,False,False,256.245,"LINESTRING (-77.4485434 41.1387306, -77.449367 41.139086, -77.4498352 41.1392792, -77.4501817 41.1394243, -77.4505202 41.1395661, -77.4512171 41.1398511)",2,PA 120,,
11877781,West Water Street,primary,False,True,73.39,"LINESTRING (-77.4485434 41.1387306, -77.448263 41.138608, -77.4481841 41.1385781, -77.4481165 41.13856, -77.4479754 41.138534, -77.4477893 41.1385122, -77.4477314 41.1385061)",2,PA 120,,
11869361,2nd Street,residential,False,False,117.481,"LINESTRING (-77.4515324 41.1362484, -77.4515217 41.136304, -77.451217 41.13669, -77.4509074 41.1371215, -77.450869 41.137175)",,,,
11877781,West Water Street,primary,False,True,167.856,"LINESTRING (-77.452965 41.14059, -77.4520877 41.140216, -77.4514516 41.1399494, -77.4512171 41.1398511)",2,PA 120,,
11862883,North Vesper Street,residential,False,False,121.129,"LINESTRING (-77.446309 41.135018, -77.446297 41.1350873, -77.4462136 41.1355601, -77.446133 41.1360405, -77.4461231 41.1360983)",,,,
11873455,East Bald Eagle Street,residential,False,False,169.74599999999998,"LINESTRING (-77.446309 41.135018, -77.4463948 41.1350269, -77.447309 41.135122, -77.4483164 41.1352291)",,,,
11873455,East Bald Eagle Street,residential,False,True,168.445,"LINESTRING (-77.446309 41.135018, -77.446226 41.1350096, -77.4453072 41.134917, -77.4443971 41.1348224, -77.444316 41.134814)",,,,
"[1056522281, 11869676]","['North Vesper Street', 'Vesper Street']",residential,False,True,121.201,"LINESTRING (-77.446309 41.135018, -77.4463168 41.1349655, -77.4463824 41.1345206, -77.446389 41.134476, -77.4463936 41.1344432, -77.4464584 41.1340796, -77.4464954 41.1339375)",,,,
11862883,North Vesper Street,residential,False,False,124.579,"LINESTRING (-77.4459339 41.1371916, -77.4459215 41.1372558, -77.4458405 41.1377196, -77.445837 41.1377402, -77.4458312 41.137774, -77.4457518 41.1382363, -77.4457391 41.1383023)",,,,
11862883,North Vesper Street,residential,False,True,122.60499999999999,"LINESTRING (-77.4459339 41.1371916, -77.4459448 41.1371169, -77.4460348 41.136641, -77.4461123 41.1361602, -77.4461231 41.1360983)",,,,
