osmid,oneway,name,highway,reversed,length,ref,lanes,geometry
229076393,False,解放南路,secondary,True,192.72899999999998,X840,,"LINESTRING (111.2200853 35.1386815, 111.2197269 35.1382116, 111.2190134 35.1371866)"
255746870,False,辛街巷,unclassified,False,80.088,,,"LINESTRING (111.2172999 35.1382441, 111.218009 35.1378169)"
255746870,False,辛街巷,unclassified,True,152.762,,,"LINESTRING (111.2172999 35.1382441, 111.2159541 35.1390664)"
255757614,False,,residential,False,187.743,,,"LINESTRING (111.2172999 35.1382441, 111.2177187 35.1387301, 111.2185242 35.1396034)"
645344571,False,,unclassified,False,254.28000000000003,,,"LINESTRING (111.2172999 35.1382441, 111.2159222 35.1369649, 111.2154639 35.1365194)"
255757607,False,东风东街,secondary,False,175.096,,,"LINESTRING (111.2185242 35.1396034, 111.2200853 35.1386815)"
255757607,False,东风东街,secondary,True,152.867,,,"LINESTRING (111.2185242 35.1396034, 111.217222 35.1404729)"
255757614,False,,residential,True,187.743,,,"LINESTRING (111.2185242 35.1396034, 111.2177187 35.1387301, 111.2172999 35.1382441)"
255746870,False,辛街巷,unclassified,False,115.125,,,"LINESTRING (111.218009 35.1378169, 111.2190134 35.1371866)"
255746870,False,辛街巷,unclassified,True,80.088,,,"LINESTRING (111.218009 35.1378169, 111.2172999 35.1382441)"
255757615,False,,unclassified,False,255.665,,,"LINESTRING (111.218009 35.1378169, 111.2163327 35.135971)"
255746894,False,大辛巷,unclassified,False,145.074,,,"LINESTRING (111.2163327 35.135971, 111.2175957 35.1351739)"
255746894,False,大辛巷,unclassified,True,99.8,,,"LINESTRING (111.2163327 35.135971, 111.2154639 35.1365194)"
255757615,False,,unclassified,True,255.665,,,"LINESTRING (111.2163327 35.135971, 111.218009 35.1378169)"
255757610,False,新建北路,secondary,True,136.656,X839,2,"LINESTRING (111.2192269 35.1424966, 111.2182808 35.1415417)"
645344560,False,,living_street,False,215.211,,,"LINESTRING (111.2192269 35.1424966, 111.2210891 35.141302)"
645344560,False,,living_street,True,215.211,,,"LINESTRING (111.2210891 35.141302, 111.2192269 35.1424966)"
255757608,False,新建南路,secondary,False,52.495,X839,,"LINESTRING (111.2151577 35.1382346, 111.2147976 35.1378656)"
255757608,False,新建南路,secondary,True,117.469,X839,,"LINESTRING (111.2151577 35.1382346, 111.2159541 35.1390664)"
645344562,False,,residential,False,61.555,,,"LINESTRING (111.2151577 35.1382346, 111.2157013 35.1379047)"
645344562,False,,residential,True,61.555,,,"LINESTRING (111.2157013 35.1379047, 111.2151577 35.1382346)"
645344564,False,,living_street,True,10.722,,,"LINESTRING (111.2157013 35.1379047, 111.2157939 35.137845)"
645344564,False,,living_street,False,69.268,,,"LINESTRING (111.2157013 35.1379047, 111.215994 35.1382146, 111.2159539 35.1382398, 111.2160987 35.1383884)"
645344564,False,,living_street,True,69.268,,,"LINESTRING (111.2160987 35.1383884, 111.2159539 35.1382398, 111.215994 35.1382146, 111.2157013 35.1379047)"
645344564,False,,living_street,False,10.722,,,"LINESTRING (111.2157939 35.137845, 111.2157013 35.1379047)"
645344565,False,,living_street,False,8.22,,,"LINESTRING (111.2157939 35.137845, 111.2157377 35.1377871)"
645344565,False,,living_street,True,9.815,,,"LINESTRING (111.2157939 35.137845, 111.2158609 35.1379142)"
645344565,False,,living_street,False,19.029,,,"LINESTRING (111.2159909 35.1380483, 111.2158609 35.1379142)"
645344565,False,,living_street,True,50.883,,,"LINESTRING (111.2153901 35.1374285, 111.2157377 35.1377871)"
645344565,False,,living_street,False,9.815,,,"LINESTRING (111.2158609 35.1379142, 111.2157939 35.137845)"
645344565,False,,living_street,True,19.029,,,"LINESTRING (111.2158609 35.1379142, 111.2159909 35.1380483)"
645344567,False,,residential,False,46.123,,,"LINESTRING (111.2158609 35.1379142, 111.216262 35.1376603)"
645344567,False,,residential,True,46.123,,,"LINESTRING (111.216262 35.1376603, 111.2158609 35.1379142)"
645344565,False,,living_street,False,50.883,,,"LINESTRING (111.2157377 35.1377871, 111.2153901 35.1374285)"
645344565,False,,living_street,True,8.22,,,"LINESTRING (111.2157377 35.1377871, 111.2157939 35.137845)"
645344569,False,,residential,False,46.882,,,"LINESTRING (111.2157377 35.1377871, 111.216148 35.1375318)"
645344569,False,,residential,True,46.882,,,"LINESTRING (111.216148 35.1375318, 111.2157377 35.1377871)"
255746894,False,大辛巷,unclassified,False,99.8,,,"LINESTRING (111.2154639 35.1365194, 111.2163327 35.135971)"
255746894,False,大辛巷,unclassified,True,139.502,,,"LINESTRING (111.2154639 35.1365194, 111.2142494 35.1372859)"
645344571,False,,unclassified,True,254.28000000000003,,,"LINESTRING (111.2154639 35.1365194, 111.2159222 35.1369649, 111.2172999 35.1382441)"
255757608,False,新建南路,secondary,True,179.301,X839,,"LINESTRING (111.2130349 35.1360156, 111.2132038 35.1361937, 111.2135456 35.1365507, 111.2142494 35.1372859)"
660071908,False,,unclassified,True,280.211,,,"LINESTRING (111.2130349 35.1360156, 111.2111959 35.1373856, 111.2106977 35.1376499)"
660071908,False,,unclassified,False,280.211,,,"LINESTRING (111.2106977 35.1376499, 111.2111959 35.1373856, 111.2130349 35.1360156)"
660359073,False,,residential,True,47.629,,,"LINESTRING (111.2176171 35.1425247, 111.2180154 35.1422465)"
660359073,False,,residential,False,47.629,,,"LINESTRING (111.2180154 35.1422465, 111.2176171 35.1425247)"
660359074,False,,residential,True,46.328,,,"LINESTRING (111.2180154 35.1422465, 111.2176754 35.1419362)"
660359074,False,,residential,False,77.941,,,"LINESTRING (111.2180154 35.1422465, 111.2182313 35.1424435, 111.2178183 35.1427199)"
660359074,False,,residential,True,77.941,,,"LINESTRING (111.2178183 35.1427199, 111.2182313 35.1424435, 111.2180154 35.1422465)"
660359074,False,,residential,False,46.328,,,"LINESTRING (111.2176754 35.1419362, 111.2180154 35.1422465)"
660359075,False,,residential,False,70.388,,,"LINESTRING (111.2176754 35.1419362, 111.2182808 35.1415417)"
660359075,False,,residential,True,377.28700000000003,,,"LINESTRING (111.2176754 35.1419362, 111.2161244 35.1429469, 111.2157154 35.1425115, 111.2160963 35.1421869, 111.2154936 35.1415922)"
255757610,False,新建北路,secondary,False,136.656,X839,2,"LINESTRING (111.2182808 35.1415417, 111.2192269 35.1424966)"
255757610,False,新建北路,secondary,True,152.948,X839,2,"LINESTRING (111.2182808 35.1415417, 111.217222 35.1404729)"
660359075,False,,residential,True,70.388,,,"LINESTRING (111.2182808 35.1415417, 111.2176754 35.1419362)"
232520672,False,东风西街,secondary,False,200.474,,,"LINESTRING (111.2154936 35.1415922, 111.217222 35.1404729)"
232520672,False,东风西街,secondary,True,42.492,,,"LINESTRING (111.2154936 35.1415922, 111.2151273 35.1418295)"
660359075,False,,residential,False,377.28700000000003,,,"LINESTRING (111.2154936 35.1415922, 111.2160963 35.1421869, 111.2157154 35.1425115, 111.2161244 35.1429469, 111.2176754 35.1419362)"
