osmid,highway,junction,oneway,reversed,length,geometry,name,lanes
209586914,primary,roundabout,True,False,35.612,"LINESTRING (114.0202893 33.0130369, 114.0203274 33.0131103, 114.0203395 33.0131897, 114.0203248 33.0132688, 114.0202844 33.0133414)",,
218714201,tertiary,,True,False,27.115,"LINESTRING (114.0136852 33.013152, 114.0136198 33.0133896)",,
429526530,primary,,True,False,10.329,"LINESTRING (114.0136852 33.013152, 114.0135745 33.0131486)",开源大道,3
323822909,tertiary,,True,False,10.892,"LINESTRING (114.0210795 33.0083587, 114.0209627 33.0083579)",通达路,
429526541,secondary,,True,False,348.737,"LINESTRING (114.0210795 33.0083587, 114.0204388 33.0114486)",乐山大道,
218714201,tertiary,,True,False,303.785,"LINESTRING (114.0137434 33.0103235, 114.0136878 33.0130551)",,
962344484,unclassified,,False,False,8.112,"LINESTRING (114.0137434 33.0103235, 114.0136565 33.01032)",,
218714201,tertiary,,True,False,14.513,"LINESTRING (114.013746 33.010193, 114.0137434 33.0103235)",,
962344485,unclassified,,False,True,169.367,"LINESTRING (114.013746 33.010193, 114.0155622 33.0102133)",,
218714195,secondary,,True,False,214.795,"LINESTRING (114.0205624 33.0102602, 114.0209627 33.0083579)",乐山大道,
962344485,unclassified,,False,False,301.18,"LINESTRING (114.0205624 33.0102602, 114.0189671 33.0102515, 114.0173326 33.0102332)",,
323822909,tertiary,,True,False,153.888,"LINESTRING (114.0190047 33.0083374, 114.0173545 33.0083202)",通达路,
962344487,residential,,False,True,6.554,"LINESTRING (114.0190047 33.0083374, 114.0190123 33.0082788)",,
962344485,unclassified,,False,False,169.367,"LINESTRING (114.0155622 33.0102133, 114.013746 33.010193)",,
962344485,unclassified,,False,True,165.096,"LINESTRING (114.0155622 33.0102133, 114.0173326 33.0102332)",,
1032757633,tertiary,,False,False,212.571,"LINESTRING (114.0155622 33.0102133, 114.0155949 33.0083018)",,
323822909,tertiary,,True,False,168.791,"LINESTRING (114.0155949 33.0083018, 114.0137849 33.0082829)",通达路,
1032757633,tertiary,,False,False,6.772,"LINESTRING (114.0155949 33.0083018, 114.0155946 33.0082409)",,
1032757633,tertiary,,False,True,212.571,"LINESTRING (114.0155949 33.0083018, 114.0155622 33.0102133)",,
962344485,unclassified,,False,False,165.096,"LINESTRING (114.0173326 33.0102332, 114.0155622 33.0102133)",,
1032757634,tertiary,,False,False,212.726,"LINESTRING (114.0173326 33.0102332, 114.0173545 33.0083202)",,
962344485,unclassified,,False,True,301.18,"LINESTRING (114.0173326 33.0102332, 114.0189671 33.0102515, 114.0205624 33.0102602)",,
323822909,tertiary,,True,False,164.091,"LINESTRING (114.0173545 33.0083202, 114.0155949 33.0083018)",通达路,
1032757634,tertiary,,False,False,6.334,"LINESTRING (114.0173545 33.0083202, 114.0173576 33.0082633)",,
1032757634,tertiary,,False,True,212.726,"LINESTRING (114.0173545 33.0083202, 114.0173326 33.0102332)",,
1032757637,tertiary,,False,False,265.556,"LINESTRING (114.011621 33.0126262, 114.0116258 33.010238)",,
833752107,primary,,True,False,189.256,"LINESTRING (114.011621 33.0126262, 114.0130266 33.0130092, 114.0132868 33.0130429, 114.0135751 33.0130517)",开源大道,3
962344484,unclassified,,False,True,189.572,"LINESTRING (114.0116258 33.010238, 114.0136565 33.01032)",,
1032757637,tertiary,,False,True,265.556,"LINESTRING (114.0116258 33.010238, 114.011621 33.0126262)",,
429526541,secondary,,True,False,180.434,"LINESTRING (114.0204388 33.0114486, 114.020173 33.0127307, 114.0202893 33.0130369)",乐山大道,
1035342958,tertiary,,True,False,27.129,"LINESTRING (114.0136198 33.0133896, 114.0135745 33.0131486)",,
1035342958,tertiary,,True,False,10.775,"LINESTRING (114.0135745 33.0131486, 114.0135751 33.0130517)",,
833752107,primary,,True,False,10.515,"LINESTRING (114.0135751 33.0130517, 114.0136878 33.0130551)",开源大道,3
1035342958,tertiary,,True,False,303.857,"LINESTRING (114.0135751 33.0130517, 114.0135931 33.0127311, 114.0136565 33.01032)",,
962344484,unclassified,,False,False,189.572,"LINESTRING (114.0136565 33.01032, 114.0116258 33.010238)",,
962344484,unclassified,,False,True,8.112,"LINESTRING (114.0136565 33.01032, 114.0137434 33.0103235)",,
1035342958,tertiary,,True,False,226.626,"LINESTRING (114.0136565 33.01032, 114.0136979 33.0082822)",,
1035342958,tertiary,,True,False,7.371,"LINESTRING (114.0136979 33.0082822, 114.0137038 33.0082161)",,
1032757634,tertiary,,False,True,6.334,"LINESTRING (114.0173576 33.0082633, 114.0173545 33.0083202)",,
1035342959,tertiary,,True,False,154.306,"LINESTRING (114.0173576 33.0082633, 114.0190123 33.0082788)",通达路,
962344487,residential,,False,False,6.554,"LINESTRING (114.0190123 33.0082788, 114.0190047 33.0083374)",,
1035342959,tertiary,,True,False,182.789,"LINESTRING (114.0190123 33.0082788, 114.0209721 33.0083146)",通达路,
429526541,secondary,,True,False,4.731,"LINESTRING (114.0210883 33.0083168, 114.0210795 33.0083587)",乐山大道,
1035342959,tertiary,,True,False,7.993,"LINESTRING (114.0137038 33.0082161, 114.0137895 33.0082174)",通达路,
218714201,tertiary,,True,False,7.296,"LINESTRING (114.0137895 33.0082174, 114.0137849 33.0082829)",,
1035342959,tertiary,,True,False,168.341,"LINESTRING (114.0137895 33.0082174, 114.0140012 33.0082206, 114.0155946 33.0082409)",通达路,
1032757633,tertiary,,False,True,6.772,"LINESTRING (114.0155946 33.0082409, 114.0155949 33.0083018)",,
1035342959,tertiary,,True,False,164.414,"LINESTRING (114.0155946 33.0082409, 114.0173576 33.0082633)",通达路,
1035342959,tertiary,,True,False,10.838,"LINESTRING (114.0209721 33.0083146, 114.0210883 33.0083168)",通达路,
