osmid,ref,highway,oneway,reversed,length,bridge,name,geometry
192325686,X202,secondary,False,False,191.567,,,"LINESTRING (119.7787019 32.6616051, 119.7787028 32.6633279)"
192325712,,residential,False,True,445.082,,,"LINESTRING (119.7787019 32.6616051, 119.7739507 32.6617551)"
192325712,,residential,False,False,445.082,,,"LINESTRING (119.7739507 32.6617551, 119.7787019 32.6616051)"
192325712,,residential,False,True,118.57,,,"LINESTRING (119.7739507 32.6617551, 119.7726843 32.6617744)"
350119787,,unclassified,False,True,219.308,,,"LINESTRING (119.7739507 32.6617551, 119.7742096 32.6637153)"
192325712,,residential,False,False,118.57,,,"LINESTRING (119.7726843 32.6617744, 119.7739507 32.6617551)"
192325686,X202,secondary,False,True,191.567,,,"LINESTRING (119.7787028 32.6633279, 119.7787019 32.6616051)"
346691306,,unclassified,False,False,422.809,,,"LINESTRING (119.7787028 32.6633279, 119.7742096 32.6637153)"
"[192325622, 192325686, 192325662]",X202,secondary,False,False,293.231,yes,202县道,"LINESTRING (119.7787028 32.6633279, 119.7787466 32.6652003, 119.7787513 32.6655962, 119.778753 32.6659646)"
346691306,,unclassified,False,True,422.809,,,"LINESTRING (119.7742096 32.6637153, 119.7787028 32.6633279)"
350119787,,unclassified,False,False,219.308,,,"LINESTRING (119.7742096 32.6637153, 119.7739507 32.6617551)"
346691306,,unclassified,False,False,434.76699999999994,,,"LINESTRING (119.7742096 32.6637153, 119.7723783 32.6638499, 119.7715717 32.6638701, 119.7713241 32.6638701, 119.7709088 32.6638634, 119.7704934 32.6638701, 119.770158 32.6638432, 119.7697906 32.663776, 119.7695991 32.6637079)"
192325622,,secondary,False,True,217.738,,202县道,"LINESTRING (119.7787704 32.6679227, 119.7787573 32.6668953, 119.778753 32.6659646)"
192325622,,secondary,False,False,217.738,,202县道,"LINESTRING (119.778753 32.6659646, 119.7787573 32.6668953, 119.7787704 32.6679227)"
"[192325686, 192325622, 192325662]",X202,secondary,False,True,293.231,yes,202县道,"LINESTRING (119.778753 32.6659646, 119.7787513 32.6655962, 119.7787466 32.6652003, 119.7787028 32.6633279)"
346691306,,unclassified,False,True,434.76700000000005,,,"LINESTRING (119.7695991 32.6637079, 119.7697906 32.663776, 119.770158 32.6638432, 119.7704934 32.6638701, 119.7709088 32.6638634, 119.7713241 32.6638701, 119.7715717 32.6638701, 119.7723783 32.6638499, 119.7742096 32.6637153)"
350119775,,tertiary,False,False,152.867,,,"LINESTRING (119.7695991 32.6637079, 119.7690627 32.6648911, 119.7690412 32.6649979)"
350119775,,tertiary,False,True,152.867,,,"LINESTRING (119.7690412 32.6649979, 119.7690627 32.6648911, 119.7695991 32.6637079)"
