osmid,oneway,lanes,name,highway,reversed,length,geometry,width,maxspeed,junction,tunnel
183972477,True,2,高士德大馬路 Avenida de Horta e Costa,primary,False,15.209,"LINESTRING (113.5442198 22.2053024, 113.5442645 22.2053255, 113.5443149 22.2053346, 113.5443598 22.2053298)",,,,
771283614,True,1,西墳馬路 Estrada do Cemitério,tertiary,False,94.597,"LINESTRING (113.5460695 22.1978963, 113.5460031 22.1979394, 113.5458918 22.1979728, 113.5454214 22.1980098, 113.5452929 22.1980198, 113.5451734 22.1980136)",3,,,
771283614,True,1,西墳馬路 Estrada do Cemitério,tertiary,False,39.383,"LINESTRING (113.5463822 22.1976923, 113.5460695 22.1978963)",3,,,
"[713092771, 759513526]",True,2,"['肥利喇亞美打大馬路(荷蘭園大馬路)(荷蘭園正街) Avenida do Conselheiro Ferreira de Almeida', '荷蘭園大馬路 Avenida do Conselheiro Ferreira de Almeida']",secondary,False,21.612000000000002,"LINESTRING (113.5463822 22.1976923, 113.5464115 22.19773, 113.5464363 22.1977532, 113.5464648 22.1977725, 113.5464961 22.1977875, 113.5465296 22.1977977, 113.546548 22.1978006)",,30,,
183449860,True,,新勝街 Rua de Tomás Vieira,tertiary,False,92.592,"LINESTRING (113.5444604 22.1980484, 113.5440736 22.1980694, 113.5436961 22.1980876, 113.5435624 22.198094)",,,,
307132475,True,,區華利街 Rua de Jorge Álvares,residential,False,85.412,"LINESTRING (113.5444604 22.1980484, 113.5444672 22.1980563, 113.5442748 22.1987931)",,,,
307324118,True,,嘉野度將軍街(將軍街) Rua do General Galhardo,residential,False,61.575,"LINESTRING (113.5440204 22.2005413, 113.5435367 22.200867)",,,,
"[206824352, 771283618]",True,1,連勝馬路 Estrada de Coelho do Amaral,tertiary,False,59.248000000000005,"LINESTRING (113.5440204 22.2005413, 113.5444555 22.2007523, 113.544475 22.2007711, 113.544487 22.2007946, 113.5444906 22.2008204)",,,,
307324118,True,,嘉野度將軍街(將軍街) Rua do General Galhardo,residential,False,58.762,"LINESTRING (113.5435367 22.200867, 113.543075 22.2011777)",,,,
"[140231873, 968145221]",True,,柯利維喇街 Rua de Marques de Oliveira,residential,False,70.57899999999998,"LINESTRING (113.5435367 22.200867, 113.5432671 22.2003823, 113.5432491 22.2003758, 113.5432297 22.2003751, 113.5432112 22.2003801, 113.5431954 22.2003905, 113.5431841 22.200405)",,,,
140231872,True,,墨山街 Rua de Martinho Montenegro,residential,False,46.255,"LINESTRING (113.5437738 22.2012934, 113.5441397 22.201052)",,,,
140231873,True,,柯利維喇街 Rua de Marques de Oliveira,residential,False,53.328,"LINESTRING (113.5437738 22.2012934, 113.5436934 22.2011489, 113.5435367 22.200867)",,,,
818850105,True,,沙嘉都喇賈罷麗街 Rua de Sacadura Cabral,tertiary,False,30.206,"LINESTRING (113.5444906 22.2008204, 113.5447295 22.2006627)",,,,
"[771283618, 771283604]",True,1,連勝馬路 Estrada de Coelho do Amaral,tertiary,False,81.10900000000001,"LINESTRING (113.5444906 22.2008204, 113.544473 22.2008402, 113.5444627 22.200866, 113.5444622 22.2008935, 113.5446831 22.2015092)",,,,
707981568,True,2,亞利鴉架街 Rua de Manuel de Arriaga,residential,False,54.859,"LINESTRING (113.5447295 22.2006627, 113.5445033 22.200216)",,,,
834951863,True,,沙嘉都喇賈罷麗街 Rua de Sacadura Cabral,tertiary,False,43.826,"LINESTRING (113.5447295 22.2006627, 113.5450762 22.200434)",,,,
834951863,True,,沙嘉都喇賈罷麗街 Rua de Sacadura Cabral,tertiary,False,37.792,"LINESTRING (113.5450762 22.200434, 113.5453751 22.2002367)",,,,
771283605,True,1,俾利喇街 Rua de Francisco Xavier Pereira,residential,False,74.28800000000001,"LINESTRING (113.5450762 22.200434, 113.5453105 22.2007139, 113.5455183 22.200962)",,,,
834951863,True,,沙嘉都喇賈罷麗街 Rua de Sacadura Cabral,tertiary,False,47.938,"LINESTRING (113.5453751 22.2002367, 113.5457543 22.1999865)",,,,
156356505,True,,僑樂巷 Travessa do Ultramar,residential,False,64.614,"LINESTRING (113.5453751 22.2002367, 113.5455537 22.20041, 113.545702 22.2005455, 113.5458231 22.2006431)",,,,
819799036,True,1,賈伯樂提督街 (提督街) Rua do Almirante Costa Cabral,tertiary,False,56.556,"LINESTRING (113.5457543 22.1999865, 113.5453401 22.1996524)",,,,
834951863,True,,沙嘉都喇賈罷麗街 Rua de Sacadura Cabral,tertiary,False,63.17,"LINESTRING (113.5457543 22.1999865, 113.5462536 22.1996563)",,,,
307197542,True,,塔石街 Rua do Tap Siac,residential,False,68.268,"LINESTRING (113.5467114 22.1987288, 113.546326 22.1982292)",,,,
399606219,True,,亞豐素雅布基街(亞豐素街) Rua de Afonso de Albuquerque,residential,False,37.397,"LINESTRING (113.5467114 22.1987288, 113.5464177 22.1989267)",,,,
140231873,True,,柯利維喇街 Rua de Marques de Oliveira,residential,False,23.912,"LINESTRING (113.544272 22.2021895, 113.5441657 22.2019983)",,,,
718129991,True,,渡船街 Rua da Barca,tertiary,False,39.948,"LINESTRING (113.544272 22.2021895, 113.5446334 22.2020587)",,,,
160522457,True,,美的路主教街 Rua do Bispo Medeiros,residential,False,53.129,"LINESTRING (113.5467492 22.2001553, 113.5464089 22.2005145)",,,,
183534045,False,,道咩卑利士街 Rua de Tomé Pires,residential,True,48.114000000000004,"LINESTRING (113.544389 22.2041563, 113.544284 22.204243, 113.5440401 22.2044442)",,,,
206824390,True,2,高士德大馬路 Avenida de Horta e Costa,primary,False,62.113,"LINESTRING (113.5463922 22.203387, 113.5459564 22.2037733)",,60,,
183441558,False,2,亞利鴉架街 Rua de Manuel de Arriaga,residential,False,56.36,"LINESTRING (113.5463922 22.203387, 113.5462812 22.2032556, 113.546055 22.2029877)",,60,,
771283605,True,1,俾利喇街 Rua de Francisco Xavier Pereira,residential,False,33.303,"LINESTRING (113.5457372 22.2012235, 113.5459354 22.2014602)",,,,
206824305,True,2,罅些喇提督大馬路 (提督馬路) Avenida do Almirante Lacerda,primary,False,209.587,"LINESTRING (113.5426633 22.2040875, 113.5427276 22.2041377, 113.5434744 22.2047207, 113.5435965 22.204816, 113.5436448 22.2048537, 113.5437874 22.204965, 113.5438567 22.205019, 113.5441599 22.2052557, 113.5442198 22.2053024)",,60,,
771283605,True,1,俾利喇街 Rua de Francisco Xavier Pereira,residential,False,54.324,"LINESTRING (113.5447529 22.2000479, 113.5450762 22.200434)",,,,
771283606,True,,亞豐素雅布基街(亞豐素街) Rua de Afonso de Albuquerque,residential,False,31.776,"LINESTRING (113.5447529 22.2000479, 113.5445033 22.200216)",,,,
457366261,True,2,亞利鴉架街 Rua de Manuel de Arriaga,residential,False,62.357,"LINESTRING (113.5453591 22.2017978, 113.5450823 22.201299)",,,,
820210986,True,,渡船街 Rua da Barca,tertiary,False,40.347,"LINESTRING (113.5453591 22.2017978, 113.5457244 22.2016664)",,,,
819799035,True,1,鏡湖馬路 Estrada do Repouso,tertiary,False,47.952,"LINESTRING (113.5428749 22.2025941, 113.5428145 22.2030217)",,,,
718129991,True,,渡船街 Rua da Barca,tertiary,False,62.328,"LINESTRING (113.5428749 22.2025941, 113.542904 22.2026277, 113.5429294 22.2026445, 113.5429592 22.2026526, 113.5429892 22.2026513, 113.5431072 22.202609, 113.5431254 22.2026024, 113.5434241 22.2024948)",,,,
160522469,True,,羅德禮將軍街 Rua do General Rodrigues,residential,False,75.38,"LINESTRING (113.5462536 22.1996563, 113.5467492 22.2001553)",,,,
834951863,True,,沙嘉都喇賈罷麗街 Rua de Sacadura Cabral,tertiary,False,62.410000000000004,"LINESTRING (113.5462536 22.1996563, 113.546716 22.1993512, 113.5467476 22.199331)",,,,
284163184,True,,草堆街 Rua das Estalagens,residential,False,67.953,"LINESTRING (113.5384264 22.1966916, 113.5379054 22.1969915, 113.5378629 22.1970091)",,,,
284163185,True,,爛鬼樓巷(爛鬼樓新街)(爛鬼樓) Travessa do Armazém Velho,residential,False,32.585,"LINESTRING (113.5384264 22.1966916, 113.5386301 22.1968709, 113.5386558 22.1968935)",,,,
664148551,True,,康公廟前地 Largo do Pagode do Bazar,residential,False,43.202,"LINESTRING (113.5378629 22.1970091, 113.5374677 22.1971397)",,,,
"[971161369, 971703374]",True,,十月初五日街(泗𠵼街) Rua de Cinco de Outubro,residential,False,38.574,"LINESTRING (113.5378629 22.1970091, 113.5378777 22.1970688, 113.5378569 22.1973538)",,,,
416159613,True,2,林茂海邊大馬路 Avenida Marginal do Lam Mau,secondary,False,83.909,"LINESTRING (113.5433802 22.2054002, 113.5433494 22.2053786, 113.5433173 22.2053596, 113.5432836 22.205343, 113.5432486 22.2053289, 113.5432125 22.2053175, 113.5427013 22.2051965, 113.5426081 22.2051745)",,,,
"[1164685955, 984829431, 257493767]",True,,沙梨頭海邊大馬路 Avenida Marginal do Patane,residential,False,88.368,"LINESTRING (113.5433802 22.2054002, 113.5432503 22.2052987, 113.5429759 22.2050838, 113.5429611 22.205074, 113.5429456 22.2050655, 113.5429294 22.2050581, 113.5429125 22.205052, 113.5428952 22.2050473, 113.5428775 22.2050439, 113.5428596 22.2050419, 113.5428415 22.2050413, 113.5428235 22.2050421, 113.5428056 22.2050443, 113.5427878 22.2050479, 113.5427707 22.2050529, 113.5427539 22.2050592, 113.5427377 22.2050668, 113.5427224 22.2050756, 113.5427079 22.2050855, 113.5426943 22.2050966, 113.5426788 22.2051106)",,,,
490779737,True,1,爹美刁施拿地大馬路 (施拿地馬路) Avenida de Demétrio Cinatti,tertiary,False,44.827,"LINESTRING (113.5375519 22.2031397, 113.5375649 22.203183, 113.5375764 22.2032084, 113.5376019 22.2032459, 113.5376325 22.2032797, 113.5376523 22.2032998, 113.53766 22.203308, 113.5376723 22.2033199, 113.5376826 22.2033336, 113.5376903 22.2033487, 113.5376954 22.2033647, 113.5377002 22.2034015, 113.5377022 22.2034406, 113.5377042 22.203502)",,,,
"[256298081, 772683245]",True,1,爹美刁施拿地大馬路 (施拿地馬路) Avenida de Demétrio Cinatti,tertiary,False,29.086,"LINESTRING (113.5375519 22.2031397, 113.5375759 22.2031763, 113.537595 22.2031932, 113.5376216 22.2032134, 113.5376681 22.2032364, 113.5377182 22.2032534, 113.5377563 22.203261, 113.5377867 22.2032617)",,,,
412807928,False,,船澳街 Rua da Doca Seca,tertiary,True,9.093,"LINESTRING (113.5409522 22.2048668, 113.5409773 22.2047884)",,,,
439538690,True,2,林茂海邊大馬路 Avenida Marginal do Lam Mau,secondary,False,63.141,"LINESTRING (113.5409522 22.2048668, 113.5413822 22.2049686, 113.5414273 22.2049793, 113.5415464 22.2050075)",,,,
"[970139353, 970139354]",True,2,連勝街 Rua de Coelho do Amaral,tertiary,False,70.694,"LINESTRING (113.5401202 22.1991918, 113.540175 22.1991873, 113.5402671 22.1992049, 113.5405393 22.1992572, 113.5406059 22.19927, 113.5407835 22.1993041, 113.5407935 22.199306)",,,,
"[771283617, 969265607, 482391382, 755441151]",True,,新勝街 Rua de Tomás Vieira,tertiary,False,208.83299999999997,"LINESTRING (113.5420147 22.1985483, 113.5414745 22.1986155, 113.5411918 22.1986552, 113.5409296 22.198692, 113.5408016 22.19871, 113.5407369 22.1987252, 113.5406822 22.198738, 113.5406035 22.1987578, 113.540538 22.1987865, 113.5405264 22.1987939, 113.5402546 22.1989647, 113.5401032 22.1990599)",,,,
172295241,True,1,鏡湖馬路 Estrada do Repouso,residential,False,95.42099999999999,"LINESTRING (113.5435169 22.1980697, 113.5435158 22.1980612, 113.5435149 22.1980522, 113.5435145 22.1980432, 113.5435148 22.1980341, 113.5435306 22.1979058, 113.5436157 22.197217)",,,,
819799020,True,2,賈伯樂提督圓形地 Rotunda do Almirante Costa Cabral,tertiary,False,6.278,"LINESTRING (113.5435169 22.1980697, 113.5435036 22.1980682, 113.5434903 22.1980687, 113.5434772 22.1980712, 113.5434648 22.1980757, 113.5434581 22.198079)",,,roundabout,
"[819799020, 819799021]",True,2,賈伯樂提督圓形地 Rotunda do Almirante Costa Cabral,tertiary,False,4.127,"LINESTRING (113.5435624 22.198094, 113.5435528 22.1980855, 113.5435418 22.1980784, 113.5435297 22.1980731)",,,roundabout,
172295256,True,,羅白沙街 Rua de Brás da Rosa,residential,False,117.831,"LINESTRING (113.5448311 22.2031286, 113.5445963 22.2032454, 113.5444098 22.2033383, 113.5440832 22.2035012, 113.5440668 22.2035094, 113.5439323 22.2035764, 113.5439045 22.2035903, 113.5438232 22.2036307)",,,,
839546768,True,2,連勝馬路 Estrada de Coelho do Amaral,tertiary,False,137.791,"LINESTRING (113.5448311 22.2031286, 113.5451802 22.2037687, 113.5454197 22.2042079, 113.5454343 22.2042348)",,,,
936383894,True,,渡船巷 Travessa da Barca,residential,False,22.6,"LINESTRING (113.5439452 22.2020939, 113.5437465 22.2021803)",,,,
"[710516678, 307331943, 711005736, 969265608, 307331661]",True,,"['大三巴斜巷 Calçada de S. Paulo', '大三巴巷 Travessa de S. Paulo', '大三巴街 Rua de S. Paulo']",residential,False,376.31600000000003,"LINESTRING (113.5410246 22.1980342, 113.5410271 22.1977437, 113.5410299 22.1974195, 113.5410332 22.1970356, 113.5411013 22.1968868, 113.5411125 22.1966381, 113.5411048 22.1966132, 113.5410841 22.1965959, 113.5410399 22.1965901, 113.5407709 22.1965763, 113.5407323 22.1965743, 113.540699 22.1966081, 113.5405536 22.1967581, 113.5402878 22.1970323, 113.5400536 22.1972739, 113.5399862 22.1973435, 113.5395801 22.1977625)",,,,
"[717891667, 318432470]",False,,"['高園街 Rua de D. Belchior Carneiro', '老人院前地(花王堂高園) Largo da Companhia']",residential,False,117.89699999999999,"LINESTRING (113.5410246 22.1980342, 113.5404161 22.198023, 113.5403759 22.1980223, 113.540284 22.1980206, 113.5400526 22.1980163, 113.539922 22.1981213)",,,,
717891667,False,,高園街 Rua de D. Belchior Carneiro,residential,True,62.68,"LINESTRING (113.5410246 22.1980342, 113.5411232 22.198036, 113.5416333 22.1980454)",,,,
160522458,True,2,鏡湖馬路 Estrada do Repouso,tertiary,False,15.565,"LINESTRING (113.5434797 22.1982181, 113.543461 22.198357)",,,,
661194071,True,2,賈伯樂提督圓形地 Rotunda do Almirante Costa Cabral,tertiary,False,13.071,"LINESTRING (113.5434797 22.1982181, 113.5434887 22.1982199, 113.5435025 22.1982207, 113.5435163 22.1982193, 113.5435296 22.1982157, 113.5435421 22.1982102, 113.543548 22.1982066, 113.5435586 22.1981984, 113.5435675 22.1981886, 113.5435746 22.1981776, 113.5435796 22.1981657)",,,roundabout,
"[755441153, 482391383]",True,,同安街 Rua da Entena,residential,False,107.762,"LINESTRING (113.5418295 22.199501, 113.5418654 22.1993338, 113.5418941 22.1992003, 113.5419285 22.19904, 113.5419441 22.1989673, 113.542008 22.1986692, 113.5420147 22.1985483)",,,,
"[970139352, 771283619, 490713829]",True,2,連勝街 Rua de Coelho do Amaral,tertiary,False,124.241,"LINESTRING (113.5418295 22.199501, 113.5419143 22.1995217, 113.5419409 22.1995282, 113.542102 22.1995674, 113.5421971 22.1995983, 113.5422888 22.1996399, 113.5424609 22.1997314, 113.5424753 22.1997394, 113.5425057 22.1997562, 113.5426537 22.1998382, 113.5427313 22.1998811, 113.54291 22.1999807)",,,,
"[970934840, 172295236]",True,,福安街 Rua da Harmonia,residential,False,90.713,"LINESTRING (113.5411902 22.2004173, 113.5410493 22.2006383, 113.540924 22.2011853)",,,,
968212115,True,,田畔街 Rua de Entre-Campos,residential,False,50.345,"LINESTRING (113.5411902 22.2004173, 113.5414269 22.2005593, 113.5416006 22.2006635)",,,,
307329326,False,,沙梨頭街 (石牆街) Rua do Patane,residential,False,30.803,"LINESTRING (113.540729 22.1995765, 113.5407935 22.199306)",,,,
"[377740849, 970934836, 970934837, 970934838]",True,,沙梨頭街 (石牆街) Rua do Patane,residential,False,53.996,"LINESTRING (113.540729 22.1995765, 113.5407044 22.199679, 113.5406733 22.1997649, 113.5406553 22.1998006, 113.5406156 22.1998793, 113.5405406 22.2000276)",,,,
