osmid,highway,oneway,reversed,length,bridge,geometry
163591147,secondary,False,True,6.963,,"LINESTRING (119.2721633 28.5906893, 119.2721367 28.5906312)"
"[163591032, 163591089]",secondary,False,False,68.48100000000001,yes,"LINESTRING (119.2721633 28.5906893, 119.2722456 28.5911885, 119.2722668 28.5912984)"
716655284,tertiary,False,False,302.992,,"LINESTRING (119.2721633 28.5906893, 119.2725932 28.5907999, 119.2728575 28.5909284, 119.273012 28.5910712, 119.2731827 28.5912711, 119.27326 28.5914639, 119.2732478 28.5917102, 119.2732071 28.5919279, 119.2732071 28.5921635, 119.2732661 28.5928739)"
163591032,secondary,False,False,175.077,,"LINESTRING (119.2722939 28.5914387, 119.2726417 28.5929833)"
163591032,secondary,False,True,15.823,,"LINESTRING (119.2722939 28.5914387, 119.2722668 28.5912984)"
163591095,tertiary,False,False,235.394,,"LINESTRING (119.2722939 28.5914387, 119.2720736 28.5914841, 119.2701136 28.5923314)"
163591095,tertiary,False,False,804.3009999999999,,"LINESTRING (119.2701136 28.5923314, 119.2699939 28.592384, 119.2695076 28.5927978, 119.2693805 28.5929292, 119.2692832 28.593297, 119.2691934 28.5934218, 119.2690513 28.5935006, 119.267428 28.5935729, 119.2672484 28.5936057, 119.2670764 28.5937437, 119.2670165 28.5939013, 119.2671138 28.5957995, 119.267241 28.5960557, 119.2677122 28.5967125, 119.268019 28.5971263, 119.2681611 28.5973628)"
163591095,tertiary,False,True,235.394,,"LINESTRING (119.2701136 28.5923314, 119.2720736 28.5914841, 119.2722939 28.5914387)"
163591177,tertiary,False,False,281.876,,"LINESTRING (119.2701136 28.5923314, 119.2704951 28.5927978, 119.2706821 28.5931394, 119.2708168 28.5935335, 119.271113 28.5946745)"
163591032,secondary,False,False,79.677,,"LINESTRING (119.2726417 28.5929833, 119.2727294 28.5936957)"
163591032,secondary,False,True,175.077,,"LINESTRING (119.2726417 28.5929833, 119.2722939 28.5914387)"
163591028,secondary,False,False,241.282,,"LINESTRING (119.2726417 28.5929833, 119.2725474 28.5930203, 119.2724108 28.5931672, 119.271113 28.5946745)"
"[716655286, 966714181, 966714182]",secondary,False,False,62.16499999999999,yes,"LINESTRING (119.2726417 28.5929833, 119.2726783 28.5929769, 119.2731816 28.5928887, 119.2732661 28.5928739)"
163591032,secondary,False,False,153.156,,"LINESTRING (119.2727294 28.5936957, 119.2729592 28.5950582)"
163591032,secondary,False,True,79.677,,"LINESTRING (119.2727294 28.5936957, 119.2726417 28.5929833)"
555032735,residential,False,True,217.412,,"LINESTRING (119.2727294 28.5936957, 119.2713953 28.5952612)"
"[966714179, 966714180, 716655285]",residential,False,False,75.643,yes,"LINESTRING (119.2727294 28.5936957, 119.2728267 28.5936682, 119.2733152 28.5935305, 119.273469 28.5934934)"
163591028,secondary,False,False,418.975,,"LINESTRING (119.271113 28.5946745, 119.2700687 28.595944, 119.2697171 28.5962987, 119.2681611 28.5973628)"
