osmid,highway,maxspeed,oneway,reversed,length,name,geometry,lanes,bridge
448246204,secondary_link,,True,False,36.13,,"LINESTRING (113.0466684 23.6815839, 113.046814 23.681554, 113.0469294 23.6815097, 113.0469991 23.6814729)",,
484310182,primary,40,True,False,12.213,连江路,"LINESTRING (113.0473858 23.6816145, 113.0473799 23.6817242)",,
484310181,primary,40,True,False,52.287000000000006,人民二路,"LINESTRING (113.0473858 23.6816145, 113.0476632 23.6816367, 113.0478972 23.6816566)",,
484308853,primary,40,True,False,12.423,连江路,"LINESTRING (113.047267 23.6817152, 113.0472648 23.6816035)",,
615787314,primary,40,True,False,61.012,人民二路,"LINESTRING (113.047267 23.6817152, 113.0468106 23.6817078, 113.0466686 23.6816951)",,
615787313,primary,40,True,False,47.097,连江路,"LINESTRING (113.0473799 23.6817242, 113.0473562 23.6821472)",,
615787314,primary,40,True,False,11.54,人民二路,"LINESTRING (113.0473799 23.6817242, 113.047267 23.6817152)",,
201370755,residential,20,False,False,9.185,,"LINESTRING (113.0489176 23.6816786, 113.0489175 23.6817612)",,
201370755,residential,20,False,True,222.954,,"LINESTRING (113.0489176 23.6816786, 113.0490171 23.6796756)",,
"[201370529, 201370982]",tertiary,8,True,False,374.185,"['银泉北路', '人民二路']","LINESTRING (113.0489176 23.6816786, 113.0491556 23.6817011, 113.0495642 23.6817218, 113.0500615 23.6817342, 113.0501657 23.6817272, 113.050264 23.6816978, 113.0503466 23.6816522, 113.0504134 23.681589, 113.0504626 23.6815298, 113.0504946 23.6814529, 113.0505082 23.6813885, 113.0505526 23.6809158, 113.0505825 23.6801543, 113.0506001 23.6796643)",,
201370755,residential,20,False,True,9.185,,"LINESTRING (113.0489175 23.6817612, 113.0489176 23.6816786)",,
507975755,primary,40,True,False,128.289,人民二路,"LINESTRING (113.0489175 23.6817612, 113.0491623 23.6817808, 113.0495699 23.6817956, 113.0501756 23.6818175)",,
482649529,primary,40,True,False,95.242,人民二路,"LINESTRING (113.0501756 23.6818175, 113.0511092 23.681869)",,
461502276,secondary,40,True,False,262.568,银泉北路,"LINESTRING (113.0501756 23.6818175, 113.0502633 23.6818038, 113.0503186 23.6817863, 113.0503939 23.6817449, 113.0504513 23.6817061, 113.0504951 23.6816647, 113.0505334 23.6816196, 113.0505731 23.6815532, 113.0505991 23.6814956, 113.0506124 23.6814301, 113.0507379 23.6796728)",,
513809385,primary,40,True,False,191.787,人民二路,"LINESTRING (113.0511092 23.681869, 113.0514525 23.6818791, 113.0516758 23.6818786, 113.0518074 23.6818678, 113.0519053 23.6818557, 113.0519994 23.6818382, 113.0529515 23.6815909)",,
460264231,secondary_link,,False,False,16.887,,"LINESTRING (113.0488459 23.6818634, 113.048836 23.682015)",,
477222911,primary,40,True,False,34.209,人民二路,"LINESTRING (113.0488459 23.6818634, 113.0485116 23.6818331)",,
460264231,secondary_link,,False,True,16.887,,"LINESTRING (113.048836 23.682015, 113.0488459 23.6818634)",,
460264229,secondary_link,8,True,False,152.596,,"LINESTRING (113.048836 23.682015, 113.047606 23.681909, 113.0475544 23.6819119, 113.0475142 23.681929, 113.0474659 23.6819659, 113.047423 23.6820052, 113.0473964 23.6820367)",,
460264230,residential,20,True,False,84.528,,"LINESTRING (113.048836 23.682015, 113.0488337 23.6820828, 113.0488038 23.6827746)",,
448096431,residential,20,False,False,16.481,,"LINESTRING (113.0498061 23.6819049, 113.0498083 23.6820531)",,
201370526,primary,40,True,False,97.916,人民二路,"LINESTRING (113.0498061 23.6819049, 113.0495204 23.6818991, 113.0492007 23.6818888, 113.0490832 23.6818802, 113.0488459 23.6818634)",,
201370756,residential,20,False,False,14.579,,"LINESTRING (113.0520587 23.6819211, 113.0520916 23.6820487)",,
201370526,primary,40,True,False,61.575,人民二路,"LINESTRING (113.0520587 23.6819211, 113.0519932 23.6819323, 113.0518967 23.6819504, 113.0517838 23.6819649, 113.0516666 23.6819674, 113.0514583 23.6819659)",,
201370526,primary,40,True,False,168.382,人民二路,"LINESTRING (113.0514583 23.6819659, 113.0498061 23.6819049)",,
201370612,residential,20,False,False,15.214,,"LINESTRING (113.0514583 23.6819659, 113.0514557 23.6821027)",,
201370756,residential,20,False,True,14.579,,"LINESTRING (113.0520916 23.6820487, 113.0520587 23.6819211)",,
201370756,residential,20,False,False,221.61900000000003,,"LINESTRING (113.0520916 23.6820487, 113.0521122 23.6821193, 113.0522885 23.6827224, 113.0523088 23.6827918, 113.05232 23.68283, 113.0523026 23.683906, 113.0522998 23.6840141)",,
448157684,secondary,8,True,False,65.29,人民二路,"LINESTRING (113.0520916 23.6820487, 113.0520088 23.682066, 113.0518779 23.6820869, 113.0517708 23.6820979, 113.0516663 23.6821068, 113.0514557 23.6821027)",,
448096431,residential,20,False,True,16.481,,"LINESTRING (113.0498083 23.6820531, 113.0498061 23.6819049)",,
448157684,secondary,8,True,False,99.101,人民二路,"LINESTRING (113.0498083 23.6820531, 113.048836 23.682015)",,
201370612,residential,20,False,True,15.214,,"LINESTRING (113.0514557 23.6821027, 113.0514583 23.6819659)",,
448157684,secondary,8,True,False,167.847,人民二路,"LINESTRING (113.0514557 23.6821027, 113.0498083 23.6820531)",,
201370795,residential,20,True,False,90.755,,"LINESTRING (113.0514557 23.6821027, 113.0514466 23.6821376, 113.0513833 23.6822001, 113.051252 23.6822596, 113.0510948 23.6822973, 113.0508223 23.6823512, 113.0506519 23.6823661)",,
448246194,primary_link,,True,False,14.105,,"LINESTRING (113.0472359 23.682606, 113.0471423 23.6825125)",,
484308853,primary,40,True,False,99.103,连江路,"LINESTRING (113.0472359 23.682606, 113.047267 23.6817152)",,
201370795,residential,20,True,False,86.694,,"LINESTRING (113.0505529 23.6823658, 113.0504022 23.6823351, 113.0501086 23.6822581, 113.0499733 23.6822108, 113.0499038 23.6821684, 113.0498447 23.6821234, 113.0498153 23.6820828, 113.0498083 23.6820531)",,
201370795,residential,20,True,False,10.081,,"LINESTRING (113.0506519 23.6823661, 113.0505529 23.6823658)",,
201370625,residential,20,True,False,47.492999999999995,,"LINESTRING (113.0506519 23.6823661, 113.0506536 23.6825603, 113.0506557 23.6827932)",,
201370792,residential,20,False,False,146.721,,"LINESTRING (113.0488038 23.6827746, 113.0474234 23.6827918, 113.0473631 23.6827928)",,
460264230,residential,20,True,False,297.749,,"LINESTRING (113.0488038 23.6827746, 113.0487839 23.6830152, 113.0487707 23.6839843, 113.0487555 23.684916, 113.0487549 23.6849517, 113.048737 23.6850215, 113.048683 23.6851064, 113.0485521 23.6852224, 113.0484619 23.6852858, 113.0484109 23.6853216)",,
201370551,residential,20,True,False,9.979,,"LINESTRING (113.0505577 23.6827934, 113.0506557 23.6827932)",,
201370657,residential,20,True,False,47.55,,"LINESTRING (113.0505577 23.6827934, 113.0505551 23.6825662, 113.0505529 23.6823658)",,
201370551,residential,20,True,False,43.896,,"LINESTRING (113.0506557 23.6827932, 113.0507939 23.6827943, 113.0509007 23.6828057, 113.05099 23.682821, 113.0510773 23.6828541)",,
201370551,residential,20,True,False,134.316,,"LINESTRING (113.0510773 23.6828541, 113.0511473 23.6829088, 113.0512116 23.6829726, 113.0512595 23.6830511, 113.0512798 23.6831298, 113.0513197 23.68389, 113.0513131 23.6839948)",,
462897939,residential,,False,False,120.87299999999999,,"LINESTRING (113.0510773 23.6828541, 113.0511057 23.6828357, 113.0511568 23.6828142, 113.0512128 23.6828017, 113.0512588 23.6828013, 113.05214 23.6827941, 113.0522511 23.6827932)",,
456197615,tertiary,20,False,True,45.012,,"LINESTRING (113.054793 23.6831036, 113.055235 23.6831083)",2,
201370702,primary,40,True,False,95.118,凤翔中路,"LINESTRING (113.054793 23.6831036, 113.0547825 23.6832505, 113.0547662 23.6836262, 113.0547665 23.6839584)",,
201370944,primary,40,True,False,257.238,连江路,"LINESTRING (113.0473562 23.6821472, 113.0472648 23.6838621, 113.0472422 23.6844582)",3,
201370633,residential,20,False,False,107.34,,"LINESTRING (113.0489235 23.6840234, 113.0498859 23.6840206, 113.0499776 23.6840193)",,
201370738,residential,20,True,False,133.736,,"LINESTRING (113.05129 23.6840397, 113.0511573 23.6840389, 113.0501135 23.6840328, 113.0500948 23.6840327, 113.0499776 23.6840193)",,
201370756,residential,20,False,True,221.619,,"LINESTRING (113.0522998 23.6840141, 113.0523026 23.683906, 113.05232 23.68283, 113.0523088 23.6827918, 113.0522885 23.6827224, 113.0521122 23.6821193, 113.0520916 23.6820487)",,
201370738,residential,20,True,False,5.519,,"LINESTRING (113.0513131 23.6839948, 113.05129 23.6840397)",,
201370581,residential,20,True,False,120.46600000000001,,"LINESTRING (113.0513131 23.6839948, 113.0513487 23.6840292, 113.0513314 23.6845448, 113.051314 23.6850647)",,
201370620,residential,20,False,True,91.527,,"LINESTRING (113.0513131 23.6839948, 113.0514341 23.6840106, 113.0522107 23.6840119)",,
201370620,residential,20,False,False,91.527,,"LINESTRING (113.0522107 23.6840119, 113.0514341 23.6840106, 113.0513131 23.6839948)",,
466007225,secondary,40,True,False,10.972,滨江路,"LINESTRING (113.0472234 23.6828124, 113.0471214 23.6828442)",2,
708433362,primary,40,True,False,8.474,连江路,"LINESTRING (113.0472234 23.6828124, 113.0472278 23.6827363)",3,
507975731,primary,60,True,False,116.785,凤翔中路,"LINESTRING (113.0547665 23.6839584, 113.0547755 23.6842249, 113.0547907 23.6843469, 113.0548276 23.684509, 113.0548957 23.6847129, 113.054993 23.6849805)",2,
201370944,primary,40,True,False,10.4,连江路,"LINESTRING (113.0472076 23.6848277, 113.0471918 23.6849201)",3,
448349594,tertiary,20,True,False,138.375,升平街,"LINESTRING (113.0472076 23.6848277, 113.0473934 23.6848664, 113.0481244 23.6850611, 113.0482031 23.6851047, 113.0484109 23.6853216)",1,
445160583,secondary_link,,True,False,156.841,,"LINESTRING (113.0548916 23.6849422, 113.0548667 23.6849113, 113.0548399 23.6848805, 113.0548096 23.684851, 113.0547845 23.6848275, 113.0547529 23.6848063, 113.0547137 23.6847922, 113.0546785 23.6847857, 113.0546379 23.6847846, 113.0545949 23.6847858, 113.0545491 23.684796, 113.0544989 23.6848155, 113.0544664 23.6848408, 113.0544317 23.6848749, 113.0543961 23.6849219, 113.0542637 23.6851133, 113.0539095 23.6856333)",,
555878195,primary,40,True,False,108.221,风翔中路,"LINESTRING (113.0548916 23.6849422, 113.054834 23.6847884, 113.0547455 23.6845058, 113.0546978 23.6843263, 113.0546559 23.6841836, 113.054616 23.6840031)",,
201370581,residential,20,True,False,7.785,,"LINESTRING (113.051314 23.6850647, 113.051308 23.6851345)",,
"[201370730, 201370707]",residential,20,True,False,187.38,,"LINESTRING (113.051314 23.6850647, 113.0513471 23.6850687, 113.0521487 23.6850814, 113.052223 23.6851126, 113.0521402 23.6851471, 113.0513461 23.6851364, 113.051308 23.6851345)",,
201370551,residential,20,True,False,7.364,,"LINESTRING (113.049943 23.6851274, 113.0499244 23.6850634)",,
201370730,residential,20,True,False,103.55999999999999,,"LINESTRING (113.049943 23.6851274, 113.0498598 23.6851272, 113.048926 23.685125)",,
201370730,residential,20,True,False,7.058,,"LINESTRING (113.051308 23.6851345, 113.0512387 23.6851356)",,
448096436,residential,,True,False,59.765,,"LINESTRING (113.051308 23.6851345, 113.0512917 23.6854911, 113.0512736 23.6856709)",,
448349594,tertiary,20,True,False,60.111,升平街,"LINESTRING (113.0484109 23.6853216, 113.0487688 23.6857515)",1,
201370882,tertiary,20,True,False,71.93599999999999,升平街,"LINESTRING (113.0487688 23.6857515, 113.0490502 23.6860771, 113.0492072 23.6862588)",1,
201370913,residential,20,False,False,202.421,方正三街,"LINESTRING (113.0487688 23.6857515, 113.0477709 23.685767, 113.0475943 23.6858216, 113.0474317 23.6859087, 113.0473079 23.6860022, 113.046973 23.6862837)",,
1078852188,tertiary_link,,False,False,32.366,,"LINESTRING (113.0531455 23.6860629, 113.0534592 23.686016)",,
555878198,secondary,40,True,False,97.25800000000001,北江二路,"LINESTRING (113.0533726 23.6862113, 113.0531999 23.6862556, 113.0524327 23.6863609)",,
201370817,residential,20,False,False,176.41899999999998,,"LINESTRING (113.046973 23.6862837, 113.0471624 23.6864903, 113.0472276 23.68661, 113.0472545 23.6867122, 113.047277 23.686917, 113.0472807 23.6870733, 113.047235 23.6872284, 113.0471446 23.6873444, 113.046791 23.6876001)",,
201370913,residential,20,False,False,193.05499999999998,方正三街,"LINESTRING (113.046973 23.6862837, 113.0463659 23.68674, 113.0463078 23.6868697, 113.0462982 23.6869515, 113.0463322 23.6870435, 113.046791 23.6876001)",,
201370913,residential,20,False,True,202.421,方正三街,"LINESTRING (113.046973 23.6862837, 113.0473079 23.6860022, 113.0474317 23.6859087, 113.0475943 23.6858216, 113.0477709 23.685767, 113.0487688 23.6857515)",,
507975752,secondary,40,True,False,29.202,北江二路,"LINESTRING (113.0532174 23.6861608, 113.0534985 23.6861088)",,
445160582,secondary_link,,True,False,29.557000000000002,,"LINESTRING (113.0532174 23.6861608, 113.0532663 23.6861407, 113.0533182 23.6861139, 113.0534029 23.6860591, 113.0534592 23.686016)",,
201370880,tertiary,8,True,False,76.301,北江二路,"LINESTRING (113.0524052 23.686169, 113.0531455 23.6860629)",,
448096425,residential,,False,False,11.587,,"LINESTRING (113.0524052 23.686169, 113.0524184 23.6862725)",,
448096425,residential,,False,True,167.423,,"LINESTRING (113.0524052 23.686169, 113.0524059 23.6861192, 113.0524063 23.6860883, 113.0524251 23.6859901, 113.0524549 23.6859132, 113.0524975 23.6858599, 113.0526075 23.6857837, 113.0527228 23.6857322, 113.0528381 23.6857002, 113.052983 23.6856732, 113.0531361 23.6856602, 113.0533212 23.6856538, 113.0534557 23.685666, 113.0535269 23.6856741, 113.0536233 23.6856972, 113.0537196 23.6857374)",,
201370881,secondary,40,True,False,24.326,北江二路,"LINESTRING (113.0510492 23.6865721, 113.0511653 23.6865104, 113.0512607 23.686471)",,
460264245,residential,,True,False,29.396,,"LINESTRING (113.0510492 23.6865721, 113.0511231 23.6864892, 113.0511597 23.686432, 113.051197 23.6863476)",,
448096435,tertiary,20,True,False,50.514,升平街,"LINESTRING (113.0497087 23.686839, 113.0499667 23.6871758, 113.0499936 23.6872109)",1,
448096435,tertiary,20,True,False,13.383,升平街,"LINESTRING (113.0499936 23.6872109, 113.0500714 23.6873079)",1,
201370880,tertiary,8,True,False,155.989,北江二路,"LINESTRING (113.0499936 23.6872109, 113.0500813 23.6871441, 113.0509639 23.6864711, 113.0510675 23.6864154, 113.051197 23.6863476)",,
448096435,tertiary,20,True,False,7.97,升平街,"LINESTRING (113.0500714 23.6873079, 113.050119 23.6873648)",1,
201370881,secondary,40,True,False,128.87099999999998,北江二路,"LINESTRING (113.0500714 23.6873079, 113.0501614 23.6872402, 113.0510492 23.6865721)",,
201370817,residential,20,False,True,176.419,,"LINESTRING (113.046791 23.6876001, 113.0471446 23.6873444, 113.047235 23.6872284, 113.0472807 23.6870733, 113.047277 23.686917, 113.0472545 23.6867122, 113.0472276 23.68661, 113.0471624 23.6864903, 113.046973 23.6862837)",,
201370913,residential,20,False,True,193.05499999999998,方正三街,"LINESTRING (113.046791 23.6876001, 113.0463322 23.6870435, 113.0462982 23.6869515, 113.0463078 23.6868697, 113.0463659 23.68674, 113.046973 23.6862837)",,
"[507975731, 445160563]",primary,60,True,False,104.97500000000001,"['凤城大桥', '凤翔中路']","LINESTRING (113.054993 23.6849805, 113.0550425 23.6850994, 113.0551044 23.6852322, 113.0553047 23.6856133, 113.055421 23.6858389)",2,yes
708433362,primary,40,True,False,14.512,连江路,"LINESTRING (113.0472278 23.6827363, 113.0472359 23.682606)",3,
507975750,secondary,40,True,False,6.851,北江二路,"LINESTRING (113.0512607 23.686471, 113.0513243 23.6864509)",,
507975751,residential,,True,False,15.177,,"LINESTRING (113.0512607 23.686471, 113.051197 23.6863476)",,
507975750,secondary,40,True,False,93.512,北江二路,"LINESTRING (113.0515127 23.6864111, 113.0516543 23.6863855, 113.0524184 23.6862725)",,
507975753,primary,40,True,False,233.49400000000003,风翔中路,"LINESTRING (113.054616 23.6840031, 113.0546078 23.6837823, 113.0546112 23.6836358, 113.0546158 23.683468, 113.0546228 23.6832543, 113.0546909 23.6825026, 113.0547451 23.6819082)",,
507975752,secondary,40,True,False,66.323,北江二路,"LINESTRING (113.0534985 23.6861088, 113.054128 23.6859557)",,
919638455,secondary_link,,True,False,17.154,,"LINESTRING (113.0534985 23.6861088, 113.0533726 23.6862113)",,
201370730,residential,20,True,False,131.943,,"LINESTRING (113.0512387 23.6851356, 113.049943 23.6851274)",,
507975751,residential,,True,False,7.927,,"LINESTRING (113.0512387 23.6851356, 113.0512426 23.6850644)",,
448096436,residential,,True,False,8.586,,"LINESTRING (113.0513243 23.6864509, 113.051326 23.6865281)",,
507975750,secondary,40,True,False,19.7,北江二路,"LINESTRING (113.0513243 23.6864509, 113.0514038 23.6864309, 113.0515127 23.6864111)",,
201370551,residential,20,True,False,57.838,,"LINESTRING (113.0500345 23.6829487, 113.0501041 23.6828996, 113.0501835 23.6828516, 113.0502901 23.6828094, 113.0504251 23.6827925, 113.0505577 23.6827934)",,
482775189,residential,,False,False,106.473,,"LINESTRING (113.0500345 23.6829487, 113.0499612 23.682924, 113.0499216 23.6829106, 113.0499196 23.682797, 113.049591 23.6827985, 113.0493525 23.6827996, 113.0491184 23.6828007)",,
"[201370984, 201370540]",secondary,8,True,False,153.988,"['银泉北路', '人民二路']","LINESTRING (113.0508837 23.6815906, 113.050922 23.6816386, 113.0509664 23.6816799, 113.0510252 23.6817225, 113.0510856 23.6817494, 113.0511674 23.6817678, 113.0515967 23.6817894, 113.0516648 23.6817838, 113.0517374 23.6817779, 113.0518827 23.6817529, 113.0519882 23.681729, 113.0523046 23.6816435)",,
448254595,secondary_link,,False,True,10.521,,"LINESTRING (113.0508837 23.6815906, 113.0508616 23.6816065, 113.0508025 23.6816491)",,
448096425,residential,,False,False,9.937,,"LINESTRING (113.0524184 23.6862725, 113.0524327 23.6863609)",,
448096425,residential,,False,True,11.587,,"LINESTRING (113.0524184 23.6862725, 113.0524052 23.686169)",,
507975750,secondary,40,True,False,82.303,北江二路,"LINESTRING (113.0524184 23.6862725, 113.0532174 23.6861608)",,
448096429,residential,,True,False,9.194,,"LINESTRING (113.051326 23.6865281, 113.0512607 23.686471)",,
507975749,secondary,40,True,False,154.77599999999998,北江二路,"LINESTRING (113.051326 23.6865281, 113.0512056 23.6865743, 113.0510932 23.6866328, 113.0507422 23.6868965, 113.0502095 23.6872968, 113.050119 23.6873648)",,
201370707,residential,20,True,False,7.271,,"LINESTRING (113.0512426 23.6850644, 113.051314 23.6850647)",,
507975751,residential,,True,False,114.044,,"LINESTRING (113.0512426 23.6850644, 113.0512474 23.6849842, 113.05129 23.6840397)",,
448096425,residential,,False,True,9.937,,"LINESTRING (113.0524327 23.6863609, 113.0524184 23.6862725)",,
555878198,secondary,40,True,False,114.293,北江二路,"LINESTRING (113.0524327 23.6863609, 113.0515194 23.6864862, 113.0513998 23.6865082, 113.051326 23.6865281)",,
201370592,residential,20,True,False,7.703,,"LINESTRING (113.0499763 23.6850652, 113.049943 23.6851274)",,
201370707,residential,20,True,False,128.946,,"LINESTRING (113.0499763 23.6850652, 113.0512426 23.6850644)",,
448157686,secondary_link,,True,False,73.65100000000001,,"LINESTRING (113.0545239 23.6810434, 113.0545935 23.6809798, 113.054646 23.6809153, 113.0546969 23.6808244, 113.054743 23.6807034, 113.0547726 23.680603, 113.0547983 23.6804472)",,
513809385,primary,40,True,False,124.964,人民二路,"LINESTRING (113.0529515 23.6815909, 113.0541278 23.6812707)",,
1078550412,primary_link,,True,False,23.207,,"LINESTRING (113.0529515 23.6815909, 113.0529982 23.6815885, 113.0530163 23.6815912, 113.0530366 23.6815991, 113.0530521 23.6816092, 113.0530587 23.681622, 113.0530587 23.681641, 113.0530512 23.6816505, 113.053032 23.6816637, 113.0529875 23.6816818)",,
448157686,secondary_link,,True,False,47.735,,"LINESTRING (113.0541278 23.6812707, 113.0542865 23.6811953, 113.0544135 23.6811223, 113.0545239 23.6810434)",,
513809385,primary,40,True,False,71.475,人民二路,"LINESTRING (113.0541278 23.6812707, 113.0545904 23.6811447, 113.0546471 23.6811294, 113.0548009 23.6810885)",,
448246194,primary_link,,True,False,30.764000000000003,,"LINESTRING (113.0469329 23.6818287, 113.0468382 23.681775, 113.0466686 23.6816951)",,
448246202,secondary_link,,True,False,25.944000000000003,,"LINESTRING (113.0473849 23.6811796, 113.047433 23.6813147, 113.0474786 23.6813958)",,
482642928,secondary,40,True,False,48.388999999999996,连江路,"LINESTRING (113.0473849 23.6811796, 113.0473778 23.6812936, 113.0473858 23.6816145)",,
448246203,secondary_link,,True,False,25.133,,"LINESTRING (113.054945 23.6805113, 113.0549887 23.6806269, 113.0550477 23.6807154)",,
513809383,primary,56,True,False,59.376999999999995,凤翔中路,"LINESTRING (113.054945 23.6805113, 113.05494 23.68073, 113.0549452 23.6810452)",,
615778698,secondary,40,True,False,234.498,连江路,"LINESTRING (113.0472767 23.6811748, 113.0473108 23.6805127, 113.0473368 23.679653, 113.0473501 23.6790671)",,
448246203,secondary_link,,True,False,49.308,,"LINESTRING (113.0550477 23.6807154, 113.0551207 23.6807728, 113.0552114 23.6808284, 113.0553106 23.6808529, 113.055486 23.6808673)",,
201370949,unclassified,8,True,False,176.523,连江路,"LINESTRING (113.04716 23.6813403, 113.0472157 23.6804966, 113.0472329 23.6797545)",,
448246204,secondary_link,,True,False,21.969,,"LINESTRING (113.04716 23.6813403, 113.0472164 23.6812739, 113.0472767 23.6811748)",,
448338233,secondary,,True,False,84.143,,"LINESTRING (113.0473964 23.6820367, 113.0473631 23.6827928)",,
460264229,secondary_link,8,True,False,13.1,,"LINESTRING (113.0473964 23.6820367, 113.0473804 23.6820636, 113.0473666 23.6820912, 113.0473605 23.6821189, 113.0473562 23.6821472)",,
448246202,secondary_link,,True,False,26.901,,"LINESTRING (113.0474786 23.6813958, 113.047536 23.6814627, 113.0476092 23.681526, 113.0476684 23.6815612)",,
"[507975755, 484310181]",primary,40,True,False,63.872,人民二路,"LINESTRING (113.0478972 23.6816566, 113.0484361 23.68171, 113.0485209 23.6817175)",,
448246204,secondary_link,,True,False,22.108,,"LINESTRING (113.0469991 23.6814729, 113.0470554 23.6814336, 113.0471198 23.681382, 113.04716 23.6813403)",,
448256928,residential,,False,True,135.04,,"LINESTRING (113.0473521 23.6789787, 113.0460265 23.678946)",,
615778698,secondary,40,True,False,7.652,连江路,"LINESTRING (113.0473521 23.6789787, 113.0473536 23.6789099)",,
615778698,secondary,40,True,False,9.832,连江路,"LINESTRING (113.0473501 23.6790671, 113.0473521 23.6789787)",,
448265740,residential,,False,True,121.727,,"LINESTRING (113.0483154 23.6806933, 113.0483555 23.6795992)",,
201370529,tertiary,8,True,False,127.876,人民二路,"LINESTRING (113.0476684 23.6815612, 113.0489176 23.6816786)",,
448246202,secondary_link,,True,False,25.66,,"LINESTRING (113.0476684 23.6815612, 113.0477044 23.6815827, 113.0478972 23.6816566)",,
448256207,residential,20,False,False,67.906,,"LINESTRING (113.0483555 23.6795992, 113.0490171 23.6796756)",,
448256207,residential,20,False,True,80.778,,"LINESTRING (113.0483555 23.6795992, 113.0475648 23.6795411)",,
448265740,residential,,False,False,121.727,,"LINESTRING (113.0483555 23.6795992, 113.0483154 23.6806933)",,
201370792,residential,20,False,True,146.721,,"LINESTRING (113.0473631 23.6827928, 113.0474234 23.6827918, 113.0488038 23.6827746)",,
448338233,secondary,,True,False,187.09199999999998,,"LINESTRING (113.0473631 23.6827928, 113.0472908 23.6844034, 113.0472422 23.6844582)",,
201370944,primary,40,True,False,83.008,连江路,"LINESTRING (113.0464405 23.6860567, 113.0458077 23.6865273)",3,
448349590,secondary_link,,True,False,12.799,,"LINESTRING (113.0464405 23.6860567, 113.0464224 23.6861706)",,
448349596,secondary_link,,False,False,9.241,,"LINESTRING (113.0458077 23.6865273, 113.0458637 23.6865927)",,
448349592,unclassified,,False,True,8.694,,"LINESTRING (113.0468841 23.6857051, 113.0468139 23.6856606)",,
448349589,secondary,,True,False,53.881,,"LINESTRING (113.0468841 23.6857051, 113.0468202 23.6857938, 113.046728 23.6858966, 113.0466368 23.685985, 113.0465442 23.686075)",,
201370944,primary,40,True,False,91.28099999999999,连江路,"LINESTRING (113.0471918 23.6849201, 113.0471645 23.6850098, 113.0471209 23.6851206, 113.0470559 23.6852699, 113.0469826 23.6853945, 113.0469005 23.68553, 113.0468139 23.6856606)",3,
