osmid,oneway,lanes,name,highway,reversed,length,geometry,bridge,access
305856846,False,,仁德路,tertiary,True,60.793000000000006,"LINESTRING (119.2918798 26.0738984, 119.2922018 26.0741945, 119.2923273 26.0742647)",,
305856846,False,,仁德路,tertiary,False,60.793000000000006,"LINESTRING (119.2923273 26.0742647, 119.2922018 26.0741945, 119.2918798 26.0738984)",,
305856846,False,,仁德路,tertiary,True,110.24199999999999,"LINESTRING (119.2923273 26.0742647, 119.2926665 26.0743583, 119.292955 26.0743673, 119.2934134 26.0744043)",,
"[305856819, 775570891]",False,,,residential,True,120.00200000000001,"LINESTRING (119.2923273 26.0742647, 119.292247 26.0743587, 119.2921307 26.0744635, 119.2912713 26.0742092)",,
305503277,True,2,乌山路,primary,False,440.84200000000004,"LINESTRING (119.288945 26.075467, 119.2892396 26.0755677, 119.2893279 26.0755979, 119.2900847 26.0760234, 119.2912668 26.0766069, 119.2919129 26.0768718, 119.2919742 26.076896, 119.2921758 26.0769725, 119.2928701 26.0772641)",,
"[605750043, 502925653]",True,2,,primary,False,192.44500000000002,"LINESTRING (119.2870424 26.0754088, 119.2871608 26.0753911, 119.2874597 26.0753754, 119.2881704 26.0753358, 119.2884799 26.0753418, 119.2886138 26.0753719, 119.2887736 26.0754178, 119.288945 26.075467)",yes,no
"[221526453, 221526478]",False,,,tertiary,False,230.212,"LINESTRING (119.2935262 26.0757405, 119.2925184 26.0751166, 119.2925262 26.0749506, 119.2926449 26.074955, 119.2933317 26.0749849, 119.2934212 26.0749882)",,
601918160,False,,加洋路,tertiary,False,85.563,"LINESTRING (119.2935262 26.0757405, 119.2934245 26.0755062, 119.2934212 26.0749882)",,
601918160,False,,加洋路,tertiary,True,77.20400000000001,"LINESTRING (119.2935262 26.0757405, 119.2934678 26.0758918, 119.2932701 26.0763956)",,
1083979596,False,,,unclassified,False,42.137,"LINESTRING (119.2935262 26.0757405, 119.2936368 26.0756575, 119.293782 26.0754448)",,
221526468,False,,,tertiary,False,10.414,"LINESTRING (119.2928278 26.0773497, 119.2928701 26.0772641)",,
"[304538155, 603575542]",True,2,乌山路,primary,False,610.181,"LINESTRING (119.2928278 26.0773497, 119.2919265 26.0770258, 119.2917295 26.0769398, 119.2916072 26.076879, 119.2907283 26.0764419, 119.2902313 26.0761617, 119.2899654 26.0760193, 119.2898149 26.0759339, 119.2895377 26.0757903, 119.2893867 26.0756981, 119.2892821 26.0756432, 119.2892157 26.0756129, 119.2891946 26.0756033, 119.2890953 26.0755727, 119.2889786 26.0755422, 119.2889087 26.0755312, 119.2888327 26.0755183, 119.2887097 26.0754935, 119.2884961 26.0754791, 119.2882847 26.0754804, 119.2877979 26.0755025, 119.2877326 26.0755055, 119.287235 26.0755453)",yes,no
191939544,False,,,residential,True,10.757,"LINESTRING (119.2964389 26.0818553, 119.2965233 26.0819154)",,
305859349,True,2,八一七北路,secondary,False,56.679,"LINESTRING (119.2964389 26.0818553, 119.2966002 26.0813666)",,
305859352,True,,道山路,tertiary,False,243.829,"LINESTRING (119.2964389 26.0818553, 119.2963167 26.0817673, 119.2957665 26.0816421, 119.2955466 26.0816007, 119.2949057 26.0814906, 119.2940838 26.0813348)",,
305827993,False,,斗西路,tertiary,False,118.68299999999999,"LINESTRING (119.2932701 26.0763956, 119.2940993 26.0766652, 119.2942399 26.0767325, 119.2943571 26.0768124)",,
601918160,False,,加洋路,tertiary,False,77.20400000000001,"LINESTRING (119.2932701 26.0763956, 119.2934678 26.0758918, 119.2935262 26.0757405)",,
"[601918160, 603575543, 603427375]",False,,加洋路,tertiary,True,104.859,"LINESTRING (119.2932701 26.0763956, 119.2932297 26.0764994, 119.2930159 26.0770166, 119.2929569 26.0771462, 119.2928701 26.0772641)",yes,
305827996,False,,乌山支路,tertiary,True,87.33,"LINESTRING (119.2966868 26.0774082, 119.2961721 26.0780431)",,
305827993,False,,斗西路,tertiary,True,244.87099999999995,"LINESTRING (119.2966868 26.0774082, 119.2965379 26.0773569, 119.2955065 26.077006, 119.295358 26.0769725, 119.2951885 26.0769474, 119.2950607 26.0769645, 119.2949295 26.0769684, 119.2948076 26.0769605, 119.2947015 26.0769401, 119.2945889 26.0769057, 119.2944855 26.0768703, 119.2943571 26.0768124)",,
305827996,False,,乌山支路,tertiary,False,87.33,"LINESTRING (119.2961721 26.0780431, 119.2966868 26.0774082)",,
305827996,False,,乌山支路,tertiary,True,97.192,"LINESTRING (119.2961721 26.0780431, 119.2957062 26.0784856, 119.2955239 26.078694)",,
305827996,False,,乌山支路,tertiary,False,97.192,"LINESTRING (119.2955239 26.078694, 119.2957062 26.0784856, 119.2961721 26.0780431)",,
502984372,False,,,residential,False,14.105,"LINESTRING (119.2920097 26.0736082, 119.2921378 26.0736616)",,
603575556,False,,西洋路,tertiary,True,56.555,"LINESTRING (119.2920097 26.0736082, 119.2914866 26.0734135)",,
305856841,False,,,tertiary,True,34.862,"LINESTRING (119.2920097 26.0736082, 119.2919854 26.073688, 119.2919256 26.0738065, 119.2918798 26.0738984)",,
"[305856819, 775570891]",False,,,residential,False,120.002,"LINESTRING (119.2912713 26.0742092, 119.2921307 26.0744635, 119.292247 26.0743587, 119.2923273 26.0742647)",,
304663936,True,2,乌山路,primary,False,242.502,"LINESTRING (119.2949028 26.0784816, 119.2948101 26.0784229, 119.2946605 26.0783402, 119.2939632 26.0779547, 119.2928278 26.0773497)",,
306647920,False,,,residential,False,152.07999999999998,"LINESTRING (119.2949028 26.0784816, 119.2948711 26.0785646, 119.294459 26.079644, 119.2945712 26.0797395)",,
306647918,False,,,residential,True,94.221,"LINESTRING (119.2945712 26.0797395, 119.2944692 26.0800488, 119.2943824 26.0803203, 119.2943636 26.0803792, 119.294308 26.0805532)",,
306647920,False,,,residential,False,227.934,"LINESTRING (119.2945712 26.0797395, 119.2952227 26.0799331, 119.2956037 26.0800463, 119.29574 26.0800777, 119.2960332 26.0791684)",,
306647920,False,,,residential,True,152.08,"LINESTRING (119.2945712 26.0797395, 119.294459 26.079644, 119.2948711 26.0785646, 119.2949028 26.0784816)",,
503489059,False,,,residential,False,36.097,"LINESTRING (119.2946606 26.0806245, 119.294308 26.0805532)",,
306647915,False,,,residential,False,44.586,"LINESTRING (119.2946606 26.0806245, 119.294697 26.0806736, 119.2950692 26.0807457)",,
306647915,False,,,residential,True,79.786,"LINESTRING (119.2946606 26.0806245, 119.2947 26.0804691, 119.2947638 26.0804609, 119.2950097 26.0805072, 119.2950613 26.0805372, 119.2950978 26.0805945, 119.2950692 26.0807457)",,
306647915,False,,,residential,True,13.704,"LINESTRING (119.2950692 26.0807457, 119.2950462 26.0808672)",,
306647915,False,,,residential,False,79.786,"LINESTRING (119.2950692 26.0807457, 119.2950978 26.0805945, 119.2950613 26.0805372, 119.2950097 26.0805072, 119.2947638 26.0804609, 119.2947 26.0804691, 119.2946606 26.0806245)",,
306647915,False,,,residential,True,44.586,"LINESTRING (119.2950692 26.0807457, 119.294697 26.0806736, 119.2946606 26.0806245)",,
306647915,False,,,residential,False,13.704,"LINESTRING (119.2950462 26.0808672, 119.2950692 26.0807457)",,
306647915,False,,,residential,True,79.691,"LINESTRING (119.2950462 26.0808672, 119.2950431 26.0810745, 119.2950553 26.0811236, 119.2955491 26.081242)",,
503489073,False,,,residential,False,78.922,"LINESTRING (119.2950462 26.0808672, 119.2954916 26.0809784, 119.2955674 26.0810398, 119.2955491 26.081242)",,
1083979596,False,,,unclassified,True,42.137,"LINESTRING (119.293782 26.0754448, 119.2936368 26.0756575, 119.2935262 26.0757405)",,
308589244,False,,,residential,True,59.088,"LINESTRING (119.2943571 26.0768124, 119.294165 26.077315)",,
305827993,False,,斗西路,tertiary,False,244.87099999999998,"LINESTRING (119.2943571 26.0768124, 119.2944855 26.0768703, 119.2945889 26.0769057, 119.2947015 26.0769401, 119.2948076 26.0769605, 119.2949295 26.0769684, 119.2950607 26.0769645, 119.2951885 26.0769474, 119.295358 26.0769725, 119.2955065 26.077006, 119.2965379 26.0773569, 119.2966868 26.0774082)",,
305827993,False,,斗西路,tertiary,True,118.68299999999999,"LINESTRING (119.2943571 26.0768124, 119.2942399 26.0767325, 119.2940993 26.0766652, 119.2932701 26.0763956)",,
308589244,False,,,residential,False,59.088,"LINESTRING (119.294165 26.077315, 119.2943571 26.0768124)",,
308589244,False,,,residential,True,61.025,"LINESTRING (119.294165 26.077315, 119.29396 26.077832)",,
308589257,False,,,residential,False,125.882,"LINESTRING (119.294165 26.077315, 119.2944186 26.077465, 119.2946601 26.0775302, 119.294706 26.077626, 119.2947104 26.0777604, 119.2944721 26.0780913)",,
308589244,False,,,residential,False,61.025,"LINESTRING (119.29396 26.077832, 119.294165 26.077315)",,
603575544,True,2,乌山路,primary,False,58.76199999999999,"LINESTRING (119.29396 26.077832, 119.2940968 26.0778932, 119.294305 26.0779959, 119.2944721 26.0780913)",,
308589257,False,,,residential,True,125.882,"LINESTRING (119.2944721 26.0780913, 119.2947104 26.0777604, 119.294706 26.077626, 119.2946601 26.0775302, 119.2944186 26.077465, 119.294165 26.077315)",,
603575544,True,2,乌山路,primary,False,124.607,"LINESTRING (119.2944721 26.0780913, 119.2954194 26.078632, 119.2955239 26.078694)",,
221526468,False,,,tertiary,True,10.414,"LINESTRING (119.2928701 26.0772641, 119.2928278 26.0773497)",,
603575544,True,2,乌山路,primary,False,125.845,"LINESTRING (119.2928701 26.0772641, 119.29396 26.077832)",,
"[601918160, 603427375, 603575543]",False,,加洋路,tertiary,False,104.85900000000001,"LINESTRING (119.2928701 26.0772641, 119.2929569 26.0771462, 119.2930159 26.0770166, 119.2932297 26.0764994, 119.2932701 26.0763956)",yes,
502984365,True,,通湖路,tertiary,False,83.904,"LINESTRING (119.2902742 26.0807052, 119.2904976 26.0799778)",,
502984363,True,,通湖路,tertiary,False,96.553,"LINESTRING (119.2902742 26.0807052, 119.2902659 26.0808381, 119.2900348 26.0815434)",,
503489059,False,,,residential,True,36.097,"LINESTRING (119.294308 26.0805532, 119.2946606 26.0806245)",,
306647918,False,,,residential,False,94.221,"LINESTRING (119.294308 26.0805532, 119.2943636 26.0803792, 119.2943824 26.0803203, 119.2944692 26.0800488, 119.2945712 26.0797395)",,
306647918,False,,,residential,True,89.753,"LINESTRING (119.294308 26.0805532, 119.2942802 26.0806402, 119.2940838 26.0813348)",,
306647915,False,,,residential,False,79.691,"LINESTRING (119.2955491 26.081242, 119.2950553 26.0811236, 119.2950431 26.0810745, 119.2950462 26.0808672)",,
503489073,False,,,residential,True,78.922,"LINESTRING (119.2955491 26.081242, 119.2955674 26.0810398, 119.2954916 26.0809784, 119.2950462 26.0808672)",,
306647915,False,,,residential,True,109.954,"LINESTRING (119.2955491 26.081242, 119.2956212 26.0812584, 119.2961301 26.0813745, 119.2963487 26.0812926, 119.2965168 26.0813421, 119.2966002 26.0813666)",,
603575556,False,,西洋路,tertiary,False,90.455,"LINESTRING (119.2906406 26.0731258, 119.2906988 26.0731379, 119.2909386 26.0732095, 119.2914866 26.0734135)",,
601484949,False,,营房里,living_street,True,75.769,"LINESTRING (119.2917476 26.0817325, 119.2924836 26.0818978)",,
601484949,False,,营房里,living_street,False,83.80600000000001,"LINESTRING (119.2917476 26.0817325, 119.2913295 26.0816357, 119.2910479 26.0815756, 119.2910157 26.0816775)",,
601484951,False,,营房里直街,living_street,False,88.16399999999999,"LINESTRING (119.2917476 26.0817325, 119.2919459 26.0810067, 119.2919567 26.0809622)",,
502984363,True,,通湖路,tertiary,False,30.464000000000002,"LINESTRING (119.2900348 26.0815434, 119.2899661 26.081753, 119.2899272 26.0817961)",,
601484949,False,,营房里,living_street,True,100.671,"LINESTRING (119.2900348 26.0815434, 119.2901198 26.0815663, 119.2904114 26.0816472, 119.2906649 26.081705, 119.2909155 26.0816921, 119.2910157 26.0816775)",,
601484949,False,,营房里,living_street,False,100.671,"LINESTRING (119.2910157 26.0816775, 119.2909155 26.0816921, 119.2906649 26.081705, 119.2904114 26.0816472, 119.2901198 26.0815663, 119.2900348 26.0815434)",,
601484949,False,,营房里,living_street,True,83.80600000000001,"LINESTRING (119.2910157 26.0816775, 119.2910479 26.0815756, 119.2913295 26.0816357, 119.2917476 26.0817325)",,
"[601484952, 601484950]",False,,,living_street,True,223.94799999999998,"LINESTRING (119.2910157 26.0816775, 119.2910418 26.0820323, 119.292367 26.0823191, 119.2924836 26.0818978)",,
601484951,False,,营房里直街,living_street,False,82.063,"LINESTRING (119.2919567 26.0809622, 119.2921316 26.0802411)",,
"[502984369, 502984367]",True,,道山路,tertiary,False,170.496,"LINESTRING (119.2919567 26.0809622, 119.2910728 26.0808087, 119.2902742 26.0807052)",,
601484951,False,,营房里直街,living_street,True,88.16399999999999,"LINESTRING (119.2919567 26.0809622, 119.2919459 26.0810067, 119.2917476 26.0817325)",,
502984363,True,,通湖路,tertiary,False,10.749,"LINESTRING (119.2899272 26.0817961, 119.2898593 26.0818711)",,
601484955,False,,,living_street,False,159.998,"LINESTRING (119.2899272 26.0817961, 119.2895204 26.0815598, 119.2891018 26.081416, 119.2888062 26.0812523, 119.2885534 26.081073)",,
601484956,False,,,living_street,True,152.855,"LINESTRING (119.2885534 26.081073, 119.2890371 26.0797688)",,
601484955,False,,,living_street,False,271.15200000000004,"LINESTRING (119.2885534 26.081073, 119.2885255 26.0810532, 119.2880822 26.0808826, 119.2876142 26.0807012, 119.2873827 26.0804114, 119.2872399 26.0800686, 119.2871759 26.079854, 119.287102 26.0795576, 119.2870996 26.0792906)",,
601484955,False,,,living_street,True,159.998,"LINESTRING (119.2885534 26.081073, 119.2888062 26.0812523, 119.2891018 26.081416, 119.2895204 26.0815598, 119.2899272 26.0817961)",,
"[221526453, 221526478]",False,,,tertiary,True,230.212,"LINESTRING (119.2934212 26.0749882, 119.2933317 26.0749849, 119.2926449 26.074955, 119.2925262 26.0749506, 119.2925184 26.0751166, 119.2935262 26.0757405)",,
601918160,False,,加洋路,tertiary,True,85.563,"LINESTRING (119.2934212 26.0749882, 119.2934245 26.0755062, 119.2935262 26.0757405)",,
"[838071464, 601918161, 838071463]",False,,加洋路,residential,False,64.932,"LINESTRING (119.2934212 26.0749882, 119.2934199 26.0748112, 119.2934179 26.0746378, 119.2934134 26.0744043)",yes,
305856846,False,,仁德路,tertiary,False,110.242,"LINESTRING (119.2934134 26.0744043, 119.292955 26.0743673, 119.2926665 26.0743583, 119.2923273 26.0742647)",,
"[838071464, 601918161, 838071463]",False,,加洋路,residential,True,64.932,"LINESTRING (119.2934134 26.0744043, 119.2934179 26.0746378, 119.2934199 26.0748112, 119.2934212 26.0749882)",yes,
502984372,False,,,residential,True,14.105,"LINESTRING (119.2921378 26.0736616, 119.2920097 26.0736082)",,
603575556,False,,西洋路,tertiary,False,56.555,"LINESTRING (119.2914866 26.0734135, 119.2920097 26.0736082)",,
603575557,False,,,tertiary,False,66.705,"LINESTRING (119.2914866 26.0734135, 119.2918798 26.0738984)",,
603575556,False,,西洋路,tertiary,True,90.455,"LINESTRING (119.2914866 26.0734135, 119.2909386 26.0732095, 119.2906988 26.0731379, 119.2906406 26.0731258)",,
601484951,False,,营房里直街,living_street,True,82.063,"LINESTRING (119.2921316 26.0802411, 119.2919567 26.0809622)",,
317816044,True,,,residential,False,203.111,"LINESTRING (119.2921316 26.0802411, 119.2932174 26.080416, 119.2933147 26.0804317, 119.2931381 26.0811617)",,
601484949,False,,营房里,living_street,False,75.769,"LINESTRING (119.2924836 26.0818978, 119.2917476 26.0817325)",,
"[601484952, 601484950]",False,,,living_street,False,223.94799999999998,"LINESTRING (119.2924836 26.0818978, 119.292367 26.0823191, 119.2910418 26.0820323, 119.2910157 26.0816775)",,
306647915,False,,,residential,False,109.95400000000001,"LINESTRING (119.2966002 26.0813666, 119.2965168 26.0813421, 119.2963487 26.0812926, 119.2961301 26.0813745, 119.2956212 26.0812584, 119.2955491 26.081242)",,
