osmid,oneway,name,highway,reversed,length,lanes,maxspeed,geometry,tunnel
746707229,True,天宁北路,secondary,False,11.864,,,"LINESTRING (112.4629174 23.0462199, 112.4628668 23.0461239)",
1027356288,True,江滨四路,secondary,False,11.184,,,"LINESTRING (112.4629174 23.0462199, 112.4628083 23.0462261)",
746707230,True,天宁南路,secondary,False,82.62700000000001,2,30,"LINESTRING (112.4629174 23.0462199, 112.4629324 23.0463186, 112.4630294 23.0469558)",
200284557,True,人民中路,secondary,False,9.877,,,"LINESTRING (112.4564298 23.0518938, 112.4564321 23.0519826)",
357506690,True,宋城一路,secondary,False,36.132999999999996,3,40,"LINESTRING (112.4564298 23.0518938, 112.4565215 23.0518866, 112.4567817 23.0518664)",
1037502987,True,人民南路,secondary,False,66.95,2,40,"LINESTRING (112.4562943 23.0471405, 112.456311 23.0477424)",
737042765,False,,residential,True,129.79399999999998,,,"LINESTRING (112.4562943 23.0471405, 112.4563404 23.0469794, 112.4563461 23.0466118, 112.4563365 23.046148, 112.4563921 23.0460766, 112.4564627 23.0460277)",
1037502989,False,城中路,residential,False,11.107,,,"LINESTRING (112.4563708 23.0497091, 112.4562623 23.0497123)",
363346938,False,城中路,residential,True,240.724,,,"LINESTRING (112.4563708 23.0497091, 112.4565935 23.0496958, 112.4566808 23.0496924, 112.457503 23.0496309, 112.4576339 23.0496213, 112.4578183 23.0496077, 112.4581011 23.0495739, 112.4584836 23.0495138, 112.4587059 23.0494683)",
1037502988,True,人民南路,secondary,False,193.41899999999998,2,40,"LINESTRING (112.4563708 23.0497091, 112.4563797 23.0499136, 112.4563963 23.0505714, 112.4564217 23.0514479)",
363346948,False,朝圣路,residential,False,126.157,,,"LINESTRING (112.4649278 23.0467143, 112.465188 23.0478233)",
363346948,False,朝圣路,residential,True,18.735,,,"LINESTRING (112.4649278 23.0467143, 112.4648651 23.046556)",
581994957,False,,residential,True,85.226,,,"LINESTRING (112.4636456 23.0493557, 112.4639181 23.0493482, 112.4643158 23.0493221, 112.4644759 23.0493017)",
746698314,True,天宁南路,secondary,False,129.583,2,,"LINESTRING (112.4636456 23.0493557, 112.4636682 23.0494888, 112.4638608 23.0505041)",
"[1021394133, 1021394126, 1035742366]",True,人民南路,secondary,False,139.669,2,40,"LINESTRING (112.4562064 23.0471418, 112.4562046 23.0469506, 112.4561828 23.0460996, 112.4561756 23.0460322, 112.45616 23.045887)",
"[512920857, 1073193467]",False,,residential,False,137.315,,,"LINESTRING (112.4562064 23.0471418, 112.4561175 23.046968, 112.456096 23.0460844, 112.4560713 23.0460299, 112.4560219 23.0459923, 112.4559843 23.0459704)",
746698311,False,正东路,residential,False,91.401,,,"LINESTRING (112.4632758 23.0482323, 112.4624084 23.0484288)",
746698315,False,正东路,residential,True,8.125,,,"LINESTRING (112.4632758 23.0482323, 112.463353 23.0482152)",
746698312,True,天宁南路,secondary,False,27.889,2,,"LINESTRING (112.4632758 23.0482323, 112.4632251 23.0480327, 112.4632141 23.047988)",
1026665409,True,人民南路,secondary,False,11.962,2,40,"LINESTRING (112.4562238 23.0457983, 112.4562685 23.0458977)",
1026665411,True,,secondary,False,680.9350000000001,3,,"LINESTRING (112.4562238 23.0457983, 112.4564697 23.0458116, 112.4569162 23.0458251, 112.4572555 23.0458413, 112.458881 23.0458818, 112.4603804 23.0459314, 112.4609847 23.0459669, 112.46156 23.0460202, 112.4625771 23.0461094, 112.4626228 23.0461134, 112.4628668 23.0461239)",
627505574,True,天宁北路,secondary,False,9.246,2,,"LINESTRING (112.4640154 23.0515187, 112.4640248 23.0516014)",
363346948,False,朝圣路,residential,False,18.735,,,"LINESTRING (112.4648651 23.046556, 112.4649278 23.0467143)",
627476874,True,宋城二路,secondary,False,9.733,,,"LINESTRING (112.456335 23.0519011, 112.4564298 23.0518938)",
363346936,True,人民南路,secondary,False,49.717,2,40,"LINESTRING (112.456335 23.0519011, 112.4563333 23.0518267, 112.4563243 23.0514541)",
1035742366,True,人民南路,secondary,False,67.194,2,40,"LINESTRING (112.4562227 23.0477459, 112.4562064 23.0471418)",
1037502986,False,,residential,False,9.043,,,"LINESTRING (112.4562227 23.0477459, 112.456311 23.0477424)",
627505573,True,宋城一路,secondary,False,8.855,2,40,"LINESTRING (112.4639292 23.0515258, 112.4640154 23.0515187)",
627505572,True,天宁南路,secondary,False,207.926,2,,"LINESTRING (112.4639292 23.0515258, 112.4638991 23.051327, 112.4636212 23.0496775)",
669521779,False,,residential,True,37.629,,,"LINESTRING (112.463549 23.0492924, 112.4631838 23.0493323)",
"[627505572, 746698310]",True,天宁南路,secondary,False,83.465,2,,"LINESTRING (112.463549 23.0492924, 112.4634774 23.048993, 112.4633621 23.0485618)",
1026665410,True,江滨四路,secondary,False,11.165,3,,"LINESTRING (112.4562685 23.0458977, 112.45616 23.045887)",
"[1037502987, 1021394132, 1021394127]",True,人民南路,secondary,False,138.507,2,40,"LINESTRING (112.4562685 23.0458977, 112.4562508 23.0460375, 112.4562438 23.046093, 112.4562711 23.0469395, 112.4562943 23.0471405)",
363346948,False,朝圣路,residential,True,126.157,,,"LINESTRING (112.465188 23.0478233, 112.4649278 23.0467143)",
363346940,False,正东路,residential,False,91.568,,,"LINESTRING (112.465188 23.0478233, 112.4644487 23.0479803, 112.464316 23.0480085)",
363346940,False,正东路,residential,True,101.178,,,"LINESTRING (112.463353 23.0482152, 112.464316 23.0480085)",
746698315,False,正东路,residential,False,8.125,,,"LINESTRING (112.463353 23.0482152, 112.4632758 23.0482323)",
746698314,True,天宁南路,secondary,False,37.509,2,,"LINESTRING (112.463353 23.0482152, 112.4634184 23.0484685, 112.4634372 23.0485435)",
512937973,True,宋城一路,secondary,False,8.474,,,"LINESTRING (112.4640248 23.0516014, 112.4639423 23.0516081)",
"[846854626, 627505575]",True,天宁北路,secondary,False,151.595,2,,"LINESTRING (112.4640248 23.0516014, 112.4640501 23.0517876, 112.4640879 23.0524199, 112.4641203 23.0529615)",
363346949,False,江滨二马路,residential,False,7.515,,,"LINESTRING (112.4629582 23.0469724, 112.4630294 23.0469558)",
627476879,True,江滨二马路,residential,False,91.352,,,"LINESTRING (112.4629582 23.0469724, 112.4620931 23.0471755)",
746698312,True,天宁南路,secondary,False,84.39,2,,"LINESTRING (112.4629582 23.0469724, 112.4628378 23.046373, 112.462825 23.0463093, 112.4628083 23.0462261)",
1037502989,False,城中路,residential,True,11.107,,,"LINESTRING (112.4562623 23.0497123, 112.4563708 23.0497091)",
842799276,True,人民南路,secondary,False,218.70099999999996,2,40,"LINESTRING (112.4562623 23.0497123, 112.4562551 23.0495195, 112.4562469 23.0489183, 112.4562221 23.0479294, 112.4562227 23.0477459)",
746651161,False,,residential,True,9.306,,,"LINESTRING (112.4641203 23.0529615, 112.4640294 23.0529645)",
732345815,False,睦民路,residential,False,143.046,,,"LINESTRING (112.4624084 23.0484288, 112.4620931 23.0471755)",
732345815,False,睦民路,residential,True,109.197,,,"LINESTRING (112.4624084 23.0484288, 112.4627133 23.0493699)",
